season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436931,4,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,4.0,,4.0,2.0,2.0,2.0,,1.0,,1.0,,,4.0,5.0,,,0.0796437,0.9068,0.898,1.0,0.0,,,,,,1.0,,68.0,1.0,,,,1.0,1.0,3.0,,7.0,,,2.0,2.0,,,,,1.0,5.0,2.0,7.0,3,,18.0,,3.0,,
2024-25,12436931,4,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,6.0,15.0,21.0,,1.0,8.0,,,,1.0,,,1.0,2.0,,,0.00699674,,,,0.0,,,,,,1.0,,90.0,,,,,,,6.0,,6.7,,,,3.0,,,,7.0,,12.0,15.0,27.0,0,1.0,32.0,,,,1.0
2024-25,12436931,4,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,2.0,14.0,16.0,,,8.0,,,1.0,1.0,,,2.0,2.0,,,0.00492675,0.0678,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,10.0,,6.9,,,1.0,4.0,,2.0,,3.0,,8.0,14.0,20.0,2,2.0,42.0,1.0,,,2.0
2024-25,12436931,4,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,1.0,4.0,3.0,7.0,,,4.0,,,,1.0,,,2.0,3.0,,,0.00187862,,,,0.0,,,,,,,,22.0,,,,,,,5.0,,6.4,,,,,1.0,,,1.0,,5.0,4.0,9.0,0,1.0,18.0,2.0,2.0,,
2024-25,12436931,4,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436931,4,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,,3.0,3.0,,,1.0,,,,,,,,1.0,,,2.88e-05,,,,0.0,,,,,,,,21.0,,1.0,,,,,1.0,,6.7,,,,,,,,,,,4.0,4.0,0,,7.0,,1.0,,
2024-25,12436969,5,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,7.0,3.0,16.0,19.0,,,11.0,,,,1.0,,,1.0,1.0,1.0,,0.00022148,,,,0.0,,0.8375,1.0,,,,,90.0,,,,,,,8.0,1.0,7.9,6.0,9.0,,2.0,,,1.0,15.0,,8.0,19.0,27.0,0,,47.0,,1.0,,
2024-25,12436969,5,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,14.0,16.0,30.0,,,5.0,,,,1.0,,1.0,5.0,1.0,,,0.0335932,,,2.0,0.0,,,,,,1.0,,69.0,,,,,,,5.0,,6.1,,,,,3.0,,,1.0,,14.0,16.0,30.0,0,,38.0,2.0,,1.0,
2024-25,12436969,5,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,2.0,3.0,,,,,,1.0,,,,,,,,0.00417413,0.0393,,,0.0,,,,,,,,14.0,,,,,,,,,6.5,,,,,,,,,,1.0,2.0,3.0,1,,4.0,,,,
2024-25,12436969,5,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,,23.0,14.0,35.0,,2.0,4.0,,,,1.0,,,3.0,4.0,,,0.192131,,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,15.0,,6.9,,,,2.0,1.0,7.0,,2.0,,31.0,19.0,43.0,0,2.0,63.0,1.0,,,1.0
2024-25,12436969,5,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,9.0,1.0,10.0,1.0,,1.0,,1.0,,,,,2.0,3.0,,,0.0116556,0.3529,0.2782,,0.0,,,,1.0,,2.0,,20.0,2.0,,,,,,2.0,,7.4,,,2.0,,2.0,,,,1.0,10.0,1.0,11.0,4,2.0,20.0,,,1.0,1.0
2024-25,12436969,5,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,1.0,3.0,2.0,5.0,2.0,,,,,,,,1.0,6.0,2.0,,,0.00371636,0.1376,0.0206,3.0,0.0,,,,,,,,45.0,1.0,,,,,,6.0,,6.6,,,2.0,1.0,,,,1.0,,4.0,2.0,6.0,3,2.0,18.0,3.0,,,2.0
2024-25,12436969,5,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,2.0,23.0,10.0,32.0,1.0,,8.0,,,1.0,2.0,,5.0,9.0,4.0,,,0.0736135,0.0192,,,0.0,,,,,1.0,3.0,,90.0,,,,,,,17.0,,6.7,,,,,3.0,7.0,,3.0,,32.0,10.0,35.0,1,1.0,63.0,2.0,1.0,2.0,1.0
2024-25,12436969,5,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,10.0,3.0,13.0,2.0,,3.0,,1.0,1.0,,,,3.0,5.0,,,0.0141943,0.3526,0.5231,,0.0,,,,,,,,70.0,2.0,,,,,,9.0,,6.8,,,1.0,,4.0,1.0,,1.0,1.0,15.0,4.0,18.0,4,1.0,33.0,1.0,1.0,3.0,
2024-25,12436969,5,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,False,,,1.0,14.0,9.0,23.0,,,3.0,,,,5.0,,1.0,6.0,1.0,,,0.00521608,,,,0.0,,,,,1.0,,,69.0,,,,,,,10.0,,5.9,,,,4.0,,1.0,,3.0,,18.0,12.0,29.0,0,1.0,46.0,1.0,,,
2024-25,12436969,5,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,1.0,5.0,3.0,8.0,3.0,1.0,2.0,1.0,,,,,,5.0,3.0,,,0.241596,0.0392,,1.0,0.0,,,,,,2.0,,76.0,,,,,,,3.0,,7.2,,,2.0,,1.0,,,1.0,1.0,7.0,3.0,10.0,2,2.0,16.0,,,,1.0
2024-25,12436969,5,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,5.0,17.0,39.0,56.0,,1.0,2.0,,,,2.0,,,2.0,4.0,,,0.00521136,,,,0.0,,,,,2.0,,,90.0,,2.0,,,,,5.0,,7.0,,,,5.0,,,,8.0,,20.0,40.0,60.0,0,3.0,76.0,1.0,,,3.0
2024-25,12436969,5,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,2.0,17.0,13.0,29.0,,,6.0,,,,2.0,1.0,,4.0,8.0,,,0.0875126,0.0069,,2.0,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,13.0,,7.4,,,1.0,,1.0,3.0,,5.0,,27.0,13.0,37.0,1,3.0,61.0,1.0,4.0,1.0,
2024-25,12436969,5,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,,11.0,4.0,15.0,,,3.0,,,1.0,1.0,,,3.0,1.0,,,0.0155379,0.0991,0.7075,1.0,0.0,,,,,,,,21.0,1.0,,,,,,2.0,,6.7,,,,,1.0,,,,,11.0,4.0,15.0,2,1.0,21.0,,,,
2024-25,12436969,5,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,3.0,5.0,8.0,,1.0,4.0,,,,1.0,,,5.0,6.0,,,0.00579673,,,,0.0,,,,,,,,45.0,,,,,,,15.0,,6.7,,,,1.0,7.0,5.0,,1.0,,13.0,5.0,13.0,0,1.0,31.0,,1.0,3.0,1.0
2024-25,12436969,5,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,8.0,35.0,43.0,,1.0,4.0,,,,,,,2.0,2.0,,,0.00444344,0.0366,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,5.0,,6.4,,,1.0,1.0,,,,5.0,,9.0,39.0,48.0,1,1.0,52.0,,,,1.0
2024-25,12436982,6,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,14.0,16.0,30.0,2.0,2.0,4.0,,,,1.0,,,4.0,3.0,,,0.0123954,,,,0.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.5,,,,2.0,2.0,2.0,,4.0,,20.0,17.0,35.0,0,,55.0,1.0,,1.0,
2024-25,12436982,6,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,8.0,4.0,13.0,17.0,,,5.0,,,,,,,,,,,0.00121392,,,,0.0,,0.2805,1.0,,,,,90.0,,,,,,,4.0,,7.0,1.0,2.0,,1.0,,,,11.0,,6.0,15.0,21.0,0,,28.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,,15.0,16.0,31.0,2.0,2.0,7.0,,,1.0,2.0,,2.0,9.0,10.0,,,0.00993845,0.0449,,4.0,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,9.0,,7.3,,,1.0,2.0,2.0,,,,,20.0,17.0,37.0,2,3.0,63.0,1.0,3.0,2.0,1.0
2024-25,12436982,6,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,3.0,,3.0,1.0,,,,,,,,,1.0,,,,0.00785246,,,,0.0,,,,,,1.0,,14.0,,,,,,,1.0,,6.6,,,,,,1.0,,,,4.0,,3.0,0,,5.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,2.0,18.0,13.0,30.0,1.0,,6.0,,,1.0,,,3.0,5.0,4.0,,,0.208334,0.0999,,1.0,2.0,,,,,2.0,4.0,,90.0,,,,,,,16.0,,7.9,,,,2.0,,6.0,,5.0,,27.0,16.0,37.0,1,4.0,62.0,1.0,,,1.0
2024-25,12436982,6,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,1.0,19.0,28.0,47.0,1.0,1.0,9.0,,,,3.0,,1.0,8.0,9.0,,,0.164022,,,2.0,0.0,,,,,3.0,,,90.0,,1.0,,,,,16.0,,7.0,,,,5.0,3.0,1.0,,10.0,,31.0,30.0,60.0,0,5.0,81.0,,1.0,2.0,2.0
2024-25,12436982,6,91,Bournemouth,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,,,,1.0,,1.0,,,,,,,2.0,1.0,,,,0.0861,0.0447,1.0,0.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1,1.0,3.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,5.0,,5.0,,,,,,1.0,1.0,,,2.0,,,,0.0318539,0.0789,,,0.0,,,,,,1.0,,29.0,,,,,,,5.0,,6.5,,,,,1.0,,,1.0,,7.0,2.0,9.0,1,,13.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,13.0,5.0,18.0,1.0,,2.0,1.0,,,,,2.0,4.0,2.0,,,0.113421,0.0336,0.0783,1.0,1.0,,,,,,2.0,,76.0,1.0,,,,,,12.0,,7.5,,,,,,4.0,,1.0,,21.0,5.0,22.0,1,,36.0,1.0,2.0,,
2024-25,12436982,6,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,15.0,2.0,17.0,1.0,,6.0,,,3.0,,,2.0,8.0,4.0,,,0.101767,0.1965,0.2123,4.0,0.0,1.0,,,,1.0,2.0,,89.0,1.0,,,,,,9.0,,7.6,,,,,2.0,,,2.0,1.0,15.0,3.0,18.0,4,2.0,44.0,3.0,1.0,1.0,1.0
2024-25,12436982,6,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,1.0,6.0,5.0,11.0,5.0,,4.0,,,,,,1.0,8.0,2.0,,,0.00481888,0.394,0.6747,2.0,0.0,1.0,,,,,,,76.0,2.0,,,,,,5.0,,7.4,,,,1.0,,,,2.0,,8.0,6.0,14.0,2,,22.0,1.0,2.0,,
2024-25,12436982,6,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,10.0,43.0,53.0,1.0,1.0,5.0,,,,,,,3.0,4.0,,,0.00500461,,,2.0,0.0,,,,,,,,90.0,,,,,,,8.0,,6.6,,,,2.0,,,,9.0,,17.0,44.0,61.0,0,3.0,67.0,,,,1.0
2024-25,12436982,6,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,16.0,13.0,29.0,1.0,1.0,4.0,,,,,,2.0,4.0,4.0,,,0.00624447,0.0166,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,18.0,,7.1,,,1.0,2.0,1.0,3.0,,5.0,,27.0,14.0,38.0,1,,57.0,2.0,2.0,1.0,
2024-25,12436982,6,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,,4.0,3.0,7.0,,,2.0,,,,,,,,,,,0.00495545,,,,0.0,,,,,1.0,,,14.0,,,,,,,2.0,,6.7,,,,,,,,,,6.0,3.0,9.0,0,,10.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,1.0,6.0,1.0,7.0,,2.0,5.0,,,,,,2.0,4.0,5.0,,,0.0211063,0.4209,0.6128,1.0,0.0,1.0,,,,,,,61.0,1.0,,,,,,13.0,,7.4,,,,,2.0,2.0,,1.0,,14.0,2.0,14.0,1,2.0,28.0,1.0,,1.0,2.0
2024-25,12436982,6,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437020,7,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,8.0,14.0,22.0,,2.0,,,,,,,,1.0,4.0,,,0.00387166,,,1.0,0.0,,,,,,,,63.0,,,,,,,6.0,,6.5,,,,2.0,,2.0,,2.0,,13.0,14.0,25.0,0,1.0,38.0,,1.0,,
2024-25,12437020,7,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,6.0,4.0,22.0,26.0,,1.0,6.0,,,,,,,,1.0,,,0.00159424,,,,0.0,,-0.197,1.0,,,,,90.0,,,,,,,5.0,,6.7,,1.0,,1.0,,,1.0,11.0,,8.0,23.0,31.0,0,,37.0,,,,
2024-25,12437020,7,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,21.0,11.0,32.0,1.0,1.0,5.0,,,1.0,,,,3.0,3.0,,,0.0271144,0.1361,0.7221,2.0,0.0,,,,,,1.0,,74.0,1.0,,,,,,9.0,,7.3,,,,2.0,1.0,,,2.0,,26.0,12.0,38.0,2,1.0,53.0,2.0,1.0,1.0,1.0
2024-25,12437020,7,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,2.0,,2.0,2.0,1.0,,,1.0,,,,1.0,3.0,1.0,,,0.0135099,0.4351,,,0.0,,,,,,,,16.0,,,,,,,5.0,,6.5,,,2.0,,,,,,,5.0,,5.0,2,,10.0,1.0,,,
2024-25,12437020,7,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,4.0,,1.0,32.0,16.0,44.0,3.0,1.0,6.0,2.0,,,1.0,,1.0,8.0,5.0,,,0.323875,,,3.0,0.0,,,,,2.0,4.0,,90.0,,,,,,,22.0,,7.6,,,,1.0,,8.0,,6.0,,48.0,18.0,58.0,0,4.0,78.0,2.0,,,3.0
2024-25,12437020,7,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,3.0,30.0,23.0,53.0,4.0,2.0,7.0,,1.0,,2.0,,1.0,11.0,7.0,,,0.020196,0.1167,,4.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,8.0,,6.9,,,1.0,6.0,,,,7.0,,37.0,23.0,60.0,1,3.0,79.0,,2.0,,1.0
2024-25,12437020,7,91,Bournemouth,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,2.0,11.0,,11.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,4.0,,,0.593129,0.0263,,,0.0,,,,,,3.0,,27.0,,,,,,,5.0,,7.3,,,,,3.0,1.0,,2.0,,14.0,,13.0,1,,21.0,,1.0,3.0,
2024-25,12437020,7,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,,6.0,2.0,7.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.0250903,0.0988,0.0525,,0.0,,,,,,,,45.0,1.0,,,,,,6.0,,6.7,,,1.0,1.0,1.0,2.0,,1.0,,7.0,4.0,9.0,2,,20.0,1.0,,,
2024-25,12437020,7,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,1.0,,,7.0,,6.0,,,,1.0,,,,,,,,,,0.262893,,,,0.0,,,,,,1.0,,9.0,,,,,,,1.0,,6.7,,,,,,1.0,,,,7.0,,6.0,0,,8.0,1.0,,,
2024-25,12437020,7,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437020,7,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,1.0,20.0,5.0,24.0,1.0,1.0,3.0,,,,,,4.0,8.0,6.0,,,0.057194,0.1437,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,29.0,,6.9,,,2.0,1.0,2.0,10.0,,1.0,,37.0,8.0,35.0,2,3.0,62.0,3.0,1.0,1.0,2.0
2024-25,12437020,7,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,18.0,3.0,21.0,1.0,2.0,5.0,,,2.0,1.0,,,5.0,11.0,,,0.0415098,0.2641,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,17.0,,7.6,,,1.0,1.0,6.0,1.0,,1.0,,25.0,7.0,31.0,3,4.0,55.0,2.0,1.0,4.0,3.0
2024-25,12437020,7,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437020,7,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,,2.0,,,2.0,4.0,3.0,,,0.164336,0.1156,,,0.0,,,,,,1.0,,81.0,,,,,,,8.0,,6.7,,,1.0,,,,,,1.0,8.0,1.0,9.0,3,1.0,17.0,1.0,1.0,,
2024-25,12437020,7,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,20.0,38.0,58.0,4.0,2.0,10.0,,1.0,,,,,5.0,3.0,,,0.00680154,0.1134,,1.0,0.0,,,,1.0,1.0,,,90.0,,,,,,,6.0,,6.9,,,1.0,3.0,,,,6.0,,23.0,40.0,63.0,1,1.0,73.0,1.0,,,1.0
2024-25,12437020,7,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,1.0,16.0,4.0,19.0,2.0,2.0,4.0,,,,,,,2.0,4.0,,,0.0344203,,,,0.0,,,,,1.0,,,63.0,,,,,,,8.0,,6.8,,,,2.0,,4.0,,1.0,,20.0,5.0,21.0,0,,39.0,1.0,2.0,,
2024-25,12437020,7,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,2.0,15.0,4.0,19.0,,,3.0,,,,,,,,3.0,,,0.0410905,,,,0.0,,,,,,2.0,1.0,27.0,,,,,,,2.0,,7.2,,,,,,,,2.0,,16.0,4.0,20.0,0,2.0,25.0,1.0,1.0,,1.0
2024-25,12437020,7,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,9.0,5.0,14.0,1.0,,2.0,,2.0,,1.0,,,2.0,2.0,,,0.00765352,0.7123,,,0.0,,,,1.0,1.0,1.0,,45.0,,,,,,,7.0,,6.4,,,2.0,,,1.0,,1.0,,15.0,5.0,19.0,2,2.0,29.0,1.0,,,2.0
2024-25,12437020,7,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437020,7,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,7.0,2.0,9.0,,,,,,,,,,,1.0,,,0.00423164,,,,0.0,,,,,,,,45.0,,,,,,,4.0,,6.7,,,,,,,,,,9.0,3.0,12.0,0,1.0,18.0,,,,1.0
2024-25,12437026,8,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,11.0,8.0,13.0,21.0,,,10.0,,,,,,,,,,1.0,0.00124012,,,,0.0,,0.3231,1.0,,,,,90.0,,,,,,,13.0,,7.0,1.0,1.0,,,,,,22.0,,17.0,16.0,33.0,0,,41.0,,,,
2024-25,12437026,8,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,True,1.0,,1.0,2.0,7.0,8.0,,,3.0,,,,2.0,,,3.0,1.0,,,0.0240519,0.1109,0.4638,1.0,0.0,1.0,,,,,,,27.0,1.0,,,,,,2.0,,7.1,,,,4.0,,1.0,,2.0,,3.0,8.0,10.0,1,,17.0,,1.0,,
2024-25,12437026,8,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,1.0,2.0,,3.0,,,,,,,,2.0,5.0,,,0.00276838,,,1.0,0.0,,,,,,,,8.0,,,,,,,6.0,,6.8,,,,,2.0,,,,,5.0,1.0,6.0,0,,10.0,1.0,1.0,1.0,
2024-25,12437026,8,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,19.0,16.0,35.0,1.0,1.0,5.0,,,,1.0,,1.0,4.0,5.0,,,0.0355856,,,,0.0,,,,,1.0,3.0,,90.0,,,,,,,15.0,,7.3,,,,1.0,2.0,5.0,,3.0,,28.0,19.0,42.0,0,3.0,59.0,1.0,,1.0,2.0
2024-25,12437026,8,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,,22.0,25.0,47.0,2.0,5.0,5.0,,,,,,,2.0,11.0,,,0.0346514,,,,0.0,,,,,1.0,,,90.0,,,,,,,16.0,,7.6,,,,5.0,,1.0,,5.0,,32.0,30.0,61.0,0,4.0,79.0,1.0,2.0,,4.0
2024-25,12437026,8,91,Bournemouth,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,1.0,1.0,2.0,,,,,,,,,,3.0,2.0,,,0.00077583,,,1.0,0.0,,,,,,,,27.0,,,,,,,5.0,,6.5,,,,1.0,3.0,2.0,,,,4.0,1.0,3.0,0,1.0,12.0,,,1.0,
2024-25,12437026,8,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,2.0,1.0,,,0.057625,0.7884,0.7997,1.0,1.0,1.0,,,,,1.0,,27.0,1.0,,,,,,1.0,,7.7,,,,,,,,,,3.0,1.0,4.0,1,,7.0,1.0,1.0,,
2024-25,12437026,8,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,14.0,7.0,21.0,,,1.0,,1.0,1.0,,,1.0,3.0,5.0,,,0.0268503,0.1986,0.2482,1.0,0.0,,,,,,1.0,,63.0,1.0,,,,,,9.0,,6.8,,,1.0,,4.0,3.0,,,,19.0,7.0,23.0,3,2.0,39.0,2.0,,3.0,1.0
