playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,penaltiesSaved,savesFromPenalty,ownGoalScored,groundDuelsLost,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,goalAssists,unsuccessfulCrossesOpenPlay,goals,awayGoals,substituteOn,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,blocks,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,clearancesOffTheLine,penaltiesConceded,handballsConceded,offsides,oboxBlocked,successfulCornersIntoBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,successfulLayoffs,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,oboxTarget,shotsBlockedOutsideBox,leftFootGoals,unsuccessfulLayoffs,redCards2ndYellow,secondGoalAssists,foulWonPenalty,penaltiesTaken,penaltyGoals
15405,Alan Hutton,Defender,Aston Villa,7,Scotland,2015-16,2.1361,1.0,,55.0,,131.0,28.0,26.0,207.0,843.0,,,50.0,2.0,,2241.0,135.0,6.0,101.0,592.0,,3.0,42.68,20.0,13.0,52.0,55.0,70.0,,36.0,0.0,219.0,,345.0,104.0,28.0,,,12.0,,428.0,49.0,169.0,34.0,0.0,,825.0,429.0,43.0,,,318.0,52.0,44.0,1587.0,40.0,232.0,,6.0,76.0,42.0,84.0,,,2.0,68.0,28.0,14.0,24.0,1.0,2.0,7.0,,8.0,1.0,1.0,97.0,,,2.0,24.0,2.0,2.0,16.0,46.0,36.0,65.0,,25.0,,19.0,,97.0,27.0,,6.0,15.0,12.0,10.0,110.0,201.0,1.0,0.682,,1.0,,3.0,1.0,,,,,,,,8.0,,,,1.0,,,1.0,,,,
115380,Jordan Amavi,Defender,Brest,862,France,2015-16,0.8995,0.0,,36.0,,53.0,10.0,9.0,78.0,368.0,,,37.0,2.0,,836.0,92.0,2.0,72.0,271.0,,,11.4089,5.0,7.0,32.0,13.0,144.0,,11.0,0.0,178.0,,138.0,64.0,10.0,,,6.0,,146.0,11.0,141.0,20.0,0.0,,361.0,179.0,30.0,,,13.0,37.0,19.0,752.0,17.0,149.0,,2.0,25.0,40.0,86.0,,,,69.0,18.0,11.0,5.0,3.0,1.0,6.0,0.0859,2.0,,2.0,35.0,,,1.0,5.0,,,17.0,22.0,9.0,10.0,1.0,8.0,,32.0,,35.0,39.0,1.0,1.0,8.0,25.0,3.0,73.0,103.0,,0.1863,,,,,2.0,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,
44354,Aly Cissokho,Defender,Aston Villa,7,France,2015-16,0.8142,1.0,,26.0,,79.0,18.0,18.0,166.0,647.0,,,34.0,3.0,,1603.0,56.0,5.0,34.0,445.0,,2.0,27.2092,9.0,14.0,75.0,40.0,220.0,,4.0,0.0,100.0,,268.0,84.0,18.0,,,7.0,,294.0,35.0,66.0,22.0,1.0,,641.0,306.0,19.0,,,30.0,40.0,36.0,1156.0,68.0,202.0,,3.0,87.0,61.0,44.0,,,,32.0,13.0,5.0,15.0,1.0,3.0,,0.1992,3.0,,,66.0,,,,15.0,2.0,2.0,12.0,48.0,13.0,54.0,1.0,16.0,,6.0,,66.0,10.0,1.0,,11.0,4.0,3.0,129.0,152.0,,0.1167,,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,
28386,José Crespo,Defender,PAOK Salonika,237,Spain,2015-16,0.0017,0.0,,,,3.0,1.0,1.0,3.0,27.0,,,1.0,,,90.0,1.0,,1.0,19.0,,,1.5217,,1.0,,1.0,1.0,,1.0,0.0,4.0,,15.0,6.0,1.0,,,,,8.0,1.0,3.0,,0.0,,27.0,3.0,,,,9.0,1.0,5.0,30.0,,16.0,,0.0,,2.0,3.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
153374,Niall Mason,Defender,Peterborough United,73,England,2015-16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171213,Kevin Toner,Defender,Orihuela,3088,Ireland,2015-16,0.0848,0.0,,10.0,,18.0,4.0,3.0,27.0,97.0,,,13.0,1.0,,315.0,24.0,2.0,14.0,63.0,,,6.2862,,1.0,18.0,9.0,38.0,,4.0,0.0,35.0,,43.0,7.0,4.0,,,5.0,,40.0,7.0,22.0,10.0,0.0,,93.0,38.0,5.0,,,12.0,9.0,7.0,177.0,5.0,30.0,,0.0,9.0,8.0,11.0,,,,8.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,3.0,7.0,3.0,6.0,,5.0,,1.0,,1.0,2.0,,1.0,,,1.0,4.0,18.0,,0.0667,,,,,,,,,,,,,,,,,,,,,,,,
80801,Idrissa Gueye,Midfielder,Everton,11,Senegal,2015-16,1.1055,0.0,,144.0,,220.0,35.0,35.0,270.0,1869.0,,,58.0,6.0,,3075.0,295.0,9.0,264.0,1505.0,,3.0,49.4811,27.0,6.0,30.0,65.0,533.0,,51.0,0.0,494.0,,524.0,344.0,35.0,,,36.0,,881.0,56.0,436.0,31.0,0.0,,1830.0,430.0,108.0,,,504.0,141.0,94.0,2581.0,23.0,721.0,,10.0,50.0,83.0,199.0,,,,172.0,68.0,45.0,3.0,10.0,4.0,6.0,0.391,20.0,3.0,1.0,12.0,,,,3.0,1.0,1.0,27.0,73.0,19.0,,3.0,46.0,,40.0,,12.0,76.0,3.0,16.0,5.0,69.0,6.0,308.0,2.0,5.0,1.0668,,,3.0,1.0,7.0,,,,,,,,68.0,,3.0,3.0,7.0,,2.0,,1.0,,,
19688,Scott Sinclair,Midfielder,Bristol Rovers,96,England,2015-16,1.0354,0.0,,13.0,,49.0,27.0,19.0,53.0,345.0,,,29.0,,,1507.0,66.0,5.0,59.0,283.0,,1.0,28.5773,5.0,1.0,4.0,40.0,88.0,,21.0,0.0,175.0,,69.0,61.0,27.0,,,,,195.0,35.0,146.0,7.0,0.0,,331.0,210.0,13.0,,,77.0,9.0,9.0,630.0,3.0,99.0,,0.0,4.0,15.0,109.0,,,,87.0,5.0,2.0,2.0,4.0,7.0,11.0,2.5354,13.0,1.0,,22.0,2.0,0.0,8.0,2.0,2.0,2.0,22.0,26.0,52.0,,2.0,18.0,2.0,42.0,,22.0,78.0,2.0,6.0,7.0,26.0,,111.0,4.0,10.0,2.7595,,,2.0,9.0,2.0,,2.0,,,,1.0,,26.0,,3.0,3.0,2.0,,3.0,,,1.0,1.0,1.0
60551,Ashley Westwood,Midfielder,Charlotte FC,16629,England,2015-16,3.1483,0.0,,62.0,,172.0,32.0,31.0,259.0,1512.0,,,26.0,5.0,,2682.0,87.0,8.0,81.0,1138.0,,2.0,44.1352,39.0,9.0,23.0,61.0,484.0,,11.0,0.0,209.0,,466.0,207.0,32.0,,,19.0,,813.0,53.0,183.0,6.0,0.0,,1487.0,379.0,43.0,,,388.0,58.0,115.0,1931.0,29.0,474.0,,6.0,87.0,74.0,122.0,,,,102.0,30.0,17.0,5.0,11.0,9.0,3.0,1.6382,27.0,1.0,2.0,24.0,2.0,0.0,1.0,34.0,3.0,3.0,20.0,34.0,21.0,,3.0,19.0,2.0,9.0,,60.0,34.0,3.0,18.0,18.0,8.0,12.0,174.0,4.0,3.0,1.8572,1.0,1.0,,,8.0,28.0,2.0,1.0,1.0,24.0,,0.1035,43.0,53.0,4.0,4.0,8.0,,2.0,,,,,
96740,Jordan Veretout,Midfielder,Lyon,143,France,2015-16,3.0893,0.0,,32.0,,124.0,25.0,21.0,169.0,991.0,,,38.0,3.0,,1824.0,80.0,4.0,69.0,772.0,,2.0,32.1958,34.0,5.0,15.0,37.0,281.0,,26.0,0.0,183.0,,274.0,105.0,25.0,,,9.0,,585.0,33.0,145.0,11.0,0.0,,960.0,309.0,23.0,,,284.0,27.0,50.0,1348.0,26.0,271.0,,4.0,45.0,33.0,103.0,,,,76.0,19.0,13.0,8.0,7.0,6.0,4.0,1.3423,12.0,2.0,5.0,32.0,,,4.0,34.0,2.0,2.0,27.0,50.0,19.0,,1.0,34.0,,14.0,,75.0,27.0,1.0,6.0,11.0,11.0,,152.0,11.0,8.0,0.675,,,,1.0,6.0,22.0,,1.0,1.0,31.0,,0.0671,29.0,56.0,4.0,4.0,6.0,,2.0,,,,,
42824,Carlos Sánchez,Midfielder,Watford,57,Colombia,2015-16,0.2492,0.0,,54.0,,116.0,20.0,16.0,154.0,793.0,,,47.0,2.0,,1281.0,103.0,2.0,76.0,556.0,,2.0,24.3406,4.0,5.0,25.0,31.0,244.0,,6.0,0.0,184.0,,240.0,118.0,20.0,,,15.0,,304.0,29.0,137.0,27.0,0.0,,781.0,188.0,39.0,,,236.0,45.0,83.0,1032.0,22.0,336.0,,3.0,38.0,56.0,81.0,,,,61.0,25.0,20.0,1.0,4.0,4.0,,0.4594,9.0,,,2.0,,,4.0,1.0,,,20.0,33.0,4.0,,2.0,22.0,,5.0,,2.0,12.0,2.0,5.0,,17.0,5.0,73.0,1.0,7.0,0.4884,,,,,2.0,,,,,,,,6.0,,4.0,4.0,2.0,,1.0,,,,,
88554,Carles Gil,Midfielder,New England Revolution,928,Spain,2015-16,1.6346,0.0,,22.0,,84.0,23.0,17.0,95.0,730.0,,,5.0,2.0,,1440.0,79.0,4.0,78.0,613.0,,2.0,26.0963,25.0,,5.0,30.0,117.0,,27.0,0.0,168.0,,150.0,76.0,23.0,,,4.0,,486.0,26.0,163.0,1.0,0.0,,710.0,260.0,18.0,,,287.0,10.0,22.0,1056.0,4.0,167.0,,3.0,11.0,16.0,89.0,,,,85.0,3.0,1.0,1.0,4.0,5.0,8.0,0.7807,13.0,,,32.0,2.0,2.0,6.0,18.0,1.0,1.0,4.0,37.0,28.0,,3.0,21.0,0.0,34.0,,59.0,61.0,3.0,8.0,8.0,29.0,2.0,176.0,3.0,12.0,0.8226,1.0,,,2.0,1.0,11.0,,3.0,3.0,19.0,,0.207,31.0,32.0,2.0,2.0,1.0,2.0,6.0,,,,,
18737,Charles N'Zogbia,Midfielder,Aston Villa,7,France,2015-16,0.0045,0.0,,1.0,,,2.0,,,9.0,,,,,,41.0,2.0,,2.0,9.0,,,0.1094,,,,,3.0,,,0.0,4.0,,,1.0,2.0,,,,,8.0,,4.0,,0.0,,9.0,7.0,1.0,,,2.0,,,19.0,,1.0,,0.0,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,3.0,,,2.0,,,,,,2.0,,,,,1.0,,4.0,1.0,,,2.0,1.0,,4.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
160220,Jordan Lyden,Midfielder,Leyton Orient,85,Australia,2015-16,0.0303,0.0,,2.0,,12.0,4.0,2.0,14.0,67.0,,,2.0,,,152.0,4.0,,4.0,51.0,,,0.9266,1.0,,6.0,3.0,10.0,,2.0,0.0,12.0,,19.0,9.0,4.0,,,,,28.0,3.0,10.0,,0.0,,67.0,19.0,2.0,,,24.0,4.0,2.0,88.0,,25.0,,0.0,2.0,6.0,8.0,,,,6.0,1.0,,,,,,,1.0,,,1.0,,,2.0,,,,2.0,,3.0,,,,,1.0,,1.0,3.0,,1.0,,,,14.0,,2.0,0.0814,,,,,,,,,,,,,1.0,,,,,,,,,,,
114283,Jack Grealish,Midfielder,Everton,11,England,2015-16,0.369,0.0,,6.0,,38.0,16.0,9.0,45.0,316.0,,,12.0,,,768.0,48.0,3.0,47.0,260.0,,,17.1576,12.0,1.0,1.0,26.0,101.0,,17.0,0.0,102.0,,69.0,55.0,16.0,,,,,187.0,23.0,90.0,1.0,0.0,,308.0,121.0,6.0,,,58.0,14.0,11.0,489.0,4.0,86.0,,1.0,7.0,12.0,54.0,,,,43.0,6.0,3.0,1.0,8.0,4.0,6.0,0.8695,8.0,,,14.0,1.0,1.0,7.0,2.0,3.0,3.0,11.0,16.0,26.0,,1.0,6.0,0.0,21.0,,18.0,37.0,1.0,4.0,8.0,24.0,,88.0,1.0,5.0,0.6656,,,1.0,,7.0,1.0,1.0,,,4.0,,,21.0,6.0,,,7.0,,3.0,,,,,
221239,Keinan Davis,Forward,Aston Villa,7,England,2015-16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80146,Jordan Ayew,Forward,Leicester City,13,Ghana,2015-16,1.2472,1.0,,40.0,,140.0,30.0,27.0,153.0,800.0,,,146.0,3.0,,2352.0,214.0,3.0,153.0,631.0,,2.0,38.115,18.0,,8.0,49.0,232.0,,38.0,0.0,534.0,,174.0,117.0,30.0,,,5.0,,456.0,46.0,388.0,61.0,1.0,,773.0,473.0,35.0,,,156.0,23.0,16.0,1447.0,9.0,197.0,,6.0,13.0,27.0,320.0,,,,235.0,48.0,27.0,6.0,21.0,21.0,14.0,5.2411,38.0,,,37.0,7.0,3.0,3.0,6.0,5.0,5.0,85.0,45.0,110.0,,10.0,32.0,4.0,95.0,1.0,37.0,170.0,10.0,17.0,26.0,75.0,2.0,238.0,10.0,7.0,4.3641,,,3.0,10.0,11.0,,6.0,4.0,4.0,,2.0,0.286,64.0,,9.0,9.0,11.0,,9.0,,,,1.0,1.0
27450,Gabriel Agbonlahor,Forward,Aston Villa,7,England,2015-16,1.4309,0.0,,6.0,,61.0,15.0,13.0,64.0,223.0,,,75.0,2.0,,992.0,49.0,2.0,23.0,155.0,,1.0,14.1453,11.0,,9.0,20.0,66.0,,13.0,0.0,142.0,,46.0,31.0,15.0,,,,,117.0,18.0,67.0,26.0,0.0,,209.0,113.0,6.0,,,55.0,2.0,4.0,334.0,1.0,44.0,,0.0,3.0,8.0,93.0,,,,44.0,21.0,5.0,2.0,2.0,6.0,2.0,1.7087,8.0,,2.0,10.0,1.0,0.0,2.0,2.0,3.0,3.0,49.0,11.0,36.0,1.0,2.0,6.0,1.0,12.0,,10.0,20.0,2.0,2.0,2.0,4.0,1.0,56.0,1.0,7.0,1.1861,,,1.0,3.0,,,,,,,,,14.0,,2.0,2.0,,1.0,6.0,,,,,
49207,Rudy Gestede,Forward,Middlesbrough PL2,7138,Benin,2015-16,0.7706,0.0,,11.0,,249.0,32.0,14.0,255.0,597.0,,,355.0,,,1657.0,239.0,6.0,31.0,336.0,,2.0,31.6109,13.0,,29.0,38.0,136.0,,12.0,1.0,433.0,,192.0,30.0,32.0,,,2.0,,259.0,32.0,78.0,208.0,0.0,,576.0,328.0,9.0,,,138.0,6.0,6.0,830.0,1.0,83.0,,2.0,6.0,22.0,194.0,,,,47.0,24.0,6.0,,11.0,18.0,1.0,4.396,50.0,,2.0,2.0,5.0,3.0,18.0,,11.0,11.0,147.0,14.0,121.0,1.0,9.0,6.0,2.0,10.0,3.0,2.0,27.0,9.0,32.0,13.0,11.0,3.0,131.0,,3.0,5.4904,1.0,,2.0,6.0,2.0,,1.0,,,,2.0,,74.0,,2.0,2.0,2.0,1.0,24.0,,,1.0,,
51950,Libor Kozák,Forward,Slovácko,3617,Czech Republic,2015-16,0.0759,0.0,,3.0,,27.0,4.0,3.0,28.0,76.0,,,40.0,1.0,,258.0,28.0,,8.0,47.0,,,2.863,3.0,1.0,5.0,2.0,9.0,,3.0,0.0,56.0,,29.0,6.0,4.0,,,1.0,,38.0,2.0,16.0,20.0,0.0,,74.0,48.0,2.0,,,21.0,,1.0,119.0,,10.0,,0.0,1.0,1.0,28.0,,,,8.0,5.0,3.0,,2.0,2.0,,0.8818,4.0,,,1.0,,,1.0,,2.0,2.0,20.0,2.0,15.0,,2.0,2.0,,1.0,,1.0,3.0,2.0,2.0,3.0,2.0,1.0,17.0,,1.0,0.8518,,,,5.0,,,,,,,,,6.0,,,,,,3.0,,,,,
174597,Andre Green,Forward,Rotherham United,72,England,2015-16,0.2098,0.0,,2.0,,8.0,2.0,,8.0,23.0,,,,,,57.0,4.0,,4.0,14.0,,,,2.0,1.0,,,3.0,,,0.0,11.0,,9.0,6.0,2.0,,,,,13.0,,11.0,,0.0,,23.0,20.0,2.0,,,8.0,3.0,1.0,48.0,,5.0,,0.0,,3.0,7.0,,,,7.0,,,2.0,1.0,,,,,,,5.0,,,2.0,3.0,,,,2.0,2.0,,,1.0,,6.0,,5.0,6.0,,,2.0,2.0,,3.0,,,0.0407,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,
