playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,substituteOn,aerialDuels,cleanSheets,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,catches,savesMadeFromOutsideBox,goalAssists,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCrossesOpenPlay,expectedGoalsFreekick,overruns,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,successfulCornersIntoBox,homeGoals,oboxTarget,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,shotsBlockedOutsideBox,rightFootGoals,redCards2ndYellow,hitWoodwork,secondGoalAssists,setPiecesGoals,handballsConceded,penaltiesTaken,headedGoals,penaltyGoals,foulWonPenalty,throwInsToOppositionPlayer,lastPlayerTackle,ownGoalScored
532529,Jack Hinshelwood,Midfielder,Brighton,36,England,2024-25,60.0,1.4998,0.0,4.0,10.0,4.0719,27.0,14.0,102.0,26.0,22.0,140.0,12.0,943.0,,,4.0,36.0,2.0,5.0,1846.0,5.0,16.0,58.0,5.0,,18.0,38.0,769.0,36.0,4.0,27.193,15.0,4.0,37.0,30.0,2.0,44.0,259.0,9.0,2.0,118.0,7.0,243.0,63.0,26.0,8.0,8.0,358.0,25.0,21.0,11.0,2.0,82.0,20.0,0.0,,912.0,4.0,3.0,205.0,19.0,2.0,3.0,245.0,18.0,16.0,,34.0,196.0,1222.0,10.0,18.0,451.0,5.0,2.4211,5.0,38.0,43.0,,,2.0,,,,,,,,,,,3.0,,,,22.0,5.0,3.0,2.0,8.0,,6.0,1.0,2.0,2.0,,,,,4.0,61.0,2.0,4.0,,,,,1.0,,1.0,,,14.0,,
589100,Jacob Slater,Defender,Brighton,36,Ireland,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15157,James Milner,Midfielder,Brighton,36,England,2024-25,4.0,0.155,0.0,,1.0,,5.0,2.0,11.0,4.0,3.0,14.0,2.0,65.0,,,1.0,1.0,,1.0,173.0,1.0,1.0,7.0,,,3.0,7.0,50.0,4.0,,0.7631,4.0,,2.0,1.0,,3.0,6.0,1.0,0.0,11.0,2.0,29.0,2.0,4.0,3.0,,32.0,1.0,5.0,,,10.0,,0.0,,59.0,1.0,,19.0,2.0,1.0,2.0,18.0,3.0,2.0,,1.0,12.0,94.0,3.0,1.0,22.0,2.0,0.1639,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,,,2.0,4.0,,,,6.0,,3.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,
469142,Jan Paul van Hecke,Defender,Brighton,36,Netherlands,2024-25,104.0,1.4368,1.0,4.0,5.0,0.8571,45.0,13.0,143.0,34.0,33.0,261.0,6.0,2265.0,,26.0,1.0,134.0,7.0,3.0,2959.0,3.0,51.0,156.0,5.0,,22.0,73.0,1867.0,34.0,8.0,43.2813,15.0,13.0,139.0,47.0,2.0,53.0,346.0,24.0,0.0,260.0,15.0,870.0,131.0,34.0,16.0,4.0,831.0,42.0,6.0,11.0,2.0,126.0,83.0,0.0,26.0,2135.0,8.0,2.0,293.0,29.0,5.0,22.0,939.0,25.0,24.0,,137.0,110.0,2645.0,2.0,43.0,1178.0,15.0,1.3573,6.0,118.0,65.0,,,1.0,,,,,,,,,,,5.0,,,4.0,3.0,1.0,0.0,2.0,,1.0,5.0,,,1.0,1.0,,,,,7.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,
49262,Jason Steele,Goalkeeper,Brighton,36,England,2024-25,1.0,0.0005,0.0,,,,,,2.0,2.0,2.0,11.0,,105.0,,2.0,,2.0,1.0,,180.0,,1.0,2.0,,,,1.0,80.0,,,0.4764,,1.0,3.0,1.0,,,37.0,1.0,0.0,3.0,,40.0,25.0,2.0,,,2.0,1.0,,,,1.0,1.0,0.0,8.0,96.0,,,11.0,,,,28.0,,,,14.0,,121.0,,3.0,92.0,,,0.0,9.0,5.0,2.0,1.0,,,,2.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441192,Jeremy Sarmiento,Midfielder,Brighton,36,Ecuador,2024-25,,0.0021,0.0,,,,,,,1.0,,,,6.0,,,1.0,,,,8.0,,,,,,,,6.0,,,,,,,,,,2.0,,0.0,,,1.0,1.0,1.0,,,3.0,,,,,,,0.0,,6.0,,,1.0,,,,,,,,,3.0,8.0,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567121,Joe Knight,Midfielder,Brighton,36,England,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475168,João Pedro,Forward,Brighton,36,Brazil,2024-25,161.0,3.0919,1.0,14.0,20.0,10.3922,16.0,33.0,149.0,27.0,23.0,159.0,16.0,626.0,2.0,,4.0,89.0,2.0,8.0,1953.0,8.0,47.0,132.0,4.0,1.0,32.0,90.0,453.0,133.0,4.0,23.2969,24.0,,12.0,27.0,10.0,114.0,188.0,46.0,3.0,293.0,12.0,176.0,59.0,27.0,4.0,47.0,351.0,23.0,16.0,85.0,10.0,204.0,42.0,1.0,,610.0,13.0,13.0,345.0,12.0,29.0,,108.0,26.0,9.0,,14.0,154.0,1057.0,10.0,1.0,122.0,16.0,9.0212,4.0,10.0,22.0,,,6.0,,,,,,,,,,,5.0,,9.0,10.0,33.0,10.0,3.0,4.0,4.0,2.0,6.0,7.0,,7.0,2.0,1.0,,,,9.0,4.0,8.0,,1.0,,,,5.0,1.0,5.0,3.0,,,
111478,Joël Veltman,Defender,Brighton,36,Netherlands,2024-25,73.0,1.3264,0.0,2.0,1.0,0.489,43.0,4.0,102.0,21.0,19.0,136.0,16.0,774.0,,,2.0,41.0,5.0,1.0,1699.0,1.0,19.0,112.0,2.0,1.0,36.0,90.0,606.0,10.0,5.0,22.8571,6.0,4.0,62.0,24.0,1.0,54.0,84.0,44.0,0.0,185.0,15.0,277.0,68.0,21.0,14.0,5.0,324.0,22.0,16.0,12.0,1.0,144.0,22.0,0.0,,732.0,3.0,6.0,216.0,29.0,4.0,7.0,275.0,27.0,19.0,,32.0,138.0,1192.0,5.0,23.0,322.0,11.0,0.4675,5.0,34.0,44.0,,,,,,,,,,,,,,8.0,,1.0,2.0,1.0,,,1.0,,,8.0,,,,,,,,,99.0,1.0,,,1.0,,,5.0,,,,,29.0,,
451340,Kaoru Mitoma,Midfielder,Brighton,36,Japan,2024-25,191.0,4.0355,0.0,12.0,27.0,10.1213,45.0,45.0,154.0,36.0,28.0,171.0,64.0,890.0,5.0,,8.0,54.0,3.0,15.0,2608.0,15.0,27.0,147.0,6.0,,84.0,120.0,703.0,169.0,5.0,34.9858,33.0,1.0,7.0,40.0,9.0,164.0,332.0,24.0,5.0,338.0,45.0,208.0,99.0,36.0,18.0,74.0,532.0,34.0,64.0,97.0,9.0,284.0,27.0,0.0,,890.0,18.0,32.0,397.0,27.0,52.0,3.0,62.0,40.0,14.0,,16.0,288.0,1479.0,14.0,6.0,198.0,24.0,9.1273,1.0,17.0,35.0,,,4.0,,,,,,,,,,,11.0,,8.0,9.0,31.0,10.0,6.0,3.0,,2.0,11.0,4.0,,4.0,2.0,2.0,,,,19.0,3.0,6.0,,1.0,,,3.0,,2.0,,,,,
565858,Killian Cahill,Goalkeeper,Brighton,36,Ireland,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2024-25,50.0,1.0385,0.0,3.0,3.0,0.7282,17.0,9.0,76.0,25.0,23.0,166.0,5.0,1934.0,2.0,54.0,2.0,83.0,3.0,3.0,2083.0,3.0,31.0,79.0,3.0,,17.0,27.0,1678.0,21.0,7.0,34.6563,6.0,17.0,78.0,42.0,2.0,19.0,726.0,11.0,0.0,129.0,10.0,584.0,104.0,25.0,7.0,1.0,592.0,39.0,5.0,4.0,2.0,46.0,52.0,0.0,54.0,1813.0,6.0,4.0,188.0,10.0,,18.0,470.0,7.0,13.0,,90.0,154.0,2151.0,2.0,34.0,1176.0,3.0,0.8107,5.0,90.0,40.0,,,,,,,,,,,,,,,0.0868,,2.0,,,,1.0,,,,,,,,,1.0,1.0,,10.0,1.0,,,,,,,,,,,,,1.0
467779,Mats Wieffer,Midfielder,Brighton,36,Netherlands,2024-25,79.0,1.0077,0.0,1.0,4.0,1.6724,58.0,8.0,77.0,25.0,10.0,88.0,10.0,647.0,1.0,,15.0,59.0,2.0,2.0,1008.0,2.0,25.0,107.0,1.0,1.0,30.0,73.0,539.0,24.0,2.0,18.4827,12.0,,25.0,22.0,,54.0,126.0,10.0,0.0,186.0,16.0,178.0,68.0,25.0,24.0,7.0,314.0,21.0,10.0,16.0,,127.0,34.0,0.0,,634.0,4.0,2.0,141.0,34.0,7.0,2.0,236.0,23.0,17.0,,20.0,107.0,907.0,5.0,5.0,248.0,16.0,0.7548,6.0,11.0,27.0,,,4.0,,,,,,,,,,,3.0,,2.0,,13.0,1.0,1.0,1.0,,1.0,3.0,1.0,,0.0,1.0,,,,,32.0,1.0,1.0,,,,,,,,,1.0,4.0,1.0,
219249,Matt O'Riley,Midfielder,Brighton,36,Denmark,2024-25,41.0,1.9743,0.0,7.0,7.0,2.0151,16.0,15.0,49.0,21.0,11.0,61.0,11.0,360.0,2.0,,10.0,14.0,,3.0,937.0,3.0,8.0,42.0,,,19.0,36.0,287.0,49.0,2.0,15.5915,19.0,1.0,9.0,20.0,4.0,33.0,77.0,13.0,1.0,83.0,4.0,90.0,29.0,21.0,7.0,4.0,172.0,20.0,35.0,8.0,4.0,69.0,6.0,0.0,,331.0,8.0,9.0,125.0,9.0,8.0,3.0,94.0,16.0,13.0,,12.0,99.0,554.0,11.0,5.0,143.0,13.0,2.8233,1.0,12.0,7.0,,,2.0,,,,,,,,,,,3.0,0.11,1.0,2.0,14.0,2.0,1.0,3.0,36.0,2.0,16.0,,10.0,1.0,2.0,2.0,2.0,2.0,21.0,1.0,3.0,,,1.0,,,,1.0,,1.0,1.0,,,1.0
204214,Pervis Estupiñán,Defender,Brighton,36,Ecuador,2024-25,119.0,2.4886,0.0,8.0,9.0,1.3817,65.0,20.0,120.0,30.0,26.0,153.0,58.0,1308.0,3.0,,4.0,73.0,3.0,,2403.0,,27.0,150.0,5.0,,43.0,104.0,1129.0,36.0,5.0,41.0035,25.0,5.0,57.0,44.0,3.0,92.0,509.0,20.0,0.0,269.0,15.0,421.0,147.0,30.0,22.0,13.0,617.0,39.0,78.0,40.0,3.0,196.0,46.0,0.0,,1290.0,11.0,14.0,348.0,43.0,19.0,5.0,86.0,36.0,37.0,,26.0,292.0,2001.0,4.0,15.0,579.0,17.0,1.1867,5.0,33.0,55.0,,,1.0,,,,,,,,,,,22.0,0.1691,1.0,,4.0,1.0,1.0,5.0,37.0,8.0,41.0,,16.0,0.0,8.0,1.0,3.0,3.0,19.0,142.0,5.0,,,,,1.0,,,,,,38.0,1.0,
535818,Simon Adingra,Forward,Brighton,36,Cote d’Ivoire,2024-25,71.0,2.7932,0.0,14.0,8.0,2.4315,23.0,19.0,53.0,29.0,12.0,60.0,31.0,332.0,4.0,,17.0,11.0,,4.0,1092.0,4.0,4.0,55.0,1.0,,24.0,48.0,267.0,79.0,4.0,19.2037,14.0,,6.0,23.0,9.0,67.0,90.0,4.0,0.0,126.0,12.0,45.0,47.0,29.0,9.0,27.0,196.0,22.0,31.0,39.0,9.0,115.0,7.0,0.0,,331.0,11.0,15.0,172.0,14.0,21.0,,84.0,13.0,8.0,,5.0,113.0,592.0,11.0,3.0,86.0,11.0,2.458,0.0,7.0,11.0,,,2.0,,,,,,,,,,,10.0,,2.0,2.0,10.0,2.0,2.0,5.0,1.0,2.0,10.0,,,0.0,2.0,1.0,,,,8.0,5.0,1.0,,1.0,,,1.0,,,,,,,
109345,Solly March,Midfielder,Brighton,36,England,2024-25,11.0,0.3119,0.0,1.0,,,6.0,1.0,14.0,8.0,1.0,20.0,10.0,69.0,3.0,,7.0,3.0,,,162.0,,2.0,10.0,,,10.0,9.0,46.0,7.0,,2.9208,3.0,,1.0,3.0,,9.0,7.0,2.0,0.0,21.0,3.0,14.0,7.0,8.0,3.0,3.0,45.0,3.0,15.0,4.0,,18.0,1.0,0.0,,67.0,1.0,5.0,42.0,3.0,1.0,,30.0,2.0,2.0,,3.0,18.0,126.0,1.0,4.0,9.0,,0.0855,2.0,6.0,4.0,,,,,,,,,,,,,,4.0,,,,1.0,,,1.0,6.0,,5.0,1.0,1.0,,,,,,5.0,6.0,1.0,,,,,,,,,,,,,
232792,Tariq Lamptey,Defender,Brighton,36,Ghana,2024-25,66.0,0.7873,0.0,,2.0,0.9885,17.0,6.0,24.0,15.0,10.0,42.0,21.0,324.0,,,5.0,16.0,1.0,,860.0,,15.0,38.0,1.0,1.0,14.0,37.0,275.0,12.0,4.0,14.435,3.0,3.0,21.0,21.0,,51.0,52.0,10.0,0.0,104.0,8.0,84.0,39.0,15.0,6.0,18.0,134.0,20.0,21.0,23.0,,88.0,1.0,0.0,,319.0,4.0,3.0,114.0,11.0,10.0,7.0,96.0,15.0,7.0,,7.0,92.0,556.0,5.0,14.0,155.0,8.0,0.3894,0.0,18.0,7.0,,,2.0,,,,,,,,,,,6.0,,2.0,,,2.0,2.0,,1.0,,7.0,,1.0,0.0,,1.0,,,,46.0,,1.0,,,,,2.0,,,,,14.0,,
209288,Tom McGill,Goalkeeper,Brighton,36,Canada,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
