playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulPassesOwnHalf,throughBalls,penaltyGoalsConceded,successfulLaunches,blocks,unsuccessfulLaunches,unsuccessfulLongPasses,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,handballsConceded,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesTaken,oboxTarget,penaltyGoals,setPiecesGoals,rightFootGoals,headedGoals,foulWonPenalty,catches,savesMadeFromOutsideBox,punches,savesMade,goalkeeperSmother,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throwInsToOppositionPlayer,clearancesOffTheLine,ownGoalScored,redCards2ndYellow,penaltiesConceded,savesMadeCaught,penaltiesFaced,drops
463936,Jamie Gittens,Forward,Chelsea,8,England,2025-26,27.0,3.0,0.9303,0.0,6.0,2.0,1.0,0.0679,8.0,4.0,30.0,16.0,2.0,2.0,5.0,31.0,10.0,149.0,,2.0,,2.0,11.0,10.0,1.0,3.0,,490.0,,7.0,32.0,2.0,17.0,29.0,115.0,28.0,7.2164,7.0,3.0,7.0,4.0,20.0,58.0,8.0,0.0,59.0,6.0,,22.0,15.0,16.0,5.0,,8.0,90.0,5.0,10.0,12.0,4.0,49.0,3.0,0.0,149.0,2.0,8.0,68.0,3.0,13.0,15.0,6.0,2.0,3.0,54.0,255.0,,4.0,,2.0,31.0,1.0,0.8183,0.0,6.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
619734,Jesse Derry,Forward,Chelsea,8,England,2025-26,4.0,1.0,0.0233,0.0,,1.0,1.0,0.0891,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,13.0,,,,,,2.0,,1.0,1.0,44.0,1.0,1.0,2.0,,1.0,1.0,12.0,4.0,1.6503,,,2.0,,3.0,3.0,1.0,0.0,6.0,,,3.0,2.0,1.0,,,2.0,11.0,2.0,1.0,3.0,,4.0,1.0,0.0,13.0,1.0,1.0,6.0,1.0,,,,,,7.0,25.0,1.0,1.0,,,2.0,,0.098,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
551210,Jorrel Hato,Defender,Chelsea,8,Netherlands,2025-26,55.0,4.0,0.6329,0.0,,,1.0,,36.0,4.0,43.0,22.0,,2.0,12.0,61.0,3.0,761.0,,,,,10.0,34.0,,4.0,,1142.0,,18.0,61.0,2.0,22.0,45.0,692.0,14.0,21.339,8.0,39.0,27.0,,37.0,337.0,2.0,0.0,116.0,16.0,,200.0,50.0,22.0,14.0,,6.0,248.0,25.0,3.0,10.0,,82.0,16.0,0.0,734.0,4.0,2.0,97.0,22.0,7.0,128.0,15.0,18.0,8.0,96.0,993.0,31.0,5.0,,,456.0,13.0,0.3071,7.0,27.0,1.0,1.0,2.0,7.0,8.0,18.0,17.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
577016,Josh Acheampong,Defender,Chelsea,8,England,2025-26,24.0,1.0,0.1395,0.0,2.0,2.0,,0.9987,11.0,2.0,24.0,17.0,,,8.0,38.0,,478.0,1.0,2.0,1.0,1.0,9.0,18.0,1.0,1.0,1.0,663.0,1.0,7.0,42.0,,10.0,31.0,436.0,8.0,12.3322,2.0,20.0,13.0,1.0,17.0,128.0,9.0,1.0,66.0,7.0,0.0,102.0,26.0,17.0,3.0,,3.0,141.0,13.0,,11.0,1.0,48.0,11.0,0.0,464.0,,2.0,61.0,8.0,11.0,193.0,2.0,11.0,4.0,55.0,599.0,10.0,7.0,,1.0,300.0,,0.6258,1.0,18.0,,1.0,1.0,2.0,6.0,14.0,4.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,
475168,João Pedro,Forward,Chelsea,8,Brazil,2025-26,210.0,1.0,1.9983,0.0,21.0,28.0,8.0,15.1586,27.0,52.0,160.0,35.0,5.0,71.0,31.0,171.0,17.0,693.0,15.0,16.0,7.0,4.0,4.0,154.0,3.0,1.0,12.0,2674.0,12.0,80.0,196.0,3.0,34.0,122.0,511.0,145.0,35.927,24.0,27.0,36.0,17.0,130.0,171.0,56.0,5.0,406.0,11.0,8.0,174.0,72.0,35.0,9.0,5.0,38.0,346.0,33.0,17.0,93.0,17.0,252.0,74.0,0.0,679.0,24.0,17.0,389.0,18.0,40.0,150.0,38.0,7.0,11.0,198.0,1246.0,5.0,17.0,,4.0,177.0,15.0,14.9561,5.0,37.0,14.0,2.0,,5.0,3.0,11.0,,1.0,,1.0,,,,,,,,1.0,11.0,,1.0,,,7.0,3.0,3.0,,,,,,,,,,1.0,,,,,,
611912,Landon Emenalo,Midfielder,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460028,Levi Colwill,Defender,Chelsea,8,England,2025-26,6.0,,0.114,0.0,,,,,3.0,,11.0,3.0,,,2.0,19.0,1.0,192.0,,,,,1.0,10.0,,,,225.0,,4.0,11.0,1.0,4.0,5.0,170.0,3.0,2.781,,14.0,4.0,,2.0,68.0,2.0,0.0,17.0,1.0,,76.0,9.0,3.0,1.0,,,54.0,3.0,1.0,1.0,,7.0,6.0,0.0,177.0,,,22.0,2.0,,40.0,1.0,5.0,3.0,8.0,229.0,3.0,,,,119.0,1.0,,0.0,2.0,1.0,,1.0,3.0,4.0,8.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463034,Liam Delap,Forward,Chelsea,8,England,2025-26,92.0,,0.2228,0.0,10.0,11.0,,2.9605,5.0,26.0,56.0,28.0,,20.0,12.0,57.0,6.0,189.0,1.0,5.0,1.0,,16.0,59.0,,,7.0,1102.0,7.0,34.0,59.0,3.0,12.0,34.0,131.0,66.0,17.7977,3.0,11.0,18.0,10.0,58.0,38.0,19.0,0.0,151.0,5.0,0.0,35.0,25.0,28.0,2.0,1.0,3.0,98.0,15.0,6.0,25.0,10.0,92.0,25.0,0.0,188.0,15.0,9.0,131.0,3.0,10.0,55.0,25.0,1.0,1.0,61.0,377.0,1.0,9.0,2.0,,34.0,9.0,4.4675,4.0,10.0,2.0,,,,,1.0,,,,,,,,,,,,3.0,9.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
482609,Malo Gusto,Defender,Chelsea,8,France,2025-26,87.0,12.0,2.9856,1.0,3.0,6.0,1.0,1.5128,53.0,9.0,125.0,34.0,3.0,17.0,26.0,167.0,46.0,1264.0,2.0,1.0,0.0,1.0,8.0,33.0,3.0,12.0,3.0,2267.0,3.0,18.0,101.0,3.0,51.0,86.0,1056.0,48.0,37.7945,24.0,39.0,36.0,2.0,69.0,158.0,20.0,1.0,188.0,19.0,2.0,353.0,122.0,34.0,29.0,1.0,12.0,575.0,33.0,46.0,28.0,2.0,155.0,15.0,0.0,1234.0,3.0,11.0,316.0,24.0,13.0,447.0,20.0,31.0,41.0,306.0,1807.0,145.0,15.0,,1.0,534.0,10.0,1.5564,3.0,59.0,9.0,2.0,7.0,5.0,26.0,42.0,,1.0,,1.0,,,,,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,21.0,3.0,1.0,1.0,1.0,,,
574458,Mamadou Sarr,Defender,Chelsea,8,Senegal,2025-26,4.0,,0.002,0.0,,,,,1.0,1.0,3.0,3.0,,,1.0,6.0,,52.0,,,,,2.0,2.0,,,,100.0,,1.0,2.0,,1.0,1.0,46.0,1.0,2.5375,,5.0,3.0,,3.0,24.0,,0.0,6.0,,,17.0,2.0,3.0,1.0,,1.0,3.0,3.0,,1.0,,4.0,1.0,0.0,43.0,1.0,,7.0,,,6.0,,1.0,,5.0,63.0,1.0,1.0,,,43.0,,0.4359,0.0,2.0,,,,1.0,1.0,3.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179268,Marc Cucurella,Defender,Chelsea,8,Spain,2025-26,108.0,13.0,3.2138,1.0,6.0,6.0,,1.8067,55.0,14.0,130.0,34.0,4.0,27.0,31.0,177.0,30.0,1445.0,1.0,5.0,0.0,1.0,3.0,69.0,9.0,13.0,5.0,2710.0,5.0,33.0,120.0,3.0,73.0,84.0,1225.0,84.0,39.6239,35.0,87.0,37.0,5.0,75.0,531.0,29.0,0.0,228.0,40.0,1.0,469.0,113.0,34.0,15.0,,2.0,657.0,34.0,30.0,9.0,5.0,159.0,36.0,1.0,1425.0,8.0,19.0,265.0,40.0,1.0,153.0,45.0,32.0,43.0,292.0,2029.0,156.0,4.0,,1.0,624.0,23.0,2.3464,8.0,62.0,2.0,1.0,14.0,8.0,25.0,47.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,21.0,,,,,,,
499309,Marc Guiu,Forward,Chelsea,8,Spain,2025-26,28.0,,0.2867,0.0,2.0,2.0,,0.1334,,11.0,10.0,10.0,1.0,7.0,1.0,10.0,,32.0,,2.0,,,9.0,17.0,,,1.0,266.0,1.0,12.0,8.0,,1.0,3.0,22.0,16.0,2.8484,2.0,4.0,3.0,2.0,16.0,4.0,2.0,0.0,36.0,1.0,,7.0,4.0,10.0,,,3.0,17.0,3.0,,4.0,2.0,19.0,5.0,0.0,31.0,9.0,3.0,23.0,,1.0,8.0,10.0,,,13.0,70.0,,1.0,1.0,,5.0,3.0,1.5259,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
671606,Mathis Eboué,Forward,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518335,Max Merrick,Goalkeeper,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Chelsea,8,Ecuador,2025-26,137.0,2.0,2.3798,1.0,13.0,7.0,1.0,1.5427,87.0,14.0,134.0,33.0,1.0,57.0,32.0,170.0,5.0,2053.0,3.0,,2.0,10.0,1.0,44.0,5.0,2.0,2.0,2802.0,2.0,29.0,172.0,3.0,32.0,157.0,1818.0,16.0,42.9966,17.0,28.0,46.0,3.0,108.0,621.0,55.0,0.0,309.0,18.0,1.0,460.0,177.0,33.0,41.0,,13.0,970.0,43.0,5.0,32.0,3.0,265.0,15.0,1.0,2012.0,7.0,9.0,239.0,46.0,15.0,660.0,54.0,59.0,65.0,312.0,2496.0,6.0,5.0,,10.0,915.0,37.0,1.4359,11.0,49.0,12.0,2.0,2.0,15.0,12.0,36.0,,1.0,,1.0,,,,,1.0,,,2.0,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,1.0,,,
465920,Mykhailo Mudryk,Midfielder,Chelsea,8,Ukraine,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597983,Ollie Harrison,Midfielder,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247632,Pedro Neto,Forward,Chelsea,8,Portugal,2025-26,148.0,21.0,6.8299,1.0,22.0,13.0,4.0,3.833,19.0,24.0,103.0,34.0,6.0,28.0,30.0,118.0,90.0,931.0,5.0,6.0,4.0,9.0,4.0,33.0,5.0,38.0,8.0,2643.0,8.0,24.0,100.0,1.0,42.0,91.0,783.0,107.0,36.4334,47.0,13.0,33.0,13.0,124.0,150.0,25.0,2.0,248.0,15.0,1.0,162.0,84.0,34.0,8.0,3.0,57.0,638.0,32.0,149.0,82.0,13.0,215.0,9.0,0.0,904.0,11.0,43.0,420.0,11.0,47.0,328.0,16.0,6.0,30.0,291.0,1510.0,23.0,13.0,2.0,9.0,213.0,8.0,4.615,2.0,24.0,3.0,1.0,4.0,,5.0,15.0,,,,,13.0,1.0,1.0,44.0,2.0,0.1221,71.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,
225796,Reece James,Defender,Chelsea,8,England,2025-26,77.0,12.0,3.1853,0.0,9.0,7.0,1.0,2.1192,48.0,13.0,100.0,29.0,4.0,28.0,20.0,146.0,41.0,1324.0,2.0,1.0,2.0,6.0,9.0,47.0,4.0,30.0,,1961.0,,16.0,112.0,,36.0,81.0,1121.0,16.0,25.5292,23.0,41.0,20.0,3.0,61.0,262.0,22.0,0.0,189.0,16.0,0.0,347.0,102.0,29.0,15.0,,11.0,632.0,20.0,96.0,24.0,3.0,142.0,31.0,0.0,1275.0,6.0,16.0,298.0,33.0,11.0,468.0,27.0,33.0,57.0,247.0,1845.0,105.0,5.0,2.0,6.0,576.0,20.0,1.036,4.0,49.0,6.0,,10.0,6.0,11.0,46.0,,2.0,,,17.0,7.0,7.0,46.0,,0.2959,81.0,5.0,2.0,,5.0,,1.0,2.0,,,,,,,,,,,5.0,,,,,,,
611921,Reggie Walsh,Midfielder,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215059,Robert Sánchez,Goalkeeper,Chelsea,8,Spain,2025-26,3.0,,0.0671,1.0,,,,,2.0,,13.0,35.0,1.0,,35.0,434.0,,1305.0,,,,,,15.0,9.0,,,3041.0,,1.0,26.0,3.0,,12.0,672.0,,48.7012,4.0,26.0,47.0,,2.0,257.0,14.0,0.0,29.0,,,757.0,303.0,35.0,2.0,,,131.0,44.0,,1.0,,14.0,14.0,1.0,1052.0,,,445.0,,,291.0,2.0,1.0,199.0,,1677.0,,1.0,,,740.0,1.0,,3.0,85.0,,2.0,76.0,,240.0,421.0,130.0,2.0,238.0,1.0,,,,,,,,,1.0,,,,,,,,39.0,24.0,7.0,98.0,,65.0,32.0,71.0,,,,,,4.0,2.0,3.0
514356,Roméo Lavia,Midfielder,Chelsea,8,Belgium,2025-26,16.0,,0.5366,0.0,1.0,,,,8.0,2.0,19.0,12.0,,12.0,4.0,21.0,1.0,284.0,,,,1.0,8.0,4.0,,,,377.0,,1.0,22.0,,8.0,19.0,251.0,3.0,10.0366,1.0,4.0,10.0,,15.0,92.0,8.0,0.0,38.0,5.0,,66.0,20.0,12.0,1.0,,2.0,142.0,10.0,1.0,8.0,,34.0,3.0,0.0,277.0,2.0,1.0,39.0,7.0,3.0,81.0,8.0,5.0,12.0,45.0,347.0,,4.0,,1.0,121.0,2.0,0.2049,0.0,8.0,2.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
616286,Ryan Kavuma-McQueen,Forward,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567119,Shumaira Mheuka,Forward,Chelsea,8,England,2025-26,2.0,,0.0001,0.0,,,,,,,1.0,1.0,,,,1.0,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,0.0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,0.0,2.0,,,1.0,,,,,,,1.0,3.0,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499857,Teddy Sharman-Lowe,Goalkeeper,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
