playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulLayoffs,foulWonPenalty,goals,penaltiesTaken,rightFootGoals,penaltyGoals,handballsConceded,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throughBalls,oboxBlocked,cornersTakenInclShortCorners,unsuccessfulLayoffs,leftFootGoals,unsuccessfulCornersIntoBox,shotsBlockedOutsideBox,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,setPiecesGoals,successfulCornersIntoBox,hitWoodwork,ownGoalScored,redCards2ndYellow,penaltiesConceded,penaltiesSaved,savesFromPenalty,drops
194794,Fikayo Tomori,Defender,Chelsea,8,England,2015-16,1.0,,0.0085,0.0,,,,1.0,,1.0,1.0,,,2.0,,13.0,,1.0,1.0,,,,,30.0,,1.0,1.0,1.0,3.0,1.0,10.0,,0.2655,,,3.0,1.0,,,,,2.0,3.0,5.0,2.0,1.0,,1.0,,4.0,,,,1.0,,0.0,12.0,,,4.0,,,,4.0,,,,1.0,4.0,23.0,2.0,,1.0,7.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Chelsea,8,England,2015-16,67.0,,0.8815,0.0,1.0,4.0,0.7222,22.0,12.0,75.0,23.0,1.0,21.0,127.0,,773.0,1.0,2.0,107.0,2.0,,,2.0,1955.0,2.0,38.0,113.0,8.0,13.0,44.0,617.0,,31.8509,2.0,6.0,114.0,38.0,1.0,29.0,145.0,21.0,180.0,7.0,321.0,85.0,23.0,,4.0,2.0,129.0,30.0,,1.0,73.0,69.0,0.0,751.0,8.0,2.0,173.0,18.0,3.0,34.0,256.0,17.0,36.0,2.0,29.0,51.0,1050.0,1.0,,34.0,517.0,4.0,0.9536,2.0,52.0,47.0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
180732,Jake Clarke-Salter,Defender,Chelsea,8,England,2015-16,1.0,,0.0004,0.0,,,,2.0,,,1.0,,,,,6.0,,1.0,1.0,,,,,16.0,,1.0,2.0,,,2.0,6.0,,,,,,,,,5.0,,3.0,,,,1.0,,2.0,,3.0,,,,2.0,,0.0,6.0,,,,,,,,,,,,1.0,8.0,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108132,Jamal Blackman,Goalkeeper,Chelsea,8,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28495,John Obi Mikel,Midfielder,Chelsea,8,Nigeria,2015-16,109.0,,0.4192,0.0,1.0,,,52.0,6.0,90.0,25.0,1.0,19.0,130.0,3.0,1243.0,,6.0,47.0,5.0,,,,1783.0,,29.0,100.0,7.0,25.0,82.0,1066.0,,25.6016,4.0,3.0,34.0,26.0,,80.0,298.0,11.0,209.0,16.0,430.0,157.0,25.0,,15.0,3.0,524.0,19.0,3.0,,162.0,18.0,0.0,1219.0,6.0,2.0,170.0,37.0,20.0,8.0,356.0,32.0,32.0,,47.0,159.0,1469.0,2.0,4.0,18.0,589.0,23.0,0.7132,6.0,40.0,38.0,13.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
1718,John Terry,Defender,Chelsea,8,England,2015-16,42.0,,0.2105,2.0,3.0,2.0,0.5539,21.0,7.0,66.0,24.0,,24.0,94.0,,924.0,2.0,,71.0,6.0,,,1.0,1989.0,1.0,22.0,77.0,7.0,10.0,28.0,798.0,,28.8657,2.0,6.0,88.0,34.0,3.0,20.0,273.0,5.0,119.0,7.0,350.0,90.0,24.0,,4.0,2.0,178.0,27.0,,3.0,48.0,49.0,1.0,917.0,5.0,4.0,118.0,17.0,2.0,19.0,238.0,10.0,38.0,,32.0,63.0,1135.0,2.0,3.0,18.0,652.0,5.0,1.313,2.0,28.0,30.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,
66733,Juan Cuadrado,Midfielder,Chelsea,8,Colombia,2015-16,2.0,,0.0047,0.0,,1.0,0.0447,,1.0,,1.0,,,,1.0,9.0,,1.0,1.0,,,,1.0,26.0,1.0,1.0,3.0,1.0,2.0,3.0,8.0,,1.3416,,1.0,1.0,2.0,,1.0,2.0,2.0,5.0,2.0,1.0,4.0,1.0,,,1.0,6.0,1.0,1.0,,4.0,,0.0,9.0,,,2.0,,1.0,,5.0,,1.0,,1.0,1.0,19.0,,,,3.0,,0.0608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160190,Kasey Palmer,Midfielder,Chelsea,8,Jamaica,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167767,Kenedy,Midfielder,Chelsea,8,Brazil,2015-16,53.0,1.0,0.3313,0.0,3.0,3.0,1.0752,14.0,10.0,33.0,14.0,,4.0,40.0,9.0,290.0,2.0,10.0,14.0,1.0,2.0,1.0,,550.0,,8.0,54.0,2.0,17.0,48.0,243.0,2.0,10.1478,6.0,1.0,6.0,10.0,,45.0,124.0,9.0,107.0,9.0,88.0,46.0,14.0,2.0,7.0,16.0,156.0,8.0,11.0,,93.0,6.0,0.0,287.0,7.0,5.0,111.0,7.0,26.0,,22.0,6.0,13.0,,7.0,56.0,473.0,20.0,3.0,3.0,95.0,3.0,0.4356,0.0,7.0,10.0,5.0,,1.0,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,1.0,2.0,3.0,,,,,,,,,,,,,
103192,Kurt Zouma,Defender,Chelsea,8,France,2015-16,49.0,1.0,0.0627,0.0,3.0,2.0,0.4193,30.0,14.0,81.0,23.0,1.0,21.0,144.0,3.0,736.0,2.0,2.0,95.0,8.0,,1.0,1.0,1918.0,1.0,28.0,107.0,5.0,9.0,40.0,555.0,4.0,24.8065,,11.0,123.0,26.0,2.0,21.0,97.0,8.0,156.0,5.0,319.0,68.0,23.0,,8.0,3.0,124.0,21.0,3.0,2.0,61.0,67.0,0.0,720.0,12.0,,207.0,22.0,4.0,10.0,266.0,9.0,36.0,,37.0,54.0,1026.0,14.0,1.0,51.0,469.0,1.0,2.0315,0.0,63.0,56.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.1271,1.0,2.0,2.0,,,1.0,,,,,,
38419,Loïc Rémy,Forward,Chelsea,8,France,2015-16,26.0,,0.1628,0.0,3.0,5.0,1.5098,,10.0,16.0,13.0,,3.0,16.0,4.0,101.0,5.0,10.0,20.0,,1.0,,3.0,285.0,3.0,14.0,19.0,1.0,3.0,13.0,82.0,,4.8752,4.0,,4.0,6.0,2.0,12.0,25.0,6.0,45.0,,14.0,10.0,13.0,1.0,,5.0,68.0,5.0,4.0,2.0,25.0,6.0,0.0,98.0,5.0,2.0,41.0,,7.0,,31.0,1.0,1.0,,3.0,31.0,159.0,,3.0,,17.0,,2.1758,0.0,,,11.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
7445,Marco Amelia,Goalkeeper,Chelsea,8,Italy,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82660,Marco van Ginkel,Midfielder,Chelsea,8,Netherlands,2015-16,53.0,1.0,,0.0,4.0,2.0,,28.0,8.0,56.0,17.0,,8.0,66.0,8.0,372.0,,9.0,26.0,,,1.0,,752.0,,13.0,55.0,1.0,20.0,42.0,289.0,1.0,,5.0,1.0,16.0,11.0,,40.0,85.0,9.0,108.0,12.0,125.0,34.0,17.0,,9.0,4.0,176.0,10.0,9.0,,82.0,13.0,0.0,361.0,6.0,1.0,107.0,19.0,5.0,2.0,104.0,14.0,22.0,,17.0,58.0,534.0,3.0,5.0,4.0,131.0,7.0,,0.0,10.0,12.0,20.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,
163793,Matt Miazga,Defender,Chelsea,8,United States,2015-16,10.0,,0.0051,0.0,,,,3.0,,7.0,2.0,,2.0,18.0,,90.0,1.0,,15.0,1.0,,,,135.0,,8.0,11.0,,1.0,4.0,69.0,,1.7445,,,9.0,1.0,,2.0,14.0,2.0,21.0,1.0,52.0,5.0,2.0,,,,19.0,1.0,,,6.0,7.0,0.0,89.0,,,20.0,3.0,,,22.0,1.0,2.0,,3.0,2.0,109.0,,1.0,4.0,53.0,,,1.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Chelsea,8,Netherlands,2015-16,73.0,5.0,,1.0,3.0,5.0,,79.0,13.0,107.0,24.0,,20.0,166.0,37.0,609.0,,4.0,59.0,7.0,,5.0,,1874.0,,25.0,135.0,3.0,48.0,101.0,413.0,86.0,,9.0,18.0,72.0,24.0,,48.0,160.0,12.0,208.0,26.0,315.0,80.0,24.0,,26.0,6.0,230.0,21.0,37.0,,149.0,34.0,1.0,602.0,8.0,8.0,339.0,53.0,10.0,8.0,46.0,28.0,76.0,1.0,30.0,88.0,1274.0,154.0,1.0,47.0,218.0,16.0,,4.0,59.0,67.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
62398,Nemanja Matic,Midfielder,Chelsea,8,Serbia,2015-16,164.0,3.0,1.9311,1.0,14.0,8.0,2.0076,84.0,20.0,156.0,33.0,2.0,28.0,191.0,15.0,1607.0,2.0,5.0,82.0,5.0,3.0,3.0,3.0,2421.0,3.0,44.0,176.0,6.0,53.0,138.0,1342.0,,34.1164,17.0,5.0,47.0,36.0,3.0,120.0,379.0,17.0,340.0,31.0,513.0,228.0,33.0,3.0,21.0,15.0,765.0,30.0,17.0,3.0,258.0,38.0,0.0,1576.0,12.0,11.0,302.0,63.0,38.0,10.0,526.0,38.0,67.0,,74.0,189.0,2073.0,4.0,8.0,14.0,654.0,24.0,3.1287,4.0,35.0,52.0,18.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,2.0,11.0,2.0,1.0,2.0,,11.0,0.0734,,1.0,1.0,,,1.0,,1.0,2.0,,,
159506,Ola Aina,Defender,Chelsea,8,Nigeria,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61262,Oscar,Midfielder,Chelsea,8,Brazil,2015-16,138.0,8.0,3.4325,0.0,20.0,16.0,4.0517,62.0,32.0,168.0,27.0,3.0,20.0,197.0,20.0,1040.0,2.0,7.0,34.0,2.0,5.0,10.0,8.0,1773.0,8.0,22.0,134.0,5.0,43.0,122.0,780.0,,22.1581,26.0,3.0,21.0,23.0,10.0,116.0,325.0,35.0,272.0,13.0,324.0,102.0,27.0,5.0,10.0,36.0,590.0,18.0,28.0,10.0,238.0,12.0,0.0,1024.0,16.0,15.0,344.0,52.0,25.0,2.0,211.0,18.0,13.0,,63.0,180.0,1451.0,16.0,12.0,8.0,263.0,12.0,5.5344,4.0,29.0,39.0,47.0,,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,6.0,10.0,7.0,1.0,,5.0,10.0,0.0524,,1.0,1.0,1.0,2.0,,,,,,,
80935,Papy Djilobodji,Defender,Chelsea,8,Senegal,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106617,Patrick Bamford,Forward,Chelsea,8,England,2015-16,37.0,,,0.0,2.0,4.0,,5.0,8.0,28.0,13.0,,2.0,29.0,4.0,90.0,3.0,11.0,23.0,,,,,355.0,,15.0,18.0,1.0,3.0,10.0,60.0,,,4.0,,3.0,3.0,,22.0,17.0,3.0,55.0,2.0,20.0,13.0,13.0,,,1.0,44.0,2.0,4.0,,32.0,8.0,0.0,88.0,4.0,2.0,63.0,5.0,3.0,,28.0,8.0,2.0,,1.0,25.0,153.0,1.0,2.0,,17.0,2.0,,0.0,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2015-16,147.0,15.0,4.6433,0.0,20.0,16.0,6.7936,37.0,37.0,133.0,29.0,2.0,24.0,158.0,53.0,971.0,5.0,5.0,26.0,2.0,3.0,18.0,6.0,2040.0,6.0,18.0,142.0,4.0,61.0,134.0,771.0,,28.7093,40.0,1.0,5.0,28.0,12.0,129.0,268.0,46.0,289.0,30.0,238.0,153.0,29.0,3.0,3.0,38.0,563.0,24.0,65.0,12.0,263.0,8.0,0.0,961.0,21.0,24.0,358.0,34.0,52.0,,215.0,23.0,23.0,,42.0,250.0,1478.0,10.0,15.0,7.0,268.0,14.0,5.7763,3.0,25.0,40.0,46.0,,7.0,,2.0,,3.0,,,,,,,,,,,,,4.0,8.0,16.0,3.0,5.0,11.0,8.0,,,,,,3.0,1.0,,,,,,
48847,Radamel Falcao,Forward,Chelsea,8,Colombia,2015-16,29.0,,0.0502,0.0,2.0,5.0,1.0223,2.0,9.0,21.0,10.0,,1.0,21.0,,84.0,2.0,9.0,24.0,,,,4.0,228.0,4.0,14.0,19.0,2.0,2.0,9.0,61.0,,5.3135,2.0,,1.0,8.0,,15.0,20.0,5.0,48.0,1.0,14.0,4.0,10.0,,,3.0,47.0,6.0,,,24.0,10.0,0.0,80.0,4.0,1.0,35.0,2.0,2.0,,19.0,7.0,3.0,,2.0,31.0,127.0,,,,16.0,3.0,0.7576,1.0,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,3.0,,,2.0,0.1171,1.0,1.0,1.0,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2015-16,39.0,,0.2904,0.0,5.0,3.0,0.5945,11.0,7.0,28.0,13.0,,4.0,30.0,1.0,243.0,1.0,9.0,15.0,1.0,,,2.0,407.0,2.0,8.0,41.0,3.0,15.0,34.0,205.0,,9.0672,4.0,,4.0,8.0,3.0,31.0,49.0,14.0,80.0,13.0,72.0,24.0,13.0,,2.0,11.0,140.0,5.0,1.0,3.0,65.0,7.0,0.0,239.0,4.0,6.0,70.0,9.0,10.0,,63.0,4.0,5.0,,8.0,59.0,359.0,,2.0,,73.0,3.0,0.7797,0.0,2.0,3.0,16.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,
173879,Tammy Abraham,Forward,Chelsea,8,England,2015-16,6.0,,0.002,0.0,1.0,,,,1.0,3.0,2.0,,,3.0,2.0,10.0,3.0,2.0,1.0,,,,,53.0,,,2.0,1.0,,1.0,7.0,,1.4409,,,,2.0,1.0,6.0,5.0,,8.0,,3.0,,2.0,,,1.0,6.0,1.0,2.0,1.0,7.0,1.0,0.0,8.0,1.0,,10.0,,1.0,,1.0,2.0,,,,1.0,21.0,,,,1.0,,0.1506,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60772,Thibaut Courtois,Goalkeeper,Chelsea,8,Belgium,2015-16,2.0,,0.031,2.0,,,,,,1.0,23.0,,23.0,271.0,,523.0,,,7.0,5.0,,,,2020.0,,,8.0,7.0,,1.0,119.0,,26.7779,,51.0,26.0,29.0,,2.0,58.0,1.0,10.0,,434.0,209.0,23.0,,,,81.0,22.0,,,3.0,7.0,2.0,261.0,,,281.0,,,,31.0,2.0,1.0,,133.0,,780.0,,,155.0,171.0,2.0,,1.0,270.0,44.0,,,,,,,,32.0,29.0,13.0,2.0,19.0,67.0,3.0,1.0,200.0,86.0,18.0,37.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,5.0
