season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025038,1,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,1.0,,,4.0,1.0,5.0,,,,1.0,,,,,,,,1.0,,,0.0556646,,,,0.0,,,,,,1.0,,0.2,0.95,0.31,0.11,0.43,8.0,,,,,,,5.0,,,6.5,,,,,,,5.0,,,,5.0,1.0,6.0,,,0,1.0,13.0,,,,1.0
2025-26,14025038,1,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025038,1,21,West_Ham_United,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,10.0,9.0,12.0,21.0,,1.0,,6.0,,,,,,,,1.0,,,0.0119321,,,,0.0,,-1.3589,1.0,,,,,0.03,1.62,0.18,0.0,4.04,90.0,,,,,,,12.0,,1.0,6.1,2.0,2.0,,,2.0,,,,22.0,,17.0,16.0,33.0,,,0,,42.0,,,,
2025-26,14025038,1,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,2.0,,1.0,36.0,19.0,55.0,,,,6.0,,,,,,,1.0,5.0,,,0.0680591,,,,0.0,,,,,1.0,1.0,,0.63,4.21,1.25,0.33,3.09,90.0,,,,,,,16.0,,,6.6,,,,,1.0,4.0,5.0,,4.0,,43.0,24.0,67.0,,,0,1.0,97.0,,1.0,3.0,1.0
2025-26,14025038,1,21,West_Ham_United,Away,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,5.0,31.0,30.0,61.0,1.0,1.0,,4.0,,,,,,,1.0,2.0,,,0.017495,,,,0.0,,,,,,,,0.39,5.14,1.07,0.31,3.0,90.0,,1.0,,,,,10.0,,,6.4,,,,,1.0,1.0,1.0,,10.0,,38.0,31.0,69.0,,,0,,78.0,1.0,,1.0,
2025-26,14025038,1,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,1.0,,3.0,28.0,38.0,66.0,,2.0,,2.0,,,,,,,2.0,5.0,,,0.0313491,,,2.0,0.0,,,,,,1.0,1.0,0.27,4.01,0.64,0.16,3.68,90.0,,,,,,,5.0,,,6.9,,,,,6.0,,1.0,,5.0,,31.0,39.0,70.0,,,0,3.0,84.0,1.0,,,2.0
2025-26,14025038,1,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,3.0,31.0,31.0,62.0,2.0,,,2.0,,,,,,,2.0,4.0,,,0.0135523,,,,0.0,,,,,2.0,,,0.36,3.39,0.85,0.1,2.96,82.0,,,,,,,8.0,,,6.7,,,,,3.0,,2.0,,7.0,,35.0,32.0,67.0,,,0,3.0,81.0,1.0,1.0,,1.0
2025-26,14025038,1,21,West_Ham_United,Away,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025038,1,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025038,1,21,West_Ham_United,Away,1471764,613804,El Hadji Malick Diouf,diouf-el-hadji-malick,D,False,1.0,,1.0,17.0,10.0,27.0,2.0,3.0,,3.0,,,1.0,,,1.0,4.0,5.0,,,0.0739767,0.1559,,1.0,0.0,,,,,,2.0,,0.82,4.91,1.7,0.29,2.92,90.0,1.0,,,,,,12.0,,,6.4,,,1.0,,3.0,1.0,4.0,,3.0,,21.0,12.0,33.0,,,3,,54.0,1.0,1.0,1.0,
2025-26,14025088,2,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,4.0,2.0,6.0,,1.0,,,,,,,,2.0,4.0,4.0,,,0.0378068,0.0338,,1.0,0.0,,,,,1.0,1.0,,,,,,,45.0,,,,,,,5.0,,,6.6,,,1.0,,,3.0,,,,1.0,5.0,2.0,7.0,,,1,,18.0,1.0,1.0,2.0,
2025-26,14025088,2,21,West_Ham_United,Home,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,False,,,1.0,3.0,3.0,6.0,5.0,3.0,,1.0,,,,,,1.0,6.0,3.0,,,0.0175214,,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,5.0,,,6.3,,,,,,,,,2.0,,7.0,3.0,10.0,,,0,,12.0,,,,
2025-26,14025088,2,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,4.0,,1.0,22.0,18.0,40.0,,1.0,,1.0,1.0,,1.0,,,,1.0,4.0,,,0.312774,0.1057,,1.0,0.0,,,,,3.0,4.0,,,,,,,90.0,,,,,,,8.0,,,7.5,,,,,,,8.0,,1.0,,25.0,18.0,43.0,,,1,2.0,62.0,1.0,1.0,,1.0
2025-26,14025088,2,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,15.0,9.0,24.0,1.0,,,1.0,,,1.0,1.0,,2.0,5.0,4.0,,,0.105467,0.0943,0.0704,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,12.0,,,6.9,,,,,,3.0,4.0,,,1.0,17.0,9.0,26.0,,,2,,43.0,2.0,2.0,2.0,
2025-26,14025088,2,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,8.0,11.0,19.0,2.0,2.0,,4.0,,,1.0,1.0,,,6.0,4.0,,,0.00181182,0.0881,0.0726,1.0,0.0,,,,,,,,,,,,,70.0,1.0,,,,,,9.0,,,6.1,,,,,1.0,2.0,,,1.0,1.0,14.0,11.0,25.0,,,2,1.0,35.0,1.0,1.0,,1.0
2025-26,14025088,2,21,West_Ham_United,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,True,,,1.0,10.0,3.0,13.0,,,,1.0,,,,,,1.0,1.0,2.0,,,0.00486352,0.041,,,0.0,,,,,,,,,,,,,20.0,,,,,,,3.0,,,6.8,,,1.0,,,1.0,1.0,,2.0,,11.0,3.0,14.0,,,1,,23.0,,1.0,1.0,
2025-26,14025088,2,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,32.0,17.0,49.0,2.0,,,5.0,,,,,,,6.0,6.0,,,0.0907835,0.0721,0.1836,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,13.0,,,8.3,,,,,1.0,3.0,,,3.0,,37.0,17.0,54.0,,,2,5.0,73.0,2.0,1.0,,3.0
2025-26,14025088,2,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,5.0,4.0,17.0,21.0,,,,7.0,,,,,,,,,1.0,,0.00243304,,,,0.0,,0.1386,1.0,,,,,,,,,,90.0,,,,,,,12.0,,,6.0,2.0,2.0,,,2.0,,,,17.0,,13.0,20.0,33.0,,,0,,41.0,,,,
2025-26,14025088,2,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,2.0,,1.0,12.0,12.0,24.0,,2.0,,2.0,,,,,,,,3.0,,,0.0636456,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,7.0,,,6.7,,,,,5.0,,2.0,,1.0,,13.0,13.0,26.0,,,0,,47.0,3.0,1.0,,
2025-26,14025088,2,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,1.0,11.0,32.0,43.0,2.0,3.0,,4.0,,,,,,,2.0,5.0,,,0.00844953,0.1014,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,4.0,,,6.0,,,2.0,,10.0,,1.0,,3.0,,14.0,32.0,46.0,,,2,1.0,67.0,,1.0,,
2025-26,14025088,2,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,4.0,24.0,28.0,1.0,1.0,,1.0,,1.0,,1.0,,,4.0,1.0,,,0.00179265,0.19,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,,5.2,,,1.0,,4.0,,,,1.0,,4.0,24.0,28.0,,,1,,36.0,,,,
2025-26,14025088,2,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,3.0,15.0,18.0,1.0,,,,,,,1.0,,,2.0,,,,0.00110342,,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,1.0,,,5.7,,,,,2.0,,,,,1.0,4.0,15.0,19.0,,,0,,24.0,,,,
2025-26,14025088,2,21,West_Ham_United,Home,1089582,490142,Freddie Potts,freddie-potts,M,True,,,1.0,10.0,13.0,23.0,,1.0,,2.0,,,,,,2.0,3.0,2.0,,,0.004517,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,10.0,,,6.4,,,,,1.0,1.0,,,2.0,,14.0,16.0,30.0,,,0,1.0,37.0,,,,
2025-26,14025088,2,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,1394099,565431,Callum Marshall,marshall-callum,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,1471764,613804,El Hadji Malick Diouf,diouf-el-hadji-malick,D,False,,,1.0,15.0,10.0,25.0,1.0,,,5.0,,,,,,1.0,5.0,1.0,,1.0,0.0145541,,,1.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,11.0,,,6.2,,,,,3.0,2.0,,,2.0,,20.0,11.0,31.0,,,0,1.0,51.0,2.0,,,1.0
2025-26,14025109,3,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,3.0,,,0.00101508,1.0353,1.8162,,0.0,1.0,,,,,,,,,,,,26.0,4.0,,,,,,3.0,,,8.0,,,,,,2.0,,,,,2.0,2.0,4.0,,,4,,12.0,1.0,1.0,2.0,
2025-26,14025109,3,21,West_Ham_United,Away,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,False,,,,1.0,6.0,7.0,2.0,2.0,,1.0,,,,1.0,,,3.0,3.0,,,0.00138134,0.1456,0.0585,,0.0,,,,,,,,,,,,,64.0,1.0,1.0,,,,,9.0,,,6.5,,,2.0,,,,,,,,7.0,6.0,13.0,,,3,1.0,23.0,3.0,,,
2025-26,14025109,3,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,1.0,8.0,13.0,21.0,1.0,,,4.0,,,,,,,2.0,1.0,,,0.108798,,,,0.0,,,,,1.0,3.0,,,,,,,75.0,,,,,,,6.0,,,6.8,,,,,1.0,1.0,4.0,,1.0,,12.0,13.0,25.0,,,0,,33.0,,1.0,,
2025-26,14025109,3,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,,9.0,6.0,15.0,2.0,1.0,,4.0,2.0,,,,,1.0,6.0,6.0,,,0.0435516,0.067,0.3659,,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,16.0,,,7.8,,,,,1.0,5.0,3.0,,1.0,,12.0,7.0,19.0,,,1,2.0,44.0,7.0,1.0,2.0,
2025-26,14025109,3,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,6.0,18.0,24.0,1.0,,,2.0,,,,,,,1.0,2.0,,,0.00460768,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,7.0,,,6.9,,,,,4.0,,1.0,,2.0,,10.0,20.0,30.0,,,0,2.0,40.0,,,,1.0
2025-26,14025109,3,21,West_Ham_United,Away,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,2.0,12.0,18.0,30.0,1.0,,,4.0,,,,1.0,,2.0,4.0,5.0,,,0.00601565,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,8.0,,,7.3,,,,,3.0,,1.0,,3.0,,15.0,20.0,35.0,,,0,3.0,56.0,,2.0,,3.0
2025-26,14025109,3,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,4.0,11.0,44.0,55.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,,,0.00561983,0.0608,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,5.0,,,7.1,,,1.0,,6.0,,,,7.0,,15.0,45.0,60.0,,,1,,68.0,,,,
2025-26,14025109,3,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,14.0,21.0,35.0,2.0,3.0,,8.0,,1.0,,,,3.0,12.0,11.0,,,0.0466898,1.1117,1.0449,3.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,2.0,,,,,22.0,,,7.2,,,1.0,,3.0,7.0,2.0,,1.0,,22.0,23.0,45.0,,,3,2.0,82.0,2.0,3.0,3.0,1.0
2025-26,14025109,3,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,7.0,3.0,10.0,1.0,,,1.0,,,,,,,1.0,2.0,,,0.00380044,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,6.7,,,,,,,,,,,7.0,3.0,10.0,,,0,2.0,14.0,,,,1.0
2025-26,14025109,3,21,West_Ham_United,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,1.0,2.0,2.0,25.0,27.0,,,,11.0,,,,,,,,,,,0.00171048,,,,0.0,,0.2912,3.0,,,,,,,,,,90.0,,,,,,,12.0,,1.0,6.9,3.0,3.0,,,1.0,,,1.0,14.0,,12.0,27.0,39.0,,,0,,56.0,,,,
2025-26,14025109,3,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,3.0,45.0,48.0,,2.0,,3.0,,,,,,,,4.0,,,0.00144779,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,6.0,,,7.2,,,,,5.0,1.0,,,6.0,,7.0,47.0,54.0,,,0,1.0,63.0,,,1.0,1.0
2025-26,14025109,3,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,1.0,5.0,,5.0,,,,3.0,,,,,,,,1.0,,,0.0229229,,,,1.0,,,,,,1.0,,,,,,,8.0,,1.0,,,,1.0,,,,7.4,,,,,,,,,1.0,,5.0,,5.0,,,0,,7.0,,1.0,,
2025-26,14025109,3,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,1.0,,1.0,7.0,13.0,20.0,,,,7.0,,,,3.0,,1.0,5.0,6.0,,,0.102927,,,1.0,0.0,,,,,1.0,2.0,,,,,,,82.0,,,,,,,5.0,,,7.0,,,,,,,2.0,,2.0,,9.0,14.0,23.0,,,0,3.0,34.0,,3.0,,2.0
2025-26,14025109,3,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,1471764,613804,El Hadji Malick Diouf,diouf-el-hadji-malick,D,False,1.0,,,8.0,9.0,17.0,,1.0,,,1.0,,,1.0,,1.0,5.0,2.0,,,0.11519,,,,1.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,16.0,,,7.1,,,,,8.0,3.0,5.0,,5.0,,13.0,10.0,23.0,,,0,,49.0,1.0,1.0,,
2025-26,14025148,4,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025148,4,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025148,4,21,West_Ham_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,1.0,,,0.00238481,,,,0.0,,,,,,,,,,,,,22.0,,,,,,,3.0,,,6.5,,,,,,,,,,,3.0,2.0,5.0,,,0,,5.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025148,4,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,4.0,18.0,10.0,28.0,1.0,1.0,,1.0,1.0,,,2.0,,,3.0,1.0,,,0.243266,,,,0.0,,,,,,2.0,,,,,,,89.0,,1.0,,,,,4.0,,,7.0,,,,,1.0,,3.0,,6.0,,20.0,11.0,31.0,,,0,,39.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,10.0,5.0,15.0,1.0,,,4.0,,,,2.0,,3.0,9.0,5.0,,,0.0220969,0.117,0.2664,1.0,0.0,,,,,1.0,,,,,,,,90.0,2.0,,,,,,11.0,,,6.3,,,1.0,,3.0,3.0,1.0,,1.0,,12.0,6.0,18.0,,,3,1.0,39.0,1.0,3.0,1.0,1.0
2025-26,14025148,4,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,5.0,12.0,17.0,,5.0,,1.0,,,,1.0,,,3.0,6.0,,,0.00451578,0.0134,0.0108,2.0,0.0,,,,,1.0,,,,,,,,54.0,1.0,,,,,,9.0,,,6.1,,,,,8.0,,,,4.0,,9.0,15.0,24.0,,,1,1.0,38.0,2.0,,,
2025-26,14025148,4,21,West_Ham_United,Home,823085,158534,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,14.0,12.0,26.0,1.0,,,6.0,,,,1.0,,2.0,5.0,5.0,,,0.0112811,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,7.0,,,6.2,,,,,3.0,3.0,1.0,,1.0,,16.0,13.0,29.0,,,0,2.0,56.0,,1.0,2.0,2.0
2025-26,14025148,4,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,2.0,12.0,19.0,31.0,1.0,5.0,,3.0,,,,,,,1.0,5.0,,,0.00726438,,,,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,8.0,,,6.6,,,,,7.0,,,,7.0,,19.0,20.0,39.0,,,0,,51.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,9.0,5.0,14.0,4.0,3.0,,1.0,,,,1.0,,1.0,7.0,3.0,,,0.0105058,0.2543,,1.0,0.0,,,,,,1.0,,,,,,,68.0,,,,,,,12.0,,,6.1,,,1.0,,1.0,,,,3.0,,18.0,6.0,24.0,,,1,,31.0,,,,
