playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,goalsConcededOutsideBox,penaltyGoalsConceded,ownGoalScored,headedGoals,handballsConceded,penaltiesConceded,lastPlayerTackle,hitWoodwork,foulWonPenalty,successfulCornersIntoBox,throwInsToOppositionPlayer,attemptsFromSetPieces,setPiecesGoals,penaltiesTaken,penaltyGoals,clearancesOffTheLine,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesSaved,penaltiesFaced,savesFromPenalty,forwardPasses,redCards2ndYellow,otherGoals,goalkeeperSmother,leftsidePasses,overruns,rightsidePasses,backwardPasses,secondGoalAssists,putthroughBlockedDistribution,expectedAssists,expectedGoalsOnTarget,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,expectedGoalsOnTargetConceded,shotsBlockedInBox,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,expectedGoals,freekickTotal,expectedGoalsFreekick,putthroughBlockedDistributionWon,foulAttemptedTackle,fiftyFifty,successfulFiftyFifty
19686,Joe Lewis,Goalkeeper,Cardiff,97,England,2013-14,,,0.0,,,,,,,1.0,,,1.0,14.0,,43.0,,,,,,,,90.0,,,,,14.0,,,7.0,4.0,1.0,,,0.0,,,15.0,1.0,,,,,11.0,1.0,,,,,0.0,30.0,,,15.0,,,,,,,15.0,64.0,,,11.0,18.0,0.0,14.0,2.0,,,,,,,,,,,,,,,,,,,2.0,11.0,1.0,4.0,4.0,,,20.0,4.0,1.0,2.0,,,,30.0,,,,12.0,,1.0,,,,0.0034,,,,,,0.5354,,,,,,,,,,,
74854,Simon Moore,Goalkeeper,Cardiff,97,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37634,Henrique Hilário,Goalkeeper,Chelsea,8,Portugal,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,Mark Schwarzer,Goalkeeper,Chelsea,8,Australia,2013-14,,,0.0,,,,,,,4.0,,,4.0,34.0,,81.0,,,,,1.0,2.0,,360.0,,,1.0,,22.0,,,6.0,4.0,3.0,,,0.0,1.0,,42.0,4.0,,,,,20.0,3.0,,,,1.0,0.0,34.0,,,34.0,,,,,,,25.0,130.0,,,13.0,27.0,0.0,34.0,5.0,,,1.0,,,,,,,,,,,,,,,4.0,9.0,30.0,8.0,4.0,15.0,1.0,,37.0,16.0,1.0,6.0,,1.0,,66.0,,,,7.0,,8.0,,,,,,,,,,,,,,,,,,,,,
11334,Petr Cech,Goalkeeper,Chelsea,8,Czech Republic,2013-14,1.0,,0.0,,,,,,10.0,34.0,,,34.0,369.0,,783.0,,,,,9.0,16.0,,3060.0,,1.0,9.0,1.0,187.0,,2.0,90.0,22.0,24.0,,3.0,0.0,10.0,,266.0,34.0,,,,,147.0,22.0,,,1.0,8.0,0.0,392.0,,,374.0,,1.0,,,,,227.0,1084.0,,,202.0,267.0,0.0,359.0,29.0,,2.0,,,,,,,,,,,,,,,,37.0,34.0,240.0,20.0,12.0,81.0,,3.0,272.0,114.0,24.0,46.0,,,,623.0,,,5.0,62.0,,98.0,,,,,,,,,,,,,,,,,,,,,
78315,Joel Robles,Goalkeeper,Everton,11,Spain,2013-14,,,0.0,,,,,,2.0,2.0,,,1.0,29.0,,61.0,,,1.0,,,,,156.0,,,,,14.0,,,6.0,1.0,2.0,,,0.0,,,21.0,2.0,,,,,15.0,1.0,,,,,0.0,25.0,,,29.0,,,,,,,18.0,79.0,,,14.0,17.0,0.0,27.0,8.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,21.0,,,5.0,1.0,,18.0,12.0,1.0,3.0,,1.0,,49.0,,,,9.0,,3.0,,,,0.0164,,,,,,1.9666,,,,,,,,,,,
94064,Mason Springthorpe,Goalkeeper,Everton,11,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15337,Tim Howard,Goalkeeper,Everton,11,United States,2013-14,4.0,,1.0,,,2.0,,,24.0,37.0,1.0,,37.0,417.0,,1037.0,,,,,5.0,15.0,,3263.0,,,11.0,6.0,397.0,,2.0,73.0,30.0,37.0,4.0,4.0,0.0,15.0,,363.0,37.0,,,,,132.0,30.0,,,10.0,5.0,1.0,588.0,,,428.0,2.0,1.0,,2.0,7.0,,223.0,1546.0,,,259.0,488.0,4.0,393.0,54.0,,7.0,2.0,1.0,,,2.0,,,,,,,,,,,55.0,50.0,325.0,13.0,14.0,112.0,1.0,6.0,459.0,140.0,44.0,61.0,2.0,5.0,2.0,729.0,,,10.0,180.0,,128.0,,,1.0,0.2565,,,,,,38.9605,,,,,,,,1.0,2.0,,
15903,David Stockdale,Goalkeeper,Fulham,54,England,2013-14,2.0,,0.0,,,,,,7.0,21.0,,,19.0,280.0,,606.0,,,2.0,,8.0,3.0,,1738.0,,1.0,9.0,2.0,153.0,1.0,1.0,75.0,12.0,42.0,1.0,1.0,0.0,11.0,,203.0,21.0,,,,,116.0,34.0,,,3.0,7.0,0.0,318.0,,,282.0,,2.0,,,,,173.0,832.0,,,139.0,210.0,0.0,273.0,30.0,,8.0,4.0,1.0,,,,,,,,,,,,,,41.0,19.0,180.0,11.0,9.0,75.0,2.0,3.0,171.0,93.0,21.0,55.0,,4.0,,480.0,,,2.0,45.0,,80.0,1.0,,,0.038,,,,,,35.4879,,,,,,,,,,,
111319,Jesse Joronen,Goalkeeper,Fulham,54,Finland,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10318,Maarten Stekelenburg,Goalkeeper,Fulham,54,Netherlands,2013-14,1.0,,0.0,,,,,,12.0,19.0,,,19.0,302.0,,574.0,,,,,3.0,1.0,,1682.0,,,5.0,2.0,101.0,,1.0,69.0,28.0,43.0,1.0,1.0,0.0,6.0,,174.0,19.0,,,,,126.0,33.0,,,3.0,3.0,0.0,260.0,,,309.0,,1.0,,,,,171.0,806.0,,2.0,147.0,146.0,0.0,290.0,30.0,,10.0,,,,,,,,,,,,,,,,28.0,33.0,212.0,10.0,12.0,79.0,,,173.0,118.0,24.0,46.0,,,,480.0,,,4.0,52.0,,42.0,,,2.0,0.0352,,,,,,35.4864,,,,,,,,,,,
122074,Marcus Bettinelli,Goalkeeper,Fulham,54,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88734,Neil Etheridge,Goalkeeper,Fulham,54,Philippines,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12390,Allan McGregor,Goalkeeper,Hull,88,Scotland,2013-14,5.0,,2.0,,,,,,11.0,26.0,,,26.0,402.0,,688.0,,,,,5.0,7.0,,2227.0,,1.0,7.0,3.0,59.0,,,99.0,22.0,31.0,4.0,5.0,0.0,12.0,,201.0,26.0,,,,,189.0,24.0,,1.0,7.0,4.0,2.0,259.0,,,410.0,,,,2.0,,,227.0,869.0,,1.0,189.0,97.0,0.0,391.0,33.0,,7.0,,,,,2.0,,,,,,,,,,,14.0,28.0,238.0,10.0,16.0,69.0,2.0,2.0,156.0,139.0,18.0,41.0,1.0,1.0,1.0,642.0,,,3.0,27.0,,19.0,,,,0.0749,,,,,,29.6806,,,,,,,,,1.0,,
11974,Eldin Jakupovic,Goalkeeper,Hull,88,Switzerland,2013-14,,,0.0,,,,,,,1.0,,,1.0,13.0,,27.0,,,,,,,,90.0,,,,,1.0,,,6.0,,3.0,,,0.0,,,11.0,1.0,,,,,11.0,3.0,,,,,0.0,12.0,,,13.0,,,,,,,13.0,40.0,,,9.0,3.0,0.0,13.0,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,6.0,,,4.0,,,8.0,2.0,1.0,2.0,,,,26.0,,,1.0,,,1.0,,,,0.0016,,,,,,2.1965,,,,,,,,,,,
1881,Steve Harper,Goalkeeper,Hull,88,England,2013-14,1.0,,0.0,,,,,,4.0,13.0,,,11.0,203.0,,334.0,,,2.0,,2.0,3.0,,1100.0,,,3.0,1.0,31.0,,1.0,49.0,11.0,19.0,1.0,1.0,0.0,4.0,,117.0,13.0,,,,,87.0,18.0,,,2.0,2.0,0.0,145.0,,1.0,208.0,,1.0,,1.0,1.0,,100.0,432.0,,,109.0,44.0,1.0,199.0,20.0,,1.0,3.0,,,,1.0,,,,,,,,,,,5.0,15.0,99.0,2.0,8.0,33.0,,1.0,82.0,55.0,10.0,18.0,,3.0,,316.0,,,,12.0,,6.0,,,2.0,0.1123,,,,,,15.757,,,,,,,,,1.0,,
9631,Brad Jones,Goalkeeper,Liverpool,14,Australia,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95463,Danny Ward,Goalkeeper,Liverpool,14,Wales,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66797,Simon Mignolet,Goalkeeper,Liverpool,14,Belgium,2013-14,2.0,,0.0,,,1.0,,,21.0,38.0,,,38.0,371.0,,1048.0,,,,,12.0,10.0,,3420.0,,2.0,16.0,6.0,458.0,,1.0,58.0,41.0,50.0,,5.0,0.0,18.0,,277.0,38.0,,1.0,,,83.0,40.0,,,6.0,10.0,0.0,593.0,,,377.0,,2.0,,,1.0,,219.0,1405.0,,,180.0,594.0,0.0,350.0,72.0,,10.0,3.0,,,,,,,,,,,,,,,32.0,59.0,325.0,24.0,29.0,107.0,4.0,6.0,342.0,136.0,38.0,45.0,1.0,4.0,1.0,690.0,,,1.0,214.0,,144.0,,,1.0,0.0322,,,,,,43.6223,,,,,,,,,,,
56827,Costel Pantilimon,Goalkeeper,Man City,43,Romania,2013-14,,,0.0,,,1.0,,,2.0,7.0,,,7.0,73.0,,173.0,,,,,2.0,3.0,,630.0,,,3.0,1.0,51.0,,,18.0,7.0,7.0,,,0.0,3.0,,51.0,7.0,,1.0,,,32.0,6.0,,,1.0,2.0,0.0,88.0,,,75.0,,,,,,,49.0,245.0,,,37.0,68.0,1.0,71.0,15.0,,1.0,,1.0,,,,,,,,,,,,,,8.0,13.0,51.0,6.0,5.0,17.0,2.0,2.0,58.0,26.0,7.0,4.0,,,,131.0,,,,21.0,,21.0,,,,0.0049,,,,,,6.0343,,,,,,,,,,,
15749,Joe Hart,Goalkeeper,Man City,43,England,2013-14,,,0.0,,,,,,12.0,31.0,,1.0,31.0,375.0,,711.0,,,,,6.0,13.0,,2790.0,1.0,,10.0,4.0,144.0,,,72.0,35.0,30.0,,4.0,0.0,10.0,,259.0,31.0,,,,,143.0,24.0,,,4.0,6.0,0.0,325.0,,1.0,380.0,,,,,1.0,,192.0,1032.0,,,214.0,193.0,1.0,363.0,38.0,,6.0,1.0,,,,,,,,,,,,,,,51.0,37.0,227.0,20.0,26.0,71.0,3.0,3.0,249.0,126.0,23.0,33.0,,1.0,,611.0,,,3.0,51.0,,49.0,,,3.0,0.0458,,,,,,30.6359,,,,,,,,2.0,,,
39725,Anders Lindegaard,Goalkeeper,Man Utd,1,Denmark,2013-14,,,0.0,,,,,,1.0,1.0,,,1.0,17.0,,29.0,,,,,,1.0,,90.0,,,,,4.0,,,1.0,,,,,0.0,,,9.0,1.0,,,,,6.0,,,,,,0.0,13.0,,,18.0,,,,,,,8.0,39.0,,,11.0,6.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,11.0,,,4.0,,,11.0,5.0,3.0,4.0,,,,26.0,,,,1.0,,2.0,,,,0.0019,,,,,,1.0731,,,,,,,,,,,
51922,Ben Amos,Goalkeeper,Man Utd,1,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51940,David de Gea,Goalkeeper,Man Utd,1,Spain,2013-14,1.0,,0.0,,,,,,10.0,37.0,,,37.0,395.0,,892.0,,,,,3.0,12.0,,3330.0,,1.0,5.0,3.0,243.0,,1.0,93.0,20.0,43.0,,3.0,0.0,6.0,,284.0,37.0,,,,,180.0,34.0,,,3.0,2.0,0.0,445.0,,,405.0,,,,,,,254.0,1201.0,,,201.0,317.0,1.0,385.0,57.0,,9.0,3.0,,,,,,,,,,,,,,,31.0,45.0,288.0,13.0,14.0,99.0,1.0,,300.0,130.0,19.0,52.0,,4.0,,714.0,,,2.0,85.0,,93.0,,,2.0,0.0345,,,,,,42.8711,,,,,,,,,,,
101982,Sam Johnstone,Goalkeeper,Man Utd,1,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106256,Jak Alnwick,Goalkeeper,Newcastle,4,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19838,Robert Elliot,Goalkeeper,Newcastle,4,Ireland,2013-14,,,0.0,,,1.0,,,2.0,2.0,,,2.0,42.0,,75.0,,,,,1.0,,,180.0,,,2.0,1.0,10.0,,,10.0,2.0,8.0,,,0.0,2.0,,16.0,2.0,,,,,21.0,6.0,,,1.0,1.0,0.0,38.0,,,42.0,1.0,,,,,,23.0,90.0,,,24.0,12.0,0.0,40.0,6.0,,2.0,,,,,,1.0,,,,,,,,,,2.0,1.0,20.0,,2.0,7.0,,1.0,11.0,12.0,6.0,6.0,,,,66.0,,,,7.0,,2.0,,,,0.0094,,,,,,5.7736,,,,,,,,,,,
20480,Tim Krul,Goalkeeper,Newcastle,4,Netherlands,2013-14,4.0,,0.0,1.0,,1.0,,,26.0,36.0,,,36.0,545.0,,1117.0,,,,,6.0,10.0,,3240.0,,2.0,10.0,6.0,191.0,1.0,4.0,200.0,36.0,51.0,2.0,3.0,0.0,14.0,,350.0,36.0,,1.0,,,321.0,44.0,,,8.0,4.0,0.0,505.0,,,560.0,,,,1.0,1.0,,381.0,1471.0,,,315.0,251.0,0.0,519.0,61.0,,7.0,5.0,,,,1.0,1.0,,,,,,,,,,43.0,34.0,321.0,15.0,19.0,101.0,6.0,8.0,293.0,158.0,25.0,67.0,,5.0,,971.0,,,10.0,87.0,,59.0,,,2.0,0.2128,,,,,,53.0768,1.0,,1.0,,0.051,,,1.0,1.0,,
1362,Carlo Nash,Goalkeeper,Norwich,45,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19236,John Ruddy,Goalkeeper,Norwich,45,England,2013-14,3.0,,0.0,,,1.0,,,22.0,38.0,,,38.0,699.0,,1148.0,,,,,10.0,12.0,,3420.0,,2.0,16.0,8.0,137.0,,3.0,130.0,23.0,62.0,1.0,7.0,0.0,19.0,,436.0,38.0,,,,,258.0,50.0,,,9.0,8.0,0.0,419.0,,,705.0,1.0,2.0,,,,,312.0,1532.0,,,314.0,191.0,2.0,677.0,60.0,,12.0,4.0,,,,,,,,,,,,,,,62.0,45.0,354.0,24.0,11.0,125.0,10.0,6.0,277.0,217.0,33.0,79.0,,4.0,,1069.0,,,4.0,45.0,,34.0,,,,0.0972,,,,,,60.6224,,,,,,,,,,,
10954,Mark Bunn,Goalkeeper,Norwich,45,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,Julian Speroni,Goalkeeper,C Palace,31,Argentina,2013-14,2.0,,0.0,,,1.0,,,22.0,37.0,,,37.0,615.0,,1038.0,,,,,6.0,12.0,,3330.0,,,12.0,6.0,90.0,,3.0,140.0,17.0,46.0,2.0,5.0,0.0,14.0,,369.0,37.0,,,,,295.0,40.0,,,8.0,6.0,0.0,318.0,,,628.0,1.0,1.0,,,,,333.0,1370.0,,,257.0,128.0,0.0,593.0,45.0,,6.0,6.0,,,,,1.0,,,,,,,,,,77.0,46.0,354.0,25.0,8.0,116.0,1.0,3.0,232.0,208.0,31.0,70.0,,6.0,,978.0,,,13.0,34.0,,26.0,,,,,,,,,,,,,,,,,,,,,
16230,Lewis Price,Goalkeeper,C Palace,31,Wales,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9685,Neil Alexander,Goalkeeper,C Palace,31,Scotland,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,C Palace,31,Wales,2013-14,,,0.0,,,,,,,1.0,,,1.0,22.0,,32.0,,,,,,,,90.0,,,,,,,1.0,3.0,,2.0,,,0.0,,,7.0,1.0,,,,,10.0,1.0,,,,,0.0,9.0,,,22.0,,,,,,,10.0,39.0,,,8.0,,0.0,22.0,1.0,,1.0,,,,,,,,,,,,,,,,3.0,1.0,15.0,,,3.0,,,4.0,12.0,2.0,2.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18726,Artur Boruc,Goalkeeper,Southampton,20,Poland,2013-14,1.0,,0.0,,,,,,16.0,29.0,1.0,,29.0,379.0,,909.0,,,,,4.0,14.0,,2578.0,,,7.0,3.0,297.0,,2.0,90.0,18.0,26.0,1.0,2.0,0.0,8.0,,265.0,29.0,,,,,138.0,19.0,,1.0,4.0,4.0,0.0,522.0,,,390.0,,3.0,,,,,233.0,1209.0,,1.0,246.0,392.0,0.0,363.0,83.0,,7.0,2.0,,,,,,,,,,,,,,,34.0,29.0,198.0,18.0,10.0,67.0,2.0,1.0,267.0,87.0,13.0,38.0,,2.0,,677.0,,,6.0,132.0,,100.0,,,,0.0651,,,,,,29.4668,,,,,,,,,,,
101135,Cody Cropper,Goalkeeper,Southampton,20,United States,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,Kelvin Davis,Goalkeeper,Southampton,20,England,2013-14,,,0.0,,,,,,2.0,2.0,,,2.0,19.0,,58.0,,,,,,,,180.0,,,,,13.0,,,13.0,,5.0,,,0.0,,,15.0,2.0,,,,,10.0,4.0,,,,,0.0,38.0,,,19.0,,,,,,,26.0,72.0,,,8.0,29.0,0.0,17.0,7.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,13.0,,,4.0,,,14.0,7.0,1.0,2.0,,,,39.0,,,1.0,8.0,,11.0,,,,0.003,,,,,,4.0564,,,,,,,,,,,
102884,Paulo Gazzaniga,Goalkeeper,Southampton,20,Argentina,2013-14,2.0,,0.0,,,,,,4.0,8.0,,,7.0,78.0,,210.0,,,1.0,,2.0,1.0,,662.0,,,3.0,1.0,83.0,,1.0,19.0,15.0,15.0,2.0,1.0,0.0,5.0,,64.0,8.0,,,,,26.0,13.0,,,3.0,2.0,0.0,119.0,,,79.0,,,,,,,49.0,297.0,,,30.0,106.0,0.0,74.0,23.0,,2.0,1.0,,,,,,,,,,,,,,,12.0,6.0,53.0,2.0,8.0,14.0,1.0,2.0,70.0,23.0,6.0,7.0,,1.0,,132.0,,,2.0,52.0,,26.0,,,,0.0076,,,,,,10.6967,,,,,,,,,,,
1803,Brad Friedel,Goalkeeper,Spurs,6,United States,2013-14,1.0,,0.0,,,,,,,1.0,,,1.0,6.0,,24.0,,,,,,,,90.0,,,,,12.0,,,2.0,2.0,1.0,1.0,,0.0,1.0,,10.0,1.0,,,,,3.0,1.0,,,1.0,,0.0,16.0,,,7.0,,,,,,,6.0,37.0,,,4.0,15.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,3.0,,,8.0,3.0,2.0,2.0,,,,12.0,,,,8.0,,4.0,,,,0.0014,,,,,,1.7513,,,,,,,,,,,
18656,Heurelho Gomes,Goalkeeper,Spurs,6,Brazil,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37915,Hugo Lloris,Goalkeeper,Spurs,6,France,2013-14,3.0,,0.0,,,4.0,,,18.0,37.0,,,37.0,526.0,,962.0,,,,,11.0,14.0,,3330.0,1.0,1.0,20.0,10.0,207.0,,1.0,94.0,49.0,50.0,2.0,4.0,0.0,23.0,,352.0,37.0,,1.0,,,155.0,41.0,,,12.0,10.0,0.0,436.0,,,533.0,3.0,2.0,,2.0,4.0,,229.0,1338.0,,,267.0,281.0,2.0,508.0,61.0,,9.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,40.0,39.0,311.0,14.0,37.0,103.0,1.0,3.0,293.0,173.0,24.0,64.0,1.0,5.0,1.0,806.0,,,5.0,68.0,,88.0,,,1.0,0.0422,,,,,,54.0071,,,,,,,,,,,
40349,Asmir Begovic,Goalkeeper,Stoke,110,Bosnia & Herzegovina,2013-14,2.0,,0.0,,1.0,,1.0,,10.0,32.0,,,32.0,366.0,,906.0,1.0,0.0,,,11.0,9.0,,2880.0,,,14.0,3.0,153.0,,1.0,163.0,20.0,36.0,2.0,5.0,0.0,16.0,1.0,326.0,32.0,1.0,,,,323.0,28.0,,,5.0,11.0,0.0,390.0,,,374.0,,,,,1.0,,387.0,1276.0,,,199.0,217.0,1.0,356.0,34.0,,8.0,1.0,,,,,,,,,,,,,,,73.0,53.0,299.0,19.0,15.0,104.0,3.0,6.0,343.0,106.0,29.0,51.0,1.0,2.0,1.0,764.0,,,5.0,69.0,,73.0,,,1.0,0.1003,0.0863,,,,,43.4494,,,,,0.0058,,,,,,
105666,Jack Butland,Goalkeeper,Stoke,110,England,2013-14,,,0.0,,,,,,,3.0,,,2.0,16.0,,61.0,,,1.0,,,,,225.0,,,,,18.0,,1.0,8.0,,7.0,,,0.0,,,22.0,3.0,,,,,21.0,7.0,,,,,0.0,23.0,,,16.0,,,,,,,27.0,82.0,,,8.0,24.0,0.0,16.0,,,,2.0,,,,,,,,,,,,,,,,2.0,24.0,3.0,,12.0,,1.0,27.0,5.0,3.0,10.0,,2.0,,45.0,,,,5.0,,11.0,,,,0.0092,,,,,,7.8298,,,,,,,,,,,
1945,Thomas Sørensen,Goalkeeper,Stoke,110,Denmark,2013-14,,,0.0,,,,,,,4.0,,,4.0,35.0,,98.0,,,,,2.0,,,315.0,,,2.0,,18.0,,,9.0,3.0,9.0,,,0.0,2.0,,33.0,4.0,,,,,40.0,7.0,,,,2.0,0.0,34.0,,,37.0,,,,,,,45.0,136.0,,1.0,15.0,23.0,0.0,35.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,9.0,5.0,42.0,5.0,2.0,11.0,,1.0,41.0,12.0,5.0,6.0,1.0,3.0,1.0,84.0,,,,9.0,,5.0,,,,0.0086,,,,,,8.3759,,,,,,,,,,,
111234,Jordan Pickford,Goalkeeper,Sunderland,56,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
