playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,overruns,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goals,offsides,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,shotsBlockedInBox,groundDuelsLost,homeGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,headedGoals,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,throwInsToOppositionPlayer,cornersWon,clearancesOffTheLine,goalAssists,successfulLayoffs,oboxBlocked,iboxTarget,shotsOnTargetInBox,shotsBlockedOutsideBox,shotsOnTargetOutsideBox,unsuccessfulLayoffs,ownGoalScored,oboxTarget,leftFootGoals,handballsConceded,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,rightFootGoals,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,attemptsFromSetPieces,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltiesConceded,penaltyGoalsConceded,setPiecesGoals,redCards2ndYellow,otherGoals
194010,Rico Henry,Defender,Brentford,94,Jamaica,2025-26,68.0,0.5462,0.0,,2.0,15.0,,,75.0,25.0,14.0,111.0,22.0,481.0,,,40.0,3.0,1328.0,21.0,66.0,1.0,21.0,47.0,347.0,,20.6413,3.0,5.0,41.0,22.0,118.0,,17.0,0.0,134.0,1.0,,180.0,72.0,25.0,,,174.0,21.0,22.0,94.0,19.0,0.0,,480.0,218.0,11.0,15.0,,,39.0,8.0,23.0,817.0,20.0,199.0,,2.0,36.0,43.0,3.0,1.0,,,4.0,,2.0,,11.0,3.0,14.0,,47.0,,4.0,1.0,15.0,,24.0,,4.0,5.0,15.0,144.0,79.0,8.0,5.0,0.1792,26.0,7.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,
444765,Sepp van den Berg,Defender,Brentford,94,Netherlands,2025-26,96.0,1.4865,0.0,,,23.0,,1.0,113.0,32.0,30.0,163.0,,1422.0,29.0,,211.0,8.0,2761.0,71.0,175.0,3.0,18.0,35.0,1206.0,,39.1401,5.0,6.0,195.0,41.0,450.0,,11.0,0.0,271.0,11.0,,444.0,109.0,32.0,,,332.0,38.0,,60.0,140.0,0.0,29.0,1377.0,184.0,10.0,1.0,,,409.0,29.0,53.0,1815.0,32.0,927.0,,2.0,50.0,53.0,,3.0,7.0,2.0279,20.0,,,,2.0,,55.0,2.0,25.0,,13.0,1.0,,,4.0,2.0,13.0,23.0,15.0,119.0,3.0,,3.0,3.1253,1.0,4.0,1.0,2.0,,1.0,7.0,7.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,
231065,Ethan Pinnock,Defender,Brentford,94,Jamaica,2025-26,14.0,0.0603,0.0,,,5.0,,,14.0,4.0,4.0,23.0,,133.0,1.0,,23.0,1.0,321.0,10.0,20.0,,3.0,7.0,101.0,,3.885,,4.0,27.0,5.0,29.0,,2.0,0.0,34.0,2.0,,55.0,11.0,4.0,,,23.0,5.0,,11.0,13.0,0.0,1.0,132.0,27.0,4.0,1.0,,,33.0,5.0,9.0,196.0,4.0,87.0,,1.0,9.0,6.0,,,1.0,0.1209,1.0,,,,,,9.0,,4.0,,1.0,1.0,,,1.0,,,5.0,,16.0,,3.0,,0.0106,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
191866,Kristoffer Ajer,Defender,Brentford,94,Norway,2025-26,89.0,0.7218,0.0,,,37.0,,,80.0,27.0,20.0,141.0,6.0,706.0,,,105.0,4.0,1807.0,45.0,105.0,2.0,19.0,45.0,541.0,,28.1905,3.0,9.0,119.0,32.0,161.0,,5.0,0.0,194.0,9.0,,262.0,59.0,27.0,,,156.0,30.0,6.0,89.0,60.0,0.0,,703.0,180.0,22.0,3.0,,,212.0,18.0,24.0,1026.0,30.0,410.0,,4.0,61.0,29.0,1.0,2.0,3.0,0.5102,8.0,,,,7.0,1.0,47.0,1.0,44.0,,15.0,,8.0,,14.0,1.0,5.0,16.0,23.0,71.0,26.0,7.0,11.0,0.7805,2.0,7.0,,1.0,,1.0,3.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,
432830,Nathan Collins,Defender,Brentford,94,Ireland,2025-26,114.0,1.622,0.0,,1.0,31.0,,,137.0,35.0,32.0,296.0,,1753.0,65.0,,162.0,9.0,2972.0,73.0,144.0,4.0,18.0,55.0,1369.0,,44.7338,9.0,21.0,209.0,44.0,459.0,,17.0,0.0,258.0,14.0,,650.0,139.0,35.0,,,409.0,40.0,,96.0,89.0,0.0,53.0,1653.0,333.0,14.0,7.0,12.0,,514.0,37.0,88.0,2245.0,93.0,1049.0,,7.0,159.0,81.0,1.0,4.0,6.0,1.6987,16.0,1.0,2.0,1.0,3.0,1.0,80.0,3.0,41.0,0.0,17.0,1.0,3.0,1.0,13.0,3.0,10.0,41.0,20.0,130.0,4.0,,3.0,2.2774,,4.0,1.0,2.0,,1.0,5.0,5.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,4.0,,,
607464,Michael Kayode,Defender,Brentford,94,Italy,2025-26,156.0,2.9359,0.0,,5.0,67.0,,2.0,124.0,37.0,37.0,171.0,42.0,1141.0,,,68.0,8.0,3264.0,27.0,213.0,3.0,47.0,172.0,932.0,,48.181,33.0,10.0,99.0,49.0,78.0,,50.0,0.0,369.0,21.0,,333.0,163.0,37.0,,,418.0,46.0,42.0,301.0,41.0,0.0,,1126.0,523.0,45.0,55.0,,,436.0,38.0,38.0,2177.0,27.0,566.0,,8.0,47.0,64.0,14.0,4.0,3.0,1.4273,5.0,1.0,1.0,0.0,,14.0,35.0,3.0,129.0,1.0,22.0,,52.0,1.0,83.0,3.0,2.0,15.0,26.0,294.0,215.0,6.0,11.0,1.1757,176.0,23.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,2.0,5.0,,,
494556,Ollie Shield,Defender,Brentford,94,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649240,Joshua Stephenson,Defender,Brentford,94,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587433,Conor McManus,Defender,Brentford,94,Ireland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223434,Igor Julio,Defender,Brighton and Hove Albion,36,Brazil,2025-26,2.0,,0.0,,,,,,2.0,4.0,1.0,6.0,,22.0,,,1.0,,103.0,1.0,,,,,14.0,,,1.0,1.0,10.0,3.0,6.0,,,0.0,2.0,,,10.0,3.0,4.0,,,5.0,3.0,,1.0,,0.0,,21.0,9.0,,,,,4.0,1.0,2.0,43.0,4.0,11.0,,0.0,4.0,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
110735,Adam Webster,Defender,Brighton and Hove Albion,36,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton and Hove Albion,36,England,2025-26,90.0,0.5731,0.0,,,35.0,,1.0,101.0,33.0,31.0,191.0,4.0,2492.0,155.0,,126.0,7.0,2837.0,50.0,127.0,7.0,18.0,51.0,2219.0,,40.5528,7.0,13.0,142.0,40.0,1095.0,,12.0,0.0,217.0,10.0,,723.0,136.0,33.0,,,625.0,33.0,4.0,91.0,76.0,0.0,154.0,2254.0,218.0,22.0,4.0,1.0,,477.0,30.0,82.0,2862.0,38.0,1677.0,,10.0,90.0,68.0,1.0,5.0,3.0,0.7002,19.0,1.0,1.0,0.0,2.0,1.0,43.0,5.0,40.0,1.0,13.0,2.0,,1.0,5.0,5.0,16.0,27.0,15.0,197.0,7.0,,5.0,1.7055,1.0,2.0,1.0,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,,,,3.0,3.0,0.1136,,,,,,1.0,4.0,,,
469142,Jan Paul van Hecke,Defender,Brighton and Hove Albion,36,Netherlands,2025-26,133.0,1.6165,0.0,,,53.0,,1.0,174.0,36.0,36.0,323.0,13.0,2521.0,11.0,,194.0,9.0,3211.0,80.0,209.0,8.0,41.0,95.0,2065.0,,46.5322,10.0,6.0,189.0,44.0,363.0,,43.0,0.0,342.0,25.0,,958.0,113.0,36.0,,,863.0,36.0,13.0,148.0,114.0,0.0,11.0,2446.0,366.0,30.0,3.0,,,1021.0,47.0,133.0,3041.0,54.0,1345.0,,9.0,149.0,77.0,10.0,7.0,10.0,3.827,16.0,3.0,4.0,1.0,,10.0,50.0,3.0,53.0,2.0,23.0,2.0,2.0,1.0,8.0,3.0,6.0,28.0,27.0,179.0,3.0,1.0,13.0,3.298,1.0,4.0,,3.0,1.0,4.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,,1.0,5.0,,,
204120,Olivier Boscagli,Defender,Brighton and Hove Albion,36,France,2025-26,26.0,0.4616,0.0,,,16.0,,,56.0,12.0,9.0,102.0,7.0,754.0,29.0,,30.0,3.0,800.0,13.0,46.0,1.0,10.0,29.0,620.0,,10.2912,3.0,4.0,42.0,10.0,306.0,,11.0,0.0,72.0,4.0,,263.0,54.0,12.0,,,252.0,9.0,10.0,42.0,17.0,0.0,29.0,703.0,121.0,9.0,2.0,,,129.0,18.0,32.0,902.0,24.0,405.0,,2.0,46.0,33.0,5.0,,,,1.0,,,,3.0,5.0,5.0,,13.0,,7.0,1.0,,,1.0,,1.0,2.0,7.0,56.0,11.0,2.0,5.0,0.0382,3.0,,,1.0,2.0,,,,,,,,,,,,,4.0,,,3.0,,,,,,,,,,,1.0,,,
231416,Ferdi Kadioglu,Defender,Brighton and Hove Albion,36,Turkey,2025-26,116.0,3.3291,0.0,,3.0,57.0,,2.0,148.0,37.0,34.0,197.0,64.0,1367.0,,,64.0,10.0,3134.0,32.0,136.0,6.0,42.0,104.0,1126.0,,43.9184,21.0,15.0,81.0,41.0,395.0,,36.0,1.0,252.0,17.0,,426.0,130.0,37.0,,,692.0,35.0,85.0,188.0,32.0,0.0,,1353.0,394.0,39.0,12.0,,,249.0,26.0,44.0,2065.0,31.0,501.0,,6.0,49.0,65.0,17.0,6.0,13.0,3.1403,22.0,1.0,7.0,0.0,3.0,23.0,58.0,3.0,84.0,1.0,18.0,,10.0,,28.0,3.0,9.0,7.0,22.0,297.0,148.0,4.0,9.0,2.0286,27.0,16.0,2.0,,17.0,3.0,6.0,6.0,3.0,6.0,2.0,,6.0,,2.0,2.0,,25.0,1.0,5.0,19.0,1.0,,,,,,,,,,5.0,,,
465730,Maxim De Cuyper,Defender,Brighton and Hove Albion,36,Belgium,2025-26,67.0,4.1297,0.0,,1.0,23.0,,1.0,81.0,30.0,17.0,109.0,23.0,692.0,,,31.0,,1414.0,21.0,61.0,7.0,34.0,51.0,570.0,,24.528,29.0,,28.0,23.0,287.0,,21.0,2.0,128.0,21.0,,212.0,68.0,30.0,,,301.0,16.0,45.0,97.0,10.0,0.0,,680.0,203.0,12.0,7.0,,,30.0,12.0,13.0,1022.0,8.0,318.0,,2.0,28.0,32.0,16.0,4.0,6.0,1.9118,9.0,2.0,1.0,2.0,13.0,36.0,29.0,2.0,46.0,0.0,11.0,,10.0,1.0,15.0,2.0,3.0,2.0,18.0,163.0,45.0,12.0,4.0,1.8194,18.0,11.0,,3.0,6.0,2.0,1.0,1.0,2.0,3.0,2.0,,3.0,,,1.0,,35.0,1.0,18.0,17.0,1.0,3.0,3.0,0.1544,,,,,,1.0,2.0,,,
111478,Joël Veltman,Defender,Brighton and Hove Albion,36,Netherlands,2025-26,37.0,0.2206,0.0,,1.0,31.0,,1.0,53.0,24.0,9.0,81.0,17.0,442.0,,,32.0,1.0,1050.0,12.0,75.0,1.0,29.0,55.0,348.0,,16.2187,4.0,4.0,44.0,13.0,37.0,,22.0,0.0,112.0,13.0,,193.0,40.0,24.0,,,191.0,12.0,17.0,80.0,20.0,0.0,,430.0,144.0,17.0,2.0,,,139.0,18.0,13.0,752.0,19.0,172.0,,5.0,28.0,24.0,2.0,2.0,1.0,0.9903,2.0,1.0,2.0,1.0,15.0,2.0,13.0,2.0,25.0,0.0,14.0,1.0,3.0,,5.0,2.0,1.0,6.0,10.0,73.0,82.0,3.0,6.0,1.1112,27.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,
547720,Charlie Tasker,Defender,Brighton and Hove Albion U21,12947,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604988,Freddie Simmonds,Defender,Brighton and Hove Albion U21,12947,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Burnley,90,England,2025-26,123.0,1.3391,0.0,,1.0,56.0,,3.0,183.0,36.0,35.0,326.0,26.0,1441.0,,,92.0,4.0,3097.0,45.0,138.0,6.0,76.0,91.0,1021.0,,64.1794,11.0,8.0,102.0,66.0,93.0,,22.0,0.0,261.0,33.0,,530.0,155.0,36.0,,,551.0,60.0,30.0,169.0,47.0,0.0,,1388.0,563.0,33.0,13.0,,,617.0,45.0,94.0,2232.0,62.0,571.0,,9.0,143.0,94.0,6.0,3.0,,,1.0,,1.0,,1.0,7.0,10.0,1.0,78.0,,23.0,1.0,14.0,,28.0,1.0,1.0,10.0,32.0,201.0,195.0,3.0,19.0,0.1581,126.0,9.0,1.0,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,
494960,Quilindschy Hartman,Defender,Burnley,90,Netherlands,2025-26,57.0,1.9932,0.0,,,52.0,,1.0,110.0,21.0,21.0,179.0,42.0,736.0,,,28.0,2.0,1830.0,18.0,70.0,1.0,63.0,60.0,522.0,,40.2035,15.0,6.0,66.0,40.0,312.0,,3.0,0.0,127.0,21.0,,254.0,69.0,21.0,,,258.0,39.0,65.0,99.0,10.0,0.0,,718.0,313.0,32.0,5.0,,,33.0,31.0,35.0,1198.0,34.0,310.0,,1.0,69.0,52.0,8.0,2.0,3.0,0.1879,7.0,,1.0,,,11.0,26.0,2.0,39.0,,20.0,,7.0,,13.0,2.0,4.0,4.0,13.0,137.0,83.0,5.0,7.0,0.3357,37.0,11.0,,5.0,6.0,,,,,3.0,,,3.0,,,,,21.0,,3.0,17.0,,,,,,,,,,,5.0,,,
208912,Joe Worrall,Defender,Burnley,90,England,2025-26,27.0,0.0244,0.0,,,4.0,,,16.0,11.0,5.0,30.0,,155.0,,,42.0,,497.0,21.0,25.0,1.0,5.0,4.0,120.0,,8.6686,,2.0,60.0,11.0,37.0,,1.0,0.0,52.0,4.0,,56.0,10.0,11.0,,,19.0,10.0,,10.0,21.0,0.0,,150.0,37.0,3.0,,,,49.0,5.0,5.0,253.0,10.0,106.0,,0.0,14.0,6.0,,,,,1.0,,,,6.0,,7.0,,6.0,,1.0,1.0,,,,,1.0,7.0,4.0,13.0,1.0,1.0,1.0,0.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
477717,Maxime Estève,Defender,Burnley,90,France,2025-26,71.0,0.6579,0.0,,1.0,44.0,,,92.0,34.0,34.0,177.0,4.0,1347.0,9.0,,118.0,1.0,2937.0,38.0,139.0,4.0,23.0,59.0,1118.0,,67.8422,7.0,13.0,221.0,70.0,432.0,,12.0,0.0,210.0,14.0,,462.0,114.0,34.0,,,324.0,66.0,4.0,92.0,80.0,0.0,9.0,1319.0,199.0,26.0,3.0,1.0,,335.0,37.0,52.0,1787.0,47.0,848.0,,1.0,85.0,61.0,2.0,1.0,1.0,0.0811,9.0,,,,,2.0,30.0,1.0,33.0,,18.0,,2.0,,5.0,1.0,8.0,33.0,13.0,118.0,3.0,6.0,7.0,0.7226,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,
180804,Axel Tuanzebe,Defender,Burnley,90,DR Congo,2025-26,42.0,0.1401,0.0,,,14.0,,,45.0,14.0,14.0,88.0,1.0,569.0,1.0,,46.0,1.0,1202.0,24.0,38.0,,10.0,16.0,459.0,,30.4027,,7.0,83.0,26.0,137.0,,2.0,0.0,80.0,4.0,,197.0,40.0,14.0,,,130.0,26.0,1.0,34.0,22.0,0.0,1.0,561.0,92.0,8.0,,,,192.0,11.0,22.0,723.0,20.0,351.0,,1.0,43.0,36.0,,,1.0,0.8886,2.0,1.0,1.0,0.0,,,2.0,,18.0,1.0,6.0,,,,,,1.0,11.0,13.0,43.0,3.0,2.0,2.0,0.606,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,,
461188,Bashir Humphreys,Defender,Burnley,90,England,2025-26,75.0,0.6823,0.0,,,27.0,,,81.0,20.0,17.0,154.0,15.0,851.0,,,58.0,2.0,1578.0,32.0,69.0,3.0,28.0,43.0,648.0,,31.6331,9.0,14.0,84.0,33.0,215.0,,10.0,0.0,144.0,11.0,,371.0,69.0,20.0,,,285.0,30.0,15.0,86.0,26.0,0.0,,838.0,210.0,18.0,6.0,,,175.0,11.0,49.0,1161.0,43.0,415.0,,6.0,73.0,63.0,3.0,4.0,3.0,0.5771,5.0,,2.0,,3.0,3.0,24.0,2.0,43.0,,9.0,1.0,6.0,,12.0,2.0,2.0,19.0,14.0,90.0,37.0,4.0,4.0,0.4155,10.0,5.0,5.0,,1.0,2.0,3.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
478969,Hjalmar Ekdal,Defender,Burnley,90,Sweden,2025-26,47.0,0.2734,0.0,,,24.0,,1.0,54.0,19.0,17.0,102.0,1.0,681.0,,,84.0,2.0,1539.0,32.0,83.0,5.0,18.0,31.0,549.0,,32.3502,4.0,7.0,125.0,34.0,147.0,,7.0,0.0,130.0,11.0,,227.0,49.0,19.0,,,157.0,29.0,1.0,46.0,52.0,0.0,,673.0,116.0,16.0,2.0,,,247.0,12.0,30.0,925.0,24.0,422.0,,0.0,48.0,38.0,,2.0,1.0,0.1203,4.0,,2.0,,2.0,,21.0,2.0,15.0,,8.0,,2.0,,6.0,2.0,3.0,13.0,5.0,60.0,2.0,2.0,3.0,0.2552,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
549329,Lucas Pires,Defender,Burnley,90,Brazil,2025-26,67.0,1.4784,1.0,,3.0,29.0,,2.0,63.0,20.0,15.0,90.0,32.0,560.0,,,12.0,1.0,1406.0,9.0,54.0,5.0,36.0,51.0,456.0,,27.9365,20.0,2.0,39.0,29.0,269.0,,4.0,0.0,121.0,23.0,,152.0,86.0,20.0,,,269.0,24.0,47.0,109.0,3.0,1.0,,548.0,210.0,22.0,18.0,,,42.0,20.0,14.0,959.0,17.0,210.0,,1.0,27.0,27.0,5.0,6.0,4.0,0.3453,10.0,,6.0,,5.0,9.0,22.0,2.0,58.0,,7.0,1.0,10.0,,22.0,2.0,6.0,6.0,15.0,97.0,87.0,,13.0,0.5839,21.0,9.0,1.0,,6.0,4.0,2.0,2.0,4.0,2.0,,,2.0,,,1.0,,20.0,,4.0,14.0,,,,,,,,,,,1.0,,,
241231,Jordan Beyer,Defender,Burnley,90,Germany,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589117,Murray Campbell,Defender,Burnley U21,19587,Scotland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179268,Marc Cucurella,Defender,Chelsea,8,Spain,2025-26,108.0,3.2138,1.0,,,55.0,,2.0,130.0,34.0,31.0,177.0,30.0,1445.0,,,69.0,9.0,2710.0,33.0,120.0,3.0,73.0,84.0,1225.0,,39.6239,35.0,14.0,87.0,37.0,531.0,,29.0,0.0,228.0,40.0,,469.0,113.0,34.0,,,657.0,34.0,30.0,159.0,36.0,1.0,,1425.0,265.0,40.0,1.0,,,153.0,32.0,43.0,2029.0,25.0,624.0,,8.0,47.0,62.0,13.0,6.0,6.0,1.8067,14.0,1.0,5.0,0.0,3.0,13.0,84.0,5.0,75.0,1.0,15.0,,2.0,1.0,9.0,5.0,8.0,8.0,45.0,292.0,156.0,4.0,23.0,2.3464,21.0,19.0,,4.0,27.0,1.0,5.0,5.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,
109646,Tosin Adarabioyo,Defender,Chelsea,8,England,2025-26,25.0,0.4047,0.0,,,17.0,,4.0,44.0,16.0,8.0,72.0,,757.0,14.0,,58.0,2.0,789.0,17.0,58.0,2.0,6.0,17.0,665.0,,13.1674,1.0,2.0,66.0,14.0,259.0,,,0.0,83.0,1.0,,213.0,22.0,16.0,,,203.0,12.0,,25.0,41.0,0.0,14.0,732.0,78.0,8.0,,,,259.0,9.0,20.0,874.0,12.0,482.0,,2.0,28.0,31.0,,1.0,,,1.0,,1.0,,8.0,,4.0,1.0,8.0,,9.0,,,,1.0,1.0,1.0,5.0,6.0,26.0,3.0,2.0,1.0,0.1073,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
242880,Benoît Badiashile,Defender,Chelsea,8,France,2025-26,15.0,0.0679,0.0,,,7.0,,,16.0,8.0,6.0,31.0,,439.0,17.0,,17.0,,471.0,9.0,17.0,2.0,4.0,9.0,389.0,,9.3984,,4.0,27.0,10.0,205.0,,2.0,0.0,32.0,2.0,,119.0,16.0,8.0,,,100.0,8.0,,15.0,8.0,0.0,17.0,414.0,35.0,4.0,,,,76.0,10.0,19.0,499.0,7.0,308.0,,2.0,15.0,15.0,,,,,,,,,2.0,,1.0,,6.0,,3.0,1.0,,,,,,4.0,6.0,39.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
460028,Levi Colwill,Defender,Chelsea U21,12943,England,2025-26,6.0,0.114,0.0,,,3.0,,1.0,11.0,3.0,2.0,19.0,1.0,192.0,7.0,,10.0,,225.0,4.0,11.0,1.0,4.0,5.0,170.0,,2.781,,1.0,14.0,4.0,68.0,,2.0,0.0,17.0,1.0,,76.0,9.0,3.0,,,54.0,3.0,1.0,7.0,6.0,0.0,7.0,177.0,22.0,2.0,,,,40.0,5.0,3.0,229.0,4.0,119.0,,0.0,8.0,2.0,,,,,,,,,1.0,,3.0,,2.0,,1.0,,,,1.0,,,3.0,1.0,8.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574458,Mamadou Sarr,Defender,Chelsea,8,Senegal,2025-26,4.0,0.002,0.0,,,1.0,,,3.0,3.0,1.0,6.0,,52.0,9.0,,2.0,,100.0,1.0,2.0,,1.0,1.0,46.0,,2.5375,,,5.0,3.0,24.0,,,0.0,6.0,,,17.0,2.0,3.0,,,3.0,3.0,,4.0,1.0,0.0,9.0,43.0,7.0,,,,,6.0,1.0,,63.0,1.0,43.0,,0.0,3.0,2.0,,,,,1.0,,,,2.0,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,1.0,,5.0,1.0,1.0,,0.4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551210,Jorrel Hato,Defender,Chelsea,8,Netherlands,2025-26,55.0,0.6329,0.0,,1.0,36.0,,1.0,43.0,22.0,12.0,61.0,3.0,761.0,17.0,,34.0,,1142.0,18.0,61.0,2.0,22.0,45.0,692.0,,21.339,8.0,2.0,39.0,27.0,337.0,,2.0,0.0,116.0,16.0,,200.0,50.0,22.0,,,248.0,25.0,3.0,82.0,16.0,0.0,17.0,734.0,97.0,22.0,7.0,,,128.0,18.0,8.0,993.0,8.0,456.0,,7.0,18.0,27.0,4.0,,,,4.0,,,,10.0,4.0,14.0,,37.0,,14.0,1.0,6.0,,10.0,,4.0,7.0,15.0,96.0,31.0,5.0,13.0,0.3071,5.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
