playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,foulWonPenalty,goals,offsides,shotsOnTargetOutsideBox,unsuccessfulLayoffs,shotsBlockedInBox,oboxTarget,rightFootGoals,leftFootGoals,headedGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,substituteOff,hitWoodwork,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,penaltiesConceded,secondGoalAssists,clearancesOffTheLine,penaltiesTaken,penaltyGoals,setPiecesGoals,ownGoalScored,drops,otherGoals,overruns,goalKicks,lastPlayerTackle
209037,Zech Medley,Defender,Arsenal,3,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54469,Adam Smith,Defender,Bournemouth,91,England,2019-20,119.0,6.0,0.6067,0.0,1.0,1.0,0.8856,47.0,3.0,,109.0,24.0,1.0,2.0,24.0,172.0,22.0,841.0,,,,64.0,3.0,6.0,1.0,2060.0,1.0,29.0,145.0,7.0,53.0,110.0,643.0,24.0,21.0,3.0,37.1852,9.0,13.0,48.0,40.0,90.0,109.0,40.0,,264.0,21.0,,343.0,92.0,24.0,15.0,27.0,370.0,33.0,,22.0,,200.0,35.0,0.0,819.0,2.0,10.0,295.0,32.0,24.0,6.0,211.0,25.0,25.0,26.0,178.0,1411.0,152.0,,34.0,305.0,15.0,0.7736,7.0,63.0,54.0,,,,2.0,,,1.0,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,
41320,Charlie Daniels,Defender,Bournemouth,91,England,2019-20,2.0,2.0,0.0316,0.0,,,,1.0,,,,2.0,,,2.0,9.0,2.0,37.0,,,,2.0,,2.0,,127.0,,,3.0,1.0,2.0,1.0,25.0,,,,2.4595,2.0,1.0,4.0,2.0,2.0,14.0,,,5.0,2.0,,18.0,11.0,2.0,,,14.0,1.0,,3.0,,3.0,2.0,0.0,34.0,,,16.0,1.0,,,1.0,,1.0,3.0,4.0,62.0,6.0,,5.0,16.0,,,0.0,9.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223911,Chris Mepham,Defender,Bournemouth,91,Wales,2019-20,43.0,1.0,0.1171,0.0,1.0,2.0,0.7406,20.0,6.0,,38.0,12.0,,,10.0,67.0,2.0,500.0,,,2.0,56.0,1.0,1.0,1.0,911.0,1.0,23.0,61.0,2.0,8.0,28.0,414.0,15.0,,1.0,17.5009,1.0,4.0,62.0,19.0,20.0,150.0,5.0,,104.0,6.0,,198.0,54.0,12.0,11.0,2.0,114.0,17.0,,2.0,,48.0,33.0,0.0,492.0,4.0,,82.0,9.0,3.0,11.0,129.0,11.0,17.0,19.0,23.0,660.0,,,17.0,320.0,5.0,0.9262,1.0,29.0,27.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171129,Diego Rico,Defender,Bournemouth,91,Spain,2019-20,108.0,18.0,3.3298,0.0,4.0,3.0,0.4022,60.0,7.0,2.0,256.0,27.0,4.0,,27.0,355.0,58.0,1088.0,,3.0,,61.0,5.0,44.0,1.0,2334.0,1.0,28.0,128.0,6.0,68.0,95.0,676.0,11.0,31.0,4.0,39.2317,29.0,17.0,61.0,38.0,80.0,265.0,22.0,,236.0,24.0,,650.0,168.0,27.0,22.0,11.0,431.0,32.0,,129.0,,175.0,33.0,0.0,1054.0,4.0,13.0,587.0,38.0,13.0,7.0,49.0,18.0,80.0,57.0,124.0,1953.0,219.0,3.0,51.0,346.0,12.0,0.3946,6.0,99.0,120.0,0.0691,,,2.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,77.0,22.0,48.0,,,2.0,,,,,,,,,,
222434,Jack Simpson,Defender,Bournemouth,91,England,2019-20,12.0,,0.0113,0.0,1.0,,,5.0,,,15.0,4.0,,,1.0,28.0,,93.0,,,3.0,6.0,,,,238.0,,2.0,14.0,,4.0,10.0,64.0,1.0,3.0,,5.861,1.0,,12.0,6.0,10.0,35.0,1.0,,26.0,1.0,,40.0,18.0,4.0,3.0,1.0,30.0,6.0,,,,20.0,4.0,0.0,93.0,,,36.0,2.0,4.0,,9.0,1.0,2.0,1.0,9.0,142.0,10.0,,10.0,35.0,,0.0382,0.0,13.0,15.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154131,Jack Stacey,Defender,Bournemouth,91,England,2019-20,62.0,4.0,1.7438,0.0,,2.0,0.3667,22.0,5.0,1.0,97.0,19.0,2.0,,17.0,156.0,32.0,601.0,,,2.0,47.0,1.0,4.0,2.0,1541.0,2.0,20.0,75.0,4.0,53.0,48.0,417.0,24.0,33.0,2.0,27.9335,8.0,9.0,54.0,27.0,42.0,50.0,10.0,,137.0,16.0,,278.0,88.0,19.0,10.0,7.0,215.0,23.0,,32.0,,90.0,27.0,0.0,596.0,3.0,16.0,261.0,12.0,16.0,11.0,159.0,10.0,18.0,28.0,114.0,1009.0,113.0,,27.0,234.0,6.0,0.5081,2.0,59.0,60.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235530,Lloyd Kelly,Defender,Bournemouth,91,England,2019-20,31.0,1.0,0.2382,0.0,1.0,,,7.0,,,21.0,8.0,,,7.0,40.0,5.0,201.0,,1.0,1.0,31.0,1.0,1.0,,638.0,,20.0,22.0,4.0,8.0,11.0,151.0,6.0,17.0,1.0,15.6089,2.0,2.0,15.0,15.0,11.0,41.0,2.0,,53.0,4.0,,83.0,42.0,8.0,4.0,,43.0,11.0,,5.0,,22.0,11.0,0.0,197.0,,2.0,71.0,3.0,2.0,5.0,37.0,7.0,6.0,10.0,40.0,302.0,16.0,1.0,4.0,119.0,3.0,0.0284,2.0,19.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Bournemouth,91,Netherlands,2019-20,83.0,,0.3157,0.0,6.0,7.0,1.9742,31.0,19.0,1.0,95.0,29.0,2.0,1.0,29.0,150.0,5.0,1211.0,,,,125.0,4.0,,5.0,2505.0,5.0,63.0,107.0,6.0,19.0,45.0,1008.0,38.0,1.0,3.0,43.0378,5.0,13.0,147.0,46.0,20.0,398.0,13.0,,190.0,11.0,,468.0,140.0,29.0,10.0,,297.0,40.0,,5.0,,65.0,62.0,0.0,1179.0,12.0,3.0,174.0,21.0,3.0,29.0,261.0,9.0,35.0,53.0,84.0,1588.0,19.0,,28.0,764.0,4.0,2.9644,2.0,55.0,60.0,,,2.0,3.0,,,6.0,,,1.0,1.0,,6.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
15149,Simon Francis,Defender,Bournemouth,91,England,2019-20,54.0,3.0,0.3559,1.0,3.0,,,13.0,,,64.0,15.0,,,10.0,127.0,13.0,520.0,,,5.0,80.0,1.0,3.0,,965.0,,32.0,66.0,3.0,13.0,18.0,363.0,12.0,,2.0,19.416,4.0,9.0,66.0,21.0,22.0,81.0,1.0,,120.0,5.0,,227.0,62.0,15.0,4.0,3.0,120.0,18.0,1.0,13.0,,40.0,48.0,0.0,508.0,,2.0,151.0,9.0,4.0,12.0,166.0,7.0,20.0,30.0,46.0,726.0,30.0,,32.0,276.0,4.0,0.1449,3.0,63.0,49.0,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
56917,Steve Cook,Defender,Bournemouth,91,England,2019-20,93.0,,0.3778,1.0,4.0,2.0,0.5422,22.0,7.0,,139.0,29.0,,,28.0,263.0,1.0,1271.0,,1.0,1.0,181.0,3.0,,1.0,2430.0,1.0,66.0,153.0,8.0,19.0,38.0,929.0,23.0,10.0,3.0,44.8943,4.0,23.0,151.0,47.0,27.0,306.0,15.0,,246.0,10.0,,503.0,112.0,29.0,11.0,,233.0,39.0,,1.0,,65.0,115.0,1.0,1233.0,5.0,3.0,287.0,11.0,3.0,23.0,393.0,16.0,43.0,79.0,69.0,1621.0,9.0,1.0,69.0,775.0,12.0,0.731,6.0,124.0,92.0,,,1.0,1.0,,,3.0,,,,1.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,,,,,,,
110735,Adam Webster,Defender,Brighton,36,England,2019-20,104.0,2.0,0.8422,0.0,3.0,7.0,1.5721,30.0,13.0,1.0,204.0,31.0,1.0,2.0,31.0,317.0,4.0,1882.0,,2.0,,176.0,5.0,2.0,3.0,2670.0,3.0,65.0,170.0,5.0,31.0,59.0,1451.0,30.0,9.0,2.0,41.9284,10.0,21.0,107.0,44.0,39.0,265.0,19.0,,274.0,16.0,,782.0,176.0,31.0,13.0,4.0,441.0,39.0,,4.0,,98.0,111.0,0.0,1832.0,6.0,2.0,364.0,17.0,14.0,26.0,715.0,13.0,45.0,114.0,120.0,2285.0,22.0,2.0,45.0,1126.0,7.0,1.3323,4.0,113.0,127.0,,,3.0,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,
215066,Alex Cochrane,Defender,Brighton,36,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209362,Bernardo,Defender,Brighton,36,Brazil,2019-20,30.0,3.0,0.3154,0.0,3.0,2.0,0.3535,27.0,4.0,,68.0,14.0,,1.0,7.0,87.0,14.0,330.0,,2.0,7.0,39.0,,3.0,2.0,678.0,2.0,8.0,69.0,3.0,14.0,38.0,231.0,13.0,8.0,,10.6733,4.0,5.0,20.0,17.0,22.0,92.0,3.0,,99.0,4.0,,170.0,49.0,14.0,11.0,4.0,139.0,14.0,,14.0,,60.0,31.0,0.0,329.0,2.0,2.0,140.0,16.0,8.0,3.0,13.0,3.0,6.0,12.0,55.0,527.0,40.0,2.0,12.0,107.0,3.0,0.4568,1.0,19.0,34.0,,,,4.0,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78916,Dan Burn,Defender,Brighton,36,England,2019-20,159.0,10.0,1.6934,0.0,3.0,,,67.0,9.0,3.0,274.0,34.0,,,33.0,408.0,41.0,1571.0,,1.0,1.0,196.0,9.0,10.0,,2881.0,,55.0,239.0,5.0,71.0,98.0,1118.0,26.0,40.0,2.0,43.057,19.0,10.0,122.0,42.0,104.0,552.0,15.0,,398.0,23.0,,699.0,156.0,34.0,24.0,21.0,572.0,37.0,,41.0,,202.0,141.0,0.0,1560.0,9.0,11.0,581.0,43.0,19.0,20.0,91.0,32.0,42.0,45.0,229.0,2363.0,220.0,1.0,72.0,601.0,15.0,1.2136,5.0,134.0,122.0,,,,3.0,,,2.0,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
74375,Ezequiel Schelotto,Defender,Brighton,36,Italy,2019-20,24.0,1.0,0.0922,0.0,2.0,1.0,0.0707,4.0,2.0,,33.0,8.0,,,4.0,38.0,14.0,121.0,,,4.0,8.0,,1.0,1.0,362.0,1.0,2.0,19.0,,7.0,13.0,80.0,8.0,2.0,1.0,5.3275,,,13.0,7.0,22.0,6.0,4.0,,43.0,3.0,,37.0,25.0,8.0,1.0,3.0,46.0,7.0,,14.0,,35.0,6.0,0.0,121.0,1.0,3.0,79.0,3.0,5.0,,59.0,7.0,7.0,3.0,19.0,248.0,37.0,,3.0,38.0,4.0,0.2332,2.0,5.0,18.0,,,,1.0,,,2.0,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2019-20,98.0,,0.5873,0.0,5.0,10.0,3.2736,40.0,26.0,1.0,122.0,36.0,3.0,1.0,36.0,294.0,1.0,2256.0,,,,151.0,9.0,,4.0,3231.0,4.0,51.0,162.0,7.0,26.0,62.0,1798.0,49.0,4.0,1.0,45.3762,11.0,13.0,123.0,50.0,47.0,867.0,19.0,,260.0,22.0,,749.0,250.0,36.0,16.0,2.0,453.0,43.0,,1.0,,109.0,100.0,0.0,2176.0,16.0,3.0,335.0,24.0,5.0,33.0,440.0,19.0,54.0,164.0,200.0,2716.0,33.0,,41.0,1509.0,12.0,4.5335,9.0,172.0,83.0,0.3395,,3.0,1.0,3.0,,5.0,3.0,2.0,,1.0,5.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
86153,Martín Montoya,Defender,Brighton,36,Spain,2019-20,103.0,13.0,1.8365,0.0,2.0,3.0,1.5019,57.0,6.0,1.0,183.0,27.0,1.0,1.0,23.0,235.0,31.0,1005.0,,1.0,4.0,41.0,6.0,13.0,3.0,1900.0,3.0,19.0,103.0,5.0,44.0,81.0,722.0,36.0,16.0,1.0,30.2806,20.0,1.0,31.0,32.0,84.0,36.0,15.0,,206.0,14.0,,330.0,87.0,27.0,28.0,19.0,398.0,27.0,,31.0,,165.0,22.0,0.0,991.0,3.0,13.0,352.0,29.0,10.0,5.0,472.0,27.0,24.0,48.0,167.0,1567.0,211.0,1.0,26.0,385.0,22.0,1.4628,5.0,52.0,69.0,,,,4.0,,1.0,1.0,,,,,,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61933,Shane Duffy,Defender,Brighton,36,Ireland,2019-20,48.0,1.0,0.1119,0.0,1.0,1.0,0.7038,18.0,6.0,,76.0,19.0,,,12.0,124.0,,641.0,,,7.0,96.0,2.0,1.0,,1232.0,,26.0,98.0,3.0,10.0,28.0,473.0,19.0,1.0,1.0,18.1192,2.0,2.0,70.0,18.0,22.0,130.0,10.0,,146.0,6.0,,234.0,56.0,19.0,9.0,1.0,123.0,15.0,,,,50.0,70.0,0.0,614.0,5.0,1.0,140.0,9.0,3.0,7.0,248.0,14.0,22.0,44.0,29.0,827.0,3.0,,24.0,395.0,6.0,1.1719,2.0,48.0,45.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
232792,Tariq Lamptey,Defender,Brighton,36,Ghana,2019-20,42.0,3.0,0.0261,0.0,1.0,,,9.0,1.0,,18.0,9.0,1.0,,7.0,28.0,20.0,178.0,,,2.0,11.0,1.0,3.0,,620.0,,8.0,45.0,2.0,15.0,42.0,148.0,11.0,13.0,,,6.0,1.0,15.0,8.0,34.0,8.0,18.0,,87.0,6.0,,46.0,33.0,9.0,1.0,8.0,66.0,6.0,,20.0,,76.0,3.0,0.0,173.0,1.0,4.0,94.0,8.0,15.0,,66.0,13.0,16.0,2.0,58.0,378.0,35.0,,7.0,87.0,9.0,,2.0,10.0,11.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
