playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltyGoalsConceded,successfulDribbles,goalAssists,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,cornersWon,tacklesWon,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,overruns,throughBalls,successfulLayoffs,goals,awayGoals,homeGoals,rightFootGoals,shotsOffTargetIncWoodwork,blocks,attemptsFromSetPieces,offsides,lastPlayerTackle,redCards2ndYellow,headedGoals,hitWoodwork,handballsConceded,ownGoalScored,clearancesOffTheLine,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,successfulCornersIntoBox,penaltiesTaken,unsuccessfulCornersIntoBox,leftFootGoals,penaltyGoals,setPiecesGoals,goalkeeperSmother,otherGoals
1930,Luke Young,Defender,Queens Park Rangers,52,England,2010-11,96.0,,0.0,,,167.0,23.0,23.0,243.0,882.0,,,62.0,5.0,,2070.0,32.0,126.0,4.0,,96.0,603.0,,,9.0,18.0,91.0,37.0,64.0,139.0,,18.0,2.0,222.0,437.0,97.0,23.0,,,357.0,33.0,160.0,30.0,0.0,,865.0,363.0,,,190.0,17.0,36.0,1493.0,81.0,285.0,,1.0,76.0,71.0,1.0,12.0,1.0,2.0,2.0,3.0,66.0,7.0,29.0,,3.0,18.0,35.0,16.0,13.0,29.0,28.0,6.0,50.0,38.0,116.0,201.0,,5.0,3.0,5.0,1.0,0.0,1.0,,4.0,18.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,
13310,Stephen Warnock,Defender,Burton Albion,587,England,2010-11,81.0,,0.0,,,120.0,19.0,19.0,166.0,778.0,,,49.0,4.0,,1710.0,28.0,104.0,4.0,,83.0,570.0,,,9.0,6.0,76.0,34.0,53.0,300.0,,17.0,0.0,185.0,350.0,83.0,19.0,,,301.0,30.0,136.0,21.0,0.0,,749.0,258.0,,,54.0,22.0,42.0,1252.0,25.0,317.0,,8.0,46.0,50.0,2.0,11.0,2.0,6.0,2.0,,55.0,3.0,16.0,,6.0,6.0,43.0,21.0,9.0,16.0,13.0,5.0,34.0,52.0,74.0,132.0,,1.0,1.0,13.0,,,,,3.0,6.0,,1.0,,,,,,,,,,,,,,,,,,
1764,Richard Dunne,Defender,Queens Park Rangers,52,Ireland,2010-11,102.0,,0.0,,,215.0,32.0,32.0,316.0,1165.0,,,128.0,6.0,,2719.0,44.0,179.0,6.0,,95.0,743.0,,,8.0,27.0,219.0,45.0,58.0,317.0,,15.0,0.0,281.0,564.0,129.0,32.0,,,247.0,39.0,153.0,84.0,0.0,,1131.0,346.0,,,228.0,28.0,106.0,1666.0,110.0,602.0,,4.0,101.0,101.0,2.0,7.0,1.0,,2.0,5.0,73.0,25.0,1.0,,,50.0,,24.0,5.0,1.0,17.0,2.0,49.0,45.0,56.0,6.0,3.0,1.0,3.0,1.0,,,,,20.0,40.0,,2.0,12.0,,,2.0,,1.0,2.0,,,,,,,,,,,
8380,James Collins,Defender,Ipswich Town,40,Wales,2010-11,141.0,,0.0,,,250.0,32.0,31.0,366.0,1143.0,,,214.0,6.0,,2853.0,80.0,197.0,4.0,1.0,63.0,687.0,,,4.0,35.0,266.0,45.0,61.0,184.0,,17.0,4.0,338.0,586.0,106.0,32.0,,,231.0,41.0,124.0,134.0,0.0,,1084.0,391.0,,,306.0,31.0,90.0,1661.0,106.0,547.0,,5.0,116.0,105.0,4.0,4.0,,1.0,7.0,7.0,42.0,21.0,1.0,1.0,1.0,52.0,,13.0,1.0,1.0,6.0,2.0,29.0,54.0,67.0,2.0,,,3.0,,3.0,1.0,2.0,1.0,14.0,42.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,
58845,Ciaran Clark,Defender,Stoke City,110,Ireland,2010-11,100.0,,0.0,,,130.0,19.0,16.0,154.0,667.0,,,62.0,3.0,,1566.0,32.0,110.0,5.0,,80.0,482.0,,,6.0,3.0,83.0,33.0,68.0,190.0,,21.0,0.0,210.0,286.0,102.0,19.0,,,198.0,28.0,148.0,30.0,0.0,,656.0,225.0,,,123.0,33.0,31.0,1069.0,29.0,317.0,,9.0,24.0,61.0,1.0,6.0,,2.0,1.0,4.0,53.0,11.0,11.0,3.0,2.0,23.0,24.0,17.0,7.0,11.0,20.0,3.0,36.0,44.0,68.0,72.0,2.0,,,6.0,3.0,1.0,2.0,,7.0,10.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,1.0,,,,
6808,Habib Beye,Defender,Aston Villa,7,Senegal,2010-11,8.0,,0.0,,,16.0,3.0,2.0,21.0,58.0,,,4.0,1.0,,181.0,2.0,7.0,,,5.0,32.0,,,1.0,1.0,11.0,2.0,6.0,6.0,,2.0,0.0,15.0,27.0,9.0,3.0,,,17.0,2.0,11.0,2.0,0.0,,58.0,35.0,,,20.0,,5.0,116.0,3.0,24.0,,0.0,5.0,4.0,,1.0,,4.0,,,2.0,,1.0,1.0,4.0,4.0,6.0,,3.0,1.0,4.0,1.0,2.0,6.0,5.0,17.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17468,Carlos Cuellar,Defender,Norwich City,45,Spain,2010-11,30.0,,0.0,,,66.0,12.0,10.0,80.0,348.0,,,39.0,1.0,,894.0,12.0,68.0,3.0,,41.0,244.0,,,4.0,7.0,65.0,15.0,18.0,47.0,,5.0,0.0,98.0,161.0,55.0,12.0,,,92.0,12.0,59.0,27.0,0.0,,341.0,109.0,,,109.0,7.0,24.0,574.0,20.0,178.0,,2.0,14.0,32.0,3.0,2.0,,2.0,1.0,2.0,34.0,6.0,5.0,2.0,2.0,13.0,12.0,11.0,4.0,5.0,5.0,1.0,23.0,28.0,31.0,36.0,1.0,,,1.0,,,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,
45139,Eric Lichaj,Defender,Hull City,88,United States,2010-11,19.0,,0.0,,,28.0,5.0,3.0,36.0,124.0,,,5.0,,,273.0,4.0,11.0,,1.0,10.0,80.0,,,1.0,2.0,2.0,7.0,15.0,8.0,,2.0,0.0,30.0,56.0,26.0,5.0,,,43.0,7.0,25.0,1.0,0.0,,121.0,64.0,,,51.0,5.0,8.0,215.0,7.0,46.0,,1.0,8.0,11.0,2.0,1.0,,1.0,1.0,1.0,7.0,3.0,5.0,2.0,1.0,3.0,12.0,,5.0,5.0,6.0,1.0,7.0,8.0,9.0,31.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
45262,Shane Lowry,Defender,Johor Darul Ta'zim,10981,Australia,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Burnley,90,England,2010-11,71.0,,0.0,,,120.0,16.0,15.0,144.0,625.0,,,47.0,1.0,,1341.0,19.0,119.0,1.0,,91.0,461.0,,,12.0,7.0,50.0,20.0,52.0,41.0,,25.0,0.0,190.0,308.0,95.0,16.0,,,269.0,19.0,143.0,28.0,0.0,,616.0,284.0,,,204.0,12.0,20.0,1091.0,39.0,222.0,,3.0,24.0,47.0,1.0,25.0,3.0,10.0,,2.0,41.0,4.0,32.0,1.0,10.0,8.0,47.0,13.0,21.0,32.0,31.0,11.0,28.0,30.0,72.0,107.0,1.0,10.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,,,
18892,Ashley Young,Defender,Everton,11,England,2010-11,167.0,,0.0,,,247.0,34.0,34.0,324.0,1141.0,,,9.0,5.0,,3054.0,5.0,147.0,7.0,,143.0,746.0,,,72.0,7.0,9.0,49.0,162.0,279.0,,95.0,2.0,314.0,424.0,136.0,34.0,,,669.0,42.0,305.0,4.0,0.0,,1073.0,694.0,,,213.0,43.0,71.0,1921.0,27.0,224.0,,8.0,77.0,30.0,2.0,18.0,10.0,18.0,12.0,34.0,30.0,71.0,85.0,,76.0,102.0,,10.0,52.0,171.0,105.0,44.0,20.0,34.0,225.0,13.0,3.0,16.0,46.0,83.0,7.0,2.0,5.0,7.0,37.0,3.0,10.0,21.0,,,,4.0,4.0,,1.0,5.0,123.0,11.0,47.0,5.0,64.0,,4.0,2.0,,
1879,Stephen Carr,Defender,Birmingham City,41,Ireland,2010-11,120.0,,0.0,,,212.0,38.0,38.0,297.0,1341.0,,,60.0,9.0,,3375.0,34.0,121.0,10.0,1.0,95.0,961.0,,,14.0,23.0,138.0,57.0,86.0,48.0,,28.0,0.0,241.0,589.0,181.0,38.0,,,517.0,47.0,181.0,26.0,0.0,,1330.0,502.0,,,515.0,32.0,83.0,2279.0,77.0,539.0,,4.0,85.0,81.0,5.0,8.0,,12.0,2.0,,59.0,4.0,57.0,,12.0,19.0,77.0,14.0,18.0,57.0,38.0,14.0,45.0,74.0,189.0,336.0,2.0,3.0,,6.0,,,,,4.0,17.0,,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,
11269,David Murphy,Defender,Birmingham City,41,England,2010-11,30.0,,0.0,,,32.0,10.0,3.0,45.0,142.0,,,17.0,,,420.0,9.0,28.0,2.0,,20.0,90.0,,,2.0,3.0,19.0,8.0,21.0,49.0,,3.0,0.0,58.0,63.0,13.0,10.0,,,48.0,6.0,41.0,8.0,0.0,,140.0,86.0,,,3.0,5.0,7.0,278.0,14.0,50.0,,2.0,13.0,14.0,,,,1.0,2.0,,17.0,1.0,14.0,7.0,1.0,7.0,12.0,7.0,5.0,14.0,11.0,4.0,10.0,12.0,27.0,23.0,,,,2.0,,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,
8358,Roger Johnson,Defender,Bromley,2050,England,2010-11,139.0,,0.0,,,233.0,38.0,38.0,358.0,1104.0,,,237.0,9.0,,3375.0,94.0,258.0,11.0,1.0,115.0,639.0,,,6.0,41.0,417.0,58.0,45.0,145.0,,58.0,0.0,397.0,587.0,108.0,38.0,,,212.0,47.0,160.0,143.0,0.0,,1093.0,385.0,,,282.0,25.0,107.0,1857.0,119.0,535.0,,5.0,125.0,82.0,5.0,5.0,1.0,1.0,3.0,9.0,52.0,33.0,5.0,,1.0,76.0,,19.0,1.0,5.0,3.0,5.0,33.0,71.0,90.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,24.0,46.0,,2.0,3.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,
14278,Liam Ridgewell,Defender,Southend United,81,England,2010-11,116.0,,1.0,,,254.0,36.0,36.0,367.0,1152.0,,,95.0,9.0,,3175.0,35.0,190.0,11.0,1.0,130.0,738.0,,,10.0,28.0,140.0,53.0,81.0,376.0,,59.0,2.0,306.0,568.0,100.0,36.0,,,390.0,42.0,211.0,60.0,1.0,,1136.0,543.0,,,39.0,29.0,47.0,1973.0,108.0,406.0,,6.0,113.0,85.0,4.0,8.0,,11.0,3.0,6.0,63.0,9.0,62.0,,11.0,40.0,57.0,22.0,8.0,62.0,23.0,9.0,41.0,46.0,169.0,237.0,1.0,4.0,,9.0,4.0,2.0,2.0,1.0,3.0,25.0,,5.0,,,2.0,,3.0,,3.0,,,1.0,,,,1.0,,,,
19115,Curtis Davies,Defender,Cheltenham Town,87,Sierra Leone,2010-11,15.0,,0.0,,,19.0,6.0,2.0,26.0,98.0,,,16.0,,,334.0,5.0,34.0,4.0,,23.0,65.0,,,1.0,2.0,38.0,7.0,10.0,17.0,,2.0,0.0,49.0,53.0,7.0,6.0,,,20.0,3.0,33.0,11.0,0.0,,98.0,31.0,,,17.0,5.0,7.0,183.0,7.0,52.0,,1.0,7.0,8.0,,1.0,,,,,20.0,2.0,1.0,4.0,,4.0,,7.0,,1.0,1.0,,13.0,8.0,11.0,1.0,,,,1.0,,,,,2.0,7.0,,,1.0,,,,,,,,,,,,,,,,,
19188,Scott Dann,Defender,Reading,108,England,2010-11,77.0,,0.0,,,109.0,20.0,20.0,185.0,681.0,,,101.0,6.0,,1800.0,46.0,118.0,2.0,1.0,63.0,413.0,,,2.0,26.0,168.0,25.0,31.0,,,8.0,,195.0,,52.0,20.0,,,155.0,23.0,94.0,55.0,0.0,,,,,,,18.0,83.0,980.0,53.0,341.0,,4.0,76.0,35.0,,2.0,1.0,,1.0,4.0,53.0,10.0,,,,,,19.0,1.0,,,3.0,34.0,17.0,,,,,1.0,,2.0,,,1.0,6.0,16.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
7907,Stuart Parnaby,Defender,Hartlepool United,89,England,2010-11,12.0,,0.0,,,26.0,5.0,5.0,30.0,124.0,,,8.0,1.0,,405.0,4.0,15.0,2.0,,11.0,91.0,,,2.0,2.0,13.0,7.0,8.0,51.0,,3.0,0.0,27.0,50.0,13.0,5.0,,,56.0,5.0,19.0,4.0,0.0,,123.0,52.0,,,4.0,2.0,3.0,224.0,5.0,40.0,,1.0,4.0,8.0,,2.0,,2.0,1.0,,6.0,,2.0,,2.0,,17.0,4.0,1.0,2.0,1.0,,2.0,14.0,19.0,27.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,
7941,Martin Jiránek,Defender,Birmingham City,41,Czech Republic,2010-11,34.0,,0.0,,,27.0,10.0,10.0,39.0,153.0,,,32.0,2.0,,785.0,22.0,34.0,2.0,,24.0,105.0,,,1.0,8.0,48.0,15.0,12.0,21.0,,6.0,0.0,68.0,85.0,16.0,10.0,,,25.0,13.0,36.0,10.0,0.0,,153.0,44.0,,,29.0,6.0,9.0,261.0,15.0,89.0,,2.0,12.0,14.0,2.0,1.0,1.0,,,,17.0,2.0,,,,3.0,,5.0,,,3.0,,12.0,15.0,18.0,,3.0,,,,,,,,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,,
4142,Míchel Salgado,Defender,Blackburn Rovers,5,Spain,2010-11,118.0,,0.0,,,194.0,36.0,36.0,273.0,793.0,,,51.0,5.0,,3032.0,26.0,167.0,4.0,2.0,142.0,480.0,,,19.0,23.0,127.0,50.0,92.0,44.0,,27.0,0.0,285.0,425.0,131.0,36.0,,,261.0,46.0,234.0,25.0,0.0,,786.0,415.0,,,230.0,43.0,40.0,1626.0,68.0,275.0,,10.0,79.0,64.0,6.0,12.0,2.0,16.0,4.0,1.0,103.0,6.0,34.0,,16.0,8.0,64.0,21.0,6.0,35.0,20.0,6.0,82.0,86.0,94.0,217.0,8.0,1.0,2.0,5.0,,,,,5.0,22.0,,1.0,1.0,,,1.0,2.0,,3.0,,,5.0,,,,,,,,
28654,Martin Olsson,Defender,Malmö FF,993,Sweden,2010-11,136.0,,0.0,,,157.0,29.0,25.0,210.0,594.0,,,86.0,6.0,,2371.0,45.0,137.0,4.0,,96.0,369.0,,,13.0,9.0,76.0,37.0,91.0,159.0,,39.0,2.0,273.0,322.0,88.0,29.0,,,247.0,33.0,187.0,41.0,0.0,,593.0,442.0,,,36.0,21.0,15.0,1279.0,50.0,157.0,,3.0,53.0,62.0,6.0,24.0,1.0,19.0,7.0,9.0,33.0,23.0,84.0,4.0,20.0,43.0,35.0,8.0,40.0,87.0,65.0,16.0,25.0,35.0,77.0,132.0,2.0,5.0,,5.0,2.0,0.0,2.0,,14.0,8.0,1.0,1.0,,,,2.0,2.0,,,,3.0,,1.0,,2.0,2.0,,,,
20359,Christopher Samba,Defender,Aston Villa,7,Congo,2010-11,110.0,,1.0,,,175.0,33.0,33.0,252.0,701.0,,,176.0,7.0,,2880.0,56.0,194.0,5.0,,74.0,396.0,,,9.0,20.0,359.0,46.0,54.0,91.0,,20.0,0.0,304.0,340.0,122.0,33.0,,,150.0,41.0,128.0,120.0,1.0,,699.0,275.0,,,179.0,41.0,53.0,1349.0,89.0,299.0,,3.0,77.0,55.0,5.0,4.0,,,7.0,14.0,50.0,41.0,2.0,,,106.0,,13.0,2.0,2.0,9.0,7.0,37.0,68.0,91.0,,2.0,,,2.0,4.0,2.0,2.0,1.0,27.0,38.0,2.0,3.0,4.0,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,
83428,Grant Hanley,Defender,Hibernian,58,Scotland,2010-11,25.0,,0.0,,,20.0,7.0,5.0,28.0,94.0,,,24.0,,,442.0,13.0,23.0,1.0,1.0,12.0,61.0,,,1.0,4.0,30.0,13.0,12.0,6.0,,1.0,0.0,48.0,53.0,5.0,7.0,,,25.0,12.0,24.0,11.0,0.0,,92.0,30.0,,,19.0,9.0,5.0,169.0,7.0,41.0,,1.0,8.0,6.0,2.0,,,,1.0,2.0,11.0,3.0,,2.0,,3.0,1.0,4.0,,,,1.0,7.0,9.0,16.0,,1.0,,,1.0,,,,,1.0,9.0,,,,,,,,1.0,,,,,,,,,,,,
19718,Ryan Nelsen,Defender,Tottenham Hotspur,6,New Zealand,2010-11,81.0,,1.0,,,140.0,28.0,28.0,240.0,728.0,,,104.0,5.0,,2414.0,48.0,124.0,3.0,1.0,68.0,425.0,,,3.0,33.0,279.0,46.0,33.0,144.0,,14.0,0.0,205.0,409.0,86.0,28.0,,,158.0,43.0,101.0,56.0,0.0,,713.0,256.0,,,121.0,18.0,63.0,1259.0,104.0,332.0,,3.0,100.0,46.0,3.0,2.0,3.0,2.0,5.0,5.0,52.0,11.0,4.0,,2.0,31.0,,11.0,,4.0,3.0,3.0,41.0,85.0,54.0,4.0,2.0,,,2.0,3.0,1.0,2.0,2.0,6.0,28.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,
