season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767954,2,6,Tottenham_Hotspur,Home,44567,58791,Ryan Mason,ryan-mason,M,False,,,3.0,13.0,27.0,40.0,,1.0,3.0,,1.0,1.0,2.0,,,1.0,4.0,4.0,,,,,,,,2.0,1.0,,69.0,1.0,2.0,,,,,,6.9,,,1.0,,1.0,2.0,,,7.0,,19.0,29.0,48.0,3,2.0,64.0,2.0,,1.0
2015-16,6767954,2,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,5.0,8.0,42.0,50.0,2.0,2.0,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,1.0,,,,6.0,,,,,1.0,,,,14.0,,14.0,47.0,61.0,0,1.0,65.0,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,9.0,21.0,30.0,,1.0,10.0,,,,1.0,,,1.0,7.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.0,,,,,2.0,4.0,2.0,,5.0,,13.0,26.0,37.0,0,2.0,70.0,1.0,4.0,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,1.0,,3.0,17.0,9.0,25.0,2.0,1.0,,1.0,,1.0,1.0,,,1.0,7.0,4.0,,,2.0,1.0,,,,2.0,1.0,,90.0,,,,,,,,6.7,,,,,4.0,1.0,3.0,,5.0,,24.0,9.0,30.0,1,1.0,63.0,,2.0,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,105734,80607,Christian Eriksen,christian-eriksen,M,False,1.0,,3.0,30.0,7.0,36.0,1.0,,8.0,1.0,,,,,,1.0,2.0,3.0,,,,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,7.8,,,1.0,,,2.0,6.0,,6.0,,43.0,7.0,44.0,3,1.0,64.0,,,2.0
2015-16,6767954,2,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,5.0,5.0,10.0,5.0,,2.0,1.0,1.0,,1.0,,,,9.0,3.0,,,1.0,,,,,1.0,2.0,,64.0,1.0,,,,,,,6.7,,,,,,3.0,,,2.0,1.0,9.0,7.0,16.0,1,1.0,26.0,1.0,1.0,1.0
2015-16,6767954,2,6,Tottenham_Hotspur,Home,122702,62974,Erik Lamela,erik-lamela,M,True,,,,4.0,2.0,6.0,1.0,,4.0,,,1.0,2.0,,,2.0,9.0,2.0,,,3.0,,,,,,,,26.0,,,,,,,,5.8,,,,,,1.0,2.0,,,,7.0,3.0,8.0,1,2.0,18.0,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,23.0,28.0,51.0,,3.0,1.0,,,,,,,,3.0,7.0,,,3.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,,7.6,,,,,1.0,1.0,,,4.0,,28.0,32.0,60.0,1,1.0,71.0,1.0,2.0,1.0
2015-16,6767954,2,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,1.0,4.0,5.0,9.0,,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,21.0,,,,,,,,6.3,,,,,,1.0,,,1.0,,6.0,5.0,11.0,0,,13.0,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,801460,93464,Tom Carroll,carroll-tom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,3.0,2.0,6.0,8.0,,,3.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,6.6,1.0,1.0,,,2.0,,,2.0,9.0,,5.0,9.0,14.0,0,,18.0,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,9865,39104,Mousa Dembélé,mousa-dembele,M,False,,,,26.0,11.0,37.0,1.0,1.0,6.0,,,,2.0,,,2.0,10.0,8.0,,,3.0,,,,,,1.0,,77.0,2.0,,,,,,,6.8,,,,,,6.0,,,1.0,,28.0,12.0,40.0,2,2.0,55.0,1.0,1.0,4.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,1.0,,4.0,13.0,47.0,59.0,,7.0,9.0,,,,,,,,1.0,12.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,7.9,,,,,12.0,,1.0,,8.0,,21.0,49.0,69.0,0,4.0,92.0,,1.0,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,16944,39215,Michel Vorm,michel-vorm,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,4.0,21.0,10.0,30.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,,,1.0,6.0,3.0,,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.3,,,4.0,,1.0,,1.0,,5.0,,24.0,10.0,33.0,5,,45.0,1.0,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,44567,58791,Ryan Mason,ryan-mason,M,False,,,7.0,36.0,24.0,60.0,,1.0,6.0,,,1.0,3.0,,,1.0,6.0,5.0,,,2.0,,,,,,1.0,,88.0,,,,,,,,6.9,,,1.0,,1.0,2.0,,,10.0,,44.0,27.0,71.0,2,1.0,81.0,2.0,1.0,2.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,9.0,21.0,36.0,57.0,1.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.1,,,,,8.0,,1.0,,13.0,,26.0,41.0,66.0,1,,78.0,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,36.0,13.0,49.0,,3.0,4.0,1.0,,,2.0,,,,3.0,4.0,,,,,,,,2.0,3.0,,90.0,1.0,,,,,,,7.0,,,,,2.0,2.0,4.0,,8.0,,46.0,17.0,59.0,1,,82.0,1.0,1.0,1.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,21.0,16.0,37.0,4.0,4.0,1.0,,,,,,,1.0,9.0,5.0,,1.0,3.0,,,,,,,,90.0,,1.0,,,,,,6.1,,,,,10.0,2.0,4.0,,5.0,,32.0,18.0,46.0,0,,81.0,,,1.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,14.0,2.0,16.0,2.0,1.0,2.0,,,1.0,,,,3.0,8.0,6.0,,,1.0,,,,,,4.0,,90.0,1.0,,,,,,,7.3,,,2.0,,1.0,5.0,1.0,,1.0,,19.0,2.0,20.0,4,1.0,48.0,3.0,1.0,3.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,122702,62974,Erik Lamela,erik-lamela,M,False,3.0,,1.0,26.0,6.0,29.0,2.0,,4.0,,,,2.0,,,2.0,9.0,2.0,,,2.0,,,,,,5.0,,65.0,,1.0,,,,,,6.7,,,1.0,,,1.0,4.0,,1.0,,30.0,9.0,35.0,1,2.0,48.0,1.0,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,,24.0,27.0,51.0,,5.0,2.0,,,,,,,1.0,2.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,6.9,,,1.0,,4.0,,,,,,28.0,29.0,57.0,1,1.0,68.0,,1.0,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,4.0,2.0,6.0,2.0,,2.0,,,,,,,1.0,4.0,1.0,,,1.0,,1.0,,,,,,25.0,2.0,,,,,,,7.0,,,,,,,,,,,6.0,2.0,8.0,2,,12.0,,1.0,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,361332,168765,Joshua Onomah,joshua-onomah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,801460,93464,Tom Carroll,carroll-tom,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,6.3,,,,,,,2.0,,,,6.0,1.0,5.0,0,,7.0,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,11.0,3.0,16.0,19.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.3,1.0,3.0,,,,,,,15.0,,6.0,18.0,24.0,0,,31.0,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,9865,39104,Mousa Dembélé,mousa-dembele,M,False,,,,15.0,4.0,19.0,,,8.0,,,,,,,1.0,4.0,6.0,,,2.0,,,,,1.0,2.0,,53.0,,,,,,,,7.1,,,,,,2.0,,,1.0,,21.0,4.0,25.0,0,4.0,36.0,1.0,1.0,1.0
2015-16,6768030,4,6,Tottenham_Hotspur,Home,16586,38290,Danny Rose,danny-rose,D,False,1.0,,3.0,13.0,14.0,26.0,1.0,1.0,10.0,,,,1.0,,,2.0,6.0,8.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,7.3,,,1.0,,1.0,,4.0,,6.0,1.0,18.0,18.0,32.0,1,5.0,59.0,,2.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,1.0,13.0,28.0,41.0,2.0,1.0,6.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,7.3,,,1.0,,8.0,2.0,,,5.0,,17.0,29.0,46.0,1,2.0,65.0,1.0,1.0,1.0
2015-16,6768030,4,6,Tottenham_Hotspur,Home,16944,39215,Michel Vorm,michel-vorm,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,1.0,24.0,9.0,33.0,1.0,1.0,6.0,1.0,,1.0,,,,4.0,7.0,1.0,,,2.0,,,,,1.0,5.0,,90.0,,,,,,,,6.9,,,2.0,,,,3.0,,2.0,,29.0,10.0,36.0,3,,51.0,3.0,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,44567,58791,Ryan Mason,ryan-mason,M,False,1.0,,3.0,19.0,6.0,24.0,1.0,,4.0,1.0,2.0,2.0,1.0,,,,4.0,1.0,,,2.0,,,,,,4.0,,85.0,2.0,,,,,,,7.2,,,,,,,5.0,,4.0,,25.0,7.0,27.0,4,1.0,40.0,2.0,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,2.0,11.0,26.0,37.0,1.0,4.0,2.0,,,,,,,,1.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,,7.2,,,,,3.0,,1.0,,8.0,,19.0,29.0,47.0,1,1.0,53.0,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,4.0,24.0,18.0,41.0,1.0,2.0,8.0,,,,,,,,2.0,5.0,,1.0,2.0,,,,,2.0,,,90.0,,,,,,,,7.0,,,,,,,4.0,,7.0,,31.0,22.0,49.0,0,1.0,67.0,,3.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,18.0,4.0,22.0,1.0,2.0,3.0,,1.0,2.0,1.0,,,4.0,8.0,8.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,7.3,,,2.0,,3.0,3.0,2.0,,,2.0,26.0,4.0,28.0,5,3.0,54.0,2.0,1.0,2.0
2015-16,6768030,4,6,Tottenham_Hotspur,Home,122702,62974,Erik Lamela,erik-lamela,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,31.0,25.0,56.0,,1.0,3.0,,,1.0,2.0,,,1.0,8.0,7.0,,,4.0,,,,,3.0,,,90.0,,,,,,,,7.1,,,1.0,,1.0,1.0,1.0,,4.0,,33.0,25.0,57.0,2,5.0,76.0,1.0,1.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,180009,106450,Alex Pritchard,alex-pritchard,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,11.0,2.0,13.0,1.0,2.0,2.0,1.0,,,2.0,,,,4.0,3.0,,,,,,,,1.0,1.0,,37.0,1.0,,,,,,,6.6,,,,,,1.0,2.0,,,,18.0,2.0,18.0,1,1.0,32.0,3.0,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,1.0,20.0,18.0,38.0,2.0,2.0,4.0,,,,,,,,5.0,5.0,,,3.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,7.3,,,1.0,,1.0,1.0,,,5.0,,29.0,19.0,48.0,2,2.0,56.0,,,1.0
2015-16,6768030,4,6,Tottenham_Hotspur,Home,801460,93464,Tom Carroll,carroll-tom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,7.0,2.0,9.0,11.0,,,10.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,1.0,7.3,1.0,2.0,,,1.0,,,2.0,19.0,,10.0,14.0,24.0,0,,37.0,,1.0,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,1.0,9.0,21.0,30.0,3.0,1.0,5.0,,,,,,,,4.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.2,,,,,7.0,,,,5.0,,13.0,24.0,37.0,0,2.0,49.0,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,16944,39215,Michel Vorm,michel-vorm,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,1.0,25.0,8.0,33.0,2.0,1.0,5.0,,,1.0,1.0,,,4.0,9.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,6.7,,,2.0,,2.0,3.0,1.0,,2.0,,30.0,9.0,38.0,3,,59.0,4.0,1.0,2.0
2015-16,6768045,5,6,Tottenham_Hotspur,Away,44567,58791,Ryan Mason,ryan-mason,M,False,,,9.0,40.0,16.0,56.0,1.0,1.0,5.0,,,,,,,,2.0,6.0,,,1.0,,1.0,,,,2.0,,85.0,2.0,1.0,,,,,,8.3,,,1.0,,,1.0,2.0,,12.0,,54.0,17.0,69.0,3,3.0,81.0,,1.0,1.0
2015-16,6768045,5,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,5.0,8.0,19.0,27.0,,1.0,4.0,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,7.3,,,,,8.0,,1.0,,10.0,,14.0,19.0,32.0,0,1.0,45.0,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,10.0,9.0,19.0,1.0,1.0,8.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.1,,,,,2.0,,1.0,,7.0,,18.0,11.0,28.0,0,1.0,58.0,2.0,2.0,
