playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,leftFootGoals,blocks,clearancesOffTheLine,lastPlayerTackle,punches,catches,savesMade,drops,savesMadeFromOutsideBox,crossesNotClaimed,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,otherGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,goalkeeperSmother,penaltiesTaken,penaltyGoals,ownGoalScored
12679,Michael Dawson,Defender,Spurs,6,England,2010-11,82.0,2.0,0.0,5.0,4.0,,49.0,9.0,,116.0,24.0,,,,24.0,211.0,1.0,1052.0,1.0,,1.0,,,138.0,7.0,2.0,2160.0,1.0,41.0,166.0,8.0,69.0,693.0,,19.0,1.0,3.0,4.0,32.0,266.0,27.0,41.0,214.0,19.0,0.0,248.0,0.0,522.0,105.0,24.0,,6.0,,249.0,19.0,1.0,4.0,110.0,97.0,0.0,1003.0,5.0,2.0,224.0,43.0,1.0,,293.0,20.0,49.0,,148.0,23.0,1507.0,2.0,,1.0,81.0,594.0,1.0,6.0,95.0,51.0,1.0,,26.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
28097,Niko Kranjcar,Midfielder,Spurs,6,Croatia,2010-11,27.0,1.0,0.0,3.0,4.0,1.0,9.0,10.0,7.0,30.0,13.0,,22.0,,2.0,37.0,10.0,216.0,2.0,,1.0,11.0,13.0,9.0,,4.0,368.0,1.0,3.0,26.0,1.0,20.0,164.0,2.0,10.0,,1.0,5.0,1.0,4.0,9.0,24.0,81.0,5.0,4.0,53.0,1.0,54.0,17.0,13.0,1.0,5.0,2.0,121.0,8.0,22.0,15.0,44.0,6.0,0.0,212.0,6.0,7.0,85.0,4.0,6.0,2.0,44.0,5.0,6.0,9.0,15.0,37.0,323.0,5.0,1.0,,3.0,62.0,1.0,1.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3773,Peter Crouch,Forward,Spurs,6,England,2010-11,190.0,1.0,0.0,7.0,16.0,3.0,12.0,43.0,2.0,246.0,34.0,6.0,109.0,1.0,20.0,250.0,4.0,710.0,4.0,6.0,1.0,14.0,,244.0,3.0,1.0,1932.0,27.0,103.0,201.0,7.0,60.0,455.0,,141.0,,2.0,22.0,,55.0,28.0,87.0,224.0,39.0,6.0,391.0,3.0,165.0,41.0,34.0,,2.0,6.0,325.0,21.0,4.0,47.0,147.0,141.0,0.0,709.0,27.0,9.0,351.0,10.0,9.0,,147.0,38.0,8.0,,5.0,174.0,1005.0,3.0,6.0,1.0,,136.0,2.0,0.0,4.0,32.0,,1.0,3.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0
4611,Rafael van der Vaart,Midfielder,Spurs,6,Netherlands,2010-11,154.0,8.0,0.0,33.0,41.0,3.0,60.0,80.0,25.0,142.0,28.0,8.0,88.0,,28.0,195.0,29.0,1235.0,13.0,4.0,5.0,,105.0,29.0,2.0,37.0,2238.0,7.0,24.0,130.0,6.0,125.0,933.0,23.0,97.0,,1.0,59.0,,4.0,24.0,130.0,289.0,45.0,6.0,284.0,8.0,291.0,113.0,28.0,3.0,20.0,16.0,704.0,18.0,119.0,76.0,255.0,5.0,0.0,1176.0,39.0,29.0,454.0,40.0,20.0,20.0,430.0,36.0,23.0,62.0,107.0,225.0,1852.0,12.0,15.0,2.0,4.0,373.0,2.0,4.0,53.0,22.0,,8.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,5.0,4.0,
1710,Robbie Keane,Forward,Spurs,6,Ireland,2010-11,30.0,,0.0,4.0,7.0,,1.0,14.0,2.0,26.0,16.0,,9.0,,7.0,31.0,11.0,206.0,2.0,6.0,1.0,9.0,1.0,8.0,,,708.0,1.0,7.0,6.0,4.0,5.0,169.0,,40.0,,,11.0,,1.0,15.0,23.0,62.0,1.0,0.0,36.0,1.0,48.0,24.0,16.0,1.0,,1.0,123.0,11.0,11.0,17.0,28.0,1.0,0.0,205.0,7.0,7.0,73.0,1.0,3.0,,47.0,3.0,2.0,,6.0,49.0,283.0,1.0,5.0,,5.0,52.0,1.0,0.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
20298,Roman Pavlyuchenko,Forward,Spurs,6,Russia,2010-11,130.0,5.0,0.0,25.0,24.0,2.0,11.0,50.0,9.0,105.0,29.0,4.0,69.0,,18.0,116.0,13.0,474.0,9.0,11.0,3.0,11.0,1.0,51.0,1.0,5.0,1592.0,11.0,34.0,56.0,5.0,39.0,331.0,,76.0,,3.0,26.0,,6.0,28.0,96.0,114.0,17.0,4.0,186.0,6.0,108.0,36.0,29.0,4.0,4.0,14.0,292.0,23.0,13.0,64.0,135.0,17.0,0.0,472.0,26.0,13.0,243.0,7.0,11.0,,122.0,31.0,5.0,,27.0,130.0,752.0,3.0,14.0,1.0,1.0,71.0,4.0,3.0,11.0,11.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
52876,Sandro,Midfielder,Spurs,6,Brazil,2010-11,81.0,5.0,0.0,8.0,3.0,,70.0,13.0,2.0,85.0,19.0,,15.0,,11.0,107.0,11.0,593.0,1.0,,1.0,8.0,,30.0,3.0,5.0,1075.0,,16.0,102.0,4.0,88.0,447.0,,18.0,,2.0,11.0,1.0,32.0,14.0,65.0,168.0,12.0,0.0,183.0,0.0,176.0,90.0,19.0,1.0,17.0,9.0,245.0,10.0,11.0,28.0,153.0,14.0,0.0,590.0,10.0,6.0,162.0,53.0,6.0,,175.0,27.0,41.0,,39.0,74.0,857.0,,2.0,,17.0,246.0,1.0,4.0,22.0,29.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
42744,Sebastien Bassong,Defender,Spurs,6,Cameroon,2010-11,41.0,,0.0,,2.0,,19.0,3.0,,50.0,12.0,,1.0,,7.0,63.0,1.0,275.0,1.0,,1.0,5.0,,56.0,2.0,,823.0,,24.0,57.0,,25.0,207.0,,4.0,1.0,1.0,,11.0,90.0,8.0,17.0,68.0,5.0,0.0,98.0,0.0,145.0,27.0,12.0,,3.0,1.0,64.0,8.0,1.0,7.0,42.0,32.0,0.0,268.0,1.0,1.0,77.0,16.0,1.0,,50.0,10.0,8.0,,5.0,12.0,435.0,5.0,1.0,,22.0,148.0,,0.0,13.0,24.0,1.0,1.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,
7525,Steven Pienaar,Midfielder,Spurs,6,South Africa,2010-11,168.0,11.0,0.0,21.0,14.0,1.0,45.0,33.0,25.0,175.0,26.0,1.0,39.0,1.0,23.0,196.0,40.0,1074.0,1.0,1.0,0.0,3.0,5.0,33.0,2.0,14.0,2068.0,1.0,25.0,163.0,5.0,155.0,836.0,3.0,60.0,3.0,3.0,36.0,,21.0,32.0,143.0,337.0,66.0,0.0,331.0,1.0,332.0,159.0,26.0,1.0,10.0,18.0,656.0,27.0,43.0,84.0,298.0,8.0,0.0,1070.0,19.0,15.0,375.0,35.0,44.0,,200.0,39.0,43.0,1.0,42.0,205.0,1593.0,8.0,10.0,1.0,10.0,236.0,4.0,3.0,21.0,24.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
7810,Stipe Pletikosa,Goalkeeper,Spurs,6,Croatia,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15109,Tom Huddlestone,Midfielder,Spurs,6,England,2010-11,52.0,5.0,0.0,14.0,4.0,1.0,22.0,16.0,6.0,91.0,14.0,2.0,33.0,,13.0,140.0,6.0,781.0,2.0,,1.0,1.0,,13.0,1.0,5.0,1165.0,1.0,7.0,39.0,3.0,33.0,515.0,,10.0,1.0,1.0,21.0,5.0,25.0,17.0,45.0,203.0,7.0,2.0,91.0,1.0,246.0,76.0,14.0,1.0,3.0,2.0,336.0,14.0,7.0,16.0,78.0,6.0,0.0,763.0,12.0,5.0,180.0,19.0,4.0,1.0,261.0,18.0,14.0,,126.0,71.0,954.0,1.0,2.0,1.0,24.0,310.0,2.0,3.0,49.0,22.0,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
38462,Vedran Corluka,Defender,Spurs,6,Croatia,2010-11,32.0,8.0,0.0,2.0,,,33.0,4.0,3.0,90.0,15.0,1.0,3.0,,13.0,118.0,34.0,643.0,,,,2.0,,27.0,3.0,8.0,1166.0,1.0,10.0,60.0,4.0,43.0,471.0,,9.0,25.0,,11.0,11.0,62.0,12.0,22.0,43.0,7.0,0.0,92.0,,238.0,57.0,15.0,,8.0,2.0,241.0,8.0,34.0,8.0,65.0,17.0,0.0,626.0,4.0,12.0,194.0,25.0,3.0,,282.0,9.0,19.0,,54.0,80.0,978.0,89.0,3.0,,26.0,292.0,,1.0,28.0,34.0,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,
6254,William Gallas,Defender,Spurs,6,France,2010-11,75.0,,0.0,1.0,2.0,1.0,44.0,9.0,,99.0,27.0,,,,26.0,124.0,,922.0,,4.0,,1.0,,88.0,4.0,,2339.0,,34.0,110.0,7.0,56.0,686.0,,13.0,1.0,4.0,5.0,23.0,219.0,37.0,41.0,212.0,9.0,0.0,185.0,,305.0,98.0,27.0,,10.0,1.0,204.0,30.0,,11.0,97.0,54.0,0.0,898.0,7.0,,152.0,34.0,3.0,,344.0,27.0,60.0,,112.0,61.0,1346.0,8.0,1.0,,43.0,594.0,,5.0,25.0,47.0,,,16.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,
34296,Wilson Palacios,Midfielder,Spurs,6,Honduras,2010-11,89.0,1.0,0.0,2.0,2.0,2.0,46.0,7.0,6.0,75.0,21.0,,35.0,,16.0,90.0,3.0,676.0,,,,5.0,,31.0,2.0,1.0,1222.0,,23.0,79.0,4.0,71.0,530.0,,5.0,,1.0,10.0,3.0,25.0,15.0,66.0,202.0,15.0,0.0,168.0,,166.0,72.0,21.0,,12.0,2.0,280.0,11.0,3.0,23.0,137.0,8.0,0.0,671.0,5.0,2.0,127.0,34.0,10.0,,227.0,25.0,13.0,,56.0,81.0,852.0,1.0,8.0,,6.0,307.0,1.0,5.0,15.0,29.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
37742,Younes Kaboul,Defender,Spurs,6,France,2010-11,103.0,3.0,1.0,6.0,4.0,2.0,46.0,19.0,1.0,105.0,21.0,1.0,1.0,,19.0,179.0,25.0,758.0,1.0,1.0,1.0,2.0,,90.0,1.0,3.0,1634.0,,33.0,132.0,7.0,75.0,535.0,,25.0,10.0,2.0,5.0,16.0,154.0,25.0,70.0,107.0,15.0,2.0,235.0,0.0,360.0,91.0,21.0,,10.0,12.0,227.0,18.0,25.0,34.0,145.0,57.0,1.0,743.0,15.0,7.0,266.0,36.0,14.0,9.0,243.0,21.0,38.0,,44.0,48.0,1243.0,67.0,2.0,,57.0,355.0,,2.0,74.0,41.0,,,8.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
