playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,throughBalls,offsides,unsuccessfulLayoffs,freekickTotal,attemptsFromSetPieces,hitWoodwork,clearancesOffTheLine,foulWonPenalty,ownGoalScored,headedGoals,penaltiesTaken,otherGoals,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow
37915,Hugo Lloris,Goalkeeper,Spurs,6,France,2017-18,0.0,0.0,1.0,6.0,,0.0462,,,,1.0,,,36.0,,,36.0,247.0,,996.0,,,,,11.0,15.0,,,,3240.0,,2.0,12.0,4.0,1.0,3.0,532.0,,,,34.0714,,56.0,54.0,35.0,,4.0,236.0,2.0,18.0,,554.0,296.0,36.0,,,,,,75.0,31.0,,,7.0,9.0,695.0,,,251.0,1.0,1.0,,206.0,1.0,2.0,,217.0,,1358.0,,,,153.0,674.0,1.0,,,247.0,65.0,,,,,,,,,,,,,,,17.0,25.0,9.0,3.0,1.0,20.0,86.0,20.0,4.0,329.0,67.0,25.0,57.0,
39194,Jan Vertonghen,Defender,Spurs,6,Belgium,2017-18,0.0,0.0,4.0,111.0,2.0,0.884,12.0,4.0,0.8329,64.0,12.0,190.0,36.0,,,36.0,340.0,13.0,2488.0,,8.0,,,184.0,15.0,2.0,2.0,2.0,3205.0,2.0,66.0,235.0,3.0,34.0,117.0,1985.0,,28.0,4.0,32.2391,12.0,30.0,170.0,31.0,4.0,45.0,948.0,25.0,346.0,18.0,978.0,247.0,36.0,2.0,,23.0,,8.0,943.0,28.0,13.0,4.0,162.0,118.0,2423.0,8.0,5.0,394.0,41.0,30.0,11.0,411.0,20.0,60.0,,163.0,151.0,3016.0,31.0,2.0,8.0,89.0,1207.0,13.0,,0.9651,150.0,107.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
234908,Juan Foyth,Defender,Spurs,6,Argentina,2017-18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198504,Kazaiah Sterling,Forward,Spurs,6,England,2017-18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794,Kieran Trippier,Defender,Spurs,6,England,2017-18,0.0,0.0,1.0,81.0,12.0,2.8974,1.0,1.0,0.112,52.0,6.0,158.0,24.0,5.0,3.0,21.0,235.0,80.0,1266.0,,1.0,3.0,28.0,65.0,7.0,,23.0,1.0,1913.0,1.0,29.0,120.0,1.0,53.0,84.0,957.0,10.0,25.0,31.0,22.4084,36.0,6.0,45.0,21.0,,52.0,43.0,20.0,201.0,25.0,391.0,147.0,24.0,,,22.0,,5.0,601.0,20.0,99.0,,136.0,36.0,1243.0,5.0,11.0,411.0,30.0,13.0,6.0,532.0,18.0,20.0,16.0,74.0,300.0,1886.0,208.0,3.0,1.0,24.0,453.0,11.0,,0.412,77.0,46.0,0.0498,5.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
158534,Kyle Walker-Peters,Defender,Spurs,6,England,2017-18,0.0,0.0,0.0,16.0,2.0,0.9662,,,,5.0,,16.0,3.0,2.0,,2.0,17.0,7.0,97.0,,,1.0,,6.0,1.0,,2.0,,188.0,,4.0,15.0,1.0,6.0,13.0,77.0,,4.0,6.0,2.5324,1.0,,6.0,4.0,,12.0,2.0,4.0,31.0,2.0,29.0,9.0,3.0,,,1.0,,4.0,52.0,3.0,7.0,,25.0,2.0,97.0,,3.0,42.0,4.0,4.0,,36.0,1.0,3.0,,3.0,30.0,173.0,19.0,,,,30.0,1.0,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95715,Lucas Moura,Forward,Spurs,6,Brazil,2017-18,0.0,0.0,0.0,23.0,,0.4533,1.0,2.0,0.1351,4.0,4.0,24.0,6.0,1.0,9.0,2.0,25.0,1.0,113.0,,1.0,4.0,,5.0,,2.0,,,208.0,,1.0,21.0,1.0,6.0,17.0,87.0,,8.0,,4.0002,5.0,,2.0,6.0,,22.0,20.0,7.0,44.0,2.0,27.0,12.0,6.0,2.0,,2.0,,6.0,70.0,5.0,1.0,,39.0,4.0,113.0,2.0,3.0,48.0,2.0,6.0,,31.0,4.0,2.0,,1.0,35.0,167.0,,2.0,1.0,,18.0,2.0,,0.1772,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39215,Michel Vorm,Goalkeeper,Spurs,6,Netherlands,2017-18,0.0,0.0,0.0,,,0.0001,,,,,,,1.0,,,1.0,3.0,,24.0,,,,,,,,,,90.0,,,,,,,19.0,,,,0.53,,,1.0,1.0,,,10.0,,,,10.0,9.0,1.0,,,,,,1.0,1.0,,,,,15.0,,,3.0,,,,4.0,,,,2.0,,32.0,,,,2.0,20.0,,,,3.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,4.0,1.0,,10.0,1.0,,,
39104,Mousa Dembélé,Midfielder,Spurs,6,Belgium,2017-18,0.0,0.0,6.0,136.0,1.0,1.1389,4.0,3.0,0.2347,36.0,7.0,98.0,28.0,,15.0,21.0,111.0,,1422.0,,3.0,7.0,,25.0,1.0,3.0,1.0,,1883.0,,16.0,141.0,2.0,32.0,132.0,1274.0,,3.0,,21.4805,18.0,2.0,12.0,22.0,1.0,120.0,428.0,28.0,277.0,20.0,435.0,181.0,28.0,3.0,,12.0,,13.0,860.0,20.0,,1.0,252.0,9.0,1382.0,4.0,4.0,190.0,24.0,68.0,,386.0,48.0,33.0,,37.0,173.0,1747.0,4.0,13.0,3.0,6.0,452.0,24.0,1.0,0.3533,13.0,31.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45268,Moussa Sissoko,Midfielder,Spurs,6,France,2017-18,0.0,0.0,3.0,70.0,4.0,2.4865,5.0,8.0,1.6325,23.0,14.0,125.0,33.0,1.0,26.0,15.0,143.0,15.0,869.0,1.0,1.0,18.0,2.0,33.0,4.0,2.0,4.0,5.0,1394.0,5.0,17.0,64.0,3.0,34.0,48.0,697.0,,49.0,1.0,15.8265,26.0,1.0,21.0,18.0,4.0,53.0,174.0,8.0,134.0,10.0,218.0,108.0,33.0,2.0,,6.0,1.0,14.0,502.0,15.0,15.0,4.0,101.0,16.0,860.0,6.0,10.0,212.0,17.0,18.0,1.0,280.0,23.0,9.0,,29.0,197.0,1083.0,10.0,9.0,1.0,9.0,228.0,14.0,1.0,2.2537,18.0,35.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
102884,Paulo Gazzaniga,Goalkeeper,Spurs,6,Argentina,2017-18,0.0,0.0,0.0,1.0,,0.0003,,,,,,,1.0,,,1.0,5.0,,22.0,,,,,1.0,1.0,,,,90.0,,,1.0,,,,10.0,,,,0.7383,,3.0,1.0,,,1.0,4.0,,2.0,,14.0,4.0,1.0,,,,,,2.0,,,,1.0,1.0,12.0,,,5.0,,,,4.0,,,,7.0,,31.0,,,,1.0,15.0,,,,5.0,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,3.0,,1.0,9.0,2.0,2.0,3.0,
85971,Son Heung-Min,Forward,Spurs,6,South Korea,2017-18,0.0,0.0,0.0,152.0,4.0,4.2831,19.0,33.0,14.4303,17.0,56.0,124.0,37.0,6.0,41.0,27.0,136.0,46.0,916.0,12.0,7.0,10.0,4.0,16.0,3.0,5.0,4.0,16.0,2309.0,16.0,13.0,103.0,1.0,53.0,100.0,766.0,,178.0,,21.8361,33.0,1.0,9.0,18.0,12.0,139.0,320.0,26.0,255.0,18.0,194.0,84.0,37.0,5.0,5.0,7.0,5.0,43.0,657.0,17.0,47.0,12.0,239.0,3.0,905.0,23.0,35.0,367.0,10.0,58.0,,158.0,15.0,10.0,1.0,14.0,244.0,1402.0,8.0,20.0,7.0,1.0,127.0,7.0,2.0,10.2852,12.0,7.0,,6.0,25.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
80226,Sèrge Aurier,Defender,Spurs,6,Cote d’Ivoire,2017-18,0.0,1.0,1.0,91.0,6.0,1.3448,3.0,6.0,0.8248,48.0,12.0,135.0,17.0,2.0,3.0,16.0,160.0,62.0,776.0,2.0,2.0,1.0,,77.0,6.0,2.0,6.0,2.0,1429.0,2.0,29.0,127.0,2.0,54.0,79.0,590.0,,36.0,30.0,12.1775,13.0,1.0,48.0,12.0,1.0,62.0,31.0,16.0,218.0,19.0,236.0,89.0,17.0,2.0,1.0,21.0,,7.0,363.0,10.0,62.0,1.0,141.0,48.0,769.0,6.0,16.0,308.0,27.0,15.0,1.0,346.0,21.0,31.0,,26.0,163.0,1298.0,157.0,1.0,2.0,9.0,259.0,15.0,2.0,0.8056,25.0,41.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0
199404,Tashan Oakley-Boothe,Midfielder,Spurs,6,England,2017-18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55605,Toby Alderweireld,Defender,Spurs,6,Belgium,2017-18,0.0,0.0,3.0,45.0,2.0,0.3974,1.0,1.0,0.015,19.0,9.0,49.0,14.0,,1.0,13.0,130.0,5.0,915.0,,1.0,1.0,,43.0,5.0,1.0,2.0,,1177.0,,29.0,40.0,2.0,10.0,26.0,674.0,,11.0,3.0,10.78,3.0,10.0,50.0,13.0,,16.0,171.0,1.0,85.0,6.0,352.0,57.0,14.0,1.0,,6.0,,1.0,361.0,11.0,5.0,,42.0,14.0,894.0,8.0,2.0,145.0,13.0,6.0,5.0,340.0,8.0,4.0,,111.0,52.0,1059.0,6.0,,1.0,20.0,426.0,6.0,,0.3999,81.0,35.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54756,Victor Wanyama,Midfielder,Spurs,6,Kenya,2017-18,0.0,0.0,2.0,63.0,,0.447,2.0,3.0,1.3276,30.0,10.0,62.0,18.0,,3.0,8.0,79.0,2.0,617.0,1.0,2.0,10.0,,33.0,1.0,2.0,,,839.0,,15.0,74.0,2.0,17.0,56.0,501.0,,13.0,,9.0466,5.0,,20.0,11.0,,48.0,170.0,9.0,137.0,10.0,190.0,78.0,18.0,2.0,1.0,10.0,,6.0,305.0,9.0,2.0,,104.0,18.0,608.0,7.0,1.0,116.0,20.0,18.0,3.0,171.0,13.0,10.0,,37.0,86.0,787.0,2.0,2.0,2.0,9.0,233.0,8.0,1.0,0.4866,17.0,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62974,Érik Lamela,Midfielder,Spurs,6,Argentina,2017-18,0.0,0.0,4.0,86.0,,1.5824,6.0,6.0,3.2459,23.0,14.0,69.0,25.0,2.0,22.0,7.0,77.0,6.0,446.0,2.0,1.0,18.0,18.0,20.0,,,8.0,4.0,832.0,4.0,14.0,68.0,1.0,22.0,62.0,357.0,8.0,53.0,,11.4052,14.0,,4.0,12.0,5.0,72.0,103.0,16.0,154.0,10.0,80.0,49.0,25.0,,,10.0,2.0,13.0,281.0,11.0,17.0,5.0,134.0,6.0,437.0,8.0,7.0,159.0,13.0,23.0,1.0,129.0,24.0,7.0,8.0,12.0,134.0,655.0,2.0,7.0,1.0,2.0,96.0,16.0,,3.4301,8.0,11.0,,5.0,3.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
