playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,expectedAssists,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,substituteOn,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,ownGoalScored,groundDuelsLost,totalFoulsWon,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,cornersWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,successfulCrossesOpenPlay,blockedShots,iboxTarget,shotsOnTargetInBox,shotsBlockedInBox,lastPlayerTackle,iboxBlocked,shotsOffTargetIncWoodwork,drops,goalAssists,foulWonPenalty,goals,offsides,awayGoals,unsuccessfulLayoffs,homeGoals,rightFootGoals,leftFootGoals,hitWoodwork,handballsConceded,headedGoals,secondGoalAssists,oboxBlocked,shotsBlockedOutsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded
501620,Dante Cassanova,Defender,Spurs,6,Jamaica,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445044,Dejan Kulusevski,Midfielder,Spurs,6,Sweden,2024-25,0.0,0.0,3.0,3.9259,,45.0,,136.0,32.0,27.0,148.0,789.0,,,26.0,5.0,2391.0,131.0,4.0,71.0,121.0,627.0,,40.7969,61.0,,9.0,41.0,104.0,,0.0,368.0,,216.0,121.0,32.0,,22.0,487.0,37.0,342.0,10.0,,737.0,467.0,23.0,,,255.0,14.0,1424.0,,166.0,,12.0,23.0,237.0,18.0,10.0,5.1838,28.0,11.0,15.0,56.0,5.0,62.0,2.0,12.0,16.0,5.0,180.0,1.0,1.0,,221.0,38.0,29.0,2.0,71.0,77.0,145.0,41.0,38.0,5.0,48.0,13.0,21.0,,214.0,5.0,5.0,18.0,4.2327,7.0,19.0,9.0,9.0,15.0,,15.0,10.0,,4.0,,7.0,5.0,4.0,3.0,3.0,,7.0,,3.0,,1.0,4.0,4.0,,,,,,,,,
487053,Destiny Udogie,Defender,Spurs,6,Italy,2024-25,0.0,0.0,2.0,1.202,,75.0,,103.0,25.0,24.0,112.0,953.0,,,26.0,,1931.0,139.0,4.0,68.0,126.0,829.0,,38.7844,15.0,1.0,28.0,35.0,289.0,,0.0,230.0,,371.0,111.0,25.0,,28.0,474.0,31.0,204.0,13.0,,925.0,216.0,47.0,,,103.0,12.0,1468.0,7.0,371.0,,9.0,46.0,91.0,1.0,1.0,0.4531,2.0,,4.0,15.0,1.0,,,4.0,13.0,,52.0,15.0,3.0,1.0,78.0,38.0,34.0,,16.0,15.0,35.0,9.0,13.0,6.0,29.0,22.0,,1.0,190.0,127.0,10.0,15.0,0.3003,4.0,3.0,1.0,1.0,3.0,,3.0,1.0,,1.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,
232859,Djed Spence,Defender,Spurs,6,England,2024-25,0.0,1.0,2.0,1.3635,,47.0,,102.0,25.0,19.0,129.0,979.0,,,35.0,2.0,1790.0,129.0,3.0,38.0,108.0,837.0,,35.5518,9.0,1.0,56.0,39.0,267.0,,0.0,233.0,,341.0,109.0,25.0,,13.0,411.0,36.0,198.0,21.0,,949.0,264.0,34.0,,,122.0,13.0,1528.0,14.0,448.0,,27.0,48.0,104.0,3.0,3.0,1.2027,7.0,2.0,9.0,16.0,6.0,,1.0,9.0,14.0,,25.0,20.0,1.0,1.0,90.0,23.0,19.0,1.0,31.0,16.0,64.0,10.0,38.0,9.0,21.0,21.0,,1.0,249.0,133.0,1.0,12.0,0.5592,9.0,3.0,1.0,1.0,,1.0,,4.0,,2.0,,1.0,2.0,1.0,,0.0,1.0,,,2.0,,,3.0,3.0,1.0,,,,,,,,
154566,Dominic Solanke,Forward,Spurs,6,England,2024-25,0.0,0.0,0.0,1.1533,,18.0,,97.0,27.0,25.0,101.0,353.0,,,107.0,2.0,2206.0,117.0,3.0,26.0,71.0,241.0,,45.2662,11.0,1.0,23.0,43.0,84.0,,1.0,305.0,,103.0,38.0,27.0,,7.0,164.0,40.0,198.0,46.0,,317.0,264.0,11.0,,,69.0,11.0,750.0,,89.0,,4.0,28.0,188.0,26.0,7.0,9.0033,44.0,3.0,19.0,3.0,2.0,,1.0,1.0,61.0,,117.0,,2.0,1.0,127.0,36.0,11.0,1.0,31.0,3.0,82.0,18.0,17.0,9.0,36.0,1.0,,,97.0,2.0,7.0,16.0,10.973,1.0,16.0,16.0,16.0,14.0,,14.0,18.0,,3.0,,9.0,5.0,2.0,7.0,7.0,5.0,2.0,,2.0,2.0,,2.0,2.0,,1.0,1.0,,,,,,
40383,Fraser Forster,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,0.0014,4.0,,7.0,6.0,7.0,7.0,29.0,167.0,56.0,1.0,1.0,1.0,630.0,2.0,2.0,,1.0,123.0,,16.8969,,7.0,7.0,15.0,45.0,29.0,0.0,3.0,,62.0,34.0,7.0,1.0,,3.0,13.0,2.0,1.0,85.0,93.0,31.0,,1.0,9.0,60.0,15.0,241.0,12.0,135.0,20.0,23.0,16.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
184254,Guglielmo Vicario,Goalkeeper,Spurs,6,Italy,2024-25,0.0,0.0,1.0,0.008,25.0,,15.0,19.0,24.0,24.0,106.0,754.0,65.0,,10.0,4.0,2160.0,12.0,3.0,2.0,2.0,593.0,19.0,37.5949,,11.0,33.0,37.0,236.0,68.0,0.0,12.0,2.0,294.0,174.0,24.0,1.0,,22.0,34.0,2.0,10.0,177.0,647.0,110.0,,8.0,24.0,224.0,55.0,1016.0,61.0,626.0,52.0,87.0,48.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
172780,James Maddison,Midfielder,Spurs,6,England,2024-25,0.0,0.0,6.0,5.9089,,31.0,,114.0,31.0,21.0,152.0,1147.0,,,13.0,,1816.0,133.0,1.0,26.0,128.0,954.0,,35.9564,34.0,,17.0,32.0,360.0,,3.0,251.0,,360.0,76.0,31.0,,12.0,673.0,31.0,238.0,5.0,,1082.0,318.0,19.0,,,191.0,41.0,1583.0,5.0,344.0,,38.0,27.0,118.0,17.0,1.0,6.5752,28.0,12.0,50.0,27.0,10.0,59.0,3.0,22.0,8.0,10.0,85.0,1.0,1.0,,110.0,64.0,11.0,3.0,34.0,76.0,59.0,14.0,33.0,4.0,32.0,12.0,35.0,,236.0,4.0,20.0,17.0,5.8325,9.0,11.0,5.0,5.0,6.0,,6.0,11.0,,7.0,,9.0,4.0,5.0,3.0,4.0,6.0,3.0,1.0,,,,5.0,5.0,,,,,1.0,6.0,6.0,0.6137,
135720,Kevin Danso,Defender,Spurs,6,Austria,2024-25,0.0,0.0,0.0,0.1295,,7.0,,45.0,10.0,9.0,75.0,554.0,4.0,,33.0,,843.0,43.0,2.0,9.0,22.0,461.0,,19.2089,2.0,3.0,70.0,18.0,159.0,,0.0,73.0,,178.0,27.0,10.0,,2.0,120.0,16.0,40.0,21.0,4.0,533.0,88.0,5.0,,,189.0,18.0,699.0,19.0,360.0,,30.0,39.0,30.0,3.0,1.0,0.1235,7.0,,,,1.0,,,1.0,12.0,,9.0,,1.0,,18.0,13.0,1.0,,1.0,,4.0,2.0,2.0,14.0,9.0,6.0,,1.0,28.0,,1.0,4.0,0.4098,1.0,,3.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
570526,Lucas Bergvall,Midfielder,Spurs,6,Sweden,2024-25,0.0,0.0,3.0,0.8216,,39.0,,64.0,27.0,11.0,78.0,688.0,,,17.0,1.0,1206.0,86.0,2.0,21.0,77.0,581.0,,20.9436,10.0,1.0,21.0,25.0,213.0,,0.0,167.0,,134.0,73.0,27.0,,20.0,332.0,23.0,150.0,9.0,,664.0,152.0,19.0,,,189.0,29.0,959.0,4.0,287.0,,14.0,25.0,81.0,2.0,2.0,0.2099,7.0,,20.0,8.0,16.0,8.0,,9.0,8.0,5.0,23.0,,1.0,,73.0,17.0,10.0,,20.0,12.0,39.0,4.0,21.0,8.0,20.0,24.0,2.0,,152.0,10.0,5.0,11.0,0.697,3.0,5.0,2.0,2.0,5.0,,5.0,5.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
611920,Malachi Hardy,Defender,Spurs,6,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511499,Mathys Tel,Forward,Spurs,6,France,2024-25,0.0,0.0,2.0,1.5058,,16.0,,47.0,13.0,11.0,52.0,223.0,,,11.0,1.0,913.0,51.0,2.0,19.0,47.0,161.0,,19.7525,13.0,1.0,8.0,20.0,89.0,,0.0,126.0,,48.0,38.0,13.0,,10.0,123.0,18.0,115.0,4.0,,219.0,160.0,6.0,,,22.0,10.0,453.0,4.0,55.0,,5.0,14.0,75.0,9.0,5.0,3.1945,14.0,2.0,9.0,19.0,2.0,8.0,2.0,7.0,7.0,2.0,40.0,,,,68.0,16.0,7.0,2.0,31.0,28.0,46.0,5.0,15.0,1.0,14.0,2.0,6.0,,64.0,7.0,5.0,6.0,2.9788,5.0,9.0,5.0,5.0,9.0,,9.0,5.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,0.044,
491279,Micky van de Ven,Defender,Spurs,6,Netherlands,2024-25,0.0,0.0,4.0,0.6969,,10.0,,43.0,13.0,12.0,72.0,797.0,21.0,,39.0,1.0,1018.0,42.0,2.0,9.0,23.0,706.0,,19.1388,,1.0,38.0,17.0,331.0,,0.0,87.0,,260.0,63.0,13.0,,4.0,247.0,15.0,48.0,19.0,21.0,758.0,87.0,6.0,,,157.0,19.0,916.0,19.0,478.0,,29.0,32.0,45.0,2.0,,0.8457,5.0,,,,1.0,,,,20.0,,9.0,,1.0,,25.0,9.0,4.0,,4.0,,9.0,,4.0,8.0,10.0,10.0,,,49.0,4.0,5.0,7.0,0.5661,,1.0,2.0,2.0,1.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
499721,Mikey Moore,Forward,Spurs,6,England,2024-25,0.0,0.0,0.0,0.5568,,2.0,,13.0,10.0,3.0,14.0,78.0,,,7.0,,361.0,12.0,,7.0,11.0,63.0,,7.1358,2.0,,4.0,5.0,15.0,,0.0,45.0,,25.0,11.0,10.0,,1.0,45.0,5.0,38.0,1.0,,75.0,63.0,1.0,,,8.0,1.0,155.0,,20.0,,1.0,,33.0,1.0,4.0,,2.0,,1.0,12.0,7.0,6.0,,1.0,6.0,,14.0,,,,27.0,7.0,2.0,,13.0,15.0,20.0,7.0,2.0,,3.0,1.0,3.0,,30.0,2.0,3.0,3.0,0.2006,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,
482442,Pape Matar Sarr,Midfielder,Spurs,6,Senegal,2024-25,0.0,0.0,6.0,0.7938,,49.0,,107.0,36.0,22.0,124.0,999.0,,,79.0,1.0,1913.0,129.0,3.0,36.0,95.0,860.0,,38.9713,13.0,1.0,24.0,38.0,282.0,,0.0,258.0,,246.0,115.0,36.0,,13.0,488.0,35.0,179.0,34.0,,985.0,210.0,36.0,,,281.0,15.0,1342.0,9.0,389.0,,17.0,43.0,129.0,13.0,3.0,2.3273,27.0,1.0,21.0,12.0,14.0,,10.0,2.0,45.0,,32.0,,2.0,,84.0,35.0,16.0,10.0,16.0,12.0,38.0,7.0,11.0,10.0,34.0,30.0,,,190.0,12.0,16.0,19.0,3.7171,2.0,7.0,,,4.0,,4.0,14.0,,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,1.0
441164,Pedro Porro,Defender,Spurs,6,Spain,2024-25,0.0,0.0,5.0,4.6365,,66.0,,226.0,33.0,28.0,345.0,1440.0,,,35.0,5.0,2608.0,125.0,5.0,102.0,113.0,1011.0,,51.3047,51.0,11.0,73.0,47.0,101.0,,0.0,248.0,,620.0,152.0,33.0,,17.0,661.0,42.0,213.0,12.0,,1397.0,577.0,49.0,,,475.0,84.0,2333.0,36.0,494.0,,119.0,104.0,123.0,8.0,3.0,1.8439,27.0,4.0,10.0,99.0,5.0,53.0,5.0,60.0,23.0,20.0,33.0,19.0,3.0,,100.0,33.0,27.0,5.0,24.0,136.0,42.0,30.0,14.0,17.0,25.0,36.0,28.0,,244.0,230.0,4.0,16.0,1.5961,34.0,12.0,1.0,1.0,1.0,1.0,1.0,19.0,,6.0,,2.0,1.0,2.0,1.0,0.0,1.0,,3.0,,1.0,,11.0,11.0,,,,,,4.0,4.0,0.2198,
493125,Radu Dragusin,Defender,Spurs,6,Romania,2024-25,0.0,0.0,1.0,0.1558,,10.0,,62.0,16.0,14.0,124.0,836.0,4.0,,57.0,2.0,1251.0,53.0,3.0,11.0,19.0,687.0,,29.2539,4.0,5.0,46.0,29.0,180.0,,0.0,89.0,,342.0,48.0,16.0,,4.0,232.0,26.0,32.0,34.0,4.0,792.0,134.0,6.0,,,271.0,25.0,984.0,25.0,481.0,,62.0,52.0,36.0,1.0,,0.0105,5.0,1.0,1.0,,2.0,,,1.0,23.0,,12.0,,2.0,,13.0,10.0,6.0,,,,2.0,2.0,,16.0,6.0,15.0,,,43.0,3.0,3.0,1.0,0.1241,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
212319,Richarlison,Forward,Spurs,6,Brazil,2024-25,0.0,0.0,2.0,0.608,,5.0,,35.0,15.0,4.0,36.0,96.0,,,33.0,,500.0,29.0,3.0,6.0,19.0,58.0,,6.9354,3.0,,8.0,9.0,25.0,,0.0,84.0,,30.0,11.0,15.0,,2.0,28.0,6.0,51.0,10.0,,90.0,73.0,3.0,,,17.0,2.0,194.0,,34.0,,1.0,14.0,55.0,7.0,1.0,3.9269,15.0,,4.0,5.0,11.0,,,2.0,23.0,,30.0,,1.0,,32.0,13.0,,,14.0,5.0,22.0,,1.0,1.0,7.0,,,,24.0,,4.0,4.0,3.7163,2.0,2.0,3.0,3.0,2.0,,2.0,8.0,,1.0,,4.0,3.0,2.0,2.0,2.0,,1.0,,,3.0,,,,,,,,,,,,
202993,Rodrigo Bentancur,Midfielder,Spurs,6,Uruguay,2024-25,0.0,0.0,9.0,0.9959,,40.0,,110.0,26.0,21.0,126.0,1068.0,,,68.0,2.0,1653.0,95.0,3.0,36.0,59.0,919.0,,31.2138,10.0,3.0,37.0,26.0,296.0,,0.0,208.0,,268.0,121.0,26.0,,18.0,488.0,23.0,140.0,36.0,,1032.0,177.0,22.0,,,337.0,23.0,1362.0,6.0,456.0,,16.0,43.0,113.0,6.0,,1.918,13.0,4.0,21.0,2.0,5.0,,,2.0,32.0,,26.0,,,,81.0,10.0,17.0,,8.0,2.0,28.0,4.0,9.0,8.0,34.0,40.0,,,167.0,2.0,14.0,24.0,1.3272,2.0,9.0,4.0,4.0,4.0,,4.0,7.0,,,,2.0,1.0,0.0,,2.0,,,,,2.0,,5.0,5.0,,,,,,,,,
199249,Sergio Reguilón,Defender,Spurs,6,Spain,2024-25,0.0,0.0,2.0,0.2504,,4.0,,21.0,4.0,1.0,31.0,107.0,,,7.0,,195.0,17.0,,11.0,12.0,75.0,,3.6735,1.0,,6.0,3.0,31.0,,0.0,26.0,,46.0,14.0,4.0,,1.0,46.0,3.0,19.0,5.0,,106.0,47.0,3.0,,,10.0,1.0,177.0,8.0,32.0,,10.0,16.0,9.0,,,,1.0,,1.0,8.0,3.0,2.0,,2.0,2.0,,3.0,1.0,,,7.0,6.0,7.0,,1.0,10.0,2.0,2.0,2.0,,2.0,4.0,2.0,,20.0,15.0,1.0,1.0,0.1172,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0462,
85971,Son Heung-Min,Forward,Spurs,6,South Korea,2024-25,0.0,0.0,1.0,5.1313,,17.0,,126.0,30.0,24.0,133.0,833.0,,,18.0,2.0,2116.0,80.0,3.0,37.0,74.0,684.0,,37.5618,41.0,,16.0,35.0,305.0,,0.0,193.0,,192.0,85.0,30.0,,8.0,523.0,32.0,175.0,6.0,,813.0,295.0,9.0,,,62.0,16.0,1217.0,1.0,195.0,,7.0,32.0,113.0,26.0,2.0,8.5554,39.0,4.0,33.0,31.0,6.0,38.0,5.0,18.0,12.0,5.0,131.0,,2.0,,101.0,28.0,11.0,5.0,41.0,60.0,73.0,29.0,29.0,,6.0,5.0,25.0,,274.0,12.0,13.0,3.0,7.3528,9.0,18.0,14.0,14.0,9.0,,9.0,13.0,,9.0,1.0,7.0,12.0,2.0,2.0,5.0,4.0,3.0,4.0,,,,9.0,9.0,,2.0,1.0,,,1.0,1.0,0.0811,
