matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
919099,21.0,2017-12-30 15:00:00,36,Brighton,Away,221.0,21.0,5.0,6.0,1.0,3.0,,181.0,2.0,,,14.0,25.0,53.0,396.0,,,13.0,28.0,31.0,2.0,2.0,,1.0,1.0,,,,,5.0,,,,,,,,8.0,4.0,7.0,6.0,4.0,,92.0,80.0,1.0,1.0,,3.0,20.0,2.0,12.0,,,6.0,12.0,3.0,,8.0,2.0,62.0,64.0,3.0,37.0,25.0,,,66.0,10.0,10.0,,2.0,1.0,1.0,187.0,,,,,,7.0,,,,2.0,,,,,25.0,,10.0,10.0,2.0,,113.0,100.0,51.0,3.0,,3.0,1.0,3.0,482.0,,,4.0,1.0,,88.0,84.0,26.0,,,,,,159.0,159.0,1.0,41.0,31.0,54.7,,,,,20.0,0.0,,,,113.0,2.0,,2.0,1.0,,5.0,,1.0,73.0,386.0,9.0,4.0,251.0,33.0,37.0,14.0,6.0,22.0,16.0,,109.0,15.0,276.0,2.0,,43.0,26.0,100.0,2.0,505.0,,0.0,10.0,13.0,,21.0,2.0,702.0,15.0,11.0,10.0,6.0,10.0,0.0
919104,22.0,2018-01-01 12:30:00,36,Brighton,Home,155.0,13.0,,3.0,3.0,,,148.0,5.0,,4.0,8.0,4.0,32.0,300.0,,2.0,17.0,16.0,25.0,9.0,,1.0,,,,,,,13.0,,,,,,,,7.0,15.0,11.0,10.0,5.0,,55.0,59.0,4.0,2.0,2.0,2.0,17.0,6.0,17.0,,,5.0,13.0,2.0,,2.0,3.0,52.0,69.0,2.0,35.0,16.0,,,45.0,13.0,9.0,1.0,,,,157.0,2.0,,1.0,2.0,,10.0,,,2.0,,,,,,16.0,,12.0,12.0,2.0,4.0,86.0,71.0,37.0,12.0,1.0,3.0,8.0,6.0,371.0,,,13.0,2.0,,67.0,49.0,35.0,,,,,,136.0,136.0,2.0,26.0,26.0,49.1,,2.0,,2.0,17.0,0.0,,,,96.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,2.0,71.0,286.0,8.0,11.0,172.0,28.0,35.0,16.0,5.0,20.0,15.0,1.0,115.0,14.0,242.0,,,25.0,6.0,68.0,1.0,394.0,,0.0,15.0,23.0,5.0,21.0,2.0,613.0,32.0,12.0,12.0,5.0,10.0,0.0
919122,23.0,2018-01-13 15:00:00,36,Brighton,Away,152.0,19.0,2.0,4.0,2.0,3.0,,200.0,8.0,,6.0,5.0,8.0,45.0,348.0,,,10.0,23.0,20.0,7.0,1.0,,,,,,,,8.0,,,,,,,2.0,7.0,8.0,7.0,7.0,6.0,,61.0,63.0,,,,4.0,18.0,5.0,9.0,,1.0,6.0,7.0,9.0,,5.0,,54.0,48.0,4.0,35.0,18.0,,1.0,77.0,15.0,8.0,,2.0,2.0,,183.0,,,,,,11.0,,,,4.0,,,,2.0,18.0,,7.0,7.0,,6.0,102.0,87.0,48.0,10.0,,5.0,3.0,1.0,423.0,,,5.0,1.0,,66.0,60.0,33.0,,,,,,155.0,155.0,3.0,29.0,22.0,55.9,,,,,18.0,0.0,,,,104.0,1.0,1.0,2.0,,,7.0,,3.0,125.0,331.0,7.0,8.0,174.0,33.0,35.0,7.0,6.0,23.0,18.0,,176.0,14.0,299.0,4.0,,29.0,9.0,86.0,2.0,450.0,1.0,0.0,13.0,17.0,,20.0,0.0,638.0,23.0,12.0,3.0,6.0,13.0,0.0
919124,24.0,2018-01-20 12:30:00,36,Brighton,Home,145.0,19.0,2.0,6.0,4.0,2.0,,148.0,1.0,,3.0,4.0,8.0,34.0,287.0,,,21.0,12.0,13.0,6.0,1.0,,,,,,,,8.0,,,,,,1.0,1.0,8.0,7.0,7.0,7.0,3.0,,56.0,58.0,1.0,1.0,,3.0,22.0,2.0,18.0,,2.0,5.0,17.0,7.0,,9.0,3.0,55.0,37.0,3.0,14.0,6.0,,1.0,53.0,12.0,5.0,,2.0,,,130.0,,,,,,5.0,,,,,,,,,6.0,1.0,13.0,13.0,1.0,3.0,80.0,60.0,38.0,3.0,,3.0,4.0,3.0,348.0,,,3.0,1.0,,46.0,60.0,34.0,,,,,,134.0,134.0,4.0,23.0,27.0,41.7,1.0,,,,22.0,0.0,,,,96.0,2.0,4.0,6.0,,,5.0,,3.0,77.0,279.0,7.0,7.0,170.0,38.0,14.0,12.0,5.0,29.0,24.0,,116.0,6.0,221.0,,,13.0,8.0,64.0,4.0,362.0,1.0,0.0,10.0,11.0,2.0,23.0,3.0,543.0,26.0,16.0,8.0,5.0,8.0,0.0
919140,25.0,2018-01-31 19:45:00,36,Brighton,Away,82.0,14.0,,1.0,1.0,8.0,,134.0,9.0,,,10.0,4.0,40.0,215.0,,,8.0,18.0,39.0,4.0,,,,,,,,,7.0,1.0,,,,,,1.0,3.0,7.0,11.0,5.0,4.0,,43.0,64.0,,,1.0,7.0,24.0,3.0,16.0,,,2.0,7.0,4.0,,9.0,1.0,55.0,80.0,7.0,35.0,22.0,,,63.0,10.0,8.0,1.0,2.0,,,146.0,,,,,,16.0,,,,,,,,1.0,22.0,,16.0,16.0,3.0,1.0,56.0,70.0,37.0,7.0,,3.0,1.0,2.0,283.0,,,6.0,1.0,,72.0,54.0,20.0,,,,,1.0,153.0,153.0,2.0,33.0,18.0,34.2,,2.0,,,24.0,0.0,,,,70.0,,2.0,2.0,,,4.0,,2.0,76.0,196.0,9.0,4.0,113.0,33.0,35.0,16.0,2.0,13.0,11.0,,115.0,16.0,215.0,1.0,,28.0,5.0,73.0,4.0,315.0,,0.0,9.0,20.0,,14.0,1.0,524.0,11.0,17.0,13.0,2.0,9.0,0.0
919145,26.0,2018-02-03 15:00:00,36,Brighton,Home,132.0,15.0,1.0,7.0,6.0,3.0,,213.0,2.0,,2.0,9.0,11.0,37.0,338.0,,1.0,28.0,28.0,24.0,13.0,1.0,,,,,,,1.0,17.0,,,,,,,1.0,4.0,4.0,,14.0,7.0,,72.0,63.0,1.0,1.0,1.0,3.0,19.0,5.0,11.0,,1.0,4.0,10.0,7.0,,11.0,,66.0,45.0,3.0,15.0,8.0,,,71.0,11.0,7.0,2.0,,,,175.0,2.0,,1.0,2.0,,5.0,,,2.0,,,,,1.0,8.0,,6.0,6.0,,2.0,98.0,89.0,40.0,1.0,1.0,7.0,9.0,5.0,432.0,,,1.0,1.0,,120.0,51.0,32.0,,,,,,174.0,174.0,3.0,24.0,30.0,54.4,,,,,19.0,0.0,,,,107.0,,,,,,11.0,,3.0,111.0,328.0,6.0,16.0,155.0,35.0,15.0,15.0,4.0,21.0,17.0,,169.0,14.0,318.0,,,28.0,11.0,79.0,3.0,452.0,,0.0,21.0,8.0,1.0,40.0,3.0,635.0,25.0,13.0,9.0,4.0,5.0,0.0
919159,27.0,2018-02-10 15:00:00,36,Brighton,Away,102.0,11.0,2.0,3.0,1.0,2.0,,136.0,7.0,,1.0,7.0,10.0,34.0,235.0,,,12.0,31.0,40.0,10.0,2.0,,,,,,,,10.0,,,,,,,1.0,6.0,6.0,9.0,9.0,5.0,,45.0,66.0,1.0,1.0,,3.0,15.0,1.0,12.0,1.0,,4.0,4.0,4.0,,7.0,1.0,62.0,81.0,3.0,46.0,30.0,,,53.0,10.0,6.0,,,1.0,,172.0,1.0,,1.0,1.0,,13.0,,,1.0,,,,,,30.0,,17.0,17.0,3.0,1.0,83.0,77.0,28.0,7.0,1.0,7.0,6.0,6.0,337.0,,,7.0,3.0,,59.0,56.0,26.0,,1.0,1.0,1.0,,176.0,176.0,6.0,37.0,15.0,42.9,,2.0,,1.0,15.0,0.0,,,,65.0,2.0,,1.0,1.0,,7.0,,3.0,89.0,224.0,7.0,13.0,145.0,22.0,46.0,12.0,3.0,12.0,9.0,,133.0,15.0,232.0,,,41.0,12.0,85.0,3.0,365.0,,0.0,14.0,28.0,2.0,19.0,0.0,576.0,22.0,15.0,10.0,4.0,21.0,0.0
919165,28.0,2018-02-24 15:00:00,36,Brighton,Home,153.0,21.0,2.0,3.0,1.0,7.0,,159.0,8.0,,1.0,7.0,3.0,29.0,309.0,2.0,2.0,10.0,12.0,21.0,8.0,1.0,,,,1.0,,,,13.0,1.0,,,1.0,,,,9.0,4.0,8.0,10.0,6.0,,57.0,75.0,3.0,,4.0,1.0,15.0,2.0,8.0,,,3.0,5.0,3.0,,10.0,1.0,54.0,57.0,1.0,25.0,12.0,,,45.0,17.0,4.0,2.0,1.0,,,178.0,3.0,,2.0,3.0,,11.0,,,3.0,,,,,1.0,12.0,1.0,6.0,6.0,,1.0,89.0,83.0,45.0,5.0,1.0,8.0,4.0,5.0,389.0,,,4.0,1.0,1.0,90.0,27.0,24.0,,,,,1.0,141.0,141.0,4.0,34.0,35.0,47.8,1.0,,,1.0,15.0,0.0,,,,84.0,,1.0,2.0,1.0,,9.0,,3.0,79.0,296.0,4.0,12.0,180.0,40.0,25.0,18.0,2.0,10.0,8.0,,115.0,15.0,238.0,,,30.0,3.0,68.0,3.0,408.0,2.0,0.0,16.0,24.0,3.0,12.0,1.0,576.0,30.0,9.0,8.0,3.0,11.0,0.0
919173,29.0,2018-03-04 13:30:00,36,Brighton,Home,93.0,13.0,3.0,5.0,2.0,4.0,,120.0,3.0,1.0,,4.0,5.0,27.0,208.0,,1.0,9.0,21.0,18.0,7.0,2.0,,,,,,,,7.0,,,,,,,1.0,4.0,9.0,6.0,8.0,5.0,,44.0,72.0,2.0,,2.0,1.0,21.0,2.0,16.0,,2.0,6.0,7.0,3.0,1.0,7.0,3.0,57.0,58.0,1.0,38.0,17.0,,,56.0,13.0,11.0,1.0,1.0,1.0,,139.0,2.0,,2.0,1.0,1.0,5.0,,,1.0,1.0,,,,1.0,17.0,,13.0,13.0,5.0,,50.0,65.0,30.0,11.0,,4.0,7.0,6.0,263.0,,,6.0,3.0,,72.0,37.0,23.0,,,,,,130.0,130.0,5.0,37.0,22.0,31.9,,,,1.0,21.0,0.0,,,,54.0,4.0,2.0,6.0,,,5.0,,3.0,70.0,197.0,12.0,11.0,108.0,28.0,38.0,11.0,5.0,16.0,11.0,,110.0,9.0,195.0,1.0,1.0,18.0,6.0,59.0,6.0,287.0,1.0,0.0,13.0,21.0,2.0,16.0,3.0,494.0,20.0,14.0,8.0,6.0,12.0,0.0
919186,30.0,2018-03-10 15:00:00,36,Brighton,Away,104.0,9.0,,1.0,1.0,1.0,,87.0,4.0,,4.0,6.0,,24.0,190.0,,,10.0,16.0,20.0,5.0,,,,,1.0,1.0,,,7.0,,,,,,,1.0,8.0,8.0,6.0,3.0,7.0,,47.0,47.0,,,,5.0,11.0,1.0,7.0,,,3.0,6.0,3.0,,9.0,1.0,46.0,46.0,5.0,35.0,15.0,,,53.0,14.0,10.0,,1.0,,,133.0,,,,,,13.0,,,,,,,,,15.0,,8.0,8.0,,4.0,49.0,72.0,27.0,10.0,,2.0,3.0,4.0,270.0,,,3.0,1.0,1.0,48.0,29.0,20.0,,1.0,1.0,1.0,,149.0,149.0,4.0,21.0,12.0,41.0,,,,1.0,11.0,0.0,,,,73.0,2.0,,2.0,,,5.0,,3.0,46.0,178.0,6.0,5.0,130.0,26.0,35.0,2.0,2.0,11.0,9.0,,98.0,15.0,183.0,,,23.0,2.0,66.0,1.0,302.0,,1.0,10.0,14.0,,18.0,1.0,459.0,10.0,8.0,2.0,3.0,9.0,0.0
919198,31.0,2018-05-09 20:00:00,36,Brighton,Away,166.0,13.0,,1.0,1.0,4.0,,75.0,5.0,,,5.0,6.0,26.0,240.0,,,12.0,21.0,10.0,3.0,1.0,,,,,,,,5.0,,,,,,,1.0,4.0,12.0,7.0,4.0,2.0,,55.0,52.0,1.0,1.0,1.0,1.0,4.0,,15.0,,,3.0,5.0,1.0,,7.0,,58.0,33.0,1.0,25.0,12.0,,,36.0,7.0,5.0,1.0,,,,125.0,1.0,,1.0,1.0,,11.0,,,1.0,,,,,,12.0,,16.0,16.0,4.0,,62.0,55.0,24.0,4.0,,2.0,3.0,3.0,275.0,,,4.0,2.0,,18.0,57.0,16.0,,,,,,112.0,112.0,,43.0,3.0,26.2,,,,,4.0,0.0,,,,59.0,3.0,1.0,4.0,1.0,,3.0,,3.0,27.0,224.0,2.0,5.0,187.0,25.0,25.0,12.0,3.0,9.0,6.0,,43.0,8.0,123.0,,,21.0,7.0,56.0,2.0,301.0,,0.0,6.0,14.0,1.0,16.0,1.0,454.0,7.0,20.0,4.0,3.0,12.0,0.0
919204,32.0,2018-03-31 15:00:00,36,Brighton,Home,139.0,12.0,1.0,4.0,3.0,4.0,1.0,138.0,2.0,,3.0,5.0,2.0,30.0,273.0,,1.0,23.0,21.0,15.0,9.0,1.0,,1.0,1.0,,,,1.0,10.0,,,1.0,,,,2.0,7.0,5.0,1.0,9.0,6.0,,47.0,71.0,2.0,3.0,,3.0,21.0,5.0,7.0,,,6.0,9.0,9.0,,7.0,2.0,53.0,51.0,3.0,21.0,14.0,,,67.0,11.0,13.0,,4.0,2.0,1.0,168.0,,,,,,3.0,,,,2.0,,,,,14.0,,12.0,12.0,1.0,3.0,86.0,73.0,38.0,1.0,,5.0,5.0,3.0,353.0,,,,,,74.0,61.0,25.0,,,,,1.0,162.0,162.0,6.0,30.0,27.0,46.4,,,,,21.0,0.0,,,,73.0,2.0,,2.0,1.0,,7.0,,2.0,61.0,265.0,2.0,11.0,161.0,33.0,21.0,19.0,5.0,25.0,20.0,,119.0,9.0,238.0,2.0,,21.0,3.0,70.0,6.0,374.0,,0.0,15.0,11.0,2.0,31.0,2.0,574.0,21.0,12.0,12.0,6.0,6.0,0.0
919215,33.0,2018-04-07 15:00:00,36,Brighton,Home,104.0,19.0,4.0,8.0,4.0,6.0,1.0,138.0,5.0,,6.0,7.0,9.0,32.0,234.0,,3.0,20.0,34.0,34.0,9.0,3.0,,,,,,,2.0,9.0,,,,,,,1.0,6.0,8.0,7.0,8.0,5.0,,48.0,66.0,4.0,4.0,,1.0,14.0,3.0,10.0,,,5.0,7.0,1.0,,12.0,2.0,74.0,67.0,1.0,30.0,14.0,1.0,,65.0,13.0,7.0,,1.0,2.0,,162.0,,,,,,10.0,,,,,,,,,14.0,1.0,8.0,8.0,1.0,6.0,64.0,80.0,37.0,3.0,,6.0,6.0,4.0,337.0,,,5.0,1.0,,73.0,64.0,24.0,,,,,,176.0,176.0,3.0,31.0,22.0,40.8,,2.0,,1.0,14.0,0.0,,,,86.0,1.0,3.0,4.0,1.0,,6.0,,2.0,70.0,223.0,5.0,13.0,132.0,36.0,30.0,16.0,5.0,15.0,10.0,,130.0,15.0,243.0,,,27.0,9.0,76.0,3.0,360.0,,1.0,13.0,17.0,3.0,26.0,1.0,553.0,23.0,14.0,9.0,5.0,12.0,0.0
919224,34.0,2018-04-14 15:00:00,36,Brighton,Away,129.0,16.0,4.0,8.0,4.0,3.0,,128.0,5.0,,2.0,9.0,3.0,36.0,249.0,,,24.0,19.0,20.0,6.0,3.0,,,,,,,,8.0,,,,,,,,10.0,7.0,8.0,10.0,2.0,,54.0,61.0,2.0,1.0,1.0,1.0,13.0,3.0,12.0,1.0,1.0,6.0,13.0,9.0,,8.0,3.0,58.0,52.0,1.0,27.0,19.0,,,76.0,16.0,10.0,2.0,1.0,2.0,,147.0,2.0,,1.0,1.0,1.0,9.0,,,1.0,,,,,,19.0,,8.0,8.0,3.0,2.0,80.0,84.0,37.0,5.0,,6.0,5.0,3.0,319.0,,,6.0,1.0,,72.0,65.0,37.0,,,,,,155.0,155.0,6.0,31.0,18.0,49.8,,,,,13.0,0.0,,,,66.0,2.0,3.0,4.0,2.0,,6.0,1.0,3.0,69.0,230.0,2.0,12.0,144.0,35.0,27.0,12.0,6.0,30.0,24.0,,128.0,13.0,233.0,,,34.0,3.0,80.0,1.0,347.0,,0.0,12.0,14.0,,30.0,2.0,542.0,19.0,15.0,8.0,6.0,6.0,0.0
919235,35.0,2018-04-17 19:45:00,36,Brighton,Home,146.0,14.0,1.0,2.0,1.0,2.0,,107.0,2.0,,1.0,5.0,10.0,23.0,251.0,,,16.0,19.0,15.0,5.0,1.0,,,,,,,,5.0,1.0,,,,,,,5.0,7.0,9.0,5.0,3.0,,71.0,74.0,,,1.0,3.0,18.0,1.0,13.0,,,3.0,9.0,2.0,,7.0,2.0,47.0,52.0,3.0,29.0,14.0,1.0,,44.0,6.0,5.0,1.0,1.0,,,166.0,,,,,,8.0,,,,2.0,,,,1.0,14.0,,19.0,19.0,3.0,1.0,54.0,70.0,30.0,5.0,,1.0,5.0,5.0,333.0,,,5.0,,,66.0,47.0,20.0,,,,,1.0,151.0,151.0,4.0,41.0,17.0,35.9,,,1.0,,18.0,0.0,,,,66.0,3.0,2.0,5.0,1.0,,2.0,1.0,2.0,51.0,241.0,7.0,6.0,180.0,29.0,29.0,13.0,3.0,14.0,11.0,,85.0,10.0,191.0,2.0,,22.0,12.0,62.0,,357.0,,0.0,8.0,22.0,,26.0,1.0,550.0,10.0,13.0,10.0,3.0,11.0,0.0
919243,36.0,2018-04-28 15:00:00,36,Brighton,Away,133.0,8.0,1.0,1.0,,6.0,,189.0,2.0,,2.0,10.0,13.0,31.0,321.0,,,17.0,22.0,33.0,9.0,1.0,,,,,,,,7.0,,,,,,,,6.0,8.0,2.0,8.0,2.0,,66.0,68.0,,,,2.0,12.0,4.0,6.0,,,4.0,15.0,4.0,,3.0,3.0,51.0,52.0,2.0,28.0,15.0,,,60.0,17.0,5.0,,,,,181.0,,,,,,5.0,,,,1.0,,,,1.0,15.0,,7.0,7.0,,2.0,87.0,97.0,43.0,3.0,,4.0,6.0,2.0,412.0,,,4.0,1.0,,97.0,62.0,29.0,,,,,,174.0,174.0,3.0,26.0,29.0,55.5,,,,1.0,12.0,0.0,,,,98.0,3.0,1.0,4.0,,,4.0,,3.0,94.0,313.0,6.0,10.0,162.0,25.0,28.0,10.0,4.0,23.0,19.0,,137.0,18.0,293.0,1.0,,36.0,14.0,77.0,3.0,432.0,,0.0,10.0,11.0,,23.0,2.0,614.0,21.0,22.0,4.0,4.0,8.0,0.0
919255,37.0,2018-05-04 20:00:00,36,Brighton,Home,114.0,6.0,1.0,2.0,1.0,2.0,,107.0,8.0,,,3.0,2.0,33.0,219.0,,,12.0,15.0,15.0,8.0,1.0,,,,,,,,9.0,,,,,,,,2.0,5.0,11.0,6.0,5.0,,48.0,61.0,,,1.0,3.0,15.0,3.0,17.0,,,5.0,2.0,3.0,,5.0,3.0,45.0,51.0,3.0,22.0,16.0,,,38.0,5.0,3.0,,,,,139.0,,,,,,11.0,,,1.0,1.0,,,,,16.0,,10.0,10.0,,,56.0,72.0,35.0,6.0,1.0,3.0,6.0,4.0,287.0,,,5.0,,,37.0,54.0,17.0,,,,,,131.0,131.0,1.0,27.0,24.0,31.7,,,,,15.0,0.0,,,,70.0,1.0,2.0,3.0,,,4.0,,3.0,47.0,205.0,7.0,9.0,130.0,23.0,22.0,17.0,5.0,10.0,5.0,,87.0,12.0,193.0,1.0,1.0,25.0,4.0,71.0,1.0,313.0,2.0,0.0,11.0,19.0,,17.0,2.0,475.0,21.0,15.0,14.0,5.0,11.0,0.0
919266,38.0,2018-05-13 15:00:00,36,Brighton,Away,129.0,12.0,,1.0,1.0,1.0,,66.0,3.0,,4.0,5.0,5.0,25.0,194.0,,,10.0,17.0,10.0,2.0,,,,,,,,,2.0,,,,,,,,3.0,18.0,4.0,,2.0,,33.0,59.0,,,,1.0,15.0,1.0,9.0,1.0,,3.0,7.0,2.0,,10.0,3.0,39.0,36.0,1.0,30.0,17.0,,2.0,44.0,6.0,3.0,,,,,117.0,,,,,,11.0,,,,1.0,,,,2.0,17.0,,9.0,9.0,2.0,4.0,67.0,63.0,24.0,7.0,,,2.0,1.0,249.0,,,6.0,1.0,,26.0,44.0,11.0,,,,,,119.0,119.0,1.0,37.0,10.0,27.7,,,,,15.0,0.0,,,,58.0,6.0,1.0,6.0,1.0,,,,3.0,37.0,182.0,7.0,2.0,157.0,32.0,30.0,6.0,3.0,12.0,9.0,,67.0,4.0,130.0,1.0,,25.0,5.0,71.0,1.0,275.0,,0.0,2.0,17.0,,13.0,0.0,432.0,6.0,12.0,6.0,3.0,11.0,0.0
