playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,foulWonPenalty,goals,offsides,shotsOnTargetOutsideBox,unsuccessfulLayoffs,shotsBlockedInBox,oboxTarget,rightFootGoals,leftFootGoals,headedGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,substituteOff,hitWoodwork,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,penaltiesConceded,secondGoalAssists,clearancesOffTheLine,penaltiesTaken,penaltyGoals,setPiecesGoals,ownGoalScored,drops,otherGoals,overruns,goalKicks,lastPlayerTackle
115382,Neal Maupay,Forward,Brighton,36,France,2019-20,242.0,2.0,1.8901,0.0,31.0,38.0,12.3136,20.0,65.0,4.0,128.0,37.0,3.0,29.0,30.0,137.0,10.0,670.0,,8.0,7.0,115.0,5.0,2.0,18.0,2768.0,18.0,89.0,115.0,3.0,50.0,89.0,518.0,178.0,3.0,2.0,40.4372,22.0,1.0,8.0,36.0,153.0,164.0,46.0,,357.0,24.0,,115.0,98.0,37.0,8.0,44.0,358.0,33.0,,10.0,,242.0,26.0,0.0,607.0,27.0,28.0,338.0,12.0,24.0,,156.0,38.0,4.0,15.0,235.0,1169.0,9.0,8.0,1.0,177.0,20.0,13.551,3.0,9.0,23.0,,,10.0,15.0,10.0,3.0,23.0,10.0,2.0,5.0,3.0,,23.0,,10.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,
44699,Ashley Barnes,Forward,Burnley,90,England,2019-20,151.0,,0.354,0.0,8.0,12.0,3.9679,10.0,32.0,3.0,95.0,19.0,,7.0,17.0,114.0,5.0,251.0,,4.0,2.0,152.0,2.0,,5.0,1361.0,5.0,88.0,114.0,4.0,20.0,50.0,134.0,55.0,,,15.2114,5.0,1.0,8.0,21.0,63.0,51.0,40.0,,265.0,6.0,,96.0,37.0,19.0,5.0,8.0,102.0,17.0,,5.0,,113.0,64.0,0.0,250.0,20.0,7.0,187.0,5.0,6.0,2.0,50.0,35.0,5.0,3.0,54.0,486.0,1.0,4.0,8.0,35.0,13.0,6.1985,4.0,19.0,19.0,,1.0,6.0,13.0,1.0,1.0,4.0,1.0,6.0,,,,4.0,,12.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,
60689,Chris Wood,Forward,Burnley,90,New Zealand,2019-20,261.0,,0.5468,0.0,8.0,31.0,14.6996,7.0,57.0,1.0,167.0,32.0,1.0,35.0,29.0,170.0,8.0,460.0,,1.0,3.0,307.0,6.0,,15.0,2444.0,15.0,187.0,158.0,5.0,20.0,38.0,287.0,109.0,2.0,3.0,31.8483,21.0,,18.0,33.0,74.0,119.0,28.0,,419.0,13.0,,112.0,50.0,32.0,3.0,8.0,230.0,28.0,,8.0,,112.0,120.0,0.0,460.0,26.0,11.0,303.0,4.0,6.0,2.0,94.0,34.0,4.0,3.0,135.0,790.0,,1.0,1.0,60.0,7.0,15.7531,1.0,3.0,25.0,,,14.0,35.0,2.0,7.0,7.0,2.0,4.0,5.0,5.0,,7.0,,12.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,1.0,,,,,
44683,Jay Rodriguez,Forward,Burnley,90,England,2019-20,262.0,1.0,0.5463,0.0,12.0,30.0,6.866,29.0,55.0,2.0,135.0,36.0,1.0,18.0,20.0,140.0,14.0,464.0,,5.0,16.0,230.0,6.0,1.0,16.0,2009.0,16.0,150.0,140.0,8.0,39.0,60.0,318.0,88.0,1.0,3.0,31.2101,5.0,,11.0,34.0,112.0,125.0,15.0,,402.0,27.0,,108.0,67.0,36.0,10.0,21.0,247.0,26.0,,14.0,,172.0,80.0,0.0,462.0,25.0,15.0,291.0,19.0,18.0,6.0,104.0,26.0,4.0,6.0,127.0,856.0,1.0,5.0,1.0,78.0,11.0,8.8006,1.0,5.0,19.0,,,8.0,22.0,6.0,6.0,7.0,6.0,3.0,1.0,3.0,,7.0,,7.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,
60586,Jóhann Gudmundsson,Forward,Burnley,90,Iceland,2019-20,36.0,12.0,1.2577,0.0,2.0,2.0,0.5327,4.0,8.0,,24.0,12.0,1.0,2.0,6.0,42.0,15.0,160.0,,1.0,6.0,21.0,1.0,16.0,1.0,622.0,1.0,14.0,20.0,2.0,10.0,13.0,110.0,23.0,1.0,,6.312,12.0,2.0,6.0,7.0,22.0,18.0,4.0,,56.0,7.0,,35.0,31.0,12.0,2.0,1.0,104.0,5.0,,19.0,,35.0,7.0,0.0,160.0,6.0,6.0,78.0,2.0,5.0,1.0,55.0,9.0,7.0,8.0,52.0,271.0,,1.0,9.0,30.0,6.0,0.646,0.0,18.0,10.0,0.1698,,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,2.0,5.0,1.0,,,,,,,,,,,,,,,8.0,4.0,4.0,,,,,,,,,,,,,
81183,Matej Vydra,Forward,Burnley,90,Czech Republic,2019-20,72.0,,0.5867,0.0,1.0,10.0,3.7421,4.0,17.0,2.0,35.0,19.0,1.0,11.0,7.0,35.0,3.0,136.0,,,12.0,67.0,2.0,,7.0,812.0,7.0,48.0,41.0,1.0,9.0,22.0,101.0,39.0,,1.0,8.1203,7.0,,6.0,7.0,24.0,41.0,12.0,,113.0,4.0,,14.0,16.0,19.0,1.0,12.0,84.0,6.0,,3.0,,46.0,19.0,0.0,136.0,7.0,2.0,79.0,3.0,6.0,3.0,34.0,1.0,1.0,,47.0,258.0,1.0,,,17.0,1.0,3.7649,0.0,,9.0,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461450,Max Thompson,Forward,Burnley,90,England,2019-20,1.0,,,0.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440323,Armando Broja,Forward,Chelsea,8,Albania,2019-20,2.0,,0.0007,0.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,4.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,,3.0,,,,,1.0,,,1.0,,,,,2.0,,0.0,1.0,,,1.0,,,,,,,,1.0,4.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2019-20,66.0,14.0,2.029,0.0,11.0,4.0,1.2176,10.0,10.0,,53.0,22.0,5.0,13.0,7.0,58.0,39.0,412.0,,3.0,15.0,13.0,1.0,17.0,1.0,850.0,1.0,11.0,52.0,3.0,22.0,50.0,325.0,51.0,,,10.8848,15.0,,4.0,14.0,55.0,114.0,13.0,,118.0,9.0,,59.0,32.0,22.0,6.0,21.0,288.0,11.0,,46.0,,105.0,2.0,0.0,403.0,6.0,14.0,181.0,4.0,27.0,,96.0,11.0,5.0,29.0,143.0,669.0,9.0,3.0,2.0,83.0,3.0,1.9345,1.0,5.0,15.0,,,1.0,3.0,2.0,1.0,8.0,2.0,1.0,,,,8.0,,3.0,1.0,,,,,,,,,,,,,,,17.0,5.0,7.0,,,,,,,,,,,,,
94245,Michy Batshuayi,Forward,Chelsea,8,Belgium,2019-20,29.0,,0.1668,0.0,4.0,2.0,1.6229,4.0,11.0,,13.0,16.0,1.0,5.0,1.0,14.0,,78.0,,1.0,15.0,20.0,,,1.0,226.0,1.0,13.0,18.0,1.0,2.0,11.0,64.0,33.0,,,4.5757,2.0,,1.0,8.0,16.0,19.0,4.0,,47.0,,,11.0,11.0,16.0,3.0,4.0,40.0,7.0,,,,27.0,7.0,0.0,69.0,9.0,1.0,36.0,1.0,4.0,1.0,23.0,4.0,,,25.0,137.0,,1.0,1.0,24.0,,2.4387,0.0,1.0,1.0,,,1.0,7.0,,1.0,3.0,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2019-20,84.0,,0.9503,0.0,4.0,19.0,8.1666,8.0,35.0,1.0,92.0,18.0,,40.0,12.0,95.0,2.0,299.0,,1.0,6.0,102.0,,,10.0,999.0,10.0,52.0,70.0,7.0,18.0,20.0,204.0,67.0,,,10.9602,8.0,,13.0,16.0,32.0,54.0,9.0,,154.0,13.0,,45.0,22.0,18.0,5.0,1.0,115.0,9.0,,2.0,,52.0,50.0,0.0,274.0,16.0,3.0,121.0,3.0,3.0,1.0,89.0,17.0,2.0,,111.0,439.0,,1.0,,89.0,8.0,7.3046,1.0,3.0,19.0,0.0672,,8.0,9.0,1.0,10.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2019-20,42.0,2.0,1.112,0.0,8.0,10.0,2.6069,15.0,14.0,4.0,46.0,11.0,1.0,3.0,8.0,53.0,17.0,315.0,,1.0,3.0,7.0,1.0,3.0,7.0,662.0,7.0,4.0,40.0,1.0,18.0,37.0,252.0,35.0,1.0,1.0,8.6296,16.0,1.0,1.0,12.0,38.0,83.0,11.0,,82.0,9.0,,68.0,52.0,11.0,8.0,9.0,163.0,11.0,,17.0,,75.0,3.0,0.0,313.0,4.0,11.0,108.0,7.0,12.0,,87.0,8.0,9.0,10.0,77.0,466.0,1.0,1.0,,102.0,6.0,2.1753,1.0,7.0,11.0,,,1.0,,2.0,,7.0,2.0,1.0,,,,7.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
173879,Tammy Abraham,Forward,Chelsea,8,England,2019-20,201.0,3.0,1.8953,0.0,14.0,40.0,12.9545,8.0,74.0,2.0,128.0,34.0,3.0,26.0,25.0,135.0,8.0,407.0,,,9.0,204.0,2.0,3.0,21.0,2221.0,21.0,114.0,137.0,3.0,42.0,47.0,266.0,157.0,,2.0,25.0015,18.0,,27.0,34.0,87.0,91.0,24.0,,338.0,18.0,,83.0,49.0,34.0,4.0,19.0,181.0,31.0,,8.0,,134.0,90.0,0.0,356.0,34.0,19.0,279.0,4.0,16.0,2.0,108.0,17.0,6.0,6.0,125.0,809.0,,,4.0,94.0,8.0,16.7447,2.0,7.0,23.0,,1.0,15.0,23.0,4.0,13.0,14.0,4.0,12.0,,3.0,,14.0,,16.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2019-20,120.0,19.0,6.5927,0.0,23.0,29.0,9.4464,45.0,48.0,5.0,218.0,36.0,7.0,32.0,29.0,248.0,59.0,1436.0,,13.0,7.0,29.0,6.0,51.0,15.0,2601.0,15.0,19.0,165.0,6.0,48.0,155.0,1122.0,128.0,,1.0,24.5607,69.0,3.0,7.0,35.0,101.0,257.0,45.0,,285.0,15.0,,311.0,185.0,36.0,18.0,27.0,903.0,29.0,,123.0,,256.0,10.0,0.0,1403.0,19.0,30.0,502.0,27.0,65.0,,407.0,17.0,20.0,66.0,461.0,2067.0,8.0,13.0,7.0,336.0,10.0,7.6419,4.0,30.0,47.0,0.6162,1.0,9.0,4.0,5.0,4.0,10.0,5.0,9.0,,,9.0,10.0,9.0,11.0,1.0,,,,,,,,,,,,,,,111.0,32.0,62.0,1.0,,1.0,,4.0,4.0,1.0,,,,,,
153133,Alex Iwobi,Forward,Everton,11,Nigeria,2019-20,80.0,12.0,2.6457,0.0,5.0,10.0,2.0529,26.0,18.0,9.0,92.0,25.0,,14.0,19.0,113.0,36.0,557.0,,,6.0,20.0,,12.0,6.0,1601.0,6.0,12.0,70.0,6.0,35.0,62.0,416.0,48.0,1.0,,24.1662,24.0,1.0,10.0,30.0,68.0,101.0,4.0,,150.0,16.0,,177.0,98.0,25.0,8.0,20.0,317.0,24.0,,36.0,,130.0,8.0,0.0,549.0,8.0,12.0,229.0,18.0,32.0,2.0,157.0,12.0,14.0,28.0,122.0,850.0,1.0,,7.0,139.0,7.0,2.5064,0.0,21.0,24.0,,,1.0,,3.0,1.0,5.0,3.0,,,1.0,,5.0,,14.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
232826,Anthony Gordon,Forward,Everton,11,England,2019-20,38.0,2.0,0.203,0.0,2.0,1.0,0.0303,11.0,4.0,3.0,18.0,11.0,1.0,2.0,4.0,24.0,1.0,113.0,,2.0,7.0,6.0,,4.0,,440.0,,5.0,35.0,,7.0,34.0,86.0,8.0,,1.0,5.6859,5.0,,1.0,6.0,33.0,27.0,12.0,,73.0,4.0,,35.0,18.0,11.0,4.0,5.0,59.0,6.0,,3.0,,67.0,1.0,0.0,107.0,3.0,1.0,56.0,7.0,11.0,2.0,22.0,10.0,8.0,3.0,29.0,219.0,,2.0,3.0,34.0,5.0,0.3006,0.0,6.0,6.0,,,,1.0,1.0,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66838,Cenk Tosun,Forward,Everton,11,Turkey,2019-20,55.0,,0.2282,0.0,3.0,5.0,0.6779,4.0,12.0,,26.0,10.0,,3.0,4.0,31.0,4.0,98.0,1.0,,6.0,50.0,,,1.0,466.0,1.0,38.0,31.0,2.0,3.0,19.0,64.0,37.0,,,4.424,5.0,,2.0,6.0,17.0,26.0,8.0,0.0,86.0,1.0,1.0,25.0,12.0,10.0,2.0,,50.0,4.0,,4.0,8.0,36.0,12.0,0.0,97.0,7.0,4.0,59.0,2.0,7.0,,26.0,8.0,,3.0,21.0,178.0,,,2.0,17.0,4.0,0.5221,0.0,5.0,4.0,,,2.0,2.0,,1.0,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2019-20,304.0,4.0,0.8359,0.0,15.0,38.0,13.8708,7.0,70.0,2.0,194.0,36.0,1.0,26.0,30.0,199.0,15.0,553.0,,2.0,6.0,396.0,5.0,4.0,20.0,2629.0,20.0,216.0,242.0,7.0,36.0,62.0,343.0,138.0,,2.0,37.8051,14.0,,36.0,43.0,88.0,118.0,44.0,,546.0,13.0,,163.0,55.0,36.0,2.0,13.0,288.0,36.0,,15.0,,150.0,180.0,0.0,551.0,32.0,20.0,363.0,5.0,14.0,2.0,140.0,57.0,6.0,11.0,132.0,1006.0,1.0,2.0,1.0,70.0,16.0,15.3244,9.0,5.0,35.0,,,13.0,13.0,5.0,10.0,13.0,5.0,6.0,3.0,4.0,,13.0,,10.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
242058,Moise Kean,Forward,Everton,11,Italy,2019-20,97.0,2.0,0.5897,0.0,5.0,13.0,3.4027,6.0,25.0,2.0,24.0,29.0,2.0,13.0,6.0,29.0,10.0,125.0,,1.0,23.0,39.0,,2.0,10.0,835.0,10.0,28.0,53.0,1.0,12.0,42.0,95.0,54.0,,1.0,14.6677,8.0,,1.0,15.0,69.0,25.0,11.0,,150.0,4.0,,30.0,32.0,29.0,,23.0,68.0,14.0,,10.0,,111.0,11.0,0.0,120.0,12.0,9.0,118.0,6.0,25.0,,25.0,27.0,5.0,1.0,45.0,326.0,1.0,1.0,3.0,30.0,17.0,4.0108,1.0,5.0,8.0,,,2.0,4.0,1.0,2.0,4.0,1.0,2.0,,,,4.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212319,Richarlison,Forward,Everton,11,Brazil,2019-20,310.0,4.0,3.7329,0.0,24.0,32.0,9.5592,70.0,66.0,6.0,242.0,36.0,3.0,30.0,36.0,263.0,51.0,788.0,,12.0,,197.0,6.0,4.0,15.0,3081.0,15.0,121.0,277.0,8.0,73.0,201.0,504.0,182.0,1.0,3.0,44.9543,31.0,6.0,40.0,51.0,189.0,187.0,72.0,,587.0,29.0,,238.0,169.0,36.0,23.0,50.0,395.0,43.0,,52.0,,390.0,76.0,0.0,775.0,34.0,35.0,546.0,47.0,61.0,4.0,179.0,43.0,12.0,21.0,184.0,1549.0,4.0,12.0,14.0,134.0,20.0,9.0685,8.0,21.0,42.0,,,13.0,17.0,4.0,6.0,12.0,4.0,3.0,5.0,4.0,,12.0,,10.0,3.0,,,,,,,,,,,,,,,2.0,,1.0,4.0,1.0,,,,,,,,1.0,,,
20467,Theo Walcott,Forward,Everton,11,England,2019-20,74.0,11.0,2.9842,0.0,12.0,10.0,1.9309,13.0,19.0,5.0,98.0,25.0,3.0,8.0,17.0,110.0,29.0,354.0,,3.0,8.0,23.0,,11.0,6.0,1297.0,6.0,16.0,54.0,4.0,33.0,47.0,241.0,70.0,2.0,2.0,17.9132,16.0,,1.0,19.0,58.0,30.0,17.0,,128.0,13.0,,111.0,51.0,25.0,5.0,14.0,177.0,15.0,,31.0,,105.0,7.0,0.0,353.0,9.0,12.0,221.0,8.0,17.0,1.0,121.0,9.0,8.0,3.0,92.0,615.0,8.0,3.0,8.0,78.0,7.0,3.1722,1.0,12.0,20.0,,,2.0,10.0,2.0,,9.0,2.0,1.0,,1.0,,9.0,,16.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,
168580,Ayoze Pérez,Forward,Leicester,13,Spain,2019-20,209.0,7.0,3.1681,0.0,11.0,22.0,7.2677,45.0,36.0,9.0,137.0,33.0,4.0,26.0,26.0,149.0,20.0,734.0,5.0,4.0,7.0,72.0,1.0,7.0,12.0,2019.0,12.0,47.0,135.0,1.0,65.0,110.0,574.0,127.0,,5.0,24.9716,24.0,1.0,8.0,25.0,162.0,151.0,30.0,3.0,344.0,32.0,3.0,190.0,103.0,33.0,17.0,32.0,417.0,24.0,,20.0,90.0,272.0,25.0,0.0,723.0,14.0,21.0,333.0,28.0,36.0,1.0,189.0,30.0,14.0,11.0,204.0,1214.0,5.0,4.0,4.0,175.0,18.0,6.6006,0.0,12.0,37.0,,,8.0,6.0,2.0,,7.0,2.0,7.0,1.0,,,7.0,,22.0,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,7.0,,
172632,Demarai Gray,Forward,Leicester,13,Jamaica,2019-20,50.0,6.0,2.0957,0.0,7.0,8.0,2.9459,12.0,16.0,1.0,32.0,21.0,3.0,5.0,3.0,37.0,18.0,291.0,1.0,4.0,18.0,10.0,,8.0,4.0,607.0,4.0,8.0,34.0,1.0,21.0,32.0,244.0,40.0,1.0,1.0,6.2132,13.0,,3.0,6.0,42.0,42.0,10.0,1.0,84.0,7.0,1.0,43.0,35.0,21.0,6.0,15.0,207.0,5.0,,23.0,34.0,74.0,2.0,0.0,287.0,8.0,9.0,118.0,6.0,10.0,,114.0,2.0,5.0,10.0,92.0,474.0,3.0,4.0,3.0,55.0,1.0,2.7703,1.0,5.0,10.0,0.1686,1.0,2.0,3.0,2.0,,3.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,6.0,1.0,4.0,,,1.0,,1.0,,,,,,2.0,,
222625,George Hirst,Forward,Leicester,13,Scotland,2019-20,,,0.001,,,,0.1089,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101668,Jamie Vardy,Forward,Leicester,13,England,2019-20,156.0,6.0,3.7847,0.0,18.0,43.0,20.6146,15.0,71.0,3.0,124.0,35.0,5.0,31.0,34.0,130.0,25.0,442.0,11.0,3.0,1.0,150.0,11.0,6.0,18.0,3034.0,18.0,96.0,104.0,2.0,30.0,50.0,305.0,182.0,,7.0,40.6989,27.0,1.0,22.0,38.0,60.0,126.0,12.0,2.0,260.0,18.0,12.0,76.0,44.0,35.0,3.0,24.0,219.0,36.0,,25.0,40.0,110.0,54.0,0.0,388.0,28.0,26.0,250.0,12.0,23.0,4.0,85.0,20.0,2.0,7.0,155.0,792.0,5.0,3.0,3.0,99.0,12.0,19.5447,2.0,6.0,17.0,,1.0,23.0,28.0,2.0,6.0,15.0,2.0,11.0,9.0,3.0,,15.0,,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,5.0,4.0,,,,,4.0,,
173515,Kelechi Iheanacho,Forward,Leicester,13,Nigeria,2019-20,91.0,,1.2315,0.0,7.0,20.0,7.2832,3.0,29.0,3.0,50.0,20.0,3.0,11.0,12.0,51.0,2.0,267.0,3.0,3.0,8.0,33.0,,,10.0,961.0,10.0,30.0,35.0,1.0,22.0,32.0,210.0,76.0,,1.0,12.0308,12.0,,7.0,9.0,61.0,49.0,13.0,3.0,126.0,7.0,2.0,47.0,25.0,20.0,2.0,11.0,167.0,8.0,,2.0,32.0,93.0,3.0,0.0,261.0,9.0,5.0,139.0,1.0,16.0,1.0,92.0,24.0,3.0,6.0,79.0,462.0,,3.0,,49.0,10.0,6.0018,1.0,1.0,7.0,,2.0,5.0,9.0,5.0,,4.0,5.0,2.0,1.0,2.0,,4.0,,10.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
152760,Divock Origi,Forward,Liverpool,14,Belgium,2019-20,68.0,3.0,0.2953,0.0,4.0,6.0,2.157,12.0,10.0,,46.0,28.0,1.0,13.0,7.0,57.0,15.0,196.0,1.0,2.0,21.0,44.0,,3.0,2.0,706.0,2.0,26.0,58.0,1.0,7.0,40.0,134.0,43.0,,,8.2413,7.0,,5.0,12.0,42.0,76.0,16.0,2.0,126.0,2.0,3.0,33.0,28.0,28.0,3.0,14.0,103.0,11.0,,15.0,26.0,82.0,18.0,0.0,196.0,4.0,4.0,131.0,9.0,12.0,,18.0,12.0,4.0,5.0,69.0,366.0,1.0,2.0,3.0,39.0,6.0,1.9208,1.0,11.0,9.0,,1.0,4.0,,,1.0,2.0,,2.0,1.0,1.0,,2.0,,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,
153682,Harry Wilson,Forward,Liverpool,14,Wales,2019-20,92.0,2.0,2.6206,0.0,25.0,20.0,5.6227,23.0,31.0,6.0,114.0,31.0,,12.0,20.0,139.0,16.0,576.0,,14.0,11.0,28.0,,4.0,9.0,1651.0,9.0,22.0,87.0,5.0,50.0,81.0,395.0,52.0,,4.0,31.9404,14.0,,11.0,32.0,70.0,69.0,41.0,,179.0,24.0,,151.0,85.0,31.0,10.0,15.0,278.0,27.0,,31.0,,151.0,6.0,0.0,544.0,11.0,16.0,248.0,13.0,17.0,2.0,191.0,12.0,11.0,42.0,165.0,920.0,11.0,14.0,11.0,163.0,8.0,3.9987,2.0,25.0,35.0,0.8436,,7.0,1.0,4.0,3.0,11.0,4.0,,7.0,,12.0,11.0,12.0,18.0,1.0,,,,,,,,,,,,,,,20.0,,13.0,2.0,2.0,,,,,2.0,,,,,,
118748,Mohamed Salah,Forward,Liverpool,14,Egypt,2019-20,177.0,4.0,6.8614,0.0,37.0,59.0,21.3062,16.0,95.0,13.0,218.0,34.0,10.0,35.0,33.0,230.0,22.0,979.0,4.0,9.0,1.0,60.0,11.0,9.0,33.0,2884.0,33.0,45.0,99.0,1.0,28.0,84.0,737.0,322.0,,1.0,23.0768,51.0,,2.0,26.0,132.0,124.0,18.0,7.0,276.0,2.0,15.0,189.0,85.0,34.0,10.0,33.0,615.0,25.0,,36.0,100.0,216.0,15.0,0.0,943.0,36.0,40.0,467.0,6.0,50.0,1.0,390.0,17.0,8.0,12.0,276.0,1499.0,9.0,9.0,2.0,143.0,8.0,19.1453,1.0,12.0,18.0,0.299,1.0,19.0,20.0,7.0,5.0,28.0,7.0,2.0,15.0,2.0,4.0,28.0,4.0,13.0,5.0,,,,,,,,,,,,,,,27.0,6.0,14.0,2.0,,,,3.0,3.0,,,,,11.0,,
195473,Rhian Brewster,Forward,Liverpool,14,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92217,Roberto Firmino,Forward,Liverpool,14,Brazil,2019-20,211.0,2.0,4.031,0.0,29.0,39.0,12.5458,37.0,70.0,8.0,230.0,38.0,8.0,26.0,34.0,237.0,7.0,1161.0,8.0,4.0,4.0,100.0,7.0,2.0,28.0,3001.0,28.0,74.0,131.0,1.0,69.0,105.0,898.0,231.0,,1.0,23.3419,44.0,1.0,11.0,26.0,137.0,292.0,16.0,7.0,342.0,31.0,1.0,262.0,136.0,38.0,18.0,38.0,687.0,25.0,,7.0,77.0,242.0,26.0,0.0,1145.0,31.0,21.0,422.0,19.0,52.0,3.0,350.0,29.0,7.0,26.0,257.0,1679.0,15.0,4.0,1.0,239.0,14.0,13.9575,0.0,7.0,25.0,,,9.0,6.0,2.0,5.0,25.0,2.0,3.0,3.0,3.0,,25.0,,20.0,4.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,5.0,,
