playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,successfulLaunches,unsuccessfulLaunches,offsides,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,penaltiesTaken,headedGoals,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltyGoalsConceded,otherGoals,secondGoalAssists,setPiecesGoals,redCards2ndYellow,ownGoalScored,awayGoals,winningGoal,homeGoals,timesTackled
178304,Lys Mousset,Forward,Bournemouth,91,France,2017-18,78.0,,0.4783,0.0,6.0,5.0,1.5371,9.0,16.0,,56.0,23.0,,15.0,,4.0,59.0,9.0,161.0,2.0,3.0,19.0,30.0,,1.0,,2.0,585.0,2.0,3.0,22.0,45.0,2.0,13.0,37.0,100.0,33.0,,11.786,4.0,8.0,14.0,3.0,56.0,37.0,10.0,123.0,3.0,62.0,24.0,23.0,1.0,1.0,4.0,,21.0,79.0,12.0,9.0,3.0,93.0,8.0,0.0,157.0,11.0,9.0,138.0,5.0,18.0,2.0,29.0,11.0,3.0,2.0,33.0,333.0,1.0,4.0,,3.0,23.0,8.0,,1.2028,1.0,3.0,9.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
20037,Marc Pugh,Forward,Bournemouth,91,England,2017-18,65.0,4.0,1.1251,0.0,4.0,5.0,0.362,7.0,15.0,3.0,74.0,20.0,,19.0,,11.0,93.0,27.0,469.0,,3.0,9.0,24.0,3.0,1.0,4.0,4.0,982.0,4.0,1.0,16.0,42.0,2.0,17.0,34.0,359.0,40.0,1.0,15.0144,10.0,13.0,17.0,1.0,49.0,155.0,9.0,107.0,5.0,142.0,48.0,20.0,1.0,,4.0,,16.0,250.0,15.0,28.0,1.0,83.0,8.0,0.0,464.0,10.0,10.0,187.0,3.0,19.0,1.0,45.0,7.0,13.0,17.0,127.0,678.0,8.0,7.0,1.0,3.0,130.0,2.0,,1.4738,2.0,19.0,15.0,,3.0,3.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20529,Glenn Murray,Forward,Brighton,36,England,2017-18,269.0,,1.166,0.0,7.0,25.0,12.5928,18.0,46.0,4.0,286.0,35.0,,46.0,3.0,25.0,298.0,9.0,664.0,12.0,1.0,10.0,268.0,1.0,3.0,,10.0,2196.0,10.0,8.0,151.0,190.0,2.0,40.0,73.0,363.0,103.0,,28.2573,17.0,27.0,36.0,6.0,118.0,128.0,50.0,459.0,12.0,238.0,69.0,35.0,3.0,7.0,6.0,2.0,17.0,238.0,34.0,9.0,6.0,191.0,117.0,0.0,647.0,21.0,9.0,439.0,12.0,7.0,4.0,129.0,60.0,5.0,3.0,169.0,1013.0,,15.0,,1.0,128.0,14.0,2.0,12.2731,9.0,12.0,48.0,,,4.0,35.0,,,6.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,Jamie Murphy,Forward,Brighton,36,Scotland,2017-18,8.0,,0.0138,0.0,1.0,,,2.0,,,6.0,4.0,,1.0,,1.0,6.0,2.0,43.0,,,3.0,2.0,,,,,166.0,,,2.0,8.0,,4.0,8.0,36.0,4.0,,3.7468,1.0,1.0,4.0,1.0,6.0,16.0,5.0,16.0,,10.0,6.0,4.0,,,,,1.0,22.0,4.0,2.0,1.0,14.0,,0.0,42.0,,2.0,14.0,2.0,1.0,,2.0,1.0,1.0,1.0,15.0,66.0,,,,,15.0,1.0,,0.0558,0.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167473,José Izquierdo,Forward,Brighton,36,Colombia,2017-18,102.0,6.0,1.7187,0.0,14.0,16.0,6.1681,23.0,38.0,,103.0,32.0,3.0,16.0,2.0,23.0,115.0,17.0,523.0,5.0,5.0,9.0,46.0,,4.0,6.0,7.0,1987.0,7.0,3.0,31.0,83.0,3.0,17.0,68.0,404.0,90.0,,30.0546,18.0,25.0,32.0,9.0,71.0,233.0,13.0,185.0,6.0,116.0,108.0,32.0,4.0,5.0,8.0,,19.0,307.0,29.0,17.0,9.0,139.0,15.0,0.0,522.0,22.0,9.0,234.0,15.0,32.0,,42.0,20.0,16.0,4.0,132.0,845.0,1.0,12.0,,5.0,107.0,14.0,1.0,3.7875,2.0,12.0,42.0,,1.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106757,Jürgen Locadia,Forward,Brighton,36,Curacao,2017-18,16.0,1.0,0.0255,0.0,2.0,1.0,0.962,1.0,4.0,1.0,14.0,6.0,1.0,4.0,,3.0,15.0,2.0,51.0,1.0,,3.0,12.0,,,1.0,,223.0,,1.0,11.0,5.0,,4.0,4.0,31.0,11.0,,8.058,,,8.0,2.0,5.0,11.0,3.0,21.0,,13.0,12.0,6.0,,,1.0,1.0,2.0,20.0,8.0,2.0,2.0,9.0,1.0,0.0,48.0,3.0,2.0,26.0,,,,18.0,2.0,1.0,5.0,9.0,78.0,1.0,3.0,,,17.0,,,1.0854,0.0,1.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54316,Leonardo Ulloa,Forward,Brighton,36,Argentina,2017-18,71.0,,0.2806,0.0,,2.0,0.8562,4.0,3.0,1.0,36.0,14.0,,9.0,,2.0,37.0,,134.0,1.0,,12.0,72.0,,,,,281.0,,2.0,46.0,39.0,1.0,4.0,13.0,96.0,9.0,,6.5422,8.0,4.0,4.0,,25.0,29.0,3.0,110.0,1.0,41.0,12.0,14.0,,,3.0,,1.0,69.0,3.0,,,38.0,26.0,0.0,134.0,1.0,1.0,76.0,1.0,6.0,,26.0,7.0,,1.0,38.0,206.0,1.0,2.0,,,28.0,3.0,1.0,0.7332,0.0,1.0,12.0,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28462,Sam Baldock,Forward,Brighton,36,England,2017-18,2.0,,0.0381,0.0,,,,,,,3.0,2.0,,,,,3.0,,7.0,,,2.0,,,,,,30.0,,,,,,1.0,,4.0,3.0,,0.9861,,,1.0,,2.0,2.0,,2.0,,4.0,1.0,2.0,,,,,1.0,3.0,1.0,,,2.0,,0.0,6.0,,1.0,7.0,,,,1.0,,,,,11.0,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38499,Tomer Hemed,Forward,Brighton,36,Israel,2017-18,129.0,,0.1101,0.0,4.0,7.0,1.458,7.0,13.0,,87.0,16.0,2.0,21.0,,9.0,88.0,1.0,234.0,2.0,2.0,7.0,155.0,2.0,3.0,,2.0,848.0,2.0,3.0,88.0,93.0,1.0,14.0,26.0,144.0,27.0,,9.8509,1.0,12.0,8.0,2.0,41.0,56.0,13.0,222.0,9.0,62.0,22.0,16.0,3.0,1.0,2.0,,10.0,83.0,7.0,1.0,2.0,67.0,67.0,0.0,226.0,6.0,2.0,136.0,5.0,7.0,1.0,44.0,10.0,2.0,2.0,72.0,367.0,,6.0,1.0,2.0,63.0,1.0,,1.8744,0.0,1.0,14.0,,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44699,Ashley Barnes,Forward,Burnley,90,England,2017-18,340.0,4.0,1.7794,0.0,9.0,22.0,8.2423,21.0,51.0,3.0,179.0,36.0,,41.0,,21.0,200.0,12.0,510.0,9.0,3.0,15.0,316.0,3.0,2.0,4.0,11.0,2157.0,11.0,7.0,227.0,189.0,3.0,38.0,100.0,307.0,100.0,,30.777,17.0,18.0,23.0,6.0,113.0,101.0,71.0,529.0,21.0,165.0,87.0,36.0,2.0,7.0,7.0,1.0,9.0,218.0,20.0,12.0,6.0,213.0,89.0,0.0,499.0,29.0,12.0,346.0,14.0,16.0,5.0,128.0,53.0,2.0,3.0,116.0,926.0,2.0,7.0,,3.0,96.0,14.0,8.0,6.6936,10.0,21.0,27.0,,2.0,12.0,26.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60689,Chris Wood,Forward,Burnley,90,New Zealand,2017-18,168.0,,0.5272,0.0,5.0,24.0,8.4475,7.0,34.0,1.0,162.0,24.0,1.0,55.0,,20.0,165.0,5.0,415.0,10.0,1.0,4.0,188.0,4.0,2.0,,12.0,1633.0,12.0,18.0,105.0,112.0,1.0,17.0,29.0,246.0,75.0,,20.0258,10.0,16.0,11.0,4.0,63.0,95.0,16.0,280.0,8.0,124.0,46.0,24.0,2.0,5.0,4.0,2.0,4.0,174.0,10.0,5.0,4.0,92.0,83.0,0.0,412.0,10.0,9.0,271.0,3.0,6.0,4.0,82.0,18.0,,4.0,114.0,648.0,,13.0,1.0,1.0,76.0,2.0,3.0,7.2887,1.0,3.0,20.0,,,,27.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12813,Jonathan Walters,Forward,Burnley,90,Ireland,2017-18,3.0,,0.0024,0.0,,,,,1.0,,5.0,3.0,,,,,5.0,1.0,9.0,,,3.0,3.0,,,,,36.0,,,1.0,3.0,,1.0,1.0,4.0,4.0,,1.1184,,1.0,2.0,,2.0,1.0,1.0,6.0,,3.0,1.0,3.0,,,,,,4.0,2.0,1.0,,3.0,2.0,0.0,9.0,1.0,1.0,11.0,,,,3.0,,,,2.0,18.0,,,,,,,,0.1906,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60586,Jóhann Gudmundsson,Forward,Burnley,90,Iceland,2017-18,167.0,21.0,5.0676,0.0,15.0,18.0,3.9557,43.0,39.0,2.0,154.0,35.0,8.0,24.0,,32.0,212.0,84.0,805.0,2.0,9.0,3.0,90.0,10.0,10.0,64.0,6.0,2840.0,6.0,2.0,49.0,152.0,3.0,53.0,111.0,551.0,61.0,,39.9441,59.0,33.0,33.0,6.0,118.0,107.0,33.0,319.0,20.0,259.0,179.0,35.0,10.0,,16.0,1.0,28.0,471.0,30.0,149.0,6.0,229.0,41.0,0.0,753.0,21.0,27.0,496.0,27.0,37.0,1.0,221.0,18.0,34.0,42.0,218.0,1460.0,3.0,9.0,3.0,9.0,186.0,8.0,,3.5249,2.0,58.0,51.0,,8.0,25.0,2.0,87.0,46.0,,1.0,,,,,,,,,,,,,,0.4805,31.0,6.0,6.0,,,,,,,,,,,,,,
92383,Nahki Wells,Forward,Burnley,90,Bermuda,2017-18,12.0,,0.0115,0.0,1.0,1.0,0.4675,4.0,2.0,,,9.0,,1.0,,,,2.0,16.0,,1.0,9.0,5.0,,,,1.0,46.0,1.0,,5.0,5.0,1.0,2.0,5.0,16.0,6.0,,2.1712,,,3.0,,7.0,4.0,,17.0,2.0,1.0,5.0,9.0,,,1.0,,,10.0,2.0,2.0,,12.0,,0.0,15.0,1.0,,7.0,3.0,1.0,,3.0,4.0,,,8.0,34.0,,,,1.0,6.0,3.0,,0.5809,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40399,Sam Vokes,Forward,Burnley,90,Wales,2017-18,130.0,,0.3685,0.0,5.0,8.0,2.3486,3.0,28.0,,131.0,30.0,1.0,18.0,,7.0,134.0,1.0,265.0,4.0,,23.0,222.0,,,,4.0,980.0,4.0,7.0,98.0,140.0,1.0,7.0,16.0,129.0,62.0,,14.9801,7.0,14.0,16.0,5.0,32.0,62.0,15.0,270.0,4.0,106.0,22.0,30.0,,2.0,2.0,,,98.0,15.0,1.0,5.0,48.0,124.0,0.0,261.0,20.0,3.0,183.0,1.0,1.0,2.0,54.0,20.0,3.0,2.0,43.0,409.0,,3.0,1.0,,33.0,5.0,1.0,2.84,3.0,3.0,14.0,,,1.0,12.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2017-18,,,0.0134,0.0,1.0,1.0,0.0224,,1.0,,3.0,2.0,,,,,4.0,2.0,16.0,,1.0,2.0,,,,,1.0,27.0,1.0,,,5.0,,,5.0,11.0,2.0,,0.3375,,,1.0,,,8.0,,5.0,,4.0,,2.0,,,,,,9.0,1.0,2.0,,5.0,,0.0,16.0,,1.0,10.0,,5.0,,4.0,,,1.0,,29.0,,,,1.0,3.0,,,0.0815,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42786,Eden Hazard,Forward,Chelsea,8,Belgium,2017-18,161.0,8.0,7.356,0.0,18.0,37.0,10.4956,6.0,53.0,4.0,214.0,34.0,4.0,49.0,1.0,28.0,224.0,32.0,1369.0,12.0,10.0,6.0,27.0,3.0,4.0,12.0,21.0,2432.0,21.0,9.0,19.0,261.0,2.0,43.0,253.0,1044.0,183.0,,26.7008,80.0,,27.0,8.0,142.0,522.0,82.0,422.0,11.0,361.0,102.0,34.0,4.0,8.0,3.0,4.0,35.0,1007.0,25.0,39.0,8.0,395.0,8.0,0.0,1308.0,16.0,21.0,463.0,3.0,165.0,,285.0,13.0,3.0,101.0,201.0,2009.0,11.0,17.0,,10.0,150.0,5.0,1.0,7.7757,2.0,10.0,29.0,,,,16.0,25.0,7.0,2.0,,2.0,,,,,,,,,,,,,0.0958,4.0,1.0,1.0,,,,,,,,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2017-18,79.0,1.0,1.3048,0.0,12.0,15.0,2.9122,9.0,36.0,5.0,118.0,29.0,1.0,61.0,,7.0,126.0,2.0,375.0,7.0,1.0,22.0,113.0,2.0,,1.0,6.0,984.0,6.0,15.0,44.0,90.0,,7.0,21.0,244.0,104.0,,7.8165,19.0,9.0,11.0,7.0,35.0,76.0,9.0,169.0,1.0,74.0,23.0,29.0,,,2.0,3.0,5.0,174.0,11.0,2.0,7.0,56.0,69.0,0.0,359.0,21.0,12.0,184.0,7.0,3.0,,104.0,13.0,2.0,5.0,121.0,536.0,1.0,4.0,3.0,1.0,76.0,3.0,1.0,3.6505,0.0,8.0,20.0,,,3.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2017-18,81.0,6.0,1.5635,0.0,12.0,20.0,4.2003,20.0,44.0,3.0,94.0,31.0,2.0,39.0,,17.0,111.0,36.0,654.0,4.0,9.0,14.0,18.0,1.0,8.0,8.0,8.0,1523.0,8.0,5.0,18.0,71.0,,30.0,71.0,514.0,57.0,1.0,12.0006,24.0,6.0,14.0,3.0,63.0,174.0,18.0,152.0,12.0,145.0,99.0,31.0,8.0,4.0,9.0,,18.0,364.0,14.0,38.0,3.0,134.0,,0.0,649.0,24.0,12.0,234.0,11.0,33.0,1.0,179.0,9.0,13.0,29.0,156.0,966.0,4.0,13.0,1.0,9.0,187.0,6.0,2.0,3.0567,1.0,17.0,20.0,,,3.0,15.0,3.0,2.0,,,,,,,,,,,,,,,,0.0687,1.0,1.0,1.0,,,,,,,,,,,,,,
