season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385659,9,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,4.0,42.0,20.0,62.0,,1.0,8.0,,,,1.0,,1.0,3.0,12.0,,,0.0325598,0.0,0.0,1.0,,,,,,1.0,2.0,89.0,,,,,,,,,15.0,,7.2,,,,,2.0,3.0,,,8.0,,52.0,22.0,74.0,0,3.0,94.0,2.0,5.0,3.0,2.0
2022-23,10385659,9,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,24.0,6.0,30.0,1.0,,3.0,,1.0,1.0,,,4.0,8.0,3.0,,,0.0319936,0.617,1.2086,2.0,,2.0,,,,,1.0,75.0,3.0,,,,,,,,11.0,,8.0,,,,,,3.0,,,,1.0,28.0,7.0,35.0,4,,54.0,1.0,1.0,2.0,
2022-23,10385659,9,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,3.0,16.0,1.0,,3.0,1.0,2.0,1.0,1.0,,3.0,8.0,1.0,,,0.294179,0.5611,0.693,3.0,1.0,,,,,,1.0,90.0,2.0,,,,,,,,14.0,,6.0,,,2.0,,1.0,4.0,1.0,,,,17.0,4.0,20.0,5,,42.0,3.0,,1.0,
2022-23,10385659,9,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,4.0,19.0,28.0,47.0,1.0,2.0,8.0,,,,1.0,,,2.0,6.0,,,0.0163421,0.0,0.0,,,,,,,3.0,,90.0,,,,,,,,,12.0,,7.1,,,,,1.0,,,,9.0,,29.0,29.0,58.0,0,3.0,72.0,1.0,1.0,,1.0
2022-23,10385659,9,14,Liverpool,Home,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385659,9,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,True,,,1.0,16.0,1.0,17.0,,1.0,1.0,1.0,,,2.0,,1.0,4.0,5.0,,,0.0768062,0.0,0.0,,1.0,,,,,,1.0,45.0,,,,,,,,,10.0,,7.0,,,,,,1.0,1.0,,1.0,,20.0,3.0,22.0,0,1.0,37.0,2.0,3.0,,1.0
2022-23,10385659,9,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,1.0,,,14.0,1.0,14.0,,,2.0,,,,,,1.0,1.0,1.0,,,0.0820394,0.0392,0.0,,,,,,,,1.0,31.0,,,,,,,,,3.0,,6.6,,,1.0,,,1.0,2.0,,,,16.0,1.0,15.0,1,,21.0,,,1.0,
2022-23,10385644,10,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385644,10,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,28.0,20.0,48.0,1.0,,6.0,,,1.0,,,1.0,3.0,2.0,,,0.0392534,0.0718,0.0,1.0,,,,,,,1.0,90.0,,1.0,,,,,,,15.0,,6.6,,,,,1.0,,,,3.0,,38.0,22.0,60.0,1,2.0,70.0,1.0,,,
2022-23,10385644,10,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,5.0,27.0,26.0,53.0,,3.0,3.0,,,,1.0,,2.0,4.0,8.0,,1.0,0.0217482,0.0,0.0,1.0,,,,,,2.0,,90.0,,,,1.0,,,,,17.0,,6.1,,,,,,,,,10.0,,36.0,31.0,67.0,0,2.0,79.0,,3.0,,1.0
2022-23,10385644,10,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,1.0,17.0,6.0,23.0,3.0,,1.0,,,,,,1.0,4.0,1.0,,,0.0362022,0.3438,0.6219,,,1.0,,,,,,48.0,1.0,,,,,,,,10.0,,7.2,,,,,,,2.0,,1.0,,25.0,6.0,29.0,1,1.0,36.0,1.0,,,1.0
2022-23,10385644,10,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,9.0,8.0,17.0,1.0,,2.0,,,,,,2.0,4.0,2.0,,,0.0168689,0.0584,0.0,,,,,,,,1.0,69.0,,,,,,,,,5.0,,6.5,,,1.0,,,3.0,,,,,10.0,9.0,19.0,1,,27.0,,,2.0,
2022-23,10385644,10,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,,5.0,4.0,9.0,,1.0,1.0,,,,,,,2.0,2.0,,,0.00334634,0.0,0.0,1.0,,,,,,,,21.0,,,,,,,,,3.0,,6.3,,,,,1.0,1.0,,,,,6.0,5.0,11.0,0,,16.0,,1.0,,
2022-23,10385644,10,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,1.0,5.0,5.0,10.0,1.0,,1.0,1.0,,,,,2.0,7.0,1.0,,,0.318998,0.0,0.0,3.0,1.0,,,,,,1.0,42.0,,,,,,,,,6.0,,6.3,,,,,,2.0,,,1.0,,7.0,5.0,12.0,0,,19.0,,1.0,,
2022-23,10385644,10,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,5.0,,5.0,,,,,,1.0,1.0,,,1.0,1.0,,,0.0330028,0.0458,0.0,,,,,,,,,9.0,,,,,,,,,2.0,,6.5,,,,,,,,,,,6.0,1.0,7.0,1,1.0,9.0,,,,
2022-23,10385752,11,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,,,3.0,7.0,12.0,19.0,,3.0,6.0,,,,1.0,,,1.0,6.0,,,0.0198936,0.0374,0.0,,,,,,,,,90.0,,1.0,,,,,,,16.0,,7.4,,,1.0,,4.0,,5.0,,8.0,,18.0,17.0,30.0,1,3.0,54.0,,,,1.0
2022-23,10385752,11,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,,,,0.00011326,0.0319,0.0,,,,,,,2.0,1.0,17.0,,,,,,,,,2.0,,6.7,,,1.0,,,,,,2.0,,3.0,1.0,4.0,1,,9.0,,,,
2022-23,10385752,11,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,2.0,16.0,23.0,39.0,1.0,1.0,3.0,,,,,,1.0,4.0,7.0,,,0.0291347,0.0,0.0,2.0,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,7.2,,,,,,1.0,,,4.0,,23.0,25.0,48.0,0,4.0,61.0,,1.0,1.0,3.0
2022-23,10385752,11,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,12.0,9.0,21.0,4.0,2.0,6.0,1.0,,,1.0,,5.0,10.0,5.0,,,0.197867,0.0,0.0,,,,,,,1.0,2.0,72.0,,,,,,,,,21.0,,6.9,,,,,,,1.0,,1.0,,19.0,15.0,33.0,0,3.0,48.0,3.0,,,2.0
2022-23,10385752,11,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,9.0,2.0,10.0,1.0,,1.0,,1.0,,,,5.0,7.0,,,,0.343,0.8599,0.6679,1.0,,1.0,,,,1.0,,89.0,1.0,,,,,,,,15.0,,6.5,,,2.0,,,1.0,1.0,,,1.0,11.0,2.0,12.0,3,,31.0,6.0,,,
2022-23,10385752,11,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,,10.0,12.0,22.0,,1.0,3.0,,,,2.0,,,3.0,5.0,,,0.00869504,0.0,0.0,1.0,,,,,,2.0,,73.0,,,,,,,,,5.0,,6.8,,,,,3.0,1.0,,,1.0,,12.0,14.0,26.0,0,2.0,37.0,1.0,1.0,1.0,
2022-23,10385752,11,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385752,11,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,2.0,17.0,6.0,23.0,1.0,,6.0,1.0,,2.0,3.0,,,7.0,,,,0.377217,0.0851,0.0,1.0,,,,,,,1.0,73.0,,,,,,,,,7.0,,6.5,,,,,1.0,2.0,,,6.0,,19.0,8.0,27.0,2,,36.0,1.0,,,
2022-23,10385752,11,14,Liverpool,Home,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385729,12,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,6.0,1.0,7.0,,,1.0,,,,,,,1.0,2.0,,,0.0371021,0.0,0.0,1.0,,,,,,,2.0,9.0,,,,,,,,,4.0,,6.9,,,,,1.0,2.0,,,,,6.0,1.0,7.0,0,,14.0,4.0,,2.0,
2022-23,10385729,12,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385729,12,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,6.0,37.0,43.0,80.0,1.0,1.0,7.0,,,1.0,,,,1.0,5.0,,,0.155135,0.1019,0.0,,,,,,1.0,1.0,2.0,90.0,,,,,,,,,16.0,,7.7,,,1.0,,1.0,1.0,,,10.0,,49.0,47.0,96.0,2,3.0,106.0,,,1.0,2.0
2022-23,10385729,12,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,6.0,36.0,31.0,67.0,3.0,,7.0,,,1.0,,,,6.0,4.0,,,0.140751,0.0277,0.0,3.0,,,,,,2.0,2.0,58.0,,,,,,,,,6.0,,7.5,,,,,,,,,6.0,,41.0,32.0,73.0,1,1.0,80.0,,3.0,,1.0
2022-23,10385729,12,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,18.0,9.0,27.0,,1.0,4.0,,1.0,1.0,1.0,,,1.0,3.0,,,0.11263,0.6521,0.5007,,,,,,,,2.0,81.0,2.0,,,,,,,,9.0,,7.3,,,2.0,,1.0,1.0,,,1.0,,23.0,11.0,34.0,5,1.0,45.0,2.0,,1.0,1.0
2022-23,10385729,12,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,14.0,13.0,27.0,,,2.0,,1.0,2.0,,,1.0,6.0,2.0,,,0.0479887,0.4287,0.9425,1.0,,,,,,,1.0,90.0,2.0,,,,,,,,11.0,,6.4,,,2.0,,,5.0,,,,1.0,17.0,13.0,30.0,6,,49.0,2.0,1.0,1.0,
2022-23,10385729,12,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,True,,,,7.0,9.0,16.0,,,2.0,,,,2.0,,,3.0,1.0,,,0.00812071,0.0,0.0,1.0,,,,,,,,32.0,,,,,,,,,6.0,,6.5,,,,,,,,,,,12.0,9.0,21.0,0,1.0,24.0,1.0,,,
2022-23,10385729,12,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,7.0,8.0,15.0,,,1.0,,,1.0,1.0,,,1.0,3.0,,,0.00383551,0.0642,0.0,,,,,,,,,33.0,,,,,,,,,4.0,,6.8,,,,,,,,,,,8.0,10.0,18.0,1,3.0,24.0,1.0,,,1.0
2022-23,10385729,12,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,5.0,4.0,9.0,,,4.0,,,1.0,1.0,,1.0,2.0,1.0,,,0.00227076,0.0193,0.0,,,,,,,,,33.0,,,,,,,,,4.0,,6.5,,,,,1.0,,,,,,6.0,4.0,10.0,1,,19.0,2.0,1.0,,
2022-23,10385729,12,14,Liverpool,Home,1142638,491970,Bobby Clark,bobby-clark,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385728,13,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,4.0,,3.0,33.0,21.0,50.0,,,2.0,,,,,,,,7.0,,,0.504025,0.0,0.0,,,,,,,1.0,3.0,62.0,,1.0,,,,,,,15.0,,8.0,,,,,,,7.0,,4.0,,45.0,22.0,60.0,0,4.0,90.0,2.0,3.0,,
2022-23,10385728,13,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,14.0,,,,,,,,,1.0,,6.5,,,,,,,1.0,,,,1.0,,,0,,1.0,,,,
2022-23,10385728,13,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,4.0,28.0,8.0,36.0,,,3.0,,,,1.0,,,1.0,,,,0.0781407,0.0,0.0,,,,,,,,,28.0,,,,,,,,,2.0,,6.7,,,,,,,,,5.0,,30.0,8.0,38.0,0,,40.0,,,,
2022-23,10385728,13,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,15.0,8.0,23.0,2.0,2.0,2.0,,1.0,,2.0,,,5.0,5.0,,,0.0311503,0.3404,0.0,1.0,,,,,,,,76.0,,,,,,,,,12.0,,6.6,,,2.0,,,,2.0,,3.0,,24.0,9.0,31.0,2,2.0,45.0,2.0,1.0,,2.0
2022-23,10385728,13,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,4.0,,4.0,,,,,,1.0,,,5.0,5.0,,,,0.00109453,0.3495,0.2684,,,,,,,,1.0,90.0,2.0,,,,,,,,9.0,,6.6,,,1.0,,,,,,,,6.0,,6.0,4,,22.0,2.0,,,
2022-23,10385728,13,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,5.0,41.0,23.0,64.0,1.0,,6.0,,,,1.0,,1.0,3.0,1.0,,,0.0331695,0.0,0.0,,,,,,,,,90.0,,,,,,,,,12.0,,6.6,,,,,,,,,7.0,,48.0,26.0,74.0,0,1.0,79.0,1.0,,,
2022-23,10385728,13,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,3.0,40.0,35.0,75.0,,,9.0,,,,1.0,,2.0,7.0,5.0,,,0.111193,0.0524,0.041,2.0,,,,,,1.0,1.0,90.0,1.0,,,,,,,,11.0,,6.8,,,,,,3.0,1.0,,3.0,,45.0,36.0,80.0,1,,100.0,1.0,4.0,1.0,
2022-23,10385728,13,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,1.0,40.0,12.0,52.0,1.0,1.0,8.0,1.0,,,1.0,,,4.0,9.0,,,0.371878,0.0555,0.2714,1.0,,,,,,,3.0,90.0,1.0,,,,,,,,20.0,,7.6,,,,,,4.0,,,3.0,,50.0,16.0,66.0,1,1.0,83.0,4.0,4.0,3.0,1.0
2022-23,10385728,13,14,Liverpool,Away,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385728,13,14,Liverpool,Away,1142638,491970,Bobby Clark,bobby-clark,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,1.0,6.0,1.0,7.0,1.0,,1.0,,,,,,1.0,3.0,,,,0.0319122,0.0,0.0,,,,,,,,,11.0,,,,,,,,,9.0,,6.0,,,,,1.0,1.0,4.0,,3.0,,11.0,2.0,9.0,0,,18.0,1.0,,,
2022-23,10385373,14,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,1.0,17.0,9.0,26.0,,1.0,3.0,,,,,,,,1.0,,,0.045311,0.0933,0.2053,,,,,,,1.0,,29.0,1.0,,,,,,,,7.0,,6.9,,,1.0,,,,2.0,,3.0,,24.0,9.0,31.0,2,,39.0,,,,
2022-23,10385373,14,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,5.0,32.0,32.0,64.0,1.0,1.0,9.0,,,,,,1.0,4.0,12.0,,,0.157913,0.0,0.0,2.0,,,,,,1.0,2.0,90.0,,,,,,,,,16.0,,8.0,,,,,1.0,3.0,,,6.0,,44.0,34.0,78.0,0,7.0,101.0,1.0,1.0,3.0,3.0
2022-23,10385373,14,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,13.0,7.0,20.0,5.0,,5.0,,1.0,,,,,6.0,2.0,,,0.0150273,0.2624,0.5229,,,,,,,2.0,4.0,90.0,3.0,,,,,,,,15.0,,7.1,,,,,,3.0,2.0,,1.0,,20.0,8.0,26.0,3,,51.0,5.0,,2.0,
2022-23,10385373,14,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,16.0,5.0,21.0,,,5.0,1.0,,2.0,,,3.0,6.0,3.0,,,0.0735739,0.787,0.4179,,,1.0,,,,,1.0,90.0,3.0,,,,,,,,17.0,,7.5,,,2.0,,,5.0,,,1.0,,25.0,6.0,31.0,7,,53.0,1.0,1.0,2.0,
2022-23,10385373,14,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,,18.0,24.0,42.0,1.0,2.0,7.0,,,,,,,4.0,4.0,,,0.00953528,0.0,0.0,2.0,,,,,,3.0,,61.0,,1.0,,,,,,,10.0,,7.0,,,,,1.0,1.0,,,3.0,,23.0,26.0,49.0,0,2.0,65.0,2.0,,,1.0
2022-23,10385373,14,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,9.0,2.0,11.0,,,2.0,,,2.0,,,2.0,2.0,2.0,,,0.154439,0.0643,0.0,,,,,,,,1.0,30.0,,,,,,,,,10.0,,6.7,,,,,,1.0,2.0,,,,15.0,4.0,17.0,2,1.0,28.0,,,1.0,1.0
2022-23,10385373,14,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,11.0,11.0,22.0,,,7.0,,,,1.0,,3.0,4.0,1.0,,,0.00393008,0.0295,0.0,1.0,,,,,,,,60.0,,,,,,,,,17.0,,6.2,,,1.0,,1.0,,2.0,,,,21.0,12.0,31.0,1,,48.0,3.0,1.0,,
2022-23,10385375,15,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,1.0,,,,,,1.0,,,2.0,1.0,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,1.0,,
2022-23,10385375,15,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,10.0,4.0,14.0,,,1.0,,,,,,1.0,2.0,,,,0.00459303,0.0,0.0,1.0,,,,,,,,16.0,,,,,,,,,4.0,,6.3,,,,,,,,,,,11.0,6.0,17.0,0,,19.0,,,,
2022-23,10385375,15,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,5.0,30.0,35.0,65.0,2.0,1.0,7.0,,,2.0,1.0,,1.0,5.0,8.0,,,0.240649,0.0591,0.0,,,,,,,,2.0,90.0,,,,,,,,,8.0,,7.4,,,1.0,,2.0,3.0,,,6.0,,33.0,37.0,70.0,3,5.0,89.0,1.0,,2.0,2.0
2022-23,10385375,15,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,16.0,6.0,22.0,2.0,,2.0,,,1.0,1.0,,1.0,6.0,2.0,,,0.0168928,0.029,0.0,1.0,,,,,,2.0,,74.0,,,,,,,,,10.0,,6.3,,,,,,2.0,,,1.0,,20.0,7.0,27.0,1,,44.0,2.0,1.0,1.0,
2022-23,10385375,15,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,20.0,12.0,32.0,,,3.0,,1.0,,1.0,,1.0,5.0,2.0,,,0.0380295,0.6715,1.6834,1.0,,2.0,,,,,,89.0,3.0,,,,,,,,18.0,,7.7,,,,,1.0,2.0,,,1.0,2.0,27.0,12.0,39.0,3,1.0,58.0,8.0,1.0,,
2022-23,10385375,15,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,4.0,28.0,29.0,57.0,,,10.0,,,,1.0,,,2.0,3.0,,,0.0120215,0.0,0.0,1.0,,,,,,2.0,2.0,90.0,,1.0,,,,,,,5.0,,7.2,,,,,2.0,,,,5.0,,31.0,31.0,62.0,0,2.0,73.0,,1.0,,1.0
2022-23,10385375,15,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,0.00056651,0.0,0.0,,,,,,,,,16.0,,,,,,,,,1.0,,6.4,,,,,1.0,,,,,,1.0,1.0,2.0,0,,4.0,,,,
2022-23,10385375,15,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,2.0,22.0,19.0,41.0,,,4.0,,,1.0,2.0,,,4.0,4.0,,,0.0266699,0.047,0.1438,,,,,,,,,74.0,1.0,1.0,,,,,,,13.0,,6.6,,,,,1.0,2.0,1.0,,5.0,,30.0,21.0,50.0,2,1.0,62.0,1.0,3.0,,1.0
2022-23,10385375,15,14,Liverpool,Away,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385400,16,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,2.0,5.0,6.0,11.0,1.0,,2.0,,,,,,1.0,4.0,5.0,,,0.0152857,0.0,0.0,2.0,,,,,,1.0,,22.0,,,,,,,,,4.0,,6.8,,,,,,2.0,,,4.0,,8.0,6.0,14.0,0,1.0,21.0,,2.0,2.0,1.0
2022-23,10385400,16,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,1.0,3.0,2.0,5.0,,,1.0,,,,,,1.0,2.0,2.0,,,0.00847114,0.0,0.0,1.0,,,,,,,1.0,15.0,,,,,,,,,1.0,,6.5,,,,,,1.0,,,1.0,,3.0,2.0,5.0,0,,8.0,,1.0,1.0,
2022-23,10385400,16,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,9.0,39.0,53.0,92.0,3.0,1.0,9.0,,,,,,1.0,4.0,3.0,,,0.0440039,0.0,0.0,,,,,,,,,90.0,,,,,,,,,11.0,,7.0,,,,,,1.0,1.0,,10.0,,46.0,54.0,99.0,0,1.0,105.0,2.0,,1.0,1.0
2022-23,10385400,16,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,26.0,14.0,40.0,3.0,,3.0,,1.0,,1.0,,2.0,7.0,1.0,,,0.0281154,0.2284,0.372,1.0,,1.0,,,,,,75.0,2.0,,,,,,,,9.0,,7.0,,,1.0,,,1.0,2.0,,1.0,,31.0,15.0,44.0,3,,55.0,1.0,,1.0,
2022-23,10385400,16,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,9.0,5.0,14.0,,,1.0,,2.0,1.0,,,3.0,5.0,4.0,,,0.0250847,0.7783,0.3914,1.0,,,,,,,,90.0,2.0,,,,,,,,21.0,,6.0,,,1.0,,,3.0,,,,,19.0,6.0,25.0,4,1.0,44.0,6.0,1.0,2.0,1.0
2022-23,10385400,16,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,3.0,24.0,41.0,65.0,,1.0,5.0,,,,2.0,,,2.0,7.0,,,0.0125466,0.0487,0.0,,,,,,,,,90.0,,,,,,,,,6.0,,7.2,,,1.0,,,,,,6.0,,28.0,43.0,71.0,1,4.0,79.0,,2.0,,
2022-23,10385400,16,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,3.0,22.0,19.0,41.0,1.0,,5.0,1.0,,,2.0,,1.0,5.0,3.0,,,0.52004,0.0,0.0,1.0,1.0,,,,,1.0,1.0,68.0,,,,,,,,,10.0,,7.4,,,,,,,1.0,,4.0,,27.0,23.0,49.0,0,1.0,57.0,,2.0,,
2022-23,10385400,16,14,Liverpool,Home,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385400,16,14,Liverpool,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385398,17,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,7.0,4.0,11.0,,,4.0,,,,1.0,,,6.0,1.0,,,0.00724352,0.0,0.0,1.0,,,,,,,1.0,67.0,,,,,,,,,16.0,,6.1,,,,,1.0,4.0,,,1.0,,12.0,6.0,18.0,0,,31.0,4.0,1.0,,
2022-23,10385398,17,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,3.0,34.0,12.0,45.0,1.0,,3.0,,,,,,,1.0,,,,0.0996562,0.0411,0.0191,,,,,,,,1.0,79.0,1.0,1.0,,,,,,,10.0,,7.0,,,,,,,1.0,,5.0,,42.0,14.0,55.0,1,,58.0,,,,
2022-23,10385398,17,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,4.0,13.0,22.0,35.0,1.0,,7.0,1.0,,,,,2.0,5.0,4.0,,,0.0351993,0.0177,0.0,2.0,,,,,,1.0,1.0,67.0,,,,,,,,,14.0,,7.0,,,1.0,,2.0,,,,8.0,,23.0,23.0,46.0,1,3.0,60.0,1.0,1.0,,
2022-23,10385398,17,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,17.0,6.0,23.0,,,6.0,1.0,1.0,,1.0,,1.0,6.0,2.0,,,0.0436956,0.8401,0.4714,2.0,1.0,1.0,,,1.0,,4.0,90.0,2.0,,,,,,,,14.0,,8.0,,,1.0,,,2.0,1.0,,1.0,,22.0,7.0,28.0,3,,43.0,3.0,2.0,,
