season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576117,9,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576117,9,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,34.0,10.0,44.0,4.0,,4.0,1.0,1.0,2.0,,,,,5.0,1.0,,,,1.0,3.0,,,,,2.0,,90.0,4.0,,,,,6.0,,9.8,,,1.0,,,1.0,1.0,,1.0,,38.0,10.0,47.0,7,,59.0,1.0,1.0,,
2021-22,9576117,9,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,4.0,2.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,14.0,,,,,,2.0,,6.5,,,,,,,,,,,5.0,2.0,7.0,1,,9.0,1.0,,,
2021-22,9576117,9,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,,16.0,9.0,25.0,2.0,1.0,5.0,1.0,,,1.0,,,1.0,6.0,4.0,,,2.0,1.0,1.0,,,,4.0,4.0,,63.0,1.0,,,,,9.0,,8.5,,,1.0,,,,,,,,19.0,12.0,31.0,2,1.0,48.0,2.0,2.0,,1.0
2021-22,9576117,9,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,2.0,48.0,15.0,63.0,,,4.0,,,1.0,,,,2.0,4.0,2.0,,,2.0,,,,,,,1.0,,63.0,,,,,,6.0,,6.7,,,,,,,,,2.0,,50.0,15.0,65.0,1,,73.0,2.0,2.0,,
2021-22,9576186,10,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,1.0,,3.0,18.0,10.0,27.0,1.0,1.0,5.0,1.0,,1.0,1.0,,,2.0,5.0,5.0,,,,1.0,,,,,2.0,2.0,,71.0,,,,,,10.0,,7.2,,,1.0,,1.0,3.0,2.0,,4.0,,25.0,10.0,33.0,2,1.0,48.0,,1.0,2.0,1.0
2021-22,9576186,10,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,5.0,28.0,32.0,60.0,,,6.0,,,1.0,1.0,,,3.0,4.0,1.0,,,,,1.0,,,,,1.0,,90.0,1.0,,,,,14.0,,7.2,,,1.0,,3.0,,,,8.0,,36.0,34.0,70.0,3,1.0,86.0,1.0,,,1.0
2021-22,9576186,10,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,2.0,19.0,12.0,31.0,1.0,,6.0,,1.0,2.0,2.0,,,4.0,8.0,3.0,,,,,,,,,,1.0,,78.0,,,,,,13.0,,6.5,,,2.0,,,1.0,1.0,,2.0,,26.0,13.0,38.0,4,3.0,55.0,,,,1.0
2021-22,9576186,10,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,8.0,,,,,,1.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,6.0,,,,
2021-22,9576186,10,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,17.0,5.0,22.0,3.0,,4.0,1.0,,1.0,,,,,3.0,3.0,,,,1.0,,,,,,2.0,,90.0,1.0,,,,,16.0,,7.4,,,,,1.0,3.0,2.0,,,1.0,26.0,6.0,30.0,2,,44.0,6.0,,3.0,
2021-22,9576186,10,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,18.0,8.0,26.0,2.0,,3.0,,,1.0,1.0,,,4.0,10.0,5.0,,,3.0,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,16.0,,7.4,,,,,1.0,4.0,3.0,,1.0,,27.0,9.0,33.0,2,1.0,60.0,,1.0,3.0,
2021-22,9576186,10,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,False,,,1.0,12.0,5.0,17.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,19.0,,,,,,1.0,,6.9,,,,,,1.0,,,2.0,,13.0,5.0,18.0,0,1.0,21.0,,,1.0,
2021-22,9576186,10,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,3.0,28.0,36.0,64.0,2.0,,4.0,,,,2.0,,,2.0,7.0,3.0,,,1.0,,,,,,1.0,,,87.0,,,,,,8.0,,6.3,,,,,2.0,,,,5.0,,31.0,36.0,67.0,0,1.0,81.0,3.0,2.0,,1.0
2021-22,9576186,10,14,Liverpool,Home,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576419,11,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,1.0,29.0,6.0,35.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,4.0,6.0,,,,,,,,,,,,68.0,,,,,,12.0,,6.7,,,,,1.0,3.0,1.0,,1.0,,39.0,6.0,44.0,1,2.0,57.0,1.0,,3.0,1.0
2021-22,9576419,11,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,3.0,63.0,25.0,86.0,,1.0,13.0,,,1.0,,,,,,3.0,,,,,,,,,,3.0,,90.0,,,,,,11.0,,7.5,,,,,1.0,1.0,4.0,,7.0,,73.0,25.0,94.0,1,1.0,106.0,1.0,,1.0,1.0
2021-22,9576419,11,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,2.0,31.0,6.0,37.0,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,22.0,1.0,,,,,7.0,,7.0,,,,,,1.0,,,4.0,,36.0,8.0,44.0,1,1.0,47.0,,,1.0,1.0
2021-22,9576419,11,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,3.0,4.0,7.0,2.0,,1.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,10.0,,,,,,1.0,,6.6,,,,,,,,,,,3.0,4.0,7.0,0,1.0,10.0,1.0,1.0,,
2021-22,9576419,11,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,19.0,7.0,26.0,1.0,1.0,5.0,,,1.0,2.0,,,,8.0,4.0,,,1.0,1.0,,,,,,2.0,,90.0,,,,,,15.0,,6.8,,,1.0,,,6.0,,,,,26.0,7.0,33.0,2,,48.0,4.0,1.0,2.0,
2021-22,9576419,11,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,27.0,5.0,32.0,1.0,,3.0,,2.0,2.0,2.0,,,1.0,4.0,2.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,13.0,,6.2,,,1.0,,,1.0,3.0,,2.0,,37.0,6.0,40.0,4,,56.0,1.0,1.0,1.0,
2021-22,9576419,11,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,2.0,42.0,33.0,75.0,2.0,1.0,9.0,,,,2.0,,,1.0,6.0,4.0,,,1.0,,,,,,2.0,,,80.0,,,,,,9.0,,6.6,,,,,1.0,1.0,,,3.0,,47.0,34.0,81.0,0,,94.0,2.0,2.0,1.0,
2021-22,9576419,11,14,Liverpool,Away,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576276,12,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,1.0,,2.0,12.0,11.0,22.0,1.0,2.0,4.0,,,2.0,1.0,,,,5.0,6.0,,,2.0,,,,,,1.0,,,76.0,,1.0,,,,10.0,,7.2,,,1.0,,1.0,2.0,2.0,,3.0,,19.0,12.0,29.0,3,3.0,48.0,,,1.0,3.0
2021-22,9576276,12,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,12.0,7.0,19.0,,,2.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,2.0,,6.5,,,,,,,,,1.0,,14.0,7.0,21.0,0,,23.0,,,,
2021-22,9576276,12,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,1.0,40.0,37.0,77.0,2.0,2.0,8.0,,,1.0,1.0,,,,4.0,4.0,,,,,,,,,1.0,2.0,,84.0,1.0,,,,,7.0,,7.2,,,,,,1.0,,,3.0,,43.0,39.0,82.0,2,2.0,93.0,1.0,1.0,,1.0
2021-22,9576276,12,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,14.0,1.0,,,,,2.0,,7.2,,,,,,1.0,,,,,6.0,1.0,7.0,1,,9.0,,,,
2021-22,9576276,12,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,22.0,5.0,27.0,,,2.0,1.0,,1.0,,,,2.0,9.0,1.0,,,1.0,,1.0,,,,,2.0,,90.0,2.0,,,,,19.0,,7.0,,,1.0,,,7.0,,,,1.0,28.0,5.0,33.0,4,,52.0,4.0,,1.0,
2021-22,9576276,12,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,19.0,6.0,25.0,3.0,,5.0,1.0,,,,,,1.0,9.0,10.0,,,4.0,1.0,1.0,,,,,2.0,,90.0,2.0,,,,,15.0,,8.5,,,,,,5.0,1.0,,1.0,1.0,25.0,8.0,32.0,2,2.0,53.0,3.0,5.0,3.0,
2021-22,9576276,12,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,4.0,27.0,30.0,57.0,,1.0,8.0,,,,2.0,,,,4.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,2.0,,7.1,,,,,,1.0,,,4.0,,27.0,31.0,58.0,0,2.0,67.0,1.0,1.0,1.0,2.0
2021-22,9576276,12,14,Liverpool,Home,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,7.0,7.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,1.0,,6.6,,,,,,,,,,,,8.0,8.0,0,,9.0,,,,
2021-22,9576204,13,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,4.0,14.0,10.0,24.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,23.0,,,,,,4.0,,6.9,,,1.0,,,,,,4.0,,17.0,10.0,27.0,1,1.0,32.0,1.0,,,1.0
2021-22,9576204,13,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,10.0,3.0,13.0,,,1.0,,,1.0,,,,1.0,3.0,,,,2.0,,,,,,,1.0,,31.0,1.0,,,,,8.0,,6.5,,,,,1.0,,3.0,,1.0,,15.0,3.0,15.0,2,,25.0,2.0,,,
2021-22,9576204,13,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,2.0,25.0,10.0,33.0,,,7.0,,,,,,,,2.0,2.0,,,,,,,,,,4.0,,67.0,,,,,,14.0,,7.2,,,1.0,,1.0,3.0,2.0,,5.0,,33.0,14.0,45.0,1,,58.0,,1.0,1.0,
2021-22,9576204,13,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,3.0,23.0,24.0,47.0,1.0,,8.0,,,,1.0,,,,3.0,3.0,,,1.0,,1.0,,,,,,,59.0,1.0,,,,,8.0,,7.5,,,,,,,,,4.0,,26.0,28.0,54.0,1,2.0,60.0,1.0,1.0,,2.0
2021-22,9576204,13,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,3.0,,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,9.0,,,,,,1.0,,6.5,,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2021-22,9576204,13,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,14.0,6.0,20.0,6.0,,2.0,1.0,,2.0,,,,2.0,10.0,3.0,,,,1.0,,,,,,2.0,,90.0,,,,,,19.0,,7.0,,,2.0,,,2.0,,,2.0,1.0,23.0,8.0,31.0,4,,51.0,4.0,3.0,,
2021-22,9576204,13,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,19.0,8.0,27.0,,1.0,1.0,,,,,,,2.0,3.0,5.0,,,,,,,,,,1.0,,90.0,1.0,,,,,20.0,,7.2,,,2.0,,1.0,3.0,2.0,,,1.0,29.0,9.0,36.0,3,,57.0,6.0,2.0,2.0,
2021-22,9576204,13,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,2.0,27.0,29.0,56.0,3.0,1.0,11.0,,,,3.0,,,1.0,8.0,6.0,,,1.0,,,,,,1.0,2.0,,90.0,,2.0,,,,15.0,,7.1,,,,,3.0,,,,4.0,,34.0,35.0,69.0,0,3.0,86.0,1.0,2.0,,2.0
2021-22,9576204,13,14,Liverpool,Home,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576367,14,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,1.0,7.0,14.0,21.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,15.0,,,,,,4.0,,6.9,,,,,,,,,1.0,,9.0,15.0,24.0,0,1.0,28.0,1.0,1.0,,1.0
2021-22,9576367,14,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,1.0,5.0,3.0,8.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,11.0,,,,,,4.0,,6.3,,,,,,1.0,,,1.0,,8.0,3.0,11.0,0,,13.0,,,,
2021-22,9576367,14,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,3.0,33.0,13.0,46.0,2.0,,10.0,1.0,,,1.0,,,,5.0,1.0,,,2.0,1.0,1.0,,,,,2.0,,83.0,1.0,,,,,23.0,,8.0,,,,,,1.0,4.0,,7.0,,51.0,15.0,62.0,1,,74.0,2.0,,1.0,
2021-22,9576367,14,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,1.0,18.0,23.0,41.0,,2.0,4.0,,,1.0,1.0,,,,5.0,5.0,,,4.0,,,,,,,,,75.0,,1.0,,,,14.0,,6.6,,,1.0,,,1.0,1.0,,6.0,,25.0,30.0,54.0,2,2.0,64.0,,,1.0,2.0
2021-22,9576367,14,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,1.0,,2.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,0,,2.0,,,,
2021-22,9576367,14,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,26.0,8.0,34.0,,,1.0,,2.0,,,,,,3.0,1.0,,,,,2.0,,,,,,,90.0,3.0,,,,,12.0,,7.5,,,2.0,,,3.0,,,,1.0,32.0,8.0,40.0,5,1.0,55.0,1.0,,,1.0
2021-22,9576367,14,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,20.0,7.0,27.0,5.0,,4.0,1.0,1.0,2.0,1.0,,,1.0,11.0,4.0,,,3.0,,,,,,,1.0,,90.0,1.0,,,,,16.0,,6.6,,,,,,4.0,,,,,27.0,8.0,35.0,3,1.0,54.0,5.0,1.0,2.0,1.0
2021-22,9576367,14,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,4.0,17.0,36.0,53.0,2.0,4.0,8.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,,3.0,1.0,,90.0,,,,,,12.0,,6.8,,,,,2.0,1.0,,,6.0,,24.0,40.0,64.0,0,1.0,73.0,,,,
2021-22,9576367,14,14,Liverpool,Away,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,0,,1.0,,,,
2021-22,9576369,15,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,1.0,,6.8,,,,,,,1.0,,,,3.0,1.0,3.0,0,1.0,6.0,,,,1.0
2021-22,9576369,15,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,31.0,11.0,42.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,68.0,,,,,,12.0,,6.8,,,,,,,2.0,,4.0,,41.0,12.0,51.0,0,1.0,57.0,,,,1.0
2021-22,9576369,15,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,7.0,49.0,31.0,80.0,,,11.0,,,2.0,3.0,,,1.0,6.0,3.0,,,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,16.0,,7.1,,,1.0,,,2.0,,,11.0,,57.0,35.0,92.0,4,2.0,109.0,1.0,,1.0,
2021-22,9576369,15,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,19.0,1.0,19.0,1.0,,4.0,1.0,,,,,,10.0,12.0,1.0,,,,1.0,,,,,1.0,3.0,,89.0,1.0,,,,,24.0,,7.1,,,1.0,,,2.0,2.0,,,,27.0,2.0,27.0,2,,52.0,3.0,,1.0,
2021-22,9576369,15,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,20.0,5.0,25.0,2.0,,4.0,,1.0,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,17.0,,6.7,,,,,,3.0,4.0,,2.0,1.0,30.0,7.0,33.0,1,2.0,50.0,3.0,,2.0,2.0
2021-22,9576369,15,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,1.0,,,41.0,21.0,61.0,,2.0,12.0,,,,,,,2.0,4.0,6.0,,,2.0,,,,,,3.0,,,90.0,,,,,,11.0,,7.1,,,,,1.0,,2.0,,1.0,,48.0,22.0,68.0,0,2.0,83.0,1.0,2.0,,1.0
2021-22,9576107,16,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,6.6,,,,,,,,,,,2.0,1.0,3.0,0,,6.0,,,,
2021-22,9576107,16,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,13.0,1.0,14.0,1.0,,,,,,2.0,,,1.0,4.0,,,,,,,,,,,,,58.0,,1.0,,,,7.0,,6.6,,,1.0,,,,,,,,16.0,3.0,19.0,1,,25.0,1.0,,,
2021-22,9576107,16,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,,32.0,6.0,36.0,1.0,,5.0,,,,1.0,,,,4.0,1.0,,,2.0,,,,,,3.0,1.0,,90.0,,,,,,9.0,,7.0,,,,,1.0,1.0,3.0,,,,39.0,7.0,43.0,0,,53.0,1.0,,1.0,
2021-22,9576107,16,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,7.0,41.0,26.0,67.0,,2.0,5.0,,,1.0,3.0,,,3.0,10.0,7.0,,,2.0,,,,,,1.0,2.0,,83.0,,,,,,19.0,,6.5,,,,,1.0,3.0,,,10.0,,48.0,31.0,79.0,1,2.0,99.0,2.0,2.0,1.0,1.0
2021-22,9576107,16,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2021-22,9576107,16,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,19.0,1.0,20.0,,,,,,2.0,,,,3.0,8.0,7.0,,,,,1.0,,,,,,,90.0,2.0,,,,1.0,22.0,,7.6,,,2.0,,,9.0,,,2.0,,27.0,3.0,30.0,6,1.0,58.0,3.0,2.0,4.0,
2021-22,9576107,16,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,2.0,14.0,5.0,19.0,1.0,1.0,5.0,,,3.0,,,,,3.0,7.0,,,2.0,,,,,,,2.0,,88.0,,,,,,18.0,,7.4,,,1.0,,,2.0,2.0,,2.0,1.0,27.0,5.0,30.0,4,4.0,51.0,4.0,,2.0,3.0
2021-22,9576107,16,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,25.0,16.0,41.0,1.0,5.0,7.0,,,,2.0,,,1.0,7.0,10.0,,,3.0,,,,,,2.0,2.0,,90.0,,1.0,,,,8.0,,7.3,,,,,4.0,,,,1.0,,30.0,16.0,46.0,0,3.0,64.0,2.0,2.0,,2.0
2021-22,9576107,16,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,6.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,8.0,3.0,11.0,0,,11.0,,,,
2021-22,9576393,17,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,1.0,25.0,2.0,27.0,,,1.0,1.0,,,2.0,,,2.0,5.0,4.0,,,1.0,,,,,,,1.0,,74.0,,,,,,12.0,,6.6,,,1.0,,,2.0,3.0,,4.0,,33.0,2.0,32.0,1,1.0,46.0,1.0,1.0,2.0,1.0
2021-22,9576393,17,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,6.0,88.0,23.0,111.0,,3.0,17.0,,,2.0,1.0,,,,2.0,3.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,12.0,,7.2,,,,,,,,,12.0,,99.0,24.0,123.0,2,,127.0,,,,
2021-22,9576393,17,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,1.0,,6.0,60.0,23.0,82.0,2.0,2.0,6.0,,,,1.0,,,,3.0,6.0,,1.0,,,,,,,1.0,2.0,,89.0,,,,,,13.0,,7.4,,,,,1.0,2.0,1.0,,8.0,,71.0,25.0,95.0,0,2.0,106.0,,,2.0,2.0
2021-22,9576393,17,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,9.0,3.0,12.0,,,1.0,,,,,,,3.0,3.0,2.0,,,,1.0,,,,,,1.0,,16.0,,,,,,5.0,,6.9,,,1.0,,,,,,,,11.0,3.0,14.0,1,1.0,20.0,,1.0,,1.0
2021-22,9576393,17,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,28.0,2.0,30.0,1.0,,2.0,,1.0,1.0,,,,2.0,5.0,2.0,,,1.0,,1.0,,,,,1.0,,74.0,1.0,,,,,15.0,,7.1,,,2.0,,,2.0,1.0,,,,37.0,3.0,39.0,4,,52.0,,1.0,1.0,
2021-22,9576393,17,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,2.0,21.0,4.0,24.0,1.0,,3.0,1.0,1.0,1.0,,,,5.0,8.0,2.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,15.0,,6.5,,,,,,2.0,1.0,,2.0,2.0,26.0,4.0,29.0,2,1.0,46.0,3.0,,1.0,1.0
2021-22,9576393,17,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,8.0,3.0,11.0,,,4.0,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,16.0,1.0,,,,,7.0,,6.8,,,1.0,,,,,,,,12.0,3.0,15.0,3,1.0,24.0,1.0,,,
2021-22,9576093,18,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,1.0,,2.0,38.0,21.0,58.0,,,7.0,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,2.0,2.0,,90.0,1.0,,,,,17.0,,7.3,,,1.0,,2.0,,2.0,,6.0,,49.0,27.0,74.0,3,3.0,88.0,,1.0,,1.0
2021-22,9576093,18,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,5.0,3.0,8.0,2.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,30.0,,,,,,5.0,,6.4,,,,,,,,,1.0,,7.0,3.0,10.0,0,,16.0,1.0,,,
2021-22,9576093,18,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,17.0,3.0,20.0,,1.0,2.0,,,2.0,,,,2.0,2.0,4.0,,,,,,,,,,3.0,,90.0,,,,,,15.0,,6.7,,,,,,,3.0,,,,25.0,3.0,25.0,2,2.0,40.0,5.0,1.0,,1.0
2021-22,9576093,18,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,1.0,24.0,4.0,27.0,2.0,2.0,5.0,,,1.0,,,,1.0,7.0,9.0,,,4.0,,,,,,,1.0,,82.0,,,,,,13.0,,7.2,,,1.0,,,3.0,2.0,,1.0,1.0,31.0,4.0,33.0,2,2.0,55.0,4.0,3.0,2.0,2.0
