playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulPassesOwnHalf,unsuccessfulLongPasses,goalKicks,cleanSheets,penaltiesConceded,ownGoalScored,successfulLaunches,rightFootGoals,gkSuccessfulDistribution,blocks,clearancesOffTheLine,unsuccessfulLaunches,throwInsToOppositionPlayer,lastPlayerTackle,throughBalls,shotsOnTargetOutsideBox,oboxTarget,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,leftFootGoals,foulWonPenalty,redCards2ndYellow,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesTaken,penaltyGoals
465527,Hannibal Mejbri,Midfielder,Burnley,90,Tunisia,2025-26,104.0,9.0,2.0589,0.0,8.0,5.0,4.0,0.7299,29.0,11.0,89.0,27.0,4.0,14.0,15.0,116.0,16.0,510.0,1.0,3.0,1.0,7.0,12.0,32.0,11.0,2.0,1231.0,2.0,4.0,26.0,102.0,,27.0,96.0,376.0,22.0,2.0,23.1718,17.0,7.0,27.0,1.0,78.0,101.0,47.0,0.0,206.0,11.0,0.0,172.0,65.0,27.0,12.0,14.0,286.0,27.0,,20.0,47.0,1.0,174.0,6.0,0.0,482.0,6.0,4.0,222.0,17.0,20.0,138.0,24.0,8.0,18.0,99.0,815.0,8.0,12.0,7.0,119.0,11.0,2.0,0.8909,10.0,27.0,27.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,6.0,,,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,0.0325,1.0,,,,,,,,,,,,,,,,
478969,Hjalmar Ekdal,Defender,Burnley,90,Sweden,2025-26,47.0,,0.2734,0.0,2.0,1.0,,0.1203,24.0,4.0,54.0,19.0,,1.0,17.0,102.0,1.0,681.0,,2.0,,1.0,2.0,84.0,,1.0,1539.0,1.0,,32.0,83.0,5.0,18.0,31.0,549.0,21.0,2.0,32.3502,4.0,125.0,34.0,2.0,15.0,147.0,7.0,0.0,130.0,11.0,,227.0,49.0,19.0,8.0,2.0,157.0,29.0,,1.0,6.0,2.0,46.0,52.0,0.0,673.0,3.0,1.0,116.0,16.0,2.0,247.0,5.0,12.0,30.0,60.0,925.0,2.0,2.0,1.0,422.0,3.0,,0.2552,0.0,38.0,48.0,,2.0,,,7.0,,,13.0,1.0,24.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
179458,Jacob Bruun Larsen,Forward,Burnley,90,Denmark,2025-26,59.0,5.0,1.1711,0.0,7.0,4.0,4.0,0.8774,12.0,10.0,47.0,28.0,1.0,14.0,10.0,54.0,19.0,292.0,,4.0,,4.0,18.0,28.0,9.0,2.0,1023.0,2.0,,17.0,33.0,3.0,22.0,22.0,235.0,35.0,3.0,26.2951,11.0,13.0,29.0,3.0,42.0,61.0,,0.0,92.0,7.0,,65.0,31.0,28.0,8.0,25.0,180.0,26.0,,33.0,36.0,3.0,64.0,11.0,0.0,285.0,6.0,16.0,149.0,4.0,10.0,79.0,1.0,6.0,3.0,87.0,504.0,16.0,10.0,4.0,67.0,,,1.38,0.0,8.0,7.0,,,,,,,,1.0,,5.0,,,2.0,2.0,2.0,1.0,4.0,5.0,5.0,11.0,0.2033,18.0,,,,,,,,,,,,,,,,
444180,Jaidon Anthony,Forward,Burnley,90,England,2025-26,188.0,9.0,2.8657,0.0,13.0,23.0,6.0,8.1597,42.0,42.0,148.0,37.0,2.0,34.0,32.0,180.0,44.0,897.0,8.0,9.0,3.0,3.0,5.0,37.0,14.0,9.0,2735.0,9.0,4.0,25.0,134.0,4.0,59.0,122.0,688.0,108.0,5.0,54.514,35.0,27.0,59.0,10.0,163.0,247.0,47.0,0.0,322.0,26.0,5.0,209.0,141.0,37.0,20.0,65.0,437.0,55.0,,66.0,106.0,10.0,285.0,12.0,0.0,832.0,19.0,16.0,461.0,22.0,36.0,137.0,28.0,15.0,29.0,304.0,1541.0,18.0,19.0,3.0,294.0,13.0,,5.1307,4.0,57.0,32.0,,2.0,1.0,,1.0,3.0,,7.0,,10.0,7.0,,4.0,6.0,6.0,2.0,5.0,,,18.0,,27.0,5.0,1.0,,,,,,,,,,,,,,
101178,James Ward-Prowse,Midfielder,Burnley,90,England,2025-26,39.0,3.0,0.9692,0.0,3.0,2.0,,0.2773,16.0,2.0,44.0,18.0,1.0,10.0,12.0,69.0,9.0,614.0,,,,1.0,6.0,22.0,28.0,,1096.0,,1.0,12.0,41.0,2.0,14.0,31.0,517.0,1.0,,14.9875,22.0,17.0,27.0,,27.0,202.0,13.0,0.0,80.0,9.0,,174.0,49.0,18.0,9.0,5.0,307.0,25.0,,48.0,9.0,,58.0,10.0,0.0,585.0,,3.0,140.0,7.0,2.0,158.0,8.0,20.0,28.0,80.0,829.0,2.0,6.0,1.0,266.0,6.0,,0.0932,1.0,14.0,25.0,,1.0,,,2.0,,,7.0,,11.0,,,1.0,2.0,2.0,,20.0,1.0,2.0,30.0,0.0379,52.0,,,,,,,,,,,,,,,,
208912,Joe Worrall,Defender,Burnley,90,England,2025-26,27.0,,0.0244,0.0,,,,,4.0,1.0,16.0,11.0,,,5.0,30.0,,155.0,,,,,6.0,42.0,,,497.0,,,21.0,25.0,1.0,5.0,4.0,120.0,7.0,2.0,8.6686,,60.0,11.0,,6.0,37.0,1.0,0.0,52.0,4.0,,56.0,10.0,11.0,1.0,,19.0,10.0,,,,,10.0,21.0,0.0,150.0,1.0,,37.0,3.0,,49.0,4.0,5.0,5.0,13.0,253.0,1.0,1.0,,106.0,1.0,,0.08,0.0,6.0,14.0,,,,,2.0,,,7.0,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
241231,Jordan Beyer,Defender,Burnley,90,Germany,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172567,Josh Cullen,Midfielder,Burnley,90,Ireland,2025-26,55.0,,1.3525,0.0,4.0,6.0,1.0,2.0938,31.0,7.0,84.0,18.0,2.0,23.0,18.0,138.0,8.0,866.0,2.0,,1.0,3.0,,33.0,1.0,,1519.0,,,16.0,66.0,2.0,16.0,49.0,686.0,7.0,4.0,29.447,11.0,35.0,29.0,1.0,39.0,220.0,18.0,1.0,121.0,11.0,1.0,245.0,73.0,18.0,13.0,4.0,351.0,27.0,,11.0,14.0,1.0,88.0,17.0,0.0,823.0,1.0,5.0,183.0,18.0,2.0,246.0,16.0,22.0,42.0,155.0,1084.0,4.0,6.0,3.0,378.0,11.0,1.0,0.9004,2.0,23.0,54.0,,2.0,1.0,1.0,5.0,2.0,,11.0,,20.0,,,6.0,4.0,4.0,,1.0,,,3.0,,5.0,,,,,,,,,,,,,,,,
167887,Josh Laurent,Midfielder,Burnley,90,England,2025-26,101.0,4.0,0.4878,1.0,4.0,4.0,3.0,1.1232,48.0,10.0,99.0,33.0,,14.0,18.0,141.0,11.0,643.0,1.0,2.0,0.0,2.0,15.0,50.0,4.0,1.0,1759.0,1.0,,24.0,94.0,4.0,36.0,68.0,486.0,23.0,3.0,36.9035,12.0,39.0,40.0,2.0,77.0,93.0,11.0,0.0,195.0,19.0,1.0,238.0,64.0,33.0,23.0,10.0,247.0,36.0,,11.0,25.0,2.0,145.0,26.0,1.0,639.0,6.0,4.0,206.0,25.0,9.0,220.0,31.0,27.0,16.0,92.0,925.0,3.0,8.0,2.0,259.0,18.0,,0.8521,7.0,45.0,42.0,,1.0,1.0,,5.0,1.0,,8.0,,20.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
644593,Kian McMahon-Brown,Forward,Burnley,90,Ireland,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Burnley,90,England,2025-26,123.0,6.0,1.3391,0.0,3.0,,1.0,,56.0,1.0,183.0,36.0,2.0,2.0,35.0,326.0,26.0,1441.0,,1.0,,2.0,1.0,92.0,7.0,,3097.0,,1.0,45.0,138.0,6.0,76.0,91.0,1021.0,10.0,6.0,64.1794,11.0,102.0,66.0,1.0,78.0,93.0,22.0,0.0,261.0,33.0,,530.0,155.0,36.0,23.0,14.0,551.0,60.0,,30.0,28.0,1.0,169.0,47.0,0.0,1388.0,1.0,9.0,563.0,33.0,13.0,617.0,32.0,45.0,94.0,201.0,2232.0,195.0,3.0,2.0,571.0,19.0,,0.1581,9.0,94.0,143.0,,4.0,,,8.0,,,10.0,1.0,62.0,126.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
503714,Lesley Ugochukwu,Midfielder,Burnley,90,France,2025-26,124.0,1.0,0.4155,1.0,9.0,8.0,2.0,2.4725,51.0,14.0,109.0,35.0,1.0,22.0,27.0,131.0,6.0,788.0,3.0,1.0,1.0,2.0,8.0,57.0,1.0,2.0,2350.0,2.0,2.0,31.0,122.0,3.0,50.0,96.0,632.0,40.0,5.0,49.6095,9.0,24.0,50.0,7.0,93.0,226.0,30.0,1.0,246.0,34.0,2.0,243.0,100.0,35.0,26.0,16.0,354.0,47.0,2.0,6.0,47.0,7.0,189.0,26.0,0.0,785.0,6.0,7.0,214.0,25.0,16.0,174.0,28.0,18.0,25.0,145.0,1154.0,,21.0,2.0,304.0,18.0,3.0,2.5014,1.0,37.0,22.0,,1.0,1.0,,7.0,,,21.0,,13.0,,,1.0,3.0,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
469272,Loum Tchaouna,Forward,Burnley,90,France,2025-26,82.0,10.0,0.9283,0.0,9.0,9.0,3.0,1.1008,18.0,14.0,76.0,29.0,1.0,24.0,14.0,85.0,24.0,342.0,2.0,1.0,1.0,5.0,15.0,39.0,10.0,3.0,1270.0,3.0,2.0,25.0,54.0,3.0,28.0,40.0,244.0,29.0,3.0,23.968,12.0,10.0,24.0,4.0,57.0,49.0,16.0,0.0,136.0,13.0,1.0,74.0,38.0,29.0,9.0,14.0,178.0,21.0,,24.0,31.0,4.0,97.0,14.0,0.0,337.0,5.0,8.0,181.0,9.0,7.0,114.0,13.0,2.0,13.0,105.0,578.0,3.0,12.0,5.0,89.0,8.0,,1.2514,2.0,23.0,9.0,,,,,1.0,1.0,,1.0,,4.0,,,1.0,4.0,4.0,3.0,,2.0,2.0,,0.0762,1.0,1.0,,,,,,,,,,,,,,,
549329,Lucas Pires,Defender,Burnley,90,Brazil,2025-26,67.0,5.0,1.4784,1.0,6.0,4.0,3.0,0.3453,29.0,10.0,63.0,20.0,,6.0,15.0,90.0,32.0,560.0,,6.0,,4.0,5.0,12.0,9.0,2.0,1406.0,2.0,,9.0,54.0,5.0,36.0,51.0,456.0,22.0,1.0,27.9365,20.0,39.0,29.0,2.0,58.0,269.0,4.0,0.0,121.0,23.0,,152.0,86.0,20.0,7.0,10.0,269.0,24.0,,47.0,22.0,2.0,109.0,3.0,1.0,548.0,6.0,9.0,210.0,22.0,18.0,42.0,15.0,20.0,14.0,97.0,959.0,87.0,,4.0,210.0,13.0,,0.5839,1.0,27.0,27.0,,1.0,,,2.0,,,6.0,1.0,17.0,21.0,1.0,2.0,2.0,2.0,1.0,4.0,,,14.0,,20.0,,,,,,,,,,,,,,,,
435973,Lyle Foster,Forward,Burnley,90,South Africa,2025-26,142.0,1.0,0.4899,0.0,7.0,6.0,1.0,3.3068,16.0,13.0,77.0,26.0,2.0,12.0,15.0,84.0,5.0,280.0,3.0,11.0,2.0,3.0,11.0,98.0,1.0,3.0,1372.0,3.0,3.0,70.0,66.0,1.0,23.0,38.0,189.0,55.0,2.0,28.0924,8.0,20.0,30.0,4.0,72.0,68.0,13.0,1.0,208.0,7.0,1.0,47.0,42.0,26.0,4.0,12.0,143.0,29.0,,5.0,44.0,4.0,110.0,28.0,0.0,278.0,7.0,8.0,190.0,12.0,10.0,79.0,22.0,4.0,7.0,86.0,523.0,4.0,12.0,3.0,54.0,5.0,2.0,3.2454,4.0,15.0,7.0,,,,,,2.0,,3.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
174592,Marcus Edwards,Forward,Burnley,90,England,2025-26,82.0,5.0,1.8469,0.0,9.0,6.0,1.0,0.9897,11.0,14.0,53.0,23.0,3.0,15.0,11.0,59.0,14.0,338.0,1.0,1.0,1.0,3.0,12.0,10.0,5.0,5.0,1064.0,5.0,2.0,8.0,45.0,1.0,12.0,43.0,273.0,54.0,1.0,20.7286,17.0,4.0,18.0,6.0,74.0,54.0,18.0,0.0,127.0,1.0,0.0,84.0,50.0,23.0,6.0,24.0,208.0,17.0,,15.0,52.0,6.0,117.0,2.0,0.0,326.0,8.0,11.0,170.0,5.0,14.0,116.0,7.0,2.0,6.0,84.0,548.0,3.0,9.0,3.0,76.0,2.0,2.0,1.4907,0.0,12.0,6.0,,,,,2.0,,,,,2.0,,,3.0,,,1.0,,4.0,4.0,1.0,0.3699,5.0,1.0,,,,,,,,,,,,,,,
67089,Martin Dúbravka,Goalkeeper,Burnley,90,Slovakia,2025-26,5.0,,0.069,0.0,,,,,1.0,,9.0,35.0,,,35.0,503.0,,1204.0,,,,,,26.0,,,3150.0,,,4.0,29.0,6.0,,7.0,449.0,,6.0,67.6879,,59.0,71.0,,1.0,202.0,8.0,0.0,34.0,,,811.0,291.0,35.0,,,200.0,65.0,,,,,8.0,22.0,0.0,689.0,,1.0,510.0,1.0,,191.0,,,252.0,,1584.0,,,,501.0,,,,1.0,54.0,494.0,357.0,4.0,,,94.0,,295.0,,,217.0,,,,,,,,,,,,,,,,24.0,40.0,3.0,7.0,42.0,127.0,7.0,1.0,209.0,34.0,85.0,,
518030,Max Weiss,Goalkeeper,Burnley,90,Germany,2025-26,1.0,,0.0063,0.0,,,,,,,,3.0,,,3.0,44.0,,112.0,,,,,,1.0,,,270.0,,,,1.0,,,,51.0,,1.0,5.6017,1.0,4.0,4.0,,1.0,15.0,,0.0,2.0,,,77.0,21.0,3.0,,,12.0,4.0,,,1.0,,1.0,1.0,0.0,61.0,,,48.0,,,20.0,,,17.0,,146.0,,,,56.0,,,,0.0,2.0,44.0,37.0,,,,7.0,,26.0,,,18.0,,,,,,,,,,,,,,,,4.0,5.0,,1.0,2.0,10.0,,,24.0,1.0,5.0,,
477717,Maxime Estève,Defender,Burnley,90,France,2025-26,71.0,2.0,0.6579,0.0,1.0,1.0,1.0,0.0811,44.0,9.0,92.0,34.0,,,34.0,177.0,4.0,1347.0,,,,,,118.0,2.0,1.0,2937.0,1.0,1.0,38.0,139.0,4.0,23.0,59.0,1118.0,30.0,6.0,67.8422,7.0,221.0,70.0,1.0,33.0,432.0,12.0,0.0,210.0,14.0,,462.0,114.0,34.0,18.0,2.0,324.0,66.0,,4.0,5.0,1.0,92.0,80.0,0.0,1319.0,8.0,2.0,199.0,26.0,3.0,335.0,13.0,37.0,52.0,118.0,1787.0,3.0,6.0,,848.0,7.0,,0.7226,1.0,61.0,85.0,9.0,1.0,,2.0,13.0,,9.0,33.0,1.0,47.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
437748,Mike Trésor,Forward,Burnley,90,Belgium,2025-26,7.0,1.0,0.005,0.0,,,1.0,,1.0,,4.0,6.0,,,,4.0,1.0,27.0,,,,,6.0,3.0,1.0,,37.0,,,3.0,1.0,2.0,,1.0,22.0,1.0,,2.2329,1.0,,2.0,,4.0,5.0,,0.0,8.0,,,9.0,4.0,6.0,,2.0,12.0,,,2.0,4.0,,5.0,,0.0,26.0,,1.0,13.0,1.0,,4.0,,,1.0,9.0,42.0,,,,12.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
589117,Murray Campbell,Defender,Burnley,90,Scotland,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647960,Oliver Pimlott,Midfielder,Burnley,90,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494960,Quilindschy Hartman,Defender,Burnley,90,Netherlands,2025-26,57.0,8.0,1.9932,0.0,2.0,3.0,,0.1879,52.0,7.0,110.0,21.0,5.0,6.0,21.0,179.0,42.0,736.0,,1.0,,,,28.0,11.0,,1830.0,,,18.0,70.0,1.0,63.0,60.0,522.0,26.0,5.0,40.2035,15.0,66.0,40.0,2.0,39.0,312.0,3.0,0.0,127.0,21.0,,254.0,69.0,21.0,20.0,7.0,258.0,39.0,,65.0,13.0,2.0,99.0,10.0,0.0,718.0,4.0,11.0,313.0,32.0,5.0,33.0,13.0,31.0,35.0,137.0,1198.0,83.0,5.0,,310.0,7.0,,0.3357,1.0,52.0,69.0,,2.0,,,6.0,,,4.0,,34.0,37.0,,1.0,3.0,3.0,,3.0,,,17.0,,21.0,,,,,,,,,,,,,,,,
51943,Václav Hladky,Goalkeeper,Burnley,90,Czech Republic,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
