season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attOboxOwnGoal,attObxdLeft,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgCentre,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,penGoalsConceded,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,attPenPost,ptsDroppedWinningPos,attLgRight,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance
2018-19,987850,26.0,2019-02-09 15:00:00,11,Everton,Away,161.0,20.0,,5.0,5.0,3.0,2.0,161.0,4.0,,2.0,7.0,1.0,32.0,317.0,,,14.0,21.0,45.0,4.0,2.0,,,,,,1.0,,,,5.0,,,,2.0,,,2.0,5.0,2.0,8.0,1.0,,66.0,3.0,1.0,2.0,,2.0,4.0,4.0,,12.0,1.0,54.0,100.0,3.0,35.0,18.0,,,68.0,10.0,21.0,,,6.0,5.0,1.0,,,,,,,6.0,,,,,,,,1.0,18.0,2.0,11.0,11.0,2.0,2.0,81.0,52.0,8.0,,2.0,4.0,4.0,400.0,,,2.0,,38.0,85.0,28.0,,,,,169.0,169.0,3.0,26.0,33.0,56.0,2.0,1.0,0.0,,,,1.0,,1.0,1.0,1.0,,4.0,,3.0,65.0,297.0,6.0,196.0,36.0,35.0,25.0,2.0,15.0,13.0,,115.0,10.0,244.0,1.0,,15.0,3.0,57.0,6.0,425.0,,1.0,9.0,22.0,1.0,22.0,0.0,659.0,22.0,15.0,2.0,15.0,0.0,1.0,,50.0,,,,175.0,96.0,1.0,,104.0,14.0,1.0,,,,5.0,20.0,20.0,,10.0,,,,,,,,,,,,,
2018-19,987857,27.0,2019-02-06 19:45:00,11,Everton,Home,106.0,16.0,,1.0,1.0,2.0,,146.0,3.0,,2.0,9.0,4.0,31.0,251.0,,,24.0,29.0,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,13.0,2.0,1.0,3.0,,55.0,1.0,3.0,11.0,,5.0,9.0,4.0,,16.0,1.0,71.0,61.0,1.0,23.0,13.0,,1.0,64.0,12.0,6.0,,,2.0,1.0,1.0,,,,,,,8.0,,,,,,,,,13.0,,11.0,11.0,,2.0,59.0,28.0,6.0,,,1.0,1.0,313.0,,,6.0,,47.0,76.0,25.0,,,,,143.0,143.0,5.0,29.0,16.0,38.8,,,0.0,,,,2.0,,2.0,,1.0,,,,3.0,74.0,240.0,1.0,125.0,29.0,23.0,17.0,4.0,18.0,14.0,,120.0,9.0,229.0,,,27.0,4.0,71.0,,336.0,,0.0,4.0,27.0,,26.0,1.0,543.0,17.0,13.0,5.0,19.0,0.0,,,59.0,,,,129.0,80.0,1.0,,68.0,18.0,,,,,6.0,25.0,25.0,,11.0,,,,,,,,,,,,,
2018-19,987863,28.0,2019-02-26 19:45:00,11,Everton,Away,194.0,12.0,1.0,2.0,1.0,3.0,,233.0,3.0,,2.0,8.0,9.0,22.0,425.0,1.0,1.0,24.0,41.0,37.0,8.0,,,,,,,,,,,10.0,,,,,,,,4.0,2.0,8.0,4.0,,59.0,2.0,3.0,7.0,,4.0,5.0,4.0,,13.0,,82.0,66.0,2.0,33.0,20.0,,,67.0,12.0,11.0,1.0,1.0,2.0,3.0,,2.0,,2.0,2.0,,,5.0,,,3.0,,,,,1.0,20.0,,6.0,6.0,,2.0,79.0,38.0,3.0,2.0,4.0,6.0,4.0,515.0,,,1.0,,68.0,115.0,31.0,,,,,175.0,175.0,3.0,21.0,30.0,67.2,,,0.0,,,,,,,,,,5.0,,3.0,114.0,413.0,10.0,227.0,35.0,33.0,18.0,4.0,16.0,12.0,,163.0,6.0,323.0,1.0,,26.0,9.0,58.0,1.0,534.0,1.0,0.0,12.0,10.0,3.0,37.0,1.0,740.0,28.0,8.0,4.0,7.0,0.0,,,86.0,1.0,,1.0,190.0,115.0,3.0,,143.0,11.0,,,,,7.0,16.0,16.0,,4.0,,,,,,,,,,,,,
2018-19,987875,29.0,2019-03-03 16:15:00,11,Everton,Home,114.0,9.0,2.0,7.0,5.0,2.0,1.0,109.0,3.0,,6.0,6.0,8.0,23.0,216.0,,,25.0,34.0,29.0,4.0,3.0,,,,,,,,,,4.0,,,,,,,1.0,7.0,3.0,6.0,1.0,,66.0,2.0,1.0,10.0,,3.0,11.0,4.0,,9.0,,73.0,68.0,2.0,27.0,12.0,,,72.0,12.0,10.0,,,2.0,2.0,,,,,,,,9.0,,,,,,,,,12.0,,14.0,14.0,2.0,6.0,83.0,26.0,7.0,,3.0,4.0,3.0,314.0,,,4.0,,47.0,81.0,33.0,,,,,185.0,185.0,3.0,17.0,31.0,42.2,,,0.0,,,,2.0,1.0,3.0,,2.0,,3.0,,3.0,60.0,208.0,7.0,136.0,28.0,27.0,19.0,3.0,20.0,17.0,,131.0,9.0,227.0,,,32.0,9.0,80.0,2.0,343.0,,0.0,7.0,19.0,1.0,33.0,1.0,555.0,18.0,10.0,3.0,14.0,0.0,,,53.0,,,,164.0,66.0,3.0,,60.0,14.0,,,,,8.0,6.0,6.0,,3.0,,,,,,,,,,,,,
2018-19,987890,30.0,2019-03-09 15:00:00,11,Everton,Away,157.0,13.0,,2.0,2.0,3.0,,177.0,4.0,,3.0,4.0,2.0,24.0,332.0,,,33.0,18.0,29.0,4.0,,,,,,,,,,,7.0,,,,,,,,12.0,7.0,7.0,,,56.0,3.0,2.0,7.0,,2.0,11.0,3.0,,14.0,3.0,56.0,66.0,3.0,26.0,10.0,1.0,3.0,51.0,10.0,12.0,1.0,,4.0,4.0,,1.0,,1.0,1.0,,,9.0,,,2.0,,,,,1.0,10.0,,13.0,13.0,,3.0,85.0,50.0,8.0,1.0,2.0,3.0,3.0,419.0,,,3.0,,80.0,86.0,32.0,1.0,1.0,1.0,,183.0,183.0,2.0,19.0,32.0,54.5,,2.0,0.0,,,,3.0,1.0,4.0,,2.0,,2.0,,3.0,93.0,315.0,5.0,181.0,26.0,26.0,14.0,2.0,20.0,18.0,,143.0,7.0,282.0,1.0,,18.0,2.0,56.0,,443.0,1.0,0.0,7.0,20.0,2.0,40.0,1.0,671.0,24.0,6.0,2.0,14.0,0.0,,,46.0,,,1.0,180.0,115.0,2.0,,102.0,23.0,,,1.0,,7.0,24.0,24.0,,9.0,,3.0,,,,,,,,,,,
2018-19,987895,31.0,2019-03-17 16:30:00,11,Everton,Home,136.0,11.0,3.0,5.0,2.0,3.0,1.0,97.0,5.0,,4.0,6.0,3.0,31.0,228.0,1.0,1.0,20.0,18.0,13.0,5.0,4.0,,,,,,,,,,8.0,,,1.0,,,,2.0,10.0,7.0,12.0,3.0,,67.0,1.0,3.0,12.0,,3.0,6.0,2.0,,17.0,2.0,67.0,39.0,1.0,25.0,8.0,,,33.0,17.0,8.0,,,3.0,2.0,,,,,,,,8.0,,,,1.0,,,,,8.0,,18.0,18.0,5.0,4.0,73.0,33.0,4.0,2.0,3.0,6.0,8.0,293.0,,,6.0,,50.0,49.0,16.0,,,,1.0,140.0,140.0,2.0,31.0,25.0,32.7,,1.0,0.0,,,,1.0,4.0,5.0,,1.0,,4.0,,3.0,49.0,214.0,9.0,157.0,17.0,25.0,10.0,3.0,13.0,10.0,,80.0,6.0,170.0,1.0,,28.0,3.0,64.0,1.0,314.0,2.0,0.0,15.0,13.0,2.0,25.0,1.0,526.0,23.0,6.0,3.0,4.0,0.0,,,43.0,,2.0,2.0,138.0,69.0,1.0,,64.0,18.0,,,,,10.0,20.0,20.0,,12.0,,,,,,,,,,,,,
2018-19,987911,32.0,2019-03-30 17:30:00,11,Everton,Away,164.0,21.0,5.0,5.0,,1.0,,181.0,2.0,,4.0,7.0,5.0,29.0,340.0,,,21.0,21.0,20.0,12.0,1.0,,,,,,,,,,13.0,,,,1.0,,,,,3.0,14.0,3.0,,68.0,2.0,4.0,7.0,,9.0,9.0,3.0,1.0,14.0,1.0,63.0,62.0,2.0,21.0,10.0,,,54.0,14.0,6.0,,,,,,2.0,1.0,2.0,1.0,1.0,,4.0,,,1.0,,,,,2.0,10.0,1.0,19.0,19.0,1.0,4.0,68.0,43.0,4.0,1.0,4.0,11.0,9.0,417.0,,,,,58.0,75.0,37.0,,,,,152.0,152.0,4.0,24.0,33.0,50.7,1.0,1.0,0.0,,,,,1.0,1.0,,,,4.0,,3.0,98.0,330.0,15.0,184.0,39.0,21.0,21.0,9.0,21.0,12.0,,148.0,6.0,268.0,,,20.0,5.0,58.0,3.0,431.0,,0.0,17.0,24.0,,25.0,1.0,654.0,36.0,12.0,9.0,21.0,0.0,,,68.0,4.0,3.0,1.0,157.0,110.0,,,96.0,15.0,,,,,8.0,19.0,19.0,,9.0,,,,,,,,,,,,,
2018-19,987914,33.0,2019-04-07 14:05:00,11,Everton,Home,114.0,21.0,5.0,8.0,3.0,3.0,,193.0,3.0,,3.0,8.0,3.0,27.0,299.0,,,11.0,17.0,22.0,10.0,4.0,,2.0,,,,,,,,16.0,,,,,,,,6.0,1.0,15.0,8.0,,70.0,4.0,8.0,14.0,,9.0,12.0,2.0,1.0,13.0,,60.0,58.0,4.0,21.0,9.0,,1.0,67.0,8.0,9.0,,,,,,,,,,,,7.0,,,,,,,,,9.0,,14.0,14.0,,3.0,64.0,33.0,6.0,,4.0,10.0,6.0,357.0,,,2.0,,80.0,58.0,35.0,,,,,145.0,145.0,10.0,25.0,29.0,42.9,,1.0,0.0,,,,2.0,,2.0,,1.0,2.0,9.0,1.0,3.0,97.0,284.0,14.0,132.0,35.0,21.0,16.0,7.0,21.0,14.0,2.0,145.0,8.0,270.0,,,22.0,4.0,60.0,3.0,381.0,,0.0,23.0,19.0,1.0,17.0,1.0,594.0,34.0,8.0,9.0,11.0,0.0,,,59.0,1.0,3.0,1.0,143.0,82.0,2.0,,97.0,18.0,,1.0,1.0,,5.0,19.0,19.0,,9.0,,,,,,,,,,,,,
2018-19,987925,34.0,2019-04-13 15:00:00,11,Everton,Away,175.0,16.0,1.0,6.0,5.0,4.0,1.0,207.0,6.0,1.0,4.0,7.0,4.0,33.0,376.0,,2.0,26.0,30.0,29.0,7.0,1.0,,,,,,,,,,8.0,,,,,,1.0,1.0,9.0,3.0,7.0,2.0,,69.0,,2.0,12.0,,3.0,11.0,5.0,,11.0,1.0,71.0,74.0,,13.0,6.0,,,77.0,10.0,8.0,,,2.0,2.0,,,,,,,,6.0,,,,1.0,,,,1.0,6.0,1.0,8.0,8.0,,4.0,92.0,51.0,7.0,,6.0,2.0,1.0,477.0,,,,,104.0,71.0,40.0,,,,,183.0,183.0,2.0,25.0,32.0,59.4,1.0,1.0,0.0,,,,2.0,1.0,3.0,,,,6.0,,3.0,97.0,361.0,8.0,200.0,39.0,13.0,18.0,3.0,21.0,18.0,,157.0,12.0,317.0,1.0,1.0,36.0,5.0,79.0,1.0,496.0,,0.0,9.0,28.0,4.0,32.0,1.0,709.0,26.0,9.0,3.0,19.0,0.0,,,60.0,2.0,2.0,,196.0,127.0,,,113.0,21.0,,,,,4.0,16.0,16.0,,5.0,,,,,,,,,,,,,
2018-19,987936,35.0,2019-04-21 13:30:00,11,Everton,Home,148.0,9.0,2.0,7.0,5.0,4.0,,163.0,4.0,2.0,2.0,2.0,4.0,16.0,304.0,,1.0,17.0,25.0,21.0,6.0,2.0,,1.0,,,,,,,,7.0,,,,,,,,3.0,4.0,10.0,5.0,,64.0,2.0,4.0,7.0,,10.0,12.0,3.0,1.0,7.0,1.0,55.0,48.0,2.0,24.0,10.0,,,61.0,11.0,7.0,,,3.0,2.0,,3.0,,1.0,2.0,1.0,1.0,6.0,,,2.0,,,,,,10.0,,13.0,13.0,2.0,2.0,72.0,35.0,2.0,2.0,2.0,9.0,8.0,367.0,,,1.0,,72.0,70.0,34.0,,,,,133.0,133.0,2.0,33.0,20.0,48.3,,,0.0,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,3.0,78.0,293.0,11.0,168.0,25.0,24.0,8.0,9.0,26.0,17.0,2.0,112.0,8.0,241.0,,2.0,25.0,4.0,57.0,1.0,383.0,,0.0,15.0,17.0,2.0,24.0,1.0,583.0,17.0,3.0,10.0,11.0,0.0,,,53.0,1.0,1.0,1.0,164.0,76.0,2.0,,90.0,13.0,,1.0,,,9.0,19.0,19.0,,8.0,,,,,,,,,,,,,
2018-19,987944,36.0,2019-04-27 15:00:00,11,Everton,Away,182.0,13.0,4.0,8.0,4.0,2.0,,258.0,4.0,,4.0,4.0,5.0,30.0,432.0,1.0,,16.0,25.0,17.0,9.0,4.0,,1.0,,,,,,,,16.0,,,,,,,,4.0,4.0,16.0,6.0,,74.0,,11.0,15.0,,10.0,17.0,4.0,,11.0,,75.0,50.0,,19.0,13.0,,,66.0,15.0,9.0,,,2.0,2.0,,,,,,,,6.0,,,,,,,,1.0,13.0,2.0,12.0,12.0,2.0,4.0,80.0,55.0,5.0,,4.0,9.0,3.0,524.0,,,3.0,,95.0,102.0,45.0,,,,,185.0,185.0,5.0,25.0,38.0,63.9,,,0.0,,,,,,,,,1.0,8.0,2.0,3.0,128.0,417.0,13.0,208.0,25.0,19.0,14.0,10.0,33.0,23.0,1.0,182.0,7.0,368.0,,,16.0,7.0,51.0,,543.0,1.0,0.0,22.0,20.0,,22.0,0.0,777.0,45.0,4.0,10.0,10.0,0.0,,,73.0,1.0,1.0,,215.0,134.0,6.0,,121.0,16.0,,,,,8.0,30.0,30.0,,11.0,,,,,,,,,,,,,
2018-19,987956,37.0,2019-05-03 20:00:00,11,Everton,Home,228.0,17.0,1.0,4.0,3.0,1.0,,240.0,3.0,1.0,1.0,3.0,1.0,27.0,464.0,,,15.0,29.0,21.0,10.0,1.0,,,,,,,,,,16.0,,,,1.0,,,,3.0,2.0,10.0,10.0,,66.0,1.0,5.0,7.0,,8.0,14.0,4.0,1.0,4.0,1.0,58.0,59.0,1.0,22.0,11.0,,,61.0,8.0,8.0,,,,,,,,,,,,8.0,,,1.0,,,,,1.0,11.0,1.0,14.0,14.0,1.0,1.0,80.0,45.0,1.0,,7.0,4.0,6.0,531.0,,,,,85.0,84.0,38.0,,,,,154.0,154.0,3.0,35.0,24.0,60.1,1.0,,0.0,,,,1.0,,1.0,,1.0,,9.0,,3.0,124.0,447.0,11.0,251.0,35.0,22.0,23.0,5.0,23.0,18.0,,169.0,5.0,327.0,,1.0,20.0,1.0,62.0,1.0,555.0,1.0,0.0,20.0,20.0,2.0,19.0,0.0,764.0,30.0,10.0,8.0,15.0,0.0,,,85.0,,1.0,1.0,185.0,144.0,2.0,,141.0,20.0,,1.0,1.0,,4.0,14.0,14.0,,9.0,,,,,,,,,,,,,
2018-19,987970,38.0,2019-05-12 15:00:00,11,Everton,Away,207.0,25.0,1.0,6.0,5.0,2.0,2.0,154.0,7.0,,5.0,3.0,4.0,24.0,355.0,,,16.0,17.0,18.0,7.0,3.0,4.0,,,,,1.0,,,,9.0,,,,,,,2.0,4.0,7.0,14.0,2.0,,62.0,3.0,4.0,7.0,,4.0,9.0,3.0,,13.0,,59.0,48.0,3.0,17.0,13.0,1.0,,40.0,13.0,10.0,1.0,,2.0,3.0,1.0,1.0,,1.0,1.0,,,8.0,,,1.0,,,,,,13.0,,11.0,11.0,1.0,6.0,48.0,31.0,7.0,1.0,3.0,8.0,9.0,415.0,,,3.0,,81.0,42.0,33.0,,,,,146.0,146.0,7.0,26.0,22.0,45.0,,,0.0,,,,1.0,,1.0,,1.0,,3.0,,2.0,69.0,337.0,11.0,227.0,37.0,17.0,13.0,3.0,18.0,15.0,,106.0,3.0,227.0,,,16.0,4.0,51.0,1.0,436.0,,0.0,16.0,16.0,,17.0,2.0,638.0,26.0,4.0,4.0,9.0,0.0,,,73.0,2.0,3.0,1.0,151.0,104.0,1.0,,108.0,27.0,,,,1.0,7.0,18.0,18.0,,12.0,,2.0,,,,,,,,,,,
2019-20,1059705,1.0,2019-08-10 15:00:00,11,Everton,Away,230.0,27.0,,3.0,3.0,2.0,,174.0,3.0,,2.0,5.0,7.0,33.0,401.0,,,32.0,30.0,18.0,6.0,1.0,1.0,,,,,,,,,9.0,,,,,,,,6.0,,7.0,3.0,,62.0,1.0,4.0,8.0,,2.0,12.0,4.0,,12.0,2.0,71.0,53.0,1.0,18.0,8.0,,,55.0,14.0,16.0,,,,,,,,,,,,5.0,,,,,,,,2.0,8.0,,14.0,14.0,3.0,2.0,87.0,53.0,6.0,,1.0,6.0,3.0,472.0,,,4.0,,65.0,85.0,30.0,,,,,169.0,169.0,3.0,25.0,30.0,64.6,,,0.0,,,,2.0,,2.0,1.0,1.0,,3.0,1.0,3.0,77.0,377.0,7.0,264.0,41.0,18.0,14.0,1.0,17.0,16.0,,117.0,6.0,253.0,,,26.0,7.0,64.0,,500.0,,1.0,10.0,14.0,1.0,39.0,1.0,722.0,17.0,5.0,2.0,7.0,0.0,,,65.0,,2.0,,174.0,142.0,2.0,,119.0,26.0,,,,,5.0,22.0,22.0,,7.0,,,,,,,,,,,,,
2019-20,1059716,2.0,2019-08-17 15:00:00,11,Everton,Home,108.0,13.0,2.0,3.0,1.0,,1.0,99.0,5.0,,9.0,10.0,1.0,20.0,204.0,,,19.0,27.0,28.0,5.0,3.0,2.0,1.0,,,,1.0,,,,7.0,,,,,,,2.0,5.0,3.0,7.0,5.0,,63.0,,4.0,8.0,,4.0,5.0,1.0,,24.0,2.0,79.0,76.0,,35.0,22.0,,,37.0,11.0,10.0,,,4.0,1.0,1.0,1.0,,,1.0,,,10.0,,,1.0,,,,,,22.0,,6.0,6.0,1.0,9.0,65.0,30.0,7.0,1.0,5.0,4.0,2.0,281.0,,,2.0,,53.0,48.0,14.0,,,,,171.0,171.0,4.0,24.0,24.0,44.1,,,0.0,,,,1.0,1.0,2.0,,,1.0,6.0,,3.0,42.0,191.0,9.0,144.0,26.0,35.0,29.0,4.0,11.0,7.0,1.0,79.0,5.0,170.0,,,26.0,3.0,55.0,3.0,303.0,2.0,0.0,12.0,20.0,1.0,28.0,2.0,536.0,16.0,19.0,4.0,16.0,0.0,,,37.0,1.0,1.0,,141.0,65.0,2.0,,60.0,16.0,,,1.0,,8.0,17.0,17.0,,5.0,,,,,,,,,,,,,
2019-20,1059723,3.0,2019-08-23 20:00:00,11,Everton,Away,172.0,25.0,3.0,3.0,1.0,1.0,,266.0,3.0,,8.0,5.0,2.0,28.0,435.0,,,26.0,16.0,28.0,7.0,3.0,4.0,,,,,,,,,8.0,,,,,,1.0,,3.0,4.0,7.0,5.0,,58.0,1.0,4.0,11.0,,6.0,12.0,7.0,,10.0,1.0,56.0,66.0,1.0,7.0,3.0,,1.0,62.0,18.0,10.0,,,,,,,,,,,,3.0,,,,,,,,1.0,3.0,1.0,5.0,5.0,,8.0,71.0,49.0,,,5.0,5.0,1.0,513.0,,,2.0,,96.0,105.0,37.0,,,,,160.0,160.0,8.0,15.0,26.0,64.8,1.0,,0.0,,,,,1.0,1.0,,1.0,,7.0,1.0,3.0,136.0,411.0,10.0,199.0,38.0,7.0,15.0,6.0,24.0,19.0,,183.0,8.0,364.0,,,16.0,2.0,49.0,1.0,539.0,1.0,0.0,12.0,16.0,,30.0,3.0,727.0,28.0,13.0,6.0,11.0,0.0,,1.0,70.0,2.0,2.0,,185.0,140.0,3.0,,144.0,15.0,,,,,7.0,16.0,16.0,,4.0,,,,,,,,,,,,,
2019-20,1059736,4.0,2019-09-01 14:00:00,11,Everton,Home,161.0,22.0,4.0,9.0,5.0,2.0,1.0,212.0,2.0,,5.0,9.0,1.0,45.0,364.0,,,12.0,26.0,26.0,5.0,4.0,4.0,,,,,,,,,9.0,,,,,,,2.0,6.0,2.0,11.0,4.0,,70.0,1.0,6.0,13.0,,7.0,8.0,8.0,,12.0,1.0,70.0,71.0,1.0,37.0,23.0,1.0,,62.0,12.0,12.0,,1.0,5.0,3.0,,3.0,,2.0,3.0,,,2.0,,,3.0,2.0,,,,,23.0,,7.0,7.0,,5.0,74.0,41.0,7.0,3.0,3.0,9.0,6.0,431.0,,,2.0,,71.0,92.0,34.0,,,,,154.0,154.0,7.0,19.0,32.0,58.7,,,0.0,,,,3.0,,3.0,,1.0,,3.0,,2.0,105.0,347.0,12.0,175.0,37.0,37.0,16.0,6.0,25.0,19.0,,155.0,3.0,301.0,2.0,,25.0,1.0,71.0,1.0,451.0,,0.0,15.0,24.0,1.0,16.0,1.0,687.0,35.0,9.0,7.0,17.0,0.0,,,54.0,2.0,,2.0,159.0,113.0,5.0,,125.0,21.0,,,,,8.0,10.0,10.0,,4.0,,,,,,,,,,,,,
2019-20,1059742,5.0,2019-09-15 14:00:00,11,Everton,Away,184.0,14.0,,4.0,4.0,3.0,,193.0,3.0,1.0,3.0,6.0,4.0,31.0,373.0,1.0,1.0,23.0,23.0,24.0,8.0,,2.0,,,,,,,,,12.0,,,,1.0,,,,8.0,5.0,9.0,5.0,,70.0,1.0,4.0,6.0,,7.0,11.0,4.0,,12.0,,61.0,56.0,1.0,10.0,7.0,,,62.0,14.0,4.0,1.0,,1.0,,,1.0,,1.0,1.0,,,3.0,,,1.0,,,,,,7.0,1.0,13.0,13.0,1.0,3.0,92.0,53.0,7.0,,4.0,5.0,5.0,470.0,,,2.0,,65.0,84.0,38.0,,,,,174.0,174.0,7.0,25.0,32.0,59.5,1.0,,0.0,,,,1.0,2.0,3.0,,,,5.0,1.0,3.0,84.0,359.0,9.0,213.0,38.0,10.0,16.0,7.0,22.0,15.0,,137.0,7.0,297.0,,1.0,29.0,5.0,72.0,,488.0,1.0,0.0,14.0,18.0,2.0,28.0,4.0,684.0,27.0,10.0,7.0,9.0,0.0,,,65.0,2.0,1.0,1.0,212.0,110.0,1.0,,101.0,17.0,,,,,9.0,18.0,18.0,,9.0,,,,,,,,,,,,,
2019-20,1059756,6.0,2019-09-21 15:00:00,11,Everton,Home,196.0,24.0,1.0,7.0,6.0,2.0,,244.0,3.0,,3.0,4.0,4.0,45.0,433.0,,,34.0,24.0,19.0,11.0,,3.0,,,,,1.0,1.0,,,11.0,,,,,,,1.0,3.0,,9.0,7.0,,60.0,2.0,7.0,5.0,,12.0,21.0,9.0,,5.0,,52.0,52.0,2.0,11.0,6.0,,,73.0,9.0,8.0,,,2.0,1.0,1.0,,,,,,,5.0,,,,,,,,1.0,6.0,,4.0,4.0,,3.0,65.0,38.0,3.0,,4.0,7.0,3.0,501.0,,,,1.0,78.0,100.0,53.0,,,,,169.0,169.0,4.0,24.0,26.0,69.8,,,0.0,,,,,,,,1.0,,6.0,,3.0,150.0,417.0,11.0,211.0,44.0,11.0,25.0,11.0,42.0,31.0,,199.0,5.0,351.0,,,15.0,4.0,72.0,1.0,520.0,,0.0,16.0,10.0,1.0,37.0,1.0,741.0,43.0,15.0,12.0,5.0,0.0,,,53.0,2.0,2.0,,164.0,151.0,4.0,,152.0,24.0,,,,,3.0,15.0,15.0,,8.0,,,,,,,,,,,,,
2019-20,1059766,7.0,2019-09-28 17:30:00,11,Everton,Home,155.0,14.0,2.0,5.0,3.0,6.0,2.0,144.0,8.0,1.0,2.0,9.0,10.0,32.0,294.0,,2.0,12.0,11.0,16.0,4.0,5.0,3.0,,,1.0,,1.0,,,,5.0,,,,,,,3.0,13.0,6.0,10.0,2.0,,55.0,1.0,1.0,10.0,,5.0,9.0,2.0,,9.0,1.0,40.0,57.0,1.0,8.0,3.0,,,46.0,4.0,8.0,1.0,,4.0,3.0,1.0,1.0,,,1.0,,,11.0,,,1.0,,,,,,3.0,,11.0,11.0,1.0,2.0,59.0,36.0,2.0,,1.0,9.0,8.0,333.0,,,4.0,,40.0,69.0,29.0,,,,,116.0,116.0,2.0,22.0,20.0,37.2,,,0.0,,,,2.0,3.0,5.0,,1.0,,3.0,,3.0,71.0,276.0,10.0,177.0,28.0,8.0,20.0,5.0,19.0,14.0,,99.0,9.0,200.0,,1.0,20.0,12.0,62.0,2.0,358.0,,0.0,12.0,19.0,2.0,15.0,2.0,540.0,25.0,14.0,5.0,11.0,0.0,,,57.0,3.0,3.0,1.0,138.0,76.0,1.0,,87.0,17.0,,,,,3.0,15.0,15.0,,4.0,,,,,,,,,,,,,
