season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attOneOnOne,attPenTarget,attPostLeft,attPostRight,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,ptsDroppedWinningPos,saves,successfulOpenPlayPass,touchesInOppBox,attObxdLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,keeperGoals,subsGoals,winningGoal,fiftyFifty,successfulFiftyFifty
2011-12,360796,33,2012-04-09 15:00:00,45,Norwich,Away,111.0,14.0,,2.0,2.0,1.0,,111.0,2.0,,2.0,15.0,2.0,26.0,220.0,,,15.0,7.0,16.0,4.0,1.0,,,1.0,,2.0,,,,7.0,,,3.0,9.0,6.0,48.0,39.0,1.0,1.0,1.0,4.0,2.0,3.0,,3.0,9.0,3.0,,11.0,1.0,39.0,48.0,4.0,36.0,21.0,,,94.0,12.0,12.0,,,7.0,1.0,2.0,135.0,1.0,,,1.0,,,8.0,2.0,3.0,,30.0,,15.0,12.0,1.0,2.0,64.0,83.0,35.0,10.0,2.0,3.0,3.0,4.0,6.0,1.0,,55.0,45.0,24.0,,,,,,176.0,156.0,1.0,12.0,17.0,41.2,,1.0,0.0,65.0,2.0,,,,,6.0,,3.0,66.0,6.0,122.0,26.0,56.0,9.0,3.0,16.0,13.0,,134.0,20.0,206.0,3.0,,43.0,3.0,55.0,5.0,312.0,1.0,0.0,12.0,17.0,,22.0,2.0,526.0,14.0,3.0,3.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360804,34,2012-04-14 12:45:00,45,Norwich,Home,171.0,20.0,1.0,7.0,6.0,2.0,,220.0,2.0,1.0,11.0,17.0,22.0,46.0,384.0,,,23.0,5.0,2.0,10.0,,1.0,,1.0,,1.0,,,1.0,13.0,,,,16.0,7.0,86.0,62.0,2.0,2.0,,4.0,5.0,18.0,,3.0,16.0,10.0,,17.0,2.0,55.0,30.0,4.0,13.0,12.0,2.0,,72.0,10.0,4.0,,,1.0,,1.0,171.0,,,,,,,5.0,1.0,2.0,,17.0,,11.0,9.0,2.0,11.0,116.0,94.0,55.0,5.0,1.0,3.0,7.0,6.0,6.0,1.0,,65.0,70.0,25.0,,,,,,168.0,158.0,2.0,22.0,22.0,47.4,,,0.0,109.0,5.0,,,,1.0,5.0,,3.0,99.0,10.0,186.0,32.0,23.0,11.0,3.0,29.0,26.0,1.0,153.0,9.0,325.0,2.0,1.0,43.0,26.0,68.0,,482.0,,0.0,16.0,18.0,1.0,26.0,1.0,688.0,9.0,6.0,3.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360811,35,2012-04-21 15:00:00,45,Norwich,Away,122.0,9.0,5.0,8.0,3.0,4.0,,189.0,2.0,,3.0,25.0,6.0,49.0,303.0,,,21.0,14.0,7.0,8.0,3.0,,,,,,,,,9.0,,,1.0,5.0,3.0,61.0,61.0,,,,3.0,1.0,2.0,,7.0,14.0,4.0,,6.0,,38.0,40.0,3.0,37.0,23.0,,,91.0,13.0,9.0,,,3.0,,,142.0,,,,,,,3.0,,2.0,,34.0,,8.0,5.0,1.0,4.0,110.0,85.0,45.0,9.0,,8.0,3.0,3.0,2.0,2.0,,45.0,58.0,40.0,,,,,,169.0,149.0,1.0,25.0,23.0,57.3,,,0.0,87.0,,1.0,,,,9.0,,3.0,107.0,11.0,132.0,16.0,57.0,8.0,7.0,25.0,18.0,,179.0,20.0,293.0,2.0,,59.0,9.0,82.0,1.0,400.0,1.0,0.0,13.0,19.0,1.0,27.0,1.0,610.0,15.0,5.0,7.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360822,36,2012-04-28 17:30:00,45,Norwich,Home,157.0,27.0,2.0,5.0,3.0,3.0,,203.0,4.0,2.0,5.0,15.0,3.0,35.0,355.0,,,19.0,5.0,8.0,5.0,2.0,,,,,,,,,7.0,,,,13.0,3.0,70.0,58.0,,,,1.0,2.0,8.0,,5.0,7.0,3.0,,8.0,1.0,33.0,34.0,1.0,23.0,10.0,2.0,,96.0,9.0,4.0,,,1.0,1.0,,168.0,,,,,,,5.0,,,1.0,19.0,,18.0,12.0,2.0,6.0,96.0,90.0,55.0,7.0,,5.0,2.0,1.0,4.0,1.0,,46.0,70.0,24.0,,,,,,159.0,145.0,3.0,26.0,21.0,44.4,,,0.0,117.0,1.0,1.0,,1.0,,6.0,,3.0,77.0,7.0,171.0,47.0,37.0,5.0,5.0,16.0,11.0,,147.0,14.0,296.0,,2.0,38.0,5.0,65.0,2.0,451.0,,0.0,9.0,21.0,4.0,22.0,4.0,641.0,18.0,1.0,5.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360829,37,2012-05-05 12:45:00,45,Norwich,Away,78.0,13.0,,6.0,6.0,3.0,,119.0,2.0,1.0,8.0,10.0,8.0,18.0,191.0,,2.0,11.0,16.0,7.0,8.0,,2.0,,,,,,,,12.0,,,,21.0,2.0,39.0,63.0,4.0,2.0,2.0,3.0,3.0,13.0,,1.0,10.0,7.0,,6.0,3.0,53.0,38.0,3.0,23.0,12.0,,,74.0,15.0,8.0,2.0,,1.0,1.0,,142.0,3.0,,3.0,3.0,,1.0,10.0,3.0,2.0,,20.0,,12.0,9.0,1.0,8.0,53.0,83.0,35.0,6.0,1.0,4.0,7.0,4.0,5.0,1.0,,37.0,46.0,23.0,,,,,,170.0,147.0,,29.0,17.0,36.6,,1.0,0.0,52.0,8.0,,,,2.0,6.0,,3.0,45.0,11.0,98.0,29.0,46.0,4.0,1.0,19.0,18.0,3.0,89.0,13.0,207.0,3.0,1.0,37.0,10.0,50.0,6.0,286.0,,0.0,13.0,22.0,3.0,21.0,3.0,500.0,5.0,1.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360842,38,2012-05-13 15:00:00,45,Norwich,Home,194.0,26.0,4.0,8.0,4.0,6.0,,259.0,5.0,,6.0,18.0,11.0,48.0,445.0,1.0,1.0,16.0,9.0,6.0,12.0,2.0,2.0,,1.0,,2.0,,,,16.0,,,2.0,5.0,5.0,108.0,48.0,2.0,2.0,2.0,6.0,3.0,4.0,,8.0,16.0,5.0,,7.0,4.0,30.0,29.0,6.0,16.0,10.0,,,79.0,7.0,10.0,2.0,,6.0,,2.0,159.0,1.0,1.0,1.0,,1.0,,5.0,1.0,1.0,1.0,19.0,,16.0,12.0,,6.0,106.0,74.0,44.0,6.0,,8.0,7.0,8.0,,,,46.0,81.0,22.0,,,,,,138.0,120.0,3.0,16.0,21.0,58.9,,1.0,0.0,142.0,2.0,3.0,,,2.0,12.0,,3.0,136.0,15.0,211.0,35.0,34.0,5.0,7.0,28.0,21.0,2.0,176.0,14.0,332.0,1.0,,43.0,12.0,75.0,3.0,515.0,1.0,0.0,23.0,12.0,2.0,21.0,1.0,703.0,11.0,1.0,9.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442001,1,2012-08-18 15:00:00,45,Norwich,Away,158.0,19.0,1.0,5.0,4.0,4.0,,160.0,1.0,,5.0,1.0,15.0,23.0,313.0,,,17.0,14.0,3.0,7.0,,,,1.0,,1.0,,,,8.0,,,,8.0,7.0,72.0,22.0,,,,4.0,3.0,4.0,,3.0,8.0,11.0,,10.0,2.0,40.0,32.0,4.0,13.0,9.0,,1.0,67.0,11.0,12.0,,,1.0,,1.0,124.0,,,,,,,3.0,,1.0,,13.0,,10.0,8.0,,5.0,92.0,88.0,48.0,6.0,,3.0,4.0,2.0,4.0,,,60.0,41.0,18.0,1.0,1.0,1.0,,,112.0,101.0,,6.0,5.0,40.2,,,0.0,88.0,2.0,2.0,,,,4.0,,3.0,70.0,7.0,165.0,47.0,24.0,2.0,3.0,22.0,19.0,,102.0,7.0,233.0,1.0,,8.0,16.0,53.0,1.0,376.0,,0.0,9.0,16.0,1.0,20.0,0.0,527.0,4.0,1.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442013,2,2012-08-25 15:00:00,45,Norwich,Home,100.0,12.0,,7.0,7.0,3.0,2.0,157.0,2.0,1.0,3.0,4.0,9.0,23.0,250.0,,,27.0,26.0,23.0,7.0,2.0,,,1.0,,1.0,,,,11.0,,1.0,2.0,4.0,4.0,46.0,39.0,3.0,3.0,1.0,1.0,2.0,12.0,,6.0,9.0,10.0,,5.0,1.0,65.0,66.0,1.0,12.0,5.0,,,96.0,17.0,13.0,1.0,,7.0,5.0,1.0,154.0,1.0,,1.0,1.0,,,5.0,1.0,,1.0,10.0,1.0,9.0,7.0,,3.0,71.0,85.0,30.0,2.0,,7.0,3.0,3.0,2.0,,,55.0,78.0,27.0,,1.0,1.0,1.0,,171.0,160.0,2.0,17.0,15.0,55.1,1.0,,0.0,89.0,1.0,1.0,,1.0,,10.0,,2.0,92.0,10.0,122.0,44.0,23.0,14.0,5.0,29.0,24.0,,156.0,8.0,267.0,,1.0,19.0,9.0,59.0,2.0,360.0,1.0,0.0,15.0,22.0,,32.0,0.0,542.0,7.0,8.0,6.0,17.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442025,3,2012-09-01 15:00:00,45,Norwich,Away,101.0,8.0,,6.0,6.0,4.0,1.0,135.0,5.0,1.0,1.0,6.0,13.0,18.0,230.0,,,21.0,27.0,31.0,7.0,1.0,1.0,,1.0,,1.0,,,,9.0,,1.0,1.0,3.0,12.0,55.0,35.0,1.0,1.0,,3.0,1.0,5.0,,2.0,8.0,7.0,,10.0,,64.0,58.0,3.0,11.0,4.0,,,78.0,12.0,7.0,1.0,,4.0,3.0,1.0,145.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,,13.0,1.0,14.0,11.0,3.0,1.0,53.0,90.0,49.0,4.0,,4.0,5.0,4.0,3.0,,,43.0,71.0,15.0,,,,,,162.0,141.0,,14.0,13.0,38.4,1.0,,0.0,55.0,1.0,3.0,,1.0,1.0,7.0,,1.0,72.0,9.0,109.0,19.0,32.0,13.0,2.0,20.0,18.0,1.0,130.0,9.0,219.0,1.0,1.0,22.0,14.0,42.0,,308.0,,0.0,12.0,17.0,1.0,26.0,0.0,506.0,18.0,3.0,2.0,12.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442034,4,2012-09-15 12:45:00,45,Norwich,Home,120.0,8.0,3.0,5.0,2.0,2.0,1.0,137.0,6.0,1.0,2.0,8.0,9.0,23.0,252.0,1.0,,13.0,27.0,22.0,17.0,1.0,1.0,,,,2.0,,,,12.0,,,3.0,8.0,6.0,60.0,38.0,,,,2.0,7.0,7.0,1.0,8.0,6.0,4.0,,14.0,1.0,62.0,57.0,2.0,15.0,3.0,,1.0,90.0,12.0,13.0,,,3.0,1.0,2.0,174.0,,,,,,,16.0,,1.0,,12.0,,5.0,5.0,,2.0,65.0,86.0,34.0,5.0,,6.0,12.0,9.0,6.0,2.0,,23.0,57.0,26.0,,,,,,183.0,165.0,2.0,19.0,8.0,48.9,,1.0,0.0,66.0,2.0,1.0,,,1.0,9.0,1.0,2.0,68.0,18.0,142.0,17.0,33.0,9.0,8.0,19.0,11.0,1.0,131.0,9.0,242.0,1.0,1.0,42.0,9.0,68.0,3.0,365.0,1.0,0.0,25.0,15.0,,21.0,0.0,561.0,9.0,7.0,8.0,11.0,0.0,,,,,,,15.0,10.0,1.0,335.0,,2.0,240.0,30.0,,,,,,,,,,,,,,,,
2012-13,442042,5,2012-09-23 15:00:00,45,Norwich,Away,95.0,11.0,4.0,8.0,4.0,4.0,,182.0,4.0,,4.0,11.0,10.0,20.0,269.0,,1.0,15.0,25.0,32.0,7.0,1.0,1.0,,,,,,,,8.0,,,,14.0,4.0,55.0,43.0,1.0,1.0,,2.0,3.0,10.0,,5.0,11.0,11.0,,15.0,4.0,71.0,62.0,2.0,14.0,3.0,,2.0,91.0,20.0,11.0,,,3.0,2.0,,167.0,,,,,,,13.0,,,1.0,11.0,,7.0,5.0,3.0,4.0,69.0,91.0,42.0,4.0,,2.0,6.0,3.0,2.0,,,34.0,96.0,31.0,,1.0,1.0,,,182.0,163.0,2.0,25.0,10.0,47.2,,,0.0,77.0,4.0,1.0,,,1.0,4.0,,3.0,96.0,8.0,118.0,27.0,33.0,6.0,5.0,29.0,24.0,2.0,159.0,12.0,279.0,1.0,,36.0,11.0,50.0,1.0,368.0,,0.0,10.0,15.0,1.0,18.0,1.0,553.0,13.0,4.0,5.0,11.0,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442054,6,2012-09-29 15:00:00,45,Norwich,Home,99.0,7.0,1.0,5.0,4.0,2.0,,141.0,7.0,,2.0,4.0,10.0,9.0,235.0,,,10.0,12.0,7.0,10.0,,,,,,,1.0,,,13.0,,,,11.0,6.0,44.0,44.0,2.0,1.0,2.0,,4.0,21.0,,5.0,15.0,5.0,,4.0,,53.0,39.0,,9.0,1.0,3.0,,65.0,11.0,6.0,2.0,,1.0,,,160.0,1.0,,,1.0,,,10.0,2.0,1.0,2.0,3.0,1.0,8.0,5.0,3.0,3.0,65.0,85.0,42.0,5.0,,5.0,6.0,4.0,7.0,,1.0,38.0,43.0,15.0,,,,,,135.0,127.0,1.0,18.0,19.0,32.9,,,0.0,51.0,1.0,,,,,8.0,,3.0,72.0,11.0,116.0,17.0,17.0,12.0,5.0,25.0,20.0,,120.0,8.0,229.0,1.0,,21.0,11.0,40.0,2.0,320.0,,0.0,16.0,21.0,,11.0,1.0,475.0,4.0,5.0,5.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442059,7,2012-10-06 15:00:00,45,Norwich,Away,130.0,3.0,,7.0,7.0,3.0,,123.0,5.0,,4.0,3.0,14.0,7.0,246.0,,,12.0,9.0,11.0,6.0,,,,,,,,1.0,,8.0,,,,15.0,8.0,57.0,41.0,,,,4.0,1.0,6.0,,2.0,9.0,5.0,,8.0,4.0,28.0,42.0,4.0,18.0,9.0,2.0,,57.0,3.0,7.0,1.0,,,,,126.0,1.0,,1.0,1.0,,,14.0,1.0,2.0,1.0,13.0,,13.0,10.0,2.0,4.0,66.0,69.0,28.0,10.0,,5.0,2.0,2.0,9.0,2.0,,43.0,56.0,15.0,,,,,,133.0,114.0,,22.0,12.0,31.1,,1.0,0.0,68.0,3.0,2.0,,1.0,,5.0,,3.0,57.0,7.0,140.0,22.0,37.0,10.0,1.0,15.0,14.0,,99.0,7.0,192.0,2.0,,10.0,16.0,31.0,1.0,317.0,,0.0,8.0,17.0,,18.0,0.0,495.0,6.0,7.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442072,8,2012-10-20 17:30:00,45,Norwich,Home,78.0,7.0,1.0,5.0,4.0,1.0,,102.0,2.0,1.0,1.0,3.0,4.0,23.0,175.0,,,10.0,13.0,14.0,3.0,1.0,2.0,,,,,,,,6.0,,,,7.0,7.0,41.0,48.0,1.0,2.0,1.0,2.0,,7.0,,2.0,10.0,6.0,,8.0,1.0,45.0,55.0,2.0,19.0,7.0,,1.0,64.0,13.0,10.0,1.0,,4.0,2.0,,108.0,,,,,,,8.0,1.0,3.0,2.0,11.0,,15.0,10.0,2.0,1.0,46.0,77.0,29.0,10.0,,3.0,1.0,3.0,3.0,,,27.0,59.0,19.0,,,,,,129.0,129.0,,20.0,15.0,28.0,,3.0,0.0,57.0,3.0,2.0,,1.0,2.0,4.0,,3.0,56.0,4.0,86.0,17.0,31.0,11.0,2.0,20.0,18.0,3.0,101.0,9.0,186.0,3.0,1.0,24.0,4.0,61.0,4.0,252.0,,0.0,7.0,26.0,1.0,17.0,4.0,437.0,12.0,5.0,2.0,17.0,0.0,1.0,,,,,,3.0,4.0,,225.0,,5.0,164.0,13.0,,,,,,,,,,,,,,,,
2012-13,442080,9,2012-10-27 12:45:00,45,Norwich,Away,118.0,20.0,,5.0,5.0,4.0,,240.0,2.0,1.0,6.0,7.0,18.0,31.0,353.0,,2.0,16.0,27.0,21.0,9.0,,,,,,,,,,14.0,,,,5.0,2.0,63.0,50.0,4.0,4.0,,,7.0,3.0,,8.0,16.0,11.0,1.0,8.0,2.0,52.0,57.0,,17.0,7.0,,,83.0,6.0,12.0,,,4.0,3.0,,172.0,1.0,,1.0,,1.0,,7.0,,2.0,,14.0,,10.0,10.0,3.0,6.0,120.0,86.0,47.0,3.0,,4.0,6.0,4.0,1.0,,,65.0,82.0,39.0,,,,,,186.0,175.0,,13.0,25.0,58.5,,,0.0,97.0,2.0,1.0,,1.0,,6.0,,3.0,118.0,10.0,137.0,36.0,28.0,19.0,6.0,36.0,30.0,1.0,174.0,8.0,351.0,2.0,1.0,25.0,19.0,63.0,8.0,452.0,,0.0,17.0,13.0,4.0,22.0,0.0,655.0,10.0,11.0,8.0,11.0,0.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442092,10,2012-11-03 15:00:00,45,Norwich,Home,100.0,10.0,1.0,7.0,6.0,1.0,1.0,157.0,1.0,,1.0,7.0,12.0,20.0,250.0,,,17.0,33.0,16.0,9.0,,,,,1.0,1.0,,1.0,,10.0,,,2.0,7.0,2.0,61.0,46.0,2.0,2.0,,,5.0,6.0,,9.0,15.0,9.0,,10.0,2.0,64.0,55.0,,20.0,5.0,,1.0,79.0,12.0,14.0,,,5.0,2.0,1.0,155.0,1.0,1.0,1.0,,1.0,,10.0,,1.0,,18.0,,10.0,8.0,,1.0,62.0,98.0,36.0,1.0,1.0,4.0,6.0,4.0,,,,48.0,80.0,16.0,,,,,,188.0,165.0,1.0,19.0,12.0,43.6,,,0.0,70.0,3.0,1.0,,,,5.0,,3.0,84.0,10.0,117.0,24.0,43.0,7.0,6.0,32.0,26.0,,138.0,10.0,263.0,1.0,,29.0,12.0,58.0,2.0,348.0,,0.0,14.0,21.0,,25.0,1.0,558.0,10.0,4.0,9.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442105,11,2012-11-10 15:00:00,45,Norwich,Away,104.0,13.0,1.0,8.0,7.0,5.0,,141.0,3.0,,1.0,6.0,12.0,21.0,237.0,,,21.0,34.0,39.0,8.0,,2.0,,,,,,,,10.0,,,1.0,4.0,5.0,53.0,47.0,3.0,3.0,,4.0,2.0,10.0,,3.0,7.0,13.0,,10.0,,72.0,68.0,4.0,29.0,7.0,,,73.0,17.0,9.0,,,,,,141.0,,,,,,,13.0,,,,16.0,,10.0,9.0,1.0,1.0,79.0,92.0,35.0,10.0,,6.0,2.0,1.0,2.0,,,54.0,49.0,25.0,,,,,,188.0,168.0,2.0,22.0,16.0,50.7,,1.0,0.0,75.0,1.0,1.0,,,2.0,8.0,,2.0,63.0,8.0,132.0,31.0,49.0,1.0,3.0,23.0,20.0,2.0,116.0,12.0,239.0,,,26.0,15.0,54.0,3.0,348.0,,0.0,11.0,20.0,,27.0,1.0,551.0,12.0,,3.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442114,12,2012-11-17 17:30:00,45,Norwich,Home,114.0,9.0,,2.0,2.0,3.0,,181.0,6.0,1.0,1.0,3.0,8.0,21.0,293.0,,,7.0,6.0,11.0,9.0,1.0,2.0,,,,,,,,10.0,,,,9.0,5.0,59.0,52.0,1.0,1.0,,6.0,2.0,13.0,,,7.0,6.0,,14.0,5.0,46.0,30.0,6.0,23.0,12.0,,,63.0,10.0,7.0,,,3.0,4.0,,136.0,1.0,,1.0,1.0,,,13.0,1.0,2.0,,17.0,,11.0,10.0,1.0,1.0,80.0,76.0,44.0,12.0,1.0,5.0,6.0,4.0,5.0,,,62.0,56.0,13.0,,,,,,135.0,117.0,2.0,23.0,15.0,37.7,,2.0,0.0,79.0,3.0,3.0,,1.0,2.0,5.0,,3.0,81.0,11.0,128.0,18.0,41.0,4.0,,17.0,17.0,2.0,114.0,9.0,243.0,3.0,1.0,9.0,8.0,41.0,3.0,354.0,,0.0,11.0,11.0,,13.0,0.0,547.0,8.0,1.0,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442121,13,2012-11-24 15:00:00,45,Norwich,Away,100.0,8.0,1.0,3.0,2.0,6.0,1.0,127.0,5.0,,1.0,10.0,9.0,16.0,224.0,,,9.0,15.0,24.0,3.0,1.0,,,,1.0,1.0,,,,5.0,,,2.0,9.0,5.0,55.0,37.0,,,,2.0,1.0,10.0,,2.0,3.0,8.0,1.0,7.0,4.0,53.0,53.0,2.0,19.0,10.0,,,67.0,19.0,12.0,,,4.0,4.0,1.0,140.0,1.0,1.0,1.0,,1.0,,13.0,,,1.0,15.0,,12.0,11.0,1.0,1.0,57.0,90.0,37.0,4.0,,2.0,3.0,4.0,1.0,1.0,,45.0,44.0,17.0,,,,,,154.0,141.0,1.0,18.0,9.0,42.1,,,0.0,60.0,4.0,2.0,,1.0,,4.0,,3.0,50.0,5.0,116.0,19.0,32.0,6.0,2.0,17.0,15.0,,97.0,11.0,213.0,,,31.0,9.0,48.0,9.0,312.0,,0.0,9.0,13.0,1.0,14.0,3.0,483.0,6.0,3.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,442131,14,2012-11-28 19:45:00,45,Norwich,Away,100.0,13.0,2.0,6.0,4.0,3.0,2.0,162.0,2.0,,,5.0,7.0,27.0,256.0,,,17.0,16.0,16.0,6.0,1.0,,1.0,,,1.0,,,,9.0,,,,8.0,2.0,65.0,55.0,1.0,1.0,,4.0,3.0,2.0,,6.0,9.0,4.0,,19.0,1.0,51.0,47.0,4.0,18.0,6.0,,,94.0,7.0,10.0,1.0,,5.0,5.0,1.0,177.0,,,,,,,9.0,,3.0,,11.0,,12.0,10.0,3.0,,64.0,95.0,45.0,3.0,,2.0,5.0,5.0,2.0,1.0,,60.0,90.0,22.0,,,,,,199.0,183.0,2.0,29.0,10.0,42.2,,2.0,0.0,55.0,1.0,,,1.0,,3.0,,3.0,81.0,7.0,126.0,26.0,34.0,11.0,4.0,22.0,18.0,,140.0,13.0,257.0,4.0,,30.0,8.0,63.0,3.0,361.0,,0.0,11.0,17.0,,25.0,1.0,575.0,17.0,4.0,7.0,12.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442144,15,2012-12-02 16:00:00,45,Norwich,Home,156.0,15.0,,5.0,5.0,10.0,3.0,190.0,7.0,1.0,1.0,11.0,13.0,31.0,341.0,,2.0,12.0,17.0,16.0,4.0,1.0,,,,,,,,,4.0,,,3.0,7.0,9.0,74.0,38.0,1.0,1.0,1.0,2.0,3.0,14.0,1.0,2.0,2.0,5.0,1.0,8.0,2.0,57.0,49.0,2.0,23.0,9.0,,2.0,75.0,11.0,16.0,,1.0,5.0,4.0,,192.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,,13.0,,12.0,11.0,,1.0,81.0,113.0,66.0,6.0,1.0,2.0,4.0,3.0,2.0,3.0,,72.0,66.0,22.0,,,,,,171.0,155.0,,16.0,13.0,49.6,,1.0,0.0,94.0,2.0,2.0,,,,2.0,,2.0,110.0,6.0,174.0,25.0,39.0,10.0,1.0,12.0,11.0,,162.0,19.0,279.0,1.0,1.0,27.0,13.0,52.0,3.0,441.0,,0.0,8.0,14.0,2.0,19.0,0.0,620.0,15.0,3.0,2.0,13.0,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442156,16,2012-12-08 15:00:00,45,Norwich,Away,108.0,11.0,1.0,3.0,2.0,8.0,1.0,131.0,9.0,,,4.0,3.0,22.0,236.0,,2.0,14.0,13.0,10.0,2.0,1.0,,1.0,,,1.0,,,,5.0,,1.0,2.0,13.0,7.0,70.0,37.0,2.0,1.0,1.0,4.0,,4.0,,2.0,5.0,4.0,2.0,5.0,1.0,37.0,43.0,4.0,13.0,8.0,,,71.0,10.0,12.0,2.0,,5.0,2.0,1.0,135.0,3.0,1.0,2.0,1.0,2.0,,15.0,1.0,1.0,1.0,14.0,2.0,15.0,13.0,2.0,1.0,63.0,87.0,37.0,6.0,,1.0,5.0,7.0,4.0,1.0,,57.0,48.0,14.0,,,,,,145.0,132.0,1.0,21.0,7.0,33.2,2.0,,0.0,52.0,1.0,1.0,,1.0,,2.0,,2.0,66.0,6.0,121.0,20.0,26.0,9.0,1.0,12.0,11.0,1.0,112.0,13.0,211.0,1.0,,26.0,4.0,50.0,1.0,320.0,,0.0,9.0,18.0,5.0,18.0,1.0,493.0,15.0,3.0,2.0,10.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
