season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089874,1,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,2.0,,2.0,0,,2.0,,,,
2016-17,7089874,1,31,Crystal_Palace,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,8.0,,8.0,,,1.0,,,,1.0,,,2.0,4.0,2.0,,,1.0,,,,,,,,24.0,,,,,,,7.0,,6.2,,,,,2.0,2.0,,,,11.0,,9.0,0,,17.0,2.0,,2.0,
2016-17,7089874,1,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,21.0,2.0,21.0,,,4.0,,,2.0,2.0,,,2.0,5.0,10.0,,,1.0,,,,,3.0,2.0,,90.0,2.0,,,,,,15.0,,8.0,,,2.0,,2.0,9.0,,,,33.0,2.0,26.0,6,6.0,59.0,,2.0,2.0,5.0
2016-17,7089874,1,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,11.0,2.0,13.0,5.0,3.0,,,,,,,,1.0,7.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,6.0,,6.9,,,3.0,1.0,,,,,,14.0,3.0,17.0,3,,26.0,1.0,2.0,,
2016-17,7089874,1,31,Crystal_Palace,Home,84686,79228,Pape Souaré,pape-souare,M,False,,,2.0,13.0,16.0,29.0,2.0,,6.0,,,,,,,1.0,3.0,4.0,,,,,,,,4.0,,,89.0,,1.0,,,,,21.0,,7.1,,,,5.0,,2.0,,10.0,,23.0,22.0,43.0,0,3.0,74.0,3.0,1.0,,3.0
2016-17,7089874,1,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,9.0,7.0,16.0,2.0,,9.0,,2.0,1.0,2.0,,,3.0,12.0,10.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,21.0,,5.9,,,,,5.0,4.0,,4.0,,17.0,8.0,21.0,2,7.0,52.0,4.0,1.0,2.0,6.0
2016-17,7089874,1,31,Crystal_Palace,Home,254813,94926,Freddie Ladapo,freddie-ladapo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7089874,1,31,Crystal_Palace,Home,816519,204216,Keshi Anderson,keshi-anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090030,2,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090030,2,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,True,,,1.0,8.0,11.0,19.0,,,1.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,3.0,,,45.0,,,,,,,8.0,,7.0,,,2.0,1.0,,3.0,,1.0,,13.0,12.0,22.0,2,3.0,38.0,1.0,,,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,,5.0,9.0,14.0,2.0,1.0,,,,,,,,,3.0,3.0,,,1.0,,,,,2.0,,,45.0,,,,,,,2.0,,6.7,,,,1.0,,,,,,7.0,9.0,16.0,0,,21.0,,2.0,,
2016-17,7090030,2,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,3.0,8.0,15.0,23.0,,1.0,8.0,,,,,,,,2.0,3.0,,,2.0,,,,,3.0,,,82.0,,3.0,,,,,7.0,,7.3,,,,3.0,,,,9.0,,14.0,16.0,30.0,0,1.0,43.0,,1.0,,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,1.0,7.0,7.0,,7.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,21.0,,6.9,3.0,4.0,,2.0,,,1.0,28.0,,25.0,3.0,28.0,0,,41.0,,,,
2016-17,7090030,2,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,20.0,9.0,28.0,1.0,,8.0,,,1.0,2.0,,,4.0,9.0,5.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,17.0,,6.6,,,,,1.0,3.0,,4.0,,25.0,13.0,35.0,2,5.0,58.0,2.0,,,4.0
2016-17,7090030,2,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,4.0,10.0,10.0,20.0,5.0,,3.0,,,,1.0,,,2.0,11.0,4.0,,,3.0,,,,,7.0,,,90.0,,1.0,,,,,7.0,,6.9,,,1.0,8.0,1.0,,,5.0,,15.0,10.0,25.0,1,1.0,48.0,,2.0,1.0,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,8.0,,,,,,,2.0,,6.4,,,1.0,,,,,2.0,,2.0,,2.0,1,1.0,5.0,,1.0,,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,38130,49438,Jordon Mutch,jordon-mutch,M,True,,,1.0,4.0,3.0,7.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,8.0,,,,,,,2.0,,6.8,,,,,,1.0,,1.0,,6.0,3.0,8.0,0,1.0,10.0,,,,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,,,,7.0,4.0,11.0,,1.0,1.0,,,,1.0,,,1.0,2.0,8.0,,,,,,,,,,,82.0,,,,,,,8.0,,6.9,,,,,2.0,2.0,,,,12.0,4.0,14.0,0,1.0,28.0,2.0,4.0,2.0,
2016-17,7090030,2,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,6.0,22.0,11.0,33.0,,2.0,4.0,,,,,,,1.0,1.0,8.0,,,,,,,,6.0,,,90.0,,,,,,,16.0,,7.7,,,1.0,2.0,1.0,4.0,,10.0,,31.0,16.0,43.0,1,4.0,77.0,,1.0,1.0,4.0
2016-17,7090030,2,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090030,2,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,20.0,7.0,25.0,,,5.0,,,1.0,2.0,,,8.0,11.0,10.0,,,,,,,,3.0,3.0,,90.0,,,,,,,28.0,,6.9,,,1.0,,3.0,9.0,,1.0,,32.0,11.0,34.0,2,4.0,73.0,3.0,4.0,2.0,4.0
2016-17,7090030,2,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,10.0,3.0,13.0,2.0,3.0,1.0,,,,,,,2.0,5.0,5.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,11.0,,6.8,,,,4.0,,1.0,,3.0,,19.0,3.0,21.0,1,2.0,38.0,,,,1.0
2016-17,7090030,2,31,Crystal_Palace,Away,84686,79228,Pape Souaré,pape-souare,M,False,,,2.0,10.0,9.0,19.0,2.0,,5.0,,,,,,,,3.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,18.0,,6.5,,,,3.0,1.0,3.0,,9.0,,21.0,10.0,28.0,0,1.0,51.0,,1.0,,
2016-17,7090030,2,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,2.0,10.0,5.0,15.0,1.0,,7.0,,,,1.0,,,4.0,10.0,14.0,,,1.0,,,,,,2.0,,90.0,,,,,,,14.0,,6.9,,,,,10.0,1.0,,2.0,,15.0,5.0,19.0,0,4.0,43.0,1.0,3.0,7.0,3.0
2016-17,7090030,2,31,Crystal_Palace,Away,254813,94926,Freddie Ladapo,freddie-ladapo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090030,2,31,Crystal_Palace,Away,816519,204216,Keshi Anderson,keshi-anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,4.0,27.0,21.0,47.0,,,4.0,,1.0,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,1.0,,18.0,,6.5,,,,,,7.0,,5.0,,41.0,23.0,57.0,1,2.0,71.0,,,,2.0
2016-17,7090024,3,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,False,1.0,,6.0,13.0,37.0,49.0,,4.0,10.0,,,,2.0,,,,6.0,8.0,,,4.0,,,,,7.0,1.0,,90.0,,,,,,,10.0,,7.3,,,,8.0,,1.0,,12.0,,20.0,39.0,58.0,0,3.0,79.0,,1.0,,3.0
2016-17,7090024,3,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,6.0,,8.0,44.0,15.0,53.0,,1.0,4.0,,,,,,,1.0,1.0,11.0,,,,1.0,,,,1.0,6.0,,90.0,,,,,,,16.0,,9.1,,,2.0,3.0,5.0,8.0,,12.0,,53.0,16.0,61.0,2,5.0,92.0,3.0,,5.0,4.0
2016-17,7090024,3,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,6.0,12.0,22.0,34.0,2.0,5.0,6.0,,,,,,,,3.0,8.0,,,,,1.0,,,5.0,,,90.0,2.0,,,,,,10.0,,8.1,,,1.0,4.0,2.0,1.0,,9.0,,21.0,22.0,42.0,3,1.0,60.0,,1.0,1.0,1.0
2016-17,7090024,3,31,Crystal_Palace,Home,27029,44413,Steve Mandanda,steve-mandanda,G,False,,,12.0,10.0,12.0,22.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,6.0,2.0,6.7,2.0,2.0,,2.0,,,,18.0,,16.0,12.0,28.0,0,,38.0,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,1.0,,2.0,10.0,5.0,14.0,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,24.0,1.0,,,,,,2.0,,7.2,,,1.0,,,2.0,,2.0,,12.0,5.0,15.0,2,,21.0,,1.0,,
2016-17,7090024,3,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,1.0,,3.0,20.0,20.0,39.0,,1.0,4.0,,1.0,3.0,,,,,3.0,2.0,,,3.0,,,,,1.0,,,88.0,,1.0,,,,,4.0,,6.7,,,,1.0,,1.0,,4.0,,23.0,21.0,43.0,3,1.0,57.0,,,,1.0
2016-17,7090024,3,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,1.0,9.0,13.0,22.0,,2.0,3.0,,,2.0,1.0,,,2.0,5.0,4.0,,,1.0,,,,,,,,66.0,,1.0,,,,,11.0,,6.5,,,1.0,4.0,2.0,2.0,,2.0,,16.0,13.0,27.0,3,1.0,45.0,1.0,,1.0,1.0
2016-17,7090024,3,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0,,6.0,,,,
2016-17,7090024,3,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,2.0,20.0,1.0,21.0,2.0,7.0,1.0,,,,,,,,4.0,11.0,,,2.0,,,,,,2.0,,90.0,,,,,,1.0,8.0,,7.7,,,3.0,2.0,,,,2.0,5.0,25.0,2.0,27.0,3,,39.0,1.0,4.0,,
2016-17,7090024,3,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,26.0,5.0,29.0,1.0,,5.0,,1.0,2.0,1.0,,,,7.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,15.0,,6.8,,,1.0,,6.0,7.0,,1.0,,33.0,5.0,31.0,4,4.0,59.0,3.0,,2.0,2.0
2016-17,7090024,3,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,False,1.0,,,13.0,1.0,13.0,2.0,3.0,1.0,,,,2.0,,,1.0,6.0,5.0,,,1.0,,,,,,,,66.0,,,,,,,7.0,,6.8,,,1.0,1.0,1.0,4.0,,,,19.0,1.0,16.0,1,1.0,28.0,,,1.0,
2016-17,7090024,3,31,Crystal_Palace,Home,84686,79228,Pape Souaré,pape-souare,M,False,2.0,,2.0,11.0,12.0,21.0,1.0,,3.0,,,,,,,,4.0,4.0,,,1.0,,,,,5.0,2.0,,90.0,,1.0,,,,,18.0,,7.4,,,2.0,4.0,3.0,10.0,,3.0,,24.0,12.0,26.0,2,1.0,72.0,1.0,2.0,1.0,
2016-17,7090024,3,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,True,1.0,,1.0,9.0,2.0,10.0,,,3.0,,,,,,,3.0,4.0,3.0,,,1.0,,,,,,1.0,,24.0,,,,,,,8.0,,6.8,,,,,4.0,3.0,,1.0,,11.0,2.0,10.0,0,,22.0,2.0,,3.0,
2016-17,7090024,3,31,Crystal_Palace,Home,307652,130103,Hiram Boateng,hiram-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090034,4,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,6.6,,,,,,,,,,,3.0,3.0,0,,4.0,,,,
2016-17,7090034,4,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,2.0,16.0,18.0,34.0,,,,,,,,,,,,2.0,,,,,,,,7.0,,,84.0,,,,,,,4.0,,7.0,,,,1.0,1.0,,,4.0,,20.0,18.0,38.0,0,1.0,49.0,,,1.0,
2016-17,7090034,4,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,5.0,6.0,27.0,33.0,3.0,3.0,5.0,,,,1.0,,,,5.0,4.0,,1.0,1.0,,,,,1.0,,,90.0,,,,,,,13.0,,6.4,,,1.0,4.0,,,,11.0,,15.0,31.0,46.0,1,,54.0,,1.0,,
2016-17,7090034,4,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090034,4,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,5.0,,4.0,28.0,26.0,49.0,,,12.0,,,,1.0,,,,2.0,3.0,,,,,,,,2.0,3.0,,90.0,,,,,,,10.0,,7.6,,,,,2.0,8.0,,7.0,,35.0,28.0,55.0,0,2.0,71.0,,,1.0,1.0
2016-17,7090034,4,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,4.0,11.0,19.0,30.0,3.0,2.0,7.0,,,,,,,,3.0,5.0,,,,,,,,4.0,1.0,,90.0,,,,,,,7.0,,7.5,,,2.0,6.0,,1.0,,6.0,,16.0,21.0,36.0,2,3.0,54.0,,,,3.0
2016-17,7090034,4,31,Crystal_Palace,Away,27029,44413,Steve Mandanda,steve-mandanda,G,False,,,9.0,6.0,9.0,15.0,,1.0,8.0,,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,10.0,,6.8,2.0,3.0,,,1.0,,,18.0,,14.0,10.0,24.0,0,,33.0,,1.0,1.0,
2016-17,7090034,4,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090034,4,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,1.0,3.0,2.0,5.0,,,1.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,1.0,1.0,,13.0,,,,,,,2.0,,6.9,,,,,,,,1.0,,3.0,2.0,5.0,0,4.0,12.0,1.0,,,4.0
2016-17,7090034,4,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,4.0,14.0,11.0,25.0,,4.0,4.0,,,1.0,1.0,,,,2.0,9.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,9.0,,7.2,,,1.0,5.0,,,,6.0,,21.0,11.0,32.0,2,3.0,61.0,1.0,2.0,,2.0
2016-17,7090034,4,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,3.0,17.0,17.0,34.0,,3.0,4.0,,,1.0,2.0,,,3.0,8.0,10.0,,,1.0,,,,,,,,90.0,,,,,,,16.0,,6.6,,,,3.0,4.0,,,8.0,,26.0,18.0,44.0,1,4.0,64.0,1.0,1.0,2.0,3.0
2016-17,7090034,4,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,1.0,13.0,11.0,24.0,1.0,4.0,2.0,,,,2.0,,,1.0,6.0,7.0,,,2.0,,,,,,,,90.0,,,,,,,17.0,,6.4,,,,7.0,1.0,3.0,,5.0,,22.0,15.0,34.0,0,3.0,64.0,,,,3.0
2016-17,7090034,4,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,10.0,5.0,15.0,6.0,9.0,1.0,,,,,,,3.0,10.0,10.0,,,2.0,,1.0,,,,1.0,,84.0,1.0,,,,,,15.0,,7.3,,,,,1.0,,,,,17.0,6.0,23.0,1,,36.0,4.0,,1.0,
2016-17,7090034,4,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,14.0,9.0,21.0,,,7.0,,,2.0,2.0,,,4.0,8.0,8.0,,,,,,,,2.0,1.0,,77.0,1.0,,,,,,14.0,,6.6,,,,,7.0,6.0,,2.0,,21.0,10.0,25.0,3,3.0,52.0,,,5.0,3.0
2016-17,7090034,4,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,14.0,5.0,17.0,1.0,,2.0,1.0,,,3.0,,,3.0,12.0,4.0,,,2.0,1.0,1.0,,,,2.0,,90.0,1.0,,,,,,13.0,,7.4,,,,2.0,6.0,2.0,,2.0,1.0,18.0,5.0,21.0,1,1.0,44.0,3.0,,3.0,
2016-17,7090034,4,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090034,4,31,Crystal_Palace,Away,341453,191769,Jonathan Benteke,jonathan-benteke,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,6.0,1.0,,,,,,4.0,,6.9,,,,1.0,,,,,,3.0,1.0,4.0,1,,8.0,1.0,,,
2016-17,7090034,4,31,Crystal_Palace,Away,838928,221275,Luke Dreher,luke-dreher,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090044,5,31,Crystal_Palace,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,1.0,3.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,1.0,,12.0,,,,,,,1.0,,6.6,,,,1.0,,,,1.0,,3.0,10.0,13.0,0,,15.0,1.0,,,
2016-17,7090044,5,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,,,4.0,14.0,31.0,45.0,,,7.0,,,,1.0,,,1.0,2.0,6.0,,,,,,,,3.0,,,78.0,,,,,,,7.0,,7.2,,,,,1.0,1.0,,5.0,,17.0,34.0,50.0,0,3.0,62.0,,2.0,1.0,2.0
2016-17,7090044,5,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,True,,,1.0,2.0,11.0,13.0,1.0,2.0,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,3.0,,2.0,45.0,,,,,,,10.0,,7.0,,,,7.0,,,,8.0,,9.0,13.0,22.0,0,2.0,36.0,1.0,,,2.0
2016-17,7090044,5,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090044,5,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,3.0,,2.0,24.0,29.0,50.0,,,12.0,,,,,,,1.0,3.0,5.0,,,2.0,1.0,,,,,4.0,,90.0,1.0,,,,,,14.0,,7.6,,,1.0,2.0,,12.0,,3.0,,34.0,30.0,52.0,2,3.0,76.0,2.0,2.0,,2.0
2016-17,7090044,5,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,3.0,7.0,20.0,27.0,2.0,5.0,6.0,,,,,,,,3.0,6.0,,1.0,,,1.0,,,,,,90.0,2.0,,,,,,15.0,,7.4,,,1.0,6.0,1.0,,,8.0,,16.0,23.0,39.0,3,1.0,56.0,1.0,,,1.0
2016-17,7090044,5,31,Crystal_Palace,Home,27029,44413,Steve Mandanda,steve-mandanda,G,False,,,9.0,7.0,11.0,18.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,14.0,,6.6,1.0,3.0,,,,,,22.0,,17.0,14.0,31.0,0,,38.0,,,,
