playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,setPiecesGoals,otherGoals
154936,Janoi Donacien,Defender,A Villa,7,St Lucia,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56981,Joe Bennett,Defender,A Villa,7,England,2013-14,6.0,,,,8.0,,5.0,114.0,,1.0,,,2.0,,,3.0,1.0,12.0,,1.516,,4.0,,1.0,0.0,17.0,5.0,,,1.0,4.0,1.0,,111.0,1.0,40.0,7.0,,5.0,2.0,4.0,18.0,178.0,18.0,,42.0,,4.0,9.0,,0.0643,0.0,,,1.0,26.0,,1.0,3.0,30.0,4.0,,4.0,,,244.0,,13.0,6.0,80.0,2.0,10.0,2.0,3.0,37.0,19.0,1.0,,54.0,,1.0,44.0,1.0,,,15.0,1.0,0.0,1.0,3.0,,7.0,3.0,,6.0,1.0,0.0351,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56206,Jordan Bowery,Defender,A Villa,7,St Kitts & Nevis,2013-14,52.0,,4.0,0.5951,3.0,,9.0,90.0,,,,,7.0,4.0,4.0,34.0,1.0,5.0,1.0,5.595,1.0,,,2.0,0.0,7.0,9.0,,,1.0,1.0,14.0,,85.0,3.0,44.0,3.0,,19.0,6.0,1.0,35.0,133.0,1.0,,13.0,1.0,,3.0,,0.1792,0.0,,2.0,7.0,24.0,1.0,9.0,2.0,24.0,1.0,,53.0,,,234.0,,24.0,3.0,65.0,10.0,1.0,6.0,18.0,17.0,76.0,2.0,,19.0,,,54.0,5.0,,,23.0,19.0,0.0,5.0,,,1.0,2.0,,,1.0,0.344,0.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
80502,Jores Okore,Defender,A Villa,7,Denmark,2013-14,6.0,,,,5.0,,3.0,92.0,,,,,1.0,,,3.0,,8.0,,2.0751,2.0,1.0,,1.0,0.0,12.0,3.0,,,,1.0,,,92.0,,12.0,4.0,,38.0,3.0,7.0,14.0,123.0,,,56.0,,4.0,3.0,,0.0551,0.0,,,,7.0,,,2.0,11.0,1.0,,6.0,,,167.0,,11.0,3.0,74.0,1.0,15.0,3.0,3.0,9.0,17.0,3.0,,31.0,,1.0,25.0,3.0,,,11.0,3.0,0.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,A Villa,7,England,2013-14,75.0,,,,39.0,3.0,23.0,678.0,,,,,5.0,,,16.0,4.0,52.0,2.0,29.6665,12.0,7.0,,9.0,0.0,68.0,23.0,,,8.0,33.0,16.0,,667.0,2.0,257.0,29.0,,246.0,15.0,46.0,117.0,1117.0,157.0,,230.0,1.0,46.0,42.0,,1.488,0.0,,4.0,2.0,111.0,3.0,,18.0,157.0,33.0,,31.0,2.0,,1663.0,,67.0,19.0,475.0,8.0,56.0,36.0,59.0,34.0,142.0,12.0,,281.0,,10.0,297.0,32.0,,,111.0,15.0,0.0,6.0,5.0,6.0,31.0,3.0,,39.0,7.0,0.0647,4.0,6.0,,6.0,,32.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
52477,Nathan Baker,Defender,A Villa,7,England,2013-14,145.0,,4.0,0.9857,30.0,1.0,30.0,693.0,,2.0,,,1.0,4.0,4.0,88.0,9.0,39.0,3.0,38.0193,3.0,10.0,,14.0,0.0,50.0,30.0,,,2.0,3.0,4.0,,680.0,8.0,232.0,22.0,,154.0,35.0,34.0,55.0,1093.0,8.0,1.0,384.0,1.0,45.0,87.0,,0.1286,0.0,,,12.0,171.0,,,29.0,216.0,3.0,,187.0,6.0,,2478.0,,138.0,13.0,443.0,32.0,213.0,45.0,57.0,164.0,283.0,11.0,,320.0,,8.0,93.0,36.0,,,96.0,99.0,0.0,3.0,,25.0,45.0,2.0,,45.0,8.0,0.7731,6.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
21095,Ron Vlaar,Defender,A Villa,7,Netherlands,2013-14,62.0,2.0,2.0,0.0416,65.0,2.0,32.0,1098.0,,,,2.0,,2.0,2.0,29.0,8.0,84.0,4.0,41.3201,3.0,31.0,,12.0,0.0,149.0,32.0,,,2.0,3.0,9.0,,1055.0,6.0,279.0,55.0,,292.0,11.0,114.0,103.0,1554.0,4.0,,618.0,,106.0,81.0,,0.3094,0.0,,,8.0,147.0,1.0,,32.0,253.0,3.0,,76.0,8.0,,2805.0,,131.0,17.0,731.0,7.0,212.0,47.0,33.0,186.0,193.0,12.0,,517.0,,10.0,227.0,39.0,,,117.0,47.0,0.0,1.0,9.0,19.0,64.0,3.0,2.0,104.0,6.0,0.5295,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,A Villa,7,England,2013-14,60.0,,1.0,,30.0,1.0,17.0,597.0,,1.0,,,,,,19.0,6.0,55.0,4.0,,4.0,5.0,,16.0,0.0,54.0,17.0,,,10.0,28.0,18.0,,581.0,1.0,242.0,26.0,,40.0,20.0,12.0,106.0,1015.0,161.0,,188.0,1.0,32.0,49.0,,,0.0,,6.0,2.0,109.0,,3.0,17.0,141.0,28.0,,41.0,2.0,,1455.0,,77.0,33.0,444.0,7.0,34.0,32.0,41.0,200.0,137.0,15.0,,251.0,,4.0,270.0,26.0,,,96.0,22.0,0.0,5.0,9.0,6.0,15.0,6.0,,29.0,6.0,,3.0,2.0,,2.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18145,Andrew Taylor,Defender,Cardiff,97,England,2013-14,39.0,2.0,2.0,0.0147,12.0,,18.0,629.0,,,,2.0,,2.0,2.0,15.0,11.0,20.0,,29.1443,10.0,6.0,,10.0,0.0,69.0,18.0,,,5.0,16.0,16.0,,605.0,1.0,207.0,11.0,,37.0,3.0,42.0,96.0,986.0,123.0,,279.0,1.0,41.0,40.0,,0.6447,0.0,,,3.0,90.0,,2.0,18.0,131.0,14.0,3.0,38.0,4.0,,1573.0,1.0,43.0,16.0,456.0,8.0,58.0,33.0,24.0,248.0,82.0,5.0,,248.0,,1.0,231.0,22.0,,,44.0,23.0,0.0,6.0,2.0,9.0,22.0,3.0,2.0,25.0,,0.1494,0.0,11.0,,12.0,,35.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
36956,Ben Turner,Defender,Cardiff,97,England,2013-14,106.0,1.0,2.0,0.4212,37.0,,31.0,1044.0,,5.0,,,1.0,2.0,2.0,71.0,9.0,43.0,,55.3689,6.0,14.0,1.0,7.0,0.0,50.0,31.0,,,1.0,2.0,2.0,,1034.0,5.0,313.0,28.0,,126.0,26.0,81.0,97.0,1507.0,8.0,1.0,583.0,,109.0,79.0,,0.8232,0.0,,,7.0,190.0,1.0,,30.0,299.0,2.0,,190.0,6.0,,2720.0,2.0,162.0,18.0,664.0,37.0,290.0,53.0,35.0,279.0,268.0,4.0,,542.0,,9.0,164.0,44.0,,1.0,78.0,119.0,0.0,1.0,2.0,33.0,38.0,1.0,,65.0,5.0,0.5315,5.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
65972,Declan John,Defender,Cardiff,97,Wales,2013-14,55.0,1.0,3.0,0.3765,26.0,,20.0,465.0,,,,1.0,4.0,2.0,2.0,24.0,1.0,44.0,,33.4969,5.0,2.0,,4.0,0.0,55.0,20.0,,,8.0,20.0,17.0,,459.0,1.0,177.0,20.0,,26.0,3.0,20.0,89.0,781.0,116.0,,171.0,,25.0,43.0,,0.2922,0.0,,7.0,4.0,72.0,,,16.0,97.0,20.0,,36.0,2.0,1.0,1487.0,,56.0,14.0,348.0,6.0,30.0,31.0,31.0,171.0,111.0,5.0,,179.0,1.0,6.0,201.0,30.0,,,75.0,12.0,0.0,7.0,15.0,1.0,10.0,1.0,1.0,18.0,2.0,0.1777,0.0,4.0,,4.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54771,Fábio,Defender,Cardiff,97,Brazil,2013-14,81.0,4.0,3.0,0.2434,46.0,1.0,14.0,402.0,,3.0,,2.0,,2.0,2.0,12.0,3.0,73.0,2.0,20.7351,7.0,4.0,2.0,16.0,0.0,65.0,14.0,,,12.0,32.0,32.0,,397.0,3.0,195.0,33.0,,114.0,18.0,10.0,53.0,779.0,111.0,,138.0,2.0,13.0,31.0,,0.2405,0.0,,4.0,6.0,80.0,,4.0,14.0,93.0,31.0,,24.0,1.0,1.0,1092.0,,85.0,32.0,299.0,11.0,31.0,23.0,69.0,42.0,166.0,15.0,,193.0,1.0,13.0,173.0,20.0,,2.0,142.0,12.0,0.0,5.0,12.0,3.0,18.0,9.0,2.0,8.0,6.0,0.4239,2.0,2.0,,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55412,Juan Cala,Defender,Cardiff,97,Spain,2013-14,26.0,3.0,2.0,1.1113,19.0,,7.0,176.0,2.0,3.0,2.0,1.0,,,,12.0,2.0,24.0,1.0,14.4954,1.0,5.0,2.0,4.0,1.0,27.0,7.0,,1.0,,2.0,1.0,,171.0,2.0,63.0,13.0,,24.0,8.0,25.0,16.0,288.0,3.0,,91.0,,19.0,19.0,,0.0644,1.0,,1.0,4.0,33.0,,,7.0,52.0,2.0,,30.0,1.0,,585.0,,42.0,2.0,99.0,6.0,38.0,15.0,14.0,48.0,68.0,1.0,0.0,88.0,,6.0,34.0,13.0,,2.0,38.0,18.0,1.0,1.0,1.0,4.0,19.0,,1.0,4.0,2.0,0.6511,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
2368,Kevin McNaughton,Defender,Cardiff,97,Scotland,2013-14,7.0,,,,6.0,,5.0,112.0,,1.0,,,2.0,,,,1.0,7.0,,8.9876,3.0,,,,0.0,13.0,5.0,,,1.0,3.0,2.0,,111.0,,32.0,4.0,,38.0,,3.0,18.0,176.0,19.0,,55.0,,7.0,10.0,,0.2681,0.0,,,,15.0,,1.0,3.0,22.0,3.0,,1.0,,,281.0,,8.0,6.0,87.0,,10.0,8.0,7.0,4.0,15.0,2.0,,52.0,,2.0,37.0,7.0,,,14.0,1.0,0.0,,1.0,,7.0,1.0,,5.0,,,0.0,2.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58636,Kévin Théophile-Catherine,Defender,Cardiff,97,France,2013-14,150.0,4.0,2.0,0.2385,62.0,1.0,28.0,870.0,,,,4.0,2.0,1.0,1.0,52.0,8.0,107.0,2.0,51.5074,11.0,11.0,,25.0,0.0,121.0,28.0,,,6.0,66.0,50.0,,863.0,4.0,523.0,47.0,,227.0,30.0,26.0,127.0,1706.0,245.0,,249.0,2.0,73.0,78.0,1.0,1.1875,0.0,,5.0,6.0,223.0,,2.0,26.0,296.0,66.0,,111.0,6.0,1.0,2356.0,,166.0,51.0,548.0,8.0,119.0,51.0,98.0,37.0,316.0,16.0,,479.0,1.0,15.0,346.0,43.0,,,205.0,59.0,0.0,14.0,21.0,13.0,51.0,,4.0,55.0,3.0,0.3443,3.0,21.0,,21.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7638,Mark Hudson,Defender,Cardiff,97,England,2013-14,6.0,1.0,,,,,2.0,93.0,,,,,,,,4.0,1.0,2.0,,2.7463,,,1.0,2.0,0.0,4.0,2.0,,,,,,,90.0,2.0,17.0,,,13.0,1.0,10.0,3.0,128.0,,,65.0,,4.0,6.0,,0.004,0.0,,,2.0,13.0,,,2.0,17.0,,,17.0,,,147.0,,15.0,,66.0,3.0,21.0,3.0,2.0,31.0,21.0,,,46.0,,,11.0,2.0,,1.0,4.0,13.0,0.0,,,2.0,5.0,2.0,,1.0,1.0,0.1812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27698,Matthew Connolly,Defender,Cardiff,97,England,2013-14,15.0,,1.0,0.109,6.0,,3.0,97.0,,,,,,1.0,1.0,5.0,1.0,9.0,,3.3123,1.0,3.0,,1.0,0.0,7.0,3.0,,,1.0,3.0,1.0,,97.0,1.0,51.0,5.0,,37.0,5.0,4.0,11.0,180.0,21.0,,28.0,,7.0,10.0,,0.0586,0.0,,,2.0,25.0,,,3.0,32.0,3.0,,10.0,1.0,,270.0,,14.0,8.0,61.0,4.0,17.0,4.0,10.0,2.0,29.0,3.0,,47.0,,1.0,39.0,3.0,,,19.0,5.0,0.0,2.0,2.0,3.0,5.0,,,4.0,,0.1061,2.0,2.0,,2.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68815,Steven Caulker,Defender,Cardiff,97,Sierra Leone,2013-14,120.0,6.0,9.0,2.228,44.0,,38.0,1326.0,5.0,3.0,2.0,1.0,,4.0,4.0,100.0,12.0,52.0,2.0,73.8044,9.0,8.0,5.0,8.0,2.0,116.0,38.0,1.0,,2.0,5.0,6.0,,1312.0,19.0,365.0,31.0,,336.0,7.0,70.0,110.0,1921.0,2.0,2.0,680.0,,108.0,83.0,,0.8489,0.0,,,28.0,231.0,,1.0,38.0,339.0,5.0,,244.0,7.0,,3420.0,2.0,196.0,31.0,917.0,66.0,327.0,74.0,20.0,215.0,316.0,13.0,3.0,665.0,,13.0,307.0,62.0,4.0,5.0,72.0,144.0,0.0,6.0,2.0,59.0,47.0,,1.0,45.0,2.0,4.4254,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
182908,Tom James,Defender,Cardiff,97,Wales,2013-14,,,,,,,1.0,4.0,,,,,1.0,,,,,,,0.1312,,,,,0.0,1.0,1.0,,,,,,,4.0,,1.0,,,2.0,,,1.0,4.0,,,3.0,,,1.0,,,0.0,,,,1.0,,,,1.0,,,,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,Ashley Cole,Defender,Chelsea,8,England,2013-14,64.0,2.0,1.0,,39.0,,17.0,699.0,,1.0,,,2.0,,,18.0,,64.0,,,15.0,4.0,,16.0,0.0,71.0,17.0,,,14.0,13.0,22.0,,689.0,1.0,145.0,27.0,,50.0,14.0,29.0,123.0,1072.0,140.0,,303.0,1.0,12.0,20.0,,,0.0,,,2.0,58.0,2.0,3.0,15.0,70.0,13.0,,26.0,8.0,,1386.0,,72.0,23.0,600.0,12.0,29.0,8.0,46.0,300.0,136.0,15.0,,226.0,,12.0,330.0,8.0,,,110.0,8.0,0.0,6.0,9.0,3.0,20.0,2.0,,9.0,4.0,,1.0,4.0,,4.0,,22.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
