playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,iboxTarget,shotsOnTargetInBox,shotsOffTargetIncWoodwork,blockedShots,goalAssists,goals,offsides,awayGoals,oboxBlocked,shotsBlockedInBox,homeGoals,rightFootGoals,iboxBlocked,shotsBlockedOutsideBox,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,cornersTakenInclShortCorners,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,headedGoals,lastPlayerTackle,clearancesOffTheLine,ownGoalScored,setPiecesGoals,penaltiesSaved,savesFromPenalty,crossesNotClaimed,redCards2ndYellow,otherGoals
462424,William Saliba,Defender,Arsenal,3,France,2022-23,0.3202,0.0,,34.0,,117.0,27.0,27.0,167.0,1864.0,9.0,,96.0,11.0,,2416.0,109.0,4.0,11.0,56.0,1633.0,,2.0,25.3328,10.0,82.0,25.0,472.0,,13.0,1.0,181.0,,663.0,206.0,27.0,,576.0,21.0,85.0,53.0,0.0,9.0,1821.0,2.0,189.0,20.0,9.0,,,659.0,64.0,2095.0,,26.0,1122.0,,4.0,50.0,82.0,72.0,1.0,31.0,3.0,,1.0191,6.0,,,,17.0,,,,1.0,43.0,2.0,16.0,,5.0,29.0,3.0,,14.0,1.0,,7.0,10.0,19.0,19.0,70.0,1.0,7.0,1.0,0.9174,1.0,1.0,3.0,,1.0,2.0,,2.0,,,0.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,
18892,Ashley Young,Defender,A Villa,7,England,2022-23,0.7861,0.0,,50.0,,126.0,29.0,23.0,217.0,966.0,,,25.0,8.0,,2038.0,99.0,2.0,42.0,85.0,694.0,,4.0,29.6428,10.0,60.0,28.0,95.0,,28.0,0.0,163.0,,459.0,131.0,29.0,,351.0,26.0,138.0,14.0,0.0,,909.0,9.0,325.0,27.0,8.0,,,243.0,55.0,1465.0,140.0,33.0,406.0,,7.0,91.0,63.0,64.0,7.0,25.0,3.0,1.0,0.3472,8.0,2.0,,,19.0,29.0,6.0,2.0,8.0,11.0,1.0,10.0,32.0,14.0,53.0,14.0,2.0,23.0,10.0,34.0,15.0,11.0,24.0,21.0,169.0,8.0,15.0,2.0,0.4677,,,5.0,7.0,,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,6.0,,1.0,,,,4.0,,,6.0,,,,,,1.0,,,,,,,
101184,Calum Chambers,Defender,A Villa,7,England,2022-23,0.2034,0.0,,9.0,,25.0,14.0,2.0,39.0,191.0,,,9.0,,,345.0,14.0,1.0,2.0,11.0,143.0,,1.0,3.6771,1.0,10.0,4.0,41.0,,2.0,0.0,30.0,,96.0,23.0,14.0,,55.0,3.0,21.0,3.0,0.0,,187.0,,53.0,6.0,,,,45.0,9.0,247.0,4.0,7.0,98.0,,2.0,14.0,11.0,16.0,1.0,15.0,,,,1.0,,,,8.0,3.0,12.0,,1.0,6.0,,2.0,5.0,2.0,10.0,1.0,,3.0,,3.0,1.0,4.0,7.0,7.0,9.0,,3.0,,0.1208,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
165659,Diego Carlos,Defender,A Villa,7,Brazil,2022-23,0.1024,0.0,,1.0,,20.0,3.0,2.0,28.0,139.0,,,9.0,,,204.0,7.0,,1.0,1.0,104.0,,,1.4219,,2.0,3.0,34.0,,,0.0,13.0,,57.0,14.0,3.0,,53.0,3.0,4.0,6.0,0.0,,135.0,1.0,32.0,,,,,46.0,7.0,156.0,1.0,5.0,58.0,,0.0,8.0,9.0,6.0,,3.0,,,,3.0,,,,2.0,1.0,1.0,,,3.0,,4.0,,1.0,3.0,,,1.0,,1.0,,2.0,2.0,1.0,2.0,1.0,,,0.3633,,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
199798,Ezri Konsa,Defender,A Villa,7,England,2022-23,0.7201,0.0,,42.0,,117.0,38.0,37.0,208.0,1872.0,10.0,,95.0,11.0,,3323.0,167.0,4.0,32.0,110.0,1607.0,,5.0,42.5003,12.0,114.0,45.0,372.0,,64.0,0.0,232.0,,637.0,164.0,38.0,,373.0,41.0,137.0,57.0,0.0,10.0,1802.0,2.0,240.0,20.0,6.0,,,723.0,57.0,2265.0,15.0,40.0,1293.0,,6.0,91.0,93.0,65.0,2.0,35.0,,,,6.0,1.0,,,21.0,2.0,1.0,,2.0,38.0,,22.0,3.0,8.0,27.0,18.0,,22.0,3.0,2.0,8.0,23.0,12.0,26.0,140.0,1.0,4.0,,1.041,,,6.0,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
101188,Lucas Digne,Defender,A Villa,7,France,2022-23,1.9224,0.0,,30.0,,112.0,28.0,18.0,151.0,707.0,,,43.0,2.0,,1499.0,84.0,1.0,36.0,58.0,528.0,,1.0,19.356,4.0,39.0,25.0,251.0,,23.0,1.0,155.0,,286.0,86.0,28.0,,303.0,24.0,112.0,26.0,0.0,,686.0,5.0,270.0,12.0,5.0,,,15.0,28.0,1138.0,121.0,18.0,272.0,,5.0,39.0,56.0,71.0,17.0,27.0,3.0,,0.6774,7.0,,1.0,,18.0,46.0,10.0,1.0,19.0,17.0,1.0,24.0,21.0,18.0,54.0,13.0,1.0,18.0,11.0,58.0,23.0,5.0,19.0,18.0,155.0,8.0,9.0,2.0,0.4026,1.0,1.0,4.0,1.0,,1.0,2.0,0.0,,1.0,1.0,,1.0,,,1.0,1.0,4.0,4.0,8.0,,0.2372,12.0,,,,,,,1.0,1.0,,,,,
199796,Matty Cash,Defender,A Villa,7,Poland,2022-23,0.9399,0.0,,55.0,,103.0,26.0,20.0,167.0,781.0,,,25.0,3.0,,1820.0,98.0,4.0,39.0,86.0,575.0,,3.0,22.649,5.0,37.0,29.0,24.0,,15.0,0.0,158.0,,327.0,108.0,26.0,,287.0,25.0,133.0,12.0,0.0,,763.0,7.0,271.0,32.0,16.0,,,244.0,39.0,1273.0,151.0,26.0,339.0,,4.0,64.0,55.0,60.0,12.0,31.0,1.0,,0.4208,4.0,2.0,1.0,,19.0,34.0,6.0,1.0,12.0,13.0,1.0,12.0,25.0,7.0,47.0,15.0,1.0,23.0,10.0,34.0,17.0,5.0,21.0,26.0,186.0,5.0,15.0,2.0,0.1967,,,3.0,3.0,1.0,,2.0,,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
514287,Sil Swinkels,Defender,A Villa,7,Netherlands,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534836,Travis Patterson,Defender,A Villa,7,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149484,Tyrone Mings,Defender,A Villa,7,England,2022-23,0.9344,0.0,,15.0,,142.0,35.0,35.0,277.0,1887.0,15.0,,86.0,12.0,,3150.0,104.0,3.0,29.0,42.0,1505.0,,4.0,39.7064,9.0,158.0,40.0,665.0,,22.0,1.0,168.0,,739.0,174.0,35.0,,464.0,37.0,82.0,62.0,0.0,15.0,1808.0,1.0,301.0,7.0,6.0,,,357.0,105.0,2268.0,6.0,51.0,1147.0,,7.0,135.0,112.0,64.0,1.0,38.0,2.0,1.0,0.9354,4.0,1.0,,1.0,22.0,2.0,,,1.0,24.0,,22.0,,3.0,40.0,19.0,,8.0,3.0,2.0,10.0,21.0,18.0,54.0,126.0,,12.0,,1.166,1.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,,3.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,3.0,1.0,,,,,,
106468,Álex Moreno,Defender,A Villa,7,Spain,2022-23,2.5843,0.0,,23.0,,98.0,19.0,14.0,119.0,579.0,,,21.0,4.0,,1335.0,66.0,1.0,47.0,57.0,451.0,,2.0,14.4019,2.0,30.0,10.0,199.0,,11.0,0.0,160.0,,186.0,69.0,19.0,,204.0,9.0,139.0,9.0,0.0,,561.0,14.0,249.0,14.0,23.0,,,19.0,9.0,1004.0,106.0,16.0,271.0,,3.0,21.0,49.0,94.0,15.0,30.0,3.0,5.0,0.2499,10.0,1.0,,,11.0,33.0,5.0,1.0,15.0,12.0,,48.0,10.0,19.0,82.0,15.0,1.0,9.0,27.0,33.0,42.0,3.0,17.0,7.0,175.0,10.0,10.0,,0.5706,2.0,2.0,7.0,3.0,3.0,,,,2.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,
54469,Adam Smith,Defender,Bournemouth,91,England,2022-23,1.548,0.0,,49.0,,142.0,37.0,34.0,237.0,961.0,,,67.0,6.0,,2948.0,112.0,6.0,46.0,83.0,663.0,,5.0,54.4522,12.0,68.0,58.0,79.0,,27.0,0.0,230.0,,437.0,128.0,37.0,,326.0,52.0,163.0,29.0,0.0,,939.0,8.0,354.0,29.0,7.0,,,285.0,61.0,1571.0,210.0,37.0,417.0,,11.0,95.0,70.0,118.0,19.0,45.0,1.0,1.0,0.6056,2.0,,,,26.0,29.0,3.0,,19.0,38.0,1.0,17.0,44.0,15.0,80.0,17.0,,20.0,17.0,29.0,21.0,13.0,29.0,25.0,160.0,9.0,12.0,3.0,0.5914,1.0,1.0,1.0,3.0,1.0,,,,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
474772,Ben Greenwood,Defender,Bournemouth,91,Ireland,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223911,Chris Mepham,Defender,Bournemouth,91,Wales,2022-23,0.5813,0.0,,44.0,,92.0,26.0,24.0,167.0,1022.0,,,85.0,5.0,,2198.0,107.0,4.0,20.0,54.0,809.0,,6.0,43.8417,9.0,146.0,52.0,253.0,,7.0,0.0,172.0,,394.0,85.0,26.0,,192.0,48.0,87.0,53.0,0.0,,1001.0,1.0,181.0,22.0,3.0,,,312.0,46.0,1363.0,15.0,32.0,663.0,,7.0,75.0,87.0,65.0,,36.0,4.0,,0.5017,7.0,,,,22.0,,2.0,,,32.0,,14.0,1.0,4.0,33.0,13.0,,22.0,3.0,,6.0,27.0,16.0,30.0,63.0,1.0,8.0,,0.6891,4.0,4.0,3.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,
477580,Illia Zabarnyi,Defender,Bournemouth,91,Ukraine,2022-23,0.0144,0.0,,4.0,,7.0,5.0,3.0,15.0,199.0,,,4.0,,,297.0,8.0,2.0,5.0,7.0,175.0,,,6.0335,2.0,14.0,5.0,43.0,,2.0,0.0,18.0,,54.0,18.0,5.0,,31.0,3.0,14.0,1.0,0.0,,197.0,,21.0,2.0,1.0,,,87.0,9.0,241.0,,3.0,153.0,,0.0,8.0,9.0,10.0,,9.0,,,,,,,,5.0,,2.0,,,3.0,,,,,7.0,5.0,,2.0,,,2.0,2.0,1.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154131,Jack Stacey,Defender,Bournemouth,91,England,2022-23,0.0265,0.0,,5.0,,28.0,10.0,3.0,38.0,96.0,,,8.0,,,293.0,13.0,1.0,9.0,8.0,56.0,,1.0,8.3456,,12.0,10.0,8.0,,,0.0,32.0,,45.0,15.0,10.0,,28.0,9.0,24.0,5.0,0.0,,96.0,2.0,68.0,4.0,3.0,,,15.0,2.0,182.0,15.0,9.0,31.0,,2.0,10.0,15.0,19.0,1.0,8.0,,,,1.0,,,,5.0,9.0,7.0,,1.0,3.0,,3.0,8.0,,16.0,2.0,,1.0,5.0,9.0,9.0,1.0,4.0,5.0,28.0,1.0,4.0,,0.0892,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88900,Jack Stephens,Defender,Bournemouth,91,England,2022-23,0.2284,0.0,,17.0,,53.0,17.0,13.0,100.0,566.0,,,36.0,4.0,,1218.0,39.0,,13.0,22.0,431.0,,,19.898,4.0,55.0,24.0,83.0,,2.0,0.0,73.0,,232.0,66.0,17.0,,163.0,24.0,37.0,17.0,0.0,,561.0,,109.0,13.0,3.0,,,211.0,35.0,714.0,1.0,23.0,305.0,,3.0,47.0,46.0,34.0,2.0,23.0,1.0,,0.6736,2.0,2.0,,,12.0,,4.0,,2.0,19.0,,9.0,2.0,3.0,15.0,7.0,,4.0,,,2.0,17.0,9.0,17.0,40.0,,2.0,,0.3854,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
463981,James Hill,Defender,Bournemouth,91,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447932,Jordan Zemura,Defender,Bournemouth,91,Zimbabwe,2022-23,2.1058,0.0,,39.0,,113.0,19.0,17.0,140.0,456.0,,,18.0,3.0,,1456.0,83.0,4.0,52.0,76.0,305.0,,3.0,27.5654,2.0,27.0,31.0,136.0,,14.0,0.0,162.0,,237.0,78.0,19.0,,196.0,27.0,144.0,7.0,0.0,,448.0,7.0,243.0,24.0,23.0,,,23.0,11.0,866.0,101.0,10.0,126.0,,1.0,27.0,60.0,79.0,6.0,39.0,1.0,3.0,,3.0,,,,17.0,12.0,2.0,,6.0,11.0,1.0,31.0,18.0,17.0,68.0,22.0,,15.0,18.0,12.0,34.0,9.0,17.0,16.0,60.0,5.0,8.0,4.0,0.3876,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
235530,Lloyd Kelly,Defender,Bournemouth,91,England,2022-23,0.8144,0.0,,33.0,,89.0,23.0,23.0,193.0,1037.0,2.0,,56.0,5.0,,2041.0,76.0,4.0,23.0,40.0,783.0,,2.0,35.3455,6.0,99.0,38.0,333.0,,5.0,0.0,127.0,,463.0,131.0,23.0,,278.0,34.0,71.0,36.0,0.0,2.0,1006.0,,257.0,18.0,2.0,,,141.0,61.0,1410.0,87.0,26.0,569.0,,3.0,104.0,63.0,51.0,3.0,37.0,,1.0,,1.0,2.0,,,22.0,11.0,,,3.0,20.0,1.0,9.0,22.0,5.0,31.0,11.0,,15.0,5.0,11.0,9.0,15.0,17.0,26.0,100.0,1.0,4.0,1.0,0.1875,,,1.0,2.0,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
221466,Marcos Senesi,Defender,Bournemouth,91,Argentina,2022-23,0.368,0.0,,50.0,,130.0,31.0,29.0,240.0,1291.0,2.0,,49.0,4.0,,2495.0,99.0,6.0,36.0,72.0,944.0,,5.0,49.9412,12.0,140.0,55.0,346.0,,13.0,0.0,181.0,,592.0,168.0,31.0,,291.0,49.0,132.0,27.0,0.0,1.0,1249.0,3.0,281.0,35.0,10.0,1.0,,289.0,107.0,1693.0,11.0,33.0,762.0,,7.0,110.0,110.0,82.0,2.0,49.0,3.0,,0.516,7.0,1.0,1.0,,23.0,6.0,2.0,,2.0,22.0,2.0,16.0,3.0,5.0,60.0,18.0,,15.0,3.0,6.0,8.0,20.0,29.0,43.0,64.0,7.0,19.0,,1.6506,1.0,1.0,4.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
