playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,penaltiesSaved,savesFromPenalty,clearancesOffTheLine
61810,Pontus Jansson,Defender,Brentford,94,Sweden,2021-22,112.0,0.5919,66.0,0.0,,40.0,,192.0,37.0,34.0,37.0,284.0,1489.0,,,184.0,7.0,,3322.0,81.0,152.0,12.0,17.0,49.0,1167.0,,5.0,49.8841,10.0,186.0,56.0,31.0,334.0,,8.0,2.0,264.0,,509.0,166.0,37.0,,,19.0,233.0,44.0,80.0,103.0,0.0,2.0,1447.0,2.0,304.0,21.0,2.0,,,536.0,38.0,1919.0,13.0,46.0,972.0,,7.0,92.0,110.0,,5.0,17.0,1.0,1.0,,,,4.0,10.0,,1.0,5.0,6.0,15.0,52.0,110.0,1.0,,6.0,2.9845,11.0,3.0981,1.0,,8.0,8.0,58.0,,27.0,3.0,5.0,1.0,5.0,1.0,,,,,1.0,1.0,,2.0,,5.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,
194010,Rico Henry,Defender,Brentford,94,Jamaica,2021-22,148.0,2.2323,63.0,0.0,,28.0,,177.0,34.0,38.0,33.0,262.0,1023.0,,,67.0,7.0,,2784.0,40.0,109.0,8.0,61.0,82.0,727.0,,5.0,38.8472,10.0,56.0,41.0,108.0,279.0,,27.0,1.0,257.0,,405.0,189.0,34.0,,,8.0,407.0,33.0,190.0,27.0,0.0,,1018.0,17.0,451.0,20.0,27.0,,,51.0,34.0,1626.0,96.0,55.0,373.0,,2.0,85.0,81.0,19.0,3.0,11.0,,55.0,1.0,1.0,19.0,18.0,21.0,33.0,55.0,67.0,6.0,20.0,26.0,288.0,9.0,1.0,7.0,1.8881,5.0,2.6933,,,2.0,2.0,40.0,,10.0,3.0,1.0,2.0,2.0,,,,,,,,,1.0,,2.0,,1.0,19.0,,,,,1.0,,,1.0,,2.0,,,,,,
48760,Zanka,Defender,Brentford,94,Denmark,2021-22,26.0,0.2088,13.0,0.0,,10.0,,36.0,8.0,9.0,6.0,52.0,269.0,,,19.0,1.0,,517.0,9.0,21.0,4.0,7.0,11.0,202.0,,,6.5149,1.0,13.0,10.0,17.0,33.0,,1.0,0.0,47.0,,124.0,20.0,8.0,,,6.0,80.0,6.0,28.0,10.0,0.0,,261.0,,84.0,4.0,,,,100.0,15.0,393.0,39.0,5.0,139.0,,2.0,16.0,14.0,2.0,1.0,1.0,,5.0,,2.0,2.0,3.0,5.0,1.0,5.0,4.0,,10.0,10.0,12.0,1.0,,4.0,0.1254,1.0,0.1653,,,,,5.0,,1.0,1.0,,0.0,1.0,,,,,,,,,1.0,,1.0,,,21.0,,,,,,,,,,1.0,,,,,,
110735,Adam Webster,Defender,Brighton,36,England,2021-22,41.0,0.3192,31.0,0.0,,26.0,,127.0,22.0,14.0,16.0,219.0,1152.0,,,72.0,4.0,,1431.0,16.0,96.0,9.0,15.0,40.0,866.0,,1.0,17.9463,9.0,62.0,20.0,25.0,174.0,,4.0,0.0,137.0,,540.0,89.0,22.0,,,18.0,351.0,11.0,65.0,56.0,0.0,,1130.0,2.0,237.0,8.0,10.0,,,354.0,67.0,1355.0,16.0,27.0,583.0,,5.0,92.0,70.0,1.0,1.0,7.0,3.0,5.0,1.0,6.0,1.0,1.0,8.0,2.0,5.0,3.0,4.0,16.0,17.0,84.0,3.0,1.0,8.0,0.8994,3.0,0.7561,,,1.0,1.0,13.0,,17.0,2.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,
448496,Ed Turns,Defender,Brighton,36,Wales,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433589,Haydon Roberts,Defender,Brighton,36,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111478,Joël Veltman,Defender,Brighton,36,Netherlands,2021-22,125.0,1.3052,57.0,0.0,,74.0,,209.0,34.0,40.0,33.0,321.0,1584.0,,,86.0,8.0,,2881.0,29.0,183.0,11.0,61.0,126.0,1199.0,,3.0,37.5131,11.0,85.0,39.0,96.0,166.0,,38.0,0.0,308.0,,721.0,182.0,34.0,,,26.0,556.0,28.0,222.0,57.0,0.0,,1550.0,4.0,487.0,48.0,16.0,,,487.0,64.0,2317.0,168.0,61.0,715.0,,6.0,112.0,105.0,8.0,6.0,6.0,3.0,34.0,2.0,1.0,8.0,16.0,30.0,16.0,34.0,26.0,3.0,39.0,45.0,210.0,7.0,2.0,24.0,0.7262,3.0,0.2306,,,2.0,2.0,27.0,,16.0,1.0,,0.0,4.0,1.0,,,,,1.0,1.0,,1.0,,4.0,,1.0,70.0,,,1.0,,,,,1.0,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2021-22,54.0,0.4076,38.0,1.0,,10.0,,106.0,29.0,17.0,29.0,226.0,1945.0,,,118.0,10.0,,2574.0,37.0,99.0,9.0,8.0,18.0,1583.0,,3.0,32.1947,9.0,111.0,32.0,17.0,753.0,,4.0,0.0,153.0,,653.0,170.0,29.0,,,2.0,448.0,23.0,35.0,81.0,1.0,1.0,1882.0,3.0,248.0,8.0,4.0,,,390.0,136.0,2219.0,6.0,38.0,1272.0,,2.0,120.0,68.0,1.0,6.0,13.0,,2.0,,,1.0,3.0,4.0,,2.0,3.0,6.0,9.0,27.0,149.0,,,1.0,1.3471,7.0,1.6429,,,6.0,6.0,38.0,,28.0,1.0,,1.0,6.0,,,,,,,,,0.0,,6.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0
179268,Marc Cucurella,Defender,Brighton,36,Spain,2021-22,132.0,2.818,59.0,0.0,,93.0,,252.0,35.0,30.0,35.0,343.0,1901.0,,,76.0,8.0,,3092.0,36.0,191.0,11.0,104.0,151.0,1504.0,,2.0,39.2615,5.0,65.0,39.0,96.0,755.0,,30.0,0.0,323.0,,659.0,247.0,35.0,,,31.0,938.0,28.0,247.0,40.0,0.0,,1890.0,19.0,551.0,62.0,28.0,,,119.0,54.0,2827.0,303.0,49.0,649.0,,6.0,91.0,122.0,25.0,4.0,14.0,5.0,79.0,2.0,,29.0,41.0,28.0,27.0,86.0,42.0,11.0,28.0,30.0,368.0,3.0,2.0,11.0,0.6767,3.0,0.3719,3.0,1.0,1.0,1.0,52.0,1.0,14.0,1.0,3.0,0.0,2.0,,,,,,1.0,,,1.0,,2.0,,,31.0,,,,1.0,1.0,2.0,,1.0,5.0,,,,,,,2.0
442229,Michal Karbownik,Defender,Brighton,36,Poland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445548,Odeluga Offiah,Defender,Brighton,36,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61933,Shane Duffy,Defender,Brighton,36,Ireland,2021-22,47.0,0.1853,22.0,0.0,,15.0,,68.0,18.0,14.0,15.0,130.0,1029.0,,,92.0,4.0,,1434.0,27.0,86.0,1.0,9.0,21.0,834.0,,2.0,17.3143,4.0,75.0,19.0,20.0,267.0,,5.0,1.0,133.0,,319.0,68.0,18.0,,,3.0,221.0,18.0,41.0,65.0,0.0,,1017.0,1.0,140.0,12.0,1.0,,,385.0,65.0,1230.0,6.0,22.0,679.0,,7.0,62.0,37.0,1.0,6.0,16.0,,,,3.0,1.0,4.0,6.0,,,,10.0,15.0,16.0,58.0,,,9.0,0.9781,6.0,0.2914,,1.0,4.0,4.0,32.0,1.0,18.0,1.0,1.0,0.0,6.0,,,,,,,,,1.0,,6.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0
232792,Tariq Lamptey,Defender,Brighton,36,Ghana,2021-22,114.0,2.8711,42.0,0.0,,36.0,,73.0,30.0,18.0,16.0,87.0,614.0,,,34.0,3.0,,1556.0,27.0,122.0,3.0,37.0,115.0,521.0,,1.0,21.1211,,20.0,21.0,87.0,28.0,,50.0,0.0,236.0,,114.0,100.0,30.0,,,11.0,345.0,18.0,202.0,7.0,0.0,,610.0,15.0,279.0,25.0,29.0,,,277.0,6.0,1104.0,47.0,6.0,201.0,,4.0,14.0,29.0,19.0,4.0,15.0,2.0,74.0,4.0,14.0,19.0,19.0,10.0,32.0,74.0,53.0,11.0,27.0,21.0,195.0,9.0,4.0,11.0,0.8438,4.0,0.5686,5.0,2.0,2.0,2.0,41.0,2.0,3.0,,3.0,0.0,,,,,,,2.0,,,0.0,,,,,14.0,,,,,,,,3.0,,,,,,,,
51927,Ben Mee,Defender,Burnley,90,England,2021-22,58.0,0.1201,36.0,0.0,,26.0,,109.0,21.0,25.0,21.0,222.0,751.0,,,109.0,6.0,,1840.0,41.0,105.0,4.0,18.0,37.0,440.0,,,20.4099,17.0,92.0,25.0,17.0,204.0,,7.0,1.0,163.0,,361.0,132.0,21.0,,,14.0,196.0,21.0,54.0,68.0,0.0,,730.0,,234.0,12.0,4.0,,,130.0,89.0,1003.0,5.0,44.0,334.0,,3.0,113.0,58.0,1.0,3.0,16.0,,3.0,1.0,,1.0,5.0,6.0,1.0,3.0,1.0,12.0,9.0,24.0,56.0,1.0,1.0,8.0,2.3533,4.0,1.3245,,,1.0,1.0,32.0,,22.0,3.0,2.0,1.0,2.0,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,1.0,,,3.0,,,,,,1.0
461102,Bobby Thomas,Defender,Burnley,90,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103914,Charlie Taylor,Defender,Burnley,90,England,2021-22,106.0,2.3613,48.0,0.0,,45.0,,147.0,31.0,24.0,30.0,283.0,980.0,,,88.0,5.0,,2730.0,30.0,173.0,6.0,61.0,115.0,623.0,,5.0,40.0272,18.0,72.0,48.0,76.0,235.0,,43.0,0.0,279.0,,477.0,183.0,31.0,,,19.0,376.0,42.0,191.0,58.0,0.0,,966.0,22.0,484.0,26.0,27.0,,,54.0,74.0,1839.0,251.0,56.0,341.0,,3.0,136.0,82.0,20.0,1.0,6.0,,84.0,,1.0,20.0,18.0,22.0,26.0,84.0,41.0,6.0,17.0,58.0,214.0,,,13.0,0.1595,,,,,,,13.0,,20.0,,,0.0,1.0,,,,,,3.0,,,0.0,,1.0,,,29.0,,,,,,,,,,,,,,,,
39487,Erik Pieters,Defender,Burnley,90,Netherlands,2021-22,36.0,0.3001,25.0,0.0,,28.0,,58.0,12.0,8.0,8.0,82.0,254.0,,,19.0,4.0,,727.0,7.0,48.0,,25.0,36.0,158.0,,,8.0084,3.0,37.0,5.0,29.0,73.0,,5.0,0.0,84.0,,118.0,53.0,12.0,,,13.0,90.0,5.0,65.0,12.0,0.0,,253.0,4.0,124.0,15.0,3.0,,,20.0,14.0,498.0,68.0,14.0,84.0,,1.0,24.0,29.0,1.0,3.0,4.0,1.0,12.0,2.0,4.0,2.0,1.0,11.0,2.0,12.0,4.0,4.0,14.0,10.0,43.0,1.0,2.0,11.0,0.2391,,,,,,,6.0,,7.0,,,0.0,1.0,,,,,,1.0,,,0.0,,1.0,,,9.0,,,,,,,,,,,,,,,,
40145,Jack Cork,Defender,Burnley,90,England,2021-22,91.0,0.3199,54.0,0.0,,20.0,,114.0,20.0,32.0,20.0,146.0,565.0,,,47.0,6.0,,1676.0,21.0,63.0,2.0,23.0,37.0,394.0,,2.0,23.0636,5.0,27.0,26.0,70.0,134.0,,10.0,0.0,154.0,,226.0,96.0,20.0,,,14.0,244.0,24.0,107.0,26.0,0.0,,559.0,1.0,200.0,6.0,7.0,,,125.0,25.0,772.0,1.0,21.0,178.0,,4.0,32.0,31.0,3.0,3.0,4.0,,5.0,1.0,,3.0,6.0,13.0,6.0,5.0,26.0,2.0,31.0,17.0,80.0,6.0,1.0,24.0,0.684,2.0,0.2666,4.0,,1.0,1.0,10.0,,4.0,1.0,1.0,1.0,2.0,,,,,,,,,0.0,,2.0,,,,,,,,,,,,,1.0,,,,,,
17761,James Tarkowski,Defender,Burnley,90,England,2021-22,111.0,0.9449,61.0,0.0,,65.0,,215.0,35.0,34.0,35.0,368.0,1180.0,,,217.0,7.0,,3107.0,64.0,242.0,6.0,21.0,89.0,672.0,,4.0,44.3679,20.0,183.0,51.0,47.0,274.0,,19.0,0.0,353.0,,594.0,171.0,35.0,,,20.0,321.0,45.0,136.0,153.0,0.0,,1159.0,3.0,394.0,45.0,5.0,,,251.0,140.0,1667.0,4.0,68.0,491.0,,11.0,153.0,107.0,,2.0,20.0,1.0,1.0,,,,8.0,14.0,2.0,1.0,7.0,14.0,30.0,48.0,61.0,1.0,,18.0,2.5406,6.0,1.3822,,1.0,4.0,4.0,68.0,1.0,61.0,1.0,2.0,0.0,2.0,,,,,,2.0,,,1.0,,2.0,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,3.0
41674,Kevin Long,Defender,Burnley,90,Ireland,2021-22,12.0,0.0058,2.0,0.0,,3.0,,15.0,6.0,2.0,4.0,23.0,102.0,,,20.0,,,408.0,7.0,18.0,,4.0,5.0,71.0,,2.0,8.7856,2.0,19.0,7.0,5.0,25.0,,3.0,0.0,30.0,,38.0,11.0,6.0,,,1.0,17.0,7.0,10.0,13.0,0.0,,101.0,,25.0,2.0,,,,30.0,8.0,144.0,,4.0,62.0,,1.0,8.0,11.0,,,4.0,,,,2.0,,,3.0,,,,4.0,4.0,1.0,9.0,,,1.0,0.1545,,,,,,,7.0,,1.0,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,Burnley,90,England,2021-22,63.0,1.577,33.0,1.0,,38.0,,103.0,25.0,23.0,20.0,212.0,649.0,,,42.0,3.0,,1771.0,17.0,79.0,5.0,39.0,54.0,375.0,,1.0,22.7779,12.0,62.0,30.0,46.0,30.0,,6.0,1.0,142.0,,336.0,118.0,25.0,,,14.0,261.0,25.0,100.0,25.0,1.0,,632.0,11.0,316.0,24.0,10.0,,,183.0,62.0,1128.0,153.0,40.0,185.0,,3.0,109.0,45.0,9.0,4.0,6.0,4.0,41.0,3.0,5.0,9.0,16.0,14.0,11.0,42.0,17.0,4.0,13.0,26.0,100.0,3.0,3.0,10.0,0.6662,2.0,0.7795,,1.0,,,5.0,1.0,11.0,1.0,,0.0,1.0,,,,,,2.0,,,1.0,,1.0,,,29.0,,,,,,,,,,1.0,,,,,,1.0
432830,Nathan Collins,Defender,Burnley,90,Ireland,2021-22,66.0,0.7729,44.0,1.0,,37.0,,108.0,19.0,24.0,18.0,194.0,630.0,,,91.0,5.0,,1669.0,32.0,111.0,2.0,16.0,52.0,390.0,,4.0,25.4084,7.0,81.0,25.0,34.0,107.0,,12.0,0.0,177.0,,320.0,128.0,19.0,,,22.0,161.0,23.0,86.0,59.0,1.0,,623.0,1.0,221.0,15.0,5.0,,,148.0,46.0,911.0,11.0,36.0,276.0,,2.0,86.0,61.0,1.0,3.0,12.0,1.0,2.0,,1.0,1.0,6.0,13.0,3.0,2.0,7.0,7.0,20.0,24.0,55.0,,,7.0,1.5462,5.0,1.7968,,,3.0,3.0,38.0,,25.0,2.0,4.0,0.0,3.0,1.0,,,,,,,,2.0,,3.0,,2.0,5.0,,,,,,,,1.0,,1.0,,,,,,2.0
461567,Owen Dodgson,Defender,Burnley,90,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997,Phil Bardsley,Defender,Burnley,90,Scotland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135363,Andreas Christensen,Defender,Chelsea,8,Denmark,2021-22,53.0,0.5381,34.0,0.0,,14.0,,84.0,19.0,22.0,17.0,132.0,1321.0,,,88.0,9.0,,1494.0,39.0,73.0,2.0,13.0,24.0,1129.0,,3.0,13.4343,7.0,51.0,11.0,14.0,342.0,,7.0,0.0,126.0,,437.0,110.0,19.0,,,6.0,457.0,9.0,38.0,49.0,0.0,,1288.0,,139.0,8.0,4.0,,,482.0,60.0,1498.0,11.0,30.0,733.0,,2.0,48.0,63.0,1.0,,5.0,1.0,,,2.0,1.0,6.0,8.0,,,1.0,5.0,11.0,29.0,60.0,2.0,,4.0,0.5849,,,,,,,5.0,,6.0,,,0.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,
102380,Antonio Rüdiger,Defender,Chelsea,8,Germany,2021-22,81.0,1.4936,46.0,0.0,,48.0,,158.0,34.0,25.0,34.0,298.0,2497.0,,,76.0,14.0,,3035.0,20.0,122.0,4.0,27.0,66.0,2040.0,,4.0,25.2122,13.0,87.0,27.0,61.0,1117.0,,12.0,1.0,203.0,,872.0,183.0,34.0,,,20.0,955.0,23.0,127.0,56.0,0.0,,2447.0,11.0,351.0,28.0,6.0,,,353.0,159.0,2860.0,13.0,66.0,1249.0,,9.0,140.0,117.0,5.0,12.0,36.0,7.0,10.0,8.0,,5.0,12.0,9.0,6.0,10.0,14.0,23.0,35.0,28.0,155.0,1.0,8.0,20.0,2.2706,13.0,1.8868,1.0,5.0,5.0,5.0,51.0,5.0,11.0,3.0,,2.0,4.0,2.0,,,,,,2.0,,1.0,,4.0,,,,,,,,,,1.0,,,1.0,,,,,,
172850,Ben Chilwell,Defender,Chelsea,8,England,2021-22,29.0,0.7262,15.0,0.0,,8.0,,31.0,7.0,8.0,6.0,46.0,270.0,,,17.0,4.0,,541.0,10.0,33.0,,16.0,26.0,219.0,,1.0,3.8001,1.0,14.0,2.0,19.0,96.0,,15.0,1.0,62.0,,71.0,32.0,7.0,,,5.0,149.0,2.0,45.0,7.0,0.0,,256.0,4.0,100.0,3.0,3.0,,,17.0,5.0,442.0,37.0,10.0,82.0,,0.0,15.0,17.0,1.0,4.0,9.0,,9.0,1.0,1.0,7.0,9.0,7.0,3.0,25.0,6.0,3.0,10.0,4.0,86.0,,1.0,4.0,0.8936,6.0,0.3173,2.0,,3.0,3.0,26.0,,,3.0,2.0,1.0,3.0,,,,,2.0,1.0,,,2.0,,3.0,,1.0,7.0,,,1.0,5.0,3.0,14.0,1.0,,25.0,,,,,,,
41328,César Azpilicueta,Defender,Chelsea,8,Spain,2021-22,85.0,2.28,46.0,0.0,,51.0,,169.0,27.0,33.0,24.0,230.0,1605.0,,,75.0,5.0,,2074.0,29.0,117.0,3.0,54.0,71.0,1329.0,,4.0,23.2568,16.0,61.0,23.0,56.0,165.0,,5.0,0.0,202.0,,623.0,110.0,27.0,,,23.0,722.0,20.0,127.0,46.0,0.0,,1580.0,19.0,336.0,28.0,15.0,,,616.0,46.0,2067.0,105.0,33.0,659.0,,3.0,61.0,75.0,6.0,3.0,8.0,1.0,41.0,2.0,3.0,6.0,15.0,23.0,4.0,41.0,14.0,4.0,25.0,23.0,201.0,8.0,2.0,13.0,0.8767,4.0,1.3459,3.0,,3.0,3.0,55.0,,9.0,1.0,2.0,0.0,1.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,1.0,23.0,,,,,,,2.0,2.0,,,,,,,,
109533,Emerson,Defender,Chelsea,8,Italy,2021-22,,0.0001,,0.0,,,,1.0,1.0,,,1.0,2.0,,,,,,4.0,,,,,,1.0,,,,,,,,1.0,,,0.0,,,,,1.0,,,,1.0,,,,0.0,,2.0,,1.0,,,,,,,2.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
487838,Lewis Hall,Defender,Chelsea,8,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204727,Malang Sarr,Defender,Chelsea,8,France,2021-22,22.0,0.2754,14.0,0.0,,14.0,,38.0,8.0,9.0,6.0,55.0,467.0,,,20.0,2.0,,546.0,7.0,28.0,2.0,6.0,15.0,398.0,,1.0,6.6583,1.0,19.0,7.0,15.0,172.0,,1.0,0.0,50.0,,169.0,36.0,8.0,,,7.0,182.0,5.0,30.0,13.0,0.0,,453.0,,71.0,7.0,,,,60.0,14.0,564.0,19.0,5.0,231.0,,2.0,17.0,25.0,1.0,,1.0,2.0,3.0,,2.0,1.0,3.0,3.0,,3.0,2.0,1.0,8.0,11.0,66.0,2.0,,7.0,0.0361,,,,,,,,,3.0,,,0.0,,,,,,2.0,,,,0.0,,,,,3.0,,1.0,,,,,,,,,,,,,,
82263,Marcos Alonso,Defender,Chelsea,8,Spain,2021-22,117.0,3.4349,61.0,0.0,,41.0,,147.0,28.0,33.0,25.0,215.0,1135.0,,,69.0,7.0,,2172.0,29.0,124.0,3.0,63.0,84.0,878.0,,3.0,20.6142,6.0,50.0,22.0,88.0,390.0,,28.0,2.0,241.0,,381.0,139.0,28.0,,,12.0,593.0,19.0,172.0,40.0,0.0,,1108.0,28.0,435.0,29.0,15.0,,,59.0,42.0,1877.0,191.0,36.0,358.0,,8.0,68.0,81.0,16.0,19.0,24.0,2.0,66.0,8.0,3.0,31.0,39.0,24.0,20.0,118.0,45.0,13.0,25.0,43.0,305.0,9.0,8.0,12.0,2.8358,11.0,2.5025,3.0,2.0,5.0,5.0,72.0,2.0,5.0,4.0,3.0,2.0,11.0,,9.0,9.0,0.3621,3.0,4.0,,1.0,2.0,,11.0,,1.0,8.0,,,,14.0,4.0,47.0,,,67.0,,,1.0,,,,
225796,Reece James,Defender,Chelsea,8,England,2021-22,85.0,4.7579,40.0,1.0,,33.0,,127.0,26.0,22.0,22.0,144.0,1379.0,,,38.0,5.0,,1865.0,21.0,117.0,4.0,50.0,100.0,1192.0,,3.0,14.7083,5.0,18.0,21.0,64.0,72.0,,31.0,2.0,202.0,,320.0,99.0,26.0,,,8.0,814.0,17.0,164.0,17.0,1.0,,1364.0,30.0,297.0,25.0,36.0,,,593.0,43.0,1979.0,191.0,5.0,445.0,,4.0,17.0,44.0,17.0,13.0,24.0,2.0,58.0,6.0,4.0,24.0,39.0,18.0,11.0,84.0,33.0,14.0,20.0,17.0,394.0,4.0,6.0,11.0,3.1224,10.0,2.8555,1.0,4.0,1.0,1.0,71.0,4.0,2.0,5.0,4.0,4.0,7.0,4.0,6.0,6.0,0.2016,1.0,9.0,,,1.0,,7.0,,1.0,5.0,1.0,,1.0,4.0,1.0,8.0,1.0,2.0,15.0,,,,,,,
51090,Thiago Silva,Defender,Chelsea,8,Brazil,2021-22,58.0,0.8542,69.0,0.0,,32.0,,100.0,32.0,46.0,28.0,190.0,2622.0,4.0,,89.0,10.0,,2651.0,32.0,106.0,4.0,30.0,49.0,2261.0,,5.0,25.7025,15.0,95.0,28.0,26.0,715.0,,12.0,1.0,164.0,,926.0,214.0,32.0,,,11.0,927.0,24.0,75.0,57.0,0.0,4.0,2563.0,3.0,209.0,21.0,6.0,,,887.0,171.0,2937.0,3.0,28.0,1506.0,,2.0,90.0,72.0,1.0,5.0,13.0,1.0,1.0,1.0,4.0,1.0,7.0,23.0,1.0,1.0,4.0,8.0,12.0,44.0,94.0,2.0,1.0,8.0,0.8965,5.0,1.1422,1.0,,2.0,2.0,25.0,,31.0,3.0,1.0,2.0,4.0,,,,,,,1.0,,1.0,,4.0,,,,,,,,,,1.0,,,3.0,,,,,,3.0
180736,Trevoh Chalobah,Defender,Chelsea,8,England,2021-22,62.0,0.5489,30.0,0.0,,40.0,,84.0,20.0,16.0,17.0,119.0,1269.0,,,61.0,9.0,,1449.0,28.0,96.0,1.0,17.0,63.0,1107.0,,2.0,10.7407,9.0,43.0,9.0,34.0,198.0,,14.0,0.0,158.0,,448.0,74.0,20.0,,,13.0,484.0,8.0,97.0,33.0,0.0,,1242.0,1.0,144.0,27.0,10.0,,,521.0,43.0,1474.0,8.0,15.0,666.0,,2.0,35.0,57.0,,,9.0,3.0,4.0,,3.0,,3.0,10.0,2.0,4.0,9.0,2.0,19.0,19.0,102.0,4.0,,11.0,1.126,7.0,1.184,,2.0,2.0,2.0,10.0,2.0,6.0,3.0,,1.0,,1.0,,,,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,,2.0,,,,,,1.0
