playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,foulWonPenalty,throwInsToOppositionPlayer,successfulCornersIntoBox,penaltiesConceded,lastPlayerTackle,redCards2ndYellow,leftFootGoals,secondGoalAssists,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,headedGoals,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,penaltiesFaced,savesMadeParried,savesMadeFromInsideBox,penaltiesTaken,penaltyGoals,drops,penaltiesSaved,savesFromPenalty,ownGoalScored,otherGoals
15943,Thomas Vermaelen,Defender,Arsenal,3,Belgium,2012-13,87.0,1.0,0.8051,0.0,5.0,3.0,3.0,0.6255,43.0,8.0,2.0,92.0,29.0,,,25.0,160.0,5.0,1167.0,,,3.0,4.0,,121.0,5.0,2.0,1.0,4.0,2237.0,4.0,,54.0,139.0,6.0,72.0,923.0,20.0,2.0,30.8433,4.0,16.0,131.0,32.0,4.0,33.0,468.0,19.0,0.0,226.0,,442.0,89.0,29.0,2.0,,8.0,1.0,329.0,26.0,5.0,5.0,4.0,105.0,67.0,0.0,1144.0,5.0,,191.0,35.0,10.0,19.0,178.0,20.0,47.0,,1.0,84.0,79.0,1521.0,12.0,2.0,,3.0,70.0,679.0,,0.6899,3.0,68.0,40.0,1.0,,2.0,,,5.0,,,,,4.0,2.0,0.151,,,,,,,,,,,,,,,,,,,,,
58845,Ciaran Clark,Defender,A Villa,7,Ireland,2012-13,96.0,,,1.0,3.0,4.0,2.0,,38.0,10.0,1.0,98.0,29.0,,1.0,28.0,153.0,3.0,788.0,1.0,1.0,,1.0,,124.0,5.0,,,,2498.0,,,48.0,125.0,7.0,49.0,585.0,28.0,5.0,,,9.0,328.0,54.0,,48.0,202.0,8.0,0.0,221.0,0.0,354.0,93.0,29.0,,,12.0,,158.0,47.0,3.0,7.0,,97.0,76.0,1.0,769.0,6.0,3.0,177.0,26.0,3.0,31.0,166.0,32.0,68.0,,,50.0,66.0,1328.0,2.0,,,,34.0,477.0,2.0,,6.0,55.0,40.0,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
110403,Derrick Williams,Defender,A Villa,7,Ireland,2012-13,2.0,1.0,,0.0,,,,,2.0,,,,1.0,,,,,,6.0,,,,1.0,,,,,1.0,,24.0,,,,2.0,,2.0,6.0,,,,,,,,,2.0,1.0,,0.0,4.0,,1.0,,1.0,,,1.0,1.0,7.0,,,1.0,,4.0,,0.0,6.0,,,1.0,1.0,,,,,,,,,4.0,10.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63426,Enda Stevens,Defender,A Villa,7,Ireland,2012-13,23.0,4.0,,0.0,,1.0,,,14.0,1.0,,22.0,7.0,,1.0,6.0,31.0,6.0,133.0,,,,1.0,,9.0,1.0,,4.0,,470.0,,,3.0,27.0,,21.0,97.0,,3.0,,2.0,3.0,31.0,10.0,,20.0,63.0,5.0,0.0,50.0,,59.0,15.0,7.0,,,5.0,,58.0,10.0,6.0,4.0,,41.0,6.0,0.0,131.0,,1.0,57.0,9.0,2.0,1.0,4.0,6.0,10.0,,,5.0,7.0,271.0,31.0,2.0,,,10.0,48.0,,,1.0,9.0,7.0,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45139,Eric Lichaj,Defender,A Villa,7,United States,2012-13,66.0,2.0,,0.0,1.0,1.0,1.0,,36.0,4.0,1.0,62.0,17.0,1.0,1.0,9.0,80.0,21.0,315.0,,,,8.0,,25.0,2.0,,2.0,,1136.0,,,13.0,67.0,3.0,55.0,231.0,9.0,1.0,,4.0,2.0,51.0,18.0,,53.0,66.0,12.0,0.0,133.0,,138.0,41.0,17.0,,,8.0,6.0,132.0,15.0,21.0,21.0,,108.0,12.0,0.0,313.0,3.0,4.0,178.0,28.0,7.0,1.0,51.0,22.0,31.0,,1.0,4.0,60.0,665.0,87.0,4.0,,,12.0,105.0,,,6.0,18.0,20.0,1.0,,42.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56981,Joe Bennett,Defender,A Villa,7,England,2012-13,81.0,3.0,,1.0,4.0,1.0,5.0,,42.0,4.0,,90.0,25.0,2.0,,21.0,123.0,35.0,739.0,,,,4.0,,43.0,,,3.0,,1844.0,,,24.0,103.0,5.0,84.0,586.0,3.0,4.0,,8.0,2.0,95.0,45.0,,57.0,322.0,23.0,0.0,184.0,,284.0,69.0,25.0,,,10.0,7.0,304.0,40.0,39.0,29.0,,141.0,19.0,0.0,710.0,3.0,6.0,244.0,32.0,19.0,19.0,32.0,21.0,45.0,,,30.0,101.0,1320.0,175.0,3.0,,,7.0,315.0,2.0,,2.0,33.0,25.0,4.0,,34.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
56206,Jordan Bowery,Defender,A Villa,7,St Kitts & Nevis,2012-13,24.0,2.0,,0.0,2.0,3.0,2.0,,4.0,5.0,,16.0,10.0,,14.0,3.0,17.0,4.0,111.0,,,,7.0,1.0,15.0,,,2.0,,296.0,,,8.0,14.0,,7.0,92.0,14.0,,,2.0,,5.0,5.0,,16.0,21.0,1.0,0.0,38.0,,18.0,17.0,10.0,,,1.0,1.0,65.0,5.0,4.0,10.0,,23.0,7.0,0.0,110.0,2.0,3.0,37.0,3.0,2.0,,32.0,3.0,5.0,,,2.0,40.0,160.0,1.0,3.0,,,,31.0,,,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,A Villa,7,England,2012-13,132.0,15.0,,0.0,3.0,6.0,7.0,,105.0,13.0,6.0,198.0,37.0,3.0,1.0,37.0,283.0,65.0,1365.0,2.0,1.0,,,1.0,66.0,5.0,,15.0,,3267.0,,,30.0,190.0,8.0,154.0,995.0,36.0,6.0,,18.0,11.0,195.0,66.0,,102.0,63.0,20.0,4.0,322.0,1.0,575.0,135.0,37.0,,1.0,33.0,10.0,629.0,58.0,66.0,32.0,,256.0,36.0,0.0,1343.0,7.0,20.0,475.0,72.0,29.0,15.0,581.0,32.0,111.0,1.0,1.0,87.0,146.0,2437.0,312.0,1.0,,,52.0,468.0,2.0,,10.0,85.0,40.0,,,59.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52477,Nathan Baker,Defender,A Villa,7,England,2012-13,92.0,1.0,,0.0,4.0,,,,47.0,5.0,1.0,126.0,26.0,,,25.0,155.0,3.0,696.0,,,,1.0,,143.0,2.0,,1.0,,2013.0,,,53.0,157.0,5.0,67.0,497.0,29.0,4.0,,7.0,8.0,237.0,36.0,,39.0,220.0,16.0,0.0,249.0,,286.0,45.0,26.0,,,19.0,,157.0,31.0,4.0,4.0,,106.0,90.0,0.0,682.0,5.0,2.0,186.0,28.0,4.0,37.0,122.0,26.0,58.0,,1.0,44.0,68.0,1217.0,43.0,5.0,1.0,,22.0,385.0,,,4.0,29.0,31.0,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
21095,Ron Vlaar,Defender,A Villa,7,Netherlands,2012-13,53.0,,,0.0,2.0,4.0,1.0,,55.0,13.0,,78.0,27.0,,3.0,27.0,141.0,2.0,771.0,2.0,1.0,,,,85.0,2.0,,,,2391.0,,2.0,32.0,134.0,6.0,81.0,574.0,8.0,5.0,,3.0,10.0,213.0,46.0,,21.0,157.0,8.0,0.0,187.0,1.0,307.0,88.0,27.0,,2.0,16.0,1.0,166.0,40.0,2.0,9.0,,102.0,53.0,0.0,746.0,9.0,2.0,173.0,39.0,18.0,22.0,219.0,8.0,66.0,,,56.0,88.0,1236.0,8.0,1.0,,,43.0,464.0,,,1.0,63.0,26.0,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,
135363,Andreas Christensen,Defender,Chelsea,8,Denmark,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,Ashley Cole,Defender,Chelsea,8,England,2012-13,90.0,4.0,1.5649,0.0,7.0,3.0,4.0,0.6763,64.0,14.0,,123.0,31.0,2.0,4.0,31.0,147.0,47.0,1316.0,1.0,0.0,6.0,,2.0,40.0,13.0,,5.0,4.0,2790.0,4.0,,19.0,120.0,5.0,99.0,1104.0,44.0,,32.8774,16.0,4.0,84.0,30.0,6.0,71.0,608.0,22.0,2.0,210.0,1.0,390.0,154.0,31.0,,,17.0,12.0,595.0,25.0,47.0,36.0,6.0,170.0,21.0,0.0,1288.0,11.0,13.0,277.0,47.0,13.0,5.0,83.0,14.0,38.0,,1.0,65.0,235.0,2018.0,266.0,,,6.0,10.0,579.0,1.0,1.5719,3.0,24.0,39.0,2.0,,17.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
41135,Branislav Ivanovic,Defender,Chelsea,8,Serbia,2012-13,103.0,9.0,1.4704,1.0,4.0,7.0,1.0,2.7429,60.0,21.0,,134.0,34.0,1.0,2.0,33.0,215.0,43.0,1327.0,5.0,1.0,3.0,1.0,,125.0,12.0,2.0,9.0,2.0,2944.0,2.0,,49.0,167.0,7.0,91.0,1008.0,50.0,,37.256,13.0,13.0,196.0,33.0,4.0,54.0,186.0,25.0,4.0,270.0,4.0,509.0,128.0,34.0,2.0,4.0,12.0,13.0,446.0,26.0,44.0,23.0,4.0,145.0,76.0,1.0,1292.0,14.0,14.0,323.0,48.0,6.0,12.0,465.0,23.0,49.0,,,104.0,167.0,1969.0,108.0,1.0,,3.0,62.0,675.0,,2.7654,5.0,81.0,49.0,,,23.0,,,,,,,,1.0,1.0,0.0547,1.0,,,,,,,,,,,,,,,,,,,,
41328,César Azpilicueta,Defender,Chelsea,8,Spain,2012-13,94.0,24.0,1.9013,0.0,5.0,2.0,7.0,0.2481,69.0,5.0,1.0,178.0,27.0,4.0,5.0,24.0,220.0,62.0,1213.0,,,4.0,3.0,,57.0,8.0,2.0,25.0,2.0,2196.0,2.0,,32.0,121.0,4.0,96.0,943.0,23.0,,25.7402,20.0,12.0,68.0,24.0,5.0,62.0,43.0,20.0,0.0,215.0,,466.0,92.0,27.0,2.0,,12.0,18.0,626.0,20.0,62.0,28.0,5.0,158.0,25.0,0.0,1195.0,3.0,19.0,382.0,57.0,7.0,5.0,537.0,21.0,42.0,,,50.0,167.0,1904.0,239.0,1.0,,4.0,45.0,392.0,1.0,0.3081,4.0,42.0,58.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
41270,David Luiz,Defender,Chelsea,8,Brazil,2012-13,141.0,6.0,1.7421,0.0,16.0,14.0,3.0,2.693,44.0,40.0,2.0,159.0,30.0,2.0,19.0,29.0,287.0,19.0,1515.0,2.0,1.0,27.0,1.0,1.0,105.0,13.0,22.0,6.0,2.0,2634.0,2.0,1.0,46.0,156.0,3.0,97.0,1071.0,22.0,,29.127,20.0,15.0,135.0,23.0,4.0,95.0,421.0,43.0,2.0,297.0,1.0,679.0,159.0,30.0,22.0,2.0,7.0,27.0,556.0,20.0,19.0,43.0,4.0,192.0,59.0,0.0,1457.0,26.0,8.0,389.0,37.0,10.0,11.0,291.0,41.0,72.0,,,157.0,124.0,2045.0,6.0,2.0,,27.0,79.0,678.0,4.0,2.5846,8.0,128.0,43.0,,,1.0,,,,,,,1.0,49.0,25.0,1.5904,,,,,,,,,,,,,,,,,,,,1.0,
19419,Gary Cahill,Defender,Chelsea,8,England,2012-13,62.0,1.0,0.3779,0.0,4.0,7.0,1.0,0.3974,28.0,12.0,,88.0,26.0,2.0,2.0,24.0,128.0,2.0,1103.0,2.0,1.0,2.0,2.0,,107.0,6.0,,1.0,10.0,2216.0,10.0,,30.0,124.0,6.0,47.0,892.0,38.0,,31.8983,5.0,16.0,168.0,32.0,2.0,32.0,214.0,15.0,0.0,186.0,1.0,462.0,104.0,26.0,,2.0,4.0,5.0,268.0,26.0,2.0,10.0,2.0,79.0,77.0,0.0,1086.0,5.0,2.0,151.0,24.0,4.0,32.0,358.0,14.0,27.0,,,83.0,69.0,1446.0,4.0,1.0,,2.0,43.0,708.0,,1.1908,1.0,40.0,30.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,John Terry,Defender,Chelsea,8,England,2012-13,25.0,,0.1077,0.0,,4.0,,1.6874,12.0,7.0,,38.0,14.0,,1.0,11.0,62.0,1.0,557.0,4.0,3.0,,3.0,,48.0,4.0,,,,950.0,,,15.0,49.0,3.0,16.0,472.0,10.0,,9.8019,,6.0,71.0,10.0,,10.0,156.0,4.0,0.0,74.0,1.0,245.0,53.0,14.0,,,2.0,,116.0,7.0,1.0,2.0,,26.0,33.0,0.0,547.0,3.0,,69.0,10.0,,10.0,104.0,6.0,18.0,,,23.0,52.0,694.0,1.0,2.0,,,16.0,379.0,,1.5731,1.0,24.0,16.0,,,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Chelsea,8,Netherlands,2012-13,1.0,,0.0111,0.0,,,,,3.0,1.0,,9.0,3.0,,,1.0,9.0,1.0,51.0,,,,2.0,,1.0,,,,,92.0,,,,4.0,,3.0,38.0,,,2.4786,1.0,,1.0,1.0,,1.0,16.0,,0.0,5.0,,21.0,3.0,3.0,,,1.0,,21.0,1.0,1.0,1.0,,4.0,1.0,0.0,51.0,1.0,,11.0,2.0,,2.0,12.0,,2.0,,,4.0,2.0,62.0,,,,,1.0,21.0,,0.0262,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16734,Paulo Ferreira,Defender,Chelsea,8,Portugal,2012-13,,,0.0027,0.0,,,,,,,,1.0,2.0,,1.0,,1.0,,8.0,,,,2.0,,,,,,,8.0,,,,,,,7.0,,,,,1.0,,,,,2.0,,0.0,,,4.0,1.0,2.0,,,,,4.0,,,,,,,0.0,8.0,,,1.0,,,,1.0,,2.0,,,,1.0,11.0,1.0,,,,,3.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Chelsea,8,England,2012-13,58.0,6.0,1.1388,0.0,4.0,3.0,1.0,0.1444,23.0,4.0,,71.0,19.0,,12.0,14.0,74.0,35.0,473.0,,,4.0,5.0,,34.0,4.0,2.0,6.0,4.0,1280.0,4.0,1.0,22.0,54.0,4.0,42.0,382.0,29.0,,20.4771,12.0,1.0,24.0,17.0,2.0,36.0,205.0,13.0,0.0,112.0,,136.0,37.0,19.0,2.0,,9.0,7.0,252.0,13.0,36.0,19.0,2.0,78.0,12.0,0.0,471.0,1.0,10.0,151.0,14.0,6.0,1.0,32.0,14.0,10.0,,,17.0,100.0,746.0,76.0,2.0,,4.0,6.0,153.0,,0.3856,1.0,3.0,21.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77762,Bryan Oviedo,Defender,Everton,11,Costa Rica,2012-13,17.0,2.0,0.578,0.0,2.0,1.0,1.0,0.1302,6.0,4.0,,18.0,15.0,1.0,6.0,1.0,20.0,12.0,95.0,,,3.0,14.0,3.0,3.0,,2.0,2.0,,227.0,,1.0,2.0,15.0,,14.0,74.0,8.0,,2.316,,,2.0,3.0,,15.0,23.0,5.0,0.0,32.0,,35.0,19.0,15.0,2.0,,2.0,2.0,58.0,3.0,14.0,12.0,,29.0,1.0,0.0,94.0,3.0,2.0,52.0,4.0,3.0,,18.0,2.0,2.0,2.0,,1.0,19.0,167.0,5.0,,,3.0,1.0,19.0,,0.1852,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10466,John Heitinga,Defender,Everton,11,Netherlands,2012-13,42.0,1.0,0.17,0.0,1.0,2.0,,0.0244,19.0,8.0,,38.0,26.0,,4.0,17.0,105.0,,609.0,,,,9.0,,44.0,3.0,,1.0,4.0,1602.0,4.0,1.0,20.0,56.0,3.0,32.0,411.0,11.0,1.0,26.0159,4.0,17.0,93.0,25.0,2.0,22.0,153.0,13.0,0.0,98.0,,212.0,44.0,26.0,,,7.0,,151.0,22.0,,1.0,2.0,54.0,24.0,0.0,573.0,6.0,2.0,115.0,12.0,,13.0,187.0,18.0,38.0,,2.0,93.0,57.0,825.0,4.0,2.0,,,35.0,354.0,,0.7254,5.0,67.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97299,John Stones,Defender,Everton,11,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
