playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,setPiecesGoals,penaltyGoalsConceded,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,headedGoals,lastPlayerTackle,redCards2ndYellow,penaltiesConceded,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine,ownGoalScored,penaltyGoals,penaltiesSaved,savesFromPenalty,otherGoals
15405,Alan Hutton,Defender,A Villa,7,Scotland,2014-15,93.0,30.0,3.0177,0.0,,4.0,3.0,0.8365,49.0,11.0,,185.0,30.0,,4.0,27.0,264.0,78.0,1117.0,1.0,2.0,0.0,,3.0,,80.0,6.0,2.0,30.0,1.0,2417.0,1.0,1.0,28.0,168.0,5.0,49.0,116.0,797.0,30.0,38.8631,22.0,13.0,101.0,42.0,,65.0,75.0,50.0,1.0,261.0,22.0,1.0,419.0,117.0,30.0,2.0,1.0,9.0,,14.0,502.0,37.0,78.0,33.0,,181.0,52.0,0.0,1089.0,7.0,13.0,458.0,40.0,18.0,15.0,445.0,19.0,36.0,56.0,178.0,1915.0,236.0,1.0,,,37.0,381.0,14.0,,1.0526,8.0,79.0,53.0,,,54.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44354,Aly Cissokho,Defender,A Villa,7,France,2014-15,78.0,9.0,1.0244,0.0,5.0,,,,48.0,4.0,,118.0,25.0,,,24.0,207.0,86.0,817.0,,,0.0,,1.0,,55.0,6.0,,9.0,,2131.0,,,16.0,116.0,5.0,55.0,77.0,572.0,21.0,28.7983,8.0,19.0,99.0,31.0,5.0,62.0,259.0,12.0,0.0,194.0,23.0,0.0,334.0,90.0,25.0,,,10.0,,18.0,322.0,26.0,86.0,28.0,5.0,139.0,39.0,0.0,805.0,4.0,11.0,373.0,38.0,17.0,7.0,25.0,22.0,31.0,38.0,199.0,1461.0,165.0,6.0,,,78.0,297.0,5.0,1.0,0.5299,1.0,89.0,79.0,,,38.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
58845,Ciaran Clark,Defender,A Villa,7,Ireland,2014-15,64.0,1.0,0.5121,1.0,5.0,6.0,1.0,1.5653,39.0,11.0,,80.0,25.0,2.0,2.0,22.0,191.0,5.0,906.0,1.0,1.0,0.0,2.0,3.0,,117.0,1.0,,1.0,5.0,1991.0,5.0,,40.0,138.0,3.0,14.0,61.0,639.0,29.0,30.1803,4.0,30.0,200.0,34.0,3.0,24.0,267.0,18.0,0.0,202.0,8.0,1.0,410.0,93.0,25.0,,,5.0,,,177.0,31.0,5.0,1.0,3.0,85.0,77.0,0.0,876.0,5.0,3.0,213.0,34.0,9.0,23.0,144.0,19.0,48.0,76.0,85.0,1309.0,8.0,4.0,,2.0,79.0,539.0,7.0,,1.8762,8.0,111.0,51.0,,,5.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
80502,Jores Okore,Defender,A Villa,7,Denmark,2014-15,84.0,1.0,0.6465,0.0,1.0,2.0,1.0,0.4981,51.0,5.0,,57.0,23.0,,,22.0,123.0,3.0,894.0,1.0,,0.0,,1.0,,87.0,4.0,,1.0,1.0,2009.0,1.0,,37.0,144.0,4.0,24.0,94.0,702.0,19.0,33.8736,6.0,11.0,149.0,35.0,1.0,47.0,152.0,35.0,0.0,228.0,13.0,1.0,377.0,126.0,23.0,,,13.0,,2.0,214.0,31.0,3.0,12.0,1.0,141.0,50.0,0.0,871.0,3.0,1.0,145.0,38.0,10.0,16.0,299.0,21.0,65.0,69.0,66.0,1279.0,1.0,,,,50.0,558.0,9.0,1.0,0.8686,6.0,66.0,56.0,,,,,,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
15073,Kieran Richardson,Defender,A Villa,7,England,2014-15,70.0,4.0,0.92,1.0,3.0,3.0,,1.5486,25.0,6.0,1.0,85.0,22.0,1.0,13.0,16.0,122.0,19.0,499.0,,2.0,0.0,3.0,6.0,,36.0,4.0,1.0,4.0,2.0,1345.0,2.0,1.0,19.0,53.0,3.0,22.0,36.0,348.0,11.0,18.3075,7.0,4.0,25.0,25.0,,51.0,124.0,7.0,0.0,123.0,10.0,0.0,205.0,63.0,22.0,1.0,,7.0,,6.0,239.0,22.0,19.0,20.0,,87.0,17.0,1.0,494.0,3.0,3.0,184.0,18.0,5.0,6.0,82.0,14.0,15.0,29.0,88.0,740.0,60.0,6.0,,3.0,20.0,142.0,7.0,,0.8964,2.0,37.0,31.0,,,10.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
154941,Lewis Kinsella,Defender,A Villa,7,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,A Villa,7,England,2014-15,39.0,4.0,,0.0,1.0,1.0,1.0,,18.0,2.0,,46.0,12.0,,,8.0,88.0,15.0,323.0,,,,,4.0,,20.0,2.0,,4.0,,754.0,,,8.0,42.0,2.0,13.0,30.0,203.0,5.0,,5.0,11.0,36.0,13.0,,31.0,50.0,6.0,0.0,81.0,5.0,,145.0,29.0,12.0,,,4.0,,4.0,145.0,11.0,15.0,10.0,,61.0,12.0,0.0,320.0,1.0,3.0,133.0,14.0,6.0,3.0,79.0,8.0,16.0,32.0,49.0,557.0,78.0,1.0,,,28.0,94.0,7.0,,,2.0,42.0,16.0,,,12.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52477,Nathan Baker,Defender,A Villa,7,England,2014-15,43.0,,0.1105,0.0,,,,,14.0,6.0,,18.0,11.0,,,8.0,44.0,,192.0,,,0.0,,3.0,,63.0,1.0,,,,763.0,,,26.0,52.0,3.0,5.0,15.0,137.0,9.0,12.5906,4.0,3.0,102.0,13.0,,17.0,47.0,1.0,0.0,95.0,5.0,0.0,96.0,18.0,11.0,,,4.0,,,33.0,10.0,,1.0,,32.0,37.0,0.0,184.0,6.0,,50.0,10.0,,8.0,35.0,7.0,18.0,11.0,14.0,363.0,1.0,2.0,,,21.0,115.0,3.0,,0.6385,0.0,26.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16854,Philippe Senderos,Defender,A Villa,7,Switzerland,2014-15,23.0,,0.0216,0.0,1.0,1.0,,0.0944,7.0,4.0,,15.0,8.0,,,7.0,43.0,,234.0,,,0.0,,1.0,,13.0,3.0,,,1.0,632.0,1.0,,7.0,17.0,2.0,8.0,11.0,172.0,5.0,7.4314,1.0,8.0,48.0,9.0,1.0,16.0,35.0,4.0,0.0,40.0,5.0,0.0,125.0,19.0,8.0,,,4.0,,,46.0,7.0,,1.0,1.0,27.0,6.0,0.0,228.0,3.0,,45.0,3.0,1.0,9.0,63.0,10.0,9.0,19.0,11.0,330.0,,,,,16.0,145.0,3.0,,0.8688,2.0,28.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154943,Riccardo Calder,Defender,A Villa,7,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21095,Ron Vlaar,Defender,A Villa,7,Netherlands,2014-15,38.0,,0.7555,1.0,1.0,2.0,,0.2252,17.0,13.0,,47.0,20.0,1.0,,19.0,115.0,1.0,630.0,,,0.0,1.0,1.0,,46.0,6.0,1.0,,1.0,1646.0,1.0,,22.0,47.0,5.0,10.0,23.0,439.0,22.0,22.1491,1.0,19.0,116.0,26.0,,16.0,158.0,3.0,0.0,85.0,6.0,0.0,256.0,58.0,20.0,1.0,,6.0,,1.0,135.0,21.0,1.0,4.0,,39.0,24.0,0.0,601.0,11.0,3.0,123.0,11.0,3.0,9.0,176.0,9.0,41.0,76.0,40.0,862.0,1.0,1.0,,1.0,45.0,380.0,8.0,,1.1113,3.0,68.0,37.0,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
51927,Ben Mee,Defender,Burnley,90,England,2014-15,130.0,7.0,1.0068,0.0,2.0,5.0,3.0,1.3251,65.0,18.0,,214.0,33.0,1.0,1.0,32.0,378.0,49.0,1114.0,2.0,,1.0,1.0,1.0,,134.0,8.0,,7.0,3.0,2887.0,3.0,,48.0,191.0,5.0,52.0,105.0,637.0,39.0,44.0981,16.0,34.0,182.0,44.0,1.0,82.0,354.0,29.0,0.0,321.0,22.0,1.0,554.0,173.0,33.0,,,19.0,,10.0,409.0,39.0,49.0,26.0,1.0,187.0,86.0,0.0,1088.0,13.0,7.0,562.0,46.0,17.0,29.0,52.0,29.0,65.0,99.0,154.0,2042.0,257.0,2.0,1.0,1.0,116.0,334.0,16.0,,2.1958,10.0,164.0,80.0,,,74.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,
151099,Cameron Dummigan,Defender,Burnley,90,Northern Ireland,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80788,Daniel Lafferty,Defender,Burnley,90,Northern Ireland,2014-15,2.0,,,0.0,,,,,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,,2.0,,,,,16.0,,,2.0,1.0,,,1.0,,,0.0946,,,1.0,,,,,,0.0,3.0,,,1.0,,1.0,,,,,,,,,,,1.0,,0.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,5.0,,,,,1.0,,,,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15706,Jason Shackell,Defender,Burnley,90,England,2014-15,101.0,3.0,1.57,0.0,1.0,2.0,1.0,0.3588,23.0,8.0,,134.0,38.0,,2.0,38.0,276.0,3.0,1245.0,,,,,,,240.0,10.0,1.0,3.0,1.0,3347.0,1.0,,70.0,227.0,5.0,19.0,57.0,793.0,32.0,51.0346,9.0,58.0,436.0,51.0,1.0,31.0,463.0,48.0,0.0,328.0,11.0,,563.0,145.0,38.0,1.0,,6.0,,,316.0,46.0,3.0,3.0,1.0,88.0,170.0,0.0,1171.0,6.0,,294.0,17.0,2.0,52.0,143.0,23.0,49.0,176.0,76.0,1921.0,2.0,1.0,,,97.0,656.0,5.0,1.0,0.7843,3.0,142.0,54.0,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,
41674,Kevin Long,Defender,Burnley,90,Ireland,2014-15,,,,0.0,,,,,,,,,1.0,,,,1.0,,3.0,,,,,1.0,,1.0,,,,,20.0,,,,2.0,1.0,,1.0,2.0,,0.3093,,,4.0,1.0,,,,1.0,0.0,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,0.0,3.0,,,1.0,,,,2.0,,,,,8.0,,1.0,,,1.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794,Kieran Trippier,Defender,Burnley,90,England,2014-15,163.0,58.0,6.9589,0.0,5.0,3.0,7.0,0.3513,73.0,6.0,2.0,306.0,38.0,4.0,4.0,38.0,663.0,176.0,1682.0,,2.0,,5.0,,82.0,125.0,10.0,3.0,92.0,,3416.0,,,52.0,214.0,6.0,107.0,141.0,802.0,4.0,51.4499,61.0,65.0,151.0,53.0,,111.0,42.0,47.0,0.0,377.0,28.0,,956.0,257.0,38.0,3.0,,16.0,,28.0,656.0,47.0,249.0,47.0,,252.0,73.0,0.0,1594.0,3.0,36.0,1112.0,57.0,26.0,13.0,472.0,17.0,82.0,217.0,212.0,3163.0,460.0,1.0,,5.0,229.0,455.0,13.0,,0.5625,2.0,357.0,93.0,1.0,22.0,105.0,58.0,,3.0,8.0,8.0,0.4994,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2907,Michael Duff,Defender,Burnley,90,Northern Ireland,2014-15,91.0,,0.5831,1.0,1.0,1.0,,0.3674,24.0,1.0,,76.0,21.0,,,21.0,184.0,4.0,640.0,,,,,,,139.0,8.0,,,1.0,1809.0,1.0,1.0,55.0,124.0,1.0,11.0,40.0,359.0,17.0,23.355,4.0,38.0,199.0,25.0,1.0,36.0,84.0,15.0,0.0,215.0,7.0,,339.0,102.0,21.0,,,7.0,,,178.0,24.0,4.0,2.0,1.0,76.0,84.0,1.0,612.0,,2.0,195.0,17.0,4.0,22.0,160.0,19.0,34.0,97.0,57.0,983.0,6.0,1.0,,,75.0,278.0,5.0,2.0,0.0998,4.0,108.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Burnley,90,England,2014-15,48.0,,0.1981,0.0,2.0,4.0,1.0,0.2312,22.0,10.0,1.0,56.0,22.0,1.0,2.0,17.0,144.0,,644.0,,,,,5.0,,112.0,2.0,,,3.0,1641.0,3.0,,33.0,108.0,5.0,15.0,29.0,442.0,19.0,26.8107,4.0,21.0,170.0,27.0,2.0,15.0,129.0,5.0,0.0,156.0,7.0,,292.0,71.0,22.0,,,6.0,,2.0,144.0,22.0,,3.0,2.0,44.0,79.0,0.0,628.0,6.0,2.0,155.0,16.0,3.0,9.0,183.0,5.0,43.0,58.0,40.0,946.0,1.0,,,,67.0,356.0,1.0,1.0,1.0565,1.0,88.0,31.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
40616,Stephen Ward,Defender,Burnley,90,Ireland,2014-15,28.0,2.0,0.1651,0.0,1.0,,2.0,,17.0,,,39.0,9.0,,3.0,7.0,70.0,14.0,223.0,,,,,2.0,,26.0,1.0,,2.0,,623.0,,,12.0,38.0,1.0,15.0,24.0,133.0,1.0,9.1092,7.0,11.0,31.0,11.0,1.0,16.0,61.0,5.0,0.0,66.0,7.0,,110.0,26.0,9.0,,,6.0,,,79.0,10.0,14.0,,1.0,40.0,14.0,0.0,221.0,,,107.0,11.0,3.0,5.0,20.0,4.0,17.0,20.0,32.0,407.0,49.0,1.0,,,24.0,76.0,3.0,,0.0224,3.0,31.0,14.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,Steven Reid,Defender,Burnley,90,Ireland,2014-15,4.0,,0.0189,0.0,,,,,5.0,,,6.0,7.0,,1.0,1.0,12.0,,52.0,,,,,6.0,,4.0,,,,,109.0,,,1.0,11.0,,3.0,8.0,33.0,,2.0685,,3.0,7.0,3.0,,3.0,9.0,3.0,0.0,15.0,2.0,,16.0,12.0,7.0,,,,,,16.0,3.0,,,,11.0,3.0,0.0,50.0,,,14.0,5.0,,3.0,19.0,2.0,2.0,7.0,8.0,86.0,7.0,1.0,,,4.0,24.0,,,,1.0,6.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
