playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
544877,Milos Kerkez,Defender,Bournemouth,91,Hungary,2023-24,37.8641,7.0,1.0275,56.0,37.0,1.0,,189.0,,21.0,0.0,186.0,241.0,93.0,28.0,,,28.0,282.0,22.0,32.0,143.0,627.0,,136.0,1.0,,622.0,283.0,,2.0,56.0,22.0,1975.0,1144.0,98.0,5.0,40.0,80.0,26.0,213.0,462.0,,4.0,46.0,52.0,88.0,11.0,5.0,5.0,1.0,0.5388,47.0,11.0,1.0,97.0,1.0,1.0,44.0,,,3.0,6.0,,50.0,2.0,11.0,32.0,32.0,3.0,11.0,2.0,56.0,20.0,,2.0,21.0,12.0,,44.0,22.0,2.0,18.0,6.0,14.0,26.0,12.0,11.0,25.0,20.0,,,141.0,118.0,10.0,3.0,16.0,1.206,1.0,3.0,3.0,42.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
472713,Aaron Hickey,Defender,Brentford,94,Scotland,2023-24,9.1916,,0.1436,10.0,12.0,0.0,,50.0,,16.0,0.0,67.0,67.0,42.0,9.0,,,9.0,86.0,9.0,11.0,27.0,252.0,,56.0,0.0,,249.0,60.0,,,58.0,9.0,720.0,381.0,38.0,1.0,11.0,36.0,,139.0,216.0,,5.0,5.0,10.0,29.0,,2.0,1.0,2.0,0.3127,16.0,5.0,1.0,22.0,,1.0,5.0,,,2.0,,,11.0,,,9.0,7.0,1.0,1.0,,20.0,4.0,,,7.0,5.0,,5.0,10.0,,2.0,4.0,3.0,9.0,5.0,3.0,10.0,3.0,,,77.0,18.0,7.0,2.0,1.0,0.2095,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51927,Ben Mee,Defender,Brentford,94,England,2023-24,27.3445,8.0,0.7159,57.0,26.0,1.0,,176.0,,3.0,1.0,121.0,274.0,67.0,16.0,,,16.0,181.0,15.0,22.0,143.0,605.0,1.0,54.0,1.0,1.0,589.0,175.0,,1.0,100.0,36.0,1276.0,848.0,67.0,4.0,14.0,32.0,25.0,284.0,426.0,,1.0,58.0,48.0,54.0,3.0,4.0,2.0,,0.2534,26.0,6.0,,85.0,,,2.0,2.0,0.0,1.0,1.0,,67.0,,3.0,32.0,25.0,1.0,6.0,3.0,22.0,8.0,2.0,,11.0,3.0,2.0,2.0,10.0,3.0,35.0,4.0,1.0,15.0,3.0,13.0,7.0,13.0,,1.0,55.0,46.0,3.0,1.0,6.0,1.4781,1.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
622536,Benjamin Arthur,Defender,Brentford,94,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612534,Benjamin Fredrick,Defender,Brentford,94,Nigeria,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213687,Charlie Goode,Defender,Brentford,94,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231065,Ethan Pinnock,Defender,Brentford,94,Jamaica,2023-24,39.2229,16.0,0.7733,167.0,46.0,0.0,,446.0,,11.0,1.0,238.0,507.0,131.0,29.0,,,29.0,307.0,28.0,42.0,224.0,1398.0,5.0,73.0,0.0,5.0,1367.0,259.0,,5.0,309.0,71.0,2521.0,1806.0,165.0,4.0,29.0,51.0,38.0,867.0,1103.0,,1.0,85.0,82.0,73.0,,3.0,4.0,,1.1505,35.0,16.0,,139.0,,,7.0,2.0,2.0,,1.0,,165.0,,,51.0,46.0,1.0,4.0,3.0,22.0,16.0,0.0,,12.0,3.0,2.0,7.0,7.0,3.0,114.0,12.0,6.0,23.0,6.0,24.0,4.0,43.0,,,136.0,18.0,,,2.0,2.0362,,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
570241,Kim Ji-Soo,Defender,Brentford,94,South Korea,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191866,Kristoffer Ajer,Defender,Brentford,94,Norway,2023-24,29.6518,7.0,2.6917,78.0,33.0,0.0,,138.0,,10.0,0.0,190.0,316.0,60.0,28.0,,,28.0,220.0,21.0,29.0,174.0,722.0,5.0,102.0,0.0,5.0,708.0,226.0,,2.0,208.0,31.0,1833.0,1077.0,121.0,4.0,26.0,56.0,23.0,333.0,517.0,,5.0,55.0,56.0,69.0,5.0,3.0,4.0,2.0,0.9747,38.0,9.0,1.0,119.0,1.0,,17.0,2.0,1.0,,7.0,,88.0,,5.0,23.0,61.0,1.0,11.0,3.0,46.0,15.0,1.0,,17.0,2.0,1.0,17.0,8.0,3.0,65.0,5.0,4.0,21.0,10.0,11.0,25.0,25.0,,,60.0,57.0,8.0,,14.0,1.3118,1.0,2.0,2.0,8.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
226956,Mads Roerslev,Defender,Brentford,94,Denmark,2023-24,38.808,6.0,1.4086,61.0,40.0,0.0,,30.0,,15.0,0.0,182.0,269.0,82.0,34.0,,,34.0,222.0,22.0,38.0,188.0,605.0,,140.0,0.0,,602.0,301.0,,4.0,180.0,22.0,1987.0,1016.0,88.0,2.0,41.0,73.0,35.0,219.0,395.0,,1.0,53.0,77.0,94.0,24.0,2.0,1.0,2.0,0.9799,48.0,5.0,1.0,135.0,2.0,,38.0,1.0,0.0,1.0,12.0,,42.0,,24.0,27.0,24.0,2.0,13.0,1.0,67.0,12.0,1.0,,17.0,15.0,,38.0,30.0,1.0,15.0,4.0,8.0,31.0,11.0,3.0,10.0,19.0,,,126.0,55.0,14.0,1.0,4.0,0.9481,3.0,,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
432830,Nathan Collins,Defender,Brentford,94,Ireland,2023-24,43.591,11.0,1.0633,129.0,51.0,0.0,,304.0,,23.0,1.0,217.0,600.0,136.0,32.0,,,32.0,350.0,29.0,47.0,272.0,1468.0,3.0,109.0,0.0,3.0,1419.0,328.0,,7.0,439.0,69.0,2649.0,1944.0,145.0,4.0,32.0,72.0,50.0,847.0,1127.0,,3.0,112.0,98.0,72.0,1.0,2.0,2.0,,0.9161,38.0,8.0,2.0,160.0,1.0,,3.0,1.0,0.0,1.0,3.0,,108.0,,1.0,35.0,49.0,2.0,10.0,1.0,37.0,16.0,1.0,,18.0,2.0,1.0,3.0,15.0,1.0,73.0,6.0,2.0,20.0,11.0,30.0,12.0,44.0,,,125.0,64.0,1.0,1.0,4.0,1.6534,3.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
194010,Rico Henry,Defender,Brentford,94,Jamaica,2023-24,4.4314,,0.7816,5.0,5.0,0.0,,50.0,,6.0,0.0,42.0,47.0,24.0,5.0,,,5.0,55.0,5.0,4.0,24.0,156.0,,32.0,0.0,,154.0,52.0,,1.0,19.0,8.0,402.0,251.0,24.0,1.0,9.0,20.0,1.0,79.0,124.0,,1.0,5.0,8.0,18.0,2.0,,,,,7.0,2.0,,19.0,1.0,,9.0,,,,,,10.0,,2.0,6.0,7.0,,4.0,,12.0,5.0,,,2.0,1.0,,9.0,8.0,,4.0,2.0,3.0,5.0,7.0,3.0,4.0,5.0,,,40.0,13.0,1.0,,1.0,0.0801,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
199249,Sergio Reguilón,Defender,Brentford,94,Spain,2023-24,20.1149,6.0,2.2492,38.0,28.0,1.0,,212.0,,26.0,0.0,207.0,281.0,96.0,25.0,,,25.0,316.0,18.0,26.0,157.0,646.0,,158.0,1.0,,612.0,296.0,,3.0,36.0,23.0,1534.0,1154.0,119.0,2.0,53.0,99.0,29.0,199.0,466.0,,7.0,40.0,58.0,88.0,16.0,6.0,2.0,4.0,0.0655,58.0,11.0,1.0,117.0,4.0,2.0,52.0,,,1.0,7.0,33.0,49.0,1.0,26.0,29.0,32.0,,24.0,2.0,59.0,27.0,,1.0,30.0,15.0,,75.0,21.0,2.0,20.0,9.0,9.0,28.0,16.0,6.0,14.0,21.0,18.0,,117.0,80.0,10.0,1.0,13.0,0.7585,4.0,1.0,1.0,4.0,,,1.0,6.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,
516432,Valintino Adedokun,Defender,Brentford,94,Ireland,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48760,Zanka,Defender,Brentford,94,Denmark,2023-24,22.3406,9.0,0.4971,38.0,24.0,0.0,,54.0,,6.0,0.0,96.0,275.0,67.0,14.0,,,14.0,171.0,12.0,22.0,128.0,521.0,,46.0,0.0,,518.0,153.0,,2.0,163.0,26.0,1086.0,718.0,52.0,2.0,15.0,25.0,26.0,223.0,367.0,,4.0,41.0,42.0,44.0,1.0,2.0,2.0,,0.9383,17.0,6.0,1.0,87.0,,1.0,7.0,1.0,1.0,1.0,2.0,,50.0,,1.0,23.0,24.0,1.0,7.0,1.0,21.0,4.0,0.0,,5.0,1.0,,7.0,2.0,1.0,27.0,4.0,3.0,12.0,3.0,5.0,11.0,12.0,,1.0,29.0,52.0,1.0,1.0,11.0,0.7425,3.0,1.0,1.0,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
110735,Adam Webster,Defender,Brighton,36,England,2023-24,17.3806,4.0,0.3194,41.0,22.0,0.0,,206.0,,3.0,0.0,88.0,376.0,63.0,15.0,,,15.0,366.0,13.0,18.0,95.0,1086.0,1.0,42.0,0.0,1.0,1062.0,108.0,,1.0,437.0,35.0,1143.0,1214.0,50.0,4.0,6.0,17.0,10.0,625.0,956.0,,2.0,28.0,44.0,38.0,,3.0,1.0,,,14.0,5.0,1.0,67.0,,1.0,1.0,,,,2.0,,46.0,,,13.0,14.0,,5.0,3.0,25.0,4.0,,,2.0,2.0,,1.0,4.0,3.0,33.0,4.0,3.0,12.0,,12.0,9.0,16.0,,,67.0,6.0,2.0,,8.0,0.4313,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
514154,Ben Jackson,Defender,Brighton,36,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223434,Igor Julio,Defender,Brighton,36,Brazil,2023-24,21.7839,5.0,0.512,45.0,26.0,0.0,,632.0,,4.0,0.0,127.0,467.0,105.0,24.0,,,24.0,560.0,17.0,24.0,90.0,1417.0,5.0,87.0,0.0,5.0,1387.0,120.0,,2.0,183.0,23.0,1636.0,1689.0,71.0,2.0,26.0,45.0,14.0,767.0,1304.0,,4.0,26.0,49.0,56.0,,2.0,,,,25.0,3.0,2.0,64.0,,,1.0,,,1.0,7.0,,40.0,,,14.0,7.0,3.0,7.0,1.0,42.0,13.0,,,7.0,5.0,,1.0,11.0,1.0,26.0,3.0,1.0,18.0,16.0,9.0,21.0,14.0,,1.0,135.0,71.0,6.0,1.0,19.0,0.2742,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
447720,Imari Samuels,Defender,Brighton,36,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469142,Jan Paul van Hecke,Defender,Brighton,36,Netherlands,2023-24,33.4897,9.0,1.0734,74.0,38.0,0.0,,355.0,,17.0,0.0,206.0,832.0,130.0,28.0,,,28.0,748.0,26.0,35.0,180.0,2399.0,17.0,106.0,0.0,17.0,2340.0,211.0,,5.0,1092.0,88.0,2368.0,2705.0,135.0,3.0,26.0,69.0,21.0,1472.0,2131.0,,4.0,52.0,81.0,71.0,1.0,4.0,6.0,,1.3909,47.0,11.0,3.0,128.0,,1.0,3.0,,,1.0,2.0,,100.0,,1.0,34.0,21.0,5.0,10.0,3.0,37.0,22.0,,,21.0,2.0,,3.0,5.0,3.0,66.0,5.0,2.0,26.0,5.0,27.0,14.0,30.0,,,120.0,5.0,,1.0,10.0,1.2259,,6.0,6.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,
111478,Joël Veltman,Defender,Brighton,36,Netherlands,2023-24,24.2726,5.0,0.5801,52.0,32.0,0.0,,30.0,,42.0,0.0,194.0,281.0,76.0,27.0,,,27.0,309.0,17.0,27.0,122.0,810.0,,144.0,0.0,,775.0,181.0,,2.0,311.0,30.0,1582.0,1165.0,125.0,5.0,26.0,96.0,22.0,379.0,658.0,,4.0,35.0,57.0,69.0,,,3.0,,1.0321,54.0,5.0,2.0,87.0,1.0,1.0,11.0,1.0,1.0,,10.0,,50.0,1.0,,21.0,18.0,4.0,3.0,,48.0,10.0,0.0,1.0,13.0,5.0,,11.0,12.0,,29.0,2.0,5.0,41.0,1.0,7.0,17.0,18.0,,,188.0,70.0,4.0,,13.0,0.4042,1.0,1.0,1.0,13.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
513836,Leigh Kavanagh,Defender,Brighton,36,Ireland,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2023-24,45.7171,13.0,2.2027,88.0,52.0,1.0,,1284.0,,12.0,0.0,182.0,1063.0,180.0,33.0,,,33.0,861.0,33.0,44.0,241.0,3212.0,99.0,92.0,1.0,99.0,2998.0,269.0,,5.0,656.0,149.0,2872.0,3529.0,101.0,8.0,17.0,44.0,38.0,2111.0,2822.0,,7.0,121.0,68.0,81.0,1.0,10.0,12.0,,2.9377,27.0,23.0,2.0,120.0,1.0,,6.0,3.0,0.0,1.0,,,90.0,1.0,1.0,33.0,51.0,3.0,12.0,9.0,48.0,12.0,3.0,1.0,13.0,2.0,2.0,6.0,4.0,9.0,57.0,11.0,7.0,14.0,5.0,37.0,23.0,31.0,,3.0,209.0,5.0,3.0,1.0,13.0,3.0696,1.0,8.0,8.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,4.0,4.0,0.3641,1.0,,,,,,
549014,Noël Atom,Defender,Brighton,36,Germany,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445548,Odeluga Offiah,Defender,Brighton,36,England,2023-24,2.1772,,0.0291,,3.0,0.0,,2.0,,2.0,0.0,12.0,12.0,4.0,4.0,,,4.0,25.0,1.0,3.0,12.0,67.0,,10.0,0.0,,67.0,19.0,,,36.0,,127.0,92.0,8.0,,5.0,7.0,,30.0,55.0,,0.0,1.0,4.0,4.0,,,,,,1.0,,,11.0,,,3.0,,,,3.0,,2.0,,,1.0,2.0,,,,3.0,,,,1.0,1.0,,3.0,1.0,,1.0,,,,4.0,,2.0,1.0,,,17.0,8.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
204214,Pervis Estupiñán,Defender,Brighton,36,Ecuador,2023-24,26.7293,2.0,2.3429,20.0,26.0,0.0,,374.0,,17.0,2.0,131.0,233.0,90.0,19.0,,,19.0,386.0,15.0,25.0,93.0,820.0,,105.0,0.0,,797.0,189.0,,1.0,48.0,13.0,1244.0,1147.0,64.0,1.0,30.0,52.0,2.0,356.0,714.0,,4.0,9.0,35.0,67.0,13.0,2.0,6.0,1.0,0.7054,26.0,9.0,1.0,84.0,3.0,1.0,41.0,2.0,1.0,1.0,4.0,12.0,26.0,2.0,15.0,14.0,40.0,2.0,23.0,1.0,53.0,10.0,1.0,2.0,13.0,9.0,,50.0,15.0,1.0,12.0,3.0,10.0,13.0,9.0,4.0,22.0,21.0,6.0,,165.0,67.0,6.0,1.0,17.0,0.9568,5.0,2.0,2.0,6.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
232792,Tariq Lamptey,Defender,Brighton,36,Ghana,2023-24,15.7395,,0.8478,5.0,20.0,0.0,,79.0,,18.0,0.0,87.0,67.0,32.0,19.0,,,19.0,167.0,10.0,17.0,45.0,371.0,,74.0,0.0,,369.0,108.0,,,84.0,7.0,912.0,575.0,49.0,3.0,13.0,45.0,1.0,168.0,319.0,,3.0,4.0,19.0,38.0,9.0,4.0,,1.0,,21.0,2.0,,41.0,3.0,3.0,22.0,,,2.0,9.0,,13.0,,9.0,9.0,22.0,1.0,7.0,2.0,29.0,4.0,,,7.0,8.0,,22.0,10.0,2.0,4.0,2.0,5.0,14.0,6.0,3.0,11.0,6.0,,1.0,141.0,44.0,9.0,2.0,8.0,0.4394,3.0,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
543158,Valentín Barco,Defender,Brighton,36,Argentina,2023-24,4.7464,,0.3795,2.0,9.0,0.0,,81.0,,7.0,0.0,47.0,55.0,16.0,6.0,,,6.0,77.0,3.0,8.0,26.0,187.0,,39.0,0.0,,182.0,67.0,,,11.0,3.0,308.0,290.0,24.0,1.0,8.0,23.0,1.0,87.0,158.0,,1.0,7.0,8.0,23.0,,2.0,2.0,,0.1577,11.0,2.0,2.0,19.0,,1.0,22.0,,,1.0,3.0,8.0,8.0,1.0,3.0,7.0,6.0,,4.0,1.0,16.0,3.0,,1.0,6.0,4.0,,27.0,8.0,1.0,1.0,,3.0,5.0,5.0,,7.0,4.0,4.0,,40.0,15.0,1.0,1.0,3.0,0.1866,,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
487968,Ameen Al Dakhil,Defender,Burnley,90,Belgium,2023-24,23.4451,4.0,0.5562,34.0,26.0,0.0,,123.0,,4.0,0.0,79.0,198.0,50.0,13.0,,,13.0,137.0,12.0,17.0,86.0,598.0,,42.0,0.0,,587.0,117.0,,,177.0,20.0,1055.0,764.0,33.0,9.0,13.0,19.0,6.0,376.0,492.0,,1.0,37.0,29.0,46.0,1.0,3.0,3.0,,1.4227,12.0,5.0,2.0,49.0,,,2.0,1.0,1.0,1.0,1.0,,37.0,1.0,1.0,23.0,10.0,1.0,2.0,2.0,23.0,7.0,0.0,1.0,7.0,2.0,,2.0,8.0,2.0,14.0,2.0,1.0,5.0,3.0,6.0,6.0,12.0,,,100.0,24.0,1.0,1.0,4.0,1.27,,1.0,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
432711,CJ Egan-Riley,Defender,Burnley,90,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103914,Charlie Taylor,Defender,Burnley,90,England,2023-24,43.5363,6.0,1.6753,67.0,46.0,0.0,,304.0,,16.0,0.0,192.0,423.0,106.0,28.0,,,28.0,414.0,25.0,39.0,220.0,1042.0,,113.0,0.0,,1028.0,353.0,,2.0,59.0,51.0,2332.0,1580.0,101.0,7.0,44.0,60.0,48.0,422.0,771.0,,8.0,86.0,80.0,91.0,14.0,4.0,1.0,1.0,0.0442,35.0,6.0,,134.0,1.0,1.0,57.0,1.0,1.0,3.0,3.0,,79.0,,14.0,38.0,18.0,3.0,14.0,1.0,53.0,16.0,0.0,,15.0,6.0,,57.0,16.0,1.0,41.0,5.0,15.0,20.0,9.0,11.0,20.0,19.0,,,256.0,159.0,3.0,3.0,11.0,0.2418,2.0,,,33.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
216616,Dara O'Shea,Defender,Burnley,90,Ireland,2023-24,71.7296,13.0,0.9504,158.0,71.0,1.0,,293.0,,15.0,0.0,302.0,690.0,140.0,33.0,,,33.0,508.0,32.0,60.0,351.0,1732.0,4.0,107.0,1.0,4.0,1694.0,379.0,,1.0,607.0,110.0,2894.0,2126.0,182.0,11.0,30.0,55.0,66.0,876.0,1271.0,,5.0,146.0,125.0,120.0,3.0,3.0,5.0,,1.262,39.0,16.0,3.0,205.0,4.0,,8.0,3.0,2.0,,1.0,,195.0,,3.0,68.0,49.0,5.0,9.0,3.0,52.0,11.0,1.0,,19.0,1.0,3.0,8.0,2.0,3.0,127.0,11.0,,20.0,1.0,30.0,36.0,35.0,,1.0,142.0,9.0,2.0,,24.0,0.746,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
247245,Hannes Delcroix,Defender,Burnley,90,Haiti,2023-24,20.0283,4.0,0.1177,23.0,25.0,0.0,,108.0,,,0.0,42.0,116.0,29.0,12.0,,,12.0,96.0,5.0,21.0,42.0,318.0,,24.0,0.0,,315.0,60.0,,,44.0,12.0,585.0,430.0,21.0,4.0,8.0,13.0,4.0,182.0,264.0,,2.0,11.0,21.0,21.0,2.0,,2.0,,0.1383,10.0,4.0,,31.0,,,3.0,,,,7.0,,18.0,,2.0,10.0,4.0,3.0,4.0,,11.0,6.0,,,4.0,2.0,,3.0,5.0,,8.0,2.0,1.0,6.0,3.0,3.0,6.0,9.0,,,50.0,22.0,1.0,,4.0,0.3543,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
478969,Hjalmar Ekdal,Defender,Burnley,90,Sweden,2023-24,9.1413,1.0,0.0298,21.0,8.0,0.0,,67.0,,2.0,0.0,33.0,67.0,26.0,8.0,,,8.0,64.0,5.0,6.0,26.0,217.0,,20.0,0.0,,213.0,30.0,,,46.0,6.0,436.0,275.0,12.0,2.0,6.0,8.0,7.0,127.0,185.0,,2.0,10.0,12.0,21.0,,,1.0,,0.0297,4.0,2.0,,16.0,,,,,,,3.0,,13.0,1.0,,9.0,3.0,,1.0,,12.0,5.0,,1.0,2.0,1.0,,,2.0,,4.0,1.0,2.0,2.0,2.0,5.0,8.0,6.0,,,37.0,,5.0,,7.0,0.0686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,Jack Cork,Defender,Burnley,90,England,2023-24,,,0.0163,1.0,,0.0,,9.0,,1.0,0.0,11.0,10.0,2.0,4.0,,,4.0,16.0,,,7.0,32.0,,9.0,0.0,,30.0,8.0,,,7.0,1.0,25.0,40.0,3.0,,2.0,3.0,,9.0,24.0,,0.0,2.0,2.0,8.0,,,,,,2.0,,,5.0,,2.0,1.0,,,,4.0,,2.0,,,2.0,1.0,,,,6.0,,,,2.0,,,1.0,,,,,1.0,,,,4.0,1.0,,,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241231,Jordan Beyer,Defender,Burnley,90,Germany,2023-24,25.7124,16.0,0.1906,68.0,23.0,0.0,,399.0,,6.0,0.0,123.0,211.0,57.0,15.0,,,15.0,157.0,15.0,18.0,93.0,855.0,1.0,68.0,0.0,1.0,840.0,104.0,,2.0,142.0,47.0,1239.0,1038.0,73.0,5.0,16.0,44.0,19.0,605.0,715.0,,6.0,37.0,48.0,50.0,,3.0,,1.0,,35.0,2.0,1.0,56.0,1.0,,,,,,,,55.0,,,26.0,8.0,1.0,2.0,3.0,24.0,7.0,,,15.0,2.0,,,3.0,3.0,29.0,2.0,1.0,20.0,4.0,15.0,11.0,16.0,,,103.0,4.0,5.0,,6.0,0.5238,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
