playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,shotsBlockedInBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,expectedGoalsFreekick,overruns,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,unsuccessfulLayoffs,homeGoals,penaltiesTaken,oboxTarget,headedGoals,iboxBlocked,penaltyGoals,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,clearancesOffTheLine,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,foulWonPenalty,ownGoalScored,penaltyGoalsConceded,penaltiesConceded,setPiecesGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,redCards2ndYellow,otherGoals
462424,William Saliba,Defender,Arsenal,3,France,2025-26,0.0,0.0,2.0,100.0,4.0,1.4243,1.0,1.0,0.8631,35.0,4.0,7.0,93.0,31.0,,,30.0,150.0,5.0,2104.0,1.0,,1.0,132.0,15.0,4.0,,2615.0,,59.0,131.0,5.0,13.0,58.0,1895.0,22.0,,17.4177,10.0,17.0,133.0,20.0,41.0,494.0,16.0,0.0,231.0,3.0,586.0,113.0,31.0,13.0,3.0,705.0,15.0,5.0,12.0,99.0,73.0,2051.0,3.0,,184.0,22.0,7.0,7.0,941.0,22.0,17.0,59.0,83.0,2412.0,6.0,2.0,,36.0,1253.0,5.0,0.8575,57.0,52.0,1.0,0.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,26.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,
606798,Andrés García,Defender,A Villa,7,Spain,2025-26,0.0,0.0,0.0,4.0,,0.0146,,,,5.0,,,,6.0,,,1.0,,4.0,37.0,,,5.0,,,,,83.0,,,5.0,2.0,1.0,5.0,37.0,1.0,,2.7441,,,4.0,3.0,4.0,2.0,,0.0,9.0,1.0,7.0,4.0,6.0,1.0,1.0,17.0,1.0,4.0,2.0,9.0,,36.0,,1.0,11.0,4.0,,1.0,12.0,1.0,,,16.0,64.0,5.0,1.0,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199798,Ezri Konsa,Defender,A Villa,7,England,2025-26,1.0,1.0,0.0,49.0,1.0,0.5782,4.0,2.0,0.881,22.0,7.0,1.0,56.0,34.0,,,34.0,95.0,4.0,2098.0,,,,56.0,8.0,1.0,2.0,3036.0,2.0,24.0,100.0,4.0,19.0,68.0,1942.0,26.0,1.0,46.7846,5.0,5.0,122.0,44.0,25.0,476.0,40.0,0.0,149.0,12.0,581.0,108.0,34.0,14.0,4.0,667.0,40.0,4.0,10.0,93.0,32.0,1960.0,5.0,4.0,127.0,8.0,8.0,29.0,919.0,11.0,23.0,61.0,122.0,2439.0,1.0,,,7.0,1337.0,4.0,1.2515,39.0,36.0,,,,4.0,,,,,,1.0,,,,,,,,,,,,4.0,,26.0,2.0,26.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,
441302,Ian Maatsen,Defender,A Villa,7,Netherlands,2025-26,0.0,0.0,2.0,106.0,9.0,2.4085,6.0,5.0,0.9231,43.0,14.0,,88.0,30.0,1.0,4.0,17.0,100.0,39.0,715.0,1.0,2.0,13.0,30.0,2.0,12.0,4.0,1599.0,4.0,12.0,101.0,2.0,48.0,83.0,590.0,67.0,25.0,27.0403,25.0,7.0,64.0,27.0,94.0,275.0,19.0,0.0,207.0,15.0,211.0,82.0,30.0,11.0,30.0,330.0,25.0,42.0,53.0,177.0,18.0,701.0,9.0,12.0,275.0,32.0,21.0,1.0,44.0,17.0,19.0,25.0,185.0,1268.0,105.0,9.0,2.0,5.0,297.0,9.0,1.2976,12.0,34.0,,,2.0,4.0,,,,,3.0,,,,,7.0,7.0,1.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
664015,Leon Routh,Defender,A Villa,7,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101188,Lucas Digne,Defender,A Villa,7,France,2025-26,0.0,0.0,3.0,70.0,18.0,3.2564,6.0,5.0,0.737,36.0,8.0,1.0,96.0,31.0,6.0,1.0,21.0,140.0,55.0,731.0,3.0,4.0,10.0,61.0,5.0,33.0,3.0,1852.0,3.0,26.0,87.0,4.0,44.0,52.0,579.0,27.0,41.0,26.1843,20.0,2.0,61.0,23.0,44.0,292.0,12.0,0.0,157.0,9.0,257.0,63.0,31.0,8.0,7.0,356.0,19.0,73.0,18.0,96.0,35.0,701.0,3.0,12.0,292.0,28.0,4.0,4.0,13.0,14.0,15.0,12.0,169.0,1226.0,125.0,11.0,4.0,26.0,268.0,8.0,0.721,44.0,56.0,,,16.0,2.0,,,5.0,5.0,15.0,1.0,,,0.2925,,38.0,2.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
199796,Matty Cash,Defender,A Villa,7,Poland,2025-26,0.0,0.0,9.0,129.0,14.0,2.9481,8.0,10.0,1.6218,66.0,22.0,2.0,126.0,35.0,3.0,,34.0,202.0,69.0,1393.0,4.0,5.0,1.0,59.0,8.0,26.0,3.0,3020.0,3.0,27.0,137.0,4.0,64.0,105.0,1135.0,41.0,79.0,42.6052,27.0,7.0,84.0,38.0,102.0,62.0,30.0,1.0,266.0,24.0,515.0,88.0,35.0,34.0,9.0,640.0,34.0,105.0,26.0,207.0,32.0,1340.0,12.0,28.0,442.0,32.0,11.0,14.0,477.0,41.0,22.0,56.0,339.0,2167.0,160.0,8.0,5.0,25.0,577.0,25.0,1.1855,76.0,64.0,3.0,1.0,11.0,3.0,2.0,1.0,,,31.0,1.0,,1.0,,,47.0,4.0,,2.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
244954,Pau Torres,Defender,A Villa,7,Spain,2025-26,0.0,0.0,1.0,47.0,,0.3741,1.0,1.0,0.4556,22.0,8.0,1.0,57.0,21.0,,,18.0,128.0,4.0,1168.0,,,3.0,48.0,4.0,,1.0,1676.0,1.0,23.0,59.0,2.0,13.0,34.0,987.0,16.0,,21.1489,1.0,3.0,61.0,19.0,24.0,496.0,5.0,0.0,106.0,2.0,447.0,80.0,21.0,8.0,4.0,393.0,17.0,4.0,8.0,58.0,25.0,1040.0,7.0,3.0,154.0,14.0,7.0,18.0,155.0,7.0,11.0,53.0,70.0,1350.0,,3.0,,21.0,647.0,5.0,1.2695,71.0,34.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,65.0,1.0,65.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
149484,Tyrone Mings,Defender,A Villa,7,England,2025-26,0.0,0.0,1.0,44.0,1.0,0.4246,4.0,1.0,0.1341,5.0,5.0,1.0,43.0,17.0,,,15.0,94.0,3.0,936.0,,,2.0,67.0,3.0,1.0,1.0,1323.0,1.0,27.0,54.0,2.0,6.0,14.0,805.0,21.0,,24.45,5.0,6.0,83.0,23.0,17.0,368.0,9.0,0.0,98.0,3.0,316.0,47.0,17.0,3.0,4.0,286.0,21.0,3.0,7.0,31.0,40.0,842.0,4.0,,110.0,2.0,2.0,9.0,195.0,10.0,11.0,37.0,57.0,1109.0,3.0,1.0,,24.0,557.0,3.0,1.3749,51.0,34.0,,,,4.0,,,,,,,1.0,,,,,,,,,,,4.0,,50.0,,50.0,,,,,,,,,,,,,,,1.0,,,,,,,
184667,Victor Lindelöf,Defender,A Villa,7,Sweden,2025-26,0.0,0.0,0.0,12.0,,0.1157,,,,7.0,3.0,,23.0,17.0,1.0,1.0,11.0,37.0,,639.0,,,6.0,17.0,1.0,,,944.0,,6.0,19.0,4.0,6.0,8.0,589.0,5.0,,14.7001,1.0,2.0,34.0,15.0,6.0,248.0,1.0,0.0,31.0,5.0,175.0,19.0,17.0,4.0,,153.0,11.0,,2.0,14.0,11.0,587.0,3.0,,41.0,3.0,,5.0,176.0,2.0,8.0,13.0,40.0,717.0,,3.0,,6.0,449.0,2.0,0.2792,14.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,36.0,,36.0,,,,,,,,,,,,,,,,,,,,,,
54469,Adam Smith,Defender,Bournemouth,91,England,2025-26,0.0,0.0,3.0,50.0,1.0,0.2472,,,,15.0,,,35.0,22.0,2.0,1.0,14.0,80.0,12.0,363.0,,,8.0,30.0,3.0,1.0,,1076.0,,16.0,40.0,3.0,13.0,26.0,271.0,9.0,12.0,14.4884,3.0,1.0,38.0,16.0,34.0,12.0,11.0,0.0,90.0,5.0,161.0,29.0,22.0,3.0,,147.0,13.0,12.0,2.0,60.0,14.0,354.0,,4.0,119.0,12.0,1.0,9.0,110.0,19.0,8.0,12.0,80.0,572.0,58.0,9.0,,28.0,137.0,6.0,,45.0,21.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
494521,Adrien Truffert,Defender,Bournemouth,91,France,2025-26,0.0,0.0,5.0,187.0,32.0,2.9782,5.0,6.0,1.5772,103.0,11.0,,176.0,38.0,5.0,2.0,38.0,258.0,109.0,1560.0,,3.0,,98.0,11.0,34.0,2.0,3380.0,2.0,54.0,212.0,8.0,90.0,168.0,1264.0,53.0,29.0,48.6553,27.0,15.0,143.0,51.0,133.0,547.0,32.0,1.0,399.0,33.0,604.0,188.0,38.0,51.0,40.0,735.0,43.0,109.0,64.0,301.0,44.0,1531.0,5.0,19.0,506.0,52.0,33.0,10.0,77.0,39.0,48.0,38.0,332.0,2597.0,226.0,2.0,3.0,61.0,601.0,11.0,1.3615,82.0,84.0,1.0,1.0,,2.0,,1.0,,,,,,,,3.0,1.0,3.0,,0.0,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,
242882,Bafodé Diakité,Defender,Bournemouth,91,France,2025-26,0.0,0.0,1.0,51.0,,0.1831,,,,20.0,1.0,1.0,52.0,18.0,,2.0,15.0,90.0,1.0,749.0,2.0,,3.0,71.0,4.0,,,1275.0,,36.0,60.0,3.0,14.0,25.0,625.0,10.0,1.0,22.8936,3.0,13.0,83.0,27.0,15.0,197.0,5.0,0.0,111.0,10.0,250.0,48.0,18.0,5.0,3.0,244.0,24.0,1.0,4.0,40.0,35.0,727.0,1.0,1.0,100.0,15.0,,5.0,253.0,8.0,12.0,34.0,49.0,922.0,,2.0,,25.0,415.0,2.0,0.0185,38.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,
463981,James Hill,Defender,Bournemouth,91,England,2025-26,0.0,0.0,5.0,94.0,2.0,1.1576,2.0,2.0,0.2835,39.0,10.0,2.0,109.0,29.0,3.0,,22.0,231.0,9.0,1037.0,2.0,1.0,7.0,174.0,6.0,2.0,2.0,2104.0,2.0,60.0,166.0,3.0,23.0,52.0,753.0,22.0,69.0,26.2578,10.0,16.0,168.0,24.0,34.0,153.0,13.0,0.0,260.0,8.0,452.0,75.0,29.0,19.0,,257.0,21.0,9.0,5.0,86.0,114.0,1021.0,8.0,8.0,329.0,20.0,2.0,15.0,367.0,17.0,39.0,53.0,65.0,1495.0,26.0,2.0,1.0,67.0,551.0,6.0,0.8933,122.0,51.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,5.0,2.0,5.0,1.0,,,,,,,,,,,,,2.0,5.0,,,,,,,
575901,Julio Soler,Defender,Bournemouth,91,Argentina,2025-26,0.0,0.0,0.0,3.0,,0.005,,,,1.0,,,1.0,3.0,,,,3.0,2.0,23.0,,,3.0,,,,,34.0,,,3.0,1.0,,3.0,20.0,1.0,,1.7147,,,,2.0,3.0,6.0,2.0,0.0,6.0,,5.0,4.0,3.0,1.0,,15.0,1.0,2.0,,6.0,,23.0,,,6.0,,,,1.0,2.0,,1.0,11.0,31.0,1.0,,,1.0,5.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221466,Marcos Senesi,Defender,Bournemouth,91,Argentina,2025-26,0.0,0.0,8.0,178.0,8.0,4.6673,4.0,5.0,0.5216,62.0,13.0,14.0,223.0,37.0,5.0,2.0,37.0,518.0,18.0,2319.0,1.0,3.0,,192.0,10.0,8.0,3.0,3290.0,3.0,100.0,196.0,7.0,54.0,104.0,1619.0,53.0,,50.3324,19.0,34.0,253.0,53.0,78.0,719.0,37.0,0.0,374.0,27.0,1189.0,154.0,37.0,27.0,3.0,783.0,46.0,18.0,17.0,182.0,92.0,2157.0,8.0,11.0,600.0,35.0,6.0,47.0,341.0,34.0,56.0,182.0,70.0,2990.0,11.0,2.0,3.0,143.0,1026.0,18.0,1.5218,295.0,127.0,,,,1.0,,,,,,1.0,,,,1.0,,2.0,,,,2.0,,1.0,,79.0,5.0,75.0,,,,,,,,,,4.0,,,1.0,,6.0,,,,,,,
541462,Matai Akinmboni,Defender,Bournemouth,91,United States,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518906,Owen Bevan,Defender,Bournemouth,91,Wales,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620487,Veljko Milosavljevic,Defender,Bournemouth,91,Serbia,2025-26,0.0,0.0,0.0,18.0,,0.1961,,,,5.0,1.0,,12.0,7.0,,,4.0,30.0,,190.0,,,3.0,27.0,1.0,,,367.0,,15.0,18.0,3.0,4.0,6.0,152.0,4.0,,5.0344,1.0,3.0,25.0,6.0,3.0,41.0,,0.0,36.0,3.0,65.0,13.0,7.0,1.0,,47.0,3.0,,1.0,9.0,12.0,188.0,1.0,,34.0,4.0,1.0,5.0,73.0,,4.0,8.0,11.0,248.0,1.0,,,5.0,113.0,,0.1513,18.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551483,Álex Jiménez,Defender,Bournemouth,91,Spain,2025-26,0.0,0.0,10.0,136.0,11.0,1.6117,9.0,4.0,1.1408,69.0,12.0,6.0,125.0,31.0,,1.0,26.0,172.0,40.0,868.0,,6.0,5.0,35.0,3.0,11.0,2.0,2323.0,2.0,22.0,141.0,6.0,57.0,128.0,655.0,41.0,21.0,38.7271,14.0,3.0,41.0,39.0,114.0,83.0,20.0,0.0,277.0,24.0,338.0,135.0,31.0,21.0,36.0,398.0,33.0,40.0,56.0,242.0,13.0,847.0,8.0,14.0,334.0,48.0,39.0,11.0,295.0,35.0,27.0,41.0,152.0,1468.0,121.0,15.0,6.0,24.0,309.0,14.0,1.1306,47.0,51.0,1.0,0.0,,3.0,1.0,,,,,,,,,3.0,,1.0,,1.0,,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,4.0,1.0,,,,,,
472713,Aaron Hickey,Defender,Brentford,94,Scotland,2025-26,0.0,0.0,1.0,33.0,,0.1384,1.0,1.0,0.2445,15.0,5.0,,35.0,21.0,,2.0,8.0,47.0,4.0,286.0,,,13.0,18.0,,,1.0,685.0,1.0,9.0,33.0,2.0,14.0,24.0,228.0,10.0,9.0,8.969,1.0,3.0,23.0,9.0,24.0,115.0,9.0,0.0,66.0,6.0,78.0,35.0,21.0,8.0,7.0,104.0,7.0,4.0,12.0,48.0,9.0,279.0,4.0,1.0,81.0,7.0,1.0,6.0,27.0,7.0,8.0,11.0,66.0,447.0,39.0,7.0,,8.0,135.0,4.0,0.4549,12.0,20.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
587433,Conor McManus,Defender,Brentford,94,Ireland,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
