playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,throwInsToOppositionPlayer,headedGoals,secondGoalAssists,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,setPiecesGoals,leftFootGoals,otherGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,penaltyGoals,penaltiesConceded,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesFaced,goalkeeperSmother,punches,ownGoalScored,drops,crossesNotClaimed,clearancesOffTheLine,redCards2ndYellow,penaltiesSaved,savesFromPenalty
69140,Shkodran Mustafi,Defender,Arsenal,3,Germany,2016-17,127.0,4.0,1.2214,0.0,8.0,6.0,1.612,55.0,16.0,4.0,164.0,26.0,2.0,1.0,26.0,270.0,16.0,1563.0,2.0,1.0,0.0,1.0,,164.0,8.0,,4.0,4.0,2275.0,4.0,,62.0,184.0,3.0,25.0,82.0,1239.0,37.0,7.0,32.1202,7.0,16.0,129.0,30.0,7.0,65.0,240.0,16.0,0.0,311.0,11.0,2.0,708.0,139.0,26.0,,,12.0,6.0,552.0,27.0,16.0,12.0,7.0,147.0,102.0,0.0,1513.0,10.0,5.0,315.0,43.0,14.0,4.0,532.0,35.0,62.0,54.0,83.0,1962.0,11.0,1.0,1.0,64.0,745.0,21.0,1.4039,11.0,106.0,74.0,1.0,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
54469,Adam Smith,Defender,Bournemouth,91,England,2016-17,186.0,13.0,3.5764,0.0,8.0,6.0,1.3963,85.0,18.0,2.0,159.0,36.0,5.0,17.0,34.0,222.0,42.0,1453.0,1.0,3.0,0.0,6.0,2.0,81.0,8.0,5.0,13.0,,3099.0,,1.0,50.0,220.0,9.0,65.0,189.0,1193.0,49.0,2.0,57.6448,25.0,1.0,70.0,61.0,2.0,136.0,115.0,70.0,0.0,406.0,29.0,1.0,433.0,175.0,36.0,5.0,,25.0,31.0,709.0,52.0,42.0,55.0,2.0,325.0,31.0,0.0,1412.0,12.0,15.0,430.0,60.0,36.0,13.0,575.0,45.0,54.0,38.0,330.0,2377.0,249.0,,6.0,41.0,535.0,21.0,1.2129,6.0,63.0,64.0,8.0,28.0,,,,,6.0,,1.0,,4.0,4.0,2.0,0.3254,,,,2.0,,,,,,,,,,,,,1.0,,,,,,
167789,Baily Cargill,Defender,Bournemouth,91,England,2016-17,,,,0.0,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,12.0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,0.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.0,1.0,,,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120447,Brad Smith,Defender,Bournemouth,91,Australia,2016-17,15.0,,0.0338,0.0,1.0,1.0,0.1883,5.0,1.0,,18.0,5.0,,,3.0,25.0,4.0,114.0,,,,1.0,2.0,2.0,,,,1.0,272.0,1.0,,2.0,9.0,,7.0,9.0,86.0,1.0,1.0,7.0596,2.0,1.0,9.0,9.0,,13.0,46.0,3.0,0.0,24.0,5.0,,34.0,14.0,5.0,,,3.0,4.0,53.0,9.0,4.0,7.0,,22.0,,0.0,111.0,,3.0,47.0,2.0,1.0,1.0,6.0,2.0,3.0,3.0,28.0,193.0,23.0,3.0,1.0,4.0,36.0,2.0,0.0737,1.0,7.0,11.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41320,Charlie Daniels,Defender,Bournemouth,91,England,2016-17,115.0,18.0,2.0879,0.0,5.0,6.0,1.8678,59.0,14.0,3.0,193.0,34.0,3.0,7.0,34.0,297.0,66.0,1617.0,4.0,,1.0,3.0,,72.0,10.0,1.0,19.0,1.0,3060.0,1.0,,38.0,143.0,7.0,56.0,109.0,1259.0,48.0,2.0,53.2321,26.0,17.0,78.0,53.0,2.0,77.0,650.0,25.0,0.0,258.0,18.0,3.0,585.0,166.0,34.0,1.0,,17.0,9.0,788.0,46.0,67.0,33.0,2.0,186.0,34.0,0.0,1569.0,8.0,15.0,482.0,42.0,30.0,14.0,99.0,12.0,51.0,61.0,283.0,2379.0,222.0,,3.0,65.0,551.0,7.0,1.7897,1.0,104.0,87.0,12.0,46.0,,1.0,1.0,1.0,,,4.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
15149,Simon Francis,Defender,Bournemouth,91,England,2016-17,149.0,9.0,1.8068,1.0,3.0,,,62.0,4.0,,147.0,34.0,1.0,3.0,34.0,336.0,42.0,1655.0,,,,2.0,,195.0,10.0,,13.0,,2940.0,,,80.0,208.0,8.0,42.0,93.0,1176.0,26.0,2.0,51.3784,18.0,26.0,220.0,53.0,1.0,69.0,225.0,17.0,0.0,357.0,16.0,,652.0,206.0,34.0,,,12.0,7.0,545.0,45.0,53.0,22.0,1.0,162.0,115.0,1.0,1610.0,4.0,11.0,454.0,50.0,17.0,19.0,598.0,27.0,52.0,143.0,180.0,2325.0,82.0,2.0,2.0,136.0,787.0,18.0,0.2008,4.0,189.0,101.0,18.0,18.0,,,3.0,9.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
56917,Steve Cook,Defender,Bournemouth,91,England,2016-17,112.0,,0.4078,0.0,6.0,9.0,1.0128,45.0,23.0,2.0,139.0,38.0,,,38.0,308.0,13.0,1714.0,2.0,,0.0,2.0,,218.0,10.0,3.0,,4.0,3420.0,4.0,,73.0,221.0,9.0,28.0,76.0,1238.0,37.0,2.0,63.0037,3.0,32.0,351.0,67.0,4.0,39.0,484.0,14.0,1.0,333.0,11.0,2.0,647.0,229.0,38.0,3.0,1.0,15.0,5.0,509.0,58.0,13.0,10.0,4.0,115.0,145.0,0.0,1685.0,14.0,4.0,386.0,30.0,18.0,39.0,484.0,16.0,77.0,168.0,99.0,2424.0,15.0,,2.0,115.0,897.0,8.0,1.9496,5.0,169.0,87.0,,34.0,1.0,,,,1.0,,,,1.0,1.0,,0.1433,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
149484,Tyrone Mings,Defender,Bournemouth,91,England,2016-17,27.0,1.0,0.1217,0.0,,1.0,0.2229,10.0,1.0,,31.0,7.0,,,5.0,52.0,,304.0,,,,,2.0,28.0,,,1.0,1.0,506.0,1.0,,14.0,30.0,1.0,5.0,16.0,228.0,7.0,,12.8048,1.0,6.0,39.0,16.0,,13.0,98.0,4.0,0.0,57.0,3.0,,124.0,38.0,7.0,,,,1.0,72.0,15.0,,4.0,,29.0,14.0,0.0,302.0,,1.0,61.0,10.0,2.0,5.0,59.0,7.0,5.0,24.0,23.0,395.0,2.0,1.0,,12.0,181.0,2.0,0.0427,0.0,21.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
51927,Ben Mee,Defender,Burnley,90,England,2016-17,118.0,1.0,1.0812,0.0,2.0,6.0,1.2935,47.0,14.0,,145.0,34.0,,,34.0,305.0,3.0,1144.0,1.0,,1.0,,,204.0,9.0,1.0,1.0,4.0,3015.0,4.0,,78.0,195.0,5.0,20.0,69.0,699.0,44.0,4.0,49.6801,6.0,41.0,299.0,49.0,2.0,40.0,308.0,28.0,0.0,313.0,8.0,0.0,548.0,163.0,34.0,1.0,1.0,15.0,2.0,288.0,44.0,3.0,4.0,2.0,109.0,126.0,0.0,1133.0,8.0,2.0,325.0,32.0,1.0,46.0,213.0,23.0,73.0,140.0,75.0,1721.0,4.0,1.0,,87.0,552.0,13.0,1.1858,5.0,160.0,76.0,,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,,
17761,James Tarkowski,Defender,Burnley,90,England,2016-17,40.0,,0.4153,0.0,2.0,,,19.0,3.0,,50.0,19.0,,3.0,4.0,85.0,2.0,262.0,,2.0,,1.0,15.0,45.0,1.0,,,,556.0,,,19.0,56.0,,2.0,30.0,153.0,13.0,2.0,9.9818,4.0,7.0,38.0,11.0,1.0,21.0,67.0,9.0,0.0,96.0,1.0,,124.0,31.0,19.0,,,5.0,3.0,72.0,11.0,2.0,4.0,1.0,51.0,26.0,0.0,261.0,3.0,1.0,98.0,14.0,3.0,7.0,43.0,10.0,11.0,24.0,28.0,385.0,4.0,,1.0,22.0,105.0,3.0,0.3798,1.0,35.0,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91979,Jon Flanagan,Defender,Burnley,90,England,2016-17,30.0,,0.0954,0.0,,,,23.0,,,22.0,6.0,,,3.0,43.0,4.0,136.0,,,,,3.0,7.0,1.0,,,,359.0,,,4.0,28.0,,7.0,25.0,82.0,,1.0,5.1008,1.0,5.0,23.0,4.0,,26.0,29.0,2.0,0.0,58.0,3.0,,64.0,27.0,6.0,,,10.0,1.0,47.0,4.0,4.0,5.0,,51.0,3.0,0.0,134.0,,3.0,74.0,13.0,,,25.0,9.0,14.0,11.0,18.0,260.0,21.0,1.0,,16.0,46.0,3.0,,2.0,21.0,9.0,,18.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41674,Kevin Long,Defender,Burnley,90,Ireland,2016-17,6.0,,0.0068,0.0,,,,4.0,1.0,,9.0,3.0,,,3.0,31.0,,106.0,,,,,,13.0,,,,,270.0,,,4.0,16.0,,1.0,7.0,64.0,1.0,,4.0893,,4.0,18.0,6.0,,2.0,14.0,2.0,0.0,22.0,,,52.0,12.0,3.0,,,,,18.0,6.0,,1.0,,9.0,9.0,0.0,105.0,1.0,,32.0,4.0,1.0,4.0,31.0,1.0,4.0,11.0,9.0,142.0,,,,16.0,57.0,,0.0361,0.0,22.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,Burnley,90,England,2016-17,128.0,25.0,1.9751,0.0,,2.0,0.3001,101.0,6.0,4.0,161.0,36.0,2.0,3.0,36.0,362.0,89.0,1086.0,,,,,,89.0,9.0,,25.0,2.0,3240.0,2.0,1.0,37.0,195.0,5.0,52.0,143.0,608.0,19.0,4.0,53.0743,28.0,40.0,175.0,53.0,,91.0,32.0,21.0,0.0,323.0,19.0,,550.0,189.0,36.0,,,32.0,6.0,378.0,48.0,90.0,21.0,,234.0,52.0,0.0,1076.0,4.0,9.0,644.0,69.0,24.0,28.0,333.0,33.0,65.0,116.0,171.0,2160.0,281.0,,,139.0,371.0,25.0,0.6802,9.0,201.0,71.0,,124.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,
106611,Michael Keane,Defender,Burnley,90,England,2016-17,110.0,1.0,1.6897,0.0,8.0,8.0,0.8959,28.0,15.0,,164.0,35.0,1.0,2.0,35.0,307.0,2.0,1127.0,2.0,1.0,1.0,1.0,,234.0,10.0,,1.0,6.0,3150.0,6.0,,80.0,195.0,5.0,20.0,41.0,693.0,65.0,4.0,50.3604,7.0,43.0,260.0,49.0,7.0,30.0,192.0,11.0,0.0,305.0,7.0,1.0,552.0,151.0,35.0,,1.0,4.0,1.0,293.0,44.0,2.0,8.0,7.0,71.0,154.0,0.0,1123.0,7.0,10.0,334.0,24.0,5.0,43.0,287.0,14.0,63.0,127.0,96.0,1624.0,1.0,,1.0,87.0,528.0,4.0,1.901,4.0,143.0,94.0,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
40616,Stephen Ward,Defender,Burnley,90,Ireland,2016-17,149.0,25.0,2.1653,0.0,3.0,1.0,0.9944,70.0,4.0,,167.0,37.0,1.0,6.0,37.0,353.0,86.0,1127.0,1.0,,0.0,,,121.0,8.0,,25.0,,3232.0,,,57.0,197.0,5.0,47.0,133.0,664.0,12.0,3.0,50.5492,20.0,43.0,156.0,53.0,3.0,92.0,339.0,56.0,0.0,346.0,24.0,1.0,560.0,177.0,37.0,,,23.0,8.0,410.0,48.0,86.0,26.0,3.0,225.0,64.0,0.0,1107.0,3.0,10.0,576.0,47.0,16.0,16.0,17.0,35.0,74.0,110.0,211.0,2126.0,269.0,3.0,,143.0,389.0,25.0,1.6212,5.0,186.0,92.0,,72.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85017,Tendayi Darikwa,Defender,Burnley,90,Zimbabwe,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41328,César Azpilicueta,Defender,Chelsea,8,Spain,2016-17,142.0,7.0,3.1653,0.0,2.0,6.0,1.1925,84.0,16.0,10.0,195.0,38.0,4.0,5.0,38.0,314.0,34.0,2459.0,1.0,2.0,0.0,2.0,,150.0,16.0,3.0,7.0,2.0,3420.0,2.0,,69.0,199.0,4.0,47.0,118.0,2029.0,25.0,2.0,30.6231,18.0,15.0,119.0,33.0,,73.0,270.0,23.0,0.0,341.0,24.0,1.0,1036.0,206.0,38.0,3.0,1.0,21.0,3.0,1061.0,29.0,34.0,12.0,,191.0,81.0,0.0,2422.0,10.0,6.0,393.0,63.0,12.0,8.0,931.0,27.0,71.0,116.0,222.0,3037.0,88.0,,2.0,63.0,1091.0,16.0,0.6304,4.0,119.0,128.0,,16.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
41270,David Luiz,Defender,Chelsea,8,Brazil,2016-17,89.0,2.0,0.8842,0.0,10.0,10.0,1.7312,42.0,21.0,7.0,108.0,33.0,,2.0,33.0,257.0,4.0,1570.0,1.0,3.0,1.0,8.0,,99.0,13.0,6.0,2.0,3.0,2956.0,3.0,,39.0,141.0,4.0,22.0,81.0,1155.0,26.0,1.0,26.0437,10.0,16.0,171.0,26.0,2.0,50.0,431.0,30.0,0.0,230.0,10.0,0.0,596.0,196.0,33.0,6.0,1.0,14.0,2.0,371.0,22.0,4.0,10.0,2.0,131.0,60.0,0.0,1471.0,11.0,10.0,301.0,28.0,14.0,14.0,462.0,29.0,64.0,158.0,81.0,2036.0,3.0,2.0,8.0,67.0,944.0,13.0,1.7337,6.0,149.0,68.0,,,,,,,,1.0,,,17.0,17.0,1.0,1.017,,,,,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Chelsea,8,England,2016-17,103.0,,0.5488,0.0,4.0,10.0,4.7541,53.0,20.0,1.0,125.0,37.0,,2.0,36.0,215.0,1.0,1849.0,6.0,2.0,2.0,,1.0,147.0,15.0,2.0,,2.0,3296.0,2.0,,56.0,168.0,4.0,18.0,77.0,1522.0,41.0,2.0,29.0941,5.0,10.0,167.0,29.0,4.0,47.0,598.0,24.0,1.0,271.0,8.0,4.0,781.0,136.0,37.0,2.0,3.0,13.0,6.0,545.0,25.0,1.0,13.0,4.0,124.0,91.0,0.0,1808.0,10.0,3.0,250.0,40.0,4.0,19.0,355.0,34.0,46.0,112.0,115.0,2273.0,13.0,1.0,,50.0,1089.0,15.0,3.3954,5.0,90.0,74.0,,,3.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,
1718,John Terry,Defender,Chelsea,8,England,2016-17,16.0,,0.7731,0.0,1.0,2.0,1.0549,3.0,7.0,,18.0,9.0,,,6.0,25.0,1.0,320.0,1.0,,0.0,1.0,3.0,20.0,1.0,,,1.0,494.0,1.0,,6.0,20.0,,2.0,6.0,285.0,16.0,1.0,5.0946,2.0,,21.0,9.0,,10.0,110.0,3.0,0.0,36.0,1.0,1.0,102.0,16.0,9.0,,,1.0,1.0,71.0,9.0,1.0,3.0,,16.0,14.0,0.0,315.0,5.0,2.0,33.0,2.0,,2.0,88.0,5.0,4.0,10.0,20.0,372.0,,1.0,1.0,2.0,224.0,3.0,0.9837,1.0,7.0,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
