playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulLaunches,goalKicks,cleanSheets,penaltyGoalsConceded,gkSuccessfulDistribution,clearancesOffTheLine,handballsConceded,foulWonPenalty,oboxBlocked,penaltiesConceded,lastPlayerTackle,shotsBlockedOutsideBox,catches,savesMadeFromOutsideBox,punches,savesMade,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCornersIntoBox,oboxTarget,leftFootGoals,unsuccessfulCornersIntoBox,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,throwInsToOppositionPlayer,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,goalkeeperSmother,crossesNotClaimed,redCards2ndYellow,secondGoalAssists,ownGoalScored,penaltiesTaken,penaltyGoals
490721,Hugo Bueno,Defender,Wolves,39,Spain,2022-23,66.0,11.0,1.0071,25.0,0.0,2.0,1.0,3.0,0.1069,33.0,2.0,,59.0,21.0,1.0,,14.0,16.0,78.0,29.0,503.0,,1.0,,5.0,27.0,19.0,1.0,1315.0,1.0,,17.0,64.0,4.0,34.0,54.0,419.0,14.0,24.1415,15.0,30.0,29.0,2.0,49.0,150.0,7.0,0.0,130.0,13.0,,181.0,90.0,21.0,,17.0,14.0,199.0,25.0,,41.0,25.0,2.0,103.0,10.0,0.0,496.0,1.0,8.0,176.0,16.0,14.0,1.0,22.0,7.0,10.0,6.0,150.0,873.0,103.0,9.0,,8.0,245.0,2.0,0.1777,1.0,19.0,30.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,18.0,,7.0,,,11.0,,,,10.0,,,,,,,,,,,
184754,Hwang Hee-Chan,Forward,Wolves,39,South Korea,2022-23,98.0,2.0,0.6351,30.0,0.0,5.0,7.0,3.0,2.0024,20.0,13.0,2.0,49.0,27.0,1.0,10.0,14.0,12.0,57.0,8.0,264.0,3.0,1.0,1.0,15.0,37.0,2.0,4.0,1129.0,4.0,2.0,30.0,60.0,2.0,25.0,53.0,201.0,41.0,16.4395,9.0,4.0,18.0,2.0,68.0,60.0,19.0,0.0,158.0,16.0,2.0,58.0,45.0,27.0,2.0,11.0,13.0,129.0,16.0,,8.0,33.0,2.0,121.0,7.0,0.0,256.0,6.0,5.0,127.0,9.0,14.0,2.0,70.0,20.0,5.0,6.0,76.0,471.0,5.0,11.0,,4.0,80.0,7.0,2.9803,1.0,8.0,15.0,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
240299,Joe Hodge,Midfielder,Wolves,39,Ireland,2022-23,7.0,,0.0498,8.0,0.0,1.0,,1.0,,5.0,1.0,,15.0,6.0,,,4.0,1.0,17.0,1.0,95.0,,,,5.0,3.0,,,174.0,,,2.0,7.0,,9.0,6.0,75.0,6.0,4.5428,1.0,2.0,5.0,1.0,5.0,13.0,1.0,0.0,14.0,5.0,,32.0,13.0,6.0,,3.0,,47.0,5.0,,1.0,2.0,1.0,11.0,1.0,0.0,95.0,1.0,1.0,24.0,2.0,,,28.0,2.0,,3.0,22.0,123.0,2.0,1.0,,1.0,31.0,2.0,0.2561,1.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114128,Jonny,Defender,Wolves,39,Spain,2022-23,80.0,4.0,0.8285,31.0,1.0,3.0,2.0,1.0,0.2234,32.0,6.0,3.0,96.0,18.0,,1.0,18.0,14.0,110.0,14.0,692.0,1.0,1.0,0.0,4.0,31.0,4.0,,1263.0,,,16.0,80.0,4.0,44.0,65.0,555.0,13.0,16.6837,5.0,25.0,20.0,1.0,64.0,127.0,19.0,0.0,160.0,21.0,1.0,269.0,91.0,18.0,1.0,17.0,15.0,291.0,16.0,,14.0,28.0,1.0,129.0,15.0,1.0,680.0,4.0,4.0,176.0,15.0,14.0,5.0,181.0,13.0,14.0,27.0,115.0,1049.0,115.0,4.0,,5.0,295.0,9.0,0.3419,3.0,14.0,44.0,5.0,,4.0,,,,1.0,,2.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,5.0,,,,,,,,,,,
149065,José Sá,Goalkeeper,Wolves,39,Portugal,2022-23,2.0,,0.0183,,0.0,,,,,1.0,,,11.0,36.0,,,,36.0,351.0,,1013.0,,,,,8.0,,,3240.0,,,1.0,17.0,7.0,1.0,10.0,528.0,,48.8133,,18.0,55.0,,1.0,177.0,8.0,0.0,19.0,,,591.0,298.0,36.0,,1.0,,86.0,48.0,,,,,11.0,7.0,0.0,619.0,,,367.0,,2.0,,245.0,1.0,,134.0,,1398.0,,,,102.0,576.0,1.0,,2.0,340.0,68.0,23.0,260.0,11.0,2.0,317.0,,,,,1.0,,,39.0,36.0,8.0,108.0,4.0,125.0,26.0,71.0,,,,,,,,,,,2.0,5.0,4.0,2.0,3.0,4.0,,,,,
448089,João Gomes,Midfielder,Wolves,39,Brazil,2022-23,43.0,1.0,0.1035,21.0,0.0,2.0,2.0,1.0,0.0791,29.0,2.0,,52.0,11.0,,2.0,13.0,7.0,64.0,6.0,312.0,1.0,,1.0,4.0,11.0,1.0,1.0,650.0,1.0,,4.0,60.0,1.0,18.0,53.0,238.0,6.0,14.0422,5.0,11.0,18.0,,39.0,90.0,16.0,1.0,103.0,9.0,0.0,87.0,59.0,11.0,1.0,16.0,7.0,126.0,17.0,,7.0,12.0,,92.0,7.0,0.0,300.0,,1.0,92.0,13.0,8.0,3.0,75.0,17.0,4.0,10.0,60.0,438.0,1.0,3.0,,7.0,123.0,16.0,0.2961,5.0,12.0,18.0,2.0,,1.0,1.0,,,,,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19624,João Moutinho,Midfielder,Wolves,39,Portugal,2022-23,94.0,4.0,1.9439,33.0,0.0,6.0,3.0,,0.936,51.0,10.0,7.0,134.0,31.0,2.0,14.0,21.0,20.0,159.0,18.0,990.0,,1.0,,11.0,31.0,18.0,2.0,1783.0,2.0,2.0,23.0,82.0,4.0,36.0,74.0,781.0,15.0,25.9478,34.0,18.0,28.0,2.0,71.0,285.0,15.0,0.0,176.0,16.0,,278.0,106.0,31.0,,21.0,7.0,478.0,24.0,,41.0,14.0,2.0,145.0,8.0,0.0,914.0,7.0,8.0,235.0,30.0,8.0,6.0,249.0,31.0,18.0,50.0,178.0,1266.0,1.0,14.0,,9.0,371.0,21.0,1.3085,3.0,25.0,42.0,,,2.0,1.0,,,3.0,,4.0,,,4.0,,,,,,,,,34.0,1.0,12.0,1.0,,13.0,0.3161,3.0,3.0,2.0,,,,,,,,,,,
245923,Luke Cundle,Midfielder,Wolves,39,England,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151086,Mario Lemina,Midfielder,Wolves,39,Gabon,2022-23,52.0,1.0,0.4651,21.0,1.0,4.0,2.0,,0.8566,38.0,5.0,1.0,64.0,19.0,1.0,5.0,13.0,17.0,82.0,2.0,647.0,,1.0,,2.0,22.0,1.0,,1303.0,,,5.0,75.0,3.0,27.0,58.0,538.0,5.0,25.5131,2.0,23.0,28.0,,47.0,204.0,9.0,0.0,127.0,18.0,,174.0,91.0,19.0,,14.0,3.0,194.0,25.0,,2.0,11.0,,105.0,17.0,0.0,642.0,3.0,6.0,109.0,24.0,11.0,8.0,180.0,18.0,14.0,27.0,89.0,825.0,,8.0,,8.0,372.0,9.0,0.2658,2.0,18.0,26.0,4.0,,2.0,2.0,,,,,4.0,,1.0,4.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,
430871,Matheus Cunha,Forward,Wolves,39,Brazil,2022-23,86.0,,0.1789,21.0,0.0,9.0,7.0,4.0,0.841,7.0,17.0,1.0,50.0,17.0,,4.0,8.0,12.0,54.0,8.0,222.0,2.0,3.0,1.0,5.0,44.0,,2.0,972.0,2.0,1.0,37.0,61.0,,19.0,54.0,161.0,48.0,11.2858,7.0,9.0,12.0,8.0,49.0,56.0,21.0,0.0,147.0,12.0,1.0,51.0,50.0,17.0,2.0,3.0,8.0,88.0,12.0,,8.0,21.0,8.0,103.0,7.0,0.0,206.0,10.0,6.0,119.0,4.0,26.0,3.0,52.0,20.0,9.0,7.0,63.0,432.0,3.0,11.0,,1.0,80.0,6.0,2.0335,1.0,4.0,14.0,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,
465351,Matheus Nunes,Midfielder,Wolves,39,Portugal,2022-23,167.0,7.0,1.3322,60.0,1.0,10.0,9.0,7.0,1.3069,66.0,18.0,6.0,135.0,34.0,1.0,14.0,21.0,30.0,172.0,28.0,974.0,1.0,2.0,0.0,4.0,52.0,9.0,5.0,2475.0,5.0,2.0,30.0,185.0,7.0,54.0,163.0,721.0,56.0,36.5707,26.0,32.0,38.0,4.0,137.0,280.0,49.0,1.0,352.0,31.0,1.0,206.0,154.0,34.0,1.0,23.0,27.0,409.0,31.0,,34.0,66.0,4.0,300.0,22.0,1.0,959.0,9.0,13.0,324.0,43.0,48.0,4.0,254.0,37.0,16.0,81.0,234.0,1487.0,7.0,16.0,1.0,10.0,402.0,18.0,2.3796,2.0,37.0,44.0,1.0,,4.0,2.0,,,1.0,,6.0,1.0,,6.0,,,,,,,,,9.0,3.0,3.0,3.0,,5.0,0.0438,1.0,1.0,1.0,,,,,,,,1.0,,,
216208,Matija Sarkic,Goalkeeper,Wolves,39,Montenegro,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214048,Maximilian Kilman,Defender,Wolves,39,England,2022-23,90.0,2.0,0.5733,39.0,0.0,1.0,1.0,1.0,,36.0,13.0,,138.0,37.0,,1.0,25.0,37.0,347.0,3.0,2092.0,,,,,128.0,2.0,1.0,3308.0,1.0,,42.0,154.0,7.0,48.0,68.0,1618.0,30.0,51.0421,4.0,163.0,56.0,1.0,48.0,755.0,12.0,0.0,244.0,28.0,,789.0,219.0,37.0,,16.0,6.0,487.0,49.0,,3.0,15.0,1.0,116.0,86.0,0.0,2064.0,12.0,4.0,390.0,20.0,20.0,42.0,436.0,18.0,19.0,127.0,112.0,2528.0,1.0,1.0,1.0,75.0,1260.0,8.0,1.3116,3.0,209.0,139.0,11.0,,11.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432830,Nathan Collins,Defender,Wolves,39,Ireland,2022-23,65.0,,0.2322,34.0,1.0,1.0,,3.0,,27.0,2.0,,77.0,26.0,,,18.0,19.0,134.0,,1129.0,,1.0,,7.0,68.0,,,1812.0,,,31.0,81.0,4.0,12.0,44.0,928.0,13.0,26.8039,2.0,83.0,36.0,1.0,34.0,233.0,9.0,0.0,146.0,7.0,,378.0,96.0,26.0,,12.0,,261.0,32.0,,,8.0,1.0,78.0,37.0,1.0,1112.0,2.0,,157.0,15.0,8.0,28.0,456.0,17.0,21.0,67.0,62.0,1370.0,6.0,,,22.0,734.0,9.0,0.2292,2.0,57.0,61.0,15.0,,4.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531363,Nathan Fraser,Forward,Wolves,39,Ireland,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200402,Nélson Semedo,Defender,Wolves,39,Portugal,2022-23,167.0,8.0,0.9464,68.0,1.0,5.0,,1.0,,71.0,4.0,4.0,156.0,36.0,1.0,,30.0,31.0,221.0,52.0,1209.0,,,,5.0,67.0,8.0,,2635.0,,,37.0,159.0,4.0,61.0,129.0,951.0,32.0,42.6861,10.0,76.0,42.0,2.0,130.0,77.0,24.0,0.0,326.0,27.0,,461.0,167.0,36.0,,29.0,33.0,489.0,38.0,,52.0,52.0,2.0,259.0,30.0,1.0,1203.0,4.0,12.0,383.0,42.0,34.0,15.0,363.0,47.0,29.0,37.0,308.0,1954.0,215.0,7.0,,35.0,507.0,24.0,0.42,11.0,65.0,99.0,9.0,,7.0,2.0,,,2.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,
88484,Pablo Sarabia,Midfielder,Wolves,39,Spain,2022-23,56.0,5.0,0.8085,17.0,0.0,7.0,5.0,1.0,0.4713,12.0,13.0,2.0,62.0,13.0,,10.0,9.0,9.0,73.0,16.0,314.0,1.0,3.0,1.0,4.0,16.0,8.0,4.0,770.0,4.0,,13.0,25.0,1.0,22.0,22.0,230.0,22.0,9.1304,11.0,4.0,9.0,6.0,43.0,50.0,8.0,0.0,81.0,7.0,0.0,100.0,42.0,13.0,1.0,6.0,9.0,148.0,8.0,,38.0,23.0,6.0,65.0,3.0,0.0,303.0,8.0,15.0,146.0,6.0,2.0,,70.0,13.0,2.0,11.0,94.0,477.0,3.0,7.0,,2.0,101.0,9.0,3.0727,3.0,11.0,20.0,,,,2.0,,,2.0,,1.0,,,1.0,,,,,,,,,28.0,,5.0,,,20.0,0.1714,1.0,1.0,,,,,,,,,,,,
247632,Pedro Neto,Forward,Wolves,39,Portugal,2022-23,67.0,6.0,1.636,25.0,0.0,8.0,3.0,,0.0483,11.0,9.0,2.0,40.0,18.0,,7.0,12.0,13.0,47.0,35.0,312.0,,2.0,,5.0,7.0,14.0,2.0,968.0,2.0,,7.0,45.0,3.0,18.0,45.0,252.0,51.0,12.819,20.0,3.0,15.0,3.0,60.0,45.0,15.0,0.0,112.0,4.0,,57.0,51.0,18.0,,5.0,30.0,195.0,12.0,,52.0,43.0,3.0,105.0,,0.0,301.0,6.0,10.0,172.0,6.0,19.0,1.0,104.0,8.0,4.0,13.0,106.0,561.0,5.0,11.0,,5.0,84.0,2.0,1.0796,2.0,7.0,18.0,1.0,,1.0,,,,1.0,1.0,5.0,,,5.0,,,,,,,,,25.0,1.0,8.0,1.0,,12.0,0.113,1.0,1.0,1.0,,,,,,,,1.0,,,
448514,Rayan Aït-Nouri,Defender,Wolves,39,Algeria,2022-23,69.0,5.0,0.8509,24.0,0.0,2.0,5.0,5.0,1.5067,33.0,8.0,,67.0,21.0,,1.0,16.0,9.0,86.0,13.0,474.0,1.0,3.0,1.0,12.0,31.0,6.0,4.0,1067.0,4.0,,17.0,86.0,2.0,21.0,72.0,381.0,32.0,15.0097,7.0,24.0,18.0,1.0,52.0,174.0,11.0,1.0,155.0,3.0,0.0,169.0,61.0,21.0,,13.0,18.0,224.0,16.0,,15.0,30.0,1.0,124.0,14.0,0.0,469.0,3.0,6.0,171.0,20.0,28.0,,28.0,15.0,9.0,7.0,103.0,793.0,76.0,5.0,,13.0,170.0,6.0,0.7198,4.0,19.0,35.0,2.0,,2.0,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,3.0,,1.0,,1.0,2.0,,,,5.0,,,,,,,,,1.0,,
102057,Raúl Jiménez,Forward,Wolves,39,Mexico,2022-23,60.0,2.0,0.5534,21.0,0.0,3.0,9.0,3.0,0.3703,9.0,17.0,1.0,49.0,15.0,1.0,13.0,9.0,8.0,55.0,3.0,189.0,,9.0,,7.0,49.0,2.0,7.0,841.0,7.0,2.0,25.0,52.0,2.0,14.0,28.0,128.0,45.0,16.4141,8.0,7.0,18.0,3.0,35.0,39.0,14.0,0.0,112.0,9.0,,43.0,21.0,15.0,,3.0,4.0,83.0,16.0,,3.0,18.0,3.0,63.0,24.0,0.0,168.0,8.0,8.0,102.0,6.0,5.0,,44.0,14.0,,6.0,63.0,328.0,4.0,3.0,,2.0,53.0,5.0,2.596,0.0,6.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
