season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385503,2,7,Aston_Villa,Home,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385503,2,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,,2.0,,,,
2022-23,10385503,2,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,1.0,23.0,29.0,52.0,1.0,3.0,3.0,,,,,,,,1.0,3.0,,,0.0178629,0.0,0.0,,,,,,,2.0,,90.0,,,,,,,,,7.0,,6.8,,,,,6.0,,,,5.0,,27.0,32.0,59.0,0,,68.0,,,,
2022-23,10385503,2,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,False,,,1.0,21.0,23.0,44.0,,3.0,6.0,,1.0,1.0,1.0,,,,1.0,3.0,,,0.00654259,0.3408,0.0,,,,,,,1.0,,89.0,,2.0,,,,,,,9.0,,6.7,,,2.0,,1.0,,,,4.0,,27.0,26.0,53.0,3,,60.0,,,,
2022-23,10385503,2,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385503,2,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,2.0,16.0,12.0,28.0,1.0,1.0,2.0,,,,,,,,2.0,4.0,,,0.162096,0.0,0.0,1.0,,,,,,2.0,,89.0,,1.0,,,,,,,9.0,,7.2,,,,,1.0,,1.0,,6.0,,22.0,14.0,35.0,0,3.0,53.0,,,,2.0
2022-23,10385520,3,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385520,3,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,3.0,,4.0,19.0,20.0,36.0,2.0,2.0,8.0,,,1.0,1.0,,,2.0,6.0,5.0,,,0.173215,0.0889,0.0,2.0,,,,,,1.0,2.0,90.0,,1.0,,1.0,,,,,11.0,,6.5,,,1.0,,1.0,,4.0,,5.0,,24.0,22.0,42.0,2,3.0,66.0,1.0,,,3.0
2022-23,10385520,3,7,Aston_Villa,Away,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385520,3,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385520,3,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,8.0,13.0,41.0,54.0,1.0,2.0,7.0,,,,,,,1.0,2.0,4.0,,,0.00542407,0.0,0.0,,,,,,,2.0,,90.0,,,,,,,,,14.0,,6.4,,,,,3.0,,,,18.0,,21.0,46.0,67.0,0,,78.0,,2.0,,
2022-23,10385520,3,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,8.0,37.0,45.0,,2.0,5.0,,,,,,,,,8.0,,,0.0026831,0.0678,0.0,,,,,,,,,90.0,,1.0,,,,,,,5.0,,6.9,,,1.0,,2.0,,,,3.0,,11.0,39.0,50.0,1,4.0,61.0,,2.0,,1.0
2022-23,10385520,3,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,2.0,,,8.0,9.0,15.0,,,3.0,,,,3.0,,,,6.0,5.0,,,0.105432,0.0144,0.0,2.0,,,,,,3.0,2.0,90.0,,,,,,,,,21.0,,6.5,,,1.0,,,2.0,8.0,,4.0,,23.0,11.0,26.0,1,3.0,58.0,2.0,1.0,1.0,2.0
2022-23,10385563,4,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385563,4,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,2.0,29.0,14.0,42.0,,3.0,11.0,,,,1.0,,,1.0,3.0,6.0,,,0.112532,0.0,0.0,,,,,,,,3.0,90.0,,1.0,,,,,,,35.0,,6.9,,,,,1.0,1.0,8.0,,8.0,,49.0,22.0,63.0,0,1.0,101.0,4.0,2.0,,1.0
2022-23,10385563,4,7,Aston_Villa,Home,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385563,4,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,3.0,14.0,48.0,62.0,,1.0,7.0,,,,1.0,,,,3.0,3.0,,,0.00491026,0.0,0.0,2.0,,,,,,3.0,,90.0,,1.0,,,,,,,10.0,,6.9,,,,,1.0,,,,6.0,,18.0,52.0,70.0,0,2.0,80.0,,,,2.0
2022-23,10385563,4,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,8.0,57.0,65.0,,1.0,2.0,,,,1.0,,,,2.0,2.0,,,0.00305203,0.0,0.0,1.0,,,,,,2.0,,90.0,,,,,,,,,5.0,,6.8,,,,,5.0,,,,4.0,,12.0,58.0,70.0,0,1.0,78.0,,,,1.0
2022-23,10385563,4,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,9.0,21.0,30.0,1.0,2.0,5.0,,,,1.0,,,1.0,4.0,8.0,,,0.0100117,0.064,0.0,1.0,,,,,,3.0,,90.0,,,,,,,,,13.0,,7.1,,,1.0,,3.0,,2.0,,4.0,,18.0,23.0,39.0,1,5.0,67.0,1.0,1.0,,2.0
2022-23,10385574,5,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385574,5,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,1.0,12.0,14.0,25.0,2.0,,2.0,,,,2.0,,,1.0,8.0,4.0,,,0.0190641,0.0,0.0,3.0,,,,,,3.0,,90.0,,,,,,,,,15.0,,6.3,,,,,6.0,,3.0,,4.0,,21.0,16.0,34.0,0,1.0,61.0,2.0,3.0,,
2022-23,10385574,5,7,Aston_Villa,Away,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385574,5,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385574,5,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,2.0,7.0,21.0,28.0,2.0,,8.0,,,,,1.0,,,2.0,1.0,,,0.00183218,0.0,0.0,,,,,,,1.0,,90.0,,4.0,,,,,,,10.0,,7.4,,,,,6.0,,,,11.0,,15.0,23.0,38.0,0,1.0,50.0,,,,1.0
2022-23,10385574,5,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,7.0,21.0,28.0,1.0,2.0,5.0,,,,,,,,2.0,6.0,,,0.0020618,0.0,0.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,,,10.0,,6.7,,,,,1.0,,,,7.0,,12.0,25.0,37.0,0,3.0,48.0,1.0,1.0,,1.0
2022-23,10385574,5,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,1.0,,1.0,15.0,8.0,22.0,,,2.0,,,,,,,,,1.0,,,0.0357007,0.0,0.0,,,,,,,2.0,1.0,90.0,,,,,,,,,10.0,,6.5,,,,,2.0,,4.0,,4.0,1.0,23.0,8.0,27.0,0,1.0,51.0,2.0,,,
2022-23,10385569,6,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,,,3.0,5.0,8.0,13.0,,1.0,5.0,,,,,,,,1.0,6.0,,,0.00238413,0.0,0.0,1.0,,,,,,,,63.0,,,,,,,,,12.0,,7.0,,,,,4.0,,1.0,,7.0,,9.0,13.0,21.0,0,4.0,45.0,,1.0,,3.0
2022-23,10385569,6,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,,,3.0,9.0,10.0,19.0,2.0,3.0,8.0,,,,,,,,3.0,8.0,,,0.0107304,0.0,0.0,,,,,,,1.0,,90.0,,2.0,,,,,,,6.0,,7.2,,,,,,1.0,2.0,,3.0,,14.0,10.0,22.0,0,2.0,39.0,,3.0,,
2022-23,10385569,6,7,Aston_Villa,Home,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385569,6,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385569,6,7,Aston_Villa,Home,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385569,6,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,4.0,4.0,21.0,25.0,,3.0,7.0,,,,,,,,1.0,3.0,,,0.0237214,0.0,0.0,1.0,,,,,,1.0,,90.0,,,,,,,,,4.0,,6.8,,,,,6.0,,,,5.0,,6.0,22.0,28.0,0,,37.0,,,,
2022-23,10385569,6,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,1.0,23.0,24.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,0.00013975,0.0,0.0,1.0,,,,,,,,90.0,,,,,,,,,9.0,,6.3,,,,,1.0,,,,7.0,,5.0,28.0,33.0,0,1.0,36.0,,,,
2022-23,10385569,6,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,2.13e-06,0.0,0.0,,,,,,,,,27.0,,,,,,,,,4.0,,6.3,,,,,,,,,2.0,,,4.0,4.0,0,,8.0,,,,
2022-23,11077466,7,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,False,,,2.0,29.0,19.0,48.0,,2.0,4.0,,,,1.0,,,1.0,3.0,9.0,,,0.112596,0.0431,0.0,1.0,,,,,,2.0,2.0,85.0,,,,,,,,,11.0,,7.2,,,1.0,,3.0,2.0,2.0,,4.0,1.0,34.0,21.0,53.0,1,1.0,81.0,1.0,4.0,2.0,
2022-23,11077466,7,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.00030846,0.0,0.0,,,,,,,,,12.0,,,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2022-23,11077466,7,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,0.00471213,0.0,0.0,,,,,,,,,12.0,,,,,,,,,,,6.6,,,,,,,,,1.0,,3.0,,3.0,0,,3.0,,,,
2022-23,11077466,7,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,False,1.0,,1.0,30.0,18.0,47.0,1.0,,4.0,,,1.0,,,,1.0,5.0,1.0,,,0.157223,0.1311,0.0,1.0,,,,,1.0,,2.0,85.0,,,,,,,,,10.0,,6.6,,,2.0,,,3.0,1.0,,2.0,,34.0,20.0,53.0,3,,72.0,1.0,,1.0,
2022-23,11077466,7,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,3.0,42.0,39.0,81.0,,1.0,6.0,,,,,,,1.0,1.0,2.0,,,0.0225292,0.0,0.0,,,,,,,2.0,,90.0,,,,,,,,,11.0,,6.8,,,,,6.0,1.0,,,8.0,,51.0,40.0,91.0,0,,102.0,,,1.0,
2022-23,11077466,7,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077466,7,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,35.0,46.0,81.0,,4.0,,,,,,,,2.0,2.0,7.0,,,0.0199072,0.0,0.0,,,,,,,,,90.0,,,,,,,,,4.0,,7.0,,,,,7.0,,,,2.0,,35.0,47.0,82.0,0,1.0,100.0,1.0,2.0,,1.0
2022-23,10385745,8,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,False,2.0,,5.0,14.0,13.0,25.0,2.0,2.0,7.0,,,1.0,1.0,,,1.0,5.0,5.0,,,0.0552583,0.0559,0.0,1.0,,,,,,,1.0,90.0,,,,,,,,,25.0,,7.1,,,1.0,,1.0,,4.0,,8.0,,29.0,17.0,42.0,2,3.0,71.0,,,,1.0
2022-23,10385745,8,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,,,4.0,26.0,17.0,43.0,1.0,2.0,4.0,,,,,,,,2.0,12.0,,,0.0228857,0.0,0.0,1.0,,,,,,,,90.0,,,,,,,,,20.0,,7.8,,,,,3.0,,4.0,,6.0,,38.0,19.0,53.0,0,7.0,86.0,3.0,3.0,,2.0
2022-23,10385745,8,7,Aston_Villa,Home,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385745,8,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,4.0,9.0,21.0,30.0,,4.0,9.0,,,,,,,,,6.0,,,0.406104,0.0,0.0,,,,,,,,1.0,90.0,,,,,,,,,12.0,,7.4,,,,,6.0,,,,9.0,1.0,16.0,25.0,41.0,0,2.0,53.0,1.0,,,
2022-23,10385745,8,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,7.0,18.0,25.0,1.0,4.0,4.0,,,,,,,,1.0,7.0,,,0.00167193,0.0,0.0,,,,,,,,,90.0,,,,,,,,,10.0,,7.0,,,,,5.0,,,,10.0,,14.0,21.0,35.0,0,,44.0,,3.0,,
2022-23,10385642,9,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,False,2.0,,3.0,29.0,23.0,50.0,,,7.0,1.0,,,,,,,2.0,3.0,,,0.141613,0.0,0.0,2.0,,,,,,1.0,5.0,90.0,,,,,,,,,14.0,,7.8,,,,,1.0,1.0,5.0,,7.0,,40.0,24.0,59.0,0,1.0,75.0,1.0,1.0,1.0,1.0
2022-23,10385642,9,7,Aston_Villa,Away,138546,,Ludwig Augustinsson,ludwig-augustinsson,D,False,,,1.0,3.0,3.0,6.0,1.0,4.0,4.0,,,,,,,,3.0,6.0,,,0.00160959,0.0,0.0,1.0,,,,,,,,45.0,,,,,,,,,10.0,,6.5,,,,,1.0,1.0,1.0,,4.0,,8.0,7.0,14.0,0,1.0,23.0,,1.0,,1.0
2022-23,10385642,9,7,Aston_Villa,Away,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,5.0,14.0,23.0,37.0,,,2.0,,,,,,,,,3.0,,,0.00557026,0.0,0.0,,,,,,,1.0,,45.0,,,,,,,,,4.0,,7.0,,,,,,,,,6.0,,18.0,23.0,41.0,0,2.0,45.0,,1.0,,2.0
2022-23,10385642,9,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,4.0,17.0,34.0,51.0,,,6.0,,,1.0,,,,1.0,3.0,1.0,,,0.029435,0.0235,0.0,2.0,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.8,,,,,,,,,5.0,,21.0,37.0,58.0,1,1.0,63.0,,,,
2022-23,10385642,9,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,15.0,20.0,35.0,2.0,6.0,8.0,,1.0,,,,,1.0,4.0,13.0,,,0.0157247,0.3582,0.0,,,,,,,,,90.0,,1.0,,,,,,,19.0,,7.2,,,1.0,,3.0,2.0,,,8.0,,29.0,23.0,52.0,1,1.0,78.0,,5.0,1.0,
2022-23,10385761,10,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,False,,,2.0,22.0,11.0,33.0,1.0,2.0,6.0,,,1.0,,,,,2.0,3.0,,,0.0349049,0.0425,0.2811,1.0,,1.0,,,,1.0,1.0,90.0,1.0,1.0,,,,,,,16.0,,7.6,,,,,2.0,1.0,1.0,,8.0,,31.0,13.0,43.0,2,,66.0,3.0,,1.0,
2022-23,10385761,10,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385761,10,7,Aston_Villa,Away,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385761,10,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,4.0,38.0,38.0,76.0,1.0,2.0,3.0,,,,1.0,,,,5.0,4.0,,,0.026993,0.0,0.0,3.0,,,,,,2.0,,90.0,,,,,,,,,8.0,,6.9,,,,,2.0,,,,8.0,,43.0,40.0,83.0,0,1.0,93.0,1.0,1.0,,1.0
2022-23,10385761,10,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,7.0,24.0,53.0,77.0,4.0,,7.0,,,,,,,,5.0,2.0,,,0.0157965,0.0,0.0,1.0,,,,,,,,90.0,,1.0,,,,,,,4.0,,6.8,,,,,1.0,,,,9.0,,26.0,55.0,81.0,0,,89.0,,2.0,,
2022-23,10385761,10,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,2.0,20.0,17.0,37.0,2.0,,4.0,,,,,,,,5.0,4.0,,,0.0455614,0.0,0.0,2.0,,,,,,1.0,,90.0,,,,,,,,,17.0,,6.7,,,,,,2.0,4.0,,5.0,,31.0,18.0,45.0,0,3.0,71.0,3.0,,1.0,3.0
2022-23,10385680,11,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,False,,,4.0,17.0,17.0,34.0,,2.0,6.0,,,,,,,,1.0,5.0,,,0.0252641,0.0,0.0,1.0,,,,,,1.0,1.0,90.0,,,,,,,,,15.0,,7.0,,,,,2.0,,4.0,,7.0,,29.0,18.0,43.0,0,3.0,67.0,,1.0,,2.0
2022-23,10385680,11,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385680,11,7,Aston_Villa,Home,286085,171771,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385680,11,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,1.0,,3.0,10.0,32.0,41.0,2.0,,7.0,,,,1.0,,,,4.0,2.0,1.0,,0.00725834,0.0,0.0,1.0,,,,,,,1.0,90.0,,1.0,,,,,,,8.0,,6.0,,,,,2.0,,1.0,,7.0,,15.0,35.0,49.0,0,2.0,55.0,,,,
2022-23,10385680,11,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,6.0,30.0,36.0,,1.0,5.0,,,,,,,,,3.0,,,0.0248223,0.0311,0.0,,,,,,,3.0,1.0,90.0,,,,,,,,,11.0,,6.9,,,1.0,,2.0,,1.0,,8.0,,14.0,32.0,45.0,1,2.0,56.0,,,,
2022-23,10385680,11,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,4.0,,1.0,13.0,10.0,19.0,,,8.0,,,,,,,1.0,2.0,2.0,,,0.102582,0.0,0.0,1.0,,,,,,,3.0,90.0,,,,,,,,,15.0,,6.6,,,,,,1.0,7.0,,6.0,,26.0,10.0,29.0,0,1.0,58.0,1.0,,1.0,1.0
2022-23,10385708,12,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,False,1.0,,3.0,9.0,9.0,17.0,1.0,2.0,5.0,,,,,,,,4.0,5.0,,,0.0682718,0.0,0.0,1.0,,,,,,1.0,1.0,90.0,,,,,,,,,13.0,,6.5,,,,,1.0,2.0,3.0,,5.0,,16.0,9.0,22.0,0,3.0,44.0,1.0,,,2.0
2022-23,10385708,12,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385708,12,7,Aston_Villa,Away,286085,171771,Jan Bednarek,jan-bednarek,D,False,,,1.0,2.0,17.0,19.0,,,2.0,,,,,,,,,1.0,,,0.00083192,0.0,0.0,,,,,,,1.0,,45.0,,,,,,,,,2.0,,6.7,,,,,3.0,,,,2.0,,3.0,18.0,21.0,0,1.0,28.0,,,,1.0
