season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896963,1,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,3.0,18.0,20.0,38.0,4.0,,8.0,,,,,,1.0,8.0,5.0,,,1.0,,,,,3.0,2.0,,90.0,,1.0,,,,,1.0,17.0,,7.6,,,,,3.0,2.0,4.0,,7.0,,26.0,24.0,46.0,0,3.0,83.0,2.0,2.0,,2.0
2020-21,8896963,1,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896963,1,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,3.0,18.0,3.0,21.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,3.0,7.0,,,,,,,,,1.0,,90.0,2.0,1.0,,,,,,11.0,,7.6,,,2.0,,,4.0,1.0,,4.0,,25.0,4.0,28.0,5,2.0,46.0,,1.0,3.0,2.0
2020-21,8896963,1,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896919,2,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,6.0,1.0,29.0,30.0,,1.0,6.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,14.0,,6.6,3.0,3.0,,,2.0,,,,18.0,,8.0,35.0,43.0,0,,52.0,,,,
2020-21,8896919,2,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896919,2,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8896919,2,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,,,,1.0,,,,3.0,1.0,3.0,0,,4.0,,,,
2020-21,8896919,2,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,,44.0,39.0,83.0,1.0,,4.0,,,,,,1.0,4.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,10.0,,6.4,,,,,1.0,1.0,,,1.0,,50.0,41.0,91.0,0,1.0,100.0,,4.0,,1.0
2020-21,8896919,2,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,False,,,,32.0,11.0,43.0,3.0,1.0,3.0,,,1.0,1.0,,,7.0,5.0,,,1.0,,1.0,,,2.0,2.0,,83.0,1.0,,,,,,,11.0,,7.7,,,1.0,,,4.0,3.0,,,,39.0,12.0,48.0,3,2.0,67.0,1.0,,2.0,
2020-21,8896919,2,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,6.0,3.0,9.0,3.0,,,,,1.0,,,,6.0,1.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,7.0,,6.5,,,,,,1.0,,,1.0,,10.0,3.0,13.0,1,1.0,20.0,,,,1.0
2020-21,8896919,2,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896919,2,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,27.0,24.0,51.0,4.0,1.0,4.0,,,,,,,4.0,2.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,15.0,,7.2,,,,,1.0,,4.0,,1.0,,38.0,28.0,62.0,0,1.0,80.0,,,,
2020-21,8896919,2,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,2.0,,5.0,45.0,32.0,75.0,3.0,,9.0,,,,,,2.0,6.0,2.0,,,1.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,24.0,,7.2,,,,,,,12.0,,7.0,,64.0,34.0,86.0,1,1.0,108.0,1.0,1.0,,1.0
2020-21,8896919,2,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,13.0,4.0,17.0,5.0,2.0,1.0,,,1.0,1.0,,,9.0,4.0,,,1.0,,,,,2.0,,,62.0,,,,,,,,10.0,,6.4,,,,,1.0,2.0,,,,,15.0,7.0,22.0,1,2.0,37.0,3.0,,,
2020-21,8896919,2,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,True,2.0,,,16.0,4.0,18.0,,,2.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,28.0,,,,,,,,3.0,,6.5,,,,,,,2.0,,,,16.0,4.0,18.0,0,,24.0,3.0,1.0,,
2020-21,8896919,2,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896919,2,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,16.0,42.0,58.0,2.0,4.0,4.0,,,1.0,,,,2.0,7.0,,,,,,,,1.0,2.0,,90.0,,2.0,,,,,,12.0,,7.3,,,,,5.0,,,,11.0,,19.0,50.0,69.0,1,2.0,86.0,1.0,1.0,,1.0
2020-21,8896919,2,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,8.0,41.0,49.0,1.0,7.0,7.0,,,,2.0,,,3.0,11.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,13.0,,6.9,,,,,2.0,,,,7.0,,10.0,52.0,62.0,0,3.0,75.0,,1.0,,2.0
2020-21,8896919,2,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,34.0,25.0,58.0,5.0,2.0,3.0,,,1.0,2.0,,1.0,11.0,6.0,,,2.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,6.8,,,,,1.0,1.0,5.0,,2.0,,41.0,28.0,64.0,2,,90.0,1.0,4.0,,
2020-21,8896919,2,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896919,2,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,3.0,29.0,3.0,32.0,3.0,,2.0,,,1.0,,,,5.0,2.0,,,2.0,1.0,1.0,,,,2.0,,89.0,3.0,,,,,,,12.0,,8.1,,,1.0,,,3.0,1.0,,3.0,,36.0,4.0,39.0,5,,52.0,3.0,,2.0,
2020-21,8896934,3,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,12.0,9.0,8.0,17.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,22.0,1.0,6.4,2.0,3.0,,,1.0,,,,34.0,,26.0,13.0,39.0,0,,50.0,,,,
2020-21,8896934,3,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,1.0,1.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,10.0,,,,,,,,4.0,,6.5,,,,,,,,,1.0,,2.0,2.0,4.0,0,2.0,10.0,1.0,,,1.0
2020-21,8896934,3,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,2.0,21.0,23.0,,,1.0,,,,1.0,,,2.0,5.0,,,1.0,,,,,,,,80.0,,,,,,,,2.0,,6.8,,,,,3.0,,,,2.0,,3.0,22.0,25.0,0,4.0,34.0,,1.0,,2.0
2020-21,8896934,3,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896934,3,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,,6.0,14.0,20.0,,1.0,3.0,,,,,,,1.0,5.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,1.0,,,,,,7.0,,7.2,,,,,2.0,1.0,,,,,7.0,16.0,23.0,0,2.0,38.0,4.0,1.0,1.0,
2020-21,8896934,3,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,False,,,2.0,5.0,6.0,11.0,1.0,,5.0,,,,2.0,,3.0,7.0,3.0,,,1.0,,,,,,1.0,,69.0,,,,,,,,10.0,,6.3,,,,,1.0,1.0,1.0,,3.0,,7.0,8.0,14.0,0,2.0,27.0,1.0,,1.0,
2020-21,8896934,3,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,3.0,5.0,1.0,4.0,1.0,,,,,,,2.0,7.0,,,1.0,,3.0,,,,,,85.0,3.0,1.0,,,,,2.0,8.0,,9.6,,,,,1.0,,,,,1.0,5.0,4.0,9.0,3,1.0,21.0,3.0,2.0,,1.0
2020-21,8896934,3,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896934,3,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,9.0,10.0,19.0,1.0,5.0,3.0,,,,,,1.0,3.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.5,,,,,6.0,,,,2.0,,12.0,13.0,25.0,0,1.0,38.0,1.0,,,
2020-21,8896934,3,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,,9.0,13.0,21.0,1.0,2.0,4.0,1.0,,,,,1.0,2.0,3.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,7.0,,6.7,,,,,1.0,,2.0,,1.0,,12.0,15.0,25.0,0,1.0,37.0,1.0,,,1.0
2020-21,8896934,3,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,4.0,15.0,10.0,25.0,,,5.0,,,,1.0,,1.0,4.0,8.0,,,2.0,,1.0,,,3.0,1.0,,90.0,1.0,1.0,,,,,,8.0,,7.5,,,,,,2.0,1.0,,8.0,,20.0,12.0,31.0,1,2.0,48.0,,4.0,2.0,1.0
2020-21,8896934,3,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896934,3,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,,2.0,,2.0,,,2.0,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,21.0,1.0,,,,,,1.0,4.0,,7.3,,,,,,,,,,,2.0,,2.0,1,,10.0,2.0,2.0,,
2020-21,8896934,3,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,,6.5,,,,,,,,,,1.0,1.0,1.0,2.0,0,,3.0,,,,
2020-21,8896934,3,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,8.0,15.0,23.0,2.0,2.0,2.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,6.0,,6.4,,,,,3.0,,,,4.0,,13.0,16.0,29.0,0,2.0,36.0,,,,1.0
2020-21,8896934,3,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,5.0,10.0,15.0,,,5.0,,,,1.0,,1.0,2.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,,13.0,,7.1,,,,,4.0,1.0,3.0,,1.0,,10.0,12.0,19.0,0,6.0,50.0,2.0,2.0,1.0,2.0
2020-21,8896934,3,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896934,3,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,10.0,6.0,16.0,1.0,1.0,6.0,,,,1.0,,2.0,5.0,2.0,,,,,,,,,,,90.0,2.0,,,,,,,8.0,,6.4,,,,,,2.0,,,,1.0,12.0,8.0,20.0,2,,28.0,1.0,,1.0,
2020-21,8896896,4,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,4.0,1.0,18.0,19.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.2,2.0,3.0,,,,,,,10.0,,6.0,19.0,25.0,0,,36.0,,,,
2020-21,8896896,4,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896896,4,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,18.0,55.0,73.0,6.0,3.0,6.0,,,,,,,7.0,4.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,12.0,,6.5,,,,,1.0,,,,3.0,,26.0,59.0,85.0,0,,93.0,,1.0,,
2020-21,8896896,4,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896896,4,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,58.0,33.0,91.0,1.0,,9.0,,,1.0,,,2.0,7.0,4.0,,,3.0,,,,,1.0,,,89.0,,,,,,,,10.0,,6.4,,,,,1.0,2.0,,,4.0,,61.0,36.0,97.0,1,1.0,112.0,,2.0,1.0,
2020-21,8896896,4,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,9.0,2.0,11.0,2.0,3.0,,,1.0,,,,1.0,4.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.4,,,1.0,,,1.0,1.0,,,3.0,15.0,3.0,17.0,1,2.0,28.0,3.0,1.0,1.0,1.0
2020-21,8896896,4,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896896,4,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,,12.0,31.0,43.0,2.0,1.0,5.0,,,,,,,2.0,3.0,,,,,,,,2.0,,,55.0,,,,,,,,6.0,,6.6,,,,,1.0,1.0,,,1.0,,14.0,33.0,47.0,0,1.0,56.0,,,1.0,1.0
2020-21,8896896,4,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,38.0,22.0,59.0,1.0,4.0,8.0,,,,,,1.0,3.0,8.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,15.0,,7.3,,,,,1.0,4.0,1.0,,1.0,,49.0,24.0,72.0,0,1.0,96.0,,,3.0,
2020-21,8896896,4,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,5.0,53.0,38.0,90.0,1.0,,10.0,,,,2.0,,1.0,5.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,28.0,,6.7,,,,,2.0,,9.0,,9.0,,76.0,40.0,107.0,0,1.0,130.0,1.0,2.0,,1.0
2020-21,8896896,4,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,8.0,5.0,13.0,1.0,,4.0,,,,2.0,,,3.0,1.0,,,,,,,,,,,64.0,,,,,,,,14.0,,6.6,,,,,,,1.0,,,,19.0,6.0,24.0,0,1.0,30.0,2.0,,,1.0
2020-21,8896896,4,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,12.0,1.0,13.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,26.0,,,,,,,,3.0,,7.0,,,,,,,,,1.0,,14.0,1.0,15.0,1,,18.0,,,,
2020-21,8896896,4,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,4.0,30.0,49.0,79.0,5.0,3.0,4.0,,,,2.0,,,10.0,3.0,,,3.0,,,,,5.0,,,90.0,,1.0,,,,,,10.0,,6.3,,,,,2.0,,,,5.0,,34.0,53.0,87.0,0,,99.0,,,,
2020-21,8896896,4,13,Leicester_City,Home,758876,228798,Cengiz Ünder,cengiz-under,M,True,,,,11.0,1.0,12.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,35.0,,,,,,,,14.0,,6.5,,,,,,3.0,3.0,,,1.0,20.0,1.0,18.0,0,,29.0,2.0,,2.0,
2020-21,8896896,4,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,23.0,20.0,43.0,2.0,1.0,6.0,,,,,,2.0,4.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,20.0,,6.2,,,,,,,4.0,,7.0,,34.0,23.0,53.0,0,,76.0,3.0,,,
2020-21,8896896,4,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,7.0,1.0,8.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,8.0,1.0,9.0,0,,10.0,,,,
2020-21,8896896,4,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,23.0,1.0,24.0,2.0,1.0,1.0,,,,,,,4.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,11.0,,6.9,,,1.0,,,4.0,2.0,,,,29.0,1.0,28.0,1,,44.0,2.0,2.0,3.0,
2020-21,8896896,4,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896913,5,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,7.0,4.0,18.0,22.0,,,10.0,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,16.0,,6.6,2.0,3.0,,,,,,,23.0,,13.0,25.0,38.0,0,,49.0,,,,
2020-21,8896913,5,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896913,5,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,10.0,37.0,47.0,2.0,6.0,3.0,,,,1.0,,,5.0,10.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,10.0,,6.9,,,,,5.0,,,,7.0,,15.0,42.0,57.0,0,3.0,70.0,,1.0,,1.0
2020-21,8896913,5,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896913,5,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,17.0,17.0,34.0,,,7.0,,,,2.0,,,2.0,3.0,,,,,,,,3.0,,,78.0,,,,,,,,8.0,,7.0,,,,,1.0,,1.0,,1.0,,22.0,18.0,39.0,0,2.0,50.0,2.0,1.0,,1.0
2020-21,8896913,5,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,False,,,,11.0,5.0,16.0,,,2.0,,,,1.0,,1.0,5.0,1.0,,,3.0,,,,,,,,68.0,,,,,,,,8.0,,6.2,,,,,,,1.0,,1.0,,16.0,5.0,20.0,0,,26.0,2.0,1.0,,
2020-21,8896913,5,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896913,5,13,Leicester_City,Home,238708,149828,Islam Slimani,islam-slimani,F,True,,,,4.0,2.0,6.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,19.0,,,,,,,,4.0,,6.8,,,1.0,,,,,,,,7.0,2.0,9.0,1,,12.0,1.0,,,
2020-21,8896913,5,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,21.0,20.0,41.0,4.0,1.0,8.0,,,,1.0,,,9.0,5.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,16.0,,6.6,,,,,3.0,2.0,2.0,,8.0,,29.0,26.0,53.0,1,2.0,77.0,,1.0,1.0,
2020-21,8896913,5,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,4.0,24.0,15.0,39.0,,1.0,9.0,,,,2.0,,,4.0,4.0,,,1.0,,,,,3.0,,,90.0,2.0,,,,,,,17.0,,7.1,,,,,,2.0,3.0,,9.0,,36.0,19.0,52.0,2,2.0,66.0,,,1.0,1.0
