season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,2.0,22.0,61.0,83.0,5.0,2.0,38.0,6.0,,,1.0,,,,,6.0,7.0,,,0.00670306,0.0307,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,17.0,,,6.1,,,,,291.54061556767,5.0,,1.0,,10.0,,34.0,63.0,97.0,120.855,,1,5.0,116.0,1.0,,,3.0
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,20.0,44.0,64.0,1.0,1.0,24.0,8.0,,,,1.0,,,,2.0,2.0,,,0.00883836,0.1293,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,2.0,,,,,,12.0,,,6.4,,,1.0,,242.53475482836,3.0,,,,11.0,,27.0,47.0,74.0,80.745,,1,,85.0,2.0,1.0,,
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,1014835,501837,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,1.0,,,4.0,,4.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,0.115668,,,,1.0,,,,,,1.0,,,,,,,15.0,,,,,,,,3.0,,,6.9,,,,,9.345,1.0,,1.0,,,,6.0,,6.0,9.345,,0,,12.0,,,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,3.0,14.0,13.0,27.0,1.0,,,3.0,,,,,,,,3.0,3.0,,,0.156224,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,6.0,,,6.7,,,,,,3.0,,1.0,,6.0,,16.0,16.0,32.0,,,0,1.0,42.0,,2.0,,1.0
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,2.0,21.0,28.0,49.0,2.0,2.0,,8.0,,,,,,,1.0,5.0,4.0,,,0.00885509,0.0098,0.0202,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,13.0,,,6.2,,,,,,3.0,3.0,,,6.0,,26.0,32.0,58.0,,,1,,72.0,1.0,1.0,1.0,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,18.0,13.0,31.0,2.0,1.0,,3.0,,,,,,,,5.0,3.0,,,0.0983471,,,3.0,0.0,,,,,2.0,,,,,,,,90.0,,4.0,,,,,,15.0,,,7.4,,,,,,6.0,,1.0,,9.0,,27.0,15.0,42.0,,,0,2.0,64.0,1.0,,,1.0
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,1014835,501837,Yerson Mosquera,yerson-mosquera,D,False,,,1.0,3.0,13.0,16.0,2.0,1.0,,2.0,,,,,,,,3.0,3.0,,,0.00344041,,,,0.0,,,,,3.0,,,,,,,,66.0,,1.0,,,,,,2.0,,,6.7,,,,,,1.0,1.0,,,1.0,,3.0,14.0,17.0,,,0,1.0,28.0,,1.0,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,4.0,24.0,28.0,52.0,,1.0,,4.0,,,,2.0,,,1.0,9.0,6.0,,,0.0353585,0.6848,0.6072,5.0,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,9.0,,,7.6,,,,,,2.0,1.0,,,5.0,,28.0,30.0,58.0,,,1,5.0,72.0,1.0,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,5.0,21.0,28.0,49.0,,1.0,,2.0,,,,,,,,,5.0,,,0.0075862,,,,0.0,,,,,,,,,,,,,72.0,,,,,,,,5.0,,,6.6,,,,,,2.0,2.0,1.0,,5.0,,23.0,30.0,53.0,,,0,,63.0,,2.0,2.0,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,2.0,,5.0,42.0,29.0,71.0,1.0,6.0,,9.0,,,1.0,3.0,,,,5.0,15.0,1.0,,0.113687,0.1343,0.2029,1.0,0.0,,,,,,1.0,1.0,,,,,,90.0,2.0,,,,,,,24.0,,,7.5,,,,,,4.0,1.0,6.0,,12.0,,57.0,30.0,87.0,,,3,7.0,118.0,1.0,1.0,1.0,4.0
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,1014835,501837,Yerson Mosquera,yerson-mosquera,D,False,,,,8.0,35.0,43.0,2.0,1.0,,7.0,,,,,,,,4.0,7.0,,,0.00169369,0.053,0.1818,2.0,0.0,,,,,,,,,,,,,72.0,1.0,,,,,,,3.0,,,6.1,,,1.0,,,1.0,,,,2.0,,11.0,35.0,46.0,,,2,2.0,58.0,,4.0,,
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,9.0,5.0,14.0,,,,1.0,,,,,,,,1.0,1.0,,,0.00567125,0.0706,,2.0,0.0,,,,1.0,,,,,,,,,45.0,,,,,,,,6.0,,,6.7,,,1.0,,,2.0,,,,2.0,,11.0,8.0,19.0,,,1,1.0,28.0,,,,
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,13.0,17.0,30.0,1.0,4.0,,3.0,,,,1.0,,,,3.0,12.0,,,0.00677379,0.7516,0.5764,1.0,0.0,1.0,,,,3.0,1.0,,,,,,,90.0,1.0,,,,,,,5.0,,,7.7,,,,,,4.0,,,,3.0,,17.0,18.0,35.0,,,1,8.0,54.0,,,,4.0
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,3.0,14.0,33.0,47.0,,1.0,,1.0,,,,,,,,,1.0,,,0.0100225,0.06,0.7624,,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,1.0,,,,,,4.0,,,7.0,,,,,,2.0,,,,7.0,,18.0,33.0,51.0,,,1,,56.0,,,,
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,True,,,2.0,2.0,12.0,14.0,,,,1.0,,,,,,,,,,,,0.00024885,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,4.0,,,6.4,,,,,,3.0,,,,4.0,,4.0,13.0,17.0,,,0,,22.0,1.0,,,
2025-26,14025208,6,39,Wolverhampton_Wanderers,Away,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,8.0,22.0,30.0,,1.0,,4.0,,,,1.0,,,,2.0,3.0,,,0.00512153,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,5.0,,,6.5,,,,,,3.0,,,,5.0,,12.0,23.0,35.0,,,0,2.0,44.0,,,,
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,5.0,16.0,28.0,44.0,2.0,4.0,,3.0,,,,2.0,,,1.0,5.0,7.0,,,0.00804113,0.0126,0.0883,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,12.0,,,6.9,,,,,,5.0,,,,9.0,,25.0,30.0,55.0,,,1,3.0,66.0,,,,3.0
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,True,,,1.0,1.0,6.0,7.0,,1.0,,3.0,,,,,,,1.0,1.0,2.0,,,0.00323961,,,,0.0,,,,,1.0,,,,,,,,30.0,,1.0,,,,,,7.0,,,6.7,,,,,,4.0,,1.0,,2.0,,3.0,9.0,12.0,,,0,1.0,22.0,,,,
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,1014835,501837,Yerson Mosquera,yerson-mosquera,D,True,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,0.00061575,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,0.0,1.0,1.0,,,0,,8.0,,1.0,,
2025-26,14025231,7,39,Wolverhampton_Wanderers,Home,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,0.00089336,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,2.0,,,6.2,,,,,,1.0,,1.0,,,,3.0,,3.0,,,0,,5.0,,,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,19.0,13.0,32.0,2.0,5.0,,2.0,,,,,,,,2.0,6.0,,,0.0100267,,,,0.0,,,,,,1.0,,,,,,,67.0,,,,,,,,11.0,,,6.8,,,,,,8.0,,2.0,,6.0,,26.0,14.0,40.0,,,0,1.0,56.0,,,,1.0
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,4.0,33.0,25.0,58.0,2.0,5.0,,,,,,,,,,3.0,10.0,,,0.361361,,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,8.0,,,6.7,,,,,,2.0,,,,7.0,,38.0,28.0,66.0,,,0,4.0,77.0,,1.0,,2.0
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,1.0,,9.0,41.0,40.0,81.0,5.0,8.0,,3.0,,,1.0,,,,,5.0,8.0,,,0.072822,0.0218,0.1208,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,1.0,,,,,10.0,,,6.6,,,,,,8.0,,3.0,,14.0,,47.0,41.0,88.0,,,2,,108.0,1.0,1.0,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,1.0,,1.0,7.0,5.0,12.0,,,,2.0,,,,,,,,,,,,0.00918593,0.0209,0.009,,0.0,,,,,1.0,,,,,,,,23.0,1.0,,,,,,,3.0,,,6.4,,,,,,2.0,,1.0,,1.0,,9.0,5.0,14.0,,,1,,21.0,1.0,,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,1014835,501837,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,39,Wolverhampton_Wanderers,Away,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,3.0,43.0,23.0,66.0,2.0,2.0,,2.0,,,,,,,,3.0,4.0,,,0.0203544,0.0491,0.1586,1.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,2.0,,,,,1.0,3.0,,,7.0,,,,,,4.0,,,,4.0,,46.0,23.0,69.0,,,1,1.0,85.0,,1.0,,
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,6.0,44.0,29.0,73.0,2.0,4.0,,7.0,1.0,,1.0,,,,1.0,5.0,4.0,,,0.68859,0.0652,,2.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,25.0,,,7.1,,,,,,6.0,,4.0,,15.0,,56.0,35.0,91.0,,,1,,108.0,1.0,,,
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,False,,,2.0,19.0,8.0,27.0,1.0,2.0,,2.0,,,,,,,1.0,5.0,6.0,,,0.0544169,,,1.0,0.0,,,,,1.0,,,,,,,,76.0,,,,,,,,18.0,,,6.5,,,,,,2.0,4.0,6.0,,4.0,,28.0,8.0,36.0,,,0,1.0,56.0,,1.0,2.0,1.0
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025271,9,39,Wolverhampton_Wanderers,Home,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,1.0,,,3.0,1.0,4.0,,1.0,,1.0,,,,,,,,,1.0,,,0.035711,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,2.0,,,6.4,,,,,,1.0,,1.0,,1.0,,3.0,2.0,5.0,,,0,,10.0,,,,
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,8.0,12.0,16.0,28.0,1.0,,,5.0,,,,1.0,,,,3.0,4.0,,,0.00772079,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,,8.0,,,7.2,,,,,,5.0,,,,12.0,,16.0,19.0,35.0,,,0,3.0,50.0,1.0,1.0,,2.0
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,856250,431248,Ladislav Krejčí,ladislav-krejci,D,False,,,3.0,15.0,17.0,32.0,,1.0,,3.0,,,,,,,,3.0,2.0,,,0.0200555,0.0689,0.0337,3.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,2.0,,,,,,5.0,,,7.0,,,,,,3.0,,,,6.0,,19.0,18.0,37.0,,,1,1.0,50.0,,,,
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,False,2.0,,1.0,4.0,4.0,8.0,,2.0,,,1.0,,,2.0,,,,2.0,4.0,,,0.013617,,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,8.0,,,6.5,,,,,,3.0,,3.0,,3.0,,8.0,5.0,13.0,,,0,2.0,27.0,1.0,,,2.0
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,2.0,,1.0,6.0,11.0,17.0,1.0,,,,,,,,,,,2.0,1.0,,,0.136926,,,1.0,0.0,,,,,1.0,2.0,,,,,,,45.0,,,,,,,,6.0,,,6.4,,,,,,2.0,,2.0,,3.0,,9.0,12.0,21.0,,,0,1.0,29.0,,,,1.0
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,2.0,3.0,14.0,17.0,1.0,1.0,,2.0,,,,,,,,4.0,3.0,,,0.00128417,,,3.0,0.0,,,,,,,,,,,,,36.0,,,,,,,,4.0,,,5.2,,,,,,3.0,,,,5.0,,7.0,14.0,21.0,,,0,1.0,26.0,,1.0,,1.0
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,1014835,501837,Yerson Mosquera,yerson-mosquera,D,True,,,1.0,3.0,10.0,13.0,,,,3.0,,,,1.0,,,,1.0,3.0,,,0.00091642,,,,0.0,,,,,,,,,,,,,45.0,,,1.0,,,,,5.0,,,6.1,,,,,,1.0,,,,2.0,,5.0,11.0,16.0,,,0,1.0,24.0,,2.0,,
2025-26,14025279,10,39,Wolverhampton_Wanderers,Away,1031283,497949,David Møller Wolfe,david-moller-wolfe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
