playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,cleanSheets,successfulLaunches,leftFootGoals,blocks,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,throwInsToOppositionPlayer,penaltiesTaken,clearancesOffTheLine,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,lastPlayerTackle,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,penaltiesConceded,ownGoalScored,penaltyGoals
219924,Issa Diop,Defender,Fulham,54,Morocco,2024-25,30.0,,0.1038,0.0,1.0,2.0,,0.7014,26.0,4.0,,48.0,21.0,,2.0,15.0,94.0,1.0,755.0,,,,1.0,6.0,33.0,,,2.0,1335.0,2.0,,13.0,51.0,3.0,5.0,31.0,622.0,14.0,1.0,18.9264,3.0,70.0,19.0,,17.0,137.0,4.0,0.0,81.0,3.0,,264.0,45.0,21.0,,,14.0,1.0,188.0,16.0,1.0,3.0,,48.0,20.0,0.0,732.0,2.0,3.0,107.0,12.0,1.0,303.0,10.0,9.0,39.0,51.0,911.0,2.0,2.0,1.0,20.0,473.0,3.0,0.5346,2.0,46.0,39.0,,1.0,13.0,,7.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,1.0,
174874,Joachim Andersen,Defender,Fulham,54,Denmark,2024-25,73.0,3.0,0.523,1.0,6.0,6.0,,0.9236,28.0,14.0,,113.0,30.0,,1.0,30.0,350.0,10.0,2054.0,,,,1.0,,116.0,1.0,3.0,4.0,2663.0,4.0,,40.0,123.0,11.0,17.0,47.0,1497.0,22.0,3.0,38.205,4.0,193.0,44.0,5.0,33.0,436.0,19.0,0.0,196.0,9.0,,782.0,129.0,30.0,1.0,,9.0,1.0,649.0,33.0,10.0,4.0,5.0,80.0,76.0,1.0,1959.0,8.0,4.0,378.0,19.0,4.0,728.0,20.0,34.0,207.0,108.0,2466.0,8.0,,1.0,133.0,1058.0,11.0,1.0245,7.0,237.0,101.0,1.0,4.0,44.0,,28.0,,,,,,,,,,1.0,,2.0,,,,12.0,,,,,,,,1.0,12.0,,,,,1.0,1.0,
246301,Jorge Cuenca,Defender,Fulham,54,Spain,2024-25,10.0,,0.0116,0.0,,,,,6.0,1.0,,14.0,8.0,,,4.0,27.0,1.0,170.0,,,,,4.0,9.0,,,,350.0,,,3.0,16.0,,,10.0,139.0,1.0,1.0,6.9535,,26.0,8.0,,7.0,63.0,2.0,0.0,26.0,,,78.0,10.0,8.0,,,4.0,,31.0,8.0,1.0,,,17.0,6.0,0.0,159.0,1.0,,30.0,2.0,2.0,13.0,2.0,2.0,4.0,16.0,218.0,2.0,1.0,,5.0,112.0,,0.0201,0.0,13.0,11.0,,,1.0,,4.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,
577725,Josh King,Midfielder,Fulham,54,England,2024-25,18.0,1.0,0.6721,0.0,2.0,,1.0,,7.0,1.0,,9.0,8.0,,3.0,1.0,9.0,1.0,62.0,,,,,7.0,3.0,,1.0,,126.0,,,2.0,14.0,,6.0,13.0,51.0,12.0,,0.3511,3.0,1.0,,2.0,16.0,15.0,2.0,0.0,32.0,3.0,,15.0,5.0,8.0,,,2.0,4.0,42.0,,1.0,10.0,2.0,29.0,1.0,0.0,61.0,1.0,,22.0,5.0,4.0,15.0,3.0,1.0,2.0,17.0,100.0,,1.0,,,12.0,3.0,0.315,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167074,Kenny Tete,Defender,Fulham,54,Netherlands,2024-25,86.0,10.0,0.6686,0.0,12.0,2.0,2.0,0.3187,56.0,12.0,1.0,95.0,22.0,2.0,2.0,21.0,131.0,28.0,767.0,,1.0,,3.0,1.0,48.0,2.0,10.0,,1779.0,,,22.0,105.0,6.0,42.0,79.0,605.0,37.0,1.0,24.2142,7.0,62.0,26.0,9.0,64.0,76.0,16.0,0.0,191.0,19.0,,298.0,74.0,22.0,2.0,,18.0,6.0,366.0,20.0,28.0,16.0,9.0,143.0,26.0,0.0,761.0,10.0,6.0,219.0,38.0,9.0,247.0,35.0,32.0,31.0,146.0,1260.0,126.0,6.0,3.0,16.0,280.0,18.0,1.3627,5.0,36.0,51.0,,2.0,5.0,,12.0,,,2.0,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,
573062,Martial Godo,Forward,Fulham,54,Cote d’Ivoire,2024-25,5.0,,0.0753,0.0,,,,,,,,4.0,2.0,,,,4.0,1.0,14.0,,,,,2.0,1.0,,,,21.0,,,1.0,1.0,,3.0,1.0,10.0,7.0,,0.1389,1.0,,,,4.0,8.0,,0.0,6.0,1.0,,1.0,1.0,2.0,,,,3.0,8.0,,1.0,3.0,,5.0,,0.0,14.0,,,8.0,,1.0,1.0,1.0,1.0,,4.0,26.0,2.0,,,,2.0,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102057,Raúl Jiménez,Forward,Fulham,54,Mexico,2024-25,223.0,5.0,2.0827,0.0,23.0,33.0,1.0,11.106,35.0,73.0,3.0,152.0,38.0,3.0,48.0,30.0,166.0,18.0,615.0,12.0,15.0,4.0,5.0,8.0,193.0,3.0,5.0,18.0,2505.0,18.0,7.0,101.0,188.0,8.0,44.0,96.0,428.0,171.0,2.0,35.3848,21.0,23.0,37.0,18.0,122.0,165.0,41.0,1.0,411.0,16.0,8.0,144.0,80.0,38.0,3.0,6.0,11.0,26.0,294.0,29.0,18.0,71.0,18.0,218.0,92.0,0.0,612.0,40.0,19.0,331.0,24.0,21.0,129.0,39.0,10.0,21.0,177.0,1111.0,4.0,21.0,5.0,5.0,160.0,24.0,11.9877,4.0,14.0,42.0,,,2.0,3.0,5.0,,2.0,,,,1.0,1.0,0.0974,1.0,,3.0,,,,,,,,,,,,,,,,,,3.0,,,3.0
200641,Reiss Nelson,Forward,Fulham,54,England,2024-25,41.0,6.0,0.9665,0.0,3.0,6.0,5.0,0.8639,9.0,9.0,2.0,17.0,12.0,1.0,17.0,5.0,21.0,13.0,243.0,1.0,1.0,0.0,,7.0,4.0,,9.0,5.0,488.0,5.0,1.0,4.0,32.0,3.0,13.0,32.0,220.0,36.0,,5.3295,12.0,2.0,9.0,3.0,37.0,79.0,10.0,0.0,73.0,11.0,1.0,46.0,29.0,12.0,,1.0,3.0,13.0,175.0,6.0,14.0,21.0,3.0,69.0,,0.0,242.0,3.0,5.0,76.0,6.0,13.0,26.0,7.0,5.0,2.0,92.0,376.0,1.0,5.0,,2.0,56.0,2.0,1.0988,1.0,4.0,3.0,5.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
244042,Rodrigo Muniz,Forward,Fulham,54,Brazil,2024-25,107.0,,0.223,0.0,3.0,19.0,,8.2841,10.0,36.0,3.0,46.0,31.0,1.0,5.0,8.0,48.0,1.0,140.0,8.0,3.0,6.0,,23.0,130.0,,,11.0,951.0,11.0,3.0,63.0,114.0,6.0,11.0,47.0,84.0,58.0,2.0,14.5457,6.0,14.0,17.0,3.0,44.0,38.0,31.0,5.0,221.0,7.0,2.0,49.0,14.0,31.0,,7.0,5.0,9.0,71.0,11.0,1.0,33.0,3.0,91.0,67.0,0.0,134.0,17.0,3.0,130.0,5.0,6.0,28.0,11.0,5.0,8.0,25.0,371.0,,8.0,,,21.0,4.0,5.8127,1.0,2.0,5.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184349,Ryan Sessegnon,Midfielder,Fulham,54,England,2024-25,59.0,5.0,1.1323,0.0,3.0,8.0,2.0,3.5811,27.0,11.0,,36.0,16.0,2.0,,7.0,40.0,11.0,212.0,4.0,1.0,2.0,1.0,9.0,19.0,,5.0,4.0,580.0,4.0,1.0,11.0,47.0,3.0,21.0,39.0,168.0,45.0,1.0,8.4345,10.0,13.0,10.0,2.0,48.0,41.0,4.0,1.0,106.0,12.0,2.0,73.0,30.0,16.0,,1.0,14.0,10.0,103.0,7.0,11.0,18.0,2.0,87.0,8.0,0.0,210.0,3.0,4.0,91.0,13.0,8.0,41.0,20.0,3.0,4.0,57.0,389.0,12.0,6.0,1.0,2.0,74.0,8.0,1.6438,1.0,4.0,15.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
591385,Sam Amissah,Defender,Fulham,54,England,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207189,Sander Berge,Midfielder,Fulham,54,Norway,2024-25,86.0,,0.6253,0.0,1.0,1.0,2.0,0.7649,50.0,2.0,3.0,73.0,31.0,,18.0,26.0,99.0,3.0,1189.0,,,,,5.0,50.0,,,1.0,2227.0,1.0,,22.0,99.0,9.0,27.0,71.0,1031.0,14.0,1.0,29.5015,18.0,37.0,35.0,1.0,64.0,378.0,10.0,0.0,185.0,19.0,,283.0,126.0,31.0,,,20.0,6.0,595.0,26.0,3.0,22.0,1.0,135.0,28.0,0.0,1149.0,1.0,2.0,141.0,30.0,11.0,333.0,31.0,21.0,59.0,195.0,1436.0,1.0,10.0,,19.0,495.0,14.0,0.3526,6.0,26.0,38.0,,3.0,7.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212314,Sasa Lukic,Midfielder,Fulham,54,Serbia,2024-25,135.0,7.0,1.4194,0.0,7.0,3.0,1.0,0.6765,68.0,11.0,1.0,101.0,30.0,2.0,19.0,28.0,118.0,11.0,1195.0,,,,6.0,2.0,44.0,1.0,22.0,2.0,2355.0,2.0,2.0,25.0,121.0,8.0,36.0,102.0,1035.0,23.0,2.0,35.6575,24.0,32.0,37.0,1.0,110.0,364.0,26.0,0.0,256.0,13.0,,271.0,109.0,30.0,1.0,,29.0,5.0,610.0,29.0,40.0,13.0,1.0,212.0,19.0,0.0,1153.0,8.0,6.0,197.0,39.0,8.0,363.0,66.0,28.0,42.0,197.0,1546.0,1.0,18.0,6.0,7.0,489.0,44.0,1.1631,12.0,17.0,43.0,42.0,,4.0,,7.0,22.0,,1.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
428971,Steven Benda,Goalkeeper,Fulham,54,Germany,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166477,Timothy Castagne,Defender,Fulham,54,Belgium,2024-25,79.0,4.0,0.5522,0.0,2.0,3.0,,0.2447,46.0,6.0,,97.0,24.0,1.0,,17.0,134.0,33.0,786.0,,1.0,,1.0,7.0,71.0,,4.0,3.0,1643.0,3.0,,36.0,91.0,8.0,35.0,56.0,628.0,32.0,2.0,25.3576,8.0,75.0,28.0,1.0,43.0,40.0,6.0,0.0,170.0,9.0,,304.0,57.0,24.0,,,17.0,5.0,299.0,20.0,33.0,10.0,1.0,99.0,35.0,0.0,776.0,3.0,7.0,198.0,29.0,5.0,269.0,15.0,22.0,24.0,173.0,1194.0,124.0,1.0,1.0,24.0,357.0,11.0,0.375,1.0,37.0,71.0,,3.0,3.0,,6.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,
76357,Tom Cairney,Midfielder,Fulham,54,Scotland,2024-25,28.0,4.0,1.1619,1.0,4.0,4.0,,1.2008,13.0,7.0,,40.0,25.0,,20.0,3.0,44.0,7.0,606.0,2.0,,2.0,3.0,22.0,15.0,2.0,6.0,,615.0,,,10.0,42.0,3.0,14.0,37.0,545.0,18.0,1.0,11.5752,11.0,3.0,12.0,1.0,18.0,146.0,19.0,0.0,70.0,6.0,0.0,121.0,52.0,25.0,2.0,,8.0,4.0,335.0,9.0,14.0,8.0,1.0,55.0,5.0,1.0,591.0,3.0,5.0,72.0,5.0,5.0,204.0,8.0,4.0,17.0,135.0,713.0,1.0,4.0,3.0,,233.0,7.0,0.7721,3.0,4.0,16.0,8.0,,1.0,1.0,1.0,4.0,,,,2.0,2.0,2.0,0.1515,,,,,,,,,,,,,,,,,,,,,1.0,,,
47431,Willian,Forward,Fulham,54,Brazil,2024-25,13.0,3.0,0.7095,0.0,3.0,,,,4.0,4.0,,19.0,10.0,,4.0,2.0,21.0,5.0,189.0,,,,2.0,8.0,4.0,,8.0,,253.0,,,3.0,6.0,,1.0,5.0,161.0,7.0,1.0,4.0892,7.0,1.0,3.0,1.0,10.0,60.0,,0.0,19.0,,,55.0,14.0,10.0,,,2.0,4.0,147.0,3.0,8.0,5.0,1.0,15.0,1.0,0.0,188.0,4.0,4.0,38.0,2.0,1.0,30.0,1.0,1.0,7.0,44.0,233.0,2.0,2.0,2.0,,29.0,,0.2751,0.0,2.0,4.0,7.0,,,,,2.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
