playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throughBalls,offsides,oboxBlocked,cornersTakenInclShortCorners,successfulCornersIntoBox,successfulLaunches,leftFootGoals,unsuccessfulCornersIntoBox,shotsBlockedOutsideBox,handballsConceded,freekickTotal,attemptsFromSetPieces,secondGoalAssists,expectedGoalsFreekick,cleanSheets,blocks,throwInsToOppositionPlayer,ownGoalScored,clearancesOffTheLine,foulWonPenalty,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,penaltiesConceded,lastPlayerTackle,redCards2ndYellow,penaltiesTaken,penaltyGoals
155529,Marek Rodák,Goalkeeper,Fulham,54,Slovakia,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515023,Matt Dibley-Dias,Midfielder,Fulham,54,New Zealand,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102057,Raúl Jiménez,Forward,Fulham,54,Mexico,2023-24,133.0,2.0,0.9912,1.0,10.0,17.0,4.0,5.6601,18.0,31.0,102.0,24.0,,25.0,18.0,113.0,5.0,373.0,7.0,3.0,6.0,104.0,2.0,2.0,8.0,1402.0,8.0,5.0,60.0,93.0,5.0,21.0,49.0,248.0,70.0,6.0,26.682,11.0,13.0,26.0,8.0,73.0,94.0,21.0,2.0,226.0,8.0,4.0,91.0,43.0,24.0,2.0,5.0,6.0,12.0,160.0,21.0,5.0,44.0,8.0,122.0,44.0,1.0,363.0,14.0,11.0,212.0,12.0,10.0,90.0,17.0,4.0,12.0,98.0,631.0,,13.0,2.0,3.0,102.0,11.0,5.1552,3.0,11.0,21.0,4.0,12.0,2.0,,,,,,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,
244042,Rodrigo Muniz,Forward,Fulham,54,Brazil,2023-24,184.0,,0.9327,0.0,17.0,27.0,3.0,9.2622,7.0,56.0,79.0,26.0,1.0,14.0,18.0,83.0,2.0,219.0,9.0,2.0,8.0,185.0,2.0,,16.0,1597.0,16.0,2.0,110.0,120.0,5.0,10.0,45.0,129.0,126.0,1.0,23.6058,17.0,20.0,27.0,15.0,74.0,69.0,34.0,2.0,304.0,6.0,7.0,62.0,34.0,26.0,2.0,7.0,4.0,13.0,86.0,22.0,2.0,47.0,15.0,119.0,75.0,0.0,205.0,29.0,11.0,190.0,3.0,5.0,38.0,24.0,6.0,7.0,50.0,533.0,,11.0,3.0,1.0,50.0,19.0,8.727,1.0,4.0,20.0,1.0,4.0,2.0,,,,,,2.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,
212314,Sasa Lukic,Midfielder,Fulham,54,Serbia,2023-24,69.0,,0.4739,0.0,5.0,3.0,,1.3922,33.0,8.0,51.0,24.0,,6.0,13.0,61.0,3.0,489.0,1.0,0.0,11.0,19.0,,,2.0,1119.0,2.0,,8.0,58.0,5.0,20.0,47.0,417.0,24.0,2.0,21.7847,11.0,18.0,20.0,5.0,61.0,125.0,9.0,0.0,127.0,13.0,1.0,121.0,65.0,24.0,,,14.0,3.0,206.0,15.0,4.0,13.0,5.0,108.0,11.0,0.0,469.0,5.0,6.0,92.0,19.0,5.0,152.0,27.0,16.0,11.0,91.0,663.0,,8.0,,4.0,222.0,20.0,1.6081,3.0,10.0,25.0,4.0,,,,,1.0,1.0,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
82514,Tim Ream,Defender,Fulham,54,United States,2023-24,40.0,,0.1497,1.0,,1.0,,0.9719,20.0,1.0,79.0,18.0,,,17.0,114.0,1.0,1058.0,1.0,1.0,1.0,45.0,,,,1504.0,,,19.0,57.0,5.0,17.0,31.0,871.0,7.0,3.0,26.6754,,59.0,29.0,,21.0,424.0,6.0,0.0,97.0,8.0,0.0,391.0,79.0,18.0,,,11.0,1.0,307.0,24.0,1.0,4.0,,52.0,26.0,0.0,1009.0,,,126.0,9.0,6.0,206.0,8.0,25.0,73.0,37.0,1228.0,,1.0,,14.0,637.0,4.0,0.9563,2.0,35.0,48.0,,1.0,,,,10.0,1.0,,,,,,,,3.0,15.0,,,1.0,,,,30.0,,,,,,,,30.0,,,,,2.0,,1.0,,
166477,Timothy Castagne,Defender,Fulham,54,Belgium,2023-24,92.0,10.0,1.8433,0.0,4.0,5.0,1.0,0.8439,49.0,10.0,186.0,34.0,3.0,,29.0,252.0,40.0,1350.0,1.0,0.0,5.0,69.0,,10.0,4.0,2633.0,4.0,,34.0,111.0,9.0,83.0,76.0,1047.0,60.0,2.0,34.9109,15.0,57.0,40.0,3.0,58.0,95.0,10.0,0.0,203.0,28.0,1.0,523.0,119.0,34.0,,1.0,25.0,10.0,480.0,31.0,40.0,20.0,3.0,134.0,35.0,0.0,1323.0,5.0,25.0,358.0,24.0,17.0,509.0,22.0,38.0,51.0,223.0,1991.0,242.0,4.0,1.0,37.0,628.0,19.0,1.6155,3.0,66.0,117.0,2.0,3.0,1.0,,,9.0,,,1.0,,,,,,8.0,10.0,17.0,,,,,,,,,,,,,,,,,,,,,,,
76357,Tom Cairney,Midfielder,Fulham,54,Scotland,2023-24,61.0,4.0,2.4608,0.0,3.0,8.0,4.0,1.5092,24.0,14.0,91.0,34.0,4.0,8.0,14.0,120.0,16.0,1241.0,1.0,0.0,20.0,20.0,4.0,5.0,3.0,1475.0,3.0,2.0,6.0,87.0,4.0,25.0,73.0,1080.0,33.0,5.0,25.282,22.0,6.0,27.0,3.0,55.0,350.0,23.0,0.0,148.0,12.0,1.0,303.0,105.0,34.0,4.0,,8.0,5.0,635.0,23.0,20.0,29.0,3.0,128.0,14.0,0.0,1219.0,6.0,3.0,208.0,16.0,26.0,302.0,16.0,13.0,41.0,286.0,1481.0,,8.0,1.0,11.0,491.0,12.0,1.0785,3.0,29.0,33.0,2.0,,,2.0,1.0,3.0,1.0,1.0,,2.0,,,,,3.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
109646,Tosin Adarabioyo,Defender,Fulham,54,England,2023-24,51.0,,0.3113,0.0,2.0,5.0,,1.4189,21.0,12.0,120.0,20.0,,,18.0,185.0,1.0,1211.0,2.0,1.0,2.0,85.0,,,3.0,1617.0,3.0,,28.0,83.0,6.0,13.0,26.0,954.0,29.0,2.0,22.5043,2.0,80.0,25.0,1.0,23.0,285.0,5.0,0.0,134.0,5.0,1.0,438.0,43.0,20.0,,,10.0,,294.0,19.0,1.0,4.0,1.0,49.0,57.0,0.0,1180.0,7.0,5.0,196.0,11.0,1.0,446.0,10.0,25.0,72.0,42.0,1406.0,2.0,1.0,1.0,34.0,732.0,9.0,0.7303,2.0,65.0,80.0,1.0,,1.0,,,7.0,,,1.0,,,,,,6.0,11.0,,,,,,,3.0,,,,,,,,3.0,,,,2.0,,,,,
432931,Tyrese Francois,Midfielder,Fulham,54,Australia,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47431,Willian,Forward,Fulham,54,Brazil,2023-24,93.0,11.0,4.4983,0.0,17.0,18.0,1.0,6.1296,18.0,28.0,140.0,31.0,2.0,29.0,24.0,154.0,35.0,1059.0,4.0,0.0,7.0,25.0,7.0,21.0,7.0,2054.0,7.0,3.0,16.0,86.0,4.0,33.0,77.0,845.0,75.0,2.0,29.0076,42.0,10.0,28.0,9.0,77.0,413.0,30.0,1.0,179.0,13.0,4.0,227.0,99.0,31.0,7.0,4.0,7.0,25.0,602.0,24.0,54.0,51.0,9.0,154.0,9.0,0.0,1035.0,10.0,19.0,300.0,11.0,29.0,90.0,9.0,9.0,60.0,329.0,1416.0,6.0,15.0,,2.0,324.0,7.0,5.1368,1.0,14.0,42.0,8.0,1.0,8.0,36.0,11.0,1.0,,16.0,8.0,,2.0,2.0,1.0,0.2352,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
