playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,expectedAssists,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,substituteOff,hitWoodwork,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,throughBalls,oboxBlocked,cornersTakenInclShortCorners,successfulCrossesAndCorners,successfulCornersIntoBox,shotsBlockedOutsideBox,unsuccessfulLaunches,unsuccessfulLongPasses,cleanSheets,shotsOnTargetOutsideBox,oboxTarget,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulLaunches,handballsConceded,penaltiesTaken,lastPlayerTackle,penaltyGoals,throwInsToOppositionPlayer,redCards2ndYellow,secondGoalAssists,goalKicks,penaltiesConceded,gkSuccessfulDistribution,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,penaltiesSaved,catches,savesMadeFromOutsideBox,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,ownGoalScored
512462,Jake O'Brien,Defender,Everton,11,Ireland,2025-26,1.0,1.0,6.0,124.0,0.987,3.0,6.0,5.0,2.2547,57.0,10.0,189.0,37.0,1.0,,35.0,281.0,36.0,1079.0,1.0,4.0,0.0,2.0,175.0,5.0,3124.0,5.0,1.0,59.0,195.0,4.0,60.0,79.0,757.0,37.0,3.0,48.8661,16.0,144.0,46.0,3.0,65.0,94.0,17.0,0.0,319.0,12.0,1.0,471.0,114.0,37.0,,25.0,,14.0,387.0,42.0,1.0,36.0,35.0,3.0,144.0,116.0,1069.0,4.0,12.0,476.0,32.0,6.0,16.0,362.0,23.0,15.0,1.0,41.0,152.0,1814.0,5.0,1.0,424.0,7.0,1.7358,94.0,13.0,2.0,,,13.0,,,60.0,92.0,9.0,,,,198.0,10.0,1.0,,1.0,,91.0,,,6.0,1.0,6.0,,,,,,,,,,,,,,,,,,
232928,James Garner,Midfielder,Everton,11,England,2025-26,0.0,0.0,12.0,132.0,5.9537,11.0,14.0,3.0,1.3219,120.0,34.0,158.0,38.0,7.0,21.0,38.0,229.0,56.0,1793.0,2.0,,1.0,,47.0,5.0,3414.0,5.0,1.0,17.0,209.0,4.0,95.0,179.0,1504.0,27.0,3.0,52.7697,49.0,85.0,50.0,3.0,115.0,447.0,42.0,1.0,341.0,51.0,1.0,582.0,184.0,38.0,2.0,49.0,,16.0,954.0,46.0,,154.0,31.0,3.0,294.0,30.0,1664.0,20.0,23.0,479.0,71.0,18.0,10.0,467.0,39.0,59.0,,60.0,297.0,2654.0,1.0,1.0,663.0,27.0,2.0329,78.0,18.0,10.0,8.0,110.0,53.0,22.0,8.0,38.0,71.0,11.0,7.0,7.0,76.0,62.0,4.0,1.0,,,,21.0,,,,,,11.0,11.0,0.4097,,,,,,,,,,,,,,,
17761,James Tarkowski,Defender,Everton,11,England,2025-26,0.0,0.0,8.0,111.0,2.0707,6.0,10.0,,3.223,51.0,15.0,159.0,37.0,3.0,2.0,37.0,302.0,5.0,1559.0,2.0,2.0,1.0,,212.0,8.0,3330.0,8.0,,64.0,235.0,4.0,29.0,87.0,1157.0,84.0,3.0,50.5319,15.0,242.0,48.0,6.0,47.0,235.0,35.0,1.0,346.0,17.0,1.0,584.0,88.0,37.0,1.0,22.0,,4.0,435.0,44.0,1.0,5.0,5.0,6.0,134.0,148.0,1416.0,5.0,9.0,332.0,29.0,4.0,52.0,639.0,32.0,32.0,6.0,100.0,101.0,2093.0,,,824.0,14.0,2.9118,67.0,2.0,9.0,,,2.0,,,47.0,143.0,11.0,,,,1.0,8.0,1.0,,4.0,,1.0,,1.0,98.0,1.0,98.0,,,,,,,,,,,,,,,,,,
480455,Jarrad Branthwaite,Defender,Everton,11,England,2025-26,0.0,0.0,1.0,20.0,0.116,1.0,2.0,,0.6075,13.0,5.0,39.0,10.0,,,7.0,57.0,3.0,351.0,1.0,1.0,1.0,3.0,38.0,1.0,681.0,1.0,,8.0,44.0,1.0,6.0,14.0,273.0,9.0,1.0,8.0706,3.0,41.0,9.0,1.0,12.0,101.0,1.0,0.0,64.0,1.0,0.0,156.0,29.0,10.0,,8.0,,4.0,147.0,8.0,1.0,3.0,6.0,1.0,26.0,30.0,346.0,3.0,3.0,76.0,5.0,,2.0,64.0,3.0,11.0,,21.0,30.0,464.0,3.0,,147.0,1.0,0.3516,18.0,,,,,,,,6.0,18.0,,,,,11.0,1.0,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,
111234,Jordan Pickford,Goalkeeper,Everton,11,England,2025-26,0.0,0.0,4.0,4.0,0.2423,,,,,2.0,,4.0,38.0,,,38.0,553.0,,1439.0,,,,,7.0,,3420.0,,,2.0,13.0,4.0,,8.0,524.0,1.0,3.0,52.7697,2.0,52.0,50.0,,2.0,258.0,6.0,0.0,17.0,,,965.0,311.0,38.0,,1.0,,,270.0,46.0,,,,,10.0,5.0,970.0,,1.0,562.0,1.0,,,216.0,1.0,,,362.0,,1764.0,,,616.0,1.0,,53.0,,,,,,,,314.0,549.0,11.0,,,,1.0,131.0,,,1.0,,,,,200.0,1.0,238.0,,,,,1.0,14.0,30.0,4.0,1.0,18.0,100.0,2.0,2.0,98.0,27.0,70.0,,
215413,Kiernan Dewsbury-Hall,Midfielder,Everton,11,England,2025-26,0.0,0.0,6.0,144.0,5.382,11.0,15.0,3.0,4.8244,52.0,28.0,136.0,31.0,4.0,39.0,30.0,180.0,42.0,1026.0,8.0,2.0,5.0,1.0,46.0,4.0,2635.0,4.0,,25.0,147.0,2.0,53.0,126.0,823.0,84.0,2.0,39.6388,33.0,28.0,39.0,9.0,119.0,246.0,48.0,2.0,291.0,30.0,3.0,253.0,134.0,31.0,2.0,27.0,6.0,23.0,607.0,37.0,,91.0,72.0,9.0,245.0,21.0,993.0,13.0,16.0,398.0,25.0,27.0,4.0,300.0,32.0,12.0,,23.0,227.0,1580.0,12.0,1.0,260.0,14.0,4.3146,37.0,10.0,9.0,2.0,43.0,21.0,7.0,2.0,24.0,44.0,5.0,3.0,3.0,33.0,7.0,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
630668,Malik Olayiwola,Midfielder,Everton,11,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229600,Mark Travers,Goalkeeper,Everton,11,Ireland,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513466,Merlin Röhl,Midfielder,Everton,11,Germany,2025-26,0.0,0.0,0.0,72.0,0.3219,4.0,1.0,,0.2645,25.0,7.0,35.0,16.0,,4.0,6.0,38.0,2.0,169.0,1.0,2.0,0.0,10.0,38.0,,677.0,,3.0,23.0,50.0,,14.0,35.0,128.0,20.0,,14.4203,6.0,9.0,13.0,2.0,49.0,30.0,7.0,0.0,122.0,6.0,1.0,33.0,28.0,16.0,,13.0,1.0,8.0,76.0,13.0,,2.0,23.0,2.0,84.0,15.0,169.0,6.0,2.0,81.0,12.0,3.0,2.0,56.0,20.0,4.0,,3.0,50.0,312.0,4.0,1.0,58.0,8.0,0.7845,13.0,3.0,,2.0,,3.0,,2.0,3.0,3.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2025-26,1.0,1.0,1.0,100.0,0.508,8.0,7.0,2.0,2.2077,36.0,18.0,93.0,33.0,1.0,1.0,29.0,160.0,1.0,1102.0,3.0,,0.0,4.0,175.0,3.0,2590.0,3.0,,64.0,159.0,3.0,16.0,48.0,881.0,65.0,2.0,43.2272,1.0,203.0,42.0,6.0,36.0,388.0,6.0,0.0,259.0,13.0,3.0,361.0,88.0,33.0,1.0,13.0,,5.0,311.0,39.0,1.0,1.0,10.0,6.0,84.0,111.0,1087.0,11.0,5.0,188.0,23.0,6.0,27.0,272.0,16.0,37.0,1.0,61.0,81.0,1537.0,1.0,2.0,631.0,5.0,2.1641,45.0,,2.0,2.0,,,,2.0,34.0,67.0,7.0,1.0,1.0,,2.0,10.0,2.0,,3.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,
243571,Nathan Patterson,Defender,Everton,11,Scotland,2025-26,0.0,0.0,0.0,13.0,0.0411,,1.0,,0.0603,10.0,1.0,11.0,7.0,,2.0,3.0,20.0,6.0,84.0,,1.0,,4.0,9.0,1.0,240.0,1.0,,2.0,20.0,1.0,4.0,13.0,60.0,1.0,,3.1326,,17.0,2.0,,11.0,1.0,2.0,0.0,33.0,3.0,,31.0,14.0,7.0,,6.0,,4.0,28.0,1.0,,6.0,5.0,,24.0,7.0,84.0,,,39.0,4.0,1.0,2.0,33.0,2.0,2.0,,4.0,19.0,148.0,2.0,,36.0,1.0,0.029,6.0,,,,,,,,6.0,9.0,1.0,,,,5.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
474907,Reece Welch,Defender,Everton,11,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2025-26,0.0,0.0,0.0,1.0,0.1641,,,,,,,,5.0,,,1.0,,1.0,18.0,,,,4.0,1.0,,20.0,,,,2.0,,,1.0,17.0,,,0.8,1.0,2.0,1.0,,1.0,1.0,1.0,0.0,3.0,,,8.0,2.0,5.0,,,,,13.0,1.0,,1.0,,,2.0,1.0,18.0,,,1.0,,,,6.0,,,,1.0,3.0,26.0,1.0,,7.0,,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586309,Thierno Barry,Forward,Everton,11,France,2025-26,0.0,0.0,3.0,247.0,0.4652,7.0,14.0,1.0,5.9361,6.0,31.0,141.0,38.0,,47.0,21.0,143.0,3.0,362.0,8.0,12.0,3.0,17.0,284.0,5.0,1915.0,5.0,14.0,154.0,153.0,3.0,14.0,23.0,218.0,94.0,1.0,32.981,12.0,25.0,34.0,6.0,93.0,91.0,8.0,2.0,400.0,9.0,5.0,77.0,35.0,38.0,3.0,2.0,3.0,21.0,154.0,31.0,1.0,3.0,44.0,6.0,116.0,130.0,360.0,17.0,11.0,278.0,4.0,9.0,4.0,85.0,47.0,5.0,,1.0,109.0,678.0,18.0,2.0,66.0,16.0,8.1472,30.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
490094,Tim Iroegbunam,Midfielder,Everton,11,England,2025-26,0.0,0.0,9.0,104.0,0.7061,4.0,1.0,2.0,0.1338,68.0,8.0,83.0,29.0,2.0,4.0,17.0,91.0,3.0,490.0,,,,12.0,38.0,1.0,1485.0,1.0,,16.0,125.0,1.0,21.0,103.0,390.0,24.0,1.0,20.4374,6.0,9.0,18.0,1.0,88.0,126.0,20.0,0.0,229.0,15.0,,125.0,78.0,29.0,,23.0,,25.0,240.0,17.0,,3.0,53.0,1.0,191.0,22.0,490.0,7.0,1.0,173.0,45.0,15.0,12.0,171.0,29.0,22.0,,9.0,68.0,794.0,11.0,,159.0,18.0,0.6036,23.0,,1.0,3.0,,,,3.0,3.0,8.0,3.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
138001,Tom King,Goalkeeper,Everton,11,Wales,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496661,Tyler Dibling,Midfielder,Everton,11,England,2025-26,0.0,0.0,2.0,46.0,0.1552,3.0,,1.0,,7.0,1.0,13.0,14.0,,6.0,4.0,14.0,6.0,102.0,,,,10.0,7.0,,350.0,,,5.0,33.0,,6.0,31.0,85.0,11.0,,4.7917,4.0,4.0,2.0,3.0,41.0,6.0,11.0,0.0,79.0,5.0,,14.0,22.0,14.0,,4.0,,14.0,51.0,2.0,,6.0,24.0,3.0,72.0,2.0,102.0,1.0,1.0,59.0,3.0,13.0,1.0,41.0,11.0,6.0,,3.0,41.0,207.0,3.0,,38.0,6.0,0.1993,3.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550615,Tyrique George,Forward,Everton,11,England,2025-26,0.0,0.0,2.0,28.0,0.0762,1.0,5.0,,1.0773,7.0,9.0,18.0,15.0,,2.0,1.0,22.0,6.0,111.0,,4.0,,14.0,3.0,2.0,353.0,2.0,1.0,2.0,17.0,,8.0,16.0,88.0,20.0,,2.8486,3.0,,9.0,,26.0,40.0,2.0,0.0,45.0,5.0,,32.0,14.0,15.0,,2.0,,7.0,69.0,9.0,,6.0,16.0,,42.0,1.0,108.0,4.0,9.0,58.0,5.0,7.0,,6.0,9.0,2.0,,1.0,33.0,192.0,2.0,,25.0,5.0,0.3227,5.0,5.0,,,,5.0,,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224967,Vitalii Mykolenko,Defender,Everton,11,Ukraine,2025-26,0.0,0.0,6.0,125.0,2.4555,3.0,2.0,,0.1855,51.0,6.0,130.0,33.0,1.0,4.0,33.0,240.0,73.0,1188.0,,,,,88.0,,2960.0,,,38.0,139.0,4.0,58.0,89.0,895.0,23.0,2.0,47.9382,21.0,145.0,47.0,1.0,87.0,329.0,28.0,0.0,264.0,22.0,,541.0,107.0,33.0,,23.0,,20.0,576.0,43.0,,73.0,31.0,1.0,176.0,50.0,1176.0,4.0,11.0,484.0,28.0,10.0,9.0,120.0,29.0,30.0,,53.0,198.0,2016.0,3.0,,392.0,12.0,0.2937,72.0,19.0,2.0,2.0,,20.0,,2.0,67.0,110.0,9.0,2.0,2.0,,181.0,11.0,3.0,,2.0,,100.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
