playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,gamesPlayed,setPiecesGoals,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,duelsWon,penaltiesConceded,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,substituteOn,catches,savesMade,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throughBalls,successfulLayoffs,unsuccessfulLayoffs,headedGoals,clearancesOffTheLine,otherGoals,hitWoodwork,rightFootGoals,secondGoalAssists,foulWonPenalty,goalKicks,ownGoalScored,penaltiesSaved,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,penaltiesTaken,penaltyGoals,redCards2ndYellow
204480,Declan Rice,Midfielder,West Ham,21,England,2021-22,130.0,93.0,7.0,8.0,0.6638,80.0,36.0,,43.0,2153.0,1.0,,1.0,4.0,1.0,1.0,27.0,7.0,141.0,,2.0,45.6869,20.0,3.0,3.0,11.0,1.0,286.0,36.0,,22.0,24.0,42.0,1.0,2143.0,11.0,281.0,42.0,1.0,691.0,28.0,,128.0,238.0,2649.0,7.0,925.0,,46.0,64.0,6.0,1.5348,0.0,0.0614,19.0,134.0,4.0,35.0,180.0,20.0,,69.0,8.0,6.0,6.0,3178.0,183.0,,49.0,1845.0,54.0,,49.0,49.0,103.0,641.0,313.0,24.0,0.0,583.0,6.0,38.0,1054.0,42.0,3.0,244.0,42.0,0.0,14.0,50.0,21.0,63.0,,4.0,16.0,22.0,1.1355,8.0,1.0,,,,,,,1.0,8.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
441024,Harrison Ashby,Defender,West Ham,21,Scotland,2021-22,,,,,,,1.0,,,6.0,,,0.0,,,,,1.0,,,,0.3108,,,,,0.0,,1.0,,,,,,6.0,,,,,3.0,,,1.0,3.0,10.0,1.0,3.0,,,,,0.0065,0.0,,,,,,,,,,,,,6.0,,,1.0,5.0,,,1.0,1.0,,,,1.0,0.0,,,,3.0,,,,,0.0,,,,1.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219924,Issa Diop,Defender,West Ham,21,Morocco,2021-22,30.0,19.0,,2.0,0.1585,10.0,13.0,,10.0,477.0,,1.0,0.0,,2.0,2.0,17.0,4.0,15.0,,2.0,16.1208,,6.0,,5.0,0.0,55.0,13.0,,,,1.0,,465.0,,75.0,8.0,,129.0,5.0,,16.0,25.0,579.0,1.0,300.0,,34.0,32.0,,0.5809,0.0,,2.0,37.0,1.0,10.0,71.0,,,33.0,2.0,,,962.0,31.0,,1.0,390.0,7.0,,42.0,19.0,13.0,129.0,61.0,1.0,0.0,194.0,,2.0,106.0,15.0,,28.0,16.0,0.0,2.0,,13.0,7.0,1.0,,20.0,3.0,0.1053,0.0,3.0,,,7.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
462384,Jamal Baptiste,Midfielder,West Ham,21,England,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178186,Jarrod Bowen,Forward,West Ham,21,England,2021-22,204.0,84.0,23.0,34.0,8.4906,36.0,36.0,,40.0,714.0,12.0,14.0,2.0,5.0,18.0,18.0,65.0,6.0,129.0,24.0,2.0,42.3236,31.0,2.0,18.0,43.0,3.0,151.0,36.0,8.0,38.0,113.0,90.0,,698.0,22.0,449.0,20.0,,305.0,25.0,54.0,37.0,175.0,1372.0,2.0,154.0,2.0,19.0,43.0,4.0,4.2955,0.0,,56.0,151.0,10.0,34.0,170.0,46.0,85.0,103.0,5.0,4.0,28.0,2987.0,167.0,,57.0,507.0,163.0,1.0,8.0,46.0,139.0,74.0,371.0,27.0,10.0,160.0,4.0,16.0,418.0,40.0,18.0,268.0,38.0,0.0,41.0,50.0,2.0,21.0,12.0,5.0,9.0,15.0,11.9028,6.0,2.0,,,,,,,3.0,19.0,1.0,2.0,,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,
103192,Kurt Zouma,Defender,West Ham,21,France,2021-22,47.0,44.0,1.0,3.0,,11.0,24.0,,17.0,996.0,1.0,,0.0,,,,31.0,4.0,18.0,,,,2.0,10.0,,6.0,0.0,92.0,24.0,,2.0,1.0,2.0,,964.0,2.0,132.0,6.0,,329.0,11.0,,44.0,64.0,1260.0,2.0,661.0,,59.0,43.0,,,0.0,,5.0,64.0,,24.0,123.0,1.0,,81.0,5.0,,,2080.0,68.0,,9.0,829.0,15.0,,132.0,29.0,16.0,268.0,115.0,5.0,1.0,335.0,,5.0,212.0,25.0,,34.0,50.0,0.0,,1.0,26.0,34.0,2.0,,34.0,6.0,,1.0,,,,4.0,,,,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,,,
37096,Lukasz Fabianski,Goalkeeper,West Ham,21,Poland,2021-22,2.0,,,,,,37.0,,,849.0,,,0.0,,,,,7.0,4.0,,2.0,47.6244,,52.0,,5.0,0.0,273.0,37.0,,,,1.0,,453.0,,348.0,,,161.0,1.0,,219.0,,1200.0,,366.0,,343.0,68.0,,0.0229,0.0,,,3.0,,37.0,346.0,,,12.0,8.0,,,3330.0,16.0,1.0,1.0,284.0,,,22.0,50.0,2.0,112.0,18.0,,0.0,576.0,,,137.0,43.0,,6.0,12.0,0.0,,,,,,,144.0,1.0,,2.0,,25.0,114.0,339.0,102.0,20.0,73.0,,,,,,,,,,,,,3.0,41.0,8.0,6.0,3.0,11.0,9.0,3.0,,,
86934,Manuel Lanzini,Midfielder,West Ham,21,Argentina,2021-22,78.0,61.0,3.0,7.0,3.8214,28.0,30.0,,26.0,1202.0,5.0,1.0,4.0,2.0,,,17.0,1.0,71.0,3.0,2.0,26.0554,20.0,3.0,1.0,18.0,1.0,124.0,30.0,1.0,11.0,21.0,27.0,1.0,1149.0,6.0,180.0,15.0,1.0,338.0,11.0,13.0,32.0,291.0,1472.0,6.0,486.0,2.0,7.0,29.0,3.0,2.5021,0.0,0.0558,13.0,90.0,3.0,19.0,97.0,7.0,20.0,22.0,3.0,2.0,7.0,1787.0,76.0,,28.0,1073.0,38.0,,10.0,29.0,61.0,290.0,154.0,16.0,1.0,283.0,2.0,13.0,626.0,28.0,1.0,132.0,5.0,0.0,3.0,25.0,,19.0,12.0,2.0,1.0,6.0,3.6748,2.0,11.0,,,,,,,2.0,11.0,1.0,,,,,4.0,,,,,,,,,,,,,3.0,3.0,
18073,Mark Noble,Midfielder,West Ham,21,England,2021-22,15.0,9.0,,2.0,1.9838,8.0,11.0,,7.0,297.0,1.0,,1.0,,1.0,1.0,1.0,1.0,15.0,,,6.6215,1.0,,,4.0,0.0,38.0,11.0,,1.0,2.0,5.0,,285.0,,44.0,2.0,,90.0,3.0,,11.0,48.0,339.0,1.0,144.0,,13.0,11.0,,0.0645,0.0,,2.0,23.0,,3.0,36.0,1.0,1.0,2.0,,,,327.0,16.0,,5.0,250.0,2.0,,2.0,5.0,14.0,68.0,31.0,3.0,0.0,91.0,,6.0,117.0,4.0,,29.0,1.0,0.0,,3.0,1.0,4.0,2.0,,7.0,2.0,1.5768,0.0,8.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,
57531,Michail Antonio,Forward,West Ham,21,Jamaica,2021-22,285.0,162.0,24.0,29.0,9.389,23.0,36.0,,85.0,616.0,10.0,13.0,5.0,3.0,17.0,17.0,114.0,5.0,125.0,,2.0,38.6633,37.0,,21.0,52.0,2.0,90.0,36.0,3.0,43.0,50.0,115.0,,612.0,30.0,522.0,17.0,,142.0,50.0,,26.0,171.0,1268.0,9.0,83.0,2.0,13.0,30.0,13.0,4.974,1.0,,59.0,187.0,8.0,34.0,200.0,50.0,,193.0,4.0,2.0,13.0,2975.0,204.0,,57.0,390.0,172.0,7.0,13.0,43.0,171.0,155.0,489.0,18.0,5.0,148.0,2.0,6.0,346.0,38.0,21.0,296.0,79.0,0.0,33.0,50.0,1.0,3.0,10.0,3.0,4.0,24.0,10.9547,6.0,2.0,,,,,,,4.0,34.0,9.0,1.0,,,1.0,6.0,1.0,,,,,,,,,,,,1.0,,1.0
180151,Nikola Vlasic,Midfielder,West Ham,21,Croatia,2021-22,48.0,20.0,3.0,3.0,0.7008,11.0,19.0,,10.0,203.0,1.0,3.0,1.0,2.0,,,7.0,2.0,36.0,,,10.7193,9.0,,1.0,16.0,0.0,30.0,19.0,,9.0,14.0,18.0,,202.0,1.0,83.0,7.0,,43.0,8.0,,3.0,72.0,313.0,,58.0,,3.0,16.0,1.0,0.5658,0.0,,4.0,36.0,,6.0,39.0,14.0,,12.0,,2.0,1.0,554.0,41.0,,11.0,161.0,26.0,,1.0,10.0,41.0,50.0,89.0,4.0,0.0,38.0,2.0,4.0,107.0,8.0,1.0,77.0,5.0,0.0,5.0,9.0,,2.0,6.0,2.0,1.0,3.0,1.331,0.0,13.0,,,,,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,
217593,Pablo Fornals,Midfielder,West Ham,21,Spain,2021-22,174.0,98.0,14.0,12.0,2.7648,54.0,36.0,,49.0,1316.0,6.0,6.0,1.0,4.0,6.0,6.0,30.0,5.0,105.0,8.0,1.0,39.851,45.0,,10.0,28.0,1.0,182.0,36.0,4.0,31.0,70.0,59.0,,1286.0,17.0,472.0,28.0,,221.0,24.0,26.0,69.0,247.0,1814.0,7.0,340.0,1.0,54.0,61.0,9.0,4.5153,0.0,,29.0,234.0,3.0,32.0,288.0,44.0,41.0,53.0,6.0,,17.0,2799.0,128.0,,83.0,959.0,68.0,2.0,14.0,38.0,144.0,404.0,302.0,47.0,5.0,444.0,,26.0,705.0,33.0,10.0,249.0,23.0,0.0,17.0,23.0,2.0,27.0,13.0,4.0,11.0,16.0,4.6391,4.0,4.0,,,,,,,11.0,21.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
458297,Pierre Ekwah,Midfielder,West Ham,21,France,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81012,Ryan Fredericks,Defender,West Ham,21,England,2021-22,8.0,10.0,,,,2.0,7.0,,6.0,119.0,,,0.0,,,,2.0,1.0,3.0,,,4.6371,2.0,,,1.0,0.0,11.0,7.0,,1.0,8.0,2.0,,119.0,,41.0,2.0,,27.0,3.0,,1.0,36.0,174.0,19.0,53.0,,4.0,11.0,1.0,0.0586,0.0,,,22.0,,3.0,26.0,8.0,,5.0,,,1.0,303.0,6.0,,4.0,92.0,2.0,2.0,5.0,6.0,6.0,16.0,14.0,1.0,0.0,40.0,,,41.0,5.0,,9.0,3.0,0.0,2.0,,1.0,4.0,1.0,,4.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172841,Saïd Benrahma,Forward,West Ham,21,Algeria,2021-22,122.0,50.0,21.0,22.0,3.9823,28.0,32.0,,19.0,762.0,8.0,9.0,5.0,15.0,8.0,8.0,19.0,5.0,80.0,,1.0,25.698,26.0,,6.0,15.0,3.0,128.0,32.0,,43.0,63.0,73.0,3.0,739.0,20.0,352.0,17.0,3.0,119.0,9.0,,17.0,234.0,1205.0,3.0,200.0,2.0,16.0,33.0,11.0,3.2599,0.0,0.231,42.0,128.0,6.0,26.0,144.0,63.0,1.0,29.0,,6.0,11.0,2184.0,90.0,,43.0,601.0,90.0,1.0,7.0,27.0,103.0,236.0,212.0,16.0,3.0,173.0,6.0,11.0,429.0,22.0,6.0,183.0,10.0,0.0,19.0,37.0,1.0,9.0,22.0,15.0,7.0,3.0,4.8118,0.0,6.0,,,,,,,5.0,13.0,,1.0,,,2.0,7.0,,,,,,,,,,,,,,,
496228,Sonny Perkins,Forward,West Ham,21,England,2021-22,,,,,,,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,0.0,,,1.0,,,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,1.0,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
215439,Tomás Soucek,Midfielder,West Ham,21,Czech Republic,2021-22,236.0,96.0,12.0,12.0,4.8167,66.0,35.0,,62.0,1344.0,5.0,4.0,2.0,3.0,5.0,5.0,141.0,7.0,93.0,,2.0,44.2683,20.0,5.0,9.0,18.0,2.0,176.0,35.0,,6.0,11.0,22.0,,1324.0,21.0,390.0,32.0,,386.0,39.0,,67.0,179.0,1820.0,4.0,511.0,3.0,55.0,99.0,2.0,1.8214,0.0,,33.0,259.0,1.0,34.0,314.0,11.0,,275.0,5.0,2.0,2.0,3062.0,227.0,,55.0,963.0,87.0,,97.0,46.0,95.0,316.0,463.0,21.0,3.0,463.0,2.0,34.0,521.0,39.0,9.0,188.0,134.0,0.0,11.0,10.0,13.0,52.0,1.0,3.0,25.0,18.0,5.4983,3.0,1.0,,,,,,,,11.0,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,
164555,Vladimír Coufal,Defender,West Ham,21,Czech Republic,2021-22,104.0,53.0,3.0,5.0,0.5367,45.0,28.0,,36.0,1046.0,,2.0,0.0,2.0,4.0,4.0,35.0,3.0,75.0,,2.0,32.2605,17.0,13.0,1.0,15.0,0.0,131.0,28.0,,8.0,88.0,23.0,,1035.0,3.0,504.0,25.0,,279.0,29.0,1.0,36.0,179.0,1740.0,224.0,303.0,,94.0,94.0,18.0,2.5952,1.0,,8.0,205.0,4.0,25.0,299.0,82.0,1.0,68.0,5.0,1.0,19.0,2211.0,108.0,1.0,66.0,711.0,31.0,52.0,57.0,35.0,69.0,44.0,212.0,22.0,0.0,544.0,1.0,20.0,463.0,32.0,1.0,144.0,33.0,0.0,19.0,15.0,9.0,22.0,3.0,2.0,43.0,15.0,0.8054,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
