playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,ownGoalScored,aerialDuelsLost,successfulCrossesOpenPlay,expectedGoalsFreekick,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,setPiecesGoals,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,putthroughBlockedDistributionWon,homeGoals,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,shotsOffTargetIncWoodwork,cornersWon,blocks,attemptsFromSetPieces,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,expectedGoals,throughBalls,unsuccessfulLayoffs,shotsBlockedInBox,iboxBlocked,lastPlayerTackle,otherGoals,goalAssists,headedGoals,handballsConceded,shotsOnTargetOutsideBox,oboxTarget,redCards2ndYellow,hitWoodwork,foulWonPenalty,secondGoalAssists,penaltiesTaken,penaltyGoals
81012,Ryan Fredericks,Defender,Bournemouth,91,England,2019-20,116.0,,3.1272,0.0,,82.0,,147.0,27.0,25.0,222.0,856.0,,,72.0,6.0,,2237.0,149.0,4.0,,50.0,113.0,603.0,,,3.0,38.4393,12.0,64.0,39.0,80.0,68.0,,21.0,0.0,265.0,,359.0,113.0,27.0,,398.0,35.0,193.0,36.0,0.0,,852.0,379.0,56.0,11.0,,,291.0,25.0,24.0,31.0,1452.0,2.0,50.0,251.0,15.0,,7.0,75.0,93.0,2.0,,36.0,15.0,,2.0,,2.0,,1.0,,,44.0,,,,2.0,,15.0,,,,29.0,56.0,18.0,10.0,,,26.0,,20.0,44.0,32.0,,1.0,17.0,10.0,,,1.0,138.0,148.0,2.0,0.1355,,1.0,,,,,3.0,,,,,,,,,,
105717,Arthur Masuaku,Defender,Sunderland,56,DR Congo,2019-20,75.0,,0.9273,1.0,,41.0,,71.0,17.0,10.0,100.0,504.0,,,26.0,1.0,,932.0,90.0,2.0,,31.0,77.0,387.0,,,1.0,17.6171,2.0,22.0,18.0,62.0,182.0,,9.0,0.0,165.0,,215.0,74.0,17.0,,206.0,16.0,139.0,13.0,0.0,,495.0,187.0,23.0,27.0,,,34.0,10.0,13.0,17.0,829.0,2.0,18.0,203.0,7.0,,4.0,29.0,40.0,7.0,,13.0,5.0,,,2.0,2.0,0.2189,5.0,,3.0,20.0,,,,,,5.0,1.0,1.0,,14.0,12.0,6.0,15.0,,,18.0,,17.0,20.0,36.0,,3.0,7.0,5.0,,,,73.0,67.0,,0.1147,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,
459373,Gonçalo Cardoso,Defender,West Ham United U21,12944,Portugal,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222018,Ben Johnson,Defender,Ipswich Town,40,England,2019-20,17.0,,0.1134,0.0,,8.0,,20.0,3.0,3.0,33.0,121.0,,,12.0,,,270.0,17.0,,,10.0,10.0,82.0,,,,1.9229,,10.0,3.0,12.0,20.0,,1.0,0.0,34.0,,67.0,12.0,3.0,,60.0,3.0,22.0,7.0,0.0,,121.0,56.0,4.0,1.0,,,21.0,8.0,3.0,6.0,201.0,,12.0,30.0,5.0,,0.0,13.0,12.0,,,5.0,2.0,,,,,,1.0,,,9.0,,,,,,2.0,,,,,9.0,1.0,3.0,,,4.0,,,9.0,1.0,,1.0,1.0,2.0,,,,13.0,20.0,,0.0135,,,,,,,,,,,,,,,,,
101537,Felipe Anderson,Midfielder,Lazio,129,Brazil,2019-20,130.0,,2.7782,0.0,,46.0,,169.0,25.0,20.0,190.0,895.0,,,25.0,,,1505.0,139.0,2.0,,48.0,133.0,663.0,,,1.0,28.2275,1.0,10.0,27.0,111.0,331.0,,24.0,0.0,269.0,,224.0,112.0,25.0,,494.0,25.0,244.0,6.0,0.0,,883.0,331.0,32.0,63.0,,,122.0,17.0,22.0,42.0,1302.0,14.0,3.0,220.0,11.0,,1.0,21.0,35.0,5.0,,19.0,6.0,,8.0,8.0,6.0,2.0163,15.0,,23.0,24.0,1.0,2.0,0.0,4.0,5.0,9.0,6.0,6.0,3.0,60.0,,21.0,18.0,1.0,1.0,14.0,,29.0,25.0,59.0,,7.0,12.0,1.0,,1.0,,218.0,13.0,4.0,2.5383,5.0,4.0,4.0,4.0,,,4.0,,1.0,1.0,1.0,,1.0,,,,
86934,Manuel Lanzini,Midfielder,River Plate,608,Argentina,2019-20,81.0,,1.6796,0.0,,14.0,,89.0,24.0,14.0,99.0,756.0,,,21.0,2.0,,1377.0,79.0,4.0,,14.0,73.0,632.0,,,5.0,32.8234,,3.0,30.0,66.0,240.0,,26.0,0.0,160.0,,187.0,81.0,24.0,,444.0,26.0,139.0,6.0,0.0,,727.0,198.0,9.0,33.0,,,154.0,6.0,8.0,25.0,1014.0,8.0,2.0,228.0,2.0,,1.0,10.0,23.0,10.0,,15.0,3.0,0.2909,8.0,7.0,5.0,1.4922,15.0,,14.0,5.0,,4.0,,4.0,33.0,15.0,5.0,5.0,11.0,34.0,1.0,29.0,8.0,,,5.0,,15.0,28.0,31.0,3.0,8.0,6.0,1.0,3.0,19.0,,175.0,2.0,4.0,2.1629,5.0,2.0,4.0,4.0,,,2.0,,2.0,2.0,2.0,,,1.0,,,
18987,Robert Snodgrass,Midfielder,Luton Town,102,Scotland,2019-20,119.0,,3.6612,0.0,,29.0,,98.0,24.0,17.0,111.0,504.0,,,42.0,1.0,,1511.0,94.0,2.0,,28.0,79.0,376.0,,,2.0,32.4073,4.0,11.0,33.0,92.0,64.0,,32.0,0.0,213.0,,152.0,101.0,24.0,,290.0,31.0,171.0,15.0,0.0,,491.0,274.0,16.0,19.0,,,170.0,20.0,4.0,17.0,875.0,10.0,3.0,142.0,13.0,,4.0,13.0,31.0,7.0,,27.0,6.0,,5.0,10.0,3.0,2.9819,16.0,,14.0,38.0,5.0,4.0,1.0,,73.0,39.0,3.0,3.0,25.0,51.0,,28.0,11.0,4.0,,13.0,5.0,17.0,97.0,43.0,,6.0,22.0,1.0,,46.0,,118.0,1.0,,2.5243,3.0,1.0,5.0,5.0,,,5.0,,1.0,2.0,2.0,,1.0,,1.0,,
18073,Mark Noble,Midfielder,West Ham United,21,England,2019-20,121.0,,3.0249,0.0,,52.0,,194.0,33.0,32.0,258.0,1504.0,,,27.0,3.0,,2684.0,123.0,,,37.0,108.0,1135.0,,,3.0,42.4538,5.0,10.0,44.0,109.0,370.0,,31.0,1.0,244.0,,496.0,189.0,33.0,,744.0,44.0,217.0,15.0,0.0,,1412.0,384.0,30.0,25.0,,,445.0,28.0,20.0,111.0,1867.0,13.0,23.0,515.0,16.0,,5.0,64.0,71.0,1.0,,12.0,7.0,,3.0,6.0,6.0,3.4243,14.0,,16.0,13.0,4.0,1.0,2.0,2.0,13.0,13.0,,,2.0,28.0,1.0,41.0,14.0,2.0,4.0,22.0,,10.0,28.0,41.0,,8.0,7.0,6.0,,9.0,,193.0,11.0,2.0,2.9298,4.0,1.0,1.0,1.0,,,3.0,,1.0,2.0,2.0,,,1.0,,3.0,3.0
217593,Pablo Fornals,Midfielder,Real Betis,185,Spain,2019-20,153.0,,1.7681,0.0,,46.0,,152.0,36.0,24.0,179.0,843.0,,,58.0,3.0,,2177.0,87.0,2.0,,66.0,77.0,624.0,,,3.0,37.1317,4.0,8.0,35.0,105.0,253.0,,16.0,0.0,240.0,,237.0,155.0,36.0,,456.0,33.0,182.0,10.0,0.0,,825.0,319.0,28.0,15.0,,,140.0,18.0,25.0,40.0,1228.0,17.0,9.0,218.0,15.0,,3.0,27.0,38.0,12.0,,48.0,5.0,,9.0,11.0,4.0,2.4123,27.0,,31.0,39.0,2.0,7.0,1.0,5.0,19.0,10.0,8.0,8.0,5.0,47.0,,14.0,34.0,1.0,2.0,18.0,,18.0,51.0,44.0,,16.0,13.0,1.0,,10.0,,213.0,4.0,5.0,2.301,6.0,2.0,4.0,4.0,,,5.0,,2.0,1.0,1.0,,,,,,
54102,Jack Wilshere,Midfielder,Bournemouth,91,England,2019-20,18.0,,0.027,0.0,,1.0,,11.0,8.0,2.0,13.0,75.0,,,7.0,,,210.0,16.0,2.0,,4.0,10.0,61.0,,,,3.2432,,,5.0,17.0,23.0,,8.0,0.0,34.0,,17.0,11.0,8.0,,38.0,3.0,27.0,6.0,0.0,,73.0,34.0,,1.0,,,20.0,1.0,1.0,1.0,122.0,2.0,1.0,24.0,1.0,,0.0,2.0,1.0,6.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,2.0,,,3.0,,,1.0,,3.0,,12.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,
215439,Tomás Soucek,Midfielder,West Ham United U21,12944,Czech Republic,2019-20,69.0,,0.2846,0.0,,29.0,,94.0,13.0,12.0,118.0,394.0,,,111.0,1.0,,1041.0,108.0,2.0,,13.0,37.0,261.0,,,1.0,13.9619,1.0,34.0,18.0,29.0,106.0,,9.0,1.0,177.0,,153.0,48.0,13.0,,143.0,16.0,66.0,71.0,0.0,,389.0,138.0,15.0,,,,94.0,11.0,22.0,15.0,566.0,2.0,12.0,133.0,9.0,,0.0,24.0,29.0,1.0,1.0,40.0,,,4.0,8.0,,2.0066,16.0,,4.0,1.0,3.0,,1.0,2.0,1.0,,5.0,5.0,,36.0,,5.0,6.0,2.0,,14.0,1.0,4.0,2.0,5.0,,8.0,4.0,1.0,,1.0,,41.0,1.0,2.0,2.8396,,,2.0,2.0,,,,2.0,,,,,,,,,
183487,Nathan Holland,Midfielder,Forest Green Rovers,302,England,2019-20,2.0,,0.0067,0.0,,3.0,,2.0,2.0,,2.0,11.0,,,1.0,,,31.0,7.0,,,1.0,7.0,9.0,,,,0.3414,,,1.0,1.0,3.0,,1.0,0.0,9.0,,3.0,1.0,2.0,,8.0,1.0,8.0,,0.0,,11.0,8.0,1.0,3.0,,,2.0,,,,27.0,,,1.0,,,0.0,,,2.0,,1.0,,,,1.0,,0.3148,1.0,,2.0,2.0,,,,,,,,,,1.0,,,1.0,,,2.0,,,2.0,1.0,,,,,,,,3.0,1.0,,0.0234,,,,,,,,,,1.0,1.0,,,,,,
215407,Alfie Lewis,Midfielder,Plymouth Argyle,76,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204480,Declan Rice,Midfielder,Arsenal,3,England,2019-20,161.0,,1.3795,0.0,,116.0,,155.0,38.0,38.0,242.0,1733.0,,,86.0,7.0,,3420.0,223.0,5.0,1.0,53.0,171.0,1363.0,,,5.0,61.2241,10.0,51.0,62.0,127.0,517.0,,7.0,0.0,384.0,,512.0,312.0,38.0,,765.0,57.0,298.0,52.0,0.0,,1707.0,328.0,60.0,49.0,,,500.0,41.0,77.0,128.0,2263.0,,51.0,737.0,23.0,,6.0,87.0,100.0,,,34.0,11.0,,8.0,9.0,3.0,1.6273,23.0,,8.0,16.0,1.0,2.0,0.0,7.0,,11.0,5.0,5.0,,24.0,,18.0,32.0,1.0,1.0,56.0,,16.0,17.0,37.0,,14.0,9.0,9.0,,,,204.0,4.0,7.0,1.2745,1.0,2.0,1.0,1.0,,,3.0,,2.0,3.0,3.0,,2.0,,,,
243710,Bernardo Rosa,Midfielder,West Ham United U21,12944,Brazil,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222017,Conor Coventry,Midfielder,Charlton Athletic,33,Ireland,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56377,Andrii Yarmolenko,Midfielder,Dynamo Kyiv,194,Ukraine,2019-20,60.0,,2.048,0.0,,13.0,,59.0,23.0,10.0,78.0,403.0,,,17.0,,,988.0,37.0,1.0,,13.0,33.0,303.0,,,1.0,15.8802,4.0,4.0,17.0,47.0,44.0,,10.0,2.0,97.0,,96.0,49.0,23.0,,214.0,16.0,80.0,4.0,0.0,,398.0,135.0,8.0,10.0,,,152.0,16.0,6.0,22.0,553.0,8.0,4.0,115.0,10.0,,2.0,19.0,19.0,13.0,,13.0,4.0,0.1003,4.0,13.0,1.0,3.2257,22.0,,12.0,14.0,5.0,8.0,1.0,,1.0,4.0,3.0,3.0,,50.0,,18.0,2.0,4.0,,5.0,5.0,6.0,16.0,17.0,2.0,9.0,9.0,1.0,2.0,1.0,,111.0,2.0,,2.3931,2.0,2.0,4.0,4.0,,,1.0,,1.0,5.0,5.0,,1.0,,1.0,,
178186,Jarrod Bowen,Forward,West Ham United,21,England,2019-20,74.0,,2.6819,0.0,,19.0,,40.0,13.0,11.0,49.0,213.0,,,24.0,,,919.0,59.0,2.0,,18.0,54.0,151.0,,,1.0,13.8824,1.0,4.0,13.0,55.0,26.0,,20.0,0.0,133.0,,65.0,55.0,13.0,,132.0,11.0,109.0,5.0,0.0,,208.0,153.0,15.0,15.0,,,71.0,4.0,16.0,13.0,462.0,7.0,9.0,47.0,3.0,,0.0,9.0,19.0,2.0,,19.0,8.0,,10.0,7.0,2.0,1.8916,14.0,,4.0,27.0,1.0,1.0,0.0,2.0,26.0,15.0,3.0,3.0,6.0,46.0,,11.0,6.0,1.0,,4.0,1.0,24.0,45.0,38.0,,7.0,16.0,,,16.0,,51.0,,2.0,2.2743,,2.0,8.0,8.0,1.0,,4.0,,,3.0,3.0,,2.0,,1.0,,
103123,Sébastien Haller,Forward,FC Utrecht,325,Cote d’Ivoire,2019-20,324.0,,2.3183,0.0,,22.0,,253.0,32.0,24.0,262.0,767.0,,,424.0,4.0,,2263.0,297.0,2.0,,29.0,79.0,491.0,,,4.0,42.9259,,26.0,41.0,118.0,191.0,,38.0,4.0,621.0,,219.0,65.0,32.0,,352.0,39.0,197.0,218.0,0.0,,737.0,388.0,15.0,24.0,,,166.0,46.0,8.0,14.0,1172.0,4.0,4.0,154.0,25.0,,1.0,9.0,38.0,8.0,,206.0,1.0,,10.0,27.0,4.0,8.0839,46.0,,43.0,7.0,7.0,18.0,3.0,3.0,,1.0,18.0,18.0,,124.0,,23.0,14.0,4.0,5.0,7.0,2.0,16.0,7.0,51.0,,19.0,11.0,5.0,,,,191.0,,3.0,8.0139,2.0,14.0,7.0,7.0,,,1.0,,,2.0,2.0,,,1.0,,,
181008,Albian Ajeti,Forward,Basel,481,Switzerland,2019-20,20.0,,0.0345,0.0,,1.0,,3.0,9.0,,3.0,15.0,,,11.0,,,132.0,2.0,2.0,,,1.0,12.0,,,,3.002,,,3.0,10.0,5.0,,,0.0,22.0,,3.0,2.0,9.0,,8.0,1.0,11.0,1.0,0.0,,13.0,11.0,,,,,2.0,6.0,,,30.0,,,4.0,1.0,,0.0,,1.0,9.0,,10.0,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,7.0,,2.0,,,,1.0,,2.0,,4.0,,1.0,,,,,,5.0,,,0.1718,,,2.0,2.0,,,,,,,,,,,,,
57531,Michail Antonio,Forward,West Ham United U21,12944,Jamaica,2019-20,233.0,,3.475,0.0,,13.0,,130.0,24.0,19.0,141.0,446.0,,,200.0,1.0,,1770.0,201.0,3.0,,38.0,110.0,296.0,,,2.0,26.0216,,5.0,30.0,124.0,116.0,,35.0,1.0,434.0,,126.0,62.0,24.0,,249.0,27.0,234.0,91.0,0.0,,432.0,362.0,9.0,65.0,,,72.0,41.0,9.0,9.0,960.0,7.0,3.0,66.0,13.0,,3.0,11.0,15.0,5.0,,109.0,10.0,,14.0,31.0,11.0,13.3514,54.0,,23.0,38.0,10.0,11.0,6.0,3.0,,10.0,17.0,17.0,,127.0,11.0,23.0,15.0,4.0,7.0,4.0,1.0,38.0,38.0,83.0,,23.0,22.0,2.0,,,,132.0,14.0,3.0,13.2101,5.0,6.0,11.0,11.0,,,3.0,2.0,8.0,4.0,4.0,,2.0,,,1.0,1.0
209925,Xande Silva,Forward,Nottingham Forest,17,Portugal,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
