playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
220566,Rodri,Midfielder,Manchester City,43,Spain,2022-23,3.5026,0.0,,66.0,,201.0,36.0,34.0,260.0,2977.0,,,105.0,5.0,,2920.0,184.0,4.0,47.0,112.0,2546.0,,2.0,20.6187,6.0,42.0,26.0,983.0,,20.0,0.0,317.0,,624.0,301.0,36.0,,1478.0,22.0,212.0,72.0,0.0,,2937.0,6.0,312.0,41.0,26.0,,,974.0,171.0,3363.0,3.0,25.0,1242.0,,5.0,59.0,92.0,133.0,3.0,90.0,14.0,2.9284,33.0,6.0,59.0,2.0,1.0,3.0,7.0,7.0,33.0,,61.0,,26.0,100.0,26.0,1.0,25.0,,8.0,1.0,27.0,19.0,14.0,47.0,33.0,396.0,11.0,27.0,2.0,4.6017,17.0,,2.0,24.0,3.0,3.0,6.0,2.0,5.0,,5.0,3.0,6.0,11.0,1.0,11.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
61366,Kevin De Bruyne,Midfielder,Manchester City,43,Belgium,2022-23,14.1332,0.0,,27.0,,223.0,32.0,28.0,260.0,1357.0,,,26.0,3.0,,2425.0,106.0,5.0,66.0,93.0,1016.0,,2.0,18.1049,1.0,10.0,23.0,256.0,,29.0,2.0,218.0,,419.0,97.0,32.0,,875.0,18.0,192.0,13.0,0.0,,1310.0,35.0,526.0,12.0,37.0,,,432.0,81.0,1962.0,30.0,3.0,287.0,,1.0,37.0,26.0,112.0,29.0,55.0,21.0,5.1535,44.0,16.0,23.0,7.0,2.0,65.0,5.0,5.0,13.0,,104.0,,82.0,99.0,25.0,5.0,15.0,2.0,19.0,,48.0,23.0,2.0,20.0,9.0,250.0,12.0,13.0,,5.4638,21.0,2.0,28.0,16.0,115.0,5.0,17.0,4.0,9.0,1.0,9.0,161.0,17.0,4.0,5.0,4.0,1.0,,,1.0,30.0,7.0,7.0,32.0,0.4583,72.0,,,2.0,1.0,,,,1.0,,
165809,Bernardo Silva,Midfielder,Manchester City,43,Portugal,2022-23,3.9693,0.0,,44.0,,112.0,34.0,24.0,155.0,1418.0,1.0,,17.0,3.0,,2203.0,91.0,5.0,44.0,87.0,1204.0,,3.0,22.3323,4.0,6.0,24.0,376.0,,15.0,0.0,223.0,,256.0,122.0,34.0,,751.0,19.0,206.0,4.0,0.0,1.0,1396.0,17.0,317.0,23.0,28.0,,,396.0,59.0,1844.0,41.0,23.0,525.0,,5.0,43.0,28.0,132.0,13.0,52.0,10.0,1.9577,15.0,5.0,23.0,4.0,2.0,13.0,4.0,4.0,13.0,,96.0,,26.0,119.0,17.0,2.0,21.0,4.0,29.0,,60.0,5.0,6.0,31.0,16.0,390.0,8.0,23.0,2.0,2.1557,10.0,1.0,3.0,9.0,59.0,2.0,2.0,10.0,2.0,7.0,2.0,62.0,2.0,8.0,,8.0,1.0,,1.0,,,,,2.0,,7.0,,,1.0,,,,,,,
437468,Sergio Gómez,Midfielder,Manchester City,43,Spain,2022-23,1.0682,0.0,,9.0,,29.0,12.0,2.0,31.0,287.0,,,13.0,,,341.0,15.0,1.0,9.0,12.0,251.0,,1.0,7.4236,1.0,8.0,6.0,112.0,,2.0,0.0,35.0,,79.0,19.0,12.0,,148.0,5.0,22.0,3.0,0.0,,282.0,2.0,51.0,4.0,1.0,,,35.0,5.0,369.0,21.0,,110.0,,0.0,2.0,13.0,20.0,1.0,7.0,,,6.0,1.0,3.0,,,2.0,,,10.0,,10.0,,4.0,10.0,2.0,,5.0,,3.0,,6.0,6.0,3.0,1.0,2.0,61.0,1.0,,,0.6208,1.0,,,,4.0,,1.0,10.0,,1.0,,6.0,1.0,,,,,,,,1.0,,,2.0,,3.0,,,,,,,,,,
482769,Máximo Perrone,Midfielder,Manchester City,43,Argentina,2022-23,0.0067,0.0,,,,2.0,1.0,,2.0,20.0,,,,,,18.0,,,2.0,,18.0,,,0.4413,,,1.0,3.0,,,0.0,,,4.0,3.0,1.0,,9.0,1.0,,,0.0,,20.0,1.0,3.0,,,,,7.0,,22.0,,,9.0,,0.0,,,,,1.0,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,6.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209244,Phil Foden,Midfielder,Manchester City,43,England,2022-23,4.7521,0.0,,16.0,,122.0,32.0,22.0,139.0,1003.0,,,45.0,3.0,,1843.0,106.0,4.0,55.0,87.0,840.0,,,16.2495,1.0,11.0,16.0,271.0,,29.0,2.0,212.0,,154.0,91.0,32.0,,642.0,12.0,167.0,19.0,0.0,,993.0,19.0,304.0,10.0,42.0,,,197.0,24.0,1417.0,13.0,6.0,249.0,,1.0,17.0,18.0,106.0,15.0,26.0,22.0,7.5796,33.0,5.0,10.0,11.0,3.0,27.0,9.0,9.0,26.0,,136.0,,38.0,80.0,23.0,8.0,6.0,7.0,31.0,,60.0,11.0,2.0,10.0,5.0,381.0,11.0,5.0,1.0,6.2715,13.0,3.0,4.0,17.0,38.0,6.0,5.0,10.0,2.0,,2.0,64.0,5.0,8.0,4.0,8.0,1.0,,1.0,1.0,12.0,1.0,1.0,20.0,0.1642,39.0,,,1.0,,,,,,,
463210,Shea Charles,Midfielder,Southampton,20,Northern Ireland,2022-23,0.0049,0.0,,4.0,,2.0,1.0,,2.0,24.0,1.0,,2.0,,,27.0,6.0,,1.0,4.0,21.0,,,1.0345,,2.0,1.0,7.0,,,0.0,7.0,,5.0,1.0,1.0,,13.0,1.0,5.0,2.0,0.0,1.0,22.0,,3.0,,,,,11.0,1.0,33.0,1.0,,9.0,,0.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472769,Nico O'Reilly,Midfielder,Manchester City U21,12969,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244851,Cole Palmer,Midfielder,Chelsea,8,England,2022-23,0.5116,0.0,,5.0,,18.0,14.0,2.0,21.0,185.0,,,4.0,1.0,,358.0,28.0,,2.0,27.0,160.0,,1.0,7.9374,,2.0,4.0,49.0,,6.0,0.0,49.0,,26.0,20.0,14.0,,123.0,4.0,45.0,1.0,0.0,,184.0,3.0,55.0,1.0,16.0,,,30.0,4.0,274.0,1.0,,43.0,,1.0,3.0,5.0,21.0,2.0,3.0,4.0,0.6317,5.0,1.0,,,,2.0,4.0,4.0,3.0,,36.0,,4.0,18.0,1.0,,4.0,,7.0,,15.0,1.0,1.0,1.0,1.0,80.0,,1.0,,1.5055,6.0,1.0,,3.0,5.0,1.0,1.0,12.0,,,,5.0,1.0,5.0,,5.0,,,,,,,,,,1.0,,,,,,,,,,
434043,Alex Robertson,Midfielder,Cardiff City,97,Australia,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244932,Ben Knight,Midfielder,Cambridge United,101,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141746,Bruno Fernandes,Midfielder,Manchester United,1,Portugal,2022-23,10.7342,0.0,,68.0,,328.0,37.0,37.0,413.0,1855.0,,,62.0,16.0,,3318.0,157.0,6.0,97.0,138.0,1326.0,,2.0,39.3543,3.0,36.0,39.0,440.0,,39.0,3.0,354.0,,633.0,223.0,37.0,,986.0,33.0,292.0,19.0,0.0,,1754.0,39.0,647.0,42.0,32.0,,,415.0,116.0,2530.0,24.0,13.0,488.0,,6.0,85.0,85.0,197.0,18.0,103.0,35.0,7.1808,70.0,8.0,54.0,8.0,2.0,32.0,13.0,13.0,43.0,,156.0,,111.0,154.0,32.0,6.0,26.0,,28.0,,70.0,35.0,5.0,42.0,25.0,367.0,4.0,31.0,,9.3472,22.0,3.0,35.0,20.0,66.0,15.0,10.0,,14.0,,14.0,109.0,10.0,12.0,8.0,12.0,2.0,,2.0,5.0,16.0,6.0,6.0,34.0,0.42,83.0,2.0,2.0,1.0,,,,,,,
80607,Christian Eriksen,Midfielder,Manchester United,1,Denmark,2022-23,3.4232,0.0,,22.0,,161.0,28.0,25.0,214.0,1390.0,,,22.0,1.0,,2061.0,50.0,5.0,43.0,41.0,1112.0,,,22.9554,2.0,20.0,25.0,397.0,,10.0,0.0,129.0,,449.0,151.0,28.0,,727.0,20.0,107.0,9.0,0.0,,1346.0,12.0,334.0,18.0,9.0,,,272.0,64.0,1699.0,6.0,9.0,469.0,,3.0,53.0,53.0,79.0,5.0,32.0,12.0,4.7393,27.0,8.0,15.0,1.0,1.0,20.0,7.0,7.0,13.0,,36.0,,28.0,66.0,15.0,0.0,4.0,,9.0,,28.0,15.0,9.0,13.0,11.0,272.0,18.0,5.0,,4.9452,12.0,,9.0,8.0,21.0,3.0,7.0,3.0,4.0,1.0,4.0,61.0,7.0,5.0,1.0,5.0,,,,,12.0,4.0,4.0,34.0,0.2262,62.0,,,,,,,,,,
101338,Marcel Sabitzer,Midfielder,Borussia Dortmund,157,Austria,2022-23,1.2643,0.0,,12.0,,54.0,11.0,7.0,62.0,296.0,,,24.0,1.0,,628.0,36.0,1.0,11.0,23.0,225.0,,1.0,7.7786,,11.0,7.0,55.0,,10.0,0.0,70.0,,105.0,52.0,11.0,,129.0,6.0,46.0,13.0,0.0,,289.0,3.0,86.0,8.0,1.0,,,72.0,9.0,398.0,2.0,4.0,106.0,,1.0,8.0,17.0,34.0,1.0,21.0,3.0,0.8863,7.0,1.0,14.0,,,1.0,1.0,1.0,11.0,,20.0,,9.0,23.0,4.0,,4.0,,1.0,,6.0,4.0,2.0,8.0,8.0,64.0,5.0,7.0,,0.7374,4.0,1.0,2.0,6.0,3.0,1.0,2.0,4.0,2.0,,2.0,3.0,2.0,2.0,,2.0,,,1.0,,,1.0,1.0,,0.0376,1.0,,,,,,,,,,
101582,Fred,Midfielder,Fenerbahçe,253,Brazil,2022-23,1.7592,0.0,,47.0,,114.0,35.0,12.0,147.0,762.0,,,22.0,3.0,,1234.0,95.0,4.0,62.0,84.0,585.0,,1.0,19.6293,,13.0,22.0,235.0,,22.0,1.0,194.0,,229.0,127.0,35.0,,355.0,18.0,172.0,11.0,0.0,,748.0,5.0,220.0,30.0,15.0,,,174.0,30.0,1060.0,1.0,12.0,262.0,,6.0,33.0,59.0,99.0,2.0,57.0,5.0,1.2739,16.0,2.0,19.0,2.0,0.0,2.0,1.0,1.0,11.0,,41.0,,28.0,88.0,36.0,2.0,17.0,2.0,14.0,,31.0,11.0,2.0,33.0,19.0,124.0,6.0,27.0,,1.9939,10.0,,7.0,6.0,11.0,1.0,6.0,23.0,2.0,,2.0,12.0,6.0,4.0,,4.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,
61256,Casemiro,Midfielder,Manchester United,1,Brazil,2022-23,3.9153,2.0,,88.0,,228.0,28.0,24.0,303.0,1412.0,1.0,,86.0,9.0,,2125.0,177.0,5.0,67.0,121.0,1014.0,,2.0,20.9684,2.0,60.0,21.0,290.0,,24.0,2.0,326.0,,507.0,205.0,28.0,,577.0,16.0,240.0,56.0,2.0,1.0,1389.0,11.0,365.0,46.0,9.0,,,436.0,95.0,1826.0,1.0,16.0,536.0,,7.0,75.0,101.0,149.0,4.0,57.0,11.0,3.251,28.0,3.0,35.0,4.0,2.0,4.0,2.0,2.0,30.0,1.0,26.0,,25.0,119.0,38.0,2.0,42.0,,8.0,2.0,22.0,17.0,11.0,48.0,34.0,179.0,4.0,29.0,,3.3954,6.0,,12.0,16.0,15.0,1.0,4.0,4.0,5.0,,5.0,15.0,4.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
488404,Facundo Pellistri,Midfielder,Panathinaikos,264,Uruguay,2022-23,0.0172,0.0,,1.0,,1.0,4.0,,1.0,15.0,,,,,,60.0,5.0,,,5.0,14.0,,,1.1281,,1.0,1.0,1.0,,2.0,0.0,8.0,,3.0,1.0,4.0,,8.0,1.0,8.0,,0.0,,15.0,,5.0,1.0,2.0,,,4.0,,29.0,1.0,,6.0,,0.0,,1.0,3.0,,1.0,,,,,,,,,,,,,1.0,,,3.0,,,,,1.0,,2.0,,,1.0,,7.0,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180184,Donny van de Beek,Midfielder,Manchester United,1,Netherlands,2022-23,0.1422,0.0,,,,13.0,7.0,2.0,13.0,59.0,,,6.0,,,164.0,7.0,1.0,5.0,4.0,46.0,,,1.8324,,1.0,3.0,21.0,,2.0,0.0,18.0,,8.0,3.0,7.0,,37.0,2.0,12.0,3.0,0.0,,56.0,2.0,20.0,,2.0,,,13.0,,78.0,,,9.0,,0.0,,1.0,11.0,,2.0,,,,,2.0,,,,,,3.0,,10.0,,3.0,8.0,1.0,,,,1.0,,3.0,,1.0,4.0,1.0,17.0,2.0,3.0,,0.096,2.0,,,2.0,,1.0,,5.0,,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,
195851,Scott McTominay,Midfielder,Napoli,459,Scotland,2022-23,0.9952,0.0,,32.0,,65.0,24.0,10.0,73.0,426.0,,,57.0,4.0,,1151.0,96.0,3.0,15.0,62.0,335.0,,1.0,19.7099,2.0,45.0,20.0,96.0,,16.0,1.0,185.0,,122.0,78.0,24.0,,195.0,17.0,128.0,34.0,0.0,,422.0,7.0,130.0,19.0,14.0,,,145.0,18.0,673.0,1.0,3.0,159.0,,8.0,8.0,30.0,89.0,1.0,28.0,6.0,1.0953,11.0,,15.0,1.0,0.0,1.0,2.0,2.0,23.0,1.0,28.0,,8.0,66.0,9.0,1.0,13.0,,9.0,,28.0,5.0,6.0,28.0,14.0,63.0,3.0,15.0,,2.0259,2.0,1.0,3.0,3.0,3.0,,,14.0,3.0,,3.0,3.0,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,
461548,Zidane Iqbal,Midfielder,FC Utrecht,325,Iraq,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516895,Kobbie Mainoo,Midfielder,Manchester United,1,England,2022-23,0.0659,0.0,,,,1.0,1.0,,1.0,8.0,,,,,,10.0,,,,,7.0,,,0.1375,,,,5.0,,,0.0,1.0,,1.0,,1.0,,5.0,,1.0,,0.0,,8.0,,2.0,,,,,2.0,,11.0,,,2.0,,0.0,,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56983,Matt Ritchie,Midfielder,Reading,108,Scotland,2022-23,0.049,0.0,,1.0,,5.0,7.0,,6.0,29.0,,,1.0,,,35.0,3.0,,3.0,2.0,22.0,,,0.1098,,,,8.0,,,0.0,5.0,,9.0,3.0,7.0,,13.0,,4.0,1.0,0.0,,29.0,,8.0,1.0,1.0,,,5.0,1.0,36.0,,,11.0,,0.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,1.0,7.0,,,,,,,,,1.0,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
90105,Ryan Fraser,Midfielder,Southampton,20,Scotland,2022-23,0.2652,0.0,,2.0,,21.0,8.0,3.0,24.0,104.0,,,3.0,,,311.0,14.0,,6.0,13.0,80.0,,,2.5297,,2.0,3.0,35.0,,10.0,0.0,23.0,,27.0,14.0,8.0,,54.0,3.0,20.0,1.0,0.0,,100.0,4.0,46.0,2.0,2.0,,,15.0,,160.0,2.0,1.0,29.0,,1.0,3.0,3.0,9.0,3.0,3.0,1.0,0.1596,4.0,,2.0,,,3.0,,,2.0,,9.0,,5.0,7.0,2.0,,,,,,1.0,3.0,1.0,3.0,,27.0,3.0,2.0,,0.337,2.0,1.0,,1.0,9.0,1.0,1.0,5.0,1.0,,1.0,10.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,3.0,,,,,,,,,,
114243,Jacob Murphy,Midfielder,Newcastle United,4,England,2022-23,3.0676,0.0,,15.0,,96.0,36.0,14.0,107.0,382.0,,,14.0,,,1243.0,48.0,2.0,48.0,45.0,265.0,,2.0,14.9323,1.0,2.0,12.0,78.0,,14.0,1.0,123.0,,110.0,69.0,36.0,,220.0,10.0,109.0,3.0,0.0,,375.0,19.0,219.0,7.0,16.0,,,111.0,10.0,636.0,10.0,2.0,66.0,,0.0,11.0,22.0,75.0,11.0,25.0,10.0,3.3192,21.0,2.0,13.0,4.0,1.0,11.0,4.0,4.0,11.0,,80.0,,17.0,64.0,17.0,3.0,8.0,,21.0,,44.0,11.0,,8.0,7.0,83.0,13.0,4.0,,3.3016,8.0,6.0,6.0,9.0,42.0,2.0,,22.0,2.0,,2.0,43.0,,8.0,4.0,8.0,1.0,,2.0,2.0,,,,1.0,,7.0,,,,,,,,,,
179018,Miguel Almirón,Midfielder,Newcastle United,4,Paraguay,2022-23,3.0276,0.0,,46.0,,135.0,34.0,29.0,144.0,932.0,,,16.0,3.0,,2507.0,123.0,1.0,52.0,117.0,775.0,,1.0,21.711,1.0,13.0,22.0,96.0,,33.0,4.0,238.0,,220.0,139.0,34.0,,593.0,21.0,222.0,6.0,0.0,,920.0,28.0,292.0,30.0,38.0,,,366.0,13.0,1399.0,18.0,5.0,200.0,,2.0,9.0,30.0,115.0,5.0,44.0,21.0,7.3571,44.0,2.0,18.0,11.0,6.0,5.0,8.0,8.0,10.0,,146.0,,24.0,105.0,23.0,5.0,16.0,10.0,33.0,,61.0,23.0,2.0,22.0,10.0,250.0,23.0,15.0,1.0,7.9623,25.0,9.0,3.0,12.0,21.0,9.0,7.0,5.0,2.0,,2.0,21.0,7.0,18.0,1.0,18.0,,,2.0,3.0,,,,,,11.0,,,,,,,,,,
200089,Joe Willock,Midfielder,Newcastle United,4,England,2022-23,4.3518,0.0,,50.0,,112.0,35.0,31.0,132.0,888.0,,,32.0,1.0,,2577.0,127.0,3.0,64.0,111.0,721.0,,2.0,26.4596,2.0,15.0,26.0,299.0,,23.0,2.0,283.0,,228.0,136.0,35.0,,512.0,23.0,251.0,16.0,0.0,,871.0,32.0,320.0,30.0,38.0,,,175.0,35.0,1420.0,8.0,2.0,257.0,,1.0,20.0,33.0,156.0,13.0,74.0,17.0,4.8229,37.0,6.0,30.0,3.0,1.0,13.0,10.0,10.0,16.0,,118.0,,34.0,140.0,46.0,2.0,20.0,,43.0,1.0,70.0,20.0,8.0,35.0,25.0,186.0,23.0,17.0,,7.0014,21.0,11.0,4.0,6.0,38.0,3.0,11.0,4.0,4.0,,4.0,38.0,11.0,10.0,2.0,10.0,,,3.0,,,,,,,,,,,,,,,,,
215379,Elliot Anderson,Midfielder,Nottingham Forest,17,England,2022-23,1.4667,0.0,,11.0,,34.0,22.0,3.0,41.0,185.0,,,16.0,,,396.0,42.0,,19.0,31.0,140.0,,,6.3551,,1.0,7.0,53.0,,10.0,0.0,82.0,,54.0,29.0,22.0,,109.0,7.0,66.0,11.0,0.0,,184.0,8.0,80.0,5.0,10.0,,,36.0,4.0,310.0,2.0,3.0,39.0,,0.0,7.0,8.0,40.0,4.0,15.0,4.0,1.0305,7.0,1.0,10.0,,,4.0,3.0,3.0,5.0,,43.0,,8.0,35.0,9.0,,6.0,,13.0,,23.0,3.0,2.0,6.0,6.0,42.0,3.0,4.0,,1.008,4.0,,1.0,1.0,5.0,1.0,1.0,19.0,1.0,,1.0,5.0,1.0,3.0,,3.0,,,,1.0,,,,,,1.0,,,,,,,,,,
180135,Sean Longstaff,Midfielder,Leeds United,2,England,2022-23,2.5846,0.0,,42.0,,152.0,33.0,28.0,194.0,1125.0,,,52.0,11.0,,2515.0,112.0,1.0,58.0,88.0,884.0,,2.0,21.127,5.0,22.0,18.0,310.0,,39.0,0.0,250.0,,340.0,141.0,33.0,,522.0,17.0,198.0,24.0,0.0,,1088.0,18.0,304.0,21.0,8.0,,,257.0,47.0,1510.0,4.0,15.0,417.0,,2.0,42.0,44.0,138.0,8.0,55.0,7.0,2.1644,18.0,4.0,28.0,1.0,1.0,8.0,5.0,5.0,28.0,,80.0,,19.0,110.0,27.0,0.0,21.0,,18.0,,47.0,11.0,8.0,29.0,16.0,218.0,4.0,15.0,4.0,3.6091,15.0,,7.0,12.0,22.0,5.0,5.0,5.0,1.0,,1.0,22.0,5.0,10.0,1.0,10.0,,,,1.0,,,,,,3.0,,,,,,,,,,
208706,Bruno Guimarães,Midfielder,Newcastle United,4,Brazil,2022-23,3.8843,0.0,,79.0,,184.0,32.0,32.0,252.0,1632.0,,,32.0,9.0,,2733.0,227.0,2.0,53.0,208.0,1279.0,,2.0,26.3436,7.0,19.0,25.0,536.0,,83.0,0.0,397.0,,485.0,233.0,32.0,,825.0,23.0,365.0,19.0,0.0,,1594.0,16.0,416.0,41.0,46.0,,,371.0,101.0,2191.0,5.0,25.0,557.0,,7.0,68.0,71.0,170.0,2.0,72.0,8.0,2.0312,21.0,5.0,35.0,4.0,1.0,2.0,2.0,2.0,13.0,,51.0,,37.0,157.0,24.0,3.0,38.0,,26.0,1.0,86.0,13.0,4.0,45.0,36.0,240.0,9.0,31.0,1.0,2.8088,7.0,3.0,25.0,19.0,20.0,1.0,2.0,,2.0,,2.0,20.0,2.0,5.0,3.0,5.0,1.0,,1.0,2.0,,,,,,3.0,,,,,,,,,,
547719,Lewis Miley,Midfielder,Newcastle United U21,12970,England,2022-23,0.0029,0.0,,,,1.0,1.0,,1.0,6.0,,,,,,15.0,,,1.0,,5.0,,,0.5322,,,,1.0,,,0.0,,,1.0,1.0,1.0,,3.0,,,,0.0,,6.0,,1.0,,,,,2.0,,9.0,,,2.0,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,0.0745,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
180974,Joelinton,Midfielder,Newcastle United,4,Brazil,2022-23,1.8923,0.0,,70.0,,202.0,32.0,30.0,218.0,1230.0,,,124.0,11.0,,2662.0,229.0,3.0,85.0,163.0,977.0,,1.0,26.4287,1.0,38.0,26.0,408.0,,34.0,3.0,477.0,,328.0,198.0,32.0,,627.0,23.0,353.0,66.0,0.0,,1211.0,13.0,398.0,49.0,59.0,,,244.0,35.0,1863.0,19.0,6.0,389.0,,12.0,16.0,71.0,248.0,4.0,95.0,20.0,4.9827,38.0,1.0,51.0,6.0,4.0,4.0,10.0,10.0,58.0,1.0,104.0,,25.0,190.0,45.0,2.0,21.0,3.0,39.0,2.0,90.0,18.0,7.0,65.0,48.0,250.0,5.0,42.0,,7.0688,13.0,3.0,3.0,24.0,12.0,1.0,6.0,2.0,4.0,,4.0,12.0,6.0,7.0,1.0,7.0,,,5.0,4.0,,,,,,4.0,,,1.0,,,,,,,
179519,Orel Mangala,Midfielder,Everton,11,Belgium,2022-23,0.4846,0.0,,28.0,,80.0,27.0,20.0,96.0,506.0,,,20.0,1.0,,1555.0,81.0,,25.0,70.0,397.0,,2.0,25.3702,2.0,14.0,24.0,129.0,,23.0,0.0,150.0,,169.0,88.0,27.0,,182.0,24.0,130.0,11.0,0.0,,502.0,1.0,136.0,20.0,19.0,,,114.0,13.0,708.0,,5.0,229.0,,3.0,16.0,31.0,69.0,1.0,39.0,3.0,0.4608,7.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,9.0,,8.0,,2.0,60.0,14.0,0.0,8.0,,12.0,,21.0,4.0,7.0,22.0,23.0,94.0,15.0,10.0,,0.5905,2.0,1.0,1.0,1.0,5.0,,2.0,7.0,1.0,,1.0,5.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
50232,Jonjo Shelvey,Midfielder,Burnley,90,England,2022-23,0.0042,0.0,,3.0,,32.0,11.0,6.0,79.0,314.0,,,5.0,,,575.0,12.0,1.0,7.0,8.0,196.0,,3.0,1.3032,1.0,10.0,11.0,66.0,,1.0,0.0,36.0,,133.0,36.0,11.0,,114.0,10.0,31.0,4.0,0.0,,289.0,5.0,95.0,1.0,4.0,,,55.0,39.0,383.0,1.0,9.0,125.0,,2.0,47.0,9.0,24.0,2.0,10.0,,,3.0,,4.0,,,4.0,,,1.0,1.0,1.0,,6.0,23.0,6.0,,2.0,,,,4.0,3.0,2.0,10.0,5.0,60.0,4.0,10.0,,,3.0,,3.0,6.0,3.0,,,5.0,,,,9.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
