playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
243505,Jakub Moder,Midfielder,Brighton,36,Poland,2020-21,55.0,20.0,5.0,3.0,0.2671,15.0,,12.0,10.0,263.0,,2.0,0.0,1.0,5.0,2.0,2.0,12.0,1.0,27.0,,6.6794,3.0,4.0,3.0,0.0,35.0,12.0,,,8.0,10.0,18.0,,262.0,5.0,115.0,7.0,,37.0,12.0,5.0,52.0,399.0,,63.0,,16.0,17.0,,0.3243,0.0,,8.0,54.0,,3.0,,7.0,70.0,10.0,19.0,,1.0,648.0,,34.0,26.0,188.0,23.0,7.0,10.0,43.0,92.0,89.0,11.0,0.0,82.0,,1.0,8.0,,131.0,9.0,,4.0,70.0,7.0,0.0,7.0,9.0,1.0,3.0,,4.0,1.0,7.0,7.0,0.7717,0.0,,,,,,,,,,2.0,,,,,,,,,,9.0,1.0,1.0,,1.0,1.0,,,,,,
440241,Jensen Weir,Midfielder,Brighton,36,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Brighton,36,Ecuador,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2020-21,119.0,63.0,15.0,7.0,3.578,45.0,1.0,34.0,30.0,1424.0,3.0,5.0,0.0,9.0,7.0,3.0,3.0,43.0,1.0,70.0,3.0,23.4434,62.0,6.0,16.0,1.0,149.0,34.0,3.0,,11.0,152.0,28.0,6.0,1366.0,10.0,488.0,24.0,6.0,480.0,19.0,93.0,309.0,1984.0,2.0,512.0,,68.0,62.0,,5.144,0.0,0.4234,17.0,194.0,8.0,12.0,1.0,27.0,262.0,51.0,65.0,10.0,1.0,2481.0,,92.0,51.0,1069.0,68.0,15.0,28.0,76.0,240.0,211.0,21.0,3.0,395.0,4.0,1.0,21.0,,717.0,27.0,,6.0,146.0,22.0,0.0,30.0,9.0,4.0,23.0,3.0,3.0,9.0,22.0,10.0,4.895,3.0,,,,,,,,,,6.0,,,,,,,,34.0,83.0,52.0,22.0,1.0,137.0,67.0,4.0,,,,,,
465572,Reda Khadra,Midfielder,Brighton,36,Germany,2020-21,1.0,,,,,,,1.0,,1.0,,,0.0,,1.0,,,1.0,,,,,,,,0.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,0.0,,,1.0,,,,,1.0,,1.0,,,4.0,,,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109345,Solly March,Midfielder,Brighton,36,England,2020-21,105.0,47.0,10.0,4.0,1.6846,49.0,,21.0,16.0,717.0,2.0,2.0,1.0,2.0,2.0,,,22.0,1.0,118.0,6.0,19.8711,26.0,8.0,26.0,1.0,117.0,21.0,1.0,,19.0,101.0,43.0,1.0,704.0,8.0,370.0,23.0,1.0,63.0,26.0,43.0,188.0,1297.0,1.0,208.0,2.0,62.0,43.0,,2.532,0.0,0.0731,12.0,110.0,1.0,4.0,,19.0,172.0,65.0,37.0,4.0,2.0,1675.0,1.0,133.0,56.0,502.0,52.0,21.0,25.0,83.0,250.0,238.0,25.0,1.0,216.0,,2.0,26.0,,356.0,24.0,1.0,8.0,201.0,15.0,0.0,27.0,44.0,5.0,22.0,,4.0,2.0,33.0,16.0,1.6588,0.0,,,,,,,,,,4.0,,,,,,,,8.0,25.0,112.0,10.0,2.0,40.0,19.0,25.0,,1.0,,,,
235382,Steven Alzate,Midfielder,Brighton,36,Colombia,2020-21,58.0,32.0,4.0,2.0,1.0812,17.0,,15.0,15.0,437.0,1.0,1.0,1.0,3.0,5.0,,,13.0,1.0,31.0,2.0,11.28,11.0,1.0,6.0,1.0,46.0,15.0,1.0,,8.0,2.0,17.0,,435.0,1.0,77.0,8.0,,102.0,20.0,22.0,90.0,564.0,,151.0,,4.0,15.0,,0.3145,0.0,,3.0,40.0,,4.0,,10.0,44.0,2.0,20.0,3.0,1.0,897.0,,38.0,12.0,371.0,12.0,9.0,17.0,45.0,167.0,96.0,7.0,0.0,78.0,,1.0,9.0,,243.0,16.0,,1.0,76.0,7.0,0.0,,8.0,1.0,8.0,,6.0,3.0,1.0,10.0,0.819,2.0,,,,,,,,,,2.0,,,,,,,,,,9.0,1.0,1.0,,1.0,,,,,,,
244848,Teddy Jenks,Midfielder,Brighton,36,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227127,Yves Bissouma,Midfielder,Brighton,36,Mali,2020-21,157.0,120.0,12.0,3.0,0.5204,104.0,2.0,36.0,61.0,1685.0,1.0,,1.0,9.0,1.0,,,22.0,2.0,189.0,5.0,33.1584,16.0,3.0,32.0,0.0,271.0,36.0,1.0,,20.0,6.0,49.0,2.0,1654.0,27.0,311.0,68.0,2.0,481.0,55.0,75.0,262.0,2252.0,,695.0,3.0,57.0,69.0,,1.3899,1.0,0.1716,30.0,156.0,,18.0,,35.0,213.0,6.0,60.0,9.0,2.0,3111.0,3.0,227.0,54.0,1397.0,12.0,64.0,42.0,135.0,561.0,384.0,36.0,0.0,381.0,,2.0,36.0,,778.0,40.0,,3.0,324.0,38.0,1.0,6.0,53.0,6.0,64.0,,4.0,9.0,17.0,44.0,1.4057,8.0,,,,,,,,,,2.0,,,,,,,,,,3.0,1.0,8.0,,1.0,1.0,,,,,,
465299,Anthony Mancini,Midfielder,Burnley,90,France,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60551,Ashley Westwood,Midfielder,Burnley,90,England,2020-21,106.0,107.0,3.0,7.0,2.0224,23.0,,38.0,53.0,2044.0,3.0,,3.0,3.0,,1.0,1.0,23.0,5.0,78.0,3.0,49.3194,50.0,,42.0,1.0,244.0,38.0,2.0,1.0,6.0,137.0,17.0,1.0,1882.0,10.0,631.0,15.0,1.0,451.0,35.0,161.0,356.0,2546.0,1.0,710.0,,174.0,65.0,,6.9293,0.0,0.0607,17.0,262.0,3.0,15.0,,38.0,436.0,55.0,37.0,11.0,3.0,3411.0,2.0,92.0,39.0,1447.0,20.0,30.0,55.0,83.0,484.0,198.0,17.0,0.0,753.0,,3.0,8.0,,943.0,50.0,,,161.0,14.0,0.0,21.0,13.0,9.0,44.0,,1.0,3.0,59.0,29.0,1.1959,7.0,,,,,,,,,,14.0,,,,,,,,23.0,59.0,9.0,16.0,1.0,89.0,45.0,,,,,,,
40845,Dale Stephens,Midfielder,Burnley,90,England,2020-21,19.0,10.0,3.0,,,11.0,,7.0,6.0,119.0,,,0.0,2.0,4.0,,,2.0,1.0,14.0,,3.0393,,1.0,2.0,0.0,21.0,7.0,,,1.0,,6.0,,119.0,1.0,31.0,6.0,,30.0,8.0,7.0,24.0,166.0,,48.0,,2.0,2.0,,0.0874,0.0,,1.0,19.0,,2.0,,3.0,21.0,,7.0,,,258.0,,19.0,4.0,91.0,4.0,1.0,4.0,17.0,32.0,38.0,3.0,0.0,33.0,,,5.0,,50.0,3.0,,1.0,31.0,5.0,0.0,1.0,1.0,,8.0,,2.0,2.0,1.0,4.0,0.1597,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433154,Dwight McNeil,Midfielder,Burnley,90,England,2020-21,177.0,83.0,7.0,9.0,2.2653,47.0,2.0,36.0,37.0,1106.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,26.0,5.0,149.0,1.0,43.3211,43.0,2.0,40.0,1.0,216.0,36.0,,2.0,40.0,190.0,102.0,1.0,1058.0,10.0,606.0,24.0,1.0,212.0,11.0,66.0,281.0,1885.0,1.0,341.0,,72.0,64.0,,5.7527,0.0,0.0498,19.0,161.0,5.0,8.0,,34.0,233.0,118.0,45.0,10.0,3.0,3071.0,3.0,168.0,86.0,807.0,40.0,18.0,50.0,151.0,302.0,345.0,38.0,1.0,311.0,,3.0,23.0,,584.0,45.0,,2.0,300.0,19.0,0.0,30.0,63.0,6.0,32.0,,4.0,5.0,23.0,7.0,1.0529,1.0,,,,,,,,,,5.0,,,,,,,,16.0,54.0,11.0,26.0,11.0,73.0,52.0,1.0,,,,,,
217401,Josh Benson,Midfielder,Burnley,90,England,2020-21,22.0,11.0,1.0,,,5.0,,6.0,7.0,79.0,,,0.0,1.0,4.0,,,5.0,,8.0,2.0,6.6377,,,1.0,0.0,18.0,6.0,,,5.0,5.0,9.0,1.0,78.0,1.0,36.0,1.0,1.0,21.0,4.0,1.0,18.0,119.0,,23.0,,3.0,3.0,,0.0654,0.0,0.1627,1.0,15.0,,1.0,,2.0,18.0,5.0,7.0,,,261.0,,10.0,7.0,60.0,2.0,2.0,7.0,17.0,11.0,32.0,3.0,0.0,29.0,,,4.0,,38.0,7.0,,,25.0,2.0,0.0,3.0,2.0,,3.0,,1.0,1.0,1.0,3.0,0.1927,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,
172782,Josh Brownhill,Midfielder,Burnley,90,England,2020-21,135.0,117.0,10.0,7.0,0.521,45.0,1.0,33.0,67.0,1172.0,,2.0,0.0,5.0,1.0,4.0,4.0,54.0,5.0,90.0,3.0,39.3262,17.0,5.0,32.0,0.0,195.0,33.0,,,6.0,13.0,21.0,7.0,1167.0,17.0,330.0,27.0,7.0,323.0,36.0,33.0,225.0,1585.0,1.0,353.0,4.0,66.0,48.0,,1.3796,0.0,0.5036,24.0,188.0,1.0,18.0,,32.0,254.0,13.0,119.0,10.0,3.0,2814.0,1.0,155.0,42.0,885.0,65.0,37.0,42.0,81.0,290.0,290.0,22.0,0.0,334.0,,3.0,18.0,,569.0,37.0,,5.0,171.0,65.0,0.0,11.0,15.0,11.0,69.0,,3.0,5.0,42.0,15.0,1.8826,2.0,,,,,,,,,,11.0,,,,,,,,,,5.0,4.0,3.0,,4.0,2.0,1.0,,,,,
461096,Lewis Richardson,Midfielder,Burnley,90,England,2020-21,2.0,,,,,,,2.0,,1.0,,,0.0,,2.0,,,1.0,,,,,,,,0.0,,2.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,2.0,,,,,,,,0.0,,,1.0,,,,,1.0,,1.0,,,3.0,,,1.0,,,,,1.0,,2.0,,0.0,,,,,,,,,,1.0,,0.0,2.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Burnley,90,Ireland,2020-21,78.0,36.0,5.0,5.0,0.8779,22.0,2.0,19.0,22.0,351.0,1.0,1.0,0.0,2.0,7.0,2.0,2.0,21.0,,42.0,,12.202,6.0,3.0,9.0,0.0,80.0,19.0,1.0,,4.0,36.0,13.0,4.0,347.0,6.0,179.0,15.0,4.0,98.0,21.0,24.0,84.0,578.0,,88.0,,33.0,27.0,,0.5891,0.0,0.2917,11.0,75.0,1.0,4.0,,12.0,108.0,32.0,40.0,3.0,2.0,1054.0,,61.0,28.0,219.0,22.0,25.0,6.0,57.0,48.0,139.0,16.0,1.0,121.0,,2.0,7.0,,162.0,6.0,,3.0,99.0,19.0,0.0,6.0,11.0,,9.0,,10.0,2.0,17.0,13.0,0.8436,3.0,,,,,,,,,,6.0,,,,,,,,1.0,1.0,7.0,6.0,3.0,3.0,7.0,1.0,,,,,,
243568,Billy Gilmour,Midfielder,Chelsea,8,Scotland,2020-21,12.0,16.0,1.0,,,4.0,1.0,5.0,9.0,225.0,,,,1.0,2.0,,,2.0,,7.0,,3.0319,3.0,,2.0,0.0,11.0,5.0,,,3.0,2.0,3.0,,222.0,,35.0,2.0,,64.0,2.0,6.0,37.0,255.0,,89.0,,5.0,10.0,,0.1643,0.0,,,22.0,,2.0,,3.0,27.0,2.0,4.0,1.0,,259.0,,9.0,4.0,192.0,,1.0,2.0,10.0,74.0,21.0,1.0,,50.0,,,2.0,,109.0,2.0,,,17.0,2.0,0.0,1.0,1.0,2.0,3.0,,1.0,1.0,3.0,1.0,0.0538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
176413,Christian Pulisic,Midfielder,Chelsea,8,United States,2020-21,156.0,60.0,11.0,16.0,5.6803,19.0,1.0,27.0,25.0,662.0,4.0,4.0,2.0,3.0,9.0,10.0,10.0,42.0,3.0,101.0,2.0,19.7881,23.0,8.0,33.0,1.0,60.0,27.0,1.0,3.0,59.0,30.0,88.0,,659.0,16.0,307.0,11.0,,151.0,13.0,10.0,186.0,1109.0,1.0,144.0,,9.0,26.0,1.0,2.226,0.0,,32.0,104.0,2.0,23.0,,18.0,113.0,30.0,61.0,2.0,2.0,1736.0,2.0,120.0,39.0,539.0,118.0,8.0,21.0,114.0,175.0,276.0,23.0,2.0,150.0,,2.0,8.0,,410.0,18.0,,8.0,215.0,19.0,0.0,19.0,49.0,2.0,12.0,,6.0,3.0,5.0,9.0,6.1392,2.0,,,,,,,,,,,,,,,,,,1.0,,7.0,4.0,8.0,1.0,5.0,,,,,,,
124183,Hakim Ziyech,Midfielder,Chelsea,8,Morocco,2020-21,83.0,43.0,16.0,13.0,2.2282,14.0,5.0,23.0,20.0,666.0,2.0,4.0,2.0,13.0,8.0,5.0,5.0,18.0,,48.0,,9.4874,31.0,3.0,15.0,1.0,68.0,23.0,,2.0,16.0,52.0,32.0,1.0,657.0,6.0,258.0,10.0,1.0,208.0,19.0,25.0,154.0,932.0,1.0,150.0,,24.0,27.0,,3.2132,0.0,0.1427,19.0,115.0,3.0,11.0,,15.0,139.0,31.0,23.0,,6.0,1179.0,3.0,53.0,22.0,502.0,35.0,1.0,7.0,65.0,109.0,136.0,8.0,0.0,195.0,,6.0,4.0,,389.0,7.0,,3.0,113.0,5.0,0.0,12.0,19.0,1.0,10.0,,14.0,13.0,3.0,11.0,1.8895,3.0,,,,,,,,,,,,,,,,,,5.0,15.0,8.0,4.0,1.0,21.0,12.0,,,,,,,
