playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,throwInsToOppositionPlayer,headedGoals,secondGoalAssists,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,setPiecesGoals,leftFootGoals,otherGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,penaltyGoals,penaltiesConceded,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesFaced,goalkeeperSmother,punches,ownGoalScored,drops,crossesNotClaimed,clearancesOffTheLine,redCards2ndYellow,penaltiesSaved,savesFromPenalty
39158,Scott Arfield,Midfielder,Burnley,90,Canada,2016-17,172.0,5.0,2.1459,0.0,18.0,7.0,2.3946,36.0,26.0,3.0,146.0,31.0,,22.0,23.0,193.0,14.0,620.0,1.0,3.0,0.0,14.0,8.0,63.0,4.0,2.0,32.0,4.0,2104.0,4.0,1.0,40.0,88.0,5.0,76.0,65.0,404.0,50.0,,33.9341,34.0,5.0,28.0,36.0,4.0,132.0,146.0,17.0,1.0,260.0,50.0,1.0,247.0,136.0,31.0,2.0,,8.0,16.0,305.0,31.0,38.0,44.0,4.0,197.0,23.0,0.0,606.0,19.0,11.0,323.0,28.0,15.0,7.0,106.0,37.0,33.0,23.0,121.0,1043.0,2.0,13.0,14.0,25.0,154.0,23.0,3.1235,3.0,47.0,34.0,45.0,1.0,,1.0,25.0,19.0,,,1.0,,5.0,5.0,,0.4437,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
39847,Steven Defour,Midfielder,Burnley,90,Belgium,2016-17,56.0,5.0,1.1408,0.0,2.0,6.0,1.377,19.0,6.0,1.0,69.0,21.0,3.0,16.0,16.0,103.0,15.0,521.0,1.0,2.0,0.0,1.0,5.0,11.0,,3.0,23.0,2.0,1078.0,2.0,1.0,10.0,41.0,2.0,28.0,40.0,373.0,7.0,,14.4059,20.0,4.0,11.0,13.0,1.0,46.0,201.0,8.0,0.0,97.0,15.0,1.0,147.0,93.0,21.0,3.0,1.0,4.0,4.0,225.0,11.0,45.0,13.0,1.0,86.0,1.0,0.0,500.0,,7.0,181.0,15.0,13.0,4.0,97.0,14.0,32.0,45.0,76.0,743.0,,16.0,1.0,15.0,216.0,12.0,0.5421,1.0,34.0,20.0,38.0,,,,15.0,23.0,1.0,,,,2.0,2.0,,0.1077,,,,,,,,,,,,,,,,,,,,,,,
17878,Cesc Fàbregas,Midfielder,Chelsea,8,Spain,2016-17,67.0,3.0,5.8794,0.0,5.0,9.0,2.8311,30.0,21.0,18.0,143.0,29.0,12.0,33.0,13.0,206.0,13.0,1326.0,5.0,,1.0,3.0,16.0,23.0,4.0,,20.0,4.0,1327.0,4.0,1.0,14.0,68.0,,45.0,59.0,1023.0,40.0,,13.594,50.0,1.0,16.0,14.0,2.0,53.0,312.0,17.0,2.0,135.0,26.0,4.0,533.0,102.0,29.0,,4.0,4.0,,803.0,14.0,65.0,9.0,2.0,112.0,9.0,0.0,1242.0,12.0,14.0,295.0,26.0,12.0,2.0,339.0,23.0,16.0,97.0,142.0,1600.0,3.0,5.0,3.0,7.0,337.0,16.0,2.4051,8.0,63.0,39.0,74.0,1.0,,,13.0,32.0,1.0,,1.0,,2.0,2.0,2.0,0.195,,,,,,,,,,,,,,,,,,,,,,,
167767,Kenedy,Midfielder,Chelsea,8,Brazil,2016-17,6.0,,0.0046,0.0,3.0,,,3.0,,,8.0,2.0,,1.0,1.0,9.0,1.0,29.0,,,,1.0,1.0,,,,,,90.0,,,,5.0,,6.0,5.0,19.0,3.0,,1.469,1.0,1.0,,3.0,2.0,6.0,13.0,1.0,0.0,11.0,3.0,,8.0,5.0,2.0,,,3.0,1.0,11.0,3.0,2.0,3.0,2.0,11.0,,0.0,29.0,,2.0,20.0,,1.0,,6.0,2.0,2.0,1.0,2.0,60.0,6.0,1.0,1.0,,9.0,2.0,0.1283,0.0,1.0,3.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116594,N'Golo Kanté,Midfielder,Chelsea,8,France,2016-17,180.0,1.0,2.5209,0.0,10.0,7.0,1.4226,127.0,17.0,8.0,199.0,35.0,1.0,25.0,35.0,238.0,9.0,2122.0,1.0,,0.0,9.0,,60.0,13.0,3.0,1.0,3.0,3139.0,3.0,1.0,41.0,197.0,4.0,88.0,178.0,1748.0,20.0,2.0,28.2745,21.0,5.0,41.0,33.0,1.0,139.0,613.0,15.0,0.0,377.0,63.0,1.0,593.0,275.0,35.0,3.0,1.0,45.0,13.0,1120.0,29.0,9.0,42.0,1.0,317.0,19.0,0.0,2107.0,10.0,5.0,340.0,82.0,36.0,4.0,649.0,53.0,82.0,136.0,267.0,2671.0,7.0,1.0,9.0,14.0,765.0,29.0,1.9837,9.0,39.0,79.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89085,Nathaniel Chalobah,Midfielder,Chelsea,8,England,2016-17,10.0,,0.2732,0.0,,1.0,0.0925,5.0,1.0,1.0,12.0,10.0,1.0,3.0,1.0,18.0,,103.0,,,,,9.0,5.0,,1.0,,,159.0,,,1.0,11.0,,4.0,7.0,78.0,,,2.2912,3.0,1.0,4.0,3.0,,9.0,35.0,1.0,0.0,21.0,3.0,,33.0,12.0,10.0,1.0,,1.0,,33.0,3.0,,1.0,,16.0,4.0,0.0,102.0,,,24.0,4.0,1.0,,21.0,2.0,2.0,7.0,14.0,131.0,,1.0,,,52.0,1.0,0.0287,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62398,Nemanja Matic,Midfielder,Chelsea,8,Serbia,2016-17,133.0,1.0,3.0622,0.0,7.0,7.0,0.5037,51.0,13.0,8.0,167.0,35.0,7.0,29.0,30.0,229.0,7.0,1865.0,1.0,1.0,0.0,5.0,5.0,65.0,15.0,3.0,1.0,3.0,2697.0,3.0,,26.0,143.0,4.0,60.0,104.0,1495.0,43.0,2.0,24.4398,19.0,7.0,46.0,24.0,2.0,107.0,501.0,25.0,0.0,276.0,28.0,1.0,583.0,241.0,35.0,3.0,1.0,14.0,16.0,922.0,20.0,7.0,50.0,2.0,211.0,39.0,0.0,1826.0,6.0,7.0,325.0,37.0,29.0,9.0,508.0,33.0,50.0,141.0,273.0,2249.0,1.0,7.0,5.0,15.0,715.0,19.0,0.9211,4.0,62.0,62.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2016-17,5.0,,0.0153,0.0,,1.0,0.1286,1.0,1.0,,4.0,6.0,,1.0,,4.0,,25.0,,,,,6.0,1.0,,,,1.0,31.0,1.0,,,3.0,,1.0,2.0,21.0,5.0,,0.1321,,,1.0,,,5.0,4.0,,0.0,8.0,1.0,,4.0,7.0,6.0,,,1.0,,12.0,,,2.0,,7.0,1.0,0.0,25.0,,2.0,10.0,,1.0,,5.0,2.0,,,12.0,38.0,,,,,9.0,,0.0954,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49013,Victor Moses,Midfielder,Chelsea,8,Nigeria,2016-17,155.0,16.0,3.4198,0.0,18.0,15.0,2.8466,47.0,27.0,3.0,139.0,34.0,2.0,5.0,29.0,210.0,96.0,1010.0,3.0,3.0,0.0,4.0,5.0,92.0,6.0,6.0,17.0,6.0,2494.0,6.0,1.0,57.0,168.0,3.0,62.0,133.0,771.0,110.0,1.0,16.0169,26.0,5.0,48.0,15.0,14.0,98.0,46.0,32.0,1.0,323.0,29.0,3.0,334.0,172.0,34.0,6.0,3.0,9.0,26.0,518.0,12.0,103.0,55.0,14.0,231.0,35.0,0.0,1000.0,12.0,38.0,438.0,38.0,54.0,7.0,360.0,28.0,41.0,29.0,270.0,1814.0,218.0,20.0,4.0,37.0,299.0,13.0,3.4315,4.0,71.0,59.0,10.0,32.0,,,1.0,7.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
17349,Aaron Lennon,Midfielder,Everton,11,England,2016-17,17.0,2.0,0.3585,0.0,3.0,,,13.0,2.0,,22.0,11.0,1.0,9.0,6.0,26.0,9.0,134.0,,,,2.0,5.0,5.0,,,2.0,,509.0,,1.0,5.0,19.0,1.0,13.0,19.0,105.0,8.0,1.0,7.3083,5.0,,9.0,5.0,1.0,12.0,24.0,3.0,0.0,36.0,8.0,,40.0,25.0,11.0,,,1.0,2.0,82.0,4.0,9.0,5.0,1.0,31.0,,0.0,133.0,2.0,1.0,51.0,12.0,3.0,1.0,26.0,1.0,3.0,3.0,44.0,216.0,1.0,5.0,2.0,4.0,28.0,1.0,0.2877,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,Gareth Barry,Midfielder,Everton,11,England,2016-17,120.0,3.0,1.8032,0.0,5.0,7.0,0.698,70.0,12.0,5.0,182.0,33.0,1.0,9.0,23.0,283.0,13.0,1375.0,2.0,1.0,1.0,3.0,10.0,55.0,3.0,2.0,5.0,3.0,2112.0,3.0,,23.0,136.0,4.0,44.0,104.0,992.0,22.0,1.0,29.8223,27.0,4.0,57.0,28.0,2.0,97.0,364.0,24.0,1.0,256.0,29.0,1.0,522.0,168.0,33.0,2.0,,22.0,1.0,634.0,24.0,17.0,20.0,2.0,201.0,32.0,0.0,1343.0,5.0,6.0,338.0,48.0,12.0,22.0,342.0,48.0,35.0,100.0,147.0,1732.0,3.0,12.0,3.0,32.0,463.0,30.0,0.897,10.0,101.0,73.0,13.0,,1.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80801,Idrissa Gueye,Midfielder,Everton,11,Senegal,2016-17,166.0,4.0,1.6019,0.0,10.0,6.0,0.5747,136.0,15.0,1.0,197.0,33.0,1.0,43.0,32.0,258.0,8.0,1885.0,1.0,,0.0,7.0,1.0,52.0,8.0,3.0,4.0,2.0,2685.0,2.0,,20.0,246.0,8.0,62.0,214.0,1531.0,25.0,2.0,32.0872,24.0,14.0,39.0,31.0,3.0,146.0,459.0,52.0,1.0,412.0,41.0,1.0,583.0,245.0,33.0,3.0,1.0,36.0,9.0,946.0,23.0,8.0,45.0,3.0,360.0,32.0,0.0,1858.0,9.0,5.0,346.0,100.0,26.0,9.0,555.0,51.0,81.0,96.0,288.0,2420.0,,8.0,7.0,24.0,685.0,36.0,1.8206,11.0,61.0,71.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
50472,James McCarthy,Midfielder,Everton,11,Ireland,2016-17,29.0,1.0,0.1766,0.0,2.0,3.0,0.1939,19.0,4.0,,43.0,12.0,1.0,7.0,7.0,60.0,3.0,247.0,1.0,,0.0,,5.0,16.0,,1.0,1.0,1.0,612.0,1.0,,5.0,42.0,1.0,22.0,31.0,168.0,7.0,1.0,9.7087,4.0,3.0,8.0,10.0,2.0,24.0,42.0,8.0,0.0,71.0,14.0,1.0,90.0,23.0,12.0,1.0,1.0,9.0,2.0,115.0,9.0,3.0,6.0,2.0,55.0,11.0,0.0,246.0,1.0,,82.0,10.0,5.0,3.0,71.0,10.0,10.0,19.0,44.0,363.0,12.0,5.0,,12.0,73.0,9.0,0.4905,2.0,17.0,17.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169527,Joe Williams,Midfielder,Everton,11,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26901,Kevin Mirallas,Midfielder,Everton,11,Belgium,2016-17,146.0,10.0,3.5115,0.0,20.0,24.0,3.4949,18.0,42.0,2.0,102.0,35.0,6.0,35.0,23.0,123.0,48.0,719.0,4.0,4.0,2.0,15.0,12.0,55.0,1.0,11.0,34.0,9.0,2080.0,9.0,3.0,38.0,108.0,4.0,37.0,91.0,557.0,95.0,1.0,28.3011,37.0,1.0,11.0,26.0,5.0,108.0,249.0,25.0,2.0,254.0,21.0,2.0,175.0,95.0,35.0,11.0,3.0,5.0,26.0,478.0,22.0,102.0,62.0,5.0,199.0,17.0,0.0,681.0,18.0,29.0,347.0,13.0,49.0,,99.0,27.0,7.0,39.0,196.0,1199.0,7.0,18.0,15.0,5.0,152.0,13.0,3.7776,2.0,21.0,18.0,84.0,1.0,,1.0,19.0,48.0,,,1.0,,3.0,3.0,1.0,0.1871,,,,,,,,,,,,,,,,,,,,,,,
42774,Morgan Schneiderlin,Midfielder,Everton,11,France,2016-17,78.0,1.0,0.2506,0.0,1.0,3.0,1.57,26.0,7.0,,66.0,17.0,,10.0,12.0,88.0,,866.0,1.0,,0.0,,5.0,46.0,5.0,1.0,1.0,1.0,1070.0,1.0,,28.0,60.0,2.0,15.0,42.0,709.0,14.0,1.0,16.3984,6.0,3.0,28.0,14.0,1.0,50.0,270.0,9.0,0.0,138.0,12.0,1.0,257.0,89.0,17.0,1.0,1.0,7.0,1.0,380.0,12.0,,12.0,1.0,92.0,18.0,0.0,843.0,4.0,1.0,110.0,19.0,9.0,4.0,241.0,21.0,31.0,69.0,98.0,1027.0,1.0,2.0,,4.0,399.0,19.0,0.9348,2.0,22.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87447,Muhamed Besic,Midfielder,Everton,11,Bosnia & Herzegovina,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Everton,11,England,2016-17,256.0,6.0,4.5565,0.0,27.0,29.0,5.786,30.0,61.0,10.0,245.0,36.0,8.0,115.0,32.0,289.0,37.0,1651.0,5.0,8.0,1.0,13.0,4.0,83.0,3.0,14.0,29.0,10.0,2905.0,10.0,8.0,41.0,171.0,7.0,60.0,129.0,1251.0,111.0,2.0,36.5493,76.0,,35.0,36.0,14.0,215.0,437.0,37.0,1.0,427.0,19.0,4.0,439.0,163.0,36.0,14.0,3.0,5.0,37.0,987.0,29.0,84.0,133.0,14.0,344.0,42.0,0.0,1558.0,32.0,23.0,597.0,25.0,62.0,6.0,381.0,49.0,10.0,111.0,394.0,2319.0,10.0,13.0,13.0,6.0,404.0,22.0,6.0028,5.0,44.0,50.0,63.0,,1.0,1.0,20.0,32.0,2.0,1.0,1.0,,5.0,5.0,,0.3307,,,,,,,,,,,,,,,,,,,,2.0,,,
43250,Tom Cleverley,Midfielder,Everton,11,England,2016-17,104.0,2.0,1.174,0.0,1.0,4.0,0.207,42.0,9.0,2.0,83.0,27.0,2.0,28.0,20.0,145.0,7.0,857.0,,,,,7.0,25.0,2.0,3.0,16.0,,1843.0,,1.0,21.0,65.0,4.0,33.0,61.0,671.0,14.0,1.0,25.567,26.0,6.0,21.0,40.0,1.0,83.0,237.0,11.0,0.0,169.0,19.0,,266.0,107.0,27.0,3.0,,11.0,3.0,409.0,36.0,44.0,27.0,1.0,144.0,4.0,0.0,825.0,5.0,6.0,246.0,31.0,8.0,6.0,197.0,23.0,31.0,41.0,157.0,1157.0,5.0,4.0,,29.0,319.0,16.0,0.3847,4.0,62.0,42.0,46.0,,,,13.0,31.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
173807,Tom Davies,Midfielder,Everton,11,England,2016-17,122.0,,1.5412,0.0,6.0,5.0,1.3398,36.0,8.0,5.0,109.0,24.0,3.0,43.0,18.0,135.0,11.0,783.0,2.0,4.0,0.0,3.0,6.0,36.0,6.0,2.0,,1.0,1543.0,1.0,2.0,26.0,97.0,4.0,19.0,87.0,616.0,32.0,2.0,18.3246,10.0,2.0,10.0,17.0,3.0,96.0,210.0,37.0,0.0,219.0,6.0,2.0,215.0,94.0,24.0,2.0,1.0,10.0,11.0,398.0,13.0,11.0,40.0,3.0,183.0,10.0,0.0,774.0,3.0,7.0,240.0,26.0,15.0,5.0,200.0,25.0,18.0,32.0,158.0,1059.0,6.0,6.0,3.0,11.0,250.0,17.0,1.2063,4.0,26.0,31.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
49688,Alfred N'Diaye,Midfielder,Hull,88,Senegal,2016-17,104.0,2.0,0.2986,0.0,3.0,3.0,0.8002,37.0,7.0,2.0,71.0,15.0,,20.0,15.0,98.0,4.0,562.0,1.0,1.0,0.0,2.0,,39.0,3.0,1.0,2.0,1.0,1277.0,1.0,,26.0,67.0,4.0,26.0,54.0,435.0,12.0,2.0,29.3438,4.0,1.0,16.0,30.0,1.0,78.0,130.0,9.0,1.0,171.0,13.0,1.0,161.0,85.0,15.0,1.0,1.0,2.0,2.0,201.0,26.0,4.0,21.0,1.0,132.0,13.0,0.0,536.0,4.0,5.0,141.0,35.0,8.0,6.0,155.0,34.0,21.0,29.0,116.0,740.0,1.0,4.0,2.0,8.0,265.0,18.0,0.9699,7.0,27.0,34.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
221268,Ben Hinchcliffe,Midfielder,Hull,88,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240499,Daniel Batty,Midfielder,Hull,88,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53371,David Meyler,Midfielder,Hull,88,Ireland,2016-17,58.0,4.0,0.4549,0.0,2.0,3.0,0.4728,27.0,6.0,1.0,61.0,20.0,,20.0,9.0,97.0,11.0,509.0,1.0,1.0,1.0,1.0,11.0,29.0,2.0,1.0,4.0,1.0,954.0,1.0,1.0,19.0,55.0,5.0,20.0,45.0,389.0,8.0,2.0,21.8952,6.0,4.0,23.0,23.0,1.0,39.0,120.0,15.0,0.0,113.0,10.0,0.0,160.0,57.0,20.0,1.0,1.0,8.0,2.0,194.0,18.0,11.0,16.0,1.0,84.0,10.0,0.0,502.0,3.0,6.0,156.0,19.0,3.0,2.0,148.0,9.0,20.0,23.0,81.0,723.0,19.0,3.0,1.0,25.0,222.0,5.0,0.4748,2.0,36.0,35.0,,16.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
52287,Evandro,Midfielder,Hull,88,Brazil,2016-17,49.0,1.0,0.8023,0.0,,,,17.0,3.0,1.0,43.0,11.0,,12.0,7.0,51.0,3.0,279.0,,,,,4.0,16.0,,,6.0,,576.0,,2.0,11.0,46.0,,18.0,41.0,220.0,8.0,2.0,10.2694,11.0,,1.0,10.0,,38.0,66.0,20.0,0.0,95.0,9.0,,76.0,51.0,11.0,,,2.0,5.0,147.0,10.0,11.0,13.0,,79.0,5.0,0.0,266.0,3.0,3.0,90.0,15.0,4.0,,72.0,14.0,4.0,8.0,65.0,390.0,1.0,5.0,,1.0,87.0,7.0,0.1213,1.0,8.0,14.0,7.0,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155509,Greg Olley,Midfielder,Hull,88,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156686,James Weir,Midfielder,Hull,88,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49957,Kamil Grosicki,Midfielder,Hull,88,Poland,2016-17,70.0,8.0,2.4499,0.0,6.0,7.0,0.9974,6.0,23.0,1.0,71.0,15.0,3.0,12.0,12.0,86.0,48.0,308.0,,6.0,,1.0,3.0,17.0,,4.0,24.0,3.0,1146.0,3.0,1.0,15.0,30.0,3.0,25.0,28.0,221.0,55.0,1.0,24.0217,20.0,,10.0,27.0,5.0,55.0,95.0,5.0,0.0,100.0,6.0,,79.0,45.0,15.0,4.0,,1.0,22.0,184.0,24.0,83.0,39.0,5.0,83.0,2.0,0.0,293.0,16.0,24.0,238.0,5.0,17.0,,39.0,12.0,12.0,1.0,95.0,585.0,6.0,5.0,1.0,3.0,62.0,5.0,1.6391,1.0,15.0,14.0,51.0,2.0,,1.0,16.0,29.0,3.0,,,,4.0,4.0,1.0,0.2935,,,,,,,,,,,,,,,,,,,,,,,
99323,Lazar Markovic,Midfielder,Hull,88,Serbia,2016-17,86.0,6.0,0.5666,0.0,2.0,5.0,2.7405,18.0,10.0,3.0,63.0,12.0,,22.0,12.0,77.0,11.0,334.0,2.0,2.0,0.0,2.0,,18.0,1.0,,6.0,3.0,1011.0,3.0,2.0,11.0,64.0,2.0,28.0,57.0,249.0,26.0,1.0,18.7093,8.0,,8.0,15.0,,75.0,51.0,19.0,1.0,150.0,15.0,2.0,90.0,66.0,12.0,,2.0,7.0,14.0,170.0,13.0,12.0,42.0,,132.0,7.0,0.0,331.0,5.0,7.0,158.0,11.0,21.0,,118.0,17.0,14.0,8.0,75.0,548.0,4.0,7.0,2.0,5.0,93.0,9.0,2.3827,4.0,14.0,17.0,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
82771,Markus Henriksen,Midfielder,Hull,88,Norway,2016-17,39.0,1.0,0.3011,0.0,2.0,,,14.0,1.0,1.0,38.0,15.0,,13.0,6.0,43.0,11.0,183.0,,1.0,,1.0,9.0,20.0,,,1.0,,633.0,,3.0,13.0,33.0,,11.0,26.0,134.0,18.0,2.0,11.7892,3.0,,13.0,13.0,1.0,26.0,45.0,12.0,0.0,72.0,7.0,,53.0,27.0,15.0,,,6.0,1.0,84.0,13.0,11.0,8.0,1.0,52.0,7.0,0.0,180.0,1.0,5.0,68.0,8.0,2.0,3.0,47.0,15.0,4.0,6.0,38.0,277.0,,4.0,1.0,,57.0,11.0,0.1202,1.0,5.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58791,Ryan Mason,Midfielder,Hull,88,England,2016-17,49.0,3.0,0.4459,0.0,4.0,4.0,0.8076,13.0,13.0,1.0,40.0,16.0,,15.0,11.0,54.0,16.0,377.0,1.0,,1.0,1.0,5.0,18.0,,2.0,5.0,1.0,928.0,1.0,,14.0,35.0,4.0,14.0,31.0,306.0,14.0,6.0,22.263,8.0,,10.0,27.0,3.0,35.0,130.0,16.0,0.0,84.0,5.0,0.0,96.0,55.0,16.0,2.0,1.0,4.0,2.0,166.0,23.0,20.0,13.0,3.0,66.0,4.0,0.0,372.0,9.0,7.0,100.0,9.0,3.0,4.0,85.0,9.0,14.0,17.0,66.0,520.0,1.0,7.0,1.0,5.0,162.0,6.0,0.6899,4.0,14.0,19.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74033,Sam Clucas,Midfielder,Hull,88,England,2016-17,161.0,7.0,2.2523,1.0,17.0,7.0,2.5694,91.0,25.0,2.0,178.0,37.0,1.0,52.0,36.0,260.0,37.0,1542.0,3.0,1.0,1.0,10.0,1.0,78.0,5.0,3.0,13.0,1.0,3188.0,1.0,3.0,39.0,182.0,9.0,52.0,143.0,1194.0,41.0,10.0,70.1923,14.0,5.0,67.0,74.0,7.0,122.0,445.0,25.0,0.0,343.0,21.0,2.0,433.0,192.0,37.0,3.0,,31.0,11.0,616.0,65.0,49.0,50.0,7.0,265.0,39.0,1.0,1511.0,18.0,14.0,400.0,60.0,28.0,9.0,353.0,22.0,52.0,88.0,311.0,2125.0,48.0,6.0,10.0,40.0,679.0,17.0,2.7839,9.0,82.0,75.0,18.0,8.0,,,4.0,10.0,2.0,,3.0,,2.0,2.0,,0.1511,,,,1.0,,,,,,,,,,,,,,,,,,,
9110,Shaun Maloney,Midfielder,Hull,88,Scotland,2016-17,13.0,2.0,0.4277,0.0,1.0,1.0,0.9598,8.0,2.0,,15.0,9.0,2.0,3.0,2.0,16.0,7.0,111.0,1.0,,1.0,1.0,7.0,2.0,,,4.0,,279.0,,,1.0,22.0,,3.0,21.0,93.0,9.0,2.0,7.0598,2.0,,2.0,7.0,,12.0,29.0,7.0,1.0,35.0,1.0,0.0,32.0,9.0,9.0,,,2.0,2.0,62.0,7.0,8.0,6.0,,33.0,1.0,0.0,109.0,1.0,4.0,31.0,6.0,6.0,1.0,15.0,3.0,,2.0,35.0,166.0,1.0,2.0,1.0,,37.0,1.0,0.8666,0.0,1.0,2.0,3.0,,,,2.0,1.0,,,1.0,,1.0,1.0,,0.0816,,,,,,,,,,,,,,,,,,,,,,,
