playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,aerialDuels,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCornersIntoBox,penaltyGoalsConceded,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,successfulCrossesOpenPlay,cornersTakenInclShortCorners,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,throwInsToOppositionPlayer,oboxTarget,interceptions,unsuccessfulLaunches,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,offsides,foulWonPenalty,lastPlayerTackle,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,headedGoals,penaltyGoals,otherGoals
424876,Dominik Szoboszlai,Midfielder,Liverpool,14,Hungary,2025-26,155.0,6.8059,1.0,24.0,23.0,2.0,4.1535,56.0,47.0,7.0,189.0,36.0,7.0,53.0,36.0,268.0,55.0,2187.0,6.0,3.0,16.0,,43.0,3.0,3233.0,3.0,24.0,131.0,11.0,71.0,112.0,1789.0,69.0,45.7125,71.0,10.0,58.0,52.0,8.0,131.0,391.0,30.0,1.0,286.0,26.0,3.0,545.0,187.0,36.0,5.0,24.0,1.0,24.0,1217.0,41.0,137.0,51.0,8.0,243.0,19.0,1.0,2091.0,24.0,35.0,519.0,32.0,26.0,8.0,778.0,41.0,130.0,473.0,2996.0,132.0,1.0,16.0,770.0,17.0,4.8468,8.0,79.0,94.0,32.0,3.0,61.0,2.0,1.0,,20.0,104.0,8.0,14.0,68.0,2.0,8.0,14.0,30.0,43.0,,,,,,,,,,,,,,,2.0,,1.0,4.0,14.0,14.0,0.6297,1.0,,,,,,
223541,Federico Chiesa,Forward,Liverpool,14,Italy,2025-26,34.0,0.6074,0.0,6.0,5.0,,1.9644,8.0,11.0,1.0,29.0,26.0,1.0,3.0,1.0,32.0,17.0,113.0,2.0,1.0,2.0,25.0,8.0,2.0,318.0,2.0,5.0,20.0,3.0,12.0,17.0,80.0,36.0,6.8027,2.0,,7.0,9.0,4.0,29.0,19.0,7.0,1.0,54.0,4.0,1.0,44.0,9.0,26.0,2.0,2.0,,9.0,60.0,6.0,17.0,13.0,4.0,46.0,3.0,0.0,106.0,6.0,3.0,79.0,6.0,2.0,2.0,25.0,11.0,1.0,25.0,223.0,7.0,1.0,2.0,21.0,3.0,1.499,3.0,3.0,5.0,,,,,,,,,,1.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,
494595,Florian Wirtz,Midfielder,Liverpool,14,Germany,2025-26,149.0,5.1711,0.0,19.0,18.0,3.0,6.5207,34.0,32.0,12.0,191.0,33.0,3.0,80.0,27.0,220.0,18.0,1421.0,5.0,1.0,10.0,6.0,47.0,11.0,2388.0,11.0,40.0,99.0,7.0,61.0,92.0,1161.0,161.0,31.7224,57.0,1.0,13.0,32.0,9.0,109.0,415.0,19.0,1.0,248.0,29.0,4.0,342.0,115.0,33.0,4.0,8.0,1.0,35.0,929.0,25.0,27.0,71.0,9.0,201.0,7.0,0.0,1398.0,14.0,21.0,378.0,26.0,39.0,2.0,315.0,22.0,40.0,349.0,1875.0,22.0,18.0,10.0,277.0,9.0,7.025,1.0,29.0,39.0,4.0,2.0,9.0,1.0,2.0,1.0,,20.0,2.0,2.0,5.0,1.0,3.0,2.0,11.0,12.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,0.0739,,,,,,,
155503,Freddie Woodman,Goalkeeper,Liverpool,14,England,2025-26,,0.0034,0.0,,,,,,,,,3.0,,,2.0,34.0,,79.0,,,,1.0,,,212.0,,,,2.0,,,30.0,,3.7539,,3.0,3.0,4.0,,,17.0,,0.0,,,,54.0,22.0,3.0,,,,,12.0,2.0,,,,,,0.0,62.0,,,35.0,,,,8.0,,15.0,,106.0,,,,33.0,,,0.0,34.0,8.0,,,,,,,,,,,,,,,1.0,16.0,1.0,,10.0,,,,,9.0,,,19.0,4.0,2.0,9.0,,,,,,,,,,,,,,
449027,Giorgi Mamardashvili,Goalkeeper,Liverpool,14,Georgia,2025-26,3.0,0.0111,0.0,,,,,1.0,,,2.0,10.0,,,10.0,85.0,,287.0,,,,,3.0,,868.0,,1.0,5.0,5.0,,3.0,166.0,,15.349,,14.0,9.0,18.0,,2.0,95.0,2.0,0.0,8.0,,,146.0,76.0,10.0,,,,,16.0,13.0,,,,5.0,2.0,0.0,233.0,,,93.0,1.0,,,46.0,1.0,36.0,,397.0,,1.0,,186.0,1.0,,0.0,83.0,21.0,,1.0,,,,,,,2.0,,,,,,1.0,51.0,3.0,12.0,38.0,2.0,2.0,1.0,3.0,34.0,2.0,,78.0,14.0,13.0,22.0,,,,,,,,,,1.0,1.0,,,
647681,Giovanni Leoni,Defender,Liverpool,14,Italy,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464353,Harvey Davies,Goalkeeper,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510663,Hugo Ekitiké,Forward,Liverpool,14,France,2025-26,147.0,2.6729,0.0,17.0,19.0,2.0,9.2152,11.0,48.0,2.0,91.0,28.0,4.0,35.0,21.0,93.0,7.0,400.0,11.0,4.0,6.0,7.0,82.0,5.0,1810.0,5.0,51.0,92.0,2.0,24.0,61.0,304.0,136.0,24.3627,17.0,,27.0,25.0,11.0,96.0,117.0,12.0,4.0,239.0,9.0,7.0,73.0,42.0,28.0,8.0,4.0,1.0,34.0,242.0,23.0,7.0,60.0,11.0,157.0,31.0,0.0,391.0,29.0,12.0,216.0,7.0,38.0,2.0,76.0,35.0,3.0,134.0,745.0,,15.0,6.0,66.0,8.0,9.87,0.0,2.0,13.0,,3.0,,1.0,,,1.0,,2.0,3.0,1.0,8.0,,3.0,3.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,2.0,,
204716,Ibrahima Konaté,Defender,Liverpool,14,France,2025-26,99.0,0.9789,0.0,3.0,4.0,1.0,1.1835,53.0,9.0,4.0,147.0,36.0,,,36.0,225.0,2.0,2168.0,1.0,0.0,,,174.0,3.0,3100.0,3.0,50.0,220.0,10.0,25.0,96.0,1877.0,19.0,40.2998,8.0,7.0,190.0,45.0,3.0,49.0,465.0,41.0,0.0,319.0,14.0,1.0,749.0,117.0,36.0,1.0,25.0,,2.0,799.0,35.0,2.0,7.0,3.0,145.0,124.0,0.0,2097.0,5.0,1.0,260.0,28.0,5.0,24.0,821.0,33.0,66.0,133.0,2638.0,4.0,10.0,,1145.0,9.0,1.212,7.0,78.0,81.0,,3.0,,,,,1.0,,8.0,,1.0,,,,29.0,22.0,,,22.0,,,1.0,,,,,22.0,,,,,,2.0,,,,,,1.0,,,,,
491501,James McConnell,Midfielder,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500058,Jayden Danns,Forward,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216094,Jeremie Frimpong,Defender,Liverpool,14,Netherlands,2025-26,61.0,1.5761,0.0,4.0,2.0,3.0,0.1931,11.0,6.0,,50.0,21.0,1.0,3.0,12.0,68.0,40.0,441.0,,,2.0,9.0,17.0,2.0,1039.0,2.0,10.0,57.0,3.0,37.0,50.0,366.0,69.0,11.5658,14.0,1.0,13.0,13.0,2.0,51.0,39.0,21.0,0.0,118.0,17.0,,82.0,52.0,21.0,,1.0,,15.0,266.0,10.0,40.0,32.0,2.0,101.0,7.0,0.0,438.0,4.0,18.0,173.0,10.0,18.0,,172.0,8.0,7.0,148.0,732.0,52.0,9.0,2.0,118.0,4.0,0.5095,1.0,18.0,26.0,,,,,1.0,,11.0,,1.0,,11.0,,1.0,,6.0,15.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
171287,Joe Gomez,Defender,Liverpool,14,England,2025-26,40.0,0.6567,0.0,,1.0,,,10.0,5.0,,49.0,21.0,2.0,,7.0,65.0,13.0,320.0,,,,14.0,26.0,1.0,599.0,1.0,13.0,26.0,3.0,19.0,13.0,245.0,11.0,10.8788,3.0,3.0,25.0,14.0,,27.0,32.0,,0.0,66.0,5.0,,117.0,20.0,21.0,,3.0,,3.0,119.0,11.0,13.0,9.0,,40.0,13.0,0.0,318.0,4.0,2.0,116.0,7.0,3.0,2.0,119.0,14.0,10.0,52.0,482.0,34.0,5.0,,139.0,8.0,0.2722,4.0,16.0,27.0,,1.0,,,,1.0,3.0,,1.0,,3.0,,20.0,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496185,Kaide Gordon,Forward,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520280,Keyrol Figueroa,Forward,Liverpool,14,United States,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596042,Kieran Morrison,Midfielder,Liverpool,14,Northern Ireland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617719,Kornel Misciur,Goalkeeper,Liverpool,14,Poland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514515,Michael Laffey,Midfielder,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544877,Milos Kerkez,Defender,Liverpool,14,Hungary,2025-26,79.0,0.6989,0.0,2.0,2.0,1.0,1.0862,41.0,7.0,2.0,103.0,34.0,1.0,8.0,27.0,157.0,64.0,1070.0,2.0,2.0,2.0,7.0,66.0,,2260.0,,33.0,114.0,6.0,40.0,81.0,885.0,43.0,30.1813,25.0,5.0,71.0,37.0,,46.0,404.0,30.0,0.0,193.0,11.0,0.0,379.0,88.0,34.0,1.0,15.0,1.0,10.0,545.0,31.0,64.0,17.0,,127.0,33.0,0.0,1052.0,5.0,15.0,304.0,26.0,12.0,8.0,59.0,22.0,28.0,228.0,1614.0,138.0,12.0,2.0,383.0,6.0,1.5866,4.0,54.0,45.0,,3.0,,,1.0,,15.0,,3.0,,15.0,,30.0,,14.0,30.0,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,
118748,Mohamed Salah,Forward,Liverpool,14,Egypt,2025-26,141.0,5.3087,0.0,23.0,19.0,7.0,7.1656,17.0,45.0,15.0,163.0,27.0,7.0,27.0,23.0,183.0,51.0,793.0,7.0,4.0,4.0,4.0,27.0,11.0,2148.0,11.0,19.0,60.0,7.0,43.0,52.0,590.0,187.0,29.743,42.0,1.0,7.0,35.0,19.0,122.0,32.0,16.0,2.0,201.0,5.0,3.0,171.0,81.0,27.0,3.0,5.0,4.0,53.0,513.0,28.0,99.0,103.0,19.0,174.0,8.0,0.0,782.0,26.0,37.0,471.0,12.0,19.0,1.0,381.0,10.0,20.0,209.0,1323.0,19.0,7.0,4.0,117.0,7.0,8.1597,1.0,20.0,21.0,11.0,2.0,43.0,1.0,,,8.0,58.0,4.0,1.0,20.0,,,1.0,4.0,6.0,,,,,,,,,,,,,,,14.0,,,,3.0,3.0,0.2535,1.0,,,,,1.0,
219937,Rhys Williams,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611922,Rio Ngumoha,Forward,Liverpool,14,England,2025-26,38.0,2.0291,0.0,4.0,6.0,2.0,1.9136,4.0,12.0,,22.0,19.0,1.0,3.0,5.0,25.0,14.0,192.0,2.0,1.0,,14.0,5.0,2.0,551.0,2.0,5.0,46.0,4.0,15.0,46.0,164.0,53.0,8.5256,15.0,,3.0,12.0,4.0,33.0,102.0,12.0,2.0,84.0,8.0,1.0,14.0,19.0,19.0,2.0,2.0,,13.0,146.0,8.0,14.0,25.0,4.0,79.0,,0.0,191.0,6.0,5.0,89.0,2.0,30.0,1.0,10.0,4.0,3.0,66.0,353.0,3.0,4.0,,28.0,,1.3145,0.0,3.0,6.0,,,,2.0,,,7.0,,,2.0,7.0,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441266,Ryan Gravenberch,Midfielder,Liverpool,14,Netherlands,2025-26,124.0,2.2569,0.0,13.0,13.0,3.0,3.0881,59.0,25.0,8.0,157.0,36.0,3.0,37.0,34.0,207.0,7.0,1860.0,5.0,1.0,11.0,2.0,49.0,1.0,2996.0,1.0,22.0,160.0,7.0,40.0,133.0,1630.0,31.0,39.6381,26.0,5.0,53.0,42.0,2.0,102.0,508.0,42.0,0.0,284.0,20.0,4.0,489.0,128.0,36.0,4.0,23.0,1.0,23.0,977.0,35.0,7.0,49.0,2.0,235.0,27.0,0.0,1840.0,12.0,10.0,327.0,36.0,32.0,12.0,605.0,38.0,23.0,258.0,2367.0,6.0,6.0,11.0,676.0,26.0,1.8986,5.0,50.0,62.0,,2.0,,1.0,1.0,,,,9.0,7.0,,3.0,,7.0,48.0,21.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
535928,Stefan Bajcetic,Midfielder,Liverpool,14,Spain,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718875,Talla Ndiaye,Defender,Liverpool,14,Senegal,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530331,Tommy Pilling,Midfielder,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591386,Trey Nyoni,Midfielder,Liverpool,14,England,2025-26,4.0,0.0194,0.0,,,,,1.0,1.0,,1.0,6.0,,1.0,,2.0,,22.0,,,,6.0,,,21.0,,,1.0,,3.0,1.0,20.0,1.0,1.1825,1.0,,,1.0,,4.0,6.0,,0.0,5.0,3.0,,7.0,4.0,6.0,,1.0,,1.0,13.0,1.0,,2.0,,5.0,,0.0,22.0,1.0,,4.0,,,,5.0,1.0,,4.0,30.0,,,,7.0,1.0,0.3697,0.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
