playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,foulWonPenalty,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,unsuccessfulCornersIntoBox,secondGoalAssists,goalAssists,successfulLayoffs,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,oboxTarget,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,expectedGoalsFreekick,throwInsToOppositionPlayer
114283,Jack Grealish,Midfielder,Man City,43,England,2021-22,110.0,5.0,4.5519,44.0,0.0,21.0,16.0,4.1249,18.0,24.0,2.0,100.0,26.0,,20.0,22.0,108.0,23.0,928.0,3.0,5.0,1.0,1.0,42.0,10.0,7.0,11.0,1917.0,11.0,28.0,127.0,1.0,47.0,113.0,807.0,171.0,,9.9674,50.0,,6.0,8.0,20.0,82.0,310.0,55.0,0.0,237.0,10.0,2.0,176.0,63.0,26.0,1.0,1.0,1.0,28.0,675.0,7.0,1.0,25.0,57.0,20.0,195.0,14.0,0.0,910.0,8.0,27.0,232.0,17.0,40.0,1.0,107.0,17.0,8.0,13.0,335.0,1291.0,6.0,7.0,1.0,1.0,2.0,152.0,12.0,,5.3182,3.0,8.0,11.0,4.0,2.0,1.0,3.0,19.0,10.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0
432714,James McAtee,Midfielder,Man City,43,England,2021-22,5.0,,0.0165,,0.0,,,,,1.0,,4.0,2.0,,,,4.0,,13.0,,,0.0,,1.0,,,,18.0,,,2.0,,,1.0,9.0,3.0,,0.1657,,,,,,5.0,4.0,,0.0,7.0,,0.0,2.0,1.0,2.0,,,,,2.0,,,,2.0,,6.0,1.0,0.0,13.0,1.0,,7.0,,1.0,,2.0,1.0,,,5.0,18.0,,,,,,7.0,,,0.0819,0.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97299,John Stones,Defender,Man City,43,England,2021-22,16.0,,0.2998,13.0,0.0,3.0,5.0,0.8489,5.0,6.0,,61.0,14.0,,9.0,12.0,83.0,3.0,975.0,1.0,,0.0,1.0,58.0,8.0,,3.0,1118.0,3.0,11.0,66.0,,6.0,19.0,839.0,10.0,,6.4498,4.0,1.0,25.0,6.0,2.0,5.0,201.0,6.0,0.0,82.0,,1.0,284.0,52.0,14.0,,2.0,1.0,1.0,388.0,6.0,,3.0,2.0,2.0,24.0,47.0,0.0,961.0,1.0,3.0,96.0,3.0,8.0,3.0,407.0,3.0,11.0,53.0,83.0,1088.0,19.0,1.0,,1.0,12.0,504.0,2.0,,0.8886,0.0,22.0,34.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,2.0
447880,Josh Wilson-Esbrand,Defender,Man City,43,England,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121145,João Cancelo,Defender,Man City,43,Portugal,2021-22,203.0,20.0,6.5845,85.0,0.0,31.0,23.0,2.7593,83.0,50.0,21.0,327.0,36.0,,52.0,36.0,435.0,103.0,2951.0,1.0,2.0,1.0,23.0,108.0,19.0,20.0,13.0,3228.0,13.0,51.0,222.0,2.0,81.0,165.0,2377.0,107.0,1.0,24.9531,32.0,5.0,31.0,25.0,8.0,152.0,869.0,26.0,0.0,425.0,22.0,0.0,967.0,217.0,36.0,1.0,29.0,,50.0,1572.0,23.0,,104.0,74.0,8.0,317.0,57.0,0.0,2896.0,27.0,44.0,682.0,54.0,56.0,3.0,649.0,34.0,59.0,139.0,466.0,3908.0,273.0,1.0,2.0,23.0,36.0,964.0,19.0,1.0,3.9555,7.0,108.0,103.0,,1.0,,7.0,4.0,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0193,9.0
478028,Kayky,Forward,Man City,43,Brazil,2021-22,1.0,,0.0008,,0.0,,,,,,,,1.0,,,,,,2.0,,,0.0,,,,,,6.0,,,,,,,2.0,,,,,,,,,1.0,,,0.0,1.0,,0.0,,,1.0,,,,,2.0,,,,,,1.0,,0.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61366,Kevin De Bruyne,Midfielder,Man City,43,Belgium,2021-22,108.0,13.0,7.4808,73.0,0.0,22.0,31.0,7.6435,32.0,56.0,20.0,197.0,30.0,,26.0,25.0,237.0,82.0,1358.0,15.0,4.0,6.0,8.0,30.0,8.0,30.0,5.0,2205.0,5.0,18.0,101.0,,59.0,89.0,1048.0,107.0,1.0,20.2876,79.0,,16.0,22.0,14.0,90.0,338.0,27.0,4.0,209.0,30.0,9.0,376.0,114.0,30.0,6.0,16.0,9.0,24.0,912.0,22.0,,150.0,44.0,14.0,179.0,12.0,0.0,1294.0,25.0,43.0,482.0,16.0,31.0,2.0,375.0,21.0,6.0,73.0,269.0,1907.0,19.0,9.0,4.0,8.0,5.0,239.0,12.0,,5.7279,2.0,40.0,36.0,5.0,51.0,,8.0,9.0,96.0,11.0,11.0,,,,,,,,,,,,,,,1.0,,,19.0,7.0,7.0,,0.345,1.0
58621,Kyle Walker,Defender,Man City,43,England,2021-22,45.0,6.0,2.1297,30.0,0.0,4.0,2.0,0.4372,15.0,4.0,2.0,95.0,20.0,,12.0,20.0,146.0,29.0,1499.0,,1.0,0.0,3.0,35.0,10.0,6.0,1.0,1755.0,1.0,16.0,53.0,1.0,22.0,34.0,1277.0,23.0,1.0,15.4027,10.0,2.0,15.0,14.0,1.0,29.0,176.0,12.0,0.0,98.0,10.0,0.0,469.0,104.0,20.0,,9.0,,7.0,787.0,13.0,,29.0,13.0,1.0,63.0,19.0,0.0,1483.0,2.0,11.0,219.0,6.0,7.0,4.0,602.0,7.0,14.0,76.0,252.0,1803.0,119.0,1.0,,3.0,20.0,572.0,5.0,,0.2706,1.0,51.0,49.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0563,8.0
463034,Liam Delap,Forward,Man City,43,England,2021-22,1.0,,,,0.0,,,,,,,,1.0,1.0,,,,,1.0,,,0.0,,,,,,9.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.0,2.0,,0.0,1.0,,1.0,,,,,1.0,,,,,,2.0,,0.0,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439510,Luke Mbete,Defender,Man City,43,England,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Man City,43,Netherlands,2021-22,28.0,,0.4763,17.0,0.0,,2.0,0.4333,16.0,5.0,1.0,60.0,14.0,,9.0,10.0,78.0,1.0,850.0,2.0,,1.0,,51.0,5.0,,,920.0,,14.0,55.0,1.0,7.0,18.0,758.0,10.0,,4.242,2.0,1.0,21.0,3.0,,14.0,274.0,2.0,0.0,83.0,2.0,1.0,311.0,43.0,14.0,,7.0,1.0,2.0,335.0,2.0,1.0,1.0,5.0,,32.0,37.0,0.0,835.0,3.0,1.0,91.0,9.0,,5.0,191.0,9.0,8.0,14.0,74.0,967.0,24.0,2.0,1.0,,10.0,437.0,4.0,,0.6725,0.0,18.0,31.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
206325,Oleksandr Zinchenko,Defender,Man City,43,Ukraine,2021-22,47.0,5.0,2.4962,12.0,0.0,2.0,4.0,0.769,20.0,10.0,2.0,71.0,15.0,,8.0,10.0,90.0,24.0,971.0,,1.0,0.0,2.0,32.0,5.0,5.0,2.0,1044.0,2.0,17.0,44.0,,23.0,29.0,857.0,21.0,,8.4452,12.0,2.0,11.0,9.0,,30.0,433.0,2.0,0.0,91.0,8.0,0.0,287.0,65.0,15.0,,6.0,,5.0,596.0,9.0,,26.0,11.0,,59.0,15.0,0.0,958.0,6.0,10.0,143.0,14.0,7.0,3.0,87.0,11.0,14.0,24.0,164.0,1193.0,67.0,,,2.0,10.0,290.0,4.0,,0.4642,0.0,19.0,25.0,5.0,2.0,1.0,4.0,,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0
209244,Phil Foden,Midfielder,Man City,43,England,2021-22,107.0,14.0,5.3256,56.0,0.0,16.0,22.0,9.2458,16.0,41.0,7.0,112.0,28.0,,21.0,24.0,121.0,47.0,960.0,9.0,14.0,6.0,6.0,32.0,7.0,36.0,13.0,2133.0,13.0,27.0,81.0,,41.0,76.0,820.0,140.0,1.0,17.6895,35.0,1.0,3.0,16.0,10.0,80.0,269.0,23.0,4.0,188.0,9.0,3.0,144.0,83.0,28.0,1.0,8.0,8.0,21.0,686.0,16.0,,96.0,55.0,10.0,156.0,5.0,0.0,934.0,19.0,24.0,327.0,8.0,37.0,,206.0,15.0,11.0,19.0,341.0,1398.0,6.0,9.0,4.0,6.0,3.0,189.0,11.0,,9.4443,1.0,9.0,18.0,4.0,37.0,3.0,5.0,14.0,65.0,,,,,,,,,,,,,,,,,1.0,,,18.0,,,,,1.0
103955,Raheem Sterling,Forward,Man City,43,England,2021-22,161.0,9.0,4.5759,60.0,0.0,11.0,28.0,12.5323,23.0,46.0,4.0,115.0,30.0,2.0,23.0,23.0,120.0,40.0,820.0,13.0,10.0,6.0,1.0,23.0,11.0,10.0,14.0,2127.0,14.0,19.0,117.0,1.0,42.0,113.0,693.0,211.0,,18.6357,37.0,,2.0,17.0,10.0,142.0,240.0,37.0,5.0,278.0,12.0,7.0,121.0,86.0,30.0,7.0,13.0,3.0,59.0,597.0,16.0,3.0,40.0,113.0,10.0,255.0,4.0,0.0,814.0,18.0,41.0,349.0,10.0,53.0,,187.0,19.0,12.0,7.0,272.0,1309.0,4.0,6.0,,1.0,3.0,113.0,6.0,2.0,14.0582,1.0,5.0,13.0,7.0,,,5.0,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,
103025,Riyad Mahrez,Forward,Man City,43,Algeria,2021-22,82.0,9.0,3.8126,41.0,0.0,17.0,23.0,8.9464,11.0,44.0,7.0,78.0,28.0,,15.0,15.0,83.0,41.0,826.0,11.0,3.0,3.0,6.0,22.0,4.0,17.0,8.0,1491.0,8.0,14.0,60.0,2.0,28.0,52.0,716.0,132.0,,11.3064,34.0,1.0,4.0,14.0,11.0,68.0,40.0,15.0,2.0,142.0,14.0,8.0,128.0,70.0,28.0,,8.0,11.0,24.0,605.0,12.0,,80.0,45.0,11.0,120.0,8.0,0.0,792.0,21.0,24.0,258.0,3.0,26.0,1.0,390.0,10.0,6.0,27.0,268.0,1207.0,17.0,5.0,3.0,6.0,3.0,155.0,6.0,1.0,10.1486,0.0,5.0,18.0,13.0,36.0,,5.0,9.0,70.0,4.0,4.0,,,,,,,,,,,,,,,,5.0,4.0,11.0,6.0,6.0,,0.3817,1.0
220566,Rodri,Midfielder,Man City,43,Spain,2021-22,134.0,4.0,2.6897,77.0,0.0,13.0,14.0,3.0531,72.0,32.0,4.0,166.0,33.0,,47.0,33.0,236.0,5.0,2865.0,7.0,,2.0,7.0,118.0,15.0,4.0,3.0,2887.0,3.0,33.0,189.0,1.0,39.0,104.0,2449.0,59.0,1.0,21.1029,27.0,8.0,42.0,22.0,6.0,101.0,997.0,20.0,2.0,323.0,23.0,5.0,590.0,292.0,33.0,4.0,29.0,1.0,10.0,1523.0,21.0,2.0,5.0,33.0,6.0,205.0,85.0,0.0,2828.0,18.0,15.0,300.0,43.0,12.0,5.0,899.0,43.0,28.0,180.0,379.0,3246.0,7.0,4.0,1.0,7.0,28.0,1110.0,23.0,2.0,2.2922,5.0,70.0,74.0,,,,2.0,16.0,,4.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
514356,Roméo Lavia,Midfielder,Man City,43,Belgium,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171314,Rúben Dias,Defender,Man City,43,Portugal,2021-22,76.0,1.0,1.8762,38.0,0.0,7.0,3.0,1.294,26.0,11.0,1.0,92.0,29.0,,21.0,27.0,150.0,2.0,2267.0,2.0,2.0,2.0,2.0,87.0,12.0,1.0,1.0,2403.0,1.0,37.0,87.0,2.0,14.0,37.0,2018.0,34.0,1.0,18.2256,11.0,9.0,65.0,18.0,5.0,39.0,629.0,9.0,1.0,163.0,6.0,0.0,615.0,108.0,29.0,,7.0,1.0,2.0,936.0,16.0,1.0,2.0,5.0,5.0,76.0,50.0,0.0,2230.0,8.0,1.0,168.0,19.0,2.0,13.0,920.0,27.0,23.0,99.0,103.0,2497.0,15.0,3.0,,2.0,23.0,1182.0,14.0,,2.7216,5.0,58.0,61.0,2.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
490503,Samuel Edozie,Midfielder,Man City,43,England,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17601,Scott Carson,Goalkeeper,Man City,43,England,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220394,Tommy Doyle,Midfielder,Man City,43,England,2021-22,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164484,Zack Steffen,Goalkeeper,Man City,43,United States,2021-22,,,0.0001,,0.0,,,,,,,,1.0,,,1.0,5.0,,33.0,,,0.0,,,1.0,,,90.0,,,,,,,26.0,,,0.1462,,,2.0,,,,7.0,,0.0,,,0.0,16.0,8.0,1.0,,,,,,,,,,,,,0.0,24.0,,,5.0,,,,10.0,,,2.0,,43.0,,,,,3.0,28.0,,,,0.0,5.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,12.0,1.0,,2.0,,,,,,,,,
