playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,penaltiesSaved,savesFromPenalty,clearancesOffTheLine
110504,Bertrand Traoré,Forward,A Villa,7,Burkina Faso,2021-22,16.0,0.1058,4.0,0.0,,3.0,,17.0,9.0,4.0,1.0,18.0,78.0,,,8.0,,,213.0,4.0,21.0,1.0,2.0,17.0,58.0,,1.0,4.1535,,1.0,3.0,12.0,12.0,,4.0,0.0,37.0,,19.0,11.0,9.0,,,,50.0,2.0,29.0,4.0,0.0,,77.0,2.0,46.0,3.0,10.0,,,31.0,2.0,139.0,1.0,,10.0,,0.0,1.0,2.0,,4.0,4.0,,5.0,3.0,8.0,,,,9.0,5.0,11.0,3.0,,,16.0,1.0,3.0,,0.3198,1.0,,2.0,,1.0,1.0,15.0,,,,2.0,0.0,1.0,,,,,,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,
433979,Cameron Archer,Forward,A Villa,7,England,2021-22,7.0,0.0211,1.0,0.0,,,,,3.0,,,,4.0,,,2.0,,,24.0,1.0,1.0,,,,4.0,,,,,,,6.0,3.0,,,0.0,8.0,,1.0,1.0,3.0,,,,4.0,,6.0,1.0,0.0,,4.0,1.0,4.0,,,,,,,13.0,,,,,0.0,,,,1.0,,,,,3.0,,,,1.0,,3.0,,3.0,,,,,2.0,0.0436,,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,
84939,Danny Ings,Forward,A Villa,7,England,2021-22,122.0,0.9143,66.0,0.0,,23.0,,98.0,30.0,32.0,22.0,111.0,361.0,,,67.0,1.0,,1904.0,40.0,72.0,4.0,46.0,45.0,242.0,,1.0,22.2397,,20.0,26.0,82.0,86.0,,12.0,1.0,194.0,,87.0,47.0,30.0,,,7.0,167.0,22.0,127.0,27.0,0.0,,341.0,13.0,220.0,16.0,10.0,,,92.0,8.0,666.0,1.0,5.0,83.0,,4.0,13.0,22.0,,13.0,36.0,3.0,13.0,2.0,8.0,,9.0,29.0,21.0,13.0,42.0,18.0,16.0,6.0,96.0,15.0,2.0,12.0,7.1056,18.0,6.8611,16.0,,11.0,11.0,116.0,,2.0,7.0,11.0,3.0,11.0,4.0,,,,,6.0,,2.0,4.0,1.0,11.0,1.0,,,,,,,2.0,,3.0,,,1.0,,,,,,
481624,Jaden Philogene,Forward,A Villa,7,England,2021-22,3.0,,,0.0,,,,2.0,1.0,,,2.0,2.0,,,,,,4.0,,1.0,,1.0,1.0,,,,0.0371,,,,3.0,,,1.0,0.0,4.0,,,,1.0,,,,,,4.0,,0.0,,2.0,,5.0,,,,,1.0,,7.0,,,,,0.0,,1.0,,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
221239,Keinan Davis,Forward,A Villa,7,England,2021-22,2.0,0.0003,,0.0,,,,,1.0,,,,3.0,,,1.0,,,11.0,1.0,1.0,,,1.0,3.0,,,,,,,1.0,,,1.0,0.0,3.0,,1.0,,1.0,,,,2.0,,2.0,,0.0,,3.0,,3.0,,,,,1.0,,7.0,,,1.0,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
215711,Leon Bailey,Forward,A Villa,7,Jamaica,2021-22,75.0,1.0507,23.0,0.0,,17.0,,40.0,18.0,7.0,7.0,44.0,188.0,,,27.0,1.0,,756.0,17.0,51.0,3.0,17.0,41.0,135.0,,,9.4817,,2.0,13.0,58.0,39.0,,11.0,0.0,126.0,,38.0,38.0,18.0,,,6.0,116.0,10.0,99.0,10.0,0.0,,188.0,9.0,150.0,11.0,13.0,,,54.0,9.0,400.0,2.0,1.0,32.0,,3.0,4.0,8.0,4.0,7.0,14.0,1.0,17.0,2.0,11.0,4.0,5.0,9.0,16.0,29.0,40.0,6.0,12.0,1.0,57.0,5.0,2.0,7.0,1.5277,8.0,0.9651,7.0,5.0,2.0,2.0,35.0,5.0,1.0,1.0,4.0,0.0,5.0,,4.0,4.0,0.2086,,2.0,,,1.0,,5.0,,,2.0,,,,,1.0,11.0,1.0,,11.0,,,,,,,
178301,Ollie Watkins,Forward,A Villa,7,England,2021-22,224.0,2.6273,99.0,0.0,,17.0,,187.0,35.0,39.0,33.0,196.0,674.0,,,161.0,9.0,,2955.0,96.0,158.0,9.0,38.0,93.0,472.0,,4.0,43.1141,,25.0,48.0,128.0,187.0,,39.0,3.0,382.0,,145.0,66.0,35.0,,,4.0,377.0,39.0,221.0,65.0,0.0,,656.0,27.0,390.0,13.0,37.0,,,162.0,6.0,1178.0,5.0,3.0,102.0,,7.0,9.0,35.0,1.0,25.0,52.0,4.0,14.0,2.0,2.0,1.0,33.0,22.0,31.0,14.0,84.0,20.0,33.0,12.0,180.0,5.0,2.0,16.0,11.7772,32.0,8.9127,38.0,2.0,19.0,19.0,184.0,2.0,3.0,11.0,16.0,5.0,23.0,9.0,,,,,2.0,1.0,11.0,6.0,1.0,23.0,1.0,,2.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,
213345,Wesley,Forward,A Villa,7,Brazil,2021-22,3.0,0.0018,,0.0,,,,,1.0,,,,2.0,,,3.0,,,1.0,2.0,1.0,,,,2.0,,,0.0371,,,,1.0,,,,0.0,4.0,,1.0,,1.0,,,,2.0,,1.0,1.0,0.0,,2.0,,,,,,,1.0,,3.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
446008,Bryan Mbeumo,Forward,Brentford,94,Cameroon,2021-22,234.0,3.3499,99.0,0.0,,28.0,,201.0,35.0,41.0,34.0,226.0,730.0,,,134.0,4.0,,2915.0,105.0,134.0,10.0,50.0,105.0,480.0,,4.0,39.8462,1.0,14.0,47.0,129.0,118.0,,38.0,2.0,368.0,,159.0,130.0,35.0,,,12.0,366.0,37.0,234.0,29.0,0.0,,712.0,31.0,483.0,16.0,39.0,,,220.0,24.0,1318.0,6.0,12.0,155.0,,4.0,25.0,37.0,10.0,18.0,59.0,5.0,40.0,8.0,1.0,17.0,27.0,15.0,41.0,58.0,98.0,37.0,20.0,11.0,233.0,12.0,8.0,11.0,9.5495,22.0,5.9088,27.0,4.0,14.0,14.0,146.0,4.0,6.0,4.0,13.0,2.0,10.0,,4.0,4.0,0.2921,,7.0,,7.0,2.0,1.0,10.0,1.0,,,,,,6.0,4.0,12.0,7.0,1.0,21.0,,,,,,,
434662,Halil Dervisoglu,Forward,Brentford,94,Turkey,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144485,Ivan Toney,Forward,Brentford,94,England,2021-22,256.0,5.5575,98.0,0.0,,33.0,,282.0,33.0,41.0,32.0,301.0,733.0,,,263.0,8.0,,2908.0,116.0,284.0,12.0,42.0,137.0,420.0,,4.0,41.6861,,42.0,47.0,140.0,192.0,,80.0,4.0,540.0,,286.0,105.0,33.0,,,12.0,324.0,35.0,277.0,147.0,0.0,,728.0,19.0,522.0,21.0,24.0,,,121.0,12.0,1349.0,6.0,4.0,110.0,,8.0,19.0,40.0,2.0,24.0,64.0,16.0,26.0,3.0,1.0,2.0,38.0,14.0,26.0,26.0,70.0,34.0,50.0,14.0,134.0,,3.0,19.0,11.503,30.0,8.5024,36.0,1.0,17.0,17.0,167.0,1.0,2.0,12.0,25.0,6.0,21.0,10.0,,,,,5.0,3.0,5.0,6.0,5.0,21.0,5.0,,6.0,,,,,,,2.0,2.0,,2.0,,,,,,1.0
216620,Marcus Forss,Forward,Brentford,94,Finland,2021-22,16.0,0.0172,6.0,0.0,,3.0,,14.0,7.0,3.0,1.0,14.0,36.0,,,9.0,,,203.0,7.0,7.0,1.0,6.0,5.0,19.0,,,4.191,,,4.0,9.0,5.0,,1.0,0.0,23.0,,12.0,4.0,7.0,,,,13.0,3.0,14.0,2.0,0.0,,33.0,,29.0,3.0,1.0,,,9.0,3.0,71.0,,,9.0,,0.0,,,,3.0,2.0,,1.0,1.0,6.0,,,5.0,3.0,1.0,4.0,2.0,3.0,1.0,10.0,,1.0,1.0,0.32,,,1.0,,,,6.0,,,,,0.0,2.0,,,,,,1.0,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,
460029,Nathan Young-Coombes,Forward,Brentford,94,England,2021-22,1.0,,,0.0,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,0.0,1.0,,,,1.0,,,,,,1.0,,0.0,,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
205836,Saman Ghoddos,Forward,Brentford,94,Iran,2021-22,39.0,0.9754,20.0,0.0,,17.0,,40.0,17.0,9.0,4.0,54.0,190.0,,,26.0,,,528.0,15.0,43.0,1.0,10.0,32.0,128.0,,1.0,6.0218,1.0,10.0,4.0,24.0,50.0,,10.0,0.0,82.0,,67.0,36.0,17.0,,,7.0,87.0,3.0,56.0,11.0,0.0,,179.0,5.0,93.0,10.0,5.0,,,32.0,8.0,318.0,4.0,4.0,52.0,,2.0,14.0,12.0,3.0,5.0,3.0,2.0,7.0,3.0,13.0,3.0,5.0,2.0,2.0,18.0,6.0,,12.0,3.0,41.0,4.0,3.0,9.0,0.5056,3.0,0.6932,3.0,1.0,1.0,1.0,20.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,0.1112,,1.0,1.0,1.0,0.0,,2.0,,,,,,,,,8.0,,,8.0,,,,,,,
154138,Tariqe Fosu,Forward,Brentford,94,Ghana,2021-22,1.0,0.0339,,0.0,,,,1.0,1.0,,,1.0,6.0,,,1.0,,,16.0,1.0,1.0,,1.0,1.0,5.0,,,,,,,,3.0,,1.0,0.0,2.0,,1.0,1.0,1.0,,,,4.0,,1.0,,0.0,,6.0,1.0,1.0,,,,,,,10.0,,,2.0,,0.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,0.0423,1.0,0.19,,,1.0,1.0,3.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
216646,Yoane Wissa,Forward,Brentford,94,DR Congo,2021-22,71.0,1.0322,40.0,0.0,,12.0,,83.0,30.0,17.0,12.0,87.0,273.0,,,51.0,1.0,,1273.0,31.0,73.0,5.0,17.0,53.0,181.0,,2.0,19.8535,1.0,5.0,22.0,40.0,69.0,,22.0,1.0,144.0,,68.0,58.0,30.0,,,6.0,122.0,17.0,93.0,20.0,0.0,,270.0,6.0,149.0,6.0,19.0,,,59.0,5.0,468.0,1.0,2.0,65.0,,0.0,4.0,19.0,1.0,6.0,26.0,2.0,10.0,2.0,18.0,1.0,8.0,7.0,11.0,10.0,17.0,13.0,8.0,8.0,77.0,7.0,2.0,7.0,3.372,13.0,3.6062,10.0,4.0,2.0,2.0,50.0,4.0,5.0,7.0,7.0,4.0,4.0,4.0,,,,,1.0,,3.0,3.0,,4.0,,,,,,,,2.0,,,,,1.0,,,,,,
233425,Aaron Connolly,Forward,Brighton,36,Ireland,2021-22,10.0,0.1416,8.0,0.0,,,,5.0,4.0,3.0,1.0,5.0,19.0,,,7.0,,,155.0,5.0,8.0,,2.0,6.0,14.0,,,1.5121,,,1.0,5.0,6.0,,6.0,0.0,18.0,,3.0,7.0,4.0,,,,11.0,1.0,11.0,2.0,0.0,,18.0,,11.0,,,,,2.0,,37.0,,,3.0,,0.0,,,,1.0,1.0,,,1.0,3.0,,1.0,2.0,2.0,,4.0,1.0,,,8.0,1.0,1.0,,0.3557,,,1.0,,,,4.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
204676,Andi Zeqiri,Forward,Brighton,36,Switzerland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Brighton,36,England,2021-22,104.0,0.7208,41.0,0.0,,14.0,,60.0,25.0,17.0,15.0,61.0,273.0,,,98.0,3.0,,1477.0,51.0,84.0,6.0,23.0,37.0,210.0,,1.0,14.7421,,18.0,16.0,53.0,75.0,,13.0,1.0,188.0,,58.0,29.0,25.0,,,7.0,182.0,10.0,90.0,47.0,0.0,,273.0,11.0,150.0,7.0,10.0,,,57.0,2.0,523.0,1.0,,30.0,,0.0,1.0,5.0,,4.0,39.0,,1.0,2.0,10.0,,16.0,16.0,11.0,1.0,33.0,17.0,17.0,5.0,83.0,7.0,2.0,8.0,6.5513,22.0,8.2888,11.0,4.0,12.0,12.0,75.0,4.0,2.0,6.0,4.0,3.0,2.0,2.0,,,,,2.0,1.0,1.0,3.0,,2.0,,,1.0,,,,,,,,4.0,,4.0,,,,,,
487117,Evan Ferguson,Forward,Brighton,36,Ireland,2021-22,2.0,0.0069,1.0,0.0,,,,1.0,1.0,,,1.0,5.0,,,2.0,,,22.0,2.0,,,,,4.0,,,0.9732,,,1.0,,2.0,,,0.0,2.0,,,1.0,1.0,,,,4.0,1.0,,,0.0,,5.0,,2.0,,,,,1.0,,7.0,,,1.0,,0.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
93284,Florin Andone,Forward,Brighton,36,Romania,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116216,Leandro Trossard,Forward,Brighton,36,Belgium,2021-22,168.0,4.9143,100.0,0.0,,34.0,,219.0,34.0,50.0,32.0,247.0,1120.0,,,29.0,6.0,,2810.0,20.0,125.0,6.0,68.0,116.0,803.0,,3.0,36.7174,,7.0,33.0,148.0,383.0,,26.0,3.0,293.0,,259.0,142.0,34.0,,,14.0,667.0,27.0,264.0,9.0,0.0,,1105.0,33.0,487.0,20.0,56.0,,,222.0,70.0,1697.0,11.0,10.0,220.0,,2.0,28.0,39.0,10.0,24.0,50.0,8.0,32.0,12.0,2.0,14.0,44.0,29.0,24.0,37.0,97.0,23.0,24.0,15.0,256.0,9.0,12.0,12.0,6.6677,27.0,7.9486,29.0,7.0,12.0,12.0,170.0,7.0,4.0,8.0,13.0,5.0,12.0,6.0,5.0,5.0,0.1347,,3.0,1.0,1.0,3.0,1.0,12.0,1.0,1.0,1.0,,,,3.0,1.0,2.0,2.0,,7.0,,,,1.0,,,
