season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062466,1,56,Sunderland,Away,664,Steed Malbranque,steed-malbranque,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,56,Sunderland,Away,764,Kieran Richardson,kieran-richardson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,933,Sean Davis,sean-davis,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,10673,Mark Davies,mark-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,14051,Fabrice Muamba,fabrice-muamba,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,56,Sunderland,Away,14139,Grant Leadbitter,grant-leadbitter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062466,1,56,Sunderland,Away,14210,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,38639,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,56,Sunderland,Away,42694,Jordan Henderson,jordan-henderson,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062466,1,30,Bolton_Wanderers,Home,2272736,Tamir Cohen,tamir-cohen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062467,1,8,Chelsea,Home,318,Michael Ballack,michael-ballack,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,809,George Boateng,george-boateng,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,940,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,43.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,8,Chelsea,Home,1216,Frank Lampard,frank-lampard,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,8,Chelsea,Home,3300,Michael Essien,michael-essien,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,8,Chelsea,Home,4384,Deco,deco,M,True,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,8,Chelsea,Home,7311,John Obi Mikel,john-obi-mikel,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,10031,Nicholas Jonathan Barmby,nicholas-jonathan-barmby,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,47.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,8,Chelsea,Home,10086,Salomon Kalou,salomon-kalou,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,10474,Stephen Hunt,stephen-hunt,M,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,10606,Seyi Olofinjana,seyi-olofinjana,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062467,1,88,Hull_City,Away,12449,Péter Halmosi,peter-halmosi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062467,1,8,Chelsea,Home,24808,Sam Hutchinson,sam-hutchinson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062467,1,88,Hull_City,Away,26934,Geovanni,geovanni-deiberson-mauricio-gomez,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,518,Cesc Fàbregas,cesc-fabregas,M,False,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,11,Everton,Home,746,Phil Neville,phil-neville,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,11,Everton,Home,1161,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,11,Everton,Home,1924,Steven Pienaar,steven-pienaar,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,10906,Andrey Arshavin,andrey-arshavin,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,12987,Alex Song,alex-song,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,18883,Denilson,denilson,M,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,23571,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062468,1,3,Arsenal,Away,32606,Fran Mérida,fran-merida,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,524,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,1,Manchester_United,Home,754,Ryan Giggs,ryan-giggs,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,1,Manchester_United,Home,761,Paul Scholes,paul-scholes,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,1,Manchester_United,Home,765,Darren Fletcher,darren-fletcher,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,9316,Barry Ferguson,barry-ferguson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,1,Manchester_United,Home,17740,Nani,nani,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,1,Manchester_United,Home,17887,Anderson,anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062469,1,1,Manchester_United,Home,21073,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,42023,Keith Fahey,keith-fahey,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,49568,Jay O'Shea,jay-oshea,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,607,Teboho Aaron Mokoena,teboho-aaron-mokoena,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,674,Papa Bouba Diop,papa-bouba-diop,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,871,Richard Hughes,richard-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062470,1,54,Fulham,Away,1027,Zoltán Gera,zoltan-gera,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,54,Fulham,Away,1298,Danny Murphy,daniel-benjamin-murphy,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,9104,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,9739,Hayden Mullins,hayden-mullins,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,47,Portsmouth,Home,10865,Angelos Basinas,angelos-basinas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062470,1,47,Portsmouth,Home,11269,Niko Kranjčar,niko-kranjcar,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,54,Fulham,Away,12743,Clint Dempsey,clint-dempsey,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,54,Fulham,Away,14112,Dickson Etuhu,dickson-etuhu,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062470,1,54,Fulham,Away,18514,Bjorn Helge Riise,bjorn-helge-riise,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062470,1,47,Portsmouth,Home,42699,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062471,1,110,Stoke_City,Home,900,Rory Delap,rory-delap,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,9708,Liam Lawrence,liam-lawrence,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,9710,Dean Whitehead,dean-whitehead,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,9736,Matthew Etherington,matthew-etherington,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,9900,Wade Elliott,wade-elliott,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,9906,Chris McCann,chris-mccann,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,10198,Danny Pugh,danny-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062471,1,110,Stoke_City,Home,10535,Glenn Whelan,glenn-whelan,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,110,Stoke_City,Home,30402,Abdoulaye Faye,abdoulaye-faye,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,38075,Kevin McDonald,kevin-mcdonald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062471,1,90,Burnley,Away,76607,Fernando Guerrero,fernando-guerrero,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062471,1,90,Burnley,Away,2280184,Joey Gudjonsson,joey-gudjonsson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062472,1,14,Liverpool,Away,701,Steven Gerrard,steven-gerrard,M,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,14,Liverpool,Away,2221,Dirk Kuyt,dirk-kuyt,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9622,David Bentley,david-bentley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9689,Tom Huddlestone,tom-huddlestone,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9692,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,14,Liverpool,Away,11378,Javier Mascherano,javier-mascherano,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,15466,Luka Modrić,luka-modric,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,16849,Jamie O'Hara,jamie-ohara,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,14,Liverpool,Away,26940,Jay Spearing,jay-spearing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062472,1,14,Liverpool,Away,27234,Lucas Leiva,lucas-leiva,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,30223,Wilson Palacios,wilson-palacios,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,773,David Jones,david-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,1218,Scott Parker,scott-parker,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,9741,Mark Noble,mark-noble,M,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,10570,Karl Henry,karl-henry,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,14695,Andrew Surman,andrew-surman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,15407,Michael Mancienne,michael-mancienne,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,20095,Matt Jarvis,matt-jarvis,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,20140,David Edwards,david-edwards,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,39,Wolverhampton_Wanderers,Home,31172,Nenad Milijaš,nenad-milijas,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,32141,Jack Collison,jack-collison,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,42712,Josh Payne,josh-payne,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,44823,Junior Stanislas,junior-stanislas,M,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062473,1,21,West_Ham_United,Away,1422214,Kieron Dyer,kieron-dyer,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,524,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062475,2,47,Portsmouth,Away,607,Teboho Aaron Mokoena,teboho-aaron-mokoena,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062475,2,47,Portsmouth,Away,674,Papa Bouba Diop,papa-bouba-diop,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,42.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062475,2,47,Portsmouth,Away,871,Richard Hughes,richard-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062475,2,47,Portsmouth,Away,9104,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,9316,Barry Ferguson,barry-ferguson,M,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
