playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
56996,Amine Linganzi,Midfielder,Blackburn,5,Congo,2010-11,1.0,,0.0,,,,2.0,,,7.0,1.0,,,7.0,,19.0,,,1.0,,1.0,,,38.0,1.0,2.0,,2.0,12.0,,1.0,,,2.0,,3.0,,,0.0,3.0,,6.0,1.0,1.0,,,11.0,2.0,,,2.0,0.0,19.0,,,8.0,1.0,,,7.0,,2.0,,,3.0,24.0,,,1.0,,0.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,Brett Emerton,Midfielder,Blackburn,5,Australia,2010-11,127.0,23.0,0.0,9.0,11.0,3.0,37.0,26.0,2.0,127.0,30.0,34.0,24.0,158.0,48.0,714.0,4.0,2.0,6.0,14.0,41.0,4.0,30.0,2193.0,29.0,72.0,4.0,60.0,519.0,6.0,38.0,28.0,34.0,43.0,98.0,99.0,,15.0,2.0,199.0,2.0,221.0,92.0,30.0,1.0,17.0,362.0,39.0,63.0,49.0,158.0,0.0,707.0,15.0,11.0,322.0,29.0,8.0,4.0,252.0,36.0,25.0,8.0,37.0,142.0,1109.0,20.0,4.0,224.0,2.0,4.0,31.0,36.0,5.0,6.0,4.0,8.0,12.0,4.0,3.0,3.0,,,1.0,17.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
1274,David Dunn,Midfielder,Blackburn,5,England,2010-11,123.0,8.0,0.0,4.0,6.0,3.0,36.0,21.0,8.0,134.0,27.0,20.0,17.0,175.0,26.0,588.0,2.0,1.0,10.0,10.0,28.0,1.0,13.0,1389.0,18.0,82.0,1.0,72.0,389.0,3.0,21.0,14.0,22.0,24.0,105.0,112.0,,16.0,2.0,205.0,1.0,280.0,75.0,27.0,1.0,27.0,273.0,23.0,37.0,56.0,177.0,0.0,582.0,15.0,8.0,298.0,28.0,20.0,2.0,110.0,29.0,19.0,5.0,24.0,86.0,894.0,7.0,11.0,153.0,,3.0,41.0,19.0,1.0,1.0,2.0,8.0,10.0,2.0,2.0,,,1.0,1.0,10.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
6557,El Hadji Diouf,Midfielder,Blackburn,5,Senegal,2010-11,111.0,20.0,0.0,6.0,5.0,4.0,34.0,14.0,6.0,148.0,20.0,20.0,18.0,165.0,82.0,562.0,,,2.0,10.0,50.0,3.0,20.0,1563.0,32.0,118.0,2.0,100.0,376.0,,49.0,20.0,11.0,27.0,79.0,125.0,,52.0,0.0,229.0,,253.0,102.0,20.0,,28.0,266.0,25.0,86.0,52.0,179.0,0.0,553.0,9.0,14.0,343.0,26.0,14.0,,73.0,21.0,32.0,4.0,21.0,111.0,969.0,13.0,7.0,151.0,3.0,4.0,17.0,39.0,3.0,10.0,,8.0,18.0,4.0,4.0,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38159,Herold Goulon,Midfielder,Blackburn,5,France,2010-11,10.0,1.0,0.0,,,,1.0,1.0,,9.0,4.0,,1.0,11.0,,26.0,,,3.0,,6.0,,1.0,57.0,3.0,6.0,,3.0,15.0,,1.0,,4.0,4.0,7.0,6.0,,,0.0,16.0,,10.0,6.0,4.0,,,8.0,4.0,,3.0,10.0,0.0,26.0,1.0,,14.0,1.0,2.0,,7.0,2.0,2.0,,,3.0,44.0,,1.0,8.0,,0.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92488,Jason Lowe,Midfielder,Blackburn,5,England,2010-11,1.0,,0.0,1.0,,,3.0,,1.0,5.0,1.0,2.0,,7.0,,30.0,,,1.0,,1.0,,,66.0,,4.0,,3.0,21.0,,1.0,,1.0,2.0,1.0,4.0,,,0.0,5.0,,12.0,2.0,1.0,,,14.0,2.0,,,4.0,0.0,30.0,,,8.0,3.0,,1.0,8.0,1.0,3.0,,2.0,6.0,40.0,,,9.0,,0.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17152,Jermaine Jones,Midfielder,Blackburn,5,United States,2010-11,90.0,1.0,0.0,2.0,2.0,1.0,57.0,11.0,2.0,113.0,15.0,16.0,15.0,138.0,10.0,440.0,,,,,24.0,3.0,1.0,1296.0,13.0,91.0,3.0,80.0,271.0,,12.0,10.0,26.0,22.0,77.0,87.0,,19.0,0.0,181.0,,198.0,79.0,15.0,,7.0,205.0,19.0,10.0,20.0,157.0,0.0,439.0,9.0,7.0,191.0,38.0,4.0,11.0,122.0,40.0,46.0,,31.0,33.0,701.0,2.0,4.0,98.0,3.0,8.0,25.0,26.0,,,6.0,19.0,11.0,,1.0,,,,2.0,16.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
87860,Josh Morris,Midfielder,Blackburn,5,England,2010-11,9.0,1.0,0.0,,,,1.0,,,2.0,4.0,1.0,,4.0,4.0,29.0,,,4.0,1.0,2.0,,2.0,83.0,2.0,4.0,,4.0,25.0,1.0,1.0,1.0,1.0,4.0,7.0,10.0,,3.0,0.0,13.0,,5.0,5.0,4.0,,5.0,16.0,4.0,4.0,6.0,11.0,0.0,29.0,,1.0,14.0,1.0,,,2.0,1.0,2.0,,,12.0,50.0,,,11.0,,0.0,2.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7670,Keith Andrews,Midfielder,Blackburn,5,Ireland,2010-11,13.0,,0.0,,1.0,,9.0,1.0,1.0,26.0,5.0,7.0,2.0,29.0,1.0,136.0,,,3.0,,3.0,,,225.0,2.0,14.0,1.0,13.0,96.0,,2.0,1.0,4.0,6.0,11.0,34.0,,3.0,0.0,27.0,,43.0,21.0,5.0,,,52.0,5.0,1.0,2.0,24.0,0.0,135.0,,,33.0,7.0,1.0,,41.0,3.0,4.0,,11.0,18.0,167.0,,1.0,55.0,,0.0,3.0,6.0,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
58900,Mauro Formica,Midfielder,Blackburn,5,Argentina,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16058,Morten Gamst Pedersen,Midfielder,Blackburn,5,Norway,2010-11,168.0,13.0,0.0,14.0,14.0,1.0,55.0,27.0,10.0,303.0,35.0,61.0,27.0,397.0,72.0,1126.0,4.0,1.0,8.0,126.0,78.0,4.0,50.0,2517.0,43.0,144.0,3.0,109.0,650.0,26.0,30.0,47.0,56.0,42.0,125.0,248.0,,41.0,2.0,312.0,3.0,530.0,159.0,35.0,1.0,14.0,474.0,39.0,202.0,44.0,234.0,0.0,1053.0,13.0,40.0,801.0,40.0,13.0,11.0,170.0,43.0,75.0,91.0,79.0,178.0,2001.0,93.0,4.0,305.0,1.0,1.0,94.0,60.0,6.0,,5.0,15.0,35.0,5.0,17.0,3.0,,,17.0,75.0,106.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,
86168,Rubén Rochina,Midfielder,Blackburn,5,Spain,2010-11,22.0,1.0,0.0,,,,2.0,1.0,,11.0,4.0,4.0,1.0,13.0,,43.0,,,3.0,2.0,2.0,,1.0,117.0,1.0,10.0,,9.0,27.0,,2.0,1.0,1.0,4.0,21.0,11.0,,4.0,0.0,32.0,,15.0,7.0,4.0,,3.0,21.0,4.0,2.0,11.0,30.0,0.0,42.0,1.0,,26.0,2.0,3.0,,5.0,6.0,,2.0,3.0,12.0,71.0,,1.0,10.0,1.0,1.0,2.0,3.0,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49323,Steven Nzonzi,Midfielder,Blackburn,5,France,2010-11,85.0,2.0,1.0,1.0,5.0,,36.0,18.0,1.0,161.0,21.0,19.0,13.0,188.0,5.0,553.0,1.0,1.0,8.0,,116.0,3.0,2.0,1268.0,49.0,115.0,4.0,48.0,337.0,,36.0,6.0,61.0,13.0,36.0,114.0,,10.0,0.0,200.0,0.0,243.0,64.0,21.0,,4.0,191.0,9.0,5.0,8.0,84.0,1.0,551.0,13.0,2.0,220.0,28.0,2.0,5.0,134.0,21.0,28.0,,28.0,62.0,764.0,,3.0,176.0,,4.0,27.0,45.0,,2.0,3.0,8.0,67.0,2.0,4.0,,,1.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13524,Vince Grella,Midfielder,Blackburn,5,Australia,2010-11,17.0,1.0,0.0,1.0,,,8.0,,1.0,37.0,5.0,3.0,4.0,48.0,1.0,169.0,,,1.0,,4.0,,1.0,310.0,,16.0,,12.0,113.0,,,1.0,8.0,8.0,17.0,37.0,,4.0,0.0,33.0,,83.0,11.0,5.0,,,63.0,8.0,1.0,4.0,29.0,0.0,168.0,,,58.0,6.0,,1.0,31.0,9.0,9.0,,8.0,18.0,213.0,1.0,4.0,59.0,,2.0,11.0,7.0,,,1.0,2.0,4.0,,2.0,,,,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
8411,Andy Reid,Midfielder,Blackpool,92,Ireland,2010-11,18.0,1.0,0.0,2.0,1.0,,3.0,6.0,1.0,26.0,7.0,7.0,2.0,31.0,12.0,117.0,,,5.0,7.0,2.0,,4.0,202.0,1.0,10.0,1.0,9.0,78.0,3.0,9.0,6.0,,8.0,17.0,26.0,,2.0,0.0,28.0,,45.0,10.0,7.0,,3.0,64.0,7.0,17.0,10.0,26.0,0.0,117.0,5.0,5.0,68.0,2.0,4.0,,27.0,2.0,,4.0,8.0,19.0,179.0,,2.0,26.0,,0.0,5.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20208,Charlie Adam,Midfielder,Blackpool,92,Scotland,2010-11,275.0,7.0,0.0,33.0,35.0,6.0,75.0,79.0,22.0,324.0,35.0,29.0,34.0,527.0,57.0,1884.0,12.0,7.0,1.0,104.0,100.0,5.0,46.0,3051.0,44.0,281.0,7.0,225.0,1095.0,32.0,44.0,65.0,97.0,68.0,231.0,466.0,,91.0,4.0,556.0,5.0,822.0,265.0,35.0,,47.0,849.0,61.0,150.0,111.0,456.0,0.0,1784.0,44.0,39.0,869.0,62.0,59.0,16.0,374.0,70.0,68.0,61.0,262.0,222.0,2847.0,5.0,3.0,554.0,,11.0,203.0,72.0,8.0,,1.0,13.0,56.0,1.0,12.0,11.0,,1.0,21.0,46.0,5.0,8.0,7.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,2.0,1.0,,
7631,David Vaughan,Midfielder,Blackpool,92,Wales,2010-11,159.0,10.0,0.0,8.0,7.0,2.0,141.0,17.0,6.0,163.0,35.0,49.0,35.0,215.0,39.0,1693.0,2.0,1.0,,30.0,25.0,6.0,20.0,3150.0,9.0,230.0,8.0,214.0,1333.0,10.0,18.0,23.0,57.0,69.0,150.0,394.0,,35.0,0.0,389.0,1.0,562.0,247.0,35.0,1.0,24.0,801.0,61.0,52.0,65.0,364.0,0.0,1672.0,10.0,16.0,376.0,104.0,38.0,15.0,498.0,34.0,70.0,12.0,145.0,239.0,2303.0,12.0,,697.0,1.0,6.0,52.0,56.0,2.0,1.0,2.0,37.0,16.0,1.0,9.0,1.0,,,,17.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
42725,Elliot Grandin,Midfielder,Blackpool,92,France,2010-11,115.0,9.0,0.0,5.0,6.0,4.0,25.0,14.0,4.0,80.0,23.0,61.0,21.0,88.0,8.0,627.0,1.0,0.0,2.0,19.0,34.0,1.0,15.0,1515.0,29.0,67.0,1.0,62.0,529.0,5.0,31.0,14.0,7.0,35.0,86.0,162.0,,20.0,0.0,182.0,1.0,128.0,96.0,23.0,,16.0,315.0,34.0,22.0,52.0,148.0,0.0,624.0,8.0,8.0,200.0,17.0,17.0,,137.0,16.0,6.0,12.0,10.0,200.0,883.0,1.0,15.0,239.0,1.0,0.0,8.0,14.0,3.0,4.0,1.0,8.0,5.0,8.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27498,Ishmel Demontagnac,Midfielder,Blackpool,92,England,2010-11,,,0.0,,,,2.0,,1.0,4.0,1.0,,,4.0,,18.0,,,1.0,,,,,33.0,,6.0,,6.0,14.0,,,,,2.0,,2.0,,3.0,0.0,6.0,,4.0,,1.0,,,6.0,2.0,,,6.0,0.0,18.0,,,4.0,2.0,1.0,,9.0,,1.0,,,3.0,28.0,,,8.0,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19197,Jason Puncheon,Midfielder,Blackpool,92,England,2010-11,56.0,6.0,0.0,9.0,9.0,2.0,11.0,12.0,1.0,46.0,11.0,15.0,6.0,47.0,14.0,254.0,3.0,1.0,5.0,,8.0,,6.0,648.0,5.0,29.0,1.0,26.0,194.0,,27.0,11.0,3.0,19.0,51.0,49.0,,1.0,0.0,85.0,2.0,84.0,42.0,11.0,,11.0,151.0,18.0,14.0,36.0,77.0,0.0,253.0,3.0,5.0,116.0,9.0,14.0,3.0,67.0,7.0,2.0,,13.0,54.0,401.0,7.0,4.0,62.0,1.0,0.0,1.0,10.0,,5.0,1.0,2.0,3.0,1.0,,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14042,Keith Southern,Midfielder,Blackpool,92,England,2010-11,56.0,2.0,0.0,3.0,2.0,,37.0,9.0,1.0,58.0,21.0,15.0,11.0,69.0,2.0,456.0,,,10.0,,35.0,1.0,2.0,1083.0,17.0,73.0,5.0,55.0,373.0,,11.0,14.0,35.0,34.0,39.0,106.0,,16.0,0.0,129.0,,150.0,63.0,21.0,,1.0,221.0,29.0,2.0,13.0,94.0,0.0,455.0,7.0,2.0,95.0,30.0,2.0,5.0,120.0,15.0,20.0,,14.0,80.0,635.0,4.0,3.0,168.0,,2.0,11.0,15.0,,1.0,1.0,7.0,18.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39800,Ludovic Sylvestre,Midfielder,Blackpool,92,France,2010-11,17.0,1.0,0.0,1.0,,,16.0,,,36.0,8.0,13.0,6.0,40.0,,280.0,,,2.0,8.0,8.0,,4.0,429.0,6.0,24.0,3.0,22.0,225.0,3.0,,10.0,5.0,9.0,11.0,69.0,,2.0,0.0,41.0,,83.0,43.0,8.0,,,105.0,6.0,5.0,4.0,33.0,0.0,276.0,,1.0,54.0,13.0,4.0,1.0,73.0,3.0,9.0,5.0,15.0,55.0,341.0,1.0,5.0,139.0,,0.0,4.0,15.0,,,1.0,3.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
50229,Matt Phillips,Midfielder,Blackpool,92,Scotland,2010-11,98.0,19.0,0.0,12.0,10.0,15.0,12.0,21.0,7.0,85.0,27.0,12.0,6.0,98.0,53.0,330.0,1.0,0.0,21.0,,23.0,,19.0,1034.0,17.0,63.0,4.0,57.0,226.0,,50.0,15.0,11.0,22.0,81.0,45.0,,12.0,0.0,161.0,1.0,130.0,58.0,27.0,1.0,45.0,178.0,18.0,53.0,67.0,138.0,0.0,329.0,11.0,14.0,280.0,9.0,33.0,1.0,89.0,11.0,14.0,,6.0,66.0,697.0,16.0,4.0,73.0,1.0,0.0,13.0,16.0,4.0,2.0,,3.0,6.0,2.0,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
27696,Fabrice Muamba,Midfielder,Bolton,30,England,2010-11,142.0,,0.0,5.0,3.0,1.0,108.0,16.0,9.0,181.0,36.0,29.0,32.0,206.0,1.0,773.0,1.0,0.0,4.0,,32.0,1.0,,2597.0,14.0,152.0,7.0,134.0,538.0,,11.0,15.0,22.0,47.0,128.0,199.0,,16.0,0.0,294.0,1.0,253.0,141.0,36.0,,13.0,295.0,40.0,1.0,34.0,262.0,0.0,773.0,13.0,4.0,271.0,74.0,10.0,8.0,190.0,52.0,63.0,,29.0,131.0,1131.0,,17.0,272.0,2.0,6.0,25.0,47.0,,1.0,2.0,34.0,18.0,1.0,4.0,1.0,,,,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
98464,Josh Vela,Midfielder,Bolton,30,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75773,Lee Chung-yong,Midfielder,Bolton,30,South Korea,2010-11,138.0,18.0,0.0,5.0,7.0,8.0,59.0,15.0,9.0,177.0,31.0,20.0,25.0,200.0,40.0,617.0,3.0,0.0,6.0,20.0,58.0,1.0,25.0,2196.0,32.0,148.0,6.0,122.0,404.0,6.0,68.0,38.0,21.0,34.0,106.0,77.0,,48.0,2.0,286.0,3.0,236.0,146.0,31.0,1.0,32.0,333.0,28.0,55.0,73.0,228.0,0.0,613.0,8.0,14.0,384.0,48.0,15.0,1.0,209.0,19.0,47.0,13.0,13.0,95.0,1106.0,10.0,16.0,109.0,2.0,1.0,23.0,36.0,6.0,4.0,1.0,11.0,26.0,2.0,3.0,1.0,,1.0,,13.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
19930,Mark Davies,Midfielder,Bolton,30,England,2010-11,70.0,,1.0,5.0,4.0,1.0,34.0,5.0,5.0,64.0,24.0,10.0,9.0,73.0,1.0,354.0,1.0,0.0,15.0,,9.0,2.0,,966.0,7.0,79.0,1.0,77.0,255.0,,5.0,5.0,8.0,13.0,63.0,99.0,,19.0,0.0,149.0,1.0,124.0,71.0,24.0,1.0,12.0,179.0,12.0,1.0,33.0,140.0,0.0,353.0,1.0,4.0,120.0,22.0,24.0,6.0,88.0,19.0,24.0,,26.0,43.0,545.0,1.0,,102.0,2.0,3.0,9.0,15.0,3.0,,2.0,12.0,2.0,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10089,Martin Petrov,Midfielder,Bolton,30,Bulgaria,2010-11,61.0,34.0,0.0,19.0,17.0,5.0,11.0,39.0,5.0,99.0,28.0,40.0,18.0,117.0,76.0,492.0,3.0,0.0,10.0,56.0,4.0,,57.0,1469.0,4.0,21.0,4.0,21.0,349.0,20.0,43.0,33.0,9.0,23.0,57.0,154.0,,4.0,0.0,82.0,3.0,147.0,80.0,28.0,1.0,10.0,289.0,19.0,118.0,34.0,78.0,0.0,485.0,22.0,24.0,295.0,9.0,6.0,1.0,72.0,9.0,12.0,33.0,26.0,119.0,872.0,19.0,16.0,143.0,1.0,0.0,18.0,34.0,5.0,3.0,1.0,2.0,,6.0,3.0,2.0,,,11.0,8.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3289,Matthew Taylor,Midfielder,Bolton,30,England,2010-11,119.0,18.0,0.0,19.0,20.0,3.0,44.0,51.0,8.0,167.0,36.0,38.0,22.0,231.0,85.0,630.0,2.0,1.0,14.0,66.0,42.0,1.0,50.0,1924.0,24.0,81.0,5.0,63.0,355.0,27.0,69.0,44.0,34.0,35.0,95.0,166.0,,11.0,2.0,200.0,1.0,250.0,117.0,36.0,1.0,11.0,315.0,30.0,137.0,43.0,158.0,0.0,613.0,31.0,28.0,477.0,35.0,8.0,5.0,86.0,33.0,25.0,39.0,44.0,128.0,1194.0,23.0,16.0,134.0,2.0,4.0,64.0,29.0,3.0,5.0,2.0,9.0,18.0,1.0,10.0,1.0,,,21.0,24.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,
1307,Ricardo Gardner,Midfielder,Bolton,30,Jamaica,2010-11,14.0,,0.0,3.0,,,13.0,,,20.0,5.0,5.0,3.0,23.0,,126.0,,,2.0,,3.0,,,321.0,2.0,21.0,2.0,20.0,100.0,,,1.0,5.0,8.0,12.0,27.0,,5.0,0.0,35.0,,37.0,19.0,5.0,,3.0,52.0,6.0,,7.0,32.0,0.0,126.0,,,34.0,7.0,2.0,1.0,39.0,1.0,7.0,,3.0,23.0,180.0,2.0,1.0,51.0,,0.0,3.0,6.0,1.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Robbie Blake,Midfielder,Bolton,30,England,2010-11,2.0,,0.0,,1.0,,4.0,1.0,1.0,5.0,8.0,,,6.0,,28.0,1.0,0.0,8.0,1.0,,,,43.0,,4.0,,4.0,18.0,,,,,1.0,2.0,2.0,,,0.0,6.0,1.0,11.0,7.0,8.0,1.0,1.0,15.0,1.0,1.0,2.0,6.0,0.0,27.0,,,10.0,2.0,,1.0,12.0,,1.0,1.0,4.0,3.0,40.0,1.0,,7.0,,0.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1589,Sean Davis,Midfielder,Bolton,30,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948,Stuart Holden,Midfielder,Bolton,30,United States,2010-11,125.0,12.0,0.0,6.0,15.0,,117.0,28.0,6.0,207.0,26.0,44.0,26.0,232.0,24.0,946.0,2.0,1.0,,48.0,61.0,4.0,36.0,2296.0,34.0,191.0,4.0,164.0,645.0,20.0,33.0,33.0,45.0,33.0,91.0,278.0,,32.0,4.0,316.0,1.0,302.0,149.0,26.0,1.0,4.0,435.0,29.0,58.0,39.0,255.0,0.0,931.0,13.0,11.0,370.0,81.0,15.0,3.0,227.0,24.0,68.0,27.0,69.0,139.0,1495.0,3.0,6.0,315.0,2.0,2.0,25.0,53.0,2.0,,3.0,36.0,27.0,2.0,8.0,1.0,,,5.0,10.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
18621,Tamir Cohen,Midfielder,Bolton,30,Israel,2010-11,26.0,,0.0,,3.0,,10.0,8.0,,23.0,8.0,8.0,3.0,23.0,1.0,97.0,1.0,0.0,5.0,,11.0,,,320.0,6.0,17.0,1.0,12.0,68.0,,11.0,1.0,7.0,7.0,20.0,17.0,,1.0,2.0,43.0,1.0,48.0,17.0,8.0,,2.0,38.0,6.0,1.0,8.0,32.0,0.0,97.0,5.0,3.0,34.0,8.0,1.0,1.0,24.0,7.0,4.0,,6.0,8.0,145.0,,1.0,36.0,,1.0,,6.0,,1.0,,2.0,5.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10425,Florent Malouda,Midfielder,Chelsea,8,France,2010-11,192.0,29.0,0.0,19.0,38.0,13.0,28.0,69.0,31.0,255.0,38.0,129.0,33.0,276.0,104.0,1661.0,13.0,2.0,5.0,129.0,48.0,10.0,80.0,2810.0,21.0,146.0,4.0,119.0,1330.0,44.0,131.0,114.0,18.0,27.0,171.0,543.0,,35.0,12.0,338.0,11.0,488.0,148.0,38.0,5.0,55.0,1140.0,23.0,180.0,132.0,290.0,0.0,1626.0,31.0,29.0,664.0,22.0,56.0,3.0,319.0,24.0,42.0,66.0,55.0,309.0,2480.0,28.0,13.0,325.0,,1.0,21.0,25.0,4.0,17.0,1.0,6.0,27.0,6.0,1.0,7.0,,1.0,1.0,5.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
2051,Frank Lampard,Midfielder,Chelsea,8,England,2010-11,69.0,4.0,0.0,21.0,31.0,,53.0,55.0,37.0,193.0,24.0,113.0,23.0,228.0,8.0,1284.0,10.0,5.0,1.0,64.0,10.0,7.0,26.0,2026.0,7.0,76.0,4.0,73.0,968.0,22.0,61.0,51.0,19.0,21.0,62.0,421.0,,12.0,6.0,145.0,5.0,394.0,109.0,24.0,9.0,7.0,692.0,17.0,50.0,34.0,135.0,0.0,1259.0,24.0,14.0,337.0,38.0,8.0,6.0,288.0,10.0,29.0,41.0,88.0,181.0,1651.0,4.0,3.0,390.0,,2.0,35.0,36.0,2.0,3.0,2.0,15.0,3.0,6.0,1.0,1.0,,,9.0,7.0,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
59325,Gaël Kakuta,Midfielder,Chelsea,8,DR Congo,2010-11,32.0,5.0,0.0,2.0,5.0,5.0,5.0,12.0,8.0,40.0,12.0,17.0,3.0,47.0,13.0,178.0,1.0,1.0,9.0,5.0,9.0,,7.0,351.0,7.0,19.0,1.0,17.0,125.0,2.0,17.0,9.0,2.0,4.0,25.0,28.0,,4.0,0.0,51.0,0.0,52.0,24.0,12.0,,11.0,94.0,3.0,16.0,20.0,42.0,0.0,177.0,7.0,7.0,97.0,2.0,8.0,,63.0,1.0,4.0,2.0,6.0,35.0,282.0,,2.0,44.0,,0.0,7.0,11.0,,,,3.0,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42559,Jacob Mellis,Midfielder,Chelsea,8,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80974,Jacopo Sala,Midfielder,Chelsea,8,Italy,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
