playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,ownGoalScored,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,successfulLaunches,unsuccessfulCornersIntoBox,leftFootGoals,throwInsToOppositionPlayer,lastPlayerTackle,attemptsFromSetPieces,clearancesOffTheLine,headedGoals,redCards2ndYellow,hitWoodwork,setPiecesGoals,penaltiesTaken,penaltyGoals,foulWonPenalty,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,putthroughBlockedDistribution
18428,Chris Eagles,Midfielder,Bolton,30,England,2011-12,159.0,21.0,0.0,42.0,25.0,9.0,44.0,53.0,17.0,195.0,34.0,6.0,47.0,26.0,224.0,71.0,872.0,4.0,1.0,1.0,8.0,56.0,36.0,2.0,49.0,2302.0,4.0,27.0,127.0,9.0,,118.0,630.0,76.0,2.0,,46.0,6.0,49.0,132.0,163.0,37.0,0.0,286.0,3.0,323.0,177.0,34.0,2.0,8.0,50.0,490.0,40.0,112.0,95.0,250.0,9.0,0.0,854.0,28.0,30.0,495.0,36.0,37.0,2.0,217.0,17.0,52.0,18.0,169.0,1548.0,17.0,17.0,13.0,207.0,2.0,1.0,29.0,49.0,,24.0,3.0,29.0,2.0,4.0,,11.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
15188,Darren Pratley,Midfielder,Bolton,30,England,2011-12,77.0,3.0,0.0,4.0,6.0,,41.0,14.0,2.0,83.0,25.0,,60.0,14.0,93.0,19.0,449.0,1.0,3.0,0.0,11.0,1.0,24.0,,3.0,1271.0,2.0,17.0,70.0,6.0,1.0,63.0,339.0,29.0,1.0,,5.0,20.0,32.0,60.0,106.0,16.0,0.0,147.0,1.0,117.0,58.0,25.0,,14.0,8.0,188.0,26.0,19.0,20.0,123.0,7.0,0.0,445.0,8.0,8.0,154.0,27.0,6.0,3.0,112.0,30.0,25.0,17.0,114.0,668.0,2.0,7.0,5.0,171.0,1.0,4.0,10.0,24.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
27696,Fabrice Muamba,Midfielder,Bolton,30,England,2011-12,78.0,,0.0,2.0,5.0,,51.0,10.0,2.0,81.0,20.0,1.0,18.0,18.0,89.0,1.0,366.0,1.0,,1.0,2.0,,39.0,3.0,,1330.0,2.0,22.0,83.0,3.0,,66.0,254.0,11.0,,,6.0,15.0,20.0,56.0,100.0,8.0,0.0,161.0,0.0,100.0,67.0,20.0,1.0,18.0,2.0,141.0,17.0,1.0,17.0,122.0,17.0,0.0,365.0,5.0,3.0,118.0,33.0,7.0,2.0,91.0,28.0,40.0,23.0,75.0,549.0,,9.0,7.0,136.0,1.0,2.0,8.0,33.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
98464,Josh Vela,Midfielder,Bolton,30,England,2011-12,1.0,,0.0,,,,3.0,,1.0,3.0,3.0,,,,5.0,1.0,30.0,,,,3.0,,,,,38.0,,,3.0,,,3.0,23.0,1.0,,,,1.0,1.0,1.0,7.0,,0.0,4.0,,6.0,4.0,3.0,,,,13.0,1.0,1.0,,4.0,,0.0,30.0,,1.0,7.0,3.0,,,10.0,1.0,,2.0,7.0,36.0,,,,12.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75773,Lee Chung-yong,Midfielder,Bolton,30,South Korea,2011-12,2.0,,0.0,,,,1.0,1.0,,5.0,2.0,,,,5.0,1.0,12.0,,,,2.0,3.0,1.0,,,17.0,,,2.0,,,1.0,7.0,1.0,,,1.0,,1.0,2.0,1.0,,0.0,4.0,,7.0,5.0,2.0,,1.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,0.0,12.0,1.0,1.0,10.0,,,,4.0,1.0,1.0,,,23.0,2.0,,,2.0,,0.0,,3.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19930,Mark Davies,Midfielder,Bolton,30,England,2011-12,120.0,1.0,0.0,4.0,14.0,2.0,78.0,19.0,3.0,120.0,35.0,,51.0,29.0,135.0,6.0,1057.0,4.0,1.0,2.0,6.0,4.0,27.0,2.0,3.0,2748.0,2.0,19.0,168.0,10.0,,160.0,843.0,39.0,2.0,,36.0,19.0,59.0,101.0,304.0,36.0,0.0,288.0,2.0,269.0,153.0,35.0,1.0,23.0,14.0,576.0,49.0,7.0,52.0,261.0,8.0,0.0,1049.0,5.0,5.0,237.0,55.0,46.0,11.0,317.0,37.0,47.0,79.0,167.0,1481.0,2.0,1.0,6.0,349.0,1.0,4.0,15.0,35.0,,2.0,1.0,1.0,3.0,,2.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
10089,Martin Petrov,Midfielder,Bolton,30,Bulgaria,2011-12,77.0,35.0,0.0,21.0,22.0,9.0,11.0,49.0,13.0,155.0,31.0,6.0,88.0,30.0,188.0,148.0,843.0,4.0,4.0,2.0,1.0,109.0,11.0,1.0,75.0,2572.0,3.0,7.0,47.0,13.0,,43.0,623.0,68.0,1.0,,56.0,10.0,55.0,70.0,306.0,17.0,0.0,124.0,2.0,234.0,119.0,31.0,,5.0,16.0,487.0,42.0,237.0,49.0,113.0,4.0,0.0,826.0,27.0,50.0,525.0,6.0,15.0,,108.0,4.0,26.0,32.0,195.0,1483.0,41.0,8.0,12.0,243.0,,1.0,33.0,44.0,1.0,37.0,8.0,68.0,4.0,,,12.0,,,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,
14668,Nigel Reo-Coker,Midfielder,Bolton,30,England,2011-12,163.0,2.0,0.0,6.0,6.0,2.0,86.0,17.0,12.0,212.0,37.0,,52.0,37.0,266.0,14.0,1668.0,3.0,,1.0,,,28.0,,2.0,3265.0,5.0,16.0,159.0,13.0,,147.0,1296.0,17.0,2.0,,23.0,29.0,73.0,147.0,522.0,31.0,4.0,322.0,2.0,500.0,273.0,37.0,3.0,23.0,12.0,795.0,60.0,14.0,71.0,294.0,12.0,0.0,1641.0,11.0,6.0,400.0,63.0,30.0,8.0,442.0,50.0,81.0,106.0,204.0,2184.0,6.0,6.0,15.0,609.0,2.0,7.0,54.0,70.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1307,Ricardo Gardner,Midfielder,Bolton,30,Jamaica,2011-12,9.0,,1.0,,,,8.0,1.0,,14.0,4.0,,11.0,2.0,16.0,1.0,67.0,,,,2.0,,,,,161.0,,,13.0,1.0,,13.0,49.0,1.0,,,2.0,3.0,7.0,9.0,14.0,3.0,0.0,22.0,,26.0,17.0,4.0,,2.0,2.0,19.0,6.0,1.0,5.0,22.0,,0.0,66.0,1.0,,26.0,6.0,2.0,2.0,9.0,6.0,8.0,2.0,18.0,111.0,5.0,1.0,3.0,32.0,2.0,0.0,2.0,7.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1615,Robbie Blake,Midfielder,Bolton,30,England,2011-12,2.0,,0.0,,,,1.0,,,2.0,1.0,,3.0,,2.0,,9.0,,,,1.0,,,,,4.0,,,1.0,,,1.0,7.0,,,,,,,2.0,4.0,,0.0,3.0,,2.0,,1.0,,,2.0,5.0,,,2.0,3.0,,0.0,9.0,,,4.0,1.0,,,1.0,,,,2.0,12.0,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10425,Florent Malouda,Midfielder,Chelsea,8,France,2011-12,97.0,14.0,0.0,9.0,10.0,5.0,19.0,26.0,4.0,112.0,26.0,3.0,44.0,11.0,120.0,50.0,693.0,2.0,1.0,0.0,15.0,30.0,21.0,1.0,30.0,1153.0,3.0,8.0,67.0,2.0,,54.0,553.0,48.0,2.0,,39.0,9.0,23.0,89.0,205.0,15.0,2.0,164.0,2.0,216.0,73.0,26.0,,4.0,17.0,437.0,21.0,63.0,62.0,143.0,13.0,0.0,679.0,16.0,15.0,266.0,15.0,20.0,,119.0,21.0,11.0,20.0,153.0,1016.0,15.0,7.0,2.0,166.0,,3.0,8.0,17.0,1.0,14.0,,9.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Frank Lampard,Midfielder,Chelsea,8,England,2011-12,76.0,5.0,0.0,23.0,25.0,3.0,41.0,42.0,22.0,165.0,30.0,5.0,110.0,26.0,202.0,14.0,1537.0,11.0,,6.0,4.0,67.0,13.0,5.0,27.0,2250.0,4.0,6.0,77.0,2.0,,70.0,1213.0,66.0,2.0,,50.0,38.0,31.0,70.0,489.0,21.0,12.0,153.0,5.0,463.0,107.0,30.0,9.0,10.0,3.0,796.0,29.0,61.0,37.0,140.0,7.0,0.0,1502.0,17.0,20.0,328.0,31.0,8.0,8.0,302.0,18.0,35.0,122.0,283.0,1939.0,10.0,5.0,6.0,566.0,,5.0,37.0,31.0,,20.0,1.0,41.0,,,,7.0,,2.0,,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,
59325,Gaël Kakuta,Midfielder,Chelsea,8,DR Congo,2011-12,5.0,,0.0,,,1.0,3.0,2.0,1.0,4.0,4.0,,6.0,,5.0,2.0,27.0,,,,4.0,1.0,1.0,,,67.0,,,8.0,,,7.0,21.0,3.0,,,,,3.0,5.0,1.0,1.0,0.0,13.0,,5.0,4.0,4.0,,1.0,2.0,10.0,3.0,3.0,5.0,12.0,1.0,0.0,26.0,2.0,1.0,15.0,2.0,3.0,,9.0,,,1.0,12.0,47.0,,,,12.0,,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28495,John Obi Mikel,Midfielder,Chelsea,8,Nigeria,2011-12,73.0,,0.0,3.0,2.0,1.0,36.0,8.0,9.0,78.0,22.0,,32.0,15.0,107.0,,1089.0,,,,7.0,,37.0,2.0,,1323.0,1.0,17.0,88.0,2.0,,68.0,900.0,2.0,2.0,,8.0,30.0,18.0,56.0,295.0,23.0,0.0,161.0,,362.0,120.0,22.0,,6.0,1.0,467.0,16.0,,17.0,124.0,20.0,0.0,1070.0,6.0,2.0,140.0,30.0,9.0,4.0,322.0,28.0,33.0,82.0,110.0,1285.0,4.0,5.0,15.0,515.0,,4.0,29.0,39.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88821,Josh McEachran,Midfielder,Chelsea,8,England,2011-12,6.0,,0.0,,,,4.0,,3.0,7.0,6.0,,7.0,1.0,7.0,,129.0,,,,5.0,,,,,138.0,,,11.0,1.0,,11.0,117.0,,,,2.0,2.0,7.0,6.0,34.0,4.0,0.0,17.0,,33.0,13.0,6.0,,2.0,2.0,71.0,6.0,,4.0,17.0,,0.0,127.0,,,12.0,2.0,3.0,,32.0,1.0,5.0,5.0,30.0,156.0,,1.0,,51.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Chelsea,8,Spain,2011-12,120.0,19.0,0.0,10.0,24.0,3.0,25.0,55.0,20.0,165.0,34.0,13.0,161.0,29.0,193.0,84.0,1486.0,6.0,16.0,0.0,5.0,118.0,3.0,4.0,61.0,2531.0,9.0,3.0,85.0,3.0,,85.0,1201.0,100.0,4.0,,90.0,6.0,30.0,117.0,447.0,30.0,2.0,205.0,6.0,335.0,140.0,34.0,,6.0,17.0,974.0,27.0,175.0,74.0,202.0,,0.0,1461.0,31.0,24.0,492.0,19.0,30.0,,314.0,17.0,20.0,92.0,390.0,2072.0,21.0,14.0,3.0,380.0,2.0,2.0,28.0,29.0,2.0,36.0,1.0,71.0,6.0,1.0,,11.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
111565,Lucas Piazón,Midfielder,Chelsea,8,Brazil,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,Michael Essien,Midfielder,Chelsea,8,Ghana,2011-12,48.0,1.0,0.0,7.0,3.0,1.0,21.0,13.0,,48.0,14.0,1.0,11.0,10.0,58.0,8.0,669.0,,1.0,,4.0,,13.0,2.0,1.0,920.0,,7.0,45.0,2.0,1.0,39.0,578.0,2.0,3.0,1.0,9.0,19.0,12.0,41.0,196.0,13.0,0.0,93.0,,216.0,53.0,14.0,,7.0,3.0,335.0,10.0,8.0,15.0,80.0,6.0,0.0,655.0,10.0,2.0,89.0,14.0,5.0,6.0,180.0,17.0,12.0,33.0,77.0,810.0,2.0,4.0,2.0,277.0,1.0,3.0,10.0,7.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
89085,Nathaniel Chalobah,Midfielder,Chelsea,8,England,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78056,Oriol Romeu,Midfielder,Chelsea,8,Spain,2011-12,60.0,,0.0,1.0,1.0,,37.0,6.0,1.0,63.0,16.0,,10.0,11.0,69.0,,657.0,,,,5.0,1.0,16.0,3.0,,952.0,,8.0,59.0,2.0,,51.0,538.0,1.0,,,8.0,15.0,12.0,52.0,177.0,11.0,0.0,119.0,,199.0,80.0,16.0,,8.0,1.0,254.0,10.0,1.0,10.0,103.0,8.0,0.0,649.0,5.0,2.0,85.0,29.0,3.0,2.0,198.0,15.0,34.0,50.0,83.0,794.0,1.0,4.0,7.0,334.0,,2.0,6.0,18.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53392,Ramires,Midfielder,Chelsea,8,Brazil,2011-12,142.0,2.0,0.0,7.0,22.0,10.0,83.0,42.0,10.0,131.0,30.0,1.0,55.0,28.0,149.0,39.0,1000.0,5.0,5.0,2.0,2.0,,32.0,7.0,2.0,2474.0,,20.0,176.0,4.0,,164.0,820.0,65.0,1.0,,19.0,28.0,32.0,122.0,250.0,38.0,2.0,318.0,3.0,264.0,140.0,30.0,4.0,21.0,16.0,554.0,28.0,39.0,65.0,286.0,12.0,0.0,997.0,20.0,18.0,305.0,62.0,43.0,6.0,264.0,42.0,56.0,31.0,222.0,1498.0,9.0,7.0,10.0,299.0,1.0,4.0,18.0,31.0,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
19921,Raul Meireles,Midfielder,Chelsea,8,Portugal,2011-12,89.0,7.0,0.0,10.0,10.0,2.0,37.0,41.0,15.0,168.0,30.0,4.0,45.0,23.0,207.0,24.0,1337.0,2.0,,0.0,7.0,24.0,5.0,1.0,18.0,1966.0,4.0,2.0,63.0,2.0,,60.0,1043.0,23.0,3.0,,36.0,25.0,26.0,87.0,340.0,20.0,2.0,152.0,2.0,466.0,117.0,30.0,2.0,9.0,3.0,703.0,24.0,41.0,24.0,147.0,3.0,0.0,1317.0,31.0,8.0,302.0,28.0,3.0,3.0,326.0,32.0,62.0,87.0,205.0,1688.0,2.0,10.0,9.0,445.0,2.0,8.0,39.0,45.0,,10.0,,13.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
37352,Salomon Kalou,Midfielder,Chelsea,8,Cote d’Ivoire,2011-12,38.0,2.0,0.0,3.0,5.0,2.0,8.0,10.0,9.0,46.0,12.0,1.0,17.0,7.0,48.0,1.0,254.0,1.0,4.0,1.0,5.0,,13.0,1.0,2.0,576.0,3.0,9.0,29.0,,,25.0,201.0,28.0,,,16.0,6.0,3.0,29.0,97.0,6.0,0.0,67.0,0.0,53.0,31.0,12.0,1.0,1.0,7.0,154.0,3.0,1.0,22.0,54.0,4.0,0.0,253.0,5.0,6.0,87.0,7.0,11.0,,45.0,4.0,3.0,5.0,59.0,352.0,1.0,5.0,1.0,54.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
42428,Sam Hutchinson,Midfielder,Chelsea,8,England,2011-12,,,0.0,,,,3.0,,,5.0,2.0,,,1.0,7.0,1.0,55.0,,,,1.0,,,,,77.0,,,3.0,,,3.0,47.0,,,,,,2.0,,1.0,,0.0,3.0,,24.0,3.0,2.0,,,,17.0,2.0,1.0,,3.0,,0.0,55.0,,,9.0,3.0,,,21.0,,2.0,1.0,9.0,67.0,5.0,1.0,,31.0,,0.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13594,Yossi Benayoun,Midfielder,Chelsea,8,Israel,2011-12,58.0,,0.0,6.0,13.0,3.0,16.0,15.0,13.0,75.0,20.0,1.0,34.0,10.0,78.0,3.0,409.0,4.0,,3.0,10.0,1.0,19.0,1.0,,902.0,1.0,14.0,42.0,3.0,,37.0,325.0,48.0,2.0,,13.0,7.0,16.0,44.0,153.0,9.0,0.0,100.0,1.0,127.0,30.0,20.0,2.0,6.0,10.0,244.0,13.0,3.0,23.0,81.0,5.0,0.0,408.0,2.0,8.0,124.0,10.0,12.0,,50.0,14.0,20.0,6.0,79.0,566.0,3.0,8.0,6.0,87.0,2.0,1.0,3.0,12.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
27707,Darron Gibson,Midfielder,Everton,11,Ireland,2011-12,33.0,1.0,0.0,3.0,7.0,,23.0,19.0,4.0,62.0,12.0,2.0,30.0,12.0,77.0,6.0,542.0,1.0,,0.0,,3.0,9.0,3.0,3.0,1020.0,,5.0,29.0,2.0,,25.0,408.0,2.0,,,3.0,18.0,10.0,28.0,191.0,,2.0,62.0,1.0,162.0,87.0,12.0,1.0,4.0,1.0,285.0,8.0,8.0,8.0,53.0,4.0,0.0,536.0,12.0,3.0,103.0,19.0,2.0,5.0,133.0,10.0,22.0,57.0,56.0,676.0,2.0,5.0,8.0,183.0,,3.0,15.0,14.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49384,Jack Rodwell,Midfielder,Everton,11,England,2011-12,25.0,,1.0,6.0,6.0,,18.0,19.0,,40.0,14.0,1.0,6.0,11.0,47.0,4.0,379.0,2.0,2.0,2.0,3.0,,10.0,,,926.0,,4.0,26.0,3.0,,20.0,298.0,15.0,,,6.0,12.0,16.0,21.0,131.0,1.0,0.0,51.0,0.0,81.0,36.0,14.0,1.0,3.0,3.0,177.0,13.0,4.0,9.0,41.0,6.0,1.0,378.0,13.0,3.0,65.0,15.0,1.0,4.0,116.0,7.0,17.0,34.0,51.0,484.0,1.0,3.0,1.0,155.0,,2.0,7.0,10.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4445,James McFadden,Midfielder,Everton,11,Scotland,2011-12,22.0,2.0,0.0,4.0,1.0,,5.0,3.0,2.0,20.0,7.0,,2.0,2.0,20.0,7.0,79.0,,2.0,,5.0,4.0,5.0,,4.0,166.0,,4.0,10.0,,,9.0,58.0,10.0,,,3.0,1.0,1.0,18.0,15.0,1.0,0.0,32.0,,24.0,9.0,7.0,,2.0,3.0,51.0,1.0,10.0,12.0,27.0,1.0,0.0,79.0,2.0,1.0,49.0,3.0,3.0,,27.0,3.0,2.0,1.0,13.0,135.0,,2.0,,12.0,,0.0,,3.0,,2.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8378,Leon Osman,Midfielder,Everton,11,England,2011-12,154.0,12.0,0.0,19.0,25.0,3.0,35.0,43.0,8.0,141.0,30.0,1.0,40.0,28.0,168.0,44.0,1014.0,5.0,2.0,0.0,2.0,36.0,49.0,8.0,20.0,2377.0,2.0,29.0,101.0,5.0,,81.0,800.0,81.0,1.0,,39.0,32.0,24.0,125.0,247.0,32.0,4.0,255.0,5.0,307.0,129.0,30.0,2.0,11.0,26.0,604.0,19.0,64.0,77.0,206.0,20.0,0.0,1000.0,18.0,22.0,357.0,24.0,14.0,6.0,307.0,22.0,36.0,46.0,153.0,1483.0,3.0,9.0,17.0,262.0,2.0,3.0,27.0,35.0,,8.0,3.0,19.0,2.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
41184,Marouane Fellaini,Midfielder,Everton,11,Belgium,2011-12,219.0,2.0,0.0,17.0,17.0,4.0,99.0,37.0,3.0,332.0,34.0,4.0,68.0,31.0,362.0,17.0,1787.0,3.0,18.0,2.0,3.0,,117.0,8.0,2.0,2856.0,6.0,30.0,221.0,5.0,1.0,134.0,1345.0,107.0,1.0,,21.0,68.0,33.0,189.0,441.0,24.0,2.0,440.0,1.0,614.0,289.0,34.0,2.0,15.0,12.0,910.0,28.0,17.0,80.0,323.0,87.0,0.0,1785.0,20.0,16.0,503.0,84.0,11.0,8.0,489.0,88.0,55.0,80.0,243.0,2311.0,6.0,2.0,23.0,517.0,6.0,6.0,30.0,98.0,,,5.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
1821,Phil Neville,Midfielder,Everton,11,England,2011-12,71.0,9.0,0.0,3.0,,,34.0,2.0,2.0,176.0,27.0,,23.0,24.0,208.0,26.0,1092.0,,,,3.0,,34.0,7.0,9.0,2068.0,,15.0,70.0,5.0,,51.0,830.0,4.0,,1.0,14.0,42.0,24.0,56.0,206.0,15.0,0.0,141.0,,442.0,105.0,27.0,,6.0,3.0,500.0,19.0,26.0,13.0,107.0,19.0,0.0,1071.0,2.0,8.0,316.0,28.0,2.0,8.0,313.0,32.0,32.0,54.0,131.0,1455.0,87.0,8.0,35.0,393.0,3.0,3.0,32.0,58.0,,,23.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Everton,11,England,2011-12,20.0,3.0,0.0,2.0,2.0,1.0,3.0,5.0,,15.0,6.0,,3.0,2.0,17.0,2.0,95.0,,,,4.0,3.0,11.0,,3.0,214.0,,7.0,17.0,,1.0,13.0,65.0,4.0,,,5.0,,2.0,13.0,38.0,5.0,0.0,37.0,,19.0,12.0,6.0,,1.0,4.0,56.0,2.0,4.0,8.0,26.0,4.0,0.0,93.0,3.0,,34.0,2.0,5.0,,26.0,2.0,,13.0,12.0,137.0,,1.0,1.0,25.0,,0.0,2.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39202,Royston Drenthe,Midfielder,Everton,11,Netherlands,2011-12,98.0,9.0,0.0,7.0,9.0,9.0,26.0,19.0,1.0,44.0,21.0,5.0,10.0,10.0,56.0,32.0,308.0,3.0,5.0,2.0,11.0,20.0,7.0,,18.0,1037.0,,6.0,89.0,1.0,,88.0,235.0,28.0,1.0,,16.0,4.0,15.0,92.0,79.0,41.0,0.0,187.0,1.0,83.0,53.0,21.0,,3.0,33.0,201.0,14.0,48.0,65.0,180.0,1.0,0.0,300.0,10.0,6.0,203.0,23.0,21.0,,75.0,25.0,13.0,17.0,71.0,616.0,4.0,8.0,8.0,69.0,3.0,5.0,12.0,11.0,,9.0,1.0,10.0,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,Steven Pienaar,Midfielder,Everton,11,South Africa,2011-12,95.0,5.0,0.0,4.0,9.0,3.0,29.0,19.0,14.0,112.0,16.0,6.0,46.0,14.0,122.0,23.0,726.0,4.0,,1.0,2.0,13.0,25.0,4.0,9.0,1253.0,,20.0,88.0,2.0,,83.0,581.0,43.0,1.0,,26.0,6.0,15.0,75.0,240.0,40.0,0.0,183.0,3.0,198.0,102.0,16.0,3.0,8.0,10.0,453.0,13.0,31.0,53.0,158.0,5.0,0.0,719.0,10.0,9.0,243.0,21.0,14.0,4.0,131.0,20.0,24.0,23.0,157.0,1035.0,6.0,2.0,4.0,160.0,3.0,6.0,10.0,13.0,,3.0,1.0,8.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42518,Alexander Kacaniklic,Midfielder,Fulham,54,Sweden,2011-12,17.0,,0.0,1.0,1.0,,,1.0,,9.0,4.0,,1.0,2.0,10.0,5.0,39.0,,1.0,,2.0,,4.0,,,202.0,,4.0,7.0,,,7.0,29.0,10.0,,,1.0,1.0,1.0,13.0,14.0,3.0,0.0,24.0,,6.0,10.0,4.0,,,8.0,15.0,1.0,5.0,11.0,20.0,,0.0,39.0,,3.0,32.0,,4.0,,4.0,,4.0,,15.0,77.0,,2.0,2.0,14.0,,0.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
37084,Bryan Ruiz,Midfielder,Fulham,54,Costa Rica,2011-12,113.0,3.0,0.0,6.0,11.0,4.0,38.0,18.0,9.0,127.0,27.0,3.0,38.0,17.0,142.0,13.0,748.0,2.0,4.0,0.0,10.0,24.0,28.0,2.0,7.0,1511.0,1.0,17.0,113.0,5.0,,102.0,556.0,47.0,,,32.0,9.0,24.0,96.0,130.0,34.0,0.0,226.0,2.0,195.0,111.0,27.0,,9.0,18.0,388.0,19.0,33.0,62.0,198.0,11.0,0.0,738.0,7.0,7.0,277.0,29.0,30.0,1.0,263.0,15.0,34.0,50.0,160.0,1083.0,2.0,8.0,6.0,225.0,3.0,0.0,15.0,28.0,,4.0,1.0,18.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1256,Damien Duff,Midfielder,Fulham,54,Ireland,2011-12,58.0,13.0,0.0,12.0,11.0,1.0,29.0,30.0,1.0,92.0,28.0,3.0,30.0,23.0,97.0,100.0,716.0,2.0,10.0,1.0,5.0,74.0,6.0,2.0,33.0,2114.0,,4.0,70.0,7.0,,68.0,612.0,65.0,3.0,,29.0,19.0,36.0,54.0,121.0,30.0,2.0,128.0,1.0,140.0,89.0,28.0,1.0,6.0,16.0,445.0,29.0,146.0,40.0,122.0,2.0,0.0,703.0,19.0,25.0,315.0,23.0,9.0,,202.0,6.0,20.0,7.0,253.0,1167.0,18.0,5.0,2.0,207.0,1.0,2.0,5.0,17.0,,19.0,4.0,44.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
