playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,setPiecesGoals,penaltyGoalsConceded,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,headedGoals,lastPlayerTackle,redCards2ndYellow,penaltiesConceded,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine,ownGoalScored,penaltyGoals,penaltiesSaved,savesFromPenalty,otherGoals
39158,Scott Arfield,Midfielder,Burnley,90,Canada,2014-15,290.0,4.0,2.8039,0.0,14.0,10.0,16.0,3.0758,71.0,30.0,5.0,268.0,37.0,1.0,57.0,36.0,332.0,15.0,1361.0,2.0,3.0,0.0,7.0,1.0,,90.0,9.0,4.0,4.0,4.0,3204.0,4.0,4.0,65.0,162.0,6.0,91.0,137.0,980.0,70.0,49.9943,28.0,10.0,35.0,51.0,7.0,225.0,376.0,20.0,0.0,452.0,62.0,2.0,491.0,260.0,37.0,4.0,2.0,24.0,,53.0,631.0,45.0,15.0,100.0,7.0,362.0,25.0,0.0,1354.0,20.0,15.0,524.0,47.0,47.0,5.0,254.0,54.0,41.0,49.0,240.0,1929.0,3.0,3.0,1.0,7.0,30.0,402.0,33.0,5.0,3.0777,6.0,64.0,52.0,2.0,,,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
105185,Steven Hewitt,Midfielder,Burnley,90,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17878,Cesc Fàbregas,Midfielder,Chelsea,8,Spain,2014-15,205.0,9.0,11.296,1.0,16.0,17.0,2.0,3.3755,90.0,27.0,35.0,310.0,34.0,18.0,73.0,33.0,407.0,22.0,2743.0,3.0,1.0,3.0,13.0,1.0,150.0,65.0,10.0,7.0,58.0,7.0,2886.0,7.0,1.0,37.0,190.0,4.0,80.0,162.0,2154.0,97.0,27.8216,77.0,2.0,30.0,26.0,3.0,168.0,712.0,36.0,2.0,395.0,38.0,0.0,1023.0,265.0,34.0,7.0,3.0,17.0,,23.0,1622.0,22.0,140.0,70.0,3.0,330.0,28.0,1.0,2597.0,10.0,27.0,667.0,73.0,36.0,5.0,632.0,30.0,24.0,182.0,376.0,3398.0,9.0,8.0,1.0,13.0,9.0,772.0,20.0,1.0,2.9789,11.0,97.0,60.0,3.0,44.0,,90.0,,2.0,4.0,4.0,0.3002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
104953,Christian Atsu,Midfielder,Chelsea,8,Ghana,2014-15,4.0,1.0,,0.0,1.0,1.0,2.0,,1.0,3.0,3.0,16.0,5.0,1.0,1.0,1.0,16.0,,67.0,,,,,4.0,,3.0,,,1.0,,110.0,,,1.0,7.0,,2.0,5.0,50.0,18.0,,4.0,,1.0,5.0,,3.0,5.0,,0.0,11.0,2.0,,17.0,10.0,5.0,,,,,2.0,35.0,5.0,,3.0,,8.0,2.0,0.0,67.0,2.0,1.0,24.0,1.0,4.0,,26.0,,1.0,1.0,19.0,92.0,,1.0,,,,17.0,,,,0.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112516,Isaiah Brown,Midfielder,Chelsea,8,England,2014-15,,,0.016,0.0,,,,,,,,3.0,1.0,,,,3.0,,11.0,,,,,1.0,,1.0,,,,,11.0,,,,1.0,,1.0,,8.0,,,,,,,,,4.0,,0.0,1.0,,,3.0,,1.0,,,,,,7.0,,,,,,1.0,0.0,11.0,,,3.0,,,,3.0,,,,1.0,11.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28495,John Obi Mikel,Midfielder,Chelsea,8,Nigeria,2014-15,41.0,,0.3789,0.0,,1.0,,0.0518,21.0,3.0,2.0,34.0,18.0,1.0,13.0,6.0,49.0,3.0,527.0,,,,,12.0,,15.0,1.0,,,1.0,696.0,1.0,,7.0,38.0,,18.0,30.0,456.0,3.0,7.4309,1.0,2.0,13.0,8.0,,34.0,131.0,3.0,0.0,79.0,15.0,,173.0,60.0,18.0,,,5.0,,2.0,260.0,8.0,3.0,6.0,,64.0,8.0,0.0,522.0,2.0,1.0,65.0,16.0,7.0,1.0,154.0,14.0,14.0,22.0,69.0,625.0,,3.0,,,7.0,218.0,11.0,1.0,0.3184,1.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66733,Juan Cuadrado,Midfielder,Chelsea,8,Colombia,2014-15,38.0,2.0,0.8101,0.0,1.0,3.0,3.0,1.868,12.0,7.0,,12.0,12.0,,14.0,4.0,16.0,10.0,184.0,,,,,8.0,6.0,6.0,,,3.0,3.0,311.0,3.0,,4.0,29.0,,10.0,27.0,163.0,30.0,1.7703,6.0,1.0,2.0,1.0,1.0,34.0,32.0,10.0,0.0,67.0,7.0,,35.0,22.0,12.0,,,3.0,,9.0,139.0,1.0,15.0,21.0,1.0,61.0,2.0,0.0,182.0,4.0,7.0,59.0,9.0,5.0,,60.0,5.0,5.0,5.0,57.0,288.0,2.0,4.0,,,1.0,32.0,4.0,,1.7165,2.0,4.0,3.0,,1.0,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
126186,Lewis Baker,Midfielder,Chelsea,8,Jamaica,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89085,Nathaniel Chalobah,Midfielder,Chelsea,8,England,2014-15,9.0,,0.0283,0.0,,,,,,1.0,,4.0,4.0,,2.0,,7.0,,58.0,,,,,4.0,,1.0,,,,,66.0,,,1.0,1.0,,3.0,1.0,49.0,1.0,2.8444,,,1.0,3.0,,8.0,23.0,1.0,0.0,10.0,3.0,,11.0,7.0,4.0,,,,,,20.0,3.0,,3.0,,9.0,,0.0,58.0,1.0,,12.0,,,,14.0,4.0,2.0,2.0,10.0,71.0,,,,,,31.0,1.0,,0.0301,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62398,Nemanja Matic,Midfielder,Chelsea,8,Serbia,2014-15,222.0,5.0,2.7038,1.0,6.0,10.0,2.0,3.0042,129.0,23.0,4.0,247.0,36.0,3.0,26.0,35.0,312.0,20.0,2298.0,1.0,7.0,1.0,3.0,1.0,,119.0,16.0,6.0,5.0,3.0,3123.0,3.0,,43.0,278.0,5.0,74.0,202.0,1866.0,45.0,29.1609,21.0,3.0,116.0,28.0,3.0,179.0,620.0,22.0,1.0,500.0,47.0,0.0,728.0,312.0,36.0,6.0,,28.0,1.0,14.0,1043.0,23.0,20.0,57.0,3.0,381.0,76.0,1.0,2270.0,13.0,6.0,416.0,101.0,52.0,7.0,659.0,47.0,72.0,120.0,291.0,2925.0,3.0,1.0,,3.0,28.0,948.0,32.0,2.0,2.5361,10.0,65.0,82.0,,,,,,3.0,2.0,2.0,0.193,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
61262,Oscar,Midfielder,Chelsea,8,Brazil,2014-15,179.0,5.0,3.806,0.0,26.0,23.0,7.0,5.9826,51.0,46.0,5.0,190.0,28.0,8.0,51.0,26.0,225.0,24.0,1292.0,6.0,4.0,3.0,16.0,2.0,7.0,69.0,2.0,7.0,6.0,10.0,2034.0,10.0,5.0,38.0,122.0,4.0,47.0,91.0,1023.0,93.0,18.3847,29.0,4.0,31.0,14.0,10.0,141.0,338.0,22.0,3.0,301.0,25.0,3.0,396.0,131.0,28.0,7.0,6.0,9.0,,31.0,760.0,10.0,32.0,72.0,10.0,232.0,31.0,0.0,1263.0,23.0,20.0,373.0,42.0,18.0,2.0,330.0,35.0,15.0,44.0,228.0,1714.0,12.0,20.0,2.0,16.0,11.0,313.0,26.0,,5.4893,5.0,35.0,34.0,,1.0,,5.0,1.0,2.0,6.0,6.0,0.5143,,,,,,,,,,,,,,,,,,,,,,,,,,
53392,Ramires,Midfielder,Chelsea,8,Brazil,2014-15,95.0,1.0,1.4205,0.0,5.0,5.0,2.0,2.1716,27.0,12.0,4.0,91.0,23.0,4.0,11.0,11.0,111.0,9.0,544.0,2.0,1.0,2.0,2.0,12.0,,48.0,3.0,1.0,1.0,2.0,1102.0,2.0,,25.0,81.0,2.0,25.0,58.0,414.0,30.0,11.9744,6.0,,23.0,13.0,3.0,70.0,109.0,18.0,0.0,176.0,14.0,0.0,179.0,55.0,23.0,1.0,1.0,3.0,1.0,16.0,280.0,11.0,9.0,35.0,3.0,128.0,23.0,0.0,539.0,7.0,9.0,177.0,24.0,14.0,,176.0,19.0,13.0,19.0,80.0,752.0,1.0,4.0,1.0,2.0,5.0,154.0,11.0,,1.6781,4.0,20.0,25.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2014-15,7.0,,0.0863,0.0,1.0,,,,3.0,,1.0,5.0,3.0,,2.0,2.0,6.0,,104.0,,,,1.0,1.0,,2.0,,,,,134.0,,,1.0,8.0,1.0,2.0,7.0,96.0,,2.2592,1.0,,3.0,4.0,,6.0,29.0,2.0,0.0,15.0,1.0,,18.0,14.0,3.0,,,2.0,,,48.0,3.0,,,,13.0,1.0,0.0,103.0,,,8.0,1.0,2.0,,40.0,3.0,4.0,2.0,17.0,122.0,,2.0,,1.0,,50.0,3.0,,0.028,0.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49013,Victor Moses,Midfielder,Chelsea,8,Nigeria,2014-15,142.0,9.0,,0.0,8.0,12.0,9.0,,33.0,33.0,2.0,60.0,19.0,3.0,24.0,19.0,74.0,40.0,401.0,3.0,3.0,1.0,,,63.0,41.0,2.0,,30.0,,1455.0,,2.0,26.0,146.0,2.0,27.0,131.0,320.0,75.0,,29.0,1.0,7.0,19.0,,116.0,151.0,35.0,0.0,288.0,19.0,2.0,96.0,99.0,19.0,,1.0,10.0,1.0,60.0,255.0,17.0,97.0,94.0,,247.0,15.0,0.0,389.0,21.0,19.0,318.0,23.0,63.0,,38.0,20.0,22.0,7.0,116.0,923.0,7.0,11.0,1.0,,9.0,102.0,5.0,2.0,,3.0,14.0,21.0,1.0,19.0,1.0,41.0,,2.0,,4.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
44302,Adlène Guédioura,Midfielder,C Palace,31,Algeria,2014-15,12.0,,0.069,0.0,1.0,1.0,,0.0637,3.0,4.0,1.0,19.0,7.0,,2.0,,26.0,3.0,74.0,,,,,7.0,2.0,8.0,,,,1.0,122.0,1.0,1.0,3.0,18.0,,9.0,13.0,46.0,6.0,2.7832,1.0,,6.0,2.0,1.0,9.0,10.0,5.0,0.0,30.0,4.0,,34.0,12.0,7.0,,,,,2.0,31.0,2.0,4.0,3.0,1.0,22.0,5.0,0.0,72.0,3.0,1.0,40.0,3.0,5.0,1.0,16.0,6.0,1.0,2.0,14.0,119.0,,,,,2.0,17.0,3.0,1.0,0.2848,1.0,7.0,5.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59013,Barry Bannan,Midfielder,C Palace,31,Scotland,2014-15,13.0,2.0,0.2782,0.0,,1.0,1.0,0.0663,4.0,2.0,,20.0,7.0,,3.0,2.0,26.0,7.0,76.0,,,,,5.0,4.0,3.0,,1.0,5.0,,136.0,,,3.0,6.0,2.0,3.0,6.0,45.0,2.0,1.8824,3.0,,,3.0,,10.0,12.0,,0.0,19.0,,,30.0,18.0,7.0,1.0,,1.0,,2.0,32.0,1.0,8.0,4.0,,16.0,,0.0,73.0,1.0,2.0,41.0,3.0,2.0,,22.0,2.0,2.0,5.0,12.0,109.0,,2.0,,,2.0,23.0,1.0,,0.0446,1.0,6.0,5.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130103,Hiram Boateng,Midfielder,C Palace,31,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138006,Jake Gray,Midfielder,C Palace,31,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50471,James McArthur,Midfielder,C Palace,31,Scotland,2014-15,197.0,2.0,0.9018,0.0,12.0,9.0,2.0,2.9454,92.0,21.0,5.0,157.0,32.0,,16.0,29.0,230.0,12.0,1075.0,2.0,2.0,0.0,8.0,3.0,,124.0,5.0,5.0,2.0,2.0,2606.0,2.0,,67.0,199.0,7.0,56.0,142.0,782.0,40.0,32.4678,28.0,13.0,51.0,32.0,4.0,130.0,266.0,33.0,1.0,396.0,35.0,2.0,369.0,237.0,32.0,5.0,1.0,20.0,,21.0,460.0,25.0,12.0,43.0,4.0,272.0,57.0,0.0,1059.0,12.0,13.0,333.0,72.0,20.0,24.0,277.0,43.0,68.0,63.0,163.0,1577.0,3.0,9.0,,8.0,31.0,387.0,26.0,2.0,2.2161,6.0,73.0,57.0,,,,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,5.0,,,,,
19197,Jason Puncheon,Midfielder,C Palace,31,England,2014-15,253.0,6.0,4.694,1.0,19.0,20.0,7.0,5.1669,66.0,46.0,7.0,184.0,37.0,7.0,53.0,31.0,269.0,67.0,1142.0,6.0,4.0,3.0,8.0,6.0,105.0,34.0,6.0,10.0,51.0,4.0,2825.0,4.0,4.0,21.0,160.0,6.0,69.0,147.0,807.0,75.0,37.1637,58.0,17.0,22.0,41.0,11.0,232.0,175.0,24.0,2.0,413.0,32.0,3.0,401.0,265.0,37.0,10.0,1.0,21.0,5.0,84.0,624.0,35.0,148.0,138.0,11.0,379.0,13.0,0.0,1079.0,26.0,27.0,649.0,45.0,58.0,2.0,347.0,46.0,39.0,66.0,219.0,1917.0,10.0,6.0,2.0,8.0,33.0,300.0,29.0,3.0,2.7979,7.0,85.0,48.0,1.0,32.0,1.0,62.0,3.0,3.0,4.0,4.0,0.3354,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765,Jerome Thomas,Midfielder,C Palace,31,England,2014-15,1.0,,0.0025,0.0,,,,,,,,,1.0,,,,,1.0,4.0,,,,,1.0,,,,,,,6.0,,,,1.0,,2.0,1.0,4.0,,,,,,,,1.0,2.0,1.0,0.0,2.0,2.0,,,1.0,1.0,,,,,1.0,4.0,,1.0,1.0,,2.0,,0.0,4.0,,,2.0,,,,,,,,2.0,9.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18805,Joe Ledley,Midfielder,C Palace,31,Wales,2014-15,121.0,3.0,1.2687,0.0,2.0,3.0,2.0,0.6779,64.0,11.0,,154.0,32.0,,20.0,30.0,205.0,9.0,997.0,2.0,2.0,1.0,,2.0,18.0,107.0,5.0,,6.0,1.0,2572.0,1.0,2.0,62.0,144.0,5.0,45.0,99.0,766.0,28.0,36.6904,21.0,5.0,68.0,39.0,2.0,59.0,250.0,25.0,2.0,265.0,28.0,1.0,340.0,192.0,32.0,,,18.0,1.0,18.0,421.0,34.0,24.0,30.0,2.0,158.0,45.0,0.0,982.0,8.0,7.0,284.0,46.0,10.0,12.0,234.0,11.0,64.0,26.0,173.0,1399.0,15.0,6.0,,,19.0,377.0,9.0,,1.5634,0.0,51.0,43.0,,2.0,4.0,14.0,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
103100,Jonny Williams,Midfielder,C Palace,31,Wales,2014-15,3.0,1.0,0.0714,0.0,,,,,2.0,2.0,,3.0,2.0,,,,4.0,1.0,19.0,,,,,2.0,2.0,3.0,,,1.0,,34.0,,,3.0,4.0,,,4.0,14.0,2.0,1.2322,2.0,,,,,,6.0,2.0,0.0,7.0,,,9.0,2.0,2.0,,,,,,14.0,,3.0,,,4.0,,0.0,19.0,2.0,,8.0,2.0,,,3.0,,2.0,1.0,1.0,33.0,,,,,1.0,2.0,,,0.1016,0.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49438,Jordon Mutch,Midfielder,C Palace,31,England,2014-15,78.0,2.0,0.2543,0.0,5.0,2.0,1.0,0.1688,24.0,9.0,1.0,62.0,16.0,1.0,27.0,10.0,74.0,18.0,357.0,,6.0,,1.0,6.0,9.0,43.0,1.0,1.0,7.0,1.0,851.0,1.0,1.0,25.0,53.0,2.0,19.0,35.0,268.0,22.0,10.1554,9.0,1.0,8.0,14.0,2.0,53.0,74.0,4.0,0.0,131.0,10.0,,113.0,33.0,16.0,1.0,,7.0,,13.0,165.0,12.0,22.0,24.0,2.0,88.0,18.0,0.0,347.0,7.0,8.0,138.0,17.0,7.0,1.0,88.0,16.0,11.0,15.0,82.0,518.0,,5.0,,1.0,7.0,125.0,10.0,,0.6474,5.0,12.0,15.0,,5.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75773,Lee Chung-yong,Midfielder,C Palace,31,South Korea,2014-15,10.0,1.0,0.078,0.0,,,1.0,,2.0,2.0,1.0,8.0,3.0,,3.0,1.0,12.0,3.0,39.0,,,,,2.0,1.0,2.0,,,1.0,,91.0,,1.0,2.0,3.0,,4.0,3.0,25.0,4.0,1.5562,,,1.0,2.0,,8.0,15.0,,0.0,13.0,2.0,,15.0,9.0,3.0,,,,,3.0,17.0,2.0,5.0,4.0,,11.0,,0.0,39.0,2.0,,24.0,2.0,1.0,,5.0,2.0,,2.0,4.0,65.0,2.0,1.0,,,1.0,11.0,1.0,,0.091,0.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59115,Mile Jedinak,Midfielder,C Palace,31,Australia,2014-15,134.0,2.0,0.902,1.0,10.0,13.0,1.0,5.8809,80.0,21.0,1.0,220.0,24.0,3.0,10.0,24.0,318.0,2.0,953.0,5.0,,3.0,10.0,,,161.0,5.0,5.0,4.0,3.0,2080.0,3.0,,49.0,221.0,6.0,34.0,109.0,584.0,25.0,29.0029,10.0,9.0,84.0,34.0,,85.0,169.0,32.0,0.0,355.0,21.0,2.0,474.0,162.0,24.0,5.0,4.0,15.0,,3.0,356.0,28.0,2.0,12.0,,194.0,112.0,0.0,929.0,8.0,4.0,345.0,65.0,3.0,14.0,246.0,47.0,81.0,51.0,64.0,1366.0,5.0,3.0,,10.0,37.0,283.0,29.0,,4.0245,3.0,98.0,73.0,,,1.0,,1.0,3.0,6.0,6.0,0.4245,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,
17349,Aaron Lennon,Midfielder,Everton,11,England,2014-15,79.0,7.0,0.8496,0.0,,5.0,2.0,,36.0,9.0,3.0,77.0,23.0,2.0,25.0,15.0,88.0,27.0,435.0,2.0,2.0,2.0,,8.0,1.0,13.0,3.0,,7.0,,1347.0,,1.0,10.0,72.0,2.0,41.0,69.0,336.0,39.0,3.6487,22.0,,12.0,16.0,,69.0,65.0,22.0,0.0,151.0,15.0,0.0,116.0,44.0,23.0,,2.0,8.0,,17.0,257.0,14.0,28.0,38.0,,138.0,3.0,0.0,433.0,4.0,7.0,172.0,28.0,11.0,,137.0,15.0,13.0,11.0,117.0,671.0,12.0,8.0,,,9.0,97.0,12.0,,0.0626,3.0,11.0,21.0,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
18267,Aiden McGeady,Midfielder,Everton,11,Ireland,2014-15,75.0,5.0,1.2754,0.0,7.0,3.0,1.0,1.1191,15.0,15.0,1.0,38.0,16.0,2.0,24.0,10.0,44.0,33.0,292.0,1.0,,1.0,2.0,6.0,8.0,18.0,1.0,1.0,7.0,1.0,887.0,1.0,2.0,15.0,43.0,2.0,20.0,40.0,242.0,26.0,8.8575,15.0,,3.0,13.0,5.0,60.0,30.0,9.0,0.0,118.0,11.0,0.0,73.0,43.0,16.0,1.0,1.0,3.0,,16.0,180.0,11.0,39.0,32.0,5.0,100.0,3.0,0.0,290.0,12.0,12.0,134.0,12.0,16.0,,100.0,16.0,6.0,6.0,89.0,485.0,3.0,9.0,,2.0,1.0,75.0,12.0,1.0,0.9366,1.0,6.0,8.0,1.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104953,Christian Atsu,Midfielder,Everton,11,Ghana,2014-15,4.0,1.0,,0.0,1.0,1.0,2.0,,1.0,3.0,3.0,16.0,5.0,1.0,1.0,1.0,16.0,,67.0,,,,,4.0,,3.0,,,1.0,,110.0,,,1.0,7.0,,2.0,5.0,50.0,18.0,,4.0,,1.0,5.0,,3.0,5.0,,0.0,11.0,2.0,,17.0,10.0,5.0,,,,,2.0,35.0,5.0,,3.0,,8.0,2.0,0.0,67.0,2.0,1.0,24.0,1.0,4.0,,26.0,,1.0,1.0,19.0,92.0,,1.0,,,,17.0,,,,0.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27707,Darron Gibson,Midfielder,Everton,11,Ireland,2014-15,13.0,,0.7417,0.0,3.0,2.0,,0.5885,11.0,7.0,4.0,37.0,9.0,,1.0,3.0,59.0,4.0,356.0,,,,2.0,6.0,1.0,10.0,1.0,2.0,,,411.0,,,2.0,24.0,3.0,12.0,16.0,271.0,1.0,4.591,2.0,1.0,12.0,8.0,1.0,11.0,94.0,4.0,0.0,37.0,5.0,,140.0,35.0,9.0,2.0,,1.0,,,182.0,5.0,5.0,3.0,1.0,27.0,8.0,0.0,347.0,5.0,2.0,71.0,10.0,1.0,3.0,83.0,5.0,8.0,26.0,39.0,430.0,,,,2.0,7.0,115.0,4.0,,0.3359,0.0,22.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,Gareth Barry,Midfielder,Everton,11,England,2014-15,180.0,5.0,2.6657,1.0,4.0,7.0,1.0,0.8655,83.0,12.0,6.0,216.0,33.0,2.0,29.0,33.0,313.0,17.0,2039.0,,3.0,,3.0,,,87.0,9.0,4.0,5.0,3.0,2827.0,3.0,,43.0,167.0,2.0,45.0,123.0,1559.0,30.0,34.8727,14.0,4.0,93.0,40.0,1.0,137.0,582.0,31.0,0.0,347.0,23.0,,846.0,227.0,33.0,4.0,,12.0,,8.0,951.0,38.0,17.0,33.0,1.0,260.0,44.0,0.0,1970.0,5.0,7.0,385.0,71.0,10.0,14.0,446.0,61.0,57.0,167.0,165.0,2474.0,8.0,4.0,,3.0,19.0,780.0,39.0,1.0,1.2701,10.0,97.0,72.0,,,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50472,James McCarthy,Midfielder,Everton,11,Ireland,2014-15,124.0,2.0,0.9312,0.0,9.0,2.0,4.0,1.0521,67.0,10.0,,138.0,28.0,1.0,39.0,27.0,206.0,11.0,1418.0,2.0,,0.0,6.0,1.0,,63.0,6.0,,2.0,,2403.0,,,27.0,150.0,6.0,43.0,114.0,1123.0,20.0,29.4995,15.0,4.0,80.0,35.0,3.0,97.0,329.0,34.0,2.0,274.0,29.0,2.0,426.0,167.0,28.0,,2.0,12.0,,7.0,694.0,29.0,11.0,30.0,3.0,211.0,36.0,0.0,1385.0,8.0,4.0,276.0,55.0,16.0,23.0,455.0,31.0,47.0,89.0,208.0,1841.0,6.0,4.0,1.0,6.0,32.0,520.0,15.0,1.0,1.6179,7.0,68.0,37.0,1.0,,,,,3.0,1.0,1.0,0.0275,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,
26901,Kevin Mirallas,Midfielder,Everton,11,Belgium,2014-15,104.0,5.0,1.4123,0.0,16.0,16.0,13.0,5.6878,21.0,36.0,,62.0,29.0,1.0,28.0,18.0,73.0,36.0,474.0,7.0,13.0,3.0,10.0,11.0,38.0,7.0,1.0,6.0,15.0,3.0,1421.0,3.0,1.0,4.0,70.0,3.0,30.0,67.0,373.0,56.0,22.905,17.0,1.0,2.0,27.0,6.0,100.0,204.0,21.0,2.0,174.0,15.0,4.0,108.0,56.0,29.0,6.0,6.0,3.0,,37.0,322.0,24.0,57.0,67.0,6.0,167.0,3.0,0.0,460.0,20.0,15.0,239.0,18.0,25.0,1.0,61.0,16.0,6.0,28.0,101.0,830.0,10.0,15.0,2.0,10.0,1.0,94.0,10.0,,5.0517,3.0,11.0,10.0,,10.0,2.0,18.0,1.0,2.0,11.0,11.0,0.6505,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
