season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437739,10,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,,21.0,14.0,34.0,3.0,1.0,7.0,1.0,,1.0,1.0,,,1.0,6.0,6.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,,16.0,,7.2,,,,,1.0,1.0,3.0,,5.0,,29.0,18.0,44.0,1,4.0,60.0,3.0,,1.0,
2017-18,7437739,10,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,1.0,,2.0,14.0,16.0,29.0,3.0,4.0,6.0,,,,1.0,,,,4.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,21.0,,7.6,,,,,5.0,,6.0,,8.0,,29.0,17.0,40.0,0,4.0,76.0,1.0,1.0,,
2017-18,7437739,10,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437739,10,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,10.0,15.0,25.0,3.0,,4.0,,,1.0,1.0,,,1.0,7.0,,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,14.0,,7.2,,,1.0,,,1.0,3.0,,,4.0,18.0,16.0,31.0,3,,45.0,3.0,,,
2017-18,7437739,10,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,11.0,26.0,37.0,3.0,7.0,6.0,,,,,,,,3.0,8.0,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,13.0,,7.8,,,,,11.0,,,,7.0,,22.0,27.0,49.0,0,1.0,69.0,,,,
2017-18,7437739,10,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437739,10,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,9.0,14.0,22.0,36.0,3.0,4.0,2.0,,,,,,,,5.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,7.0,,7.7,,,1.0,,5.0,3.0,,,11.0,,18.0,23.0,41.0,2,2.0,58.0,,,2.0,
2017-18,7437739,10,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,10.0,9.0,4.0,13.0,,,10.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,13.0,,7.7,1.0,5.0,,,,,,,23.0,,21.0,5.0,26.0,0,,37.0,,,,
2017-18,7437739,10,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,2.0,,3.0,24.0,8.0,30.0,1.0,,4.0,,,,3.0,,,,6.0,1.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,22.0,,7.0,,,,,1.0,1.0,10.0,,6.0,,44.0,9.0,43.0,1,,61.0,1.0,,1.0,
2017-18,7437881,11,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,1.0,13.0,21.0,34.0,1.0,,8.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,8.0,,6.8,,,,,1.0,3.0,,,4.0,,17.0,22.0,39.0,0,3.0,53.0,1.0,,2.0,
2017-18,7437881,11,90,Burnley,Away,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,3.0,,3.0,,3.0,2.0,,,,,,,1.0,1.0,4.0,,,,,1.0,,,,,,25.0,1.0,,,,,,7.0,,7.3,,,,,,1.0,1.0,,,,9.0,,8.0,1,,13.0,,,1.0,
2017-18,7437881,11,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,,,,11.0,7.0,18.0,,1.0,3.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,20.0,,6.8,,,,,3.0,,2.0,,1.0,,22.0,11.0,31.0,0,,58.0,,,,
2017-18,7437881,11,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,21.0,11.0,32.0,1.0,1.0,10.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,19.0,,6.8,,,,,2.0,,1.0,,6.0,,33.0,13.0,45.0,0,1.0,60.0,4.0,1.0,,
2017-18,7437881,11,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,3.0,1.0,4.0,,,,,,,1.0,,,2.0,5.0,1.0,,,2.0,,,,,,,,25.0,,1.0,,,,,7.0,,6.4,,,,,,,,,1.0,1.0,7.0,1.0,8.0,0,1.0,13.0,1.0,,,
2017-18,7437881,11,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,2.0,15.0,1.0,15.0,,1.0,2.0,,,1.0,2.0,,,3.0,6.0,2.0,,,,1.0,,,,,1.0,,90.0,,1.0,,,,,11.0,,6.8,,,2.0,,3.0,2.0,3.0,,4.0,,19.0,4.0,20.0,3,,36.0,,,1.0,
2017-18,7437881,11,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,9.0,1.0,10.0,4.0,4.0,1.0,,,,1.0,,,2.0,7.0,4.0,,,,,,,,,,,65.0,,,,,,,12.0,,6.5,,,,,1.0,,,,,,14.0,3.0,17.0,0,,24.0,3.0,,,
2017-18,7437881,11,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,,13.0,3.0,16.0,2.0,1.0,4.0,,,,2.0,,,,4.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,12.0,,6.9,,,,,5.0,1.0,1.0,,3.0,,21.0,4.0,24.0,0,1.0,50.0,,,1.0,
2017-18,7437881,11,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,3.0,13.0,16.0,4.0,,2.0,,,,,,,1.0,5.0,2.0,,,,,,,,,1.0,,65.0,,,,,,,4.0,,6.7,,,,,,,,,1.0,,4.0,14.0,18.0,0,1.0,23.0,1.0,1.0,,
2017-18,7437881,11,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,7.0,11.0,25.0,36.0,1.0,5.0,5.0,,,,,,,,1.0,7.0,,,,,,,,,,,90.0,,,,,,,7.0,,7.6,,,,,9.0,,,,10.0,,17.0,26.0,43.0,0,1.0,56.0,,1.0,,
2017-18,7437881,11,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,6.0,16.0,22.0,3.0,4.0,5.0,,,,,,,,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,2.0,,,,,16.0,,7.5,,,,,8.0,2.0,,,14.0,,18.0,18.0,36.0,0,1.0,54.0,1.0,1.0,1.0,
2017-18,7437881,11,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,7.0,4.0,3.0,7.0,,1.0,8.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,16.0,1.0,7.7,2.0,3.0,,,1.0,,,1.0,22.0,,17.0,5.0,22.0,0,,33.0,,,,
2017-18,7437881,11,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,1.0,,2.0,18.0,9.0,26.0,,2.0,2.0,,,1.0,2.0,,,,2.0,5.0,,,,,,,,,,,90.0,,,,,,,9.0,,6.8,,,,,2.0,1.0,3.0,,3.0,,25.0,11.0,33.0,1,2.0,43.0,,,1.0,
2017-18,7437809,12,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,,,3.0,16.0,12.0,28.0,,,6.0,,,,5.0,,,,6.0,2.0,,,1.0,,,,,1.0,,,90.0,2.0,,,,,,8.0,,7.1,,,,,,,2.0,,3.0,,21.0,13.0,32.0,2,2.0,45.0,2.0,,,
2017-18,7437809,12,90,Burnley,Home,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,3.0,,3.0,1.0,3.0,1.0,,,2.0,,,,,1.0,3.0,,,,,,,,,,,10.0,,,,,,,4.0,,6.7,,,,,,,,,,,5.0,1.0,6.0,2,,10.0,,,,
2017-18,7437809,12,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,1.0,8.0,8.0,16.0,,2.0,3.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,4.0,,,90.0,,,,,,,12.0,,7.0,,,1.0,,1.0,,3.0,,2.0,,14.0,11.0,22.0,1,1.0,50.0,1.0,2.0,,
2017-18,7437809,12,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,14.0,15.0,29.0,1.0,1.0,4.0,,,,2.0,,,,3.0,3.0,,,,,1.0,,,,2.0,,90.0,1.0,,,,,,8.0,,7.9,,,,,1.0,1.0,,,3.0,,18.0,18.0,36.0,1,1.0,47.0,,1.0,1.0,
2017-18,7437809,12,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,14.0,2.0,16.0,11.0,7.0,2.0,,,1.0,,,,2.0,14.0,10.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,13.0,,7.6,,,2.0,,,1.0,,,1.0,1.0,20.0,2.0,22.0,5,,44.0,4.0,2.0,1.0,
2017-18,7437809,12,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,12.0,3.0,15.0,,1.0,8.0,,,,2.0,,,,3.0,7.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,8.0,,7.2,,,,,1.0,2.0,1.0,,1.0,,14.0,5.0,18.0,1,3.0,33.0,3.0,2.0,1.0,
2017-18,7437809,12,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,3.0,7.0,6.0,11.0,,1.0,2.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,,2.0,,90.0,,2.0,,,,,10.0,,7.6,,,,,4.0,,3.0,,6.0,,14.0,7.0,18.0,0,3.0,34.0,,1.0,,
2017-18,7437809,12,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,6.0,5.0,11.0,1.0,2.0,,,1.0,1.0,,,,2.0,3.0,8.0,,,,1.0,,,,,2.0,,80.0,1.0,,,,,,8.0,,7.1,,,,,,2.0,2.0,,,,10.0,5.0,13.0,2,3.0,28.0,1.0,1.0,2.0,
2017-18,7437809,12,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,5.0,19.0,24.0,2.0,1.0,4.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,9.0,,6.8,,,,,1.0,,,,6.0,,10.0,23.0,33.0,0,3.0,38.0,,,,
2017-18,7437809,12,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,3.0,11.0,14.0,2.0,4.0,1.0,,,1.0,,,,,4.0,9.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,7.0,,7.7,,,1.0,,7.0,1.0,2.0,,4.0,1.0,9.0,12.0,19.0,2,4.0,39.0,,,1.0,
2017-18,7437809,12,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,12.0,11.0,1.0,12.0,,1.0,15.0,1.0,,,,,,,,1.0,,,,,,2.0,,,1.0,,90.0,,,,,,,27.0,1.0,7.3,1.0,1.0,,,1.0,,,,38.0,,37.0,2.0,39.0,0,,46.0,,,,
2017-18,7437809,12,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437809,12,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,3.0,,2.0,18.0,10.0,25.0,4.0,1.0,10.0,1.0,,1.0,3.0,,,3.0,16.0,5.0,,,4.0,1.0,,,,,3.0,,90.0,,,,,,,29.0,,6.9,,,,,2.0,2.0,14.0,,7.0,1.0,41.0,11.0,38.0,1,3.0,68.0,,1.0,,
2017-18,7437829,13,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,,12.0,13.0,24.0,1.0,,2.0,,,1.0,4.0,,,,5.0,1.0,,,,,,,,1.0,,,78.0,,,,,,,7.0,,6.2,,,1.0,,,,2.0,,,,16.0,13.0,27.0,2,1.0,37.0,2.0,,,
2017-18,7437829,13,90,Burnley,Home,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,1.0,13.0,15.0,28.0,,1.0,2.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.5,,,,,2.0,1.0,1.0,,7.0,,19.0,16.0,34.0,0,,46.0,,1.0,1.0,
2017-18,7437829,13,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,22.0,20.0,42.0,2.0,,3.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.6,,,,,1.0,1.0,1.0,,2.0,,25.0,21.0,45.0,0,1.0,59.0,3.0,4.0,,
2017-18,7437829,13,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,8.0,4.0,12.0,10.0,5.0,3.0,,,,,,,,12.0,12.0,,,1.0,,,,,,1.0,,90.0,,,,,,,15.0,,6.9,,,,,2.0,1.0,,,1.0,2.0,16.0,6.0,22.0,0,1.0,40.0,3.0,6.0,,
2017-18,7437829,13,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,1.0,21.0,7.0,28.0,3.0,3.0,8.0,,,,2.0,,,,6.0,12.0,,,,,,,1.0,2.0,,,90.0,1.0,,,,,,14.0,,7.4,,,1.0,,2.0,6.0,2.0,,4.0,,28.0,10.0,36.0,2,2.0,60.0,2.0,3.0,5.0,
2017-18,7437829,13,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,2.0,2.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,12.0,,,,,,,1.0,,6.3,,,,,,,,,,,,2.0,2.0,0,,3.0,,,,
2017-18,7437829,13,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,4.0,14.0,4.0,18.0,3.0,1.0,3.0,,,,1.0,,,2.0,8.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.2,,,,,5.0,,3.0,,8.0,,23.0,5.0,25.0,0,1.0,45.0,1.0,,,
2017-18,7437829,13,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437829,13,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,1.0,12.0,13.0,25.0,2.0,,5.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,11.0,,6.9,,,,,1.0,2.0,,,1.0,1.0,18.0,13.0,31.0,0,1.0,41.0,3.0,,2.0,
2017-18,7437829,13,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,2.0,21.0,23.0,,3.0,5.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,90.0,,4.0,,,,,7.0,,7.1,,,1.0,,6.0,,,,8.0,,8.0,21.0,29.0,1,,43.0,,,,
2017-18,7437829,13,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,5.0,13.0,18.0,2.0,5.0,7.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,5.0,,,90.0,,2.0,,1.0,,,12.0,,7.0,,,,,8.0,,,,9.0,,15.0,15.0,30.0,0,3.0,48.0,,,,
2017-18,7437829,13,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,14.0,13.0,5.0,18.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,1.0,,8.0,1.0,6.5,,1.0,,,1.0,,,,22.0,,20.0,6.0,26.0,0,,35.0,,,,
2017-18,7437829,13,90,Burnley,Home,267621,90517,Robbie Brady,robbie-brady,M,False,3.0,,2.0,26.0,8.0,31.0,,1.0,8.0,,,2.0,2.0,,,2.0,8.0,5.0,,,3.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,26.0,,7.0,,,,,5.0,2.0,10.0,,6.0,1.0,44.0,9.0,43.0,3,3.0,75.0,3.0,,1.0,
2017-18,7437916,14,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,,12.0,11.0,22.0,2.0,2.0,4.0,,,,,,,2.0,5.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,16.0,,7.0,,,,,8.0,,2.0,,4.0,,20.0,13.0,31.0,0,3.0,59.0,1.0,1.0,,
2017-18,7437916,14,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,8.0,14.0,13.0,27.0,1.0,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,75.0,,,,,,,4.0,,6.8,,,,,1.0,,1.0,,10.0,,17.0,14.0,30.0,0,1.0,34.0,,,,
2017-18,7437916,14,90,Burnley,Away,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0,,1.0,1.0,,,
2017-18,7437916,14,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,,,7.0,10.0,11.0,21.0,,,5.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,18.0,,7.0,,,,,4.0,,2.0,,12.0,,21.0,11.0,30.0,0,2.0,57.0,,,,
2017-18,7437916,14,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,19.0,12.0,31.0,1.0,,12.0,,,,,,,3.0,6.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,13.0,,6.8,,,1.0,,1.0,2.0,,,5.0,,22.0,15.0,37.0,1,5.0,60.0,3.0,1.0,1.0,
2017-18,7437916,14,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,4.0,,,,,,,1.0,,6.7,,,,,,,,,,,1.0,,1.0,0,1.0,6.0,1.0,2.0,,
2017-18,7437916,14,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,15.0,,,,,,,,,6.6,,,,,,,,,,,2.0,,2.0,0,1.0,4.0,,,,
2017-18,7437916,14,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,2.0,10.0,5.0,15.0,3.0,2.0,9.0,,,,,,,1.0,6.0,5.0,,,1.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,15.0,,6.9,,,,,2.0,2.0,3.0,,4.0,,20.0,8.0,25.0,1,2.0,39.0,,,1.0,
2017-18,7437916,14,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,15.0,4.0,19.0,7.0,6.0,3.0,,,,1.0,,,3.0,13.0,7.0,,,2.0,,1.0,,1.0,,2.0,,89.0,2.0,,,,,,21.0,,7.6,,,1.0,,1.0,,1.0,,,,28.0,4.0,31.0,3,,50.0,5.0,1.0,,
2017-18,7437916,14,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,9.0,8.0,17.0,3.0,,5.0,,,1.0,,,,1.0,6.0,,,,1.0,,,,,2.0,,,86.0,,,,,,,6.0,,6.4,,,,,,1.0,,,,,12.0,9.0,21.0,1,,26.0,,,,
2017-18,7437916,14,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,8.0,17.0,25.0,3.0,3.0,4.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,2.0,1.0,1.0,90.0,,1.0,,,,,6.0,,7.0,,,,,6.0,,,,7.0,,13.0,17.0,30.0,0,3.0,49.0,1.0,,,
2017-18,7437916,14,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,2.0,20.0,22.0,2.0,3.0,2.0,,,,,,,,2.0,4.0,,,,,,,,2.0,,,90.0,,2.0,,,,,13.0,,6.9,,,,,5.0,,,,11.0,,13.0,22.0,35.0,0,,47.0,,1.0,,
2017-18,7437916,14,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,17.0,17.0,1.0,18.0,,1.0,13.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,19.0,,6.5,1.0,1.0,,,,,,,36.0,,36.0,1.0,37.0,0,,43.0,,1.0,,
2017-18,7437916,14,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,2.0,,3.0,21.0,8.0,27.0,2.0,1.0,9.0,,,3.0,1.0,,,,6.0,8.0,,,2.0,,1.0,,,2.0,1.0,,90.0,1.0,,,,,,22.0,,7.8,,,,,2.0,2.0,11.0,,7.0,,37.0,9.0,35.0,4,4.0,68.0,3.0,2.0,1.0,
2017-18,7437895,15,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,3.0,21.0,16.0,36.0,1.0,3.0,7.0,,,,,,,,3.0,8.0,,,2.0,,,,,2.0,1.0,,90.0,,2.0,,,,,19.0,,7.5,,,,,2.0,1.0,2.0,,9.0,,35.0,19.0,52.0,0,3.0,78.0,,1.0,1.0,
2017-18,7437895,15,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,1.0,14.0,23.0,37.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,66.0,1.0,,,,,,6.0,,7.0,,,,,,,1.0,,2.0,,17.0,24.0,40.0,1,3.0,51.0,,,,
2017-18,7437895,15,90,Burnley,Away,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,True,,,,9.0,6.0,15.0,,,4.0,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,1.0,,,59.0,,,,,,,5.0,,6.9,,,,,2.0,,,,1.0,,12.0,6.0,18.0,1,4.0,33.0,1.0,,,
2017-18,7437895,15,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,2.0,,2.0,3.0,3.0,,,,,,,,,3.0,3.0,,,,,,,,,,,16.0,,,,,,,2.0,,6.7,,,1.0,,,,,,,,4.0,,4.0,1,,5.0,,,,
